entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprises,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxReceivables,OpinionOnAuditedFinancialStatements,NameAndSurnameOfMemberOfSupervisoryBoard
25657098,2016-07-01,2017-06-30,c109,,http://regnskaber.virk.dk/89075652/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzllL2QwLzY4LzBjMmItNDljOS1iNTFlLWM1MTQ1ZmRhOTZmNA.pdf,http://regnskaber.virk.dk/89075652/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2UyLzAxLzM1L2MwMjMtNGEyYi04YjM0LWUxODdhNjY3ZmZmNQ.xml,Danmark,Aabenraa,6200.0,3.0,NÃ¸rreport,Aabenraa,6200.0,14.0,Sejersholt,"6200, Aabenraa","NÃ¸rreport, 3",aktionÃ¦rerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-10-18,2018-10-18,2000-10-06,2018-10-18,Statsaut. revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,18061635.0,25657098.0,18061635.0,mne34078,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for I.M.B.F. Holding A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mads Klausen,Inge Friis,Bent Friis,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",I.M.B.F. Holding A/S,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Aabenraa,2016-07-01,2017-06-30,400000.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aabenraa,2018-06-30,2017-07-01,2018-10-18,Aabenraa,RevisionspÃ¥tegning,urn:ofk:oid:26218076,indberetninger-20180424,2.5118406,25657098.0,AWaLJeHN5OzuYdPkFV12,2018-10-19T07:07:38.389Z,2018-10-19T07:06:44.687Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DB-06-HN,2018-10-19T07:06:45.736Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25657098,2016-07-01,2017-06-30,c123,,http://regnskaber.virk.dk/89075652/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzllL2QwLzY4LzBjMmItNDljOS1iNTFlLWM1MTQ1ZmRhOTZmNA.pdf,http://regnskaber.virk.dk/89075652/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2UyLzAxLzM1L2MwMjMtNGEyYi04YjM0LWUxODdhNjY3ZmZmNQ.xml,Danmark,Aabenraa,6200.0,3.0,NÃ¸rreport,Aabenraa,6200.0,14.0,Sejersholt,"6200, Aabenraa","NÃ¸rreport, 3",aktionÃ¦rerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-10-18,2018-10-18,2000-10-06,2018-10-18,Statsaut. revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,18061635.0,25657098.0,18061635.0,mne34078,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for I.M.B.F. Holding A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mads Klausen,Inge Friis,Bent Friis,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",I.M.B.F. Holding A/S,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Aabenraa,2016-07-01,2017-06-30,268171.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aabenraa,2018-06-30,2017-07-01,2018-10-18,Aabenraa,RevisionspÃ¥tegning,urn:ofk:oid:26218076,indberetninger-20180424,2.5118406,25657098.0,AWaLJeHN5OzuYdPkFV12,2018-10-19T07:07:38.389Z,2018-10-19T07:06:44.687Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DB-06-HN,2018-10-19T07:06:45.736Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25657098,2016-07-01,2017-06-30,c3,,http://regnskaber.virk.dk/89075652/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzllL2QwLzY4LzBjMmItNDljOS1iNTFlLWM1MTQ1ZmRhOTZmNA.pdf,http://regnskaber.virk.dk/89075652/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2UyLzAxLzM1L2MwMjMtNGEyYi04YjM0LWUxODdhNjY3ZmZmNQ.xml,Danmark,Aabenraa,6200.0,3.0,NÃ¸rreport,Aabenraa,6200.0,14.0,Sejersholt,"6200, Aabenraa","NÃ¸rreport, 3",aktionÃ¦rerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-10-18,2018-10-18,2000-10-06,2018-10-18,Statsaut. revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,18061635.0,25657098.0,18061635.0,mne34078,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for I.M.B.F. Holding A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mads Klausen,Inge Friis,Bent Friis,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",I.M.B.F. Holding A/S,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Aabenraa,2016-07-01,2017-06-30,-349179.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aabenraa,2018-06-30,2017-07-01,2018-10-18,Aabenraa,RevisionspÃ¥tegning,urn:ofk:oid:26218076,indberetninger-20180424,2.5118406,25657098.0,AWaLJeHN5OzuYdPkFV12,2018-10-19T07:07:38.389Z,2018-10-19T07:06:44.687Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DB-06-HN,2018-10-19T07:06:45.736Z,-8532.0,-399755.0,0.0,65378.0,-342909.0,-8532.0,6270.0,,,,,,,,,,,,,,,,,,,,,
25657098,2016-07-01,2017-06-30,c475,,http://regnskaber.virk.dk/89075652/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzllL2QwLzY4LzBjMmItNDljOS1iNTFlLWM1MTQ1ZmRhOTZmNA.pdf,http://regnskaber.virk.dk/89075652/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2UyLzAxLzM1L2MwMjMtNGEyYi04YjM0LWUxODdhNjY3ZmZmNQ.xml,Danmark,Aabenraa,6200.0,3.0,NÃ¸rreport,Aabenraa,6200.0,14.0,Sejersholt,"6200, Aabenraa","NÃ¸rreport, 3",aktionÃ¦rerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-10-18,2018-10-18,2000-10-06,2018-10-18,Statsaut. revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,18061635.0,25657098.0,18061635.0,mne34078,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for I.M.B.F. Holding A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mads Klausen,Inge Friis,Bent Friis,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",I.M.B.F. Holding A/S,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Aabenraa,2016-07-01,2017-06-30,-1017350.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aabenraa,2018-06-30,2017-07-01,2018-10-18,Aabenraa,RevisionspÃ¥tegning,urn:ofk:oid:26218076,indberetninger-20180424,2.5118406,25657098.0,AWaLJeHN5OzuYdPkFV12,2018-10-19T07:07:38.389Z,2018-10-19T07:06:44.687Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DB-06-HN,2018-10-19T07:06:45.736Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25657098,2017-06-30,2017-06-30,c4,,http://regnskaber.virk.dk/89075652/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzllL2QwLzY4LzBjMmItNDljOS1iNTFlLWM1MTQ1ZmRhOTZmNA.pdf,http://regnskaber.virk.dk/89075652/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2UyLzAxLzM1L2MwMjMtNGEyYi04YjM0LWUxODdhNjY3ZmZmNQ.xml,Danmark,Aabenraa,6200.0,3.0,NÃ¸rreport,Aabenraa,6200.0,14.0,Sejersholt,"6200, Aabenraa","NÃ¸rreport, 3",aktionÃ¦rerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-10-18,2018-10-18,2000-10-06,2018-10-18,Statsaut. revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,18061635.0,25657098.0,18061635.0,mne34078,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for I.M.B.F. Holding A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mads Klausen,Inge Friis,Bent Friis,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",I.M.B.F. Holding A/S,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Aabenraa,2016-07-01,2017-06-30,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aabenraa,2018-06-30,2017-07-01,2018-10-18,Aabenraa,RevisionspÃ¥tegning,urn:ofk:oid:26218076,indberetninger-20180424,2.5118406,25657098.0,AWaLJeHN5OzuYdPkFV12,2018-10-19T07:07:38.389Z,2018-10-19T07:06:44.687Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DB-06-HN,2018-10-19T07:06:45.736Z,,,,,,,,5856260.0,64479.0,500000.0,686171.0,5850510.0,5856260.0,5750.0,5170089.0,5170089.0,5170089.0,589198.0,5750.0,400000.0,4950510.0,589198.0,5750.0,0.0,32494.0,32494.0,,
25657098,2017-07-01,2018-06-30,c1,,http://regnskaber.virk.dk/89075652/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzllL2QwLzY4LzBjMmItNDljOS1iNTFlLWM1MTQ1ZmRhOTZmNA.pdf,http://regnskaber.virk.dk/89075652/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2UyLzAxLzM1L2MwMjMtNGEyYi04YjM0LWUxODdhNjY3ZmZmNQ.xml,Danmark,Aabenraa,6200.0,3.0,NÃ¸rreport,Aabenraa,6200.0,14.0,Sejersholt,"6200, Aabenraa","NÃ¸rreport, 3",aktionÃ¦rerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-10-18,2018-10-18,2000-10-06,2018-10-18,Statsaut. revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,18061635.0,25657098.0,18061635.0,mne34078,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for I.M.B.F. Holding A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mads Klausen,Inge Friis,Bent Friis,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",I.M.B.F. Holding A/S,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Aabenraa,2016-07-01,2017-06-30,330595.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aabenraa,2018-06-30,2017-07-01,2018-10-18,Aabenraa,RevisionspÃ¥tegning,urn:ofk:oid:26218076,indberetninger-20180424,2.5118406,25657098.0,AWaLJeHN5OzuYdPkFV12,2018-10-19T07:07:38.389Z,2018-10-19T07:06:44.687Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DB-06-HN,2018-10-19T07:06:45.736Z,-16277.0,334900.0,15845.0,27817.0,330595.0,-16277.0,0.0,,,,,,,,,,,,,,,,,,,,"Vi har revideret Ã¥rsregnskabet for I.M.B.F. Holding A/S for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018, der omfatter anvendt regnskabspraksis, resultatopgÃ¸relse, balance og noter. Ãrsregnskabet udarbejdes efter Ã¥rsregnskabsloven.",
25657098,2017-07-01,2018-06-30,c108,,http://regnskaber.virk.dk/89075652/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzllL2QwLzY4LzBjMmItNDljOS1iNTFlLWM1MTQ1ZmRhOTZmNA.pdf,http://regnskaber.virk.dk/89075652/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2UyLzAxLzM1L2MwMjMtNGEyYi04YjM0LWUxODdhNjY3ZmZmNQ.xml,Danmark,Aabenraa,6200.0,3.0,NÃ¸rreport,Aabenraa,6200.0,14.0,Sejersholt,"6200, Aabenraa","NÃ¸rreport, 3",aktionÃ¦rerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-10-18,2018-10-18,2000-10-06,2018-10-18,Statsaut. revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,18061635.0,25657098.0,18061635.0,mne34078,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for I.M.B.F. Holding A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mads Klausen,Inge Friis,Bent Friis,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",I.M.B.F. Holding A/S,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Aabenraa,2016-07-01,2017-06-30,0.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aabenraa,2018-06-30,2017-07-01,2018-10-18,Aabenraa,RevisionspÃ¥tegning,urn:ofk:oid:26218076,indberetninger-20180424,2.5118406,25657098.0,AWaLJeHN5OzuYdPkFV12,2018-10-19T07:07:38.389Z,2018-10-19T07:06:44.687Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DB-06-HN,2018-10-19T07:06:45.736Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25657098,2017-07-01,2018-06-30,c114,,http://regnskaber.virk.dk/89075652/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzllL2QwLzY4LzBjMmItNDljOS1iNTFlLWM1MTQ1ZmRhOTZmNA.pdf,http://regnskaber.virk.dk/89075652/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2UyLzAxLzM1L2MwMjMtNGEyYi04YjM0LWUxODdhNjY3ZmZmNQ.xml,Danmark,Aabenraa,6200.0,3.0,NÃ¸rreport,Aabenraa,6200.0,14.0,Sejersholt,"6200, Aabenraa","NÃ¸rreport, 3",aktionÃ¦rerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-10-18,2018-10-18,2000-10-06,2018-10-18,Statsaut. revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,18061635.0,25657098.0,18061635.0,mne34078,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for I.M.B.F. Holding A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mads Klausen,Inge Friis,Bent Friis,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",I.M.B.F. Holding A/S,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Aabenraa,2016-07-01,2017-06-30,0.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aabenraa,2018-06-30,2017-07-01,2018-10-18,Aabenraa,RevisionspÃ¥tegning,urn:ofk:oid:26218076,indberetninger-20180424,2.5118406,25657098.0,AWaLJeHN5OzuYdPkFV12,2018-10-19T07:07:38.389Z,2018-10-19T07:06:44.687Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DB-06-HN,2018-10-19T07:06:45.736Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25657098,2017-07-01,2018-06-30,c122,,http://regnskaber.virk.dk/89075652/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzllL2QwLzY4LzBjMmItNDljOS1iNTFlLWM1MTQ1ZmRhOTZmNA.pdf,http://regnskaber.virk.dk/89075652/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2UyLzAxLzM1L2MwMjMtNGEyYi04YjM0LWUxODdhNjY3ZmZmNQ.xml,Danmark,Aabenraa,6200.0,3.0,NÃ¸rreport,Aabenraa,6200.0,14.0,Sejersholt,"6200, Aabenraa","NÃ¸rreport, 3",aktionÃ¦rerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-10-18,2018-10-18,2000-10-06,2018-10-18,Statsaut. revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,18061635.0,25657098.0,18061635.0,mne34078,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for I.M.B.F. Holding A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mads Klausen,Inge Friis,Bent Friis,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",I.M.B.F. Holding A/S,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Aabenraa,2016-07-01,2017-06-30,66095.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aabenraa,2018-06-30,2017-07-01,2018-10-18,Aabenraa,RevisionspÃ¥tegning,urn:ofk:oid:26218076,indberetninger-20180424,2.5118406,25657098.0,AWaLJeHN5OzuYdPkFV12,2018-10-19T07:07:38.389Z,2018-10-19T07:06:44.687Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DB-06-HN,2018-10-19T07:06:45.736Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25657098,2017-07-01,2018-06-30,c32,,http://regnskaber.virk.dk/89075652/ZG9rdW1lbnRsYWdlcjovLzAzLzIyLzllL2QwLzY4LzBjMmItNDljOS1iNTFlLWM1MTQ1ZmRhOTZmNA.pdf,http://regnskaber.virk.dk/89075652/ZG9rdW1lbnRsYWdlcjovLzAzLzVlL2UyLzAxLzM1L2MwMjMtNGEyYi04YjM0LWUxODdhNjY3ZmZmNQ.xml,Danmark,Aabenraa,6200.0,3.0,NÃ¸rreport,Aabenraa,6200.0,14.0,Sejersholt,"6200, Aabenraa","NÃ¸rreport, 3",aktionÃ¦rerne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Vi anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter vores opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",2018-10-18,2018-10-18,2000-10-06,2018-10-18,Statsaut. revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,18061635.0,25657098.0,18061635.0,mne34078,Bestyrelse og direktion har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for I.M.B.F. Holding A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Mads Klausen,Inge Friis,Bent Friis,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",I.M.B.F. Holding A/S,"SÃ¸nderjyllands Revision, Statsautoriseret revisionsaktieselskab",Aabenraa,2016-07-01,2017-06-30,,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aabenraa,2018-06-30,2017-07-01,2018-10-18,Aabenraa,RevisionspÃ¥tegning,urn:ofk:oid:26218076,indberetninger-20180424,2.5118406,25657098.0,AWaLJeHN5OzuYdPkFV12,2018-10-19T07:07:38.389Z,2018-10-19T07:06:44.687Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DB-06-HN,2018-10-19T07:06:45.736Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inge Friis
