entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfGeneralMeeting,DisclosureOfContingentLiabilities,DisclosureOfMortgagesAndCollaterals,GrossResult,IdentificationNumberCvrOfReportingEntity,IncomeFromInvestmentsInAssociates,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherProvisions,OtherShorttermReceivables,Provisions,ReserveForEntrepreneurialCompany,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables
35891390,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/09319853/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzdkLzE1LzUxL2VlZTktNDgxOS1iMzU0LWJkNjE3ZTNjMmI2ZQ.xhtml,http://regnskaber.virk.dk/09319853/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2M2LzcxLzk2LzYxZTktNDNkYy1hMzIwLTMxNGVlNzQzNWJjNA.pdf,http://regnskaber.virk.dk/09319853/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzA3LzAwL2FhLzU3OTItNDY4ZS05NGIzLTY4MmU1MWY4M2Q3Mw.xml,true,KÃ¸benhavn V,1650.0,"44, 3.",Istedgade,1550 KÃ¸benhavn V,"RÃ¥dhuspladsen 16, M",Regnskabsklasse B,2018-06-20,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",-3189.0,35891390.0,54052.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lars Andersen,DUNSJEIZ HOLDING IVS,Dania Regnskab ApS,200.0,2016-01-01,2016-12-31,51991.0,50663.0,-3189.0,2017-12-31,2017-01-01,false,false,-1328.0,false,true,Ingen bistand,urn:ofk:oid:25894228,indberetninger-20180424,2.5927862999999998,35891390.0,AWQepIDL0wkEsASkt9EQ,2018-06-20T19:21:09.399Z,2018-06-20T19:20:53.813Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-25-JE,2018-06-20T19:20:54.174Z,,,,,,,,,,,,,,,,,,,,
35891390,2016-01-01,2016-12-31,c3,http://regnskaber.virk.dk/09319853/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzdkLzE1LzUxL2VlZTktNDgxOS1iMzU0LWJkNjE3ZTNjMmI2ZQ.xhtml,http://regnskaber.virk.dk/09319853/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2M2LzcxLzk2LzYxZTktNDNkYy1hMzIwLTMxNGVlNzQzNWJjNA.pdf,http://regnskaber.virk.dk/09319853/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzA3LzAwL2FhLzU3OTItNDY4ZS05NGIzLTY4MmU1MWY4M2Q3Mw.xml,true,KÃ¸benhavn V,1650.0,"44, 3.",Istedgade,1550 KÃ¸benhavn V,"RÃ¥dhuspladsen 16, M",Regnskabsklasse B,2018-06-20,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,35891390.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lars Andersen,DUNSJEIZ HOLDING IVS,Dania Regnskab ApS,,2016-01-01,2016-12-31,54052.0,,,2017-12-31,2017-01-01,false,false,,false,true,Ingen bistand,urn:ofk:oid:25894228,indberetninger-20180424,2.5927862999999998,35891390.0,AWQepIDL0wkEsASkt9EQ,2018-06-20T19:21:09.399Z,2018-06-20T19:20:53.813Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-25-JE,2018-06-20T19:20:54.174Z,,,,,,,,,,,,,,,,,,,,
35891390,2016-01-01,2016-12-31,c5,http://regnskaber.virk.dk/09319853/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzdkLzE1LzUxL2VlZTktNDgxOS1iMzU0LWJkNjE3ZTNjMmI2ZQ.xhtml,http://regnskaber.virk.dk/09319853/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2M2LzcxLzk2LzYxZTktNDNkYy1hMzIwLTMxNGVlNzQzNWJjNA.pdf,http://regnskaber.virk.dk/09319853/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzA3LzAwL2FhLzU3OTItNDY4ZS05NGIzLTY4MmU1MWY4M2Q3Mw.xml,true,KÃ¸benhavn V,1650.0,"44, 3.",Istedgade,1550 KÃ¸benhavn V,"RÃ¥dhuspladsen 16, M",Regnskabsklasse B,2018-06-20,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,35891390.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lars Andersen,DUNSJEIZ HOLDING IVS,Dania Regnskab ApS,,2016-01-01,2016-12-31,0.0,,,2017-12-31,2017-01-01,false,false,,false,true,Ingen bistand,urn:ofk:oid:25894228,indberetninger-20180424,2.5927862999999998,35891390.0,AWQepIDL0wkEsASkt9EQ,2018-06-20T19:21:09.399Z,2018-06-20T19:20:53.813Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-25-JE,2018-06-20T19:20:54.174Z,,,,,,,,,,,,,,,,,,,,
35891390,2016-01-01,2016-12-31,c7,http://regnskaber.virk.dk/09319853/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzdkLzE1LzUxL2VlZTktNDgxOS1iMzU0LWJkNjE3ZTNjMmI2ZQ.xhtml,http://regnskaber.virk.dk/09319853/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2M2LzcxLzk2LzYxZTktNDNkYy1hMzIwLTMxNGVlNzQzNWJjNA.pdf,http://regnskaber.virk.dk/09319853/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzA3LzAwL2FhLzU3OTItNDY4ZS05NGIzLTY4MmU1MWY4M2Q3Mw.xml,true,KÃ¸benhavn V,1650.0,"44, 3.",Istedgade,1550 KÃ¸benhavn V,"RÃ¥dhuspladsen 16, M",Regnskabsklasse B,2018-06-20,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,35891390.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lars Andersen,DUNSJEIZ HOLDING IVS,Dania Regnskab ApS,,2016-01-01,2016-12-31,-2061.0,,,2017-12-31,2017-01-01,false,false,,false,true,Ingen bistand,urn:ofk:oid:25894228,indberetninger-20180424,2.5927862999999998,35891390.0,AWQepIDL0wkEsASkt9EQ,2018-06-20T19:21:09.399Z,2018-06-20T19:20:53.813Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-25-JE,2018-06-20T19:20:54.174Z,,,,,,,,,,,,,,,,,,,,
35891390,2016-12-31,2016-12-31,c9,http://regnskaber.virk.dk/09319853/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzdkLzE1LzUxL2VlZTktNDgxOS1iMzU0LWJkNjE3ZTNjMmI2ZQ.xhtml,http://regnskaber.virk.dk/09319853/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2M2LzcxLzk2LzYxZTktNDNkYy1hMzIwLTMxNGVlNzQzNWJjNA.pdf,http://regnskaber.virk.dk/09319853/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzA3LzAwL2FhLzU3OTItNDY4ZS05NGIzLTY4MmU1MWY4M2Q3Mw.xml,true,KÃ¸benhavn V,1650.0,"44, 3.",Istedgade,1550 KÃ¸benhavn V,"RÃ¥dhuspladsen 16, M",Regnskabsklasse B,2018-06-20,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,35891390.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lars Andersen,DUNSJEIZ HOLDING IVS,Dania Regnskab ApS,,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,,false,true,Ingen bistand,urn:ofk:oid:25894228,indberetninger-20180424,2.5927862999999998,35891390.0,AWQepIDL0wkEsASkt9EQ,2018-06-20T19:21:09.399Z,2018-06-20T19:20:53.813Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-25-JE,2018-06-20T19:20:54.174Z,101136.0,11996.0,100.0,16277.0,1587.0,50032.0,101136.0,48610.0,84859.0,84859.0,84859.0,2494.0,2694.0,2494.0,49900.0,5959.0,-5927.0,48610.0,48610.0,4281.0
35891390,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/09319853/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzdkLzE1LzUxL2VlZTktNDgxOS1iMzU0LWJkNjE3ZTNjMmI2ZQ.xhtml,http://regnskaber.virk.dk/09319853/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2M2LzcxLzk2LzYxZTktNDNkYy1hMzIwLTMxNGVlNzQzNWJjNA.pdf,http://regnskaber.virk.dk/09319853/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzA3LzAwL2FhLzU3OTItNDY4ZS05NGIzLTY4MmU1MWY4M2Q3Mw.xml,true,KÃ¸benhavn V,1650.0,"44, 3.",Istedgade,1550 KÃ¸benhavn V,"RÃ¥dhuspladsen 16, M",Regnskabsklasse B,2018-06-20,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",-3082.0,35891390.0,-23772.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lars Andersen,DUNSJEIZ HOLDING IVS,Dania Regnskab ApS,0.0,2016-01-01,2016-12-31,-28441.0,-26854.0,-3082.0,2017-12-31,2017-01-01,false,false,1587.0,false,true,Ingen bistand,urn:ofk:oid:25894228,indberetninger-20180424,2.5927862999999998,35891390.0,AWQepIDL0wkEsASkt9EQ,2018-06-20T19:21:09.399Z,2018-06-20T19:20:53.813Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-25-JE,2018-06-20T19:20:54.174Z,,,,,,,,,,,,,,,,,,,,
35891390,2017-01-01,2017-12-31,c2,http://regnskaber.virk.dk/09319853/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzdkLzE1LzUxL2VlZTktNDgxOS1iMzU0LWJkNjE3ZTNjMmI2ZQ.xhtml,http://regnskaber.virk.dk/09319853/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2M2LzcxLzk2LzYxZTktNDNkYy1hMzIwLTMxNGVlNzQzNWJjNA.pdf,http://regnskaber.virk.dk/09319853/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzA3LzAwL2FhLzU3OTItNDY4ZS05NGIzLTY4MmU1MWY4M2Q3Mw.xml,true,KÃ¸benhavn V,1650.0,"44, 3.",Istedgade,1550 KÃ¸benhavn V,"RÃ¥dhuspladsen 16, M",Regnskabsklasse B,2018-06-20,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,35891390.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lars Andersen,DUNSJEIZ HOLDING IVS,Dania Regnskab ApS,,2016-01-01,2016-12-31,-23772.0,,,2017-12-31,2017-01-01,false,false,,false,true,Ingen bistand,urn:ofk:oid:25894228,indberetninger-20180424,2.5927862999999998,35891390.0,AWQepIDL0wkEsASkt9EQ,2018-06-20T19:21:09.399Z,2018-06-20T19:20:53.813Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-25-JE,2018-06-20T19:20:54.174Z,,,,,,,,,,,,,,,,,,,,
35891390,2017-01-01,2017-12-31,c4,http://regnskaber.virk.dk/09319853/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzdkLzE1LzUxL2VlZTktNDgxOS1iMzU0LWJkNjE3ZTNjMmI2ZQ.xhtml,http://regnskaber.virk.dk/09319853/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2M2LzcxLzk2LzYxZTktNDNkYy1hMzIwLTMxNGVlNzQzNWJjNA.pdf,http://regnskaber.virk.dk/09319853/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzA3LzAwL2FhLzU3OTItNDY4ZS05NGIzLTY4MmU1MWY4M2Q3Mw.xml,true,KÃ¸benhavn V,1650.0,"44, 3.",Istedgade,1550 KÃ¸benhavn V,"RÃ¥dhuspladsen 16, M",Regnskabsklasse B,2018-06-20,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,35891390.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lars Andersen,DUNSJEIZ HOLDING IVS,Dania Regnskab ApS,,2016-01-01,2016-12-31,-10597.0,,,2017-12-31,2017-01-01,false,false,,false,true,Ingen bistand,urn:ofk:oid:25894228,indberetninger-20180424,2.5927862999999998,35891390.0,AWQepIDL0wkEsASkt9EQ,2018-06-20T19:21:09.399Z,2018-06-20T19:20:53.813Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-25-JE,2018-06-20T19:20:54.174Z,,,,,,,,,,,,,,,,,,,,
35891390,2017-01-01,2017-12-31,c6,http://regnskaber.virk.dk/09319853/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzdkLzE1LzUxL2VlZTktNDgxOS1iMzU0LWJkNjE3ZTNjMmI2ZQ.xhtml,http://regnskaber.virk.dk/09319853/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2M2LzcxLzk2LzYxZTktNDNkYy1hMzIwLTMxNGVlNzQzNWJjNA.pdf,http://regnskaber.virk.dk/09319853/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzA3LzAwL2FhLzU3OTItNDY4ZS05NGIzLTY4MmU1MWY4M2Q3Mw.xml,true,KÃ¸benhavn V,1650.0,"44, 3.",Istedgade,1550 KÃ¸benhavn V,"RÃ¥dhuspladsen 16, M",Regnskabsklasse B,2018-06-20,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,35891390.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lars Andersen,DUNSJEIZ HOLDING IVS,Dania Regnskab ApS,,2016-01-01,2016-12-31,5928.0,,,2017-12-31,2017-01-01,false,false,,false,true,Ingen bistand,urn:ofk:oid:25894228,indberetninger-20180424,2.5927862999999998,35891390.0,AWQepIDL0wkEsASkt9EQ,2018-06-20T19:21:09.399Z,2018-06-20T19:20:53.813Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-25-JE,2018-06-20T19:20:54.174Z,,,,,,,,,,,,,,,,,,,,
35891390,2017-12-31,2017-12-31,c8,http://regnskaber.virk.dk/09319853/ZG9rdW1lbnRsYWdlcjovLzAzLzU5LzdkLzE1LzUxL2VlZTktNDgxOS1iMzU0LWJkNjE3ZTNjMmI2ZQ.xhtml,http://regnskaber.virk.dk/09319853/ZG9rdW1lbnRsYWdlcjovLzAzL2FkL2M2LzcxLzk2LzYxZTktNDNkYy1hMzIwLTMxNGVlNzQzNWJjNA.pdf,http://regnskaber.virk.dk/09319853/ZG9rdW1lbnRsYWdlcjovLzAzLzgxLzA3LzAwL2FhLzU3OTItNDY4ZS05NGIzLTY4MmU1MWY4M2Q3Mw.xml,true,KÃ¸benhavn V,1650.0,"44, 3.",Istedgade,1550 KÃ¸benhavn V,"RÃ¥dhuspladsen 16, M",Regnskabsklasse B,2018-06-20,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,35891390.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Lars Andersen,DUNSJEIZ HOLDING IVS,Dania Regnskab ApS,,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,,false,true,Ingen bistand,urn:ofk:oid:25894228,indberetninger-20180424,2.5927862999999998,35891390.0,AWQepIDL0wkEsASkt9EQ,2018-06-20T19:21:09.399Z,2018-06-20T19:20:53.813Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-25-JE,2018-06-20T19:20:54.174Z,72694.0,8914.0,100.0,11607.0,0.0,21590.0,72694.0,48610.0,61087.0,61087.0,61087.0,2494.0,2693.0,2494.0,39303.0,-17813.0,0.0,48610.0,48610.0,2693.0
