entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,EmailOfReportingEntity,FaxNumberOfReportingEntity,HomepageOfReportingEntity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfLawFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,IncomeFromOtherLongtermInvestmentsAndReceivables,OtherFinanceExpenses,OtherFinanceIncome,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,Goodwill,IntangibleAssets,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLeaseCommitments,LongtermLiabilitiesOtherThanProvisions,LongtermPayablesToAssociates,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermInvestments,OtherLongtermPayables,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,IdentificationNumberCvrOfAuditFirm,NameAndSurnameOfAuditor,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard,NameOfAuditFirm,NameAndSurnameOfMemberOfExecutiveBoard
33034253,2017-05-01,2018-04-30,ID_15,,http://regnskaber.virk.dk/35243033/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzYyLzI2L2U1L2Q0ZGUtNDg2OC05MzIxLWE1OTdhYzdlYjdhNQ.pdf,http://regnskaber.virk.dk/35243033/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzM5L2M3LzBhLzU0MjUtNDA2OS1hMGIwLTRlOTVhNDY4NmVlNw.xml,false,"6200, Aabenraa",NÃ¦stmark 25,Til kapitalejerne i DanlÃ¸ft A/S,16.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-06-14,2019-06-14,2010-06-02,2019-06-19,info@danloeft.dk,73 62 88 09,www.danloeft.dk,33034253.0,26632315.0,mne35789,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for DanlÃ¸ft A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Westergaard,Jyske Bank,Advokatfirmaet Fink,DanlÃ¸ft A/S,"Intension, Statsautoriseret Revisionsaktieselskab",Aabenraa,2017-05-01,2018-04-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aabenraa, 580",2019-04-30,2018-05-01,false,2019-06-14,Aabenraa,73 62 88 00,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27573880,indberetninger-20180424,2.5118417999999996,33034253.0,AWuJHKuqIXJRhhXBLWhG,2019-06-24T11:01:24.827Z,2019-06-24T06:19:47.303Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-BQ-45-HN,2019-06-24T06:19:47.709Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33034253,2017-05-01,2018-04-30,ID_16,,http://regnskaber.virk.dk/35243033/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzYyLzI2L2U1L2Q0ZGUtNDg2OC05MzIxLWE1OTdhYzdlYjdhNQ.pdf,http://regnskaber.virk.dk/35243033/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzM5L2M3LzBhLzU0MjUtNDA2OS1hMGIwLTRlOTVhNDY4NmVlNw.xml,false,"6200, Aabenraa",NÃ¦stmark 25,Til kapitalejerne i DanlÃ¸ft A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-06-14,2019-06-14,2010-06-02,2019-06-19,info@danloeft.dk,73 62 88 09,www.danloeft.dk,33034253.0,26632315.0,mne35789,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for DanlÃ¸ft A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Westergaard,Jyske Bank,Advokatfirmaet Fink,DanlÃ¸ft A/S,"Intension, Statsautoriseret Revisionsaktieselskab",Aabenraa,2017-05-01,2018-04-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aabenraa, 580",2019-04-30,2018-05-01,false,2019-06-14,Aabenraa,73 62 88 00,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27573880,indberetninger-20180424,2.5118417999999996,33034253.0,AWuJHKuqIXJRhhXBLWhG,2019-06-24T11:01:24.827Z,2019-06-24T06:19:47.303Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-BQ-45-HN,2019-06-24T06:19:47.709Z,334184.0,12014396.0,16444640.0,1299.0,323942.0,3905.0,2927350.0,3777322.0,4096060.0,849972.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33034253,2017-05-01,2018-04-30,ID_18,,http://regnskaber.virk.dk/35243033/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzYyLzI2L2U1L2Q0ZGUtNDg2OC05MzIxLWE1OTdhYzdlYjdhNQ.pdf,http://regnskaber.virk.dk/35243033/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzM5L2M3LzBhLzU0MjUtNDA2OS1hMGIwLTRlOTVhNDY4NmVlNw.xml,false,"6200, Aabenraa",NÃ¦stmark 25,Til kapitalejerne i DanlÃ¸ft A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-06-14,2019-06-14,2010-06-02,2019-06-19,info@danloeft.dk,73 62 88 09,www.danloeft.dk,33034253.0,26632315.0,mne35789,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for DanlÃ¸ft A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Westergaard,Jyske Bank,Advokatfirmaet Fink,DanlÃ¸ft A/S,"Intension, Statsautoriseret Revisionsaktieselskab",Aabenraa,2017-05-01,2018-04-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aabenraa, 580",2019-04-30,2018-05-01,false,2019-06-14,Aabenraa,73 62 88 00,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27573880,indberetninger-20180424,2.5118417999999996,33034253.0,AWuJHKuqIXJRhhXBLWhG,2019-06-24T11:01:24.827Z,2019-06-24T06:19:47.303Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-BQ-45-HN,2019-06-24T06:19:47.709Z,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33034253,2017-05-01,2018-04-30,ID_20,,http://regnskaber.virk.dk/35243033/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzYyLzI2L2U1L2Q0ZGUtNDg2OC05MzIxLWE1OTdhYzdlYjdhNQ.pdf,http://regnskaber.virk.dk/35243033/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzM5L2M3LzBhLzU0MjUtNDA2OS1hMGIwLTRlOTVhNDY4NmVlNw.xml,false,"6200, Aabenraa",NÃ¦stmark 25,Til kapitalejerne i DanlÃ¸ft A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-06-14,2019-06-14,2010-06-02,2019-06-19,info@danloeft.dk,73 62 88 09,www.danloeft.dk,33034253.0,26632315.0,mne35789,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for DanlÃ¸ft A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Westergaard,Jyske Bank,Advokatfirmaet Fink,DanlÃ¸ft A/S,"Intension, Statsautoriseret Revisionsaktieselskab",Aabenraa,2017-05-01,2018-04-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aabenraa, 580",2019-04-30,2018-05-01,false,2019-06-14,Aabenraa,73 62 88 00,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27573880,indberetninger-20180424,2.5118417999999996,33034253.0,AWuJHKuqIXJRhhXBLWhG,2019-06-24T11:01:24.827Z,2019-06-24T06:19:47.303Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-BQ-45-HN,2019-06-24T06:19:47.709Z,,,,,,,2927352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33034253,2018-04-30,2018-04-30,ID_13,,http://regnskaber.virk.dk/35243033/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzYyLzI2L2U1L2Q0ZGUtNDg2OC05MzIxLWE1OTdhYzdlYjdhNQ.pdf,http://regnskaber.virk.dk/35243033/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzM5L2M3LzBhLzU0MjUtNDA2OS1hMGIwLTRlOTVhNDY4NmVlNw.xml,false,"6200, Aabenraa",NÃ¦stmark 25,Til kapitalejerne i DanlÃ¸ft A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-06-14,2019-06-14,2010-06-02,2019-06-19,info@danloeft.dk,73 62 88 09,www.danloeft.dk,33034253.0,26632315.0,mne35789,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for DanlÃ¸ft A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Westergaard,Jyske Bank,Advokatfirmaet Fink,DanlÃ¸ft A/S,"Intension, Statsautoriseret Revisionsaktieselskab",Aabenraa,2017-05-01,2018-04-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aabenraa, 580",2019-04-30,2018-05-01,false,2019-06-14,Aabenraa,73 62 88 00,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27573880,indberetninger-20180424,2.5118417999999996,33034253.0,AWuJHKuqIXJRhhXBLWhG,2019-06-24T11:01:24.827Z,2019-06-24T06:19:47.303Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-BQ-45-HN,2019-06-24T06:19:47.709Z,,,,,,,,,,,22053586.0,1556204.0,500000.0,16347684.0,8069873.0,390000.0,390000.0,4134948.0,78169.0,22053586.0,12934413.0,42283.0,277263.0,4128964.0,3675819.0,4134948.0,5705902.0,42283.0,175882.0,3435368.0,651798.0,5195450.0,5273619.0,0.0,1049300.0,1049300.0,7569873.0,8805449.0,109906.0,10656532.0,704791.0,4555384.0,10004734.0,,,,,,
33034253,2018-05-01,2019-04-30,ID_0,,http://regnskaber.virk.dk/35243033/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzYyLzI2L2U1L2Q0ZGUtNDg2OC05MzIxLWE1OTdhYzdlYjdhNQ.pdf,http://regnskaber.virk.dk/35243033/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzM5L2M3LzBhLzU0MjUtNDA2OS1hMGIwLTRlOTVhNDY4NmVlNw.xml,false,"6200, Aabenraa",NÃ¦stmark 25,Til kapitalejerne i DanlÃ¸ft A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-06-14,2019-06-14,2010-06-02,2019-06-19,info@danloeft.dk,73 62 88 09,www.danloeft.dk,33034253.0,26632315.0,mne35789,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for DanlÃ¸ft A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Westergaard,Jyske Bank,Advokatfirmaet Fink,DanlÃ¸ft A/S,"Intension, Statsautoriseret Revisionsaktieselskab",Aabenraa,2017-05-01,2018-04-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aabenraa, 580",2019-04-30,2018-05-01,false,2019-06-14,Aabenraa,73 62 88 00,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27573880,indberetninger-20180424,2.5118417999999996,33034253.0,AWuJHKuqIXJRhhXBLWhG,2019-06-24T11:01:24.827Z,2019-06-24T06:19:47.303Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-BQ-45-HN,2019-06-24T06:19:47.709Z,295821.0,9606792.0,14051374.0,671.0,113211.0,10537.0,3165873.0,4046758.0,4148761.0,880885.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33034253,2018-05-01,2019-04-30,ID_1,,http://regnskaber.virk.dk/35243033/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzYyLzI2L2U1L2Q0ZGUtNDg2OC05MzIxLWE1OTdhYzdlYjdhNQ.pdf,http://regnskaber.virk.dk/35243033/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzM5L2M3LzBhLzU0MjUtNDA2OS1hMGIwLTRlOTVhNDY4NmVlNw.xml,false,"6200, Aabenraa",NÃ¦stmark 25,Til kapitalejerne i DanlÃ¸ft A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-06-14,2019-06-14,2010-06-02,2019-06-19,info@danloeft.dk,73 62 88 09,www.danloeft.dk,33034253.0,26632315.0,mne35789,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for DanlÃ¸ft A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Westergaard,Jyske Bank,Advokatfirmaet Fink,DanlÃ¸ft A/S,"Intension, Statsautoriseret Revisionsaktieselskab",Aabenraa,2017-05-01,2018-04-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aabenraa, 580",2019-04-30,2018-05-01,false,2019-06-14,Aabenraa,73 62 88 00,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27573880,indberetninger-20180424,2.5118417999999996,33034253.0,AWuJHKuqIXJRhhXBLWhG,2019-06-24T11:01:24.827Z,2019-06-24T06:19:47.303Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-BQ-45-HN,2019-06-24T06:19:47.709Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26632315.0,Torben Eskildsen,,,,
33034253,2018-05-01,2019-04-30,ID_10,,http://regnskaber.virk.dk/35243033/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzYyLzI2L2U1L2Q0ZGUtNDg2OC05MzIxLWE1OTdhYzdlYjdhNQ.pdf,http://regnskaber.virk.dk/35243033/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzM5L2M3LzBhLzU0MjUtNDA2OS1hMGIwLTRlOTVhNDY4NmVlNw.xml,false,"6200, Aabenraa",NÃ¦stmark 25,Til kapitalejerne i DanlÃ¸ft A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-06-14,2019-06-14,2010-06-02,2019-06-19,info@danloeft.dk,73 62 88 09,www.danloeft.dk,33034253.0,26632315.0,mne35789,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for DanlÃ¸ft A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Westergaard,Jyske Bank,Advokatfirmaet Fink,DanlÃ¸ft A/S,"Intension, Statsautoriseret Revisionsaktieselskab",Aabenraa,2017-05-01,2018-04-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aabenraa, 580",2019-04-30,2018-05-01,false,2019-06-14,Aabenraa,73 62 88 00,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27573880,indberetninger-20180424,2.5118417999999996,33034253.0,AWuJHKuqIXJRhhXBLWhG,2019-06-24T11:01:24.827Z,2019-06-24T06:19:47.303Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-BQ-45-HN,2019-06-24T06:19:47.709Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Belinda Hansen,Bestyrelsesmedlem,,
33034253,2018-05-01,2019-04-30,ID_11,,http://regnskaber.virk.dk/35243033/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzYyLzI2L2U1L2Q0ZGUtNDg2OC05MzIxLWE1OTdhYzdlYjdhNQ.pdf,http://regnskaber.virk.dk/35243033/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzM5L2M3LzBhLzU0MjUtNDA2OS1hMGIwLTRlOTVhNDY4NmVlNw.xml,false,"6200, Aabenraa",NÃ¦stmark 25,Til kapitalejerne i DanlÃ¸ft A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-06-14,2019-06-14,2010-06-02,2019-06-19,info@danloeft.dk,73 62 88 09,www.danloeft.dk,33034253.0,26632315.0,mne35789,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for DanlÃ¸ft A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Westergaard,Jyske Bank,Advokatfirmaet Fink,DanlÃ¸ft A/S,"Intension, Statsautoriseret Revisionsaktieselskab",Aabenraa,2017-05-01,2018-04-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aabenraa, 580",2019-04-30,2018-05-01,false,2019-06-14,Aabenraa,73 62 88 00,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27573880,indberetninger-20180424,2.5118417999999996,33034253.0,AWuJHKuqIXJRhhXBLWhG,2019-06-24T11:01:24.827Z,2019-06-24T06:19:47.303Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-BQ-45-HN,2019-06-24T06:19:47.709Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intension,
33034253,2018-05-01,2019-04-30,ID_14,,http://regnskaber.virk.dk/35243033/ZG9rdW1lbnRsYWdlcjovLzAzL2I1LzYyLzI2L2U1L2Q0ZGUtNDg2OC05MzIxLWE1OTdhYzdlYjdhNQ.pdf,http://regnskaber.virk.dk/35243033/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzM5L2M3LzBhLzU0MjUtNDA2OS1hMGIwLTRlOTVhNDY4NmVlNw.xml,false,"6200, Aabenraa",NÃ¦stmark 25,Til kapitalejerne i DanlÃ¸ft A/S,22.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019.",2019-06-14,2019-06-14,2010-06-02,2019-06-19,info@danloeft.dk,73 62 88 09,www.danloeft.dk,33034253.0,26632315.0,mne35789,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2018 - 30. april 2019 for DanlÃ¸ft A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Westergaard,Jyske Bank,Advokatfirmaet Fink,DanlÃ¸ft A/S,"Intension, Statsautoriseret Revisionsaktieselskab",Aabenraa,2017-05-01,2018-04-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aabenraa, 580",2019-04-30,2018-05-01,false,2019-06-14,Aabenraa,73 62 88 00,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:27573880,indberetninger-20180424,2.5118417999999996,33034253.0,AWuJHKuqIXJRhhXBLWhG,2019-06-24T11:01:24.827Z,2019-06-24T06:19:47.303Z,regnskab,0.0,,2019-04-30,2018-05-01,X19-BQ-45-HN,2019-06-24T06:19:47.709Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
