entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,EmailOfReportingEntity,FaxNumberOfReportingEntity,HomepageOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfLawFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,FinanceExpensesArisingFromGroupEnterprises,GrossProfitLoss,IncomeFromOtherLongtermInvestmentsAndReceivables,OtherFinanceIncomeFromGroupEnterprises,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RestOfOtherFinanceExpenses,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,Goodwill,IntangibleAssets,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLeaseCommitments,LongtermLiabilitiesOtherThanProvisions,LongtermPayablesToGroupEnterprises,LongtermReceivablesFromGroupEnterprises,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherLongtermInvestments,OtherLongtermPayables,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,SharePremium,ShorttermLiabilitiesOtherThanProvisions,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard
33034253,2015-05-01,2016-04-30,ID_12,,http://regnskaber.virk.dk/35243033/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2NmLzRkLzU2Lzg0YjYtNDdhMC1iOGNiLTRlY2ZhZGU4MDE2Mg.pdf,http://regnskaber.virk.dk/35243033/ZG9rdW1lbnRsYWdlcjovLzAzLzNmLzk0LzAzLzRjL2Q2ZmUtNGYyZS05ZTU3LWNkNGUxZTVkYjgxZA.xml,true,"6200, Aabenraa",NÃ¦stmark 25,Til kapitalejerne i DanlÃ¸ft Vest A/S,8.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",2017-09-19,2017-09-19,2010-06-02,2017-09-19,info@danloeft.dk,73 62 88 09,www.danloeft.dk,26632315.0,33034253.0,26632315.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017 for DanlÃ¸ft Vest A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Torben Eskildsen , RenÃ© JÃ¼rgensen",Thomas Westergaard,Intension,Jyske Bank,Advokatfirmaet Fink,DanlÃ¸ft Vest A/S,"Intension, Statsautoriseret Revisionsaktieselskab",Aabenraa,2015-05-01,2016-04-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"580, Aabenraa",2017-04-30,2016-05-01,false,2017-09-19,Aabenraa,73 62 88 00,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:24548088,indberetninger-20180424,2.5124211,33034253.0,,2018-03-27T17:56:40.355Z,2017-09-30T07:52:44.001Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AX-31-QX,2017-09-30T07:52:44.181Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33034253,2015-05-01,2016-04-30,ID_13,,http://regnskaber.virk.dk/35243033/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2NmLzRkLzU2Lzg0YjYtNDdhMC1iOGNiLTRlY2ZhZGU4MDE2Mg.pdf,http://regnskaber.virk.dk/35243033/ZG9rdW1lbnRsYWdlcjovLzAzLzNmLzk0LzAzLzRjL2Q2ZmUtNGYyZS05ZTU3LWNkNGUxZTVkYjgxZA.xml,true,"6200, Aabenraa",NÃ¦stmark 25,Til kapitalejerne i DanlÃ¸ft Vest A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",2017-09-19,2017-09-19,2010-06-02,2017-09-19,info@danloeft.dk,73 62 88 09,www.danloeft.dk,26632315.0,33034253.0,26632315.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017 for DanlÃ¸ft Vest A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Torben Eskildsen , RenÃ© JÃ¼rgensen",Thomas Westergaard,Intension,Jyske Bank,Advokatfirmaet Fink,DanlÃ¸ft Vest A/S,"Intension, Statsautoriseret Revisionsaktieselskab",Aabenraa,2015-05-01,2016-04-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"580, Aabenraa",2017-04-30,2016-05-01,false,2017-09-19,Aabenraa,73 62 88 00,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:24548088,indberetninger-20180424,2.5124211,33034253.0,,2018-03-27T17:56:40.355Z,2017-09-30T07:52:44.001Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AX-31-QX,2017-09-30T07:52:44.181Z,202785.0,3565212.0,0.0,5722591.0,0.0,48511.0,1544602.0,1984715.0,1954594.0,19464.0,440113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33034253,2015-05-01,2016-04-30,ID_15,,http://regnskaber.virk.dk/35243033/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2NmLzRkLzU2Lzg0YjYtNDdhMC1iOGNiLTRlY2ZhZGU4MDE2Mg.pdf,http://regnskaber.virk.dk/35243033/ZG9rdW1lbnRsYWdlcjovLzAzLzNmLzk0LzAzLzRjL2Q2ZmUtNGYyZS05ZTU3LWNkNGUxZTVkYjgxZA.xml,true,"6200, Aabenraa",NÃ¦stmark 25,Til kapitalejerne i DanlÃ¸ft Vest A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",2017-09-19,2017-09-19,2010-06-02,2017-09-19,info@danloeft.dk,73 62 88 09,www.danloeft.dk,26632315.0,33034253.0,26632315.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017 for DanlÃ¸ft Vest A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Torben Eskildsen , RenÃ© JÃ¼rgensen",Thomas Westergaard,Intension,Jyske Bank,Advokatfirmaet Fink,DanlÃ¸ft Vest A/S,"Intension, Statsautoriseret Revisionsaktieselskab",Aabenraa,2015-05-01,2016-04-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"580, Aabenraa",2017-04-30,2016-05-01,false,2017-09-19,Aabenraa,73 62 88 00,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:24548088,indberetninger-20180424,2.5124211,33034253.0,,2018-03-27T17:56:40.355Z,2017-09-30T07:52:44.001Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AX-31-QX,2017-09-30T07:52:44.181Z,,,,,,,-1540000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33034253,2015-05-01,2016-04-30,ID_17,,http://regnskaber.virk.dk/35243033/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2NmLzRkLzU2Lzg0YjYtNDdhMC1iOGNiLTRlY2ZhZGU4MDE2Mg.pdf,http://regnskaber.virk.dk/35243033/ZG9rdW1lbnRsYWdlcjovLzAzLzNmLzk0LzAzLzRjL2Q2ZmUtNGYyZS05ZTU3LWNkNGUxZTVkYjgxZA.xml,true,"6200, Aabenraa",NÃ¦stmark 25,Til kapitalejerne i DanlÃ¸ft Vest A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",2017-09-19,2017-09-19,2010-06-02,2017-09-19,info@danloeft.dk,73 62 88 09,www.danloeft.dk,26632315.0,33034253.0,26632315.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017 for DanlÃ¸ft Vest A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Torben Eskildsen , RenÃ© JÃ¼rgensen",Thomas Westergaard,Intension,Jyske Bank,Advokatfirmaet Fink,DanlÃ¸ft Vest A/S,"Intension, Statsautoriseret Revisionsaktieselskab",Aabenraa,2015-05-01,2016-04-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"580, Aabenraa",2017-04-30,2016-05-01,false,2017-09-19,Aabenraa,73 62 88 00,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:24548088,indberetninger-20180424,2.5124211,33034253.0,,2018-03-27T17:56:40.355Z,2017-09-30T07:52:44.001Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AX-31-QX,2017-09-30T07:52:44.181Z,,,,,,,-4600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33034253,2016-04-30,2016-04-30,ID_10,,http://regnskaber.virk.dk/35243033/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2NmLzRkLzU2Lzg0YjYtNDdhMC1iOGNiLTRlY2ZhZGU4MDE2Mg.pdf,http://regnskaber.virk.dk/35243033/ZG9rdW1lbnRsYWdlcjovLzAzLzNmLzk0LzAzLzRjL2Q2ZmUtNGYyZS05ZTU3LWNkNGUxZTVkYjgxZA.xml,true,"6200, Aabenraa",NÃ¦stmark 25,Til kapitalejerne i DanlÃ¸ft Vest A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",2017-09-19,2017-09-19,2010-06-02,2017-09-19,info@danloeft.dk,73 62 88 09,www.danloeft.dk,26632315.0,33034253.0,26632315.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017 for DanlÃ¸ft Vest A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Torben Eskildsen , RenÃ© JÃ¼rgensen",Thomas Westergaard,Intension,Jyske Bank,Advokatfirmaet Fink,DanlÃ¸ft Vest A/S,"Intension, Statsautoriseret Revisionsaktieselskab",Aabenraa,2015-05-01,2016-04-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"580, Aabenraa",2017-04-30,2016-05-01,false,2017-09-19,Aabenraa,73 62 88 00,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:24548088,indberetninger-20180424,2.5124211,33034253.0,,2018-03-27T17:56:40.355Z,2017-09-30T07:52:44.001Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AX-31-QX,2017-09-30T07:52:44.181Z,,,,,,,,,,,,12740871.0,1551170.0,500000.0,8789159.0,5896631.0,455000.0,455000.0,0.0,12740871.0,6751440.0,2914974.0,574451.0,583607.0,0.0,2914974.0,0.0,3951712.0,0.0,9156.0,1841900.0,214105.0,581738.0,581738.0,1540000.0,92800.0,92800.0,7472.0,3849159.0,6167833.0,28585.0,7237989.0,4297348.0,7023884.0,,,
33034253,2016-05-01,2017-04-30,ID_0,,http://regnskaber.virk.dk/35243033/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2NmLzRkLzU2Lzg0YjYtNDdhMC1iOGNiLTRlY2ZhZGU4MDE2Mg.pdf,http://regnskaber.virk.dk/35243033/ZG9rdW1lbnRsYWdlcjovLzAzLzNmLzk0LzAzLzRjL2Q2ZmUtNGYyZS05ZTU3LWNkNGUxZTVkYjgxZA.xml,true,"6200, Aabenraa",NÃ¦stmark 25,Til kapitalejerne i DanlÃ¸ft Vest A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",2017-09-19,2017-09-19,2010-06-02,2017-09-19,info@danloeft.dk,73 62 88 09,www.danloeft.dk,26632315.0,33034253.0,26632315.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017 for DanlÃ¸ft Vest A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Torben Eskildsen , RenÃ© JÃ¼rgensen",Thomas Westergaard,Intension,Jyske Bank,Advokatfirmaet Fink,DanlÃ¸ft Vest A/S,"Intension, Statsautoriseret Revisionsaktieselskab",Aabenraa,2015-05-01,2016-04-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"580, Aabenraa",2017-04-30,2016-05-01,false,2017-09-19,Aabenraa,73 62 88 00,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:24548088,indberetninger-20180424,2.5124211,33034253.0,,2018-03-27T17:56:40.355Z,2017-09-30T07:52:44.001Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AX-31-QX,2017-09-30T07:52:44.181Z,203811.0,7157067.0,5295.0,11014741.0,599.0,49470.0,2884973.0,3701262.0,3653863.0,18224.0,816289.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33034253,2016-05-01,2017-04-30,ID_1,,http://regnskaber.virk.dk/35243033/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2NmLzRkLzU2Lzg0YjYtNDdhMC1iOGNiLTRlY2ZhZGU4MDE2Mg.pdf,http://regnskaber.virk.dk/35243033/ZG9rdW1lbnRsYWdlcjovLzAzLzNmLzk0LzAzLzRjL2Q2ZmUtNGYyZS05ZTU3LWNkNGUxZTVkYjgxZA.xml,true,"6200, Aabenraa",NÃ¦stmark 25,Til kapitalejerne i DanlÃ¸ft Vest A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",2017-09-19,2017-09-19,2010-06-02,2017-09-19,info@danloeft.dk,73 62 88 09,www.danloeft.dk,26632315.0,33034253.0,26632315.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017 for DanlÃ¸ft Vest A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Torben Eskildsen , RenÃ© JÃ¼rgensen",Thomas Westergaard,Intension,Jyske Bank,Advokatfirmaet Fink,DanlÃ¸ft Vest A/S,"Intension, Statsautoriseret Revisionsaktieselskab",Aabenraa,2015-05-01,2016-04-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"580, Aabenraa",2017-04-30,2016-05-01,false,2017-09-19,Aabenraa,73 62 88 00,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:24548088,indberetninger-20180424,2.5124211,33034253.0,,2018-03-27T17:56:40.355Z,2017-09-30T07:52:44.001Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AX-31-QX,2017-09-30T07:52:44.181Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33034253,2016-05-01,2017-04-30,ID_11,,http://regnskaber.virk.dk/35243033/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2NmLzRkLzU2Lzg0YjYtNDdhMC1iOGNiLTRlY2ZhZGU4MDE2Mg.pdf,http://regnskaber.virk.dk/35243033/ZG9rdW1lbnRsYWdlcjovLzAzLzNmLzk0LzAzLzRjL2Q2ZmUtNGYyZS05ZTU3LWNkNGUxZTVkYjgxZA.xml,true,"6200, Aabenraa",NÃ¦stmark 25,Til kapitalejerne i DanlÃ¸ft Vest A/S,22.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",2017-09-19,2017-09-19,2010-06-02,2017-09-19,info@danloeft.dk,73 62 88 09,www.danloeft.dk,26632315.0,33034253.0,26632315.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017 for DanlÃ¸ft Vest A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Torben Eskildsen , RenÃ© JÃ¼rgensen",Thomas Westergaard,Intension,Jyske Bank,Advokatfirmaet Fink,DanlÃ¸ft Vest A/S,"Intension, Statsautoriseret Revisionsaktieselskab",Aabenraa,2015-05-01,2016-04-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"580, Aabenraa",2017-04-30,2016-05-01,false,2017-09-19,Aabenraa,73 62 88 00,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:24548088,indberetninger-20180424,2.5124211,33034253.0,,2018-03-27T17:56:40.355Z,2017-09-30T07:52:44.001Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AX-31-QX,2017-09-30T07:52:44.181Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33034253,2016-05-01,2017-04-30,ID_14,,http://regnskaber.virk.dk/35243033/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2NmLzRkLzU2Lzg0YjYtNDdhMC1iOGNiLTRlY2ZhZGU4MDE2Mg.pdf,http://regnskaber.virk.dk/35243033/ZG9rdW1lbnRsYWdlcjovLzAzLzNmLzk0LzAzLzRjL2Q2ZmUtNGYyZS05ZTU3LWNkNGUxZTVkYjgxZA.xml,true,"6200, Aabenraa",NÃ¦stmark 25,Til kapitalejerne i DanlÃ¸ft Vest A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",2017-09-19,2017-09-19,2010-06-02,2017-09-19,info@danloeft.dk,73 62 88 09,www.danloeft.dk,26632315.0,33034253.0,26632315.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017 for DanlÃ¸ft Vest A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Torben Eskildsen , RenÃ© JÃ¼rgensen",Thomas Westergaard,Intension,Jyske Bank,Advokatfirmaet Fink,DanlÃ¸ft Vest A/S,"Intension, Statsautoriseret Revisionsaktieselskab",Aabenraa,2015-05-01,2016-04-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"580, Aabenraa",2017-04-30,2016-05-01,false,2017-09-19,Aabenraa,73 62 88 00,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:24548088,indberetninger-20180424,2.5124211,33034253.0,,2018-03-27T17:56:40.355Z,2017-09-30T07:52:44.001Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AX-31-QX,2017-09-30T07:52:44.181Z,,,,,,,-2890000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33034253,2016-05-01,2017-04-30,ID_16,,http://regnskaber.virk.dk/35243033/ZG9rdW1lbnRsYWdlcjovLzAzLzA4L2NmLzRkLzU2Lzg0YjYtNDdhMC1iOGNiLTRlY2ZhZGU4MDE2Mg.pdf,http://regnskaber.virk.dk/35243033/ZG9rdW1lbnRsYWdlcjovLzAzLzNmLzk0LzAzLzRjL2Q2ZmUtNGYyZS05ZTU3LWNkNGUxZTVkYjgxZA.xml,true,"6200, Aabenraa",NÃ¦stmark 25,Til kapitalejerne i DanlÃ¸ft Vest A/S,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017.",2017-09-19,2017-09-19,2010-06-02,2017-09-19,info@danloeft.dk,73 62 88 09,www.danloeft.dk,26632315.0,33034253.0,26632315.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2016 - 30. april 2017 for DanlÃ¸ft Vest A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.","Torben Eskildsen , RenÃ© JÃ¼rgensen",Thomas Westergaard,Intension,Jyske Bank,Advokatfirmaet Fink,DanlÃ¸ft Vest A/S,"Intension, Statsautoriseret Revisionsaktieselskab",Aabenraa,2015-05-01,2016-04-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"580, Aabenraa",2017-04-30,2016-05-01,false,2017-09-19,Aabenraa,73 62 88 00,DirektÃ¸r,RevisionspÃ¥tegning,urn:ofk:oid:24548088,indberetninger-20180424,2.5124211,33034253.0,,2018-03-27T17:56:40.355Z,2017-09-30T07:52:44.001Z,regnskab,0.0,,2017-04-30,2016-05-01,X17-AX-31-QX,2017-09-30T07:52:44.181Z,,,,,,,5029.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
