entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,EmailOfReportingEntity,HomepageOfReportingEntity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
31582245,2017-01-01,2017-12-31,ID_10,,http://regnskaber.virk.dk/54228513/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjL2JiLzVlLzE2LzkxNGQtNDRkMy1hM2FlLTBjZWEzYzFmYTAxNQ.pdf,http://regnskaber.virk.dk/54228513/ZG9rdW1lbnRsYWdlcjovLzAzL2M3L2U5LzVmL2JlLzk1MWQtNDMwMC04ZDQ3LTYzODE0NWM3NDgxZA.xml,true,"8000, Aarhus C","Inge Lehmanns Gade 10, 6.",Til den daglige ledelse i AJ Kloakservice ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-01-14,2019-01-14,2008-06-30,2019-02-22,ajkloak@ajkloak.dk,www.ajkloak.dk,34330042.0,31582245.0,34330042.0,mne34082,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for AJ Kloakservice ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Olesen,Jacob Hansen TÃ¸nder,CURA revision I/S,FrÃ¸s Herreds Sparekasse,AJ Kloakservice ApS,"CURA revision I/S , Registreret revisionsvirksomhed",Aabenraa,2017-01-01,2017-12-31,-19798.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-01-14,Aarhus,22668993.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26729837,indberetninger-20180424,2.5118406,31582245.0,AWkmsx4RRYGX6_YTFVxp,2019-02-25T22:07:57.237Z,2019-02-25T22:07:44.184Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AN-09-LJ,2019-02-25T22:07:44.510Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31582245,2017-01-01,2017-12-31,ID_12,,http://regnskaber.virk.dk/54228513/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjL2JiLzVlLzE2LzkxNGQtNDRkMy1hM2FlLTBjZWEzYzFmYTAxNQ.pdf,http://regnskaber.virk.dk/54228513/ZG9rdW1lbnRsYWdlcjovLzAzL2M3L2U5LzVmL2JlLzk1MWQtNDMwMC04ZDQ3LTYzODE0NWM3NDgxZA.xml,true,"8000, Aarhus C","Inge Lehmanns Gade 10, 6.",Til den daglige ledelse i AJ Kloakservice ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-01-14,2019-01-14,2008-06-30,2019-02-22,ajkloak@ajkloak.dk,www.ajkloak.dk,34330042.0,31582245.0,34330042.0,mne34082,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for AJ Kloakservice ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Olesen,Jacob Hansen TÃ¸nder,CURA revision I/S,FrÃ¸s Herreds Sparekasse,AJ Kloakservice ApS,"CURA revision I/S , Registreret revisionsvirksomhed",Aabenraa,2017-01-01,2017-12-31,-105800.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-01-14,Aarhus,22668993.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26729837,indberetninger-20180424,2.5118406,31582245.0,AWkmsx4RRYGX6_YTFVxp,2019-02-25T22:07:57.237Z,2019-02-25T22:07:44.184Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AN-09-LJ,2019-02-25T22:07:44.510Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31582245,2017-01-01,2017-12-31,ID_8,,http://regnskaber.virk.dk/54228513/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjL2JiLzVlLzE2LzkxNGQtNDRkMy1hM2FlLTBjZWEzYzFmYTAxNQ.pdf,http://regnskaber.virk.dk/54228513/ZG9rdW1lbnRsYWdlcjovLzAzL2M3L2U5LzVmL2JlLzk1MWQtNDMwMC04ZDQ3LTYzODE0NWM3NDgxZA.xml,true,"8000, Aarhus C","Inge Lehmanns Gade 10, 6.",Til den daglige ledelse i AJ Kloakservice ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-01-14,2019-01-14,2008-06-30,2019-02-22,ajkloak@ajkloak.dk,www.ajkloak.dk,34330042.0,31582245.0,34330042.0,mne34082,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for AJ Kloakservice ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Olesen,Jacob Hansen TÃ¸nder,CURA revision I/S,FrÃ¸s Herreds Sparekasse,AJ Kloakservice ApS,"CURA revision I/S , Registreret revisionsvirksomhed",Aabenraa,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-01-14,Aarhus,22668993.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26729837,indberetninger-20180424,2.5118406,31582245.0,AWkmsx4RRYGX6_YTFVxp,2019-02-25T22:07:57.237Z,2019-02-25T22:07:44.184Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AN-09-LJ,2019-02-25T22:07:44.510Z,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31582245,2017-01-01,2017-12-31,ID_9,,http://regnskaber.virk.dk/54228513/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjL2JiLzVlLzE2LzkxNGQtNDRkMy1hM2FlLTBjZWEzYzFmYTAxNQ.pdf,http://regnskaber.virk.dk/54228513/ZG9rdW1lbnRsYWdlcjovLzAzL2M3L2U5LzVmL2JlLzk1MWQtNDMwMC04ZDQ3LTYzODE0NWM3NDgxZA.xml,true,"8000, Aarhus C","Inge Lehmanns Gade 10, 6.",Til den daglige ledelse i AJ Kloakservice ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-01-14,2019-01-14,2008-06-30,2019-02-22,ajkloak@ajkloak.dk,www.ajkloak.dk,34330042.0,31582245.0,34330042.0,mne34082,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for AJ Kloakservice ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Olesen,Jacob Hansen TÃ¸nder,CURA revision I/S,FrÃ¸s Herreds Sparekasse,AJ Kloakservice ApS,"CURA revision I/S , Registreret revisionsvirksomhed",Aabenraa,2017-01-01,2017-12-31,125598.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-01-14,Aarhus,22668993.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26729837,indberetninger-20180424,2.5118406,31582245.0,AWkmsx4RRYGX6_YTFVxp,2019-02-25T22:07:57.237Z,2019-02-25T22:07:44.184Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AN-09-LJ,2019-02-25T22:07:44.510Z,,80244.0,460543.0,725933.0,20003.0,165143.0,185146.0,39545.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31582245,2017-12-31,2017-12-31,ID_6,,http://regnskaber.virk.dk/54228513/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjL2JiLzVlLzE2LzkxNGQtNDRkMy1hM2FlLTBjZWEzYzFmYTAxNQ.pdf,http://regnskaber.virk.dk/54228513/ZG9rdW1lbnRsYWdlcjovLzAzL2M3L2U5LzVmL2JlLzk1MWQtNDMwMC04ZDQ3LTYzODE0NWM3NDgxZA.xml,true,"8000, Aarhus C","Inge Lehmanns Gade 10, 6.",Til den daglige ledelse i AJ Kloakservice ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-01-14,2019-01-14,2008-06-30,2019-02-22,ajkloak@ajkloak.dk,www.ajkloak.dk,34330042.0,31582245.0,34330042.0,mne34082,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for AJ Kloakservice ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Olesen,Jacob Hansen TÃ¸nder,CURA revision I/S,FrÃ¸s Herreds Sparekasse,AJ Kloakservice ApS,"CURA revision I/S , Registreret revisionsvirksomhed",Aabenraa,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-01-14,Aarhus,22668993.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26729837,indberetninger-20180424,2.5118406,31582245.0,AWkmsx4RRYGX6_YTFVxp,2019-02-25T22:07:57.237Z,2019-02-25T22:07:44.184Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AN-09-LJ,2019-02-25T22:07:44.510Z,,,,,,,,,806974.0,267764.0,37568.0,125000.0,557566.0,437057.0,232760.0,63232.0,16648.0,806974.0,368450.0,63276.0,63276.0,249408.0,115583.0,249408.0,105800.0,1467.0,1467.0,63232.0,206257.0,305174.0,40000.0,103602.0,226570.0,0.0,45989.0,189002.0,
31582245,2018-01-01,2018-12-31,ID_0,,http://regnskaber.virk.dk/54228513/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjL2JiLzVlLzE2LzkxNGQtNDRkMy1hM2FlLTBjZWEzYzFmYTAxNQ.pdf,http://regnskaber.virk.dk/54228513/ZG9rdW1lbnRsYWdlcjovLzAzL2M3L2U5LzVmL2JlLzk1MWQtNDMwMC04ZDQ3LTYzODE0NWM3NDgxZA.xml,true,"8000, Aarhus C","Inge Lehmanns Gade 10, 6.",Til den daglige ledelse i AJ Kloakservice ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-01-14,2019-01-14,2008-06-30,2019-02-22,ajkloak@ajkloak.dk,www.ajkloak.dk,34330042.0,31582245.0,34330042.0,mne34082,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for AJ Kloakservice ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Olesen,Jacob Hansen TÃ¸nder,CURA revision I/S,FrÃ¸s Herreds Sparekasse,AJ Kloakservice ApS,"CURA revision I/S , Registreret revisionsvirksomhed",Aabenraa,2017-01-01,2017-12-31,-6970.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-01-14,Aarhus,22668993.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26729837,indberetninger-20180424,2.5118406,31582245.0,AWkmsx4RRYGX6_YTFVxp,2019-02-25T22:07:57.237Z,2019-02-25T22:07:44.184Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AN-09-LJ,2019-02-25T22:07:44.510Z,,82289.0,635903.0,729110.0,18300.0,-7382.0,10918.0,-412.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31582245,2018-01-01,2018-12-31,ID_1,,http://regnskaber.virk.dk/54228513/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjL2JiLzVlLzE2LzkxNGQtNDRkMy1hM2FlLTBjZWEzYzFmYTAxNQ.pdf,http://regnskaber.virk.dk/54228513/ZG9rdW1lbnRsYWdlcjovLzAzL2M3L2U5LzVmL2JlLzk1MWQtNDMwMC04ZDQ3LTYzODE0NWM3NDgxZA.xml,true,"8000, Aarhus C","Inge Lehmanns Gade 10, 6.",Til den daglige ledelse i AJ Kloakservice ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-01-14,2019-01-14,2008-06-30,2019-02-22,ajkloak@ajkloak.dk,www.ajkloak.dk,34330042.0,31582245.0,34330042.0,mne34082,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for AJ Kloakservice ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Olesen,Jacob Hansen TÃ¸nder,CURA revision I/S,FrÃ¸s Herreds Sparekasse,AJ Kloakservice ApS,"CURA revision I/S , Registreret revisionsvirksomhed",Aabenraa,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-01-14,Aarhus,22668993.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26729837,indberetninger-20180424,2.5118406,31582245.0,AWkmsx4RRYGX6_YTFVxp,2019-02-25T22:07:57.237Z,2019-02-25T22:07:44.184Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AN-09-LJ,2019-02-25T22:07:44.510Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31582245,2018-01-01,2018-12-31,ID_11,,http://regnskaber.virk.dk/54228513/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjL2JiLzVlLzE2LzkxNGQtNDRkMy1hM2FlLTBjZWEzYzFmYTAxNQ.pdf,http://regnskaber.virk.dk/54228513/ZG9rdW1lbnRsYWdlcjovLzAzL2M3L2U5LzVmL2JlLzk1MWQtNDMwMC04ZDQ3LTYzODE0NWM3NDgxZA.xml,true,"8000, Aarhus C","Inge Lehmanns Gade 10, 6.",Til den daglige ledelse i AJ Kloakservice ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-01-14,2019-01-14,2008-06-30,2019-02-22,ajkloak@ajkloak.dk,www.ajkloak.dk,34330042.0,31582245.0,34330042.0,mne34082,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for AJ Kloakservice ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Olesen,Jacob Hansen TÃ¸nder,CURA revision I/S,FrÃ¸s Herreds Sparekasse,AJ Kloakservice ApS,"CURA revision I/S , Registreret revisionsvirksomhed",Aabenraa,2017-01-01,2017-12-31,-108000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-01-14,Aarhus,22668993.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26729837,indberetninger-20180424,2.5118406,31582245.0,AWkmsx4RRYGX6_YTFVxp,2019-02-25T22:07:57.237Z,2019-02-25T22:07:44.184Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AN-09-LJ,2019-02-25T22:07:44.510Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31582245,2018-01-01,2018-12-31,ID_13,,http://regnskaber.virk.dk/54228513/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjL2JiLzVlLzE2LzkxNGQtNDRkMy1hM2FlLTBjZWEzYzFmYTAxNQ.pdf,http://regnskaber.virk.dk/54228513/ZG9rdW1lbnRsYWdlcjovLzAzL2M3L2U5LzVmL2JlLzk1MWQtNDMwMC04ZDQ3LTYzODE0NWM3NDgxZA.xml,true,"8000, Aarhus C","Inge Lehmanns Gade 10, 6.",Til den daglige ledelse i AJ Kloakservice ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-01-14,2019-01-14,2008-06-30,2019-02-22,ajkloak@ajkloak.dk,www.ajkloak.dk,34330042.0,31582245.0,34330042.0,mne34082,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for AJ Kloakservice ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Olesen,Jacob Hansen TÃ¸nder,CURA revision I/S,FrÃ¸s Herreds Sparekasse,AJ Kloakservice ApS,"CURA revision I/S , Registreret revisionsvirksomhed",Aabenraa,2017-01-01,2017-12-31,114970.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-01-14,Aarhus,22668993.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26729837,indberetninger-20180424,2.5118406,31582245.0,AWkmsx4RRYGX6_YTFVxp,2019-02-25T22:07:57.237Z,2019-02-25T22:07:44.184Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AN-09-LJ,2019-02-25T22:07:44.510Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31582245,2018-01-01,2018-12-31,ID_2,,http://regnskaber.virk.dk/54228513/ZG9rdW1lbnRsYWdlcjovLzAzL2ZjL2JiLzVlLzE2LzkxNGQtNDRkMy1hM2FlLTBjZWEzYzFmYTAxNQ.pdf,http://regnskaber.virk.dk/54228513/ZG9rdW1lbnRsYWdlcjovLzAzL2M3L2U5LzVmL2JlLzk1MWQtNDMwMC04ZDQ3LTYzODE0NWM3NDgxZA.xml,true,"8000, Aarhus C","Inge Lehmanns Gade 10, 6.",Til den daglige ledelse i AJ Kloakservice ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-01-14,2019-01-14,2008-06-30,2019-02-22,ajkloak@ajkloak.dk,www.ajkloak.dk,34330042.0,31582245.0,34330042.0,mne34082,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for AJ Kloakservice ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Olesen,Jacob Hansen TÃ¸nder,CURA revision I/S,FrÃ¸s Herreds Sparekasse,AJ Kloakservice ApS,"CURA revision I/S , Registreret revisionsvirksomhed",Aabenraa,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,2019-01-14,Aarhus,22668993.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26729837,indberetninger-20180424,2.5118406,31582245.0,AWkmsx4RRYGX6_YTFVxp,2019-02-25T22:07:57.237Z,2019-02-25T22:07:44.184Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AN-09-LJ,2019-02-25T22:07:44.510Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
