entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,ProfitLoss,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToOtherCreditInstitutions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,TypeOfAuditorAssistance,NameAndSurnameOfMemberOfExecutiveBoard
27742211,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/11224772/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzhjLzQ1LzNhLzgwM2QtNDFkOC1iYTRlLTMyYTk1NzZlYmI2Mg.pdf,http://regnskaber.virk.dk/11224772/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2ZhLzdhLzgyL2E1OGYtNDRmMi1hZTg0LWQxMjA1ZDNkZDk4ZQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5230 Odense M,Niels Bohrs AllÃ© 19,DK-5000 Odense C,FÃ¦lledvej 1,"Til ejerne af K/S Kommandantenstrasse, Duisburg",3.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-02-08,2004-05-14,2018-02-26,401596.0,401596.0,Statsautoriseret revisor,50000.0,1264326.0,20222670.0,27742211.0,20222670.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for K/S Kommandantenstrasse, Duisburg.",Ãrsrapport,10086722.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Schweitz Jensen,Kenneth Johansson,"K/S Kommandantenstrasse, Duisburg",BDO Statsautoriseret revisionsaktieselskab,561445.0,58710.0,Odense,309995.0,812730.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2017-12-31,2017-01-01,true,2018-02-08,Odense,50000.0,urn:ofk:oid:25130381,indberetninger-20180424,2.5097342,27742211.0,,2018-04-04T02:58:18.549Z,2018-03-05T10:32:56.147Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-02-NL,2018-03-05T10:32:56.318Z,,,,,,,,,,,,,,,,,,,,,,,,,,
27742211,2016-01-01,2016-12-31,c195,,http://regnskaber.virk.dk/11224772/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzhjLzQ1LzNhLzgwM2QtNDFkOC1iYTRlLTMyYTk1NzZlYmI2Mg.pdf,http://regnskaber.virk.dk/11224772/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2ZhLzdhLzgyL2E1OGYtNDRmMi1hZTg0LWQxMjA1ZDNkZDk4ZQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5230 Odense M,Niels Bohrs AllÃ© 19,DK-5000 Odense C,FÃ¦lledvej 1,"Til ejerne af K/S Kommandantenstrasse, Duisburg",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-02-08,2004-05-14,2018-02-26,,401596.0,Statsautoriseret revisor,,,20222670.0,27742211.0,20222670.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for K/S Kommandantenstrasse, Duisburg.",Ãrsrapport,10086722.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Schweitz Jensen,Kenneth Johansson,"K/S Kommandantenstrasse, Duisburg",BDO Statsautoriseret revisionsaktieselskab,,,Odense,309995.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2017-12-31,2017-01-01,true,2018-02-08,Odense,,urn:ofk:oid:25130381,indberetninger-20180424,2.5097342,27742211.0,,2018-04-04T02:58:18.549Z,2018-03-05T10:32:56.147Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-02-NL,2018-03-05T10:32:56.318Z,,,,,,,,,,,,,,,,,,,,,,,,,,
27742211,2016-12-31,2016-12-31,c172,,http://regnskaber.virk.dk/11224772/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzhjLzQ1LzNhLzgwM2QtNDFkOC1iYTRlLTMyYTk1NzZlYmI2Mg.pdf,http://regnskaber.virk.dk/11224772/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2ZhLzdhLzgyL2E1OGYtNDRmMi1hZTg0LWQxMjA1ZDNkZDk4ZQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5230 Odense M,Niels Bohrs AllÃ© 19,DK-5000 Odense C,FÃ¦lledvej 1,"Til ejerne af K/S Kommandantenstrasse, Duisburg",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-02-08,2004-05-14,2018-02-26,,401596.0,Statsautoriseret revisor,,,20222670.0,27742211.0,20222670.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for K/S Kommandantenstrasse, Duisburg.",Ãrsrapport,10086722.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Schweitz Jensen,Kenneth Johansson,"K/S Kommandantenstrasse, Duisburg",BDO Statsautoriseret revisionsaktieselskab,,,Odense,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2017-12-31,2017-01-01,true,2018-02-08,Odense,,urn:ofk:oid:25130381,indberetninger-20180424,2.5097342,27742211.0,,2018-04-04T02:58:18.549Z,2018-03-05T10:32:56.147Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-02-NL,2018-03-05T10:32:56.318Z,18293475.0,188539.0,2667420.0,2789716.0,18033679.0,18293475.0,15503759.0,3665159.0,14486265.0,10821106.0,18033679.0,188147.0,17871.0,18033679.0,122296.0,0.0,1017494.0,743594.0,71257.0,85753.0,53386.0,,,,,
27742211,2017-01-01,2017-01-01,c226,,http://regnskaber.virk.dk/11224772/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzhjLzQ1LzNhLzgwM2QtNDFkOC1iYTRlLTMyYTk1NzZlYmI2Mg.pdf,http://regnskaber.virk.dk/11224772/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2ZhLzdhLzgyL2E1OGYtNDRmMi1hZTg0LWQxMjA1ZDNkZDk4ZQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5230 Odense M,Niels Bohrs AllÃ© 19,DK-5000 Odense C,FÃ¦lledvej 1,"Til ejerne af K/S Kommandantenstrasse, Duisburg",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-02-08,2004-05-14,2018-02-26,,401596.0,Statsautoriseret revisor,,,20222670.0,27742211.0,20222670.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for K/S Kommandantenstrasse, Duisburg.",Ãrsrapport,10086722.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Schweitz Jensen,Kenneth Johansson,"K/S Kommandantenstrasse, Duisburg",BDO Statsautoriseret revisionsaktieselskab,,,Odense,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2017-12-31,2017-01-01,true,2018-02-08,Odense,,urn:ofk:oid:25130381,indberetninger-20180424,2.5097342,27742211.0,,2018-04-04T02:58:18.549Z,2018-03-05T10:32:56.147Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-02-NL,2018-03-05T10:32:56.318Z,,,,2667420.0,,,,,,,,,,,,,,,,,,,,,,
27742211,2017-01-01,2017-01-01,c253,,http://regnskaber.virk.dk/11224772/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzhjLzQ1LzNhLzgwM2QtNDFkOC1iYTRlLTMyYTk1NzZlYmI2Mg.pdf,http://regnskaber.virk.dk/11224772/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2ZhLzdhLzgyL2E1OGYtNDRmMi1hZTg0LWQxMjA1ZDNkZDk4ZQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5230 Odense M,Niels Bohrs AllÃ© 19,DK-5000 Odense C,FÃ¦lledvej 1,"Til ejerne af K/S Kommandantenstrasse, Duisburg",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-02-08,2004-05-14,2018-02-26,,401596.0,Statsautoriseret revisor,,,20222670.0,27742211.0,20222670.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for K/S Kommandantenstrasse, Duisburg.",Ãrsrapport,10086722.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Schweitz Jensen,Kenneth Johansson,"K/S Kommandantenstrasse, Duisburg",BDO Statsautoriseret revisionsaktieselskab,,,Odense,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2017-12-31,2017-01-01,true,2018-02-08,Odense,,urn:ofk:oid:25130381,indberetninger-20180424,2.5097342,27742211.0,,2018-04-04T02:58:18.549Z,2018-03-05T10:32:56.147Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-02-NL,2018-03-05T10:32:56.318Z,,,,122296.0,,,,,,,,,,,,,,,,,,,,,,
27742211,2017-01-01,2017-01-01,c444,,http://regnskaber.virk.dk/11224772/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzhjLzQ1LzNhLzgwM2QtNDFkOC1iYTRlLTMyYTk1NzZlYmI2Mg.pdf,http://regnskaber.virk.dk/11224772/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2ZhLzdhLzgyL2E1OGYtNDRmMi1hZTg0LWQxMjA1ZDNkZDk4ZQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5230 Odense M,Niels Bohrs AllÃ© 19,DK-5000 Odense C,FÃ¦lledvej 1,"Til ejerne af K/S Kommandantenstrasse, Duisburg",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-02-08,2004-05-14,2018-02-26,,401596.0,Statsautoriseret revisor,,,20222670.0,27742211.0,20222670.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for K/S Kommandantenstrasse, Duisburg.",Ãrsrapport,10086722.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Schweitz Jensen,Kenneth Johansson,"K/S Kommandantenstrasse, Duisburg",BDO Statsautoriseret revisionsaktieselskab,,,Odense,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2017-12-31,2017-01-01,true,2018-02-08,Odense,,urn:ofk:oid:25130381,indberetninger-20180424,2.5097342,27742211.0,,2018-04-04T02:58:18.549Z,2018-03-05T10:32:56.147Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-02-NL,2018-03-05T10:32:56.318Z,,,,,,,,,,,,,,,,,,,,,,4075662.0,22109341.0,,,
27742211,2017-01-01,2017-12-31,c173,,http://regnskaber.virk.dk/11224772/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzhjLzQ1LzNhLzgwM2QtNDFkOC1iYTRlLTMyYTk1NzZlYmI2Mg.pdf,http://regnskaber.virk.dk/11224772/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2ZhLzdhLzgyL2E1OGYtNDRmMi1hZTg0LWQxMjA1ZDNkZDk4ZQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5230 Odense M,Niels Bohrs AllÃ© 19,DK-5000 Odense C,FÃ¦lledvej 1,"Til ejerne af K/S Kommandantenstrasse, Duisburg",3.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-02-08,2004-05-14,2018-02-26,401596.0,401596.0,Statsautoriseret revisor,0.0,1304293.0,20222670.0,27742211.0,20222670.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for K/S Kommandantenstrasse, Duisburg.",Ãrsrapport,10086722.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Schweitz Jensen,Kenneth Johansson,"K/S Kommandantenstrasse, Duisburg",BDO Statsautoriseret revisionsaktieselskab,552261.0,0.0,Odense,350436.0,902697.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2017-12-31,2017-01-01,true,2018-02-08,Odense,0.0,urn:ofk:oid:25130381,indberetninger-20180424,2.5097342,27742211.0,,2018-04-04T02:58:18.549Z,2018-03-05T10:32:56.147Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-02-NL,2018-03-05T10:32:56.318Z,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning,
27742211,2017-01-01,2017-12-31,c194,,http://regnskaber.virk.dk/11224772/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzhjLzQ1LzNhLzgwM2QtNDFkOC1iYTRlLTMyYTk1NzZlYmI2Mg.pdf,http://regnskaber.virk.dk/11224772/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2ZhLzdhLzgyL2E1OGYtNDRmMi1hZTg0LWQxMjA1ZDNkZDk4ZQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5230 Odense M,Niels Bohrs AllÃ© 19,DK-5000 Odense C,FÃ¦lledvej 1,"Til ejerne af K/S Kommandantenstrasse, Duisburg",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-02-08,2004-05-14,2018-02-26,,401596.0,Statsautoriseret revisor,,,20222670.0,27742211.0,20222670.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for K/S Kommandantenstrasse, Duisburg.",Ãrsrapport,10086722.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Schweitz Jensen,Kenneth Johansson,"K/S Kommandantenstrasse, Duisburg",BDO Statsautoriseret revisionsaktieselskab,,,Odense,350436.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2017-12-31,2017-01-01,true,2018-02-08,Odense,,urn:ofk:oid:25130381,indberetninger-20180424,2.5097342,27742211.0,,2018-04-04T02:58:18.549Z,2018-03-05T10:32:56.147Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-02-NL,2018-03-05T10:32:56.318Z,,,,,,,,,,,,,,,,,,,,,,,,,,
27742211,2017-01-01,2017-12-31,c254,,http://regnskaber.virk.dk/11224772/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzhjLzQ1LzNhLzgwM2QtNDFkOC1iYTRlLTMyYTk1NzZlYmI2Mg.pdf,http://regnskaber.virk.dk/11224772/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2ZhLzdhLzgyL2E1OGYtNDRmMi1hZTg0LWQxMjA1ZDNkZDk4ZQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5230 Odense M,Niels Bohrs AllÃ© 19,DK-5000 Odense C,FÃ¦lledvej 1,"Til ejerne af K/S Kommandantenstrasse, Duisburg",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-02-08,2004-05-14,2018-02-26,,401596.0,Statsautoriseret revisor,,,20222670.0,27742211.0,20222670.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for K/S Kommandantenstrasse, Duisburg.",Ãrsrapport,10086722.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Schweitz Jensen,Kenneth Johansson,"K/S Kommandantenstrasse, Duisburg",BDO Statsautoriseret revisionsaktieselskab,,,Odense,350436.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2017-12-31,2017-01-01,true,2018-02-08,Odense,,urn:ofk:oid:25130381,indberetninger-20180424,2.5097342,27742211.0,,2018-04-04T02:58:18.549Z,2018-03-05T10:32:56.147Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-02-NL,2018-03-05T10:32:56.318Z,,,,,,,,,,,,,,,,,,,,,,,,,,
27742211,2017-01-01,2017-12-31,c321,,http://regnskaber.virk.dk/11224772/ZG9rdW1lbnRsYWdlcjovLzAzLzRlLzhjLzQ1LzNhLzgwM2QtNDFkOC1iYTRlLTMyYTk1NzZlYmI2Mg.pdf,http://regnskaber.virk.dk/11224772/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2ZhLzdhLzgyL2E1OGYtNDRmMi1hZTg0LWQxMjA1ZDNkZDk4ZQ.xml,true,Odense C,5000.0,1.0,FÃ¦lledvej,5230 Odense M,Niels Bohrs AllÃ© 19,DK-5000 Odense C,FÃ¦lledvej 1,"Til ejerne af K/S Kommandantenstrasse, Duisburg",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",2018-02-08,2004-05-14,2018-02-26,,401596.0,Statsautoriseret revisor,,,20222670.0,27742211.0,20222670.0,"Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for K/S Kommandantenstrasse, Duisburg.",Ãrsrapport,10086722.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Anders Schweitz Jensen,Kenneth Johansson,"K/S Kommandantenstrasse, Duisburg",BDO Statsautoriseret revisionsaktieselskab,,,Odense,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Odense,2017-12-31,2017-01-01,true,2018-02-08,Odense,,urn:ofk:oid:25130381,indberetninger-20180424,2.5097342,27742211.0,,2018-04-04T02:58:18.549Z,2018-03-05T10:32:56.147Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AF-02-NL,2018-03-05T10:32:56.318Z,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,,
