entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,DisposalsOfInvestments,DividendPaid,EmployeeBenefitsExpense,ExternalExpenses,ExtraordinaryDividendPaid,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermInvestments,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance
30822978,2017-01-01,2017-12-31,c174,,http://regnskaber.virk.dk/87922803/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzczLzFkL2EyLzU4NmQtNDYzMC04NThlLTU3M2QyODBjZGNjYw.pdf,http://regnskaber.virk.dk/87922803/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzEyL2Q2LzNlLzAxNWYtNDc0MC05ODUyLTkyNThmM2Y1ZTgxYw.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,6000 Kolding,8B,Kolding Ãpark,5500 Middelfart,c/o Brit Forsberg,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i BF Holding Kolding ApS,0.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",119000.0,2019-01-31,2007-09-07,2019-01-31,0.0,Statsautoriseret revisor,257604.0,-680000.0,180000.0,133000.0,-3810000.0,421000.0,20222670.0,30822978.0,20222670.0,mne19692,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for BF Holding Kolding ApS.,554000.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter KlÃ¸vborg,Brit Forsberg,Brit Forsberg,Sydbank,BF Holding Kolding ApS,BDO Statsautoriseret revisionsaktieselskab,1000.0,854000.0,Middelfart,2017-01-01,2017-12-31,975000.0,1094000.0,241000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2018-12-31,2018-01-01,true,2019-01-31,Kolding,119000.0,180000.0,urn:ofk:oid:26632290,indberetninger-20180424,2.5124316,30822978.0,AWipvLaget7j816D36-9,2019-02-01T15:46:07.427Z,2019-02-01T15:45:42.999Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AH-85-MT,2019-02-01T15:45:43.136Z,,,,,,,,,,,,,,,,,,,,
30822978,2017-01-01,2017-12-31,c177,,http://regnskaber.virk.dk/87922803/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzczLzFkL2EyLzU4NmQtNDYzMC04NThlLTU3M2QyODBjZGNjYw.pdf,http://regnskaber.virk.dk/87922803/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzEyL2Q2LzNlLzAxNWYtNDc0MC05ODUyLTkyNThmM2Y1ZTgxYw.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,6000 Kolding,8B,Kolding Ãpark,5500 Middelfart,c/o Brit Forsberg,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i BF Holding Kolding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-01-31,2007-09-07,2019-01-31,,Statsautoriseret revisor,257604.0,-680000.0,,,-3810000.0,,20222670.0,30822978.0,20222670.0,mne19692,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for BF Holding Kolding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter KlÃ¸vborg,Brit Forsberg,Brit Forsberg,Sydbank,BF Holding Kolding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Middelfart,2017-01-01,2017-12-31,680000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2018-12-31,2018-01-01,true,2019-01-31,Kolding,,,urn:ofk:oid:26632290,indberetninger-20180424,2.5124316,30822978.0,AWipvLaget7j816D36-9,2019-02-01T15:46:07.427Z,2019-02-01T15:45:42.999Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AH-85-MT,2019-02-01T15:45:43.136Z,,,,,,,,,,,,,,,,,,,,
30822978,2017-01-01,2017-12-31,c179,,http://regnskaber.virk.dk/87922803/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzczLzFkL2EyLzU4NmQtNDYzMC04NThlLTU3M2QyODBjZGNjYw.pdf,http://regnskaber.virk.dk/87922803/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzEyL2Q2LzNlLzAxNWYtNDc0MC05ODUyLTkyNThmM2Y1ZTgxYw.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,6000 Kolding,8B,Kolding Ãpark,5500 Middelfart,c/o Brit Forsberg,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i BF Holding Kolding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-01-31,2007-09-07,2019-01-31,,Statsautoriseret revisor,257604.0,-680000.0,,,-3810000.0,,20222670.0,30822978.0,20222670.0,mne19692,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for BF Holding Kolding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter KlÃ¸vborg,Brit Forsberg,Brit Forsberg,Sydbank,BF Holding Kolding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Middelfart,2017-01-01,2017-12-31,345000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2018-12-31,2018-01-01,true,2019-01-31,Kolding,,,urn:ofk:oid:26632290,indberetninger-20180424,2.5124316,30822978.0,AWipvLaget7j816D36-9,2019-02-01T15:46:07.427Z,2019-02-01T15:45:42.999Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AH-85-MT,2019-02-01T15:45:43.136Z,,,,,,,,,,,,,,,,,,,,
30822978,2017-01-01,2017-12-31,c195,,http://regnskaber.virk.dk/87922803/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzczLzFkL2EyLzU4NmQtNDYzMC04NThlLTU3M2QyODBjZGNjYw.pdf,http://regnskaber.virk.dk/87922803/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzEyL2Q2LzNlLzAxNWYtNDc0MC05ODUyLTkyNThmM2Y1ZTgxYw.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,6000 Kolding,8B,Kolding Ãpark,5500 Middelfart,c/o Brit Forsberg,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i BF Holding Kolding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-01-31,2007-09-07,2019-01-31,,Statsautoriseret revisor,257604.0,-680000.0,,,-3810000.0,,20222670.0,30822978.0,20222670.0,mne19692,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for BF Holding Kolding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter KlÃ¸vborg,Brit Forsberg,Brit Forsberg,Sydbank,BF Holding Kolding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Middelfart,2017-01-01,2017-12-31,-50000.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2018-12-31,2018-01-01,true,2019-01-31,Kolding,,,urn:ofk:oid:26632290,indberetninger-20180424,2.5124316,30822978.0,AWipvLaget7j816D36-9,2019-02-01T15:46:07.427Z,2019-02-01T15:45:42.999Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AH-85-MT,2019-02-01T15:45:43.136Z,,,,,,,,,,,,,,,,,,,,
30822978,2017-12-31,2017-12-31,c172,,http://regnskaber.virk.dk/87922803/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzczLzFkL2EyLzU4NmQtNDYzMC04NThlLTU3M2QyODBjZGNjYw.pdf,http://regnskaber.virk.dk/87922803/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzEyL2Q2LzNlLzAxNWYtNDc0MC05ODUyLTkyNThmM2Y1ZTgxYw.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,6000 Kolding,8B,Kolding Ãpark,5500 Middelfart,c/o Brit Forsberg,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i BF Holding Kolding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-01-31,2007-09-07,2019-01-31,,Statsautoriseret revisor,257604.0,-680000.0,,,-3810000.0,,20222670.0,30822978.0,20222670.0,mne19692,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for BF Holding Kolding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter KlÃ¸vborg,Brit Forsberg,Brit Forsberg,Sydbank,BF Holding Kolding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Middelfart,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2018-12-31,2018-01-01,true,2019-01-31,Kolding,,,urn:ofk:oid:26632290,indberetninger-20180424,2.5124316,30822978.0,AWipvLaget7j816D36-9,2019-02-01T15:46:07.427Z,2019-02-01T15:45:42.999Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AH-85-MT,2019-02-01T15:45:43.136Z,22956000.0,360000.0,125000.0,0.0,22835000.0,22956000.0,121000.0,501000.0,501000.0,501000.0,22013000.0,680000.0,22030000.0,22013000.0,121000.0,82000.0,82000.0,,,
30822978,2018-01-01,2018-01-01,c226,,http://regnskaber.virk.dk/87922803/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzczLzFkL2EyLzU4NmQtNDYzMC04NThlLTU3M2QyODBjZGNjYw.pdf,http://regnskaber.virk.dk/87922803/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzEyL2Q2LzNlLzAxNWYtNDc0MC05ODUyLTkyNThmM2Y1ZTgxYw.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,6000 Kolding,8B,Kolding Ãpark,5500 Middelfart,c/o Brit Forsberg,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i BF Holding Kolding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-01-31,2007-09-07,2019-01-31,,Statsautoriseret revisor,257604.0,-680000.0,,,-3810000.0,,20222670.0,30822978.0,20222670.0,mne19692,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for BF Holding Kolding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter KlÃ¸vborg,Brit Forsberg,Brit Forsberg,Sydbank,BF Holding Kolding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Middelfart,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2018-12-31,2018-01-01,true,2019-01-31,Kolding,,,urn:ofk:oid:26632290,indberetninger-20180424,2.5124316,30822978.0,AWipvLaget7j816D36-9,2019-02-01T15:46:07.427Z,2019-02-01T15:45:42.999Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AH-85-MT,2019-02-01T15:45:43.136Z,,,,,125000.0,,,,,,,,,,,,,,,
30822978,2018-01-01,2018-01-01,c253,,http://regnskaber.virk.dk/87922803/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzczLzFkL2EyLzU4NmQtNDYzMC04NThlLTU3M2QyODBjZGNjYw.pdf,http://regnskaber.virk.dk/87922803/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzEyL2Q2LzNlLzAxNWYtNDc0MC05ODUyLTkyNThmM2Y1ZTgxYw.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,6000 Kolding,8B,Kolding Ãpark,5500 Middelfart,c/o Brit Forsberg,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i BF Holding Kolding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-01-31,2007-09-07,2019-01-31,,Statsautoriseret revisor,257604.0,-680000.0,,,-3810000.0,,20222670.0,30822978.0,20222670.0,mne19692,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for BF Holding Kolding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter KlÃ¸vborg,Brit Forsberg,Brit Forsberg,Sydbank,BF Holding Kolding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Middelfart,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2018-12-31,2018-01-01,true,2019-01-31,Kolding,,,urn:ofk:oid:26632290,indberetninger-20180424,2.5124316,30822978.0,AWipvLaget7j816D36-9,2019-02-01T15:46:07.427Z,2019-02-01T15:45:42.999Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AH-85-MT,2019-02-01T15:45:43.136Z,,,,,22030872.0,,,,,,,,,,,,,,,
30822978,2018-01-01,2018-01-01,c257,,http://regnskaber.virk.dk/87922803/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzczLzFkL2EyLzU4NmQtNDYzMC04NThlLTU3M2QyODBjZGNjYw.pdf,http://regnskaber.virk.dk/87922803/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzEyL2Q2LzNlLzAxNWYtNDc0MC05ODUyLTkyNThmM2Y1ZTgxYw.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,6000 Kolding,8B,Kolding Ãpark,5500 Middelfart,c/o Brit Forsberg,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i BF Holding Kolding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-01-31,2007-09-07,2019-01-31,,Statsautoriseret revisor,257604.0,-680000.0,,,-3810000.0,,20222670.0,30822978.0,20222670.0,mne19692,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for BF Holding Kolding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter KlÃ¸vborg,Brit Forsberg,Brit Forsberg,Sydbank,BF Holding Kolding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Middelfart,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2018-12-31,2018-01-01,true,2019-01-31,Kolding,,,urn:ofk:oid:26632290,indberetninger-20180424,2.5124316,30822978.0,AWipvLaget7j816D36-9,2019-02-01T15:46:07.427Z,2019-02-01T15:45:42.999Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AH-85-MT,2019-02-01T15:45:43.136Z,,,,,680000.0,,,,,,,,,,,,,,,
30822978,2018-01-01,2018-01-01,c579,,http://regnskaber.virk.dk/87922803/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzczLzFkL2EyLzU4NmQtNDYzMC04NThlLTU3M2QyODBjZGNjYw.pdf,http://regnskaber.virk.dk/87922803/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzEyL2Q2LzNlLzAxNWYtNDc0MC05ODUyLTkyNThmM2Y1ZTgxYw.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,6000 Kolding,8B,Kolding Ãpark,5500 Middelfart,c/o Brit Forsberg,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i BF Holding Kolding ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-01-31,2007-09-07,2019-01-31,,Statsautoriseret revisor,257604.0,-680000.0,,,-3810000.0,,20222670.0,30822978.0,20222670.0,mne19692,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for BF Holding Kolding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter KlÃ¸vborg,Brit Forsberg,Brit Forsberg,Sydbank,BF Holding Kolding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Middelfart,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2018-12-31,2018-01-01,true,2019-01-31,Kolding,,,urn:ofk:oid:26632290,indberetninger-20180424,2.5124316,30822978.0,AWipvLaget7j816D36-9,2019-02-01T15:46:07.427Z,2019-02-01T15:45:42.999Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AH-85-MT,2019-02-01T15:45:43.136Z,,,,,,,,,,,,,,,,,,501250.0,,
30822978,2018-01-01,2018-12-31,c173,,http://regnskaber.virk.dk/87922803/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzczLzFkL2EyLzU4NmQtNDYzMC04NThlLTU3M2QyODBjZGNjYw.pdf,http://regnskaber.virk.dk/87922803/ZG9rdW1lbnRsYWdlcjovLzAzLzBhLzEyL2Q2LzNlLzAxNWYtNDc0MC05ODUyLTkyNThmM2Y1ZTgxYw.xml,true,Kolding,6000.0,"8A, 7. sal",Kolding Ãpark,6000 Kolding,8B,Kolding Ãpark,5500 Middelfart,c/o Brit Forsberg,DK-6000 Kolding,"Kolding Ãpark 8A, 7. sal",Til kapitalejeren i BF Holding Kolding ApS,-318554.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",0.0,2019-01-31,2007-09-07,2019-01-31,7880.0,Statsautoriseret revisor,257604.0,-680000.0,180000.0,189765.0,-3810000.0,-189765.0,20222670.0,30822978.0,20222670.0,mne19692,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for BF Holding Kolding ApS.,0.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter KlÃ¸vborg,Brit Forsberg,Brit Forsberg,Sydbank,BF Holding Kolding ApS,BDO Statsautoriseret revisionsaktieselskab,1392359.0,314602.0,Middelfart,2017-01-01,2017-12-31,-1136848.0,-1455402.0,-377645.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Middelfart,2018-12-31,2018-01-01,true,2019-01-31,Kolding,-318554.0,180000.0,urn:ofk:oid:26632290,indberetninger-20180424,2.5124316,30822978.0,AWipvLaget7j816D36-9,2019-02-01T15:46:07.427Z,2019-02-01T15:45:42.999Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AH-85-MT,2019-02-01T15:45:43.136Z,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,ErklÃ¦ring om udvidet gennemgang
