entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,CostOfSales,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,ExternalExpenses,FaxNumberOfReportingEntity,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
27045820,2016-07-01,2017-06-30,c3,http://regnskaber.virk.dk/02854072/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzI4L2VjL2RmL2UzOTQtNDQzYS04ZWVjLTBiOTc0ZGQ4NDBhMA.xhtml,http://regnskaber.virk.dk/02854072/ZG9rdW1lbnRsYWdlcjovLzAzLzMyL2ZhL2RkLzIxL2IxYTYtNGMzMC04YWIyLTIzNjFlMDFkNGNkYQ.pdf,http://regnskaber.virk.dk/02854072/ZG9rdW1lbnRsYWdlcjovLzAzLzE0LzdjL2QzLzNlL2M1MzAtNDkyOC1hYWFlLTdhNTQ5MGEyMmEzZg.xml,true,Danmark,DK,HÃ¸rsholm,2970.0,20.0,Hovedgaden,NÃ¦rum,2850.0,81.0,NÃ¦rum Hovedgade,2850  NÃ¦rum,Skyttebjerg 27,Regnskabsklasse B,1227275.0,2018-12-03,2018-12-03,5700.0,444102.0,187648.0,70268279.0,241484.0,27045820.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anders Kronborg,Nordea Bank,ITECH SOLUTIONS ApS,Anders Kronborg,3717.0,NÃ¦rum,2016-07-01,2017-06-30,-211770.0,-212035.0,-208318.0,2018-06-30,2017-07-01,1656407.0,false,false,-265.0,70268278.0,false,false,Ingen bistand,urn:ofk:oid:26419318,indberetninger-20180424,2.59278,27045820.0,AWd62RdIet7j816DxTeD,2018-12-04T20:11:48.901Z,2018-12-04T20:11:44.322Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EJ-21-PB,2018-12-04T20:11:44.543Z,,,,,,,,,,,,,,,,,,,,
27045820,2016-07-01,2017-06-30,c5,http://regnskaber.virk.dk/02854072/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzI4L2VjL2RmL2UzOTQtNDQzYS04ZWVjLTBiOTc0ZGQ4NDBhMA.xhtml,http://regnskaber.virk.dk/02854072/ZG9rdW1lbnRsYWdlcjovLzAzLzMyL2ZhL2RkLzIxL2IxYTYtNGMzMC04YWIyLTIzNjFlMDFkNGNkYQ.pdf,http://regnskaber.virk.dk/02854072/ZG9rdW1lbnRsYWdlcjovLzAzLzE0LzdjL2QzLzNlL2M1MzAtNDkyOC1hYWFlLTdhNTQ5MGEyMmEzZg.xml,true,Danmark,DK,HÃ¸rsholm,2970.0,20.0,Hovedgaden,NÃ¦rum,2850.0,81.0,NÃ¦rum Hovedgade,2850  NÃ¦rum,Skyttebjerg 27,Regnskabsklasse B,,2018-12-03,2018-12-03,,,,70268279.0,,27045820.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anders Kronborg,Nordea Bank,ITECH SOLUTIONS ApS,Anders Kronborg,,NÃ¦rum,2016-07-01,2017-06-30,-895295.0,,,2018-06-30,2017-07-01,,false,false,-265.0,70268278.0,false,false,Ingen bistand,urn:ofk:oid:26419318,indberetninger-20180424,2.59278,27045820.0,AWd62RdIet7j816DxTeD,2018-12-04T20:11:48.901Z,2018-12-04T20:11:44.322Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EJ-21-PB,2018-12-04T20:11:44.543Z,,,,,,,,,,,,,,,,,,,,
27045820,2016-07-01,2017-06-30,c7,http://regnskaber.virk.dk/02854072/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzI4L2VjL2RmL2UzOTQtNDQzYS04ZWVjLTBiOTc0ZGQ4NDBhMA.xhtml,http://regnskaber.virk.dk/02854072/ZG9rdW1lbnRsYWdlcjovLzAzLzMyL2ZhL2RkLzIxL2IxYTYtNGMzMC04YWIyLTIzNjFlMDFkNGNkYQ.pdf,http://regnskaber.virk.dk/02854072/ZG9rdW1lbnRsYWdlcjovLzAzLzE0LzdjL2QzLzNlL2M1MzAtNDkyOC1hYWFlLTdhNTQ5MGEyMmEzZg.xml,true,Danmark,DK,HÃ¸rsholm,2970.0,20.0,Hovedgaden,NÃ¦rum,2850.0,81.0,NÃ¦rum Hovedgade,2850  NÃ¦rum,Skyttebjerg 27,Regnskabsklasse B,,2018-12-03,2018-12-03,,,,70268279.0,,27045820.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anders Kronborg,Nordea Bank,ITECH SOLUTIONS ApS,Anders Kronborg,,NÃ¦rum,2016-07-01,2017-06-30,683525.0,,,2018-06-30,2017-07-01,,false,false,-265.0,70268278.0,false,false,Ingen bistand,urn:ofk:oid:26419318,indberetninger-20180424,2.59278,27045820.0,AWd62RdIet7j816DxTeD,2018-12-04T20:11:48.901Z,2018-12-04T20:11:44.322Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EJ-21-PB,2018-12-04T20:11:44.543Z,,,,,,,,,,,,,,,,,,,,
27045820,2017-06-30,2017-06-30,c9,http://regnskaber.virk.dk/02854072/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzI4L2VjL2RmL2UzOTQtNDQzYS04ZWVjLTBiOTc0ZGQ4NDBhMA.xhtml,http://regnskaber.virk.dk/02854072/ZG9rdW1lbnRsYWdlcjovLzAzLzMyL2ZhL2RkLzIxL2IxYTYtNGMzMC04YWIyLTIzNjFlMDFkNGNkYQ.pdf,http://regnskaber.virk.dk/02854072/ZG9rdW1lbnRsYWdlcjovLzAzLzE0LzdjL2QzLzNlL2M1MzAtNDkyOC1hYWFlLTdhNTQ5MGEyMmEzZg.xml,true,Danmark,DK,HÃ¸rsholm,2970.0,20.0,Hovedgaden,NÃ¦rum,2850.0,81.0,NÃ¦rum Hovedgade,2850  NÃ¦rum,Skyttebjerg 27,Regnskabsklasse B,,2018-12-03,2018-12-03,,,,70268279.0,,27045820.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anders Kronborg,Nordea Bank,ITECH SOLUTIONS ApS,Anders Kronborg,,NÃ¦rum,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,,false,false,-265.0,70268278.0,false,false,Ingen bistand,urn:ofk:oid:26419318,indberetninger-20180424,2.59278,27045820.0,AWd62RdIet7j816DxTeD,2018-12-04T20:11:48.901Z,2018-12-04T20:11:44.322Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EJ-21-PB,2018-12-04T20:11:44.543Z,939473.0,667134.0,125000.0,924525.0,808525.0,8948.0,6000.0,939473.0,130948.0,14948.0,107120.0,14948.0,683525.0,130948.0,6728.0,257391.0,54427.0,17100.0,202964.0,
27045820,2017-07-01,2018-06-30,c0,http://regnskaber.virk.dk/02854072/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzI4L2VjL2RmL2UzOTQtNDQzYS04ZWVjLTBiOTc0ZGQ4NDBhMA.xhtml,http://regnskaber.virk.dk/02854072/ZG9rdW1lbnRsYWdlcjovLzAzLzMyL2ZhL2RkLzIxL2IxYTYtNGMzMC04YWIyLTIzNjFlMDFkNGNkYQ.pdf,http://regnskaber.virk.dk/02854072/ZG9rdW1lbnRsYWdlcjovLzAzLzE0LzdjL2QzLzNlL2M1MzAtNDkyOC1hYWFlLTdhNTQ5MGEyMmEzZg.xml,true,Danmark,DK,HÃ¸rsholm,2970.0,20.0,Hovedgaden,NÃ¦rum,2850.0,81.0,NÃ¦rum Hovedgade,2850  NÃ¦rum,Skyttebjerg 27,Regnskabsklasse B,957813.0,2018-12-03,2018-12-03,0.0,349490.0,236854.0,70268279.0,294012.0,27045820.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anders Kronborg,Nordea Bank,ITECH SOLUTIONS ApS,Anders Kronborg,3535.0,NÃ¦rum,2016-07-01,2017-06-30,-59013.0,-59013.0,-55478.0,2018-06-30,2017-07-01,1488679.0,false,false,-265.0,70268278.0,false,false,Ingen bistand,urn:ofk:oid:26419318,indberetninger-20180424,2.59278,27045820.0,AWd62RdIet7j816DxTeD,2018-12-04T20:11:48.901Z,2018-12-04T20:11:44.322Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EJ-21-PB,2018-12-04T20:11:44.543Z,,,,,,,,,,,,,,,,,,,,
27045820,2017-07-01,2018-06-30,c1,http://regnskaber.virk.dk/02854072/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzI4L2VjL2RmL2UzOTQtNDQzYS04ZWVjLTBiOTc0ZGQ4NDBhMA.xhtml,http://regnskaber.virk.dk/02854072/ZG9rdW1lbnRsYWdlcjovLzAzLzMyL2ZhL2RkLzIxL2IxYTYtNGMzMC04YWIyLTIzNjFlMDFkNGNkYQ.pdf,http://regnskaber.virk.dk/02854072/ZG9rdW1lbnRsYWdlcjovLzAzLzE0LzdjL2QzLzNlL2M1MzAtNDkyOC1hYWFlLTdhNTQ5MGEyMmEzZg.xml,true,Danmark,DK,HÃ¸rsholm,2970.0,20.0,Hovedgaden,NÃ¦rum,2850.0,81.0,NÃ¦rum Hovedgade,2850  NÃ¦rum,Skyttebjerg 27,Regnskabsklasse B,,2018-12-03,2018-12-03,,,,70268279.0,,27045820.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anders Kronborg,Nordea Bank,ITECH SOLUTIONS ApS,Anders Kronborg,,NÃ¦rum,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,,false,false,-265.0,70268278.0,false,false,Ingen bistand,urn:ofk:oid:26419318,indberetninger-20180424,2.59278,27045820.0,AWd62RdIet7j816DxTeD,2018-12-04T20:11:48.901Z,2018-12-04T20:11:44.322Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EJ-21-PB,2018-12-04T20:11:44.543Z,,,,,,,,,,,,,,,,,,,,Susanne Pontoppidan Bentzen Hansen
27045820,2017-07-01,2018-06-30,c2,http://regnskaber.virk.dk/02854072/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzI4L2VjL2RmL2UzOTQtNDQzYS04ZWVjLTBiOTc0ZGQ4NDBhMA.xhtml,http://regnskaber.virk.dk/02854072/ZG9rdW1lbnRsYWdlcjovLzAzLzMyL2ZhL2RkLzIxL2IxYTYtNGMzMC04YWIyLTIzNjFlMDFkNGNkYQ.pdf,http://regnskaber.virk.dk/02854072/ZG9rdW1lbnRsYWdlcjovLzAzLzE0LzdjL2QzLzNlL2M1MzAtNDkyOC1hYWFlLTdhNTQ5MGEyMmEzZg.xml,true,Danmark,DK,HÃ¸rsholm,2970.0,20.0,Hovedgaden,NÃ¦rum,2850.0,81.0,NÃ¦rum Hovedgade,2850  NÃ¦rum,Skyttebjerg 27,Regnskabsklasse B,,2018-12-03,2018-12-03,,,,70268279.0,,27045820.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anders Kronborg,Nordea Bank,ITECH SOLUTIONS ApS,Anders Kronborg,,NÃ¦rum,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,,false,false,-265.0,70268278.0,false,false,Ingen bistand,urn:ofk:oid:26419318,indberetninger-20180424,2.59278,27045820.0,AWd62RdIet7j816DxTeD,2018-12-04T20:11:48.901Z,2018-12-04T20:11:44.322Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EJ-21-PB,2018-12-04T20:11:44.543Z,,,,,,,,,,,,,,,,,,,,Niels Henrik Ehlig Jensen
27045820,2017-07-01,2018-06-30,c4,http://regnskaber.virk.dk/02854072/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzI4L2VjL2RmL2UzOTQtNDQzYS04ZWVjLTBiOTc0ZGQ4NDBhMA.xhtml,http://regnskaber.virk.dk/02854072/ZG9rdW1lbnRsYWdlcjovLzAzLzMyL2ZhL2RkLzIxL2IxYTYtNGMzMC04YWIyLTIzNjFlMDFkNGNkYQ.pdf,http://regnskaber.virk.dk/02854072/ZG9rdW1lbnRsYWdlcjovLzAzLzE0LzdjL2QzLzNlL2M1MzAtNDkyOC1hYWFlLTdhNTQ5MGEyMmEzZg.xml,true,Danmark,DK,HÃ¸rsholm,2970.0,20.0,Hovedgaden,NÃ¦rum,2850.0,81.0,NÃ¦rum Hovedgade,2850  NÃ¦rum,Skyttebjerg 27,Regnskabsklasse B,,2018-12-03,2018-12-03,,,,70268279.0,,27045820.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anders Kronborg,Nordea Bank,ITECH SOLUTIONS ApS,Anders Kronborg,,NÃ¦rum,2016-07-01,2017-06-30,-683525.0,,,2018-06-30,2017-07-01,,false,false,-265.0,70268278.0,false,false,Ingen bistand,urn:ofk:oid:26419318,indberetninger-20180424,2.59278,27045820.0,AWd62RdIet7j816DxTeD,2018-12-04T20:11:48.901Z,2018-12-04T20:11:44.322Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EJ-21-PB,2018-12-04T20:11:44.543Z,,,,,,,,,,,,,,,,,,,,
27045820,2017-07-01,2018-06-30,c6,http://regnskaber.virk.dk/02854072/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzI4L2VjL2RmL2UzOTQtNDQzYS04ZWVjLTBiOTc0ZGQ4NDBhMA.xhtml,http://regnskaber.virk.dk/02854072/ZG9rdW1lbnRsYWdlcjovLzAzLzMyL2ZhL2RkLzIxL2IxYTYtNGMzMC04YWIyLTIzNjFlMDFkNGNkYQ.pdf,http://regnskaber.virk.dk/02854072/ZG9rdW1lbnRsYWdlcjovLzAzLzE0LzdjL2QzLzNlL2M1MzAtNDkyOC1hYWFlLTdhNTQ5MGEyMmEzZg.xml,true,Danmark,DK,HÃ¸rsholm,2970.0,20.0,Hovedgaden,NÃ¦rum,2850.0,81.0,NÃ¦rum Hovedgade,2850  NÃ¦rum,Skyttebjerg 27,Regnskabsklasse B,,2018-12-03,2018-12-03,,,,70268279.0,,27045820.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anders Kronborg,Nordea Bank,ITECH SOLUTIONS ApS,Anders Kronborg,,NÃ¦rum,2016-07-01,2017-06-30,624512.0,,,2018-06-30,2017-07-01,,false,false,-265.0,70268278.0,false,false,Ingen bistand,urn:ofk:oid:26419318,indberetninger-20180424,2.59278,27045820.0,AWd62RdIet7j816DxTeD,2018-12-04T20:11:48.901Z,2018-12-04T20:11:44.322Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EJ-21-PB,2018-12-04T20:11:44.543Z,,,,,,,,,,,,,,,,,,,,
27045820,2018-06-30,2018-06-30,c8,http://regnskaber.virk.dk/02854072/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzI4L2VjL2RmL2UzOTQtNDQzYS04ZWVjLTBiOTc0ZGQ4NDBhMA.xhtml,http://regnskaber.virk.dk/02854072/ZG9rdW1lbnRsYWdlcjovLzAzLzMyL2ZhL2RkLzIxL2IxYTYtNGMzMC04YWIyLTIzNjFlMDFkNGNkYQ.pdf,http://regnskaber.virk.dk/02854072/ZG9rdW1lbnRsYWdlcjovLzAzLzE0LzdjL2QzLzNlL2M1MzAtNDkyOC1hYWFlLTdhNTQ5MGEyMmEzZg.xml,true,Danmark,DK,HÃ¸rsholm,2970.0,20.0,Hovedgaden,NÃ¦rum,2850.0,81.0,NÃ¦rum Hovedgade,2850  NÃ¦rum,Skyttebjerg 27,Regnskabsklasse B,,2018-12-03,2018-12-03,,,,70268279.0,,27045820.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anders Kronborg,Nordea Bank,ITECH SOLUTIONS ApS,Anders Kronborg,,NÃ¦rum,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,,false,false,-265.0,70268278.0,false,false,Ingen bistand,urn:ofk:oid:26419318,indberetninger-20180424,2.59278,27045820.0,AWd62RdIet7j816DxTeD,2018-12-04T20:11:48.901Z,2018-12-04T20:11:44.322Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EJ-21-PB,2018-12-04T20:11:44.543Z,885564.0,753068.0,125000.0,870616.0,749512.0,8948.0,6000.0,885564.0,136052.0,14948.0,109224.0,14948.0,624512.0,136052.0,6728.0,117548.0,54350.0,20100.0,63198.0,
