entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfContingentLiabilities,ExtraordinaryProfitLossBeforeTax,GrossResult,IdentificationNumberCvrOfReportingEntity,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,ShorttermTradeReceivables
21557641,2013-01-01,2013-12-31,c3,http://regnskaber.virk.dk/14675512/ZG9rdW1lbnRsYWdlcjovLzAzL2YzL2NlLzliLzhlLzg5MjItNDc4Ni05ZjBjLWI5NzliMmIwZDc3Ng.xhtml,http://regnskaber.virk.dk/14675512/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzZlLzg5L2FjLzhmZjItNDZkYi04NWEzLWYyZDI0NWQxNGE4ZA.pdf,http://regnskaber.virk.dk/14675512/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzMwL2M5LzViL2ZkZDYtNDc1Mi1iZDEwLTFjYzczMDY4NjZkMA.xml,Kgs.Lyngby,2800.0,5.0,MÃ¸llevej,2800 Kongens Lyngby,MÃ¸llevej 5,Regnskabsklasse B,2015-06-24,2015-06-24,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler selskabet en ukendt kaution for datterselskabets mellemvÃ¦rende med pengeinstitut.</p>",-3838099.0,-2938481.0,21557641.0,-899618.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,kenneth nygaard,Kenneth Nygaard,Kenneth Nygaard,Jyske Bank,KN COPENHAGEN ApS,kenneth Nygaard,Kongens Lyngby,2013-01-01,2013-12-31,-3838099.0,-3838099.0,-2938481.0,2014-12-31,2014-01-01,Revisionen er fravalgt for det kommende regnskabsÃ¥r. Selskabet opfylder kravene hertil.,Ingen bistand,urn:ofk:oid:5592349,indberetninger-20180424,2.5949414,21557641.0,,2018-03-31T01:22:19.798Z,2015-06-25T09:28:25.640Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-71-WS,2015-06-25T09:28:25.710Z,,,,,,,,,,,,,,,,,,,
21557641,2013-01-01,2013-12-31,c5,http://regnskaber.virk.dk/14675512/ZG9rdW1lbnRsYWdlcjovLzAzL2YzL2NlLzliLzhlLzg5MjItNDc4Ni05ZjBjLWI5NzliMmIwZDc3Ng.xhtml,http://regnskaber.virk.dk/14675512/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzZlLzg5L2FjLzhmZjItNDZkYi04NWEzLWYyZDI0NWQxNGE4ZA.pdf,http://regnskaber.virk.dk/14675512/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzMwL2M5LzViL2ZkZDYtNDc1Mi1iZDEwLTFjYzczMDY4NjZkMA.xml,Kgs.Lyngby,2800.0,5.0,MÃ¸llevej,2800 Kongens Lyngby,MÃ¸llevej 5,Regnskabsklasse B,2015-06-24,2015-06-24,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler selskabet en ukendt kaution for datterselskabets mellemvÃ¦rende med pengeinstitut.</p>",,,21557641.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,kenneth nygaard,Kenneth Nygaard,Kenneth Nygaard,Jyske Bank,KN COPENHAGEN ApS,kenneth Nygaard,Kongens Lyngby,2013-01-01,2013-12-31,-315701.0,,,2014-12-31,2014-01-01,Revisionen er fravalgt for det kommende regnskabsÃ¥r. Selskabet opfylder kravene hertil.,Ingen bistand,urn:ofk:oid:5592349,indberetninger-20180424,2.5949414,21557641.0,,2018-03-31T01:22:19.798Z,2015-06-25T09:28:25.640Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-71-WS,2015-06-25T09:28:25.710Z,,,,,,,,,,,,,,,,,,,
21557641,2013-01-01,2013-12-31,c7,http://regnskaber.virk.dk/14675512/ZG9rdW1lbnRsYWdlcjovLzAzL2YzL2NlLzliLzhlLzg5MjItNDc4Ni05ZjBjLWI5NzliMmIwZDc3Ng.xhtml,http://regnskaber.virk.dk/14675512/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzZlLzg5L2FjLzhmZjItNDZkYi04NWEzLWYyZDI0NWQxNGE4ZA.pdf,http://regnskaber.virk.dk/14675512/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzMwL2M5LzViL2ZkZDYtNDc1Mi1iZDEwLTFjYzczMDY4NjZkMA.xml,Kgs.Lyngby,2800.0,5.0,MÃ¸llevej,2800 Kongens Lyngby,MÃ¸llevej 5,Regnskabsklasse B,2015-06-24,2015-06-24,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler selskabet en ukendt kaution for datterselskabets mellemvÃ¦rende med pengeinstitut.</p>",,,21557641.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,kenneth nygaard,Kenneth Nygaard,Kenneth Nygaard,Jyske Bank,KN COPENHAGEN ApS,kenneth Nygaard,Kongens Lyngby,2013-01-01,2013-12-31,-3522398.0,,,2014-12-31,2014-01-01,Revisionen er fravalgt for det kommende regnskabsÃ¥r. Selskabet opfylder kravene hertil.,Ingen bistand,urn:ofk:oid:5592349,indberetninger-20180424,2.5949414,21557641.0,,2018-03-31T01:22:19.798Z,2015-06-25T09:28:25.640Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-71-WS,2015-06-25T09:28:25.710Z,,,,,,,,,,,,,,,,,,,
21557641,2013-12-31,2013-12-31,c9,http://regnskaber.virk.dk/14675512/ZG9rdW1lbnRsYWdlcjovLzAzL2YzL2NlLzliLzhlLzg5MjItNDc4Ni05ZjBjLWI5NzliMmIwZDc3Ng.xhtml,http://regnskaber.virk.dk/14675512/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzZlLzg5L2FjLzhmZjItNDZkYi04NWEzLWYyZDI0NWQxNGE4ZA.pdf,http://regnskaber.virk.dk/14675512/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzMwL2M5LzViL2ZkZDYtNDc1Mi1iZDEwLTFjYzczMDY4NjZkMA.xml,Kgs.Lyngby,2800.0,5.0,MÃ¸llevej,2800 Kongens Lyngby,MÃ¸llevej 5,Regnskabsklasse B,2015-06-24,2015-06-24,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler selskabet en ukendt kaution for datterselskabets mellemvÃ¦rende med pengeinstitut.</p>",,,21557641.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,kenneth nygaard,Kenneth Nygaard,Kenneth Nygaard,Jyske Bank,KN COPENHAGEN ApS,kenneth Nygaard,Kongens Lyngby,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,Revisionen er fravalgt for det kommende regnskabsÃ¥r. Selskabet opfylder kravene hertil.,Ingen bistand,urn:ofk:oid:5592349,indberetninger-20180424,2.5949414,21557641.0,,2018-03-31T01:22:19.798Z,2015-06-25T09:28:25.640Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-71-WS,2015-06-25T09:28:25.710Z,103.0,103.0,125000.0,103.0,-3524042.0,103.0,3524145.0,0.0,0.0,0.0,3524145.0,0.0,0.0,-3649042.0,3524145.0,0.0,0.0,0.0,0.0
21557641,2014-01-01,2014-12-31,c0,http://regnskaber.virk.dk/14675512/ZG9rdW1lbnRsYWdlcjovLzAzL2YzL2NlLzliLzhlLzg5MjItNDc4Ni05ZjBjLWI5NzliMmIwZDc3Ng.xhtml,http://regnskaber.virk.dk/14675512/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzZlLzg5L2FjLzhmZjItNDZkYi04NWEzLWYyZDI0NWQxNGE4ZA.pdf,http://regnskaber.virk.dk/14675512/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzMwL2M5LzViL2ZkZDYtNDc1Mi1iZDEwLTFjYzczMDY4NjZkMA.xml,Kgs.Lyngby,2800.0,5.0,MÃ¸llevej,2800 Kongens Lyngby,MÃ¸llevej 5,Regnskabsklasse B,2015-06-24,2015-06-24,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler selskabet en ukendt kaution for datterselskabets mellemvÃ¦rende med pengeinstitut.</p>",-45892.0,-45892.0,21557641.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,kenneth nygaard,Kenneth Nygaard,Kenneth Nygaard,Jyske Bank,KN COPENHAGEN ApS,kenneth Nygaard,Kongens Lyngby,2013-01-01,2013-12-31,-45892.0,-45892.0,-45892.0,2014-12-31,2014-01-01,Revisionen er fravalgt for det kommende regnskabsÃ¥r. Selskabet opfylder kravene hertil.,Ingen bistand,urn:ofk:oid:5592349,indberetninger-20180424,2.5949414,21557641.0,,2018-03-31T01:22:19.798Z,2015-06-25T09:28:25.640Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-71-WS,2015-06-25T09:28:25.710Z,,,,,,,,,,,,,,,,,,,
21557641,2014-01-01,2014-12-31,c1,http://regnskaber.virk.dk/14675512/ZG9rdW1lbnRsYWdlcjovLzAzL2YzL2NlLzliLzhlLzg5MjItNDc4Ni05ZjBjLWI5NzliMmIwZDc3Ng.xhtml,http://regnskaber.virk.dk/14675512/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzZlLzg5L2FjLzhmZjItNDZkYi04NWEzLWYyZDI0NWQxNGE4ZA.pdf,http://regnskaber.virk.dk/14675512/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzMwL2M5LzViL2ZkZDYtNDc1Mi1iZDEwLTFjYzczMDY4NjZkMA.xml,Kgs.Lyngby,2800.0,5.0,MÃ¸llevej,2800 Kongens Lyngby,MÃ¸llevej 5,Regnskabsklasse B,2015-06-24,2015-06-24,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler selskabet en ukendt kaution for datterselskabets mellemvÃ¦rende med pengeinstitut.</p>",,,21557641.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,kenneth nygaard,Kenneth Nygaard,Kenneth Nygaard,Jyske Bank,KN COPENHAGEN ApS,kenneth Nygaard,Kongens Lyngby,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,Revisionen er fravalgt for det kommende regnskabsÃ¥r. Selskabet opfylder kravene hertil.,Ingen bistand,urn:ofk:oid:5592349,indberetninger-20180424,2.5949414,21557641.0,,2018-03-31T01:22:19.798Z,2015-06-25T09:28:25.640Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-71-WS,2015-06-25T09:28:25.710Z,,,,,,,,,,,,,,,,,,,
21557641,2014-01-01,2014-12-31,c2,http://regnskaber.virk.dk/14675512/ZG9rdW1lbnRsYWdlcjovLzAzL2YzL2NlLzliLzhlLzg5MjItNDc4Ni05ZjBjLWI5NzliMmIwZDc3Ng.xhtml,http://regnskaber.virk.dk/14675512/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzZlLzg5L2FjLzhmZjItNDZkYi04NWEzLWYyZDI0NWQxNGE4ZA.pdf,http://regnskaber.virk.dk/14675512/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzMwL2M5LzViL2ZkZDYtNDc1Mi1iZDEwLTFjYzczMDY4NjZkMA.xml,Kgs.Lyngby,2800.0,5.0,MÃ¸llevej,2800 Kongens Lyngby,MÃ¸llevej 5,Regnskabsklasse B,2015-06-24,2015-06-24,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler selskabet en ukendt kaution for datterselskabets mellemvÃ¦rende med pengeinstitut.</p>",,,21557641.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,kenneth nygaard,Kenneth Nygaard,Kenneth Nygaard,Jyske Bank,KN COPENHAGEN ApS,kenneth Nygaard,Kongens Lyngby,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,Revisionen er fravalgt for det kommende regnskabsÃ¥r. Selskabet opfylder kravene hertil.,Ingen bistand,urn:ofk:oid:5592349,indberetninger-20180424,2.5949414,21557641.0,,2018-03-31T01:22:19.798Z,2015-06-25T09:28:25.640Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-71-WS,2015-06-25T09:28:25.710Z,,,,,,,,,,,,,,,,,,,
21557641,2014-01-01,2014-12-31,c4,http://regnskaber.virk.dk/14675512/ZG9rdW1lbnRsYWdlcjovLzAzL2YzL2NlLzliLzhlLzg5MjItNDc4Ni05ZjBjLWI5NzliMmIwZDc3Ng.xhtml,http://regnskaber.virk.dk/14675512/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzZlLzg5L2FjLzhmZjItNDZkYi04NWEzLWYyZDI0NWQxNGE4ZA.pdf,http://regnskaber.virk.dk/14675512/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzMwL2M5LzViL2ZkZDYtNDc1Mi1iZDEwLTFjYzczMDY4NjZkMA.xml,Kgs.Lyngby,2800.0,5.0,MÃ¸llevej,2800 Kongens Lyngby,MÃ¸llevej 5,Regnskabsklasse B,2015-06-24,2015-06-24,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler selskabet en ukendt kaution for datterselskabets mellemvÃ¦rende med pengeinstitut.</p>",,,21557641.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,kenneth nygaard,Kenneth Nygaard,Kenneth Nygaard,Jyske Bank,KN COPENHAGEN ApS,kenneth Nygaard,Kongens Lyngby,2013-01-01,2013-12-31,0.0,,,2014-12-31,2014-01-01,Revisionen er fravalgt for det kommende regnskabsÃ¥r. Selskabet opfylder kravene hertil.,Ingen bistand,urn:ofk:oid:5592349,indberetninger-20180424,2.5949414,21557641.0,,2018-03-31T01:22:19.798Z,2015-06-25T09:28:25.640Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-71-WS,2015-06-25T09:28:25.710Z,,,,,,,,,,,,,,,,,,,
21557641,2014-01-01,2014-12-31,c6,http://regnskaber.virk.dk/14675512/ZG9rdW1lbnRsYWdlcjovLzAzL2YzL2NlLzliLzhlLzg5MjItNDc4Ni05ZjBjLWI5NzliMmIwZDc3Ng.xhtml,http://regnskaber.virk.dk/14675512/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzZlLzg5L2FjLzhmZjItNDZkYi04NWEzLWYyZDI0NWQxNGE4ZA.pdf,http://regnskaber.virk.dk/14675512/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzMwL2M5LzViL2ZkZDYtNDc1Mi1iZDEwLTFjYzczMDY4NjZkMA.xml,Kgs.Lyngby,2800.0,5.0,MÃ¸llevej,2800 Kongens Lyngby,MÃ¸llevej 5,Regnskabsklasse B,2015-06-24,2015-06-24,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler selskabet en ukendt kaution for datterselskabets mellemvÃ¦rende med pengeinstitut.</p>",,,21557641.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,kenneth nygaard,Kenneth Nygaard,Kenneth Nygaard,Jyske Bank,KN COPENHAGEN ApS,kenneth Nygaard,Kongens Lyngby,2013-01-01,2013-12-31,-45892.0,,,2014-12-31,2014-01-01,Revisionen er fravalgt for det kommende regnskabsÃ¥r. Selskabet opfylder kravene hertil.,Ingen bistand,urn:ofk:oid:5592349,indberetninger-20180424,2.5949414,21557641.0,,2018-03-31T01:22:19.798Z,2015-06-25T09:28:25.640Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-71-WS,2015-06-25T09:28:25.710Z,,,,,,,,,,,,,,,,,,,
21557641,2014-12-31,2014-12-31,c8,http://regnskaber.virk.dk/14675512/ZG9rdW1lbnRsYWdlcjovLzAzL2YzL2NlLzliLzhlLzg5MjItNDc4Ni05ZjBjLWI5NzliMmIwZDc3Ng.xhtml,http://regnskaber.virk.dk/14675512/ZG9rdW1lbnRsYWdlcjovLzAzLzAyLzZlLzg5L2FjLzhmZjItNDZkYi04NWEzLWYyZDI0NWQxNGE4ZA.pdf,http://regnskaber.virk.dk/14675512/ZG9rdW1lbnRsYWdlcjovLzAzL2Q0LzMwL2M5LzViL2ZkZDYtNDc1Mi1iZDEwLTFjYzczMDY4NjZkMA.xml,Kgs.Lyngby,2800.0,5.0,MÃ¸llevej,2800 Kongens Lyngby,MÃ¸llevej 5,Regnskabsklasse B,2015-06-24,2015-06-24,"<p xmlns=""http://www.w3.org/1999/xhtml"">Der pÃ¥hviler selskabet en ukendt kaution for datterselskabets mellemvÃ¦rende med pengeinstitut.</p>",,,21557641.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,kenneth nygaard,Kenneth Nygaard,Kenneth Nygaard,Jyske Bank,KN COPENHAGEN ApS,kenneth Nygaard,Kongens Lyngby,2013-01-01,2013-12-31,,,,2014-12-31,2014-01-01,Revisionen er fravalgt for det kommende regnskabsÃ¥r. Selskabet opfylder kravene hertil.,Ingen bistand,urn:ofk:oid:5592349,indberetninger-20180424,2.5949414,21557641.0,,2018-03-31T01:22:19.798Z,2015-06-25T09:28:25.640Z,regnskab,0.0,,2014-12-31,2014-01-01,X15-AD-71-WS,2015-06-25T09:28:25.710Z,0.0,0.0,125000.0,0.0,-3569934.0,0.0,3569934.0,0.0,0.0,0.0,3569934.0,0.0,0.0,-3694934.0,3569934.0,0.0,0.0,0.0,0.0
