entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,OtherOperatingExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
29620776,2017-01-01,2017-12-31,ID_11,,http://regnskaber.virk.dk/67702692/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2YwLzE1LzM0L2ZiZWYtNGUwYy1hY2JmLTI3NTk4MTM3Nzg3MA.pdf,http://regnskaber.virk.dk/67702692/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzBhLzhlL2Q0LzczMWUtNDc5MS1hNjk5LTgzNDdkM2Y4YjE0Yw.xml,true,"3400, HillerÃ¸d",IndustrivÃ¦nget 22,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-01-26,2019-01-26,2006-06-13,2019-02-04,29620776.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for Coreo ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henning Schultz,Coreo ApS,Agrovi Revision,KÃ¸benhavn V,2017-01-01,2017-12-31,-465105.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26636919,indberetninger-20180424,2.5118417999999996,29620776.0,AWi3_jcBet7j816D38RZ,2019-02-04T10:12:35.661Z,2019-02-04T10:11:56.428Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AH-98-YN,2019-02-04T10:11:56.667Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29620776,2017-01-01,2017-12-31,ID_6,,http://regnskaber.virk.dk/67702692/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2YwLzE1LzM0L2ZiZWYtNGUwYy1hY2JmLTI3NTk4MTM3Nzg3MA.pdf,http://regnskaber.virk.dk/67702692/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzBhLzhlL2Q0LzczMWUtNDc5MS1hNjk5LTgzNDdkM2Y4YjE0Yw.xml,true,"3400, HillerÃ¸d",IndustrivÃ¦nget 22,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-01-26,2019-01-26,2006-06-13,2019-02-04,29620776.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for Coreo ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henning Schultz,Coreo ApS,Agrovi Revision,KÃ¸benhavn V,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26636919,indberetninger-20180424,2.5118417999999996,29620776.0,AWi3_jcBet7j816D38RZ,2019-02-04T10:12:35.661Z,2019-02-04T10:11:56.428Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AH-98-YN,2019-02-04T10:11:56.667Z,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29620776,2017-01-01,2017-12-31,ID_7,,http://regnskaber.virk.dk/67702692/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2YwLzE1LzM0L2ZiZWYtNGUwYy1hY2JmLTI3NTk4MTM3Nzg3MA.pdf,http://regnskaber.virk.dk/67702692/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzBhLzhlL2Q0LzczMWUtNDc5MS1hNjk5LTgzNDdkM2Y4YjE0Yw.xml,true,"3400, HillerÃ¸d",IndustrivÃ¦nget 22,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-01-26,2019-01-26,2006-06-13,2019-02-04,29620776.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for Coreo ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henning Schultz,Coreo ApS,Agrovi Revision,KÃ¸benhavn V,2017-01-01,2017-12-31,-351205.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26636919,indberetninger-20180424,2.5118417999999996,29620776.0,AWi3_jcBet7j816D38RZ,2019-02-04T10:12:35.661Z,2019-02-04T10:11:56.428Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AH-98-YN,2019-02-04T10:11:56.667Z,,194604.0,-13793.0,455580.0,328072.0,74500.0,-410405.0,-282897.0,-59200.0,,,,,,,,,,,,,,,,,,,,,
29620776,2017-01-01,2017-12-31,ID_9,,http://regnskaber.virk.dk/67702692/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2YwLzE1LzM0L2ZiZWYtNGUwYy1hY2JmLTI3NTk4MTM3Nzg3MA.pdf,http://regnskaber.virk.dk/67702692/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzBhLzhlL2Q0LzczMWUtNDc5MS1hNjk5LTgzNDdkM2Y4YjE0Yw.xml,true,"3400, HillerÃ¸d",IndustrivÃ¦nget 22,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-01-26,2019-01-26,2006-06-13,2019-02-04,29620776.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for Coreo ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henning Schultz,Coreo ApS,Agrovi Revision,KÃ¸benhavn V,2017-01-01,2017-12-31,113900.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26636919,indberetninger-20180424,2.5118417999999996,29620776.0,AWi3_jcBet7j816D38RZ,2019-02-04T10:12:35.661Z,2019-02-04T10:11:56.428Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AH-98-YN,2019-02-04T10:11:56.667Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29620776,2017-12-31,2017-12-31,ID_3,,http://regnskaber.virk.dk/67702692/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2YwLzE1LzM0L2ZiZWYtNGUwYy1hY2JmLTI3NTk4MTM3Nzg3MA.pdf,http://regnskaber.virk.dk/67702692/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzBhLzhlL2Q0LzczMWUtNDc5MS1hNjk5LTgzNDdkM2Y4YjE0Yw.xml,true,"3400, HillerÃ¸d",IndustrivÃ¦nget 22,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-01-26,2019-01-26,2006-06-13,2019-02-04,29620776.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for Coreo ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henning Schultz,Coreo ApS,Agrovi Revision,KÃ¸benhavn V,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26636919,indberetninger-20180424,2.5118417999999996,29620776.0,AWi3_jcBet7j816D38RZ,2019-02-04T10:12:35.661Z,2019-02-04T10:11:56.428Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AH-98-YN,2019-02-04T10:11:56.667Z,,,,,,,,,,8440240.0,321870.0,2500000.0,8440240.0,128880.0,67268.0,5922481.0,8440240.0,2517759.0,7600845.0,4532.0,169883.0,113900.0,3308581.0,7600845.0,2517759.0,2493227.0,517525.0,151494.0,20000.0,
29620776,2018-01-01,2018-12-31,ID_0,,http://regnskaber.virk.dk/67702692/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2YwLzE1LzM0L2ZiZWYtNGUwYy1hY2JmLTI3NTk4MTM3Nzg3MA.pdf,http://regnskaber.virk.dk/67702692/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzBhLzhlL2Q0LzczMWUtNDc5MS1hNjk5LTgzNDdkM2Y4YjE0Yw.xml,true,"3400, HillerÃ¸d",IndustrivÃ¦nget 22,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-01-26,2019-01-26,2006-06-13,2019-02-04,29620776.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for Coreo ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henning Schultz,Coreo ApS,Agrovi Revision,KÃ¸benhavn V,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26636919,indberetninger-20180424,2.5118417999999996,29620776.0,AWi3_jcBet7j816D38RZ,2019-02-04T10:12:35.661Z,2019-02-04T10:11:56.428Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AH-98-YN,2019-02-04T10:11:56.667Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hanne Storgaard Schultz
29620776,2018-01-01,2018-12-31,ID_1,,http://regnskaber.virk.dk/67702692/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2YwLzE1LzM0L2ZiZWYtNGUwYy1hY2JmLTI3NTk4MTM3Nzg3MA.pdf,http://regnskaber.virk.dk/67702692/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzBhLzhlL2Q0LzczMWUtNDc5MS1hNjk5LTgzNDdkM2Y4YjE0Yw.xml,true,"3400, HillerÃ¸d",IndustrivÃ¦nget 22,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-01-26,2019-01-26,2006-06-13,2019-02-04,29620776.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for Coreo ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henning Schultz,Coreo ApS,Agrovi Revision,KÃ¸benhavn V,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26636919,indberetninger-20180424,2.5118417999999996,29620776.0,AWi3_jcBet7j816D38RZ,2019-02-04T10:12:35.661Z,2019-02-04T10:11:56.428Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AH-98-YN,2019-02-04T10:11:56.667Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29620776,2018-01-01,2018-12-31,ID_10,,http://regnskaber.virk.dk/67702692/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2YwLzE1LzM0L2ZiZWYtNGUwYy1hY2JmLTI3NTk4MTM3Nzg3MA.pdf,http://regnskaber.virk.dk/67702692/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzBhLzhlL2Q0LzczMWUtNDc5MS1hNjk5LTgzNDdkM2Y4YjE0Yw.xml,true,"3400, HillerÃ¸d",IndustrivÃ¦nget 22,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-01-26,2019-01-26,2006-06-13,2019-02-04,29620776.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for Coreo ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henning Schultz,Coreo ApS,Agrovi Revision,KÃ¸benhavn V,2017-01-01,2017-12-31,-415899.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26636919,indberetninger-20180424,2.5118417999999996,29620776.0,AWi3_jcBet7j816D38RZ,2019-02-04T10:12:35.661Z,2019-02-04T10:11:56.428Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AH-98-YN,2019-02-04T10:11:56.667Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29620776,2018-01-01,2018-12-31,ID_2,,http://regnskaber.virk.dk/67702692/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2YwLzE1LzM0L2ZiZWYtNGUwYy1hY2JmLTI3NTk4MTM3Nzg3MA.pdf,http://regnskaber.virk.dk/67702692/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzBhLzhlL2Q0LzczMWUtNDc5MS1hNjk5LTgzNDdkM2Y4YjE0Yw.xml,true,"3400, HillerÃ¸d",IndustrivÃ¦nget 22,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-01-26,2019-01-26,2006-06-13,2019-02-04,29620776.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for Coreo ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henning Schultz,Coreo ApS,Agrovi Revision,KÃ¸benhavn V,2017-01-01,2017-12-31,-299599.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26636919,indberetninger-20180424,2.5118417999999996,29620776.0,AWi3_jcBet7j816D38RZ,2019-02-04T10:12:35.661Z,2019-02-04T10:11:56.428Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AH-98-YN,2019-02-04T10:11:56.667Z,,200729.0,-8346.0,458429.0,283385.0,0.0,-384119.0,-209075.0,-84520.0,,,,,,,,,,,,,,,,,,,,,
29620776,2018-01-01,2018-12-31,ID_5,,http://regnskaber.virk.dk/67702692/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2YwLzE1LzM0L2ZiZWYtNGUwYy1hY2JmLTI3NTk4MTM3Nzg3MA.pdf,http://regnskaber.virk.dk/67702692/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzBhLzhlL2Q0LzczMWUtNDc5MS1hNjk5LTgzNDdkM2Y4YjE0Yw.xml,true,"3400, HillerÃ¸d",IndustrivÃ¦nget 22,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-01-26,2019-01-26,2006-06-13,2019-02-04,29620776.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for Coreo ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henning Schultz,Coreo ApS,Agrovi Revision,KÃ¸benhavn V,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:26636919,indberetninger-20180424,2.5118417999999996,29620776.0,AWi3_jcBet7j816D38RZ,2019-02-04T10:12:35.661Z,2019-02-04T10:11:56.428Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AH-98-YN,2019-02-04T10:11:56.667Z,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
