entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DisclosureOfContingentLiabilities,DisclosureOfMortgagesAndCollaterals,GrossResult,IdentificationNumberCvrOfReportingEntity,ImpairmentOfFinancialAssets,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,TaxExpense,TelephoneNumberOfReportingEntity,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutAccountingPolicies,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutCertainSpecialItems,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutLiabilitiesDueForPaymentMoreThanFiveYearsAfterTheBalanceSheetDate,TheMicroUndertakingAppliesTheExceptionConcerningFilingInformationAboutNumberOfEmployees,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,FixturesFittingsToolsAndEquipment,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTaxPayables,ShorttermTaxReceivables
32556345,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/54365523/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzQwLzEyLzNjLzRiZmQtNDIxZC1hNjY3LTQ2ZTQ3ZTEyNTFmNA.xhtml,http://regnskaber.virk.dk/54365523/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzY5Lzg5L2Y3LzYyMWQtNDBlZC1hM2E1LWY5NmQ1ZWVkYTM2OQ.pdf,http://regnskaber.virk.dk/54365523/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2NlL2E0LzMyLzQ3YjgtNGE5Yi04NWU1LTkwN2E3MDE3YzI4Nw.xml,true,Vejle,7100.0,1.0,Pottemagervej,7100 Vejle,"Ladegaardsvej 2, 1. sal","Regnskabsklasse B, mikrovirksomhed",2018-05-30,5000.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen kendte</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen kendte</p>",628725.0,32556345.0,43910.0,3146681.0,Ãrsrapport,Kurt Dessau Arp,SAXO BANK,H.H.H. HOLDING ApS,Admipartner Vejle ApS,60009.0,2016-01-01,2016-12-31,3636083.0,3786505.0,623725.0,2017-12-31,2017-01-01,150422.0,76401984.0,true,false,false,false,true,Ingen bistand,urn:ofk:oid:25609301,indberetninger-20180424,2.5927935,32556345.0,AWOxBPuK0wkEsASktLhL,2018-05-30T12:28:49.383Z,2018-05-30T12:28:02.001Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-22-WK,2018-05-30T12:28:02.231Z,,,,,,,,,,,,,,,,,,,,,,,,,,
32556345,2016-01-01,2016-12-31,c3,http://regnskaber.virk.dk/54365523/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzQwLzEyLzNjLzRiZmQtNDIxZC1hNjY3LTQ2ZTQ3ZTEyNTFmNA.xhtml,http://regnskaber.virk.dk/54365523/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzY5Lzg5L2Y3LzYyMWQtNDBlZC1hM2E1LWY5NmQ1ZWVkYTM2OQ.pdf,http://regnskaber.virk.dk/54365523/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2NlL2E0LzMyLzQ3YjgtNGE5Yi04NWU1LTkwN2E3MDE3YzI4Nw.xml,true,Vejle,7100.0,1.0,Pottemagervej,7100 Vejle,"Ladegaardsvej 2, 1. sal","Regnskabsklasse B, mikrovirksomhed",2018-05-30,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen kendte</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen kendte</p>",,32556345.0,,,Ãrsrapport,Kurt Dessau Arp,SAXO BANK,H.H.H. HOLDING ApS,Admipartner Vejle ApS,,2016-01-01,2016-12-31,51700.0,,,2017-12-31,2017-01-01,,76401984.0,true,false,false,false,true,Ingen bistand,urn:ofk:oid:25609301,indberetninger-20180424,2.5927935,32556345.0,AWOxBPuK0wkEsASktLhL,2018-05-30T12:28:49.383Z,2018-05-30T12:28:02.001Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-22-WK,2018-05-30T12:28:02.231Z,,,,,,,,,,,,,,,,,,,,,,,,,,
32556345,2016-01-01,2016-12-31,c5,http://regnskaber.virk.dk/54365523/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzQwLzEyLzNjLzRiZmQtNDIxZC1hNjY3LTQ2ZTQ3ZTEyNTFmNA.xhtml,http://regnskaber.virk.dk/54365523/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzY5Lzg5L2Y3LzYyMWQtNDBlZC1hM2E1LWY5NmQ1ZWVkYTM2OQ.pdf,http://regnskaber.virk.dk/54365523/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2NlL2E0LzMyLzQ3YjgtNGE5Yi04NWU1LTkwN2E3MDE3YzI4Nw.xml,true,Vejle,7100.0,1.0,Pottemagervej,7100 Vejle,"Ladegaardsvej 2, 1. sal","Regnskabsklasse B, mikrovirksomhed",2018-05-30,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen kendte</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen kendte</p>",,32556345.0,,,Ãrsrapport,Kurt Dessau Arp,SAXO BANK,H.H.H. HOLDING ApS,Admipartner Vejle ApS,,2016-01-01,2016-12-31,946681.0,,,2017-12-31,2017-01-01,,76401984.0,true,false,false,false,true,Ingen bistand,urn:ofk:oid:25609301,indberetninger-20180424,2.5927935,32556345.0,AWOxBPuK0wkEsASktLhL,2018-05-30T12:28:49.383Z,2018-05-30T12:28:02.001Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-22-WK,2018-05-30T12:28:02.231Z,,,,,,,,,,,,,,,,,,,,,,,,,,
32556345,2016-01-01,2016-12-31,c7,http://regnskaber.virk.dk/54365523/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzQwLzEyLzNjLzRiZmQtNDIxZC1hNjY3LTQ2ZTQ3ZTEyNTFmNA.xhtml,http://regnskaber.virk.dk/54365523/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzY5Lzg5L2Y3LzYyMWQtNDBlZC1hM2E1LWY5NmQ1ZWVkYTM2OQ.pdf,http://regnskaber.virk.dk/54365523/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2NlL2E0LzMyLzQ3YjgtNGE5Yi04NWU1LTkwN2E3MDE3YzI4Nw.xml,true,Vejle,7100.0,1.0,Pottemagervej,7100 Vejle,"Ladegaardsvej 2, 1. sal","Regnskabsklasse B, mikrovirksomhed",2018-05-30,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen kendte</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen kendte</p>",,32556345.0,,,Ãrsrapport,Kurt Dessau Arp,SAXO BANK,H.H.H. HOLDING ApS,Admipartner Vejle ApS,,2016-01-01,2016-12-31,2637702.0,,,2017-12-31,2017-01-01,,76401984.0,true,false,false,false,true,Ingen bistand,urn:ofk:oid:25609301,indberetninger-20180424,2.5927935,32556345.0,AWOxBPuK0wkEsASktLhL,2018-05-30T12:28:49.383Z,2018-05-30T12:28:02.001Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-22-WK,2018-05-30T12:28:02.231Z,,,,,,,,,,,,,,,,,,,,,,,,,,
32556345,2016-12-31,2016-12-31,c9,http://regnskaber.virk.dk/54365523/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzQwLzEyLzNjLzRiZmQtNDIxZC1hNjY3LTQ2ZTQ3ZTEyNTFmNA.xhtml,http://regnskaber.virk.dk/54365523/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzY5Lzg5L2Y3LzYyMWQtNDBlZC1hM2E1LWY5NmQ1ZWVkYTM2OQ.pdf,http://regnskaber.virk.dk/54365523/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2NlL2E0LzMyLzQ3YjgtNGE5Yi04NWU1LTkwN2E3MDE3YzI4Nw.xml,true,Vejle,7100.0,1.0,Pottemagervej,7100 Vejle,"Ladegaardsvej 2, 1. sal","Regnskabsklasse B, mikrovirksomhed",2018-05-30,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen kendte</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen kendte</p>",,32556345.0,,,Ãrsrapport,Kurt Dessau Arp,SAXO BANK,H.H.H. HOLDING ApS,Admipartner Vejle ApS,,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,,76401984.0,true,false,false,false,true,Ingen bistand,urn:ofk:oid:25609301,indberetninger-20180424,2.5927935,32556345.0,AWOxBPuK0wkEsASktLhL,2018-05-30T12:28:49.383Z,2018-05-30T12:28:02.001Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-22-WK,2018-05-30T12:28:02.231Z,12014088.0,214817.0,125000.0,5044967.0,7440298.0,1194156.0,4423645.0,12014088.0,4573790.0,1351320.0,1351320.0,6969121.0,4447765.0,237894.0,200000.0,5617801.0,51700.0,1069181.0,6194417.0,4447765.0,4573790.0,4185474.0,382385.0,182385.0,150422.0,0.0
32556345,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/54365523/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzQwLzEyLzNjLzRiZmQtNDIxZC1hNjY3LTQ2ZTQ3ZTEyNTFmNA.xhtml,http://regnskaber.virk.dk/54365523/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzY5Lzg5L2Y3LzYyMWQtNDBlZC1hM2E1LWY5NmQ1ZWVkYTM2OQ.pdf,http://regnskaber.virk.dk/54365523/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2NlL2E0LzMyLzQ3YjgtNGE5Yi04NWU1LTkwN2E3MDE3YzI4Nw.xml,true,Vejle,7100.0,1.0,Pottemagervej,7100 Vejle,"Ladegaardsvej 2, 1. sal","Regnskabsklasse B, mikrovirksomhed",2018-05-30,5000.0,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen kendte</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen kendte</p>",-249231.0,32556345.0,0.0,2366460.0,Ãrsrapport,Kurt Dessau Arp,SAXO BANK,H.H.H. HOLDING ApS,Admipartner Vejle ApS,256466.0,2016-01-01,2016-12-31,2423526.0,2368695.0,-254231.0,2017-12-31,2017-01-01,-54831.0,76401984.0,true,false,false,false,true,Ingen bistand,urn:ofk:oid:25609301,indberetninger-20180424,2.5927935,32556345.0,AWOxBPuK0wkEsASktLhL,2018-05-30T12:28:49.383Z,2018-05-30T12:28:02.001Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-22-WK,2018-05-30T12:28:02.231Z,,,,,,,,,,,,,,,,,,,,,,,,,,
32556345,2017-01-01,2017-12-31,c2,http://regnskaber.virk.dk/54365523/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzQwLzEyLzNjLzRiZmQtNDIxZC1hNjY3LTQ2ZTQ3ZTEyNTFmNA.xhtml,http://regnskaber.virk.dk/54365523/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzY5Lzg5L2Y3LzYyMWQtNDBlZC1hM2E1LWY5NmQ1ZWVkYTM2OQ.pdf,http://regnskaber.virk.dk/54365523/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2NlL2E0LzMyLzQ3YjgtNGE5Yi04NWU1LTkwN2E3MDE3YzI4Nw.xml,true,Vejle,7100.0,1.0,Pottemagervej,7100 Vejle,"Ladegaardsvej 2, 1. sal","Regnskabsklasse B, mikrovirksomhed",2018-05-30,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen kendte</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen kendte</p>",,32556345.0,,,Ãrsrapport,Kurt Dessau Arp,SAXO BANK,H.H.H. HOLDING ApS,Admipartner Vejle ApS,,2016-01-01,2016-12-31,52900.0,,,2017-12-31,2017-01-01,,76401984.0,true,false,false,false,true,Ingen bistand,urn:ofk:oid:25609301,indberetninger-20180424,2.5927935,32556345.0,AWOxBPuK0wkEsASktLhL,2018-05-30T12:28:49.383Z,2018-05-30T12:28:02.001Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-22-WK,2018-05-30T12:28:02.231Z,,,,,,,,,,,,,,,,,,,,,,,,,,
32556345,2017-01-01,2017-12-31,c4,http://regnskaber.virk.dk/54365523/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzQwLzEyLzNjLzRiZmQtNDIxZC1hNjY3LTQ2ZTQ3ZTEyNTFmNA.xhtml,http://regnskaber.virk.dk/54365523/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzY5Lzg5L2Y3LzYyMWQtNDBlZC1hM2E1LWY5NmQ1ZWVkYTM2OQ.pdf,http://regnskaber.virk.dk/54365523/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2NlL2E0LzMyLzQ3YjgtNGE5Yi04NWU1LTkwN2E3MDE3YzI4Nw.xml,true,Vejle,7100.0,1.0,Pottemagervej,7100 Vejle,"Ladegaardsvej 2, 1. sal","Regnskabsklasse B, mikrovirksomhed",2018-05-30,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen kendte</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen kendte</p>",,32556345.0,,,Ãrsrapport,Kurt Dessau Arp,SAXO BANK,H.H.H. HOLDING ApS,Admipartner Vejle ApS,,2016-01-01,2016-12-31,266460.0,,,2017-12-31,2017-01-01,,76401984.0,true,false,false,false,true,Ingen bistand,urn:ofk:oid:25609301,indberetninger-20180424,2.5927935,32556345.0,AWOxBPuK0wkEsASktLhL,2018-05-30T12:28:49.383Z,2018-05-30T12:28:02.001Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-22-WK,2018-05-30T12:28:02.231Z,,,,,,,,,,,,,,,,,,,,,,,,,,
32556345,2017-01-01,2017-12-31,c6,http://regnskaber.virk.dk/54365523/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzQwLzEyLzNjLzRiZmQtNDIxZC1hNjY3LTQ2ZTQ3ZTEyNTFmNA.xhtml,http://regnskaber.virk.dk/54365523/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzY5Lzg5L2Y3LzYyMWQtNDBlZC1hM2E1LWY5NmQ1ZWVkYTM2OQ.pdf,http://regnskaber.virk.dk/54365523/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2NlL2E0LzMyLzQ3YjgtNGE5Yi04NWU1LTkwN2E3MDE3YzI4Nw.xml,true,Vejle,7100.0,1.0,Pottemagervej,7100 Vejle,"Ladegaardsvej 2, 1. sal","Regnskabsklasse B, mikrovirksomhed",2018-05-30,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen kendte</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen kendte</p>",,32556345.0,,,Ãrsrapport,Kurt Dessau Arp,SAXO BANK,H.H.H. HOLDING ApS,Admipartner Vejle ApS,,2016-01-01,2016-12-31,2104166.0,,,2017-12-31,2017-01-01,,76401984.0,true,false,false,false,true,Ingen bistand,urn:ofk:oid:25609301,indberetninger-20180424,2.5927935,32556345.0,AWOxBPuK0wkEsASktLhL,2018-05-30T12:28:49.383Z,2018-05-30T12:28:02.001Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-22-WK,2018-05-30T12:28:02.231Z,,,,,,,,,,,,,,,,,,,,,,,,,,
32556345,2017-12-31,2017-12-31,c8,http://regnskaber.virk.dk/54365523/ZG9rdW1lbnRsYWdlcjovLzAzLzI2LzQwLzEyLzNjLzRiZmQtNDIxZC1hNjY3LTQ2ZTQ3ZTEyNTFmNA.xhtml,http://regnskaber.virk.dk/54365523/ZG9rdW1lbnRsYWdlcjovLzAzLzE3LzY5Lzg5L2Y3LzYyMWQtNDBlZC1hM2E1LWY5NmQ1ZWVkYTM2OQ.pdf,http://regnskaber.virk.dk/54365523/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2NlL2E0LzMyLzQ3YjgtNGE5Yi04NWU1LTkwN2E3MDE3YzI4Nw.xml,true,Vejle,7100.0,1.0,Pottemagervej,7100 Vejle,"Ladegaardsvej 2, 1. sal","Regnskabsklasse B, mikrovirksomhed",2018-05-30,,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen kendte</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen kendte</p>",,32556345.0,,,Ãrsrapport,Kurt Dessau Arp,SAXO BANK,H.H.H. HOLDING ApS,Admipartner Vejle ApS,,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,,76401984.0,true,false,false,false,true,Ingen bistand,urn:ofk:oid:25609301,indberetninger-20180424,2.5927935,32556345.0,AWOxBPuK0wkEsASktLhL,2018-05-30T12:28:49.383Z,2018-05-30T12:28:02.001Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AM-22-WK,2018-05-30T12:28:02.231Z,14173045.0,65328.0,125000.0,6964964.0,10440044.0,1194156.0,4418645.0,14173045.0,3733001.0,1595280.0,1595280.0,7208081.0,3786940.0,3382.0,200000.0,5612801.0,52900.0,1335641.0,8926503.0,3786940.0,3733001.0,3729619.0,3112696.0,2535511.0,0.0,377185.0
