entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
28840063,2017-07-01,2018-06-30,c4,http://regnskaber.virk.dk/36004882/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2QzLzZjLzFlL2MwZWItNGNmOC1hODhiLWYxZWVkMDdmNzUxZg.xhtml,http://regnskaber.virk.dk/36004882/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzFlL2ZiLzdiL2I4NmQtNDExNC1iNmRiLTEzZjViNDg2ZmM2NQ.pdf,http://regnskaber.virk.dk/36004882/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzY1LzA3LzI3L2I0NmEtNDI0YS05YzUxLTYxYzljOTA4ZTQ0MQ.xml,true,Danmark,DK,RÃ¸dovre,2610.0,39.0,EgegÃ¥rdsvej,HÃ¸rsholm,2970.0,"14, 1 th",Ellevej,2610 RÃ¸dovre,EgegÃ¥rdsvej 39C,Til kapitalejerne i Camilla Jacobs Marketing ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-11-04,2019-11-04,1602.0,Registreret revisor,314511.0,355471.0,28840063.0,mne2602,1001191331.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Christian Haahr Danielsen,Camilla Jacobs,Camilla Louise Jacobs,CAMILLA JACOBS MARKETING ApS,Christian Danielsen,129.0,HÃ¸rsholm,2017-07-01,2018-06-30,22829.0,39229.0,39358.0,2019-06-30,2018-07-01,true,2019-11-04,RÃ¸dovre,16400.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27997546,indberetninger-20180424,2.5954075,28840063,AW5G7UKSIXJRhhXBPSsf,2019-11-07T17:33:27.126Z,2019-11-07T17:33:03.691Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DG-58-VT,2019-11-07T17:33:03.985Z,,,,,,,,,,,,,,,,
28840063,2017-07-01,2018-06-30,c6,http://regnskaber.virk.dk/36004882/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2QzLzZjLzFlL2MwZWItNGNmOC1hODhiLWYxZWVkMDdmNzUxZg.xhtml,http://regnskaber.virk.dk/36004882/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzFlL2ZiLzdiL2I4NmQtNDExNC1iNmRiLTEzZjViNDg2ZmM2NQ.pdf,http://regnskaber.virk.dk/36004882/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzY1LzA3LzI3L2I0NmEtNDI0YS05YzUxLTYxYzljOTA4ZTQ0MQ.xml,true,Danmark,DK,RÃ¸dovre,2610.0,39.0,EgegÃ¥rdsvej,HÃ¸rsholm,2970.0,"14, 1 th",Ellevej,2610 RÃ¸dovre,EgegÃ¥rdsvej 39C,Til kapitalejerne i Camilla Jacobs Marketing ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-11-04,2019-11-04,,Registreret revisor,,,28840063.0,mne2602,1001191331.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Christian Haahr Danielsen,Camilla Jacobs,Camilla Louise Jacobs,CAMILLA JACOBS MARKETING ApS,Christian Danielsen,,HÃ¸rsholm,2017-07-01,2018-06-30,22829.0,,,2019-06-30,2018-07-01,true,2019-11-04,RÃ¸dovre,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27997546,indberetninger-20180424,2.5954075,28840063,AW5G7UKSIXJRhhXBPSsf,2019-11-07T17:33:27.126Z,2019-11-07T17:33:03.691Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DG-58-VT,2019-11-07T17:33:03.985Z,,,,,,,,,,,,,,,,
28840063,2018-06-30,2018-06-30,c8,http://regnskaber.virk.dk/36004882/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2QzLzZjLzFlL2MwZWItNGNmOC1hODhiLWYxZWVkMDdmNzUxZg.xhtml,http://regnskaber.virk.dk/36004882/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzFlL2ZiLzdiL2I4NmQtNDExNC1iNmRiLTEzZjViNDg2ZmM2NQ.pdf,http://regnskaber.virk.dk/36004882/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzY1LzA3LzI3L2I0NmEtNDI0YS05YzUxLTYxYzljOTA4ZTQ0MQ.xml,true,Danmark,DK,RÃ¸dovre,2610.0,39.0,EgegÃ¥rdsvej,HÃ¸rsholm,2970.0,"14, 1 th",Ellevej,2610 RÃ¸dovre,EgegÃ¥rdsvej 39C,Til kapitalejerne i Camilla Jacobs Marketing ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-11-04,2019-11-04,,Registreret revisor,,,28840063.0,mne2602,1001191331.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Christian Haahr Danielsen,Camilla Jacobs,Camilla Louise Jacobs,CAMILLA JACOBS MARKETING ApS,Christian Danielsen,,HÃ¸rsholm,2017-07-01,2018-06-30,,,,2019-06-30,2018-07-01,true,2019-11-04,RÃ¸dovre,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27997546,indberetninger-20180424,2.5954075,28840063,AW5G7UKSIXJRhhXBPSsf,2019-11-07T17:33:27.126Z,2019-11-07T17:33:03.691Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DG-58-VT,2019-11-07T17:33:03.985Z,132673.0,84189.0,125000.0,132673.0,12400.0,55745.0,132673.0,76928.0,64122.0,-69255.0,76928.0,48484.0,12806.0,36084.0,,
28840063,2018-07-01,2018-07-01,c10,http://regnskaber.virk.dk/36004882/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2QzLzZjLzFlL2MwZWItNGNmOC1hODhiLWYxZWVkMDdmNzUxZg.xhtml,http://regnskaber.virk.dk/36004882/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzFlL2ZiLzdiL2I4NmQtNDExNC1iNmRiLTEzZjViNDg2ZmM2NQ.pdf,http://regnskaber.virk.dk/36004882/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzY1LzA3LzI3L2I0NmEtNDI0YS05YzUxLTYxYzljOTA4ZTQ0MQ.xml,true,Danmark,DK,RÃ¸dovre,2610.0,39.0,EgegÃ¥rdsvej,HÃ¸rsholm,2970.0,"14, 1 th",Ellevej,2610 RÃ¸dovre,EgegÃ¥rdsvej 39C,Til kapitalejerne i Camilla Jacobs Marketing ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-11-04,2019-11-04,,Registreret revisor,,,28840063.0,mne2602,1001191331.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Christian Haahr Danielsen,Camilla Jacobs,Camilla Louise Jacobs,CAMILLA JACOBS MARKETING ApS,Christian Danielsen,,HÃ¸rsholm,2017-07-01,2018-06-30,,,,2019-06-30,2018-07-01,true,2019-11-04,RÃ¸dovre,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27997546,indberetninger-20180424,2.5954075,28840063,AW5G7UKSIXJRhhXBPSsf,2019-11-07T17:33:27.126Z,2019-11-07T17:33:03.691Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DG-58-VT,2019-11-07T17:33:03.985Z,,,,,,-69255.0,,,,,,,,,,
28840063,2018-07-01,2018-07-01,c11,http://regnskaber.virk.dk/36004882/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2QzLzZjLzFlL2MwZWItNGNmOC1hODhiLWYxZWVkMDdmNzUxZg.xhtml,http://regnskaber.virk.dk/36004882/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzFlL2ZiLzdiL2I4NmQtNDExNC1iNmRiLTEzZjViNDg2ZmM2NQ.pdf,http://regnskaber.virk.dk/36004882/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzY1LzA3LzI3L2I0NmEtNDI0YS05YzUxLTYxYzljOTA4ZTQ0MQ.xml,true,Danmark,DK,RÃ¸dovre,2610.0,39.0,EgegÃ¥rdsvej,HÃ¸rsholm,2970.0,"14, 1 th",Ellevej,2610 RÃ¸dovre,EgegÃ¥rdsvej 39C,Til kapitalejerne i Camilla Jacobs Marketing ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-11-04,2019-11-04,,Registreret revisor,,,28840063.0,mne2602,1001191331.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Christian Haahr Danielsen,Camilla Jacobs,Camilla Louise Jacobs,CAMILLA JACOBS MARKETING ApS,Christian Danielsen,,HÃ¸rsholm,2017-07-01,2018-06-30,,,,2019-06-30,2018-07-01,true,2019-11-04,RÃ¸dovre,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27997546,indberetninger-20180424,2.5954075,28840063,AW5G7UKSIXJRhhXBPSsf,2019-11-07T17:33:27.126Z,2019-11-07T17:33:03.691Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DG-58-VT,2019-11-07T17:33:03.985Z,,,,,,55745.0,,,,,,,,,,
28840063,2018-07-01,2018-07-01,c9,http://regnskaber.virk.dk/36004882/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2QzLzZjLzFlL2MwZWItNGNmOC1hODhiLWYxZWVkMDdmNzUxZg.xhtml,http://regnskaber.virk.dk/36004882/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzFlL2ZiLzdiL2I4NmQtNDExNC1iNmRiLTEzZjViNDg2ZmM2NQ.pdf,http://regnskaber.virk.dk/36004882/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzY1LzA3LzI3L2I0NmEtNDI0YS05YzUxLTYxYzljOTA4ZTQ0MQ.xml,true,Danmark,DK,RÃ¸dovre,2610.0,39.0,EgegÃ¥rdsvej,HÃ¸rsholm,2970.0,"14, 1 th",Ellevej,2610 RÃ¸dovre,EgegÃ¥rdsvej 39C,Til kapitalejerne i Camilla Jacobs Marketing ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-11-04,2019-11-04,,Registreret revisor,,,28840063.0,mne2602,1001191331.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Christian Haahr Danielsen,Camilla Jacobs,Camilla Louise Jacobs,CAMILLA JACOBS MARKETING ApS,Christian Danielsen,,HÃ¸rsholm,2017-07-01,2018-06-30,,,,2019-06-30,2018-07-01,true,2019-11-04,RÃ¸dovre,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27997546,indberetninger-20180424,2.5954075,28840063,AW5G7UKSIXJRhhXBPSsf,2019-11-07T17:33:27.126Z,2019-11-07T17:33:03.691Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DG-58-VT,2019-11-07T17:33:03.985Z,,,,,,125000.0,,,,,,,,,,
28840063,2018-07-01,2019-06-30,c0,http://regnskaber.virk.dk/36004882/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2QzLzZjLzFlL2MwZWItNGNmOC1hODhiLWYxZWVkMDdmNzUxZg.xhtml,http://regnskaber.virk.dk/36004882/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzFlL2ZiLzdiL2I4NmQtNDExNC1iNmRiLTEzZjViNDg2ZmM2NQ.pdf,http://regnskaber.virk.dk/36004882/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzY1LzA3LzI3L2I0NmEtNDI0YS05YzUxLTYxYzljOTA4ZTQ0MQ.xml,true,Danmark,DK,RÃ¸dovre,2610.0,39.0,EgegÃ¥rdsvej,HÃ¸rsholm,2970.0,"14, 1 th",Ellevej,2610 RÃ¸dovre,EgegÃ¥rdsvej 39C,Til kapitalejerne i Camilla Jacobs Marketing ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-11-04,2019-11-04,0.0,Registreret revisor,430632.0,430930.0,28840063.0,mne2602,1001191331.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Christian Haahr Danielsen,Camilla Jacobs,Camilla Louise Jacobs,CAMILLA JACOBS MARKETING ApS,Christian Danielsen,1415.0,HÃ¸rsholm,2017-07-01,2018-06-30,-1117.0,-1117.0,298.0,2019-06-30,2018-07-01,true,2019-11-04,RÃ¸dovre,0.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27997546,indberetninger-20180424,2.5954075,28840063,AW5G7UKSIXJRhhXBPSsf,2019-11-07T17:33:27.126Z,2019-11-07T17:33:03.691Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DG-58-VT,2019-11-07T17:33:03.985Z,,,,,,,,,,,,,,,,
28840063,2018-07-01,2019-06-30,c1,http://regnskaber.virk.dk/36004882/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2QzLzZjLzFlL2MwZWItNGNmOC1hODhiLWYxZWVkMDdmNzUxZg.xhtml,http://regnskaber.virk.dk/36004882/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzFlL2ZiLzdiL2I4NmQtNDExNC1iNmRiLTEzZjViNDg2ZmM2NQ.pdf,http://regnskaber.virk.dk/36004882/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzY1LzA3LzI3L2I0NmEtNDI0YS05YzUxLTYxYzljOTA4ZTQ0MQ.xml,true,Danmark,DK,RÃ¸dovre,2610.0,39.0,EgegÃ¥rdsvej,HÃ¸rsholm,2970.0,"14, 1 th",Ellevej,2610 RÃ¸dovre,EgegÃ¥rdsvej 39C,Til kapitalejerne i Camilla Jacobs Marketing ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-11-04,2019-11-04,,Registreret revisor,,,28840063.0,mne2602,1001191331.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Christian Haahr Danielsen,Camilla Jacobs,Camilla Louise Jacobs,CAMILLA JACOBS MARKETING ApS,Christian Danielsen,,HÃ¸rsholm,2017-07-01,2018-06-30,,,,2019-06-30,2018-07-01,true,2019-11-04,RÃ¸dovre,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27997546,indberetninger-20180424,2.5954075,28840063,AW5G7UKSIXJRhhXBPSsf,2019-11-07T17:33:27.126Z,2019-11-07T17:33:03.691Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DG-58-VT,2019-11-07T17:33:03.985Z,,,,,,,,,,,,,,,16953199.0,REVISIONSFIRMAET CHRISTIAN DANIELSEN. REGISTRERET REVISIONSANPARTSSELSKAB
28840063,2018-07-01,2019-06-30,c12,http://regnskaber.virk.dk/36004882/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2QzLzZjLzFlL2MwZWItNGNmOC1hODhiLWYxZWVkMDdmNzUxZg.xhtml,http://regnskaber.virk.dk/36004882/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzFlL2ZiLzdiL2I4NmQtNDExNC1iNmRiLTEzZjViNDg2ZmM2NQ.pdf,http://regnskaber.virk.dk/36004882/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzY1LzA3LzI3L2I0NmEtNDI0YS05YzUxLTYxYzljOTA4ZTQ0MQ.xml,true,Danmark,DK,RÃ¸dovre,2610.0,39.0,EgegÃ¥rdsvej,HÃ¸rsholm,2970.0,"14, 1 th",Ellevej,2610 RÃ¸dovre,EgegÃ¥rdsvej 39C,Til kapitalejerne i Camilla Jacobs Marketing ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-11-04,2019-11-04,,Registreret revisor,,,28840063.0,mne2602,1001191331.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Christian Haahr Danielsen,Camilla Jacobs,Camilla Louise Jacobs,CAMILLA JACOBS MARKETING ApS,Christian Danielsen,,HÃ¸rsholm,2017-07-01,2018-06-30,0.0,,,2019-06-30,2018-07-01,true,2019-11-04,RÃ¸dovre,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27997546,indberetninger-20180424,2.5954075,28840063,AW5G7UKSIXJRhhXBPSsf,2019-11-07T17:33:27.126Z,2019-11-07T17:33:03.691Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DG-58-VT,2019-11-07T17:33:03.985Z,,,,,,,,,,,,,,,,
28840063,2018-07-01,2019-06-30,c13,http://regnskaber.virk.dk/36004882/ZG9rdW1lbnRsYWdlcjovLzAzL2M1L2QzLzZjLzFlL2MwZWItNGNmOC1hODhiLWYxZWVkMDdmNzUxZg.xhtml,http://regnskaber.virk.dk/36004882/ZG9rdW1lbnRsYWdlcjovLzAzLzVlLzFlL2ZiLzdiL2I4NmQtNDExNC1iNmRiLTEzZjViNDg2ZmM2NQ.pdf,http://regnskaber.virk.dk/36004882/ZG9rdW1lbnRsYWdlcjovLzAzL2VlLzY1LzA3LzI3L2I0NmEtNDI0YS05YzUxLTYxYzljOTA4ZTQ0MQ.xml,true,Danmark,DK,RÃ¸dovre,2610.0,39.0,EgegÃ¥rdsvej,HÃ¸rsholm,2970.0,"14, 1 th",Ellevej,2610 RÃ¸dovre,EgegÃ¥rdsvej 39C,Til kapitalejerne i Camilla Jacobs Marketing ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-11-04,2019-11-04,,Registreret revisor,,,28840063.0,mne2602,1001191331.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Christian Haahr Danielsen,Camilla Jacobs,Camilla Louise Jacobs,CAMILLA JACOBS MARKETING ApS,Christian Danielsen,,HÃ¸rsholm,2017-07-01,2018-06-30,-1117.0,,,2019-06-30,2018-07-01,true,2019-11-04,RÃ¸dovre,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27997546,indberetninger-20180424,2.5954075,28840063,AW5G7UKSIXJRhhXBPSsf,2019-11-07T17:33:27.126Z,2019-11-07T17:33:03.691Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-DG-58-VT,2019-11-07T17:33:03.985Z,,,,,,,,,,,,,,,,
