entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,DividendPaid,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
28840063,2016-07-01,2017-06-30,c4,http://regnskaber.virk.dk/36004882/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzExLzE0L2VhL2VlMTYtNGYwOS1hMjJjLWQyZmY4YjBmZWE4Mg.xhtml,http://regnskaber.virk.dk/36004882/ZG9rdW1lbnRsYWdlcjovLzAzLzMxL2E0LzdlLzVmLzkzMGYtNGQ1OS05NzM4LWY0MWU2NjM1MjU1Ng.pdf,http://regnskaber.virk.dk/36004882/ZG9rdW1lbnRsYWdlcjovLzAzL2U1Lzg1L2ZkLzA3L2UzMTUtNGVjNy1iZGZjLTdlOWRmYmQ2NGJmYg.xml,true,Danmark,DK,RÃ¸dovre,2610.0,"39, 1",EgegÃ¥rdsvej,HÃ¸rsholm,2970.0,4.0,GÃ¸gevang,2610 RÃ¸dovre,EgegÃ¥rdsvej 39C,Til kapitalejerne i Camilla Jacobs Marketing ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-11-13,2018-11-13,6407.0,Registreret revisor,385894.0,370024.0,28840063.0,mne2602,1001191331.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Christian Danielsen,Camilla Jacobs,Camilla Louise Jacobs,CAMILLA JACOBS MARKETING ApS,Christian Danielsen,537.0,HÃ¸rsholm,2016-07-01,2017-06-30,-14314.0,-22814.0,-22277.0,2018-06-30,2017-07-01,true,false,2018-11-13,RÃ¸dovre,-8500.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26307272,indberetninger-20180424,2.594826,28840063,AWcX4cdj5OzuYdPkGRFE,2018-11-15T14:59:37.261Z,2018-11-15T14:58:48.991Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DM-56-KW,2018-11-15T14:58:49.957Z,,,,,,,,,,,,,,,,,,,,,
28840063,2016-07-01,2017-06-30,c6,http://regnskaber.virk.dk/36004882/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzExLzE0L2VhL2VlMTYtNGYwOS1hMjJjLWQyZmY4YjBmZWE4Mg.xhtml,http://regnskaber.virk.dk/36004882/ZG9rdW1lbnRsYWdlcjovLzAzLzMxL2E0LzdlLzVmLzkzMGYtNGQ1OS05NzM4LWY0MWU2NjM1MjU1Ng.pdf,http://regnskaber.virk.dk/36004882/ZG9rdW1lbnRsYWdlcjovLzAzL2U1Lzg1L2ZkLzA3L2UzMTUtNGVjNy1iZGZjLTdlOWRmYmQ2NGJmYg.xml,true,Danmark,DK,RÃ¸dovre,2610.0,"39, 1",EgegÃ¥rdsvej,HÃ¸rsholm,2970.0,4.0,GÃ¸gevang,2610 RÃ¸dovre,EgegÃ¥rdsvej 39C,Til kapitalejerne i Camilla Jacobs Marketing ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-11-13,2018-11-13,,Registreret revisor,,,28840063.0,mne2602,1001191331.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Christian Danielsen,Camilla Jacobs,Camilla Louise Jacobs,CAMILLA JACOBS MARKETING ApS,Christian Danielsen,,HÃ¸rsholm,2016-07-01,2017-06-30,-14314.0,,,2018-06-30,2017-07-01,true,false,2018-11-13,RÃ¸dovre,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26307272,indberetninger-20180424,2.594826,28840063,AWcX4cdj5OzuYdPkGRFE,2018-11-15T14:59:37.261Z,2018-11-15T14:58:48.991Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DM-56-KW,2018-11-15T14:58:49.957Z,,,,,,,,,,,,,,,,,,,,,
28840063,2017-06-30,2017-06-30,c8,http://regnskaber.virk.dk/36004882/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzExLzE0L2VhL2VlMTYtNGYwOS1hMjJjLWQyZmY4YjBmZWE4Mg.xhtml,http://regnskaber.virk.dk/36004882/ZG9rdW1lbnRsYWdlcjovLzAzLzMxL2E0LzdlLzVmLzkzMGYtNGQ1OS05NzM4LWY0MWU2NjM1MjU1Ng.pdf,http://regnskaber.virk.dk/36004882/ZG9rdW1lbnRsYWdlcjovLzAzL2U1Lzg1L2ZkLzA3L2UzMTUtNGVjNy1iZGZjLTdlOWRmYmQ2NGJmYg.xml,true,Danmark,DK,RÃ¸dovre,2610.0,"39, 1",EgegÃ¥rdsvej,HÃ¸rsholm,2970.0,4.0,GÃ¸gevang,2610 RÃ¸dovre,EgegÃ¥rdsvej 39C,Til kapitalejerne i Camilla Jacobs Marketing ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-11-13,2018-11-13,,Registreret revisor,,,28840063.0,mne2602,1001191331.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Christian Danielsen,Camilla Jacobs,Camilla Louise Jacobs,CAMILLA JACOBS MARKETING ApS,Christian Danielsen,,HÃ¸rsholm,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,true,false,2018-11-13,RÃ¸dovre,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26307272,indberetninger-20180424,2.594826,28840063,AWcX4cdj5OzuYdPkGRFE,2018-11-15T14:59:37.261Z,2018-11-15T14:58:48.991Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DM-56-KW,2018-11-15T14:58:49.957Z,111612.0,46811.0,4000.0,125000.0,110010.0,28800.0,32916.0,1602.0,111612.0,78696.0,1602.0,63596.0,1602.0,-92084.0,78696.0,63199.0,15100.0,30399.0,,,
28840063,2017-07-01,2017-07-01,c10,http://regnskaber.virk.dk/36004882/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzExLzE0L2VhL2VlMTYtNGYwOS1hMjJjLWQyZmY4YjBmZWE4Mg.xhtml,http://regnskaber.virk.dk/36004882/ZG9rdW1lbnRsYWdlcjovLzAzLzMxL2E0LzdlLzVmLzkzMGYtNGQ1OS05NzM4LWY0MWU2NjM1MjU1Ng.pdf,http://regnskaber.virk.dk/36004882/ZG9rdW1lbnRsYWdlcjovLzAzL2U1Lzg1L2ZkLzA3L2UzMTUtNGVjNy1iZGZjLTdlOWRmYmQ2NGJmYg.xml,true,Danmark,DK,RÃ¸dovre,2610.0,"39, 1",EgegÃ¥rdsvej,HÃ¸rsholm,2970.0,4.0,GÃ¸gevang,2610 RÃ¸dovre,EgegÃ¥rdsvej 39C,Til kapitalejerne i Camilla Jacobs Marketing ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-11-13,2018-11-13,,Registreret revisor,,,28840063.0,mne2602,1001191331.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Christian Danielsen,Camilla Jacobs,Camilla Louise Jacobs,CAMILLA JACOBS MARKETING ApS,Christian Danielsen,,HÃ¸rsholm,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,true,false,2018-11-13,RÃ¸dovre,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26307272,indberetninger-20180424,2.594826,28840063,AWcX4cdj5OzuYdPkGRFE,2018-11-15T14:59:37.261Z,2018-11-15T14:58:48.991Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DM-56-KW,2018-11-15T14:58:49.957Z,,,,,,,-92084.0,,,,,,,,,,,,,,
28840063,2017-07-01,2017-07-01,c11,http://regnskaber.virk.dk/36004882/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzExLzE0L2VhL2VlMTYtNGYwOS1hMjJjLWQyZmY4YjBmZWE4Mg.xhtml,http://regnskaber.virk.dk/36004882/ZG9rdW1lbnRsYWdlcjovLzAzLzMxL2E0LzdlLzVmLzkzMGYtNGQ1OS05NzM4LWY0MWU2NjM1MjU1Ng.pdf,http://regnskaber.virk.dk/36004882/ZG9rdW1lbnRsYWdlcjovLzAzL2U1Lzg1L2ZkLzA3L2UzMTUtNGVjNy1iZGZjLTdlOWRmYmQ2NGJmYg.xml,true,Danmark,DK,RÃ¸dovre,2610.0,"39, 1",EgegÃ¥rdsvej,HÃ¸rsholm,2970.0,4.0,GÃ¸gevang,2610 RÃ¸dovre,EgegÃ¥rdsvej 39C,Til kapitalejerne i Camilla Jacobs Marketing ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-11-13,2018-11-13,,Registreret revisor,,,28840063.0,mne2602,1001191331.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Christian Danielsen,Camilla Jacobs,Camilla Louise Jacobs,CAMILLA JACOBS MARKETING ApS,Christian Danielsen,,HÃ¸rsholm,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,true,false,2018-11-13,RÃ¸dovre,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26307272,indberetninger-20180424,2.594826,28840063,AWcX4cdj5OzuYdPkGRFE,2018-11-15T14:59:37.261Z,2018-11-15T14:58:48.991Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DM-56-KW,2018-11-15T14:58:49.957Z,,,,,,,32916.0,,,,,,,,,,,,,,
28840063,2017-07-01,2017-07-01,c9,http://regnskaber.virk.dk/36004882/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzExLzE0L2VhL2VlMTYtNGYwOS1hMjJjLWQyZmY4YjBmZWE4Mg.xhtml,http://regnskaber.virk.dk/36004882/ZG9rdW1lbnRsYWdlcjovLzAzLzMxL2E0LzdlLzVmLzkzMGYtNGQ1OS05NzM4LWY0MWU2NjM1MjU1Ng.pdf,http://regnskaber.virk.dk/36004882/ZG9rdW1lbnRsYWdlcjovLzAzL2U1Lzg1L2ZkLzA3L2UzMTUtNGVjNy1iZGZjLTdlOWRmYmQ2NGJmYg.xml,true,Danmark,DK,RÃ¸dovre,2610.0,"39, 1",EgegÃ¥rdsvej,HÃ¸rsholm,2970.0,4.0,GÃ¸gevang,2610 RÃ¸dovre,EgegÃ¥rdsvej 39C,Til kapitalejerne i Camilla Jacobs Marketing ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-11-13,2018-11-13,,Registreret revisor,,,28840063.0,mne2602,1001191331.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Christian Danielsen,Camilla Jacobs,Camilla Louise Jacobs,CAMILLA JACOBS MARKETING ApS,Christian Danielsen,,HÃ¸rsholm,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,true,false,2018-11-13,RÃ¸dovre,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26307272,indberetninger-20180424,2.594826,28840063,AWcX4cdj5OzuYdPkGRFE,2018-11-15T14:59:37.261Z,2018-11-15T14:58:48.991Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DM-56-KW,2018-11-15T14:58:49.957Z,,,,,,,125000.0,,,,,,,,,,,,,,
28840063,2017-07-01,2018-06-30,c0,http://regnskaber.virk.dk/36004882/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzExLzE0L2VhL2VlMTYtNGYwOS1hMjJjLWQyZmY4YjBmZWE4Mg.xhtml,http://regnskaber.virk.dk/36004882/ZG9rdW1lbnRsYWdlcjovLzAzLzMxL2E0LzdlLzVmLzkzMGYtNGQ1OS05NzM4LWY0MWU2NjM1MjU1Ng.pdf,http://regnskaber.virk.dk/36004882/ZG9rdW1lbnRsYWdlcjovLzAzL2U1Lzg1L2ZkLzA3L2UzMTUtNGVjNy1iZGZjLTdlOWRmYmQ2NGJmYg.xml,true,Danmark,DK,RÃ¸dovre,2610.0,"39, 1",EgegÃ¥rdsvej,HÃ¸rsholm,2970.0,4.0,GÃ¸gevang,2610 RÃ¸dovre,EgegÃ¥rdsvej 39C,Til kapitalejerne i Camilla Jacobs Marketing ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-11-13,2018-11-13,1602.0,Registreret revisor,314511.0,355471.0,28840063.0,mne2602,1001191331.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Christian Danielsen,Camilla Jacobs,Camilla Louise Jacobs,CAMILLA JACOBS MARKETING ApS,Christian Danielsen,129.0,HÃ¸rsholm,2016-07-01,2017-06-30,22829.0,39229.0,39358.0,2018-06-30,2017-07-01,true,false,2018-11-13,RÃ¸dovre,16400.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26307272,indberetninger-20180424,2.594826,28840063,AWcX4cdj5OzuYdPkGRFE,2018-11-15T14:59:37.261Z,2018-11-15T14:58:48.991Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DM-56-KW,2018-11-15T14:58:49.957Z,,,,,,,,,,,,,,,,,,,0.0,,
28840063,2017-07-01,2018-06-30,c1,http://regnskaber.virk.dk/36004882/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzExLzE0L2VhL2VlMTYtNGYwOS1hMjJjLWQyZmY4YjBmZWE4Mg.xhtml,http://regnskaber.virk.dk/36004882/ZG9rdW1lbnRsYWdlcjovLzAzLzMxL2E0LzdlLzVmLzkzMGYtNGQ1OS05NzM4LWY0MWU2NjM1MjU1Ng.pdf,http://regnskaber.virk.dk/36004882/ZG9rdW1lbnRsYWdlcjovLzAzL2U1Lzg1L2ZkLzA3L2UzMTUtNGVjNy1iZGZjLTdlOWRmYmQ2NGJmYg.xml,true,Danmark,DK,RÃ¸dovre,2610.0,"39, 1",EgegÃ¥rdsvej,HÃ¸rsholm,2970.0,4.0,GÃ¸gevang,2610 RÃ¸dovre,EgegÃ¥rdsvej 39C,Til kapitalejerne i Camilla Jacobs Marketing ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-11-13,2018-11-13,,Registreret revisor,,,28840063.0,mne2602,1001191331.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Christian Danielsen,Camilla Jacobs,Camilla Louise Jacobs,CAMILLA JACOBS MARKETING ApS,Christian Danielsen,,HÃ¸rsholm,2016-07-01,2017-06-30,,,,2018-06-30,2017-07-01,true,false,2018-11-13,RÃ¸dovre,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26307272,indberetninger-20180424,2.594826,28840063,AWcX4cdj5OzuYdPkGRFE,2018-11-15T14:59:37.261Z,2018-11-15T14:58:48.991Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DM-56-KW,2018-11-15T14:58:49.957Z,,,,,,,,,,,,,,,,,,,,16953199.0,REVISIONSFIRMAET CHRISTIAN DANIELSEN. REGISTRERET REVISIONSANPARTSSELSKAB
28840063,2017-07-01,2018-06-30,c12,http://regnskaber.virk.dk/36004882/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzExLzE0L2VhL2VlMTYtNGYwOS1hMjJjLWQyZmY4YjBmZWE4Mg.xhtml,http://regnskaber.virk.dk/36004882/ZG9rdW1lbnRsYWdlcjovLzAzLzMxL2E0LzdlLzVmLzkzMGYtNGQ1OS05NzM4LWY0MWU2NjM1MjU1Ng.pdf,http://regnskaber.virk.dk/36004882/ZG9rdW1lbnRsYWdlcjovLzAzL2U1Lzg1L2ZkLzA3L2UzMTUtNGVjNy1iZGZjLTdlOWRmYmQ2NGJmYg.xml,true,Danmark,DK,RÃ¸dovre,2610.0,"39, 1",EgegÃ¥rdsvej,HÃ¸rsholm,2970.0,4.0,GÃ¸gevang,2610 RÃ¸dovre,EgegÃ¥rdsvej 39C,Til kapitalejerne i Camilla Jacobs Marketing ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-11-13,2018-11-13,,Registreret revisor,,,28840063.0,mne2602,1001191331.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Christian Danielsen,Camilla Jacobs,Camilla Louise Jacobs,CAMILLA JACOBS MARKETING ApS,Christian Danielsen,,HÃ¸rsholm,2016-07-01,2017-06-30,0.0,,,2018-06-30,2017-07-01,true,false,2018-11-13,RÃ¸dovre,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26307272,indberetninger-20180424,2.594826,28840063,AWcX4cdj5OzuYdPkGRFE,2018-11-15T14:59:37.261Z,2018-11-15T14:58:48.991Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DM-56-KW,2018-11-15T14:58:49.957Z,,,,,,,,,,,,,,,,,,,0.0,,
28840063,2017-07-01,2018-06-30,c13,http://regnskaber.virk.dk/36004882/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzExLzE0L2VhL2VlMTYtNGYwOS1hMjJjLWQyZmY4YjBmZWE4Mg.xhtml,http://regnskaber.virk.dk/36004882/ZG9rdW1lbnRsYWdlcjovLzAzLzMxL2E0LzdlLzVmLzkzMGYtNGQ1OS05NzM4LWY0MWU2NjM1MjU1Ng.pdf,http://regnskaber.virk.dk/36004882/ZG9rdW1lbnRsYWdlcjovLzAzL2U1Lzg1L2ZkLzA3L2UzMTUtNGVjNy1iZGZjLTdlOWRmYmQ2NGJmYg.xml,true,Danmark,DK,RÃ¸dovre,2610.0,"39, 1",EgegÃ¥rdsvej,HÃ¸rsholm,2970.0,4.0,GÃ¸gevang,2610 RÃ¸dovre,EgegÃ¥rdsvej 39C,Til kapitalejerne i Camilla Jacobs Marketing ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-11-13,2018-11-13,,Registreret revisor,,,28840063.0,mne2602,1001191331.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Christian Danielsen,Camilla Jacobs,Camilla Louise Jacobs,CAMILLA JACOBS MARKETING ApS,Christian Danielsen,,HÃ¸rsholm,2016-07-01,2017-06-30,22829.0,,,2018-06-30,2017-07-01,true,false,2018-11-13,RÃ¸dovre,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26307272,indberetninger-20180424,2.594826,28840063,AWcX4cdj5OzuYdPkGRFE,2018-11-15T14:59:37.261Z,2018-11-15T14:58:48.991Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-DM-56-KW,2018-11-15T14:58:49.957Z,,,,,,,,,,,,,,,,,,,0.0,,
