entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,NumberOfEmployees,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossResult,OtherFinanceExpenses,OtherFinanceIncome,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpense,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,LongtermTaxPayables,ManufacturedGoodsAndGoodsForResale,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,DividendPaid,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
36424567,2016-05-01,2016-05-01,c21,http://regnskaber.virk.dk/76542463/ZG9rdW1lbnRsYWdlcjovLzAzLzhkLzcyLzA2L2MzLzVhMDYtNDJlMC04OTk3LTU2YjcyZTJlNDAxMg.xhtml,http://regnskaber.virk.dk/76542463/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzAzLzFkLzY5LzE4ZTctNDg1My1iZTcwLTNhZGZkMWFmNmQxZg.pdf,http://regnskaber.virk.dk/76542463/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzVmLzkwLzE5L2M0YjItNDVmOC1hNzI0LTY4MWU5NTJlZTcwZQ.xml,true,Danmark,DK,VallensbÃ¦k Strand,2665.0,5.0,BÃ¦kkeskovvej,Charlottenlund,2920.0,"2, 1",Frisersvej,2665 VallensbÃ¦k Strand,BÃ¦kkeskovvej 5,Til den daglige ledelse i Fiskers MS ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-21,2018-06-26,Registreret Revisor,36424567.0,mne2503,1000409985.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Flemming Israelsen,Flemming Jensen,Flemming IrbÃ¸l Jensen,Danske Bank,FISKERS MS ApS,Flemming Israelsen,3.0,Charlottenlund,2016-05-01,2017-04-30,2018-04-30,2017-05-01,true,false,2018-05-22,VallensbÃ¦k,23237700.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25980396,indberetninger-20180424,2.595548,36424567,AWSEaLM60wkEsASkudnG,2018-07-10T13:36:57.431Z,2018-07-10T13:36:50.497Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AM-27-SK,2018-07-10T13:36:50.828Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36424567,2016-05-01,2017-04-30,c4,http://regnskaber.virk.dk/76542463/ZG9rdW1lbnRsYWdlcjovLzAzLzhkLzcyLzA2L2MzLzVhMDYtNDJlMC04OTk3LTU2YjcyZTJlNDAxMg.xhtml,http://regnskaber.virk.dk/76542463/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzAzLzFkLzY5LzE4ZTctNDg1My1iZTcwLTNhZGZkMWFmNmQxZg.pdf,http://regnskaber.virk.dk/76542463/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzVmLzkwLzE5L2M0YjItNDVmOC1hNzI0LTY4MWU5NTJlZTcwZQ.xml,true,Danmark,DK,VallensbÃ¦k Strand,2665.0,5.0,BÃ¦kkeskovvej,Charlottenlund,2920.0,"2, 1",Frisersvej,2665 VallensbÃ¦k Strand,BÃ¦kkeskovvej 5,Til den daglige ledelse i Fiskers MS ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-21,2018-06-26,Registreret Revisor,36424567.0,mne2503,1000409985.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Flemming Israelsen,Flemming Jensen,Flemming IrbÃ¸l Jensen,Danske Bank,FISKERS MS ApS,Flemming Israelsen,,Charlottenlund,2016-05-01,2017-04-30,2018-04-30,2017-05-01,true,false,2018-05-22,VallensbÃ¦k,23237700.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25980396,indberetninger-20180424,2.595548,36424567,AWSEaLM60wkEsASkudnG,2018-07-10T13:36:57.431Z,2018-07-10T13:36:50.497Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AM-27-SK,2018-07-10T13:36:50.828Z,3.0,36000.0,1362628.0,1418817.0,3975.0,0.0,9538.0,16214.0,20189.0,6676.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36424567,2016-05-01,2017-04-30,c6,http://regnskaber.virk.dk/76542463/ZG9rdW1lbnRsYWdlcjovLzAzLzhkLzcyLzA2L2MzLzVhMDYtNDJlMC04OTk3LTU2YjcyZTJlNDAxMg.xhtml,http://regnskaber.virk.dk/76542463/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzAzLzFkLzY5LzE4ZTctNDg1My1iZTcwLTNhZGZkMWFmNmQxZg.pdf,http://regnskaber.virk.dk/76542463/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzVmLzkwLzE5L2M0YjItNDVmOC1hNzI0LTY4MWU5NTJlZTcwZQ.xml,true,Danmark,DK,VallensbÃ¦k Strand,2665.0,5.0,BÃ¦kkeskovvej,Charlottenlund,2920.0,"2, 1",Frisersvej,2665 VallensbÃ¦k Strand,BÃ¦kkeskovvej 5,Til den daglige ledelse i Fiskers MS ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-21,2018-06-26,Registreret Revisor,36424567.0,mne2503,1000409985.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Flemming Israelsen,Flemming Jensen,Flemming IrbÃ¸l Jensen,Danske Bank,FISKERS MS ApS,Flemming Israelsen,,Charlottenlund,2016-05-01,2017-04-30,2018-04-30,2017-05-01,true,false,2018-05-22,VallensbÃ¦k,23237700.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25980396,indberetninger-20180424,2.595548,36424567,AWSEaLM60wkEsASkudnG,2018-07-10T13:36:57.431Z,2018-07-10T13:36:50.497Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AM-27-SK,2018-07-10T13:36:50.828Z,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36424567,2016-05-01,2017-04-30,c8,http://regnskaber.virk.dk/76542463/ZG9rdW1lbnRsYWdlcjovLzAzLzhkLzcyLzA2L2MzLzVhMDYtNDJlMC04OTk3LTU2YjcyZTJlNDAxMg.xhtml,http://regnskaber.virk.dk/76542463/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzAzLzFkLzY5LzE4ZTctNDg1My1iZTcwLTNhZGZkMWFmNmQxZg.pdf,http://regnskaber.virk.dk/76542463/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzVmLzkwLzE5L2M0YjItNDVmOC1hNzI0LTY4MWU5NTJlZTcwZQ.xml,true,Danmark,DK,VallensbÃ¦k Strand,2665.0,5.0,BÃ¦kkeskovvej,Charlottenlund,2920.0,"2, 1",Frisersvej,2665 VallensbÃ¦k Strand,BÃ¦kkeskovvej 5,Til den daglige ledelse i Fiskers MS ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-21,2018-06-26,Registreret Revisor,36424567.0,mne2503,1000409985.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Flemming Israelsen,Flemming Jensen,Flemming IrbÃ¸l Jensen,Danske Bank,FISKERS MS ApS,Flemming Israelsen,,Charlottenlund,2016-05-01,2017-04-30,2018-04-30,2017-05-01,true,false,2018-05-22,VallensbÃ¦k,23237700.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25980396,indberetninger-20180424,2.595548,36424567,AWSEaLM60wkEsASkudnG,2018-07-10T13:36:57.431Z,2018-07-10T13:36:50.497Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AM-27-SK,2018-07-10T13:36:50.828Z,,,,,,,9538.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36424567,2017-04-30,2017-04-30,c10,http://regnskaber.virk.dk/76542463/ZG9rdW1lbnRsYWdlcjovLzAzLzhkLzcyLzA2L2MzLzVhMDYtNDJlMC04OTk3LTU2YjcyZTJlNDAxMg.xhtml,http://regnskaber.virk.dk/76542463/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzAzLzFkLzY5LzE4ZTctNDg1My1iZTcwLTNhZGZkMWFmNmQxZg.pdf,http://regnskaber.virk.dk/76542463/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzVmLzkwLzE5L2M0YjItNDVmOC1hNzI0LTY4MWU5NTJlZTcwZQ.xml,true,Danmark,DK,VallensbÃ¦k Strand,2665.0,5.0,BÃ¦kkeskovvej,Charlottenlund,2920.0,"2, 1",Frisersvej,2665 VallensbÃ¦k Strand,BÃ¦kkeskovvej 5,Til den daglige ledelse i Fiskers MS ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-21,2018-06-26,Registreret Revisor,36424567.0,mne2503,1000409985.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Flemming Israelsen,Flemming Jensen,Flemming IrbÃ¸l Jensen,Danske Bank,FISKERS MS ApS,Flemming Israelsen,3.0,Charlottenlund,2016-05-01,2017-04-30,2018-04-30,2017-05-01,true,false,2018-05-22,VallensbÃ¦k,23237700.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25980396,indberetninger-20180424,2.595548,36424567,AWSEaLM60wkEsASkudnG,2018-07-10T13:36:57.431Z,2018-07-10T13:36:50.497Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AM-27-SK,2018-07-10T13:36:50.828Z,,,,,,,,,,,580161.0,263823.0,9246.0,50000.0,489261.0,0.0,900.0,59623.0,25000.0,65000.0,65000.0,0.0,580161.0,520538.0,900.0,8448.0,8448.0,0.0,90900.0,202560.0,0.0,25000.0,0.0,0.0,0.0,9623.0,512090.0,227875.0,225438.0,29794.0,6816.0,51861.0,209376.0,,,
36424567,2017-05-01,2017-05-01,c11,http://regnskaber.virk.dk/76542463/ZG9rdW1lbnRsYWdlcjovLzAzLzhkLzcyLzA2L2MzLzVhMDYtNDJlMC04OTk3LTU2YjcyZTJlNDAxMg.xhtml,http://regnskaber.virk.dk/76542463/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzAzLzFkLzY5LzE4ZTctNDg1My1iZTcwLTNhZGZkMWFmNmQxZg.pdf,http://regnskaber.virk.dk/76542463/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzVmLzkwLzE5L2M0YjItNDVmOC1hNzI0LTY4MWU5NTJlZTcwZQ.xml,true,Danmark,DK,VallensbÃ¦k Strand,2665.0,5.0,BÃ¦kkeskovvej,Charlottenlund,2920.0,"2, 1",Frisersvej,2665 VallensbÃ¦k Strand,BÃ¦kkeskovvej 5,Til den daglige ledelse i Fiskers MS ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-21,2018-06-26,Registreret Revisor,36424567.0,mne2503,1000409985.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Flemming Israelsen,Flemming Jensen,Flemming IrbÃ¸l Jensen,Danske Bank,FISKERS MS ApS,Flemming Israelsen,,Charlottenlund,2016-05-01,2017-04-30,2018-04-30,2017-05-01,true,false,2018-05-22,VallensbÃ¦k,23237700.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25980396,indberetninger-20180424,2.595548,36424567,AWSEaLM60wkEsASkudnG,2018-07-10T13:36:57.431Z,2018-07-10T13:36:50.497Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AM-27-SK,2018-07-10T13:36:50.828Z,,,,,,,,,,,,,,,,,,50000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36424567,2017-05-01,2017-05-01,c12,http://regnskaber.virk.dk/76542463/ZG9rdW1lbnRsYWdlcjovLzAzLzhkLzcyLzA2L2MzLzVhMDYtNDJlMC04OTk3LTU2YjcyZTJlNDAxMg.xhtml,http://regnskaber.virk.dk/76542463/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzAzLzFkLzY5LzE4ZTctNDg1My1iZTcwLTNhZGZkMWFmNmQxZg.pdf,http://regnskaber.virk.dk/76542463/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzVmLzkwLzE5L2M0YjItNDVmOC1hNzI0LTY4MWU5NTJlZTcwZQ.xml,true,Danmark,DK,VallensbÃ¦k Strand,2665.0,5.0,BÃ¦kkeskovvej,Charlottenlund,2920.0,"2, 1",Frisersvej,2665 VallensbÃ¦k Strand,BÃ¦kkeskovvej 5,Til den daglige ledelse i Fiskers MS ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-21,2018-06-26,Registreret Revisor,36424567.0,mne2503,1000409985.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Flemming Israelsen,Flemming Jensen,Flemming IrbÃ¸l Jensen,Danske Bank,FISKERS MS ApS,Flemming Israelsen,,Charlottenlund,2016-05-01,2017-04-30,2018-04-30,2017-05-01,true,false,2018-05-22,VallensbÃ¦k,23237700.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25980396,indberetninger-20180424,2.595548,36424567,AWSEaLM60wkEsASkudnG,2018-07-10T13:36:57.431Z,2018-07-10T13:36:50.497Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AM-27-SK,2018-07-10T13:36:50.828Z,,,,,,,,,,,,,,,,,,9623.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36424567,2017-05-01,2017-05-01,c13,http://regnskaber.virk.dk/76542463/ZG9rdW1lbnRsYWdlcjovLzAzLzhkLzcyLzA2L2MzLzVhMDYtNDJlMC04OTk3LTU2YjcyZTJlNDAxMg.xhtml,http://regnskaber.virk.dk/76542463/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzAzLzFkLzY5LzE4ZTctNDg1My1iZTcwLTNhZGZkMWFmNmQxZg.pdf,http://regnskaber.virk.dk/76542463/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzVmLzkwLzE5L2M0YjItNDVmOC1hNzI0LTY4MWU5NTJlZTcwZQ.xml,true,Danmark,DK,VallensbÃ¦k Strand,2665.0,5.0,BÃ¦kkeskovvej,Charlottenlund,2920.0,"2, 1",Frisersvej,2665 VallensbÃ¦k Strand,BÃ¦kkeskovvej 5,Til den daglige ledelse i Fiskers MS ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-21,2018-06-26,Registreret Revisor,36424567.0,mne2503,1000409985.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Flemming Israelsen,Flemming Jensen,Flemming IrbÃ¸l Jensen,Danske Bank,FISKERS MS ApS,Flemming Israelsen,,Charlottenlund,2016-05-01,2017-04-30,2018-04-30,2017-05-01,true,false,2018-05-22,VallensbÃ¦k,23237700.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25980396,indberetninger-20180424,2.595548,36424567,AWSEaLM60wkEsASkudnG,2018-07-10T13:36:57.431Z,2018-07-10T13:36:50.497Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AM-27-SK,2018-07-10T13:36:50.828Z,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36424567,2017-05-01,2017-05-01,c14,http://regnskaber.virk.dk/76542463/ZG9rdW1lbnRsYWdlcjovLzAzLzhkLzcyLzA2L2MzLzVhMDYtNDJlMC04OTk3LTU2YjcyZTJlNDAxMg.xhtml,http://regnskaber.virk.dk/76542463/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzAzLzFkLzY5LzE4ZTctNDg1My1iZTcwLTNhZGZkMWFmNmQxZg.pdf,http://regnskaber.virk.dk/76542463/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzVmLzkwLzE5L2M0YjItNDVmOC1hNzI0LTY4MWU5NTJlZTcwZQ.xml,true,Danmark,DK,VallensbÃ¦k Strand,2665.0,5.0,BÃ¦kkeskovvej,Charlottenlund,2920.0,"2, 1",Frisersvej,2665 VallensbÃ¦k Strand,BÃ¦kkeskovvej 5,Til den daglige ledelse i Fiskers MS ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-21,2018-06-26,Registreret Revisor,36424567.0,mne2503,1000409985.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Flemming Israelsen,Flemming Jensen,Flemming IrbÃ¸l Jensen,Danske Bank,FISKERS MS ApS,Flemming Israelsen,3.0,Charlottenlund,2016-05-01,2017-04-30,2018-04-30,2017-05-01,true,false,2018-05-22,VallensbÃ¦k,23237700.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25980396,indberetninger-20180424,2.595548,36424567,AWSEaLM60wkEsASkudnG,2018-07-10T13:36:57.431Z,2018-07-10T13:36:50.497Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AM-27-SK,2018-07-10T13:36:50.828Z,,,,,,,,,,,,,,,,,,59623.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36424567,2017-05-01,2018-04-30,c0,http://regnskaber.virk.dk/76542463/ZG9rdW1lbnRsYWdlcjovLzAzLzhkLzcyLzA2L2MzLzVhMDYtNDJlMC04OTk3LTU2YjcyZTJlNDAxMg.xhtml,http://regnskaber.virk.dk/76542463/ZG9rdW1lbnRsYWdlcjovLzAzLzc3LzAzLzFkLzY5LzE4ZTctNDg1My1iZTcwLTNhZGZkMWFmNmQxZg.pdf,http://regnskaber.virk.dk/76542463/ZG9rdW1lbnRsYWdlcjovLzAzLzA1LzVmLzkwLzE5L2M0YjItNDVmOC1hNzI0LTY4MWU5NTJlZTcwZQ.xml,true,Danmark,DK,VallensbÃ¦k Strand,2665.0,5.0,BÃ¦kkeskovvej,Charlottenlund,2920.0,"2, 1",Frisersvej,2665 VallensbÃ¦k Strand,BÃ¦kkeskovvej 5,Til den daglige ledelse i Fiskers MS ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-05-21,2018-06-26,Registreret Revisor,36424567.0,mne2503,1000409985.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Flemming Israelsen,Flemming Jensen,Flemming IrbÃ¸l Jensen,Danske Bank,FISKERS MS ApS,Flemming Israelsen,,Charlottenlund,2016-05-01,2017-04-30,2018-04-30,2017-05-01,true,false,2018-05-22,VallensbÃ¦k,23237700.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25980396,indberetninger-20180424,2.595548,36424567,AWSEaLM60wkEsASkudnG,2018-07-10T13:36:57.431Z,2018-07-10T13:36:50.497Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AM-27-SK,2018-07-10T13:36:50.828Z,3.0,40617.0,1263915.0,1393936.0,3247.0,1250.0,62450.0,87407.0,89404.0,24957.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
