entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,Assets,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,Equity,HomepageOfReportingEntity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LiabilitiesAndEquity,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,NameAndSurnameOfMemberOfExecutiveBoard
31875951,2012-06-01,2013-05-31,ID_10,http://regnskaber.virk.dk/15957813/Y3ZyLmRrOi8vcGRmcy8zMTg3NTk1MTtBcFM0NDY4NzA7MjAxMzA2MDE7MjAxNDA1MzE7UjtS.pdf,http://regnskaber.virk.dk/15957813/Y3ZyLmRrOi8veGJybHMvWC01MDhGMjlDQS0yMDE0MTExOF8xOTQ0NDlfNzkw.xml,"7400, Herning",Ãstergade 12,Til kapitalejerne i Clinique H v/Heidis Hudpleje ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. maj 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juni 2013 - 31. maj 2014.",2008-12-05,2014-11-18,0.0,www.cliniqueh.dk,31875951.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juni 2013 - 31. maj 2014 for Clinique H v/Heidis Hudpleje ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Heidi BÃ¦k-Risbjerg,Spar Nord Bank A/S,Clinique H v/Heidis Hudpleje ApS,"ANKER HÃST, registreret revisionsaktieselskab","Herning, den 17. november 2014",-98400.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Herning, 657",2014-05-31,2013-06-01,2014-11-17,Herning,97226565.0,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:19959871,indberetninger-20180424,2.5118417999999996,31875951.0,,2018-03-31T22:28:01.243Z,2014-11-18T23:00:00.000Z,regnskab,0.0,,2014-05-31,2013-06-01,14-249.747,2014-11-18T23:00:00.000Z,,,,,,,,,
31875951,2012-06-01,2013-05-31,ID_12,http://regnskaber.virk.dk/15957813/Y3ZyLmRrOi8vcGRmcy8zMTg3NTk1MTtBcFM0NDY4NzA7MjAxMzA2MDE7MjAxNDA1MzE7UjtS.pdf,http://regnskaber.virk.dk/15957813/Y3ZyLmRrOi8veGJybHMvWC01MDhGMjlDQS0yMDE0MTExOF8xOTQ0NDlfNzkw.xml,"7400, Herning",Ãstergade 12,Til kapitalejerne i Clinique H v/Heidis Hudpleje ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. maj 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juni 2013 - 31. maj 2014.",2008-12-05,2014-11-18,0.0,www.cliniqueh.dk,31875951.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juni 2013 - 31. maj 2014 for Clinique H v/Heidis Hudpleje ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Heidi BÃ¦k-Risbjerg,Spar Nord Bank A/S,Clinique H v/Heidis Hudpleje ApS,"ANKER HÃST, registreret revisionsaktieselskab","Herning, den 17. november 2014",-98400.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Herning, 657",2014-05-31,2013-06-01,2014-11-17,Herning,97226565.0,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:19959871,indberetninger-20180424,2.5118417999999996,31875951.0,,2018-03-31T22:28:01.243Z,2014-11-18T23:00:00.000Z,regnskab,0.0,,2014-05-31,2013-06-01,14-249.747,2014-11-18T23:00:00.000Z,,,,,,,,,
31875951,2012-06-01,2013-05-31,ID_8,http://regnskaber.virk.dk/15957813/Y3ZyLmRrOi8vcGRmcy8zMTg3NTk1MTtBcFM0NDY4NzA7MjAxMzA2MDE7MjAxNDA1MzE7UjtS.pdf,http://regnskaber.virk.dk/15957813/Y3ZyLmRrOi8veGJybHMvWC01MDhGMjlDQS0yMDE0MTExOF8xOTQ0NDlfNzkw.xml,"7400, Herning",Ãstergade 12,Til kapitalejerne i Clinique H v/Heidis Hudpleje ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. maj 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juni 2013 - 31. maj 2014.",2008-12-05,2014-11-18,0.0,www.cliniqueh.dk,31875951.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juni 2013 - 31. maj 2014 for Clinique H v/Heidis Hudpleje ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Heidi BÃ¦k-Risbjerg,Spar Nord Bank A/S,Clinique H v/Heidis Hudpleje ApS,"ANKER HÃST, registreret revisionsaktieselskab","Herning, den 17. november 2014",98400.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Herning, 657",2014-05-31,2013-06-01,2014-11-17,Herning,97226565.0,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:19959871,indberetninger-20180424,2.5118417999999996,31875951.0,,2018-03-31T22:28:01.243Z,2014-11-18T23:00:00.000Z,regnskab,0.0,,2014-05-31,2013-06-01,14-249.747,2014-11-18T23:00:00.000Z,124693.0,426201.0,703197.0,15651.0,0.0,136652.0,152303.0,38252.0,
31875951,2013-06-01,2014-05-31,ID_0,http://regnskaber.virk.dk/15957813/Y3ZyLmRrOi8vcGRmcy8zMTg3NTk1MTtBcFM0NDY4NzA7MjAxMzA2MDE7MjAxNDA1MzE7UjtS.pdf,http://regnskaber.virk.dk/15957813/Y3ZyLmRrOi8veGJybHMvWC01MDhGMjlDQS0yMDE0MTExOF8xOTQ0NDlfNzkw.xml,"7400, Herning",Ãstergade 12,Til kapitalejerne i Clinique H v/Heidis Hudpleje ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. maj 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juni 2013 - 31. maj 2014.",2008-12-05,2014-11-18,0.0,www.cliniqueh.dk,31875951.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juni 2013 - 31. maj 2014 for Clinique H v/Heidis Hudpleje ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Heidi BÃ¦k-Risbjerg,Spar Nord Bank A/S,Clinique H v/Heidis Hudpleje ApS,"ANKER HÃST, registreret revisionsaktieselskab","Herning, den 17. november 2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Herning, 657",2014-05-31,2013-06-01,2014-11-17,Herning,97226565.0,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:19959871,indberetninger-20180424,2.5118417999999996,31875951.0,,2018-03-31T22:28:01.243Z,2014-11-18T23:00:00.000Z,regnskab,0.0,,2014-05-31,2013-06-01,14-249.747,2014-11-18T23:00:00.000Z,,,,,,,,,
31875951,2013-06-01,2014-05-31,ID_1,http://regnskaber.virk.dk/15957813/Y3ZyLmRrOi8vcGRmcy8zMTg3NTk1MTtBcFM0NDY4NzA7MjAxMzA2MDE7MjAxNDA1MzE7UjtS.pdf,http://regnskaber.virk.dk/15957813/Y3ZyLmRrOi8veGJybHMvWC01MDhGMjlDQS0yMDE0MTExOF8xOTQ0NDlfNzkw.xml,"7400, Herning",Ãstergade 12,Til kapitalejerne i Clinique H v/Heidis Hudpleje ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. maj 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juni 2013 - 31. maj 2014.",2008-12-05,2014-11-18,0.0,www.cliniqueh.dk,31875951.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juni 2013 - 31. maj 2014 for Clinique H v/Heidis Hudpleje ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Heidi BÃ¦k-Risbjerg,Spar Nord Bank A/S,Clinique H v/Heidis Hudpleje ApS,"ANKER HÃST, registreret revisionsaktieselskab","Herning, den 17. november 2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Herning, 657",2014-05-31,2013-06-01,2014-11-17,Herning,97226565.0,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:19959871,indberetninger-20180424,2.5118417999999996,31875951.0,,2018-03-31T22:28:01.243Z,2014-11-18T23:00:00.000Z,regnskab,0.0,,2014-05-31,2013-06-01,14-249.747,2014-11-18T23:00:00.000Z,,,,,,,,,
31875951,2013-06-01,2014-05-31,ID_11,http://regnskaber.virk.dk/15957813/Y3ZyLmRrOi8vcGRmcy8zMTg3NTk1MTtBcFM0NDY4NzA7MjAxMzA2MDE7MjAxNDA1MzE7UjtS.pdf,http://regnskaber.virk.dk/15957813/Y3ZyLmRrOi8veGJybHMvWC01MDhGMjlDQS0yMDE0MTExOF8xOTQ0NDlfNzkw.xml,"7400, Herning",Ãstergade 12,Til kapitalejerne i Clinique H v/Heidis Hudpleje ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. maj 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juni 2013 - 31. maj 2014.",2008-12-05,2014-11-18,0.0,www.cliniqueh.dk,31875951.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juni 2013 - 31. maj 2014 for Clinique H v/Heidis Hudpleje ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Heidi BÃ¦k-Risbjerg,Spar Nord Bank A/S,Clinique H v/Heidis Hudpleje ApS,"ANKER HÃST, registreret revisionsaktieselskab","Herning, den 17. november 2014",-178567.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Herning, 657",2014-05-31,2013-06-01,2014-11-17,Herning,97226565.0,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:19959871,indberetninger-20180424,2.5118417999999996,31875951.0,,2018-03-31T22:28:01.243Z,2014-11-18T23:00:00.000Z,regnskab,0.0,,2014-05-31,2013-06-01,14-249.747,2014-11-18T23:00:00.000Z,,,,,,,,,
31875951,2013-06-01,2014-05-31,ID_13,http://regnskaber.virk.dk/15957813/Y3ZyLmRrOi8vcGRmcy8zMTg3NTk1MTtBcFM0NDY4NzA7MjAxMzA2MDE7MjAxNDA1MzE7UjtS.pdf,http://regnskaber.virk.dk/15957813/Y3ZyLmRrOi8veGJybHMvWC01MDhGMjlDQS0yMDE0MTExOF8xOTQ0NDlfNzkw.xml,"7400, Herning",Ãstergade 12,Til kapitalejerne i Clinique H v/Heidis Hudpleje ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. maj 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juni 2013 - 31. maj 2014.",2008-12-05,2014-11-18,0.0,www.cliniqueh.dk,31875951.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juni 2013 - 31. maj 2014 for Clinique H v/Heidis Hudpleje ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Heidi BÃ¦k-Risbjerg,Spar Nord Bank A/S,Clinique H v/Heidis Hudpleje ApS,"ANKER HÃST, registreret revisionsaktieselskab","Herning, den 17. november 2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Herning, 657",2014-05-31,2013-06-01,2014-11-17,Herning,97226565.0,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:19959871,indberetninger-20180424,2.5118417999999996,31875951.0,,2018-03-31T22:28:01.243Z,2014-11-18T23:00:00.000Z,regnskab,0.0,,2014-05-31,2013-06-01,14-249.747,2014-11-18T23:00:00.000Z,,,,,,,,,
31875951,2013-06-01,2014-05-31,ID_14,http://regnskaber.virk.dk/15957813/Y3ZyLmRrOi8vcGRmcy8zMTg3NTk1MTtBcFM0NDY4NzA7MjAxMzA2MDE7MjAxNDA1MzE7UjtS.pdf,http://regnskaber.virk.dk/15957813/Y3ZyLmRrOi8veGJybHMvWC01MDhGMjlDQS0yMDE0MTExOF8xOTQ0NDlfNzkw.xml,"7400, Herning",Ãstergade 12,Til kapitalejerne i Clinique H v/Heidis Hudpleje ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. maj 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juni 2013 - 31. maj 2014.",2008-12-05,2014-11-18,0.0,www.cliniqueh.dk,31875951.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juni 2013 - 31. maj 2014 for Clinique H v/Heidis Hudpleje ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Heidi BÃ¦k-Risbjerg,Spar Nord Bank A/S,Clinique H v/Heidis Hudpleje ApS,"ANKER HÃST, registreret revisionsaktieselskab","Herning, den 17. november 2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Herning, 657",2014-05-31,2013-06-01,2014-11-17,Herning,97226565.0,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:19959871,indberetninger-20180424,2.5118417999999996,31875951.0,,2018-03-31T22:28:01.243Z,2014-11-18T23:00:00.000Z,regnskab,0.0,,2014-05-31,2013-06-01,14-249.747,2014-11-18T23:00:00.000Z,,,,,,,,,
31875951,2013-06-01,2014-05-31,ID_15,http://regnskaber.virk.dk/15957813/Y3ZyLmRrOi8vcGRmcy8zMTg3NTk1MTtBcFM0NDY4NzA7MjAxMzA2MDE7MjAxNDA1MzE7UjtS.pdf,http://regnskaber.virk.dk/15957813/Y3ZyLmRrOi8veGJybHMvWC01MDhGMjlDQS0yMDE0MTExOF8xOTQ0NDlfNzkw.xml,"7400, Herning",Ãstergade 12,Til kapitalejerne i Clinique H v/Heidis Hudpleje ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. maj 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juni 2013 - 31. maj 2014.",2008-12-05,2014-11-18,0.0,www.cliniqueh.dk,31875951.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juni 2013 - 31. maj 2014 for Clinique H v/Heidis Hudpleje ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Heidi BÃ¦k-Risbjerg,Spar Nord Bank A/S,Clinique H v/Heidis Hudpleje ApS,"ANKER HÃST, registreret revisionsaktieselskab","Herning, den 17. november 2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Herning, 657",2014-05-31,2013-06-01,2014-11-17,Herning,97226565.0,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:19959871,indberetninger-20180424,2.5118417999999996,31875951.0,,2018-03-31T22:28:01.243Z,2014-11-18T23:00:00.000Z,regnskab,0.0,,2014-05-31,2013-06-01,14-249.747,2014-11-18T23:00:00.000Z,,,,,,,,,
31875951,2013-06-01,2014-05-31,ID_16,http://regnskaber.virk.dk/15957813/Y3ZyLmRrOi8vcGRmcy8zMTg3NTk1MTtBcFM0NDY4NzA7MjAxMzA2MDE7MjAxNDA1MzE7UjtS.pdf,http://regnskaber.virk.dk/15957813/Y3ZyLmRrOi8veGJybHMvWC01MDhGMjlDQS0yMDE0MTExOF8xOTQ0NDlfNzkw.xml,"7400, Herning",Ãstergade 12,Til kapitalejerne i Clinique H v/Heidis Hudpleje ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. maj 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juni 2013 - 31. maj 2014.",2008-12-05,2014-11-18,0.0,www.cliniqueh.dk,31875951.0,31626536.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juni 2013 - 31. maj 2014 for Clinique H v/Heidis Hudpleje ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Heidi BÃ¦k-Risbjerg,Spar Nord Bank A/S,Clinique H v/Heidis Hudpleje ApS,"ANKER HÃST, registreret revisionsaktieselskab","Herning, den 17. november 2014",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Herning, 657",2014-05-31,2013-06-01,2014-11-17,Herning,97226565.0,DirektÃ¸r,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:19959871,indberetninger-20180424,2.5118417999999996,31875951.0,,2018-03-31T22:28:01.243Z,2014-11-18T23:00:00.000Z,regnskab,0.0,,2014-05-31,2013-06-01,14-249.747,2014-11-18T23:00:00.000Z,,,,,,,,,
