entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,NameOfAuditFirm,TypeOfAuditorAssistance,NameAndSurnameOfMemberOfSupervisoryBoard
30602366,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/66320603/ZG9rdW1lbnRsYWdlcjovLzAzL2I4LzJkLzU4LzlmLzMyYzktNDJmYi1hMjg3LTY5Y2M1NjU3MjRkZg.pdf,http://regnskaber.virk.dk/66320603/ZG9rdW1lbnRsYWdlcjovLzAzLzdkLzViLzk2LzAxL2E4NjQtNDM1YS1hMzlhLTRlNmY4YWIwOWYxMQ.xml,true,Randers C,8900.0,"4, 2.",Thors Bakke,Ãrhus C,8100.0,Ãboulevarden 69,8230 ÃbyhÃ¸j,Bragesvej 17,DK-8900 Randers C,"Thors Bakke 4, 2.",Til kapitalejeren i MCS Holding Denmark ApS,0.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",9504.0,2018-03-21,2007-05-31,2018-03-21,Statsautoriseret revisor,-6295.0,20222670.0,30602366.0,20222670.0,mne27742,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for MCS Holding Denmark ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Rasborg,Morten la Cour Ãrnstrand-SÃ¸borg,Morten la Cour Ãrnstrand-SÃ¸borg,Danske Bank,MCS Holding Denmark ApS,BDO Statsautoriseret revisionsaktieselskab,1415.0,49506.0,Randers,2016-01-01,2016-12-31,32292.0,41796.0,-6295.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2017-12-31,2017-01-01,false,2018-03-21,Randers,9504.0,urn:ofk:oid:25254481,indberetninger-20180424,2.5118417999999996,30602366.0,,2018-04-04T14:53:47.116Z,2018-04-03T10:49:47.635Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-97-RS,2018-04-03T10:49:47.771Z,,,,,,,,,,,,,,,,,,,
30602366,2016-01-01,2016-12-31,c195,,http://regnskaber.virk.dk/66320603/ZG9rdW1lbnRsYWdlcjovLzAzL2I4LzJkLzU4LzlmLzMyYzktNDJmYi1hMjg3LTY5Y2M1NjU3MjRkZg.pdf,http://regnskaber.virk.dk/66320603/ZG9rdW1lbnRsYWdlcjovLzAzLzdkLzViLzk2LzAxL2E4NjQtNDM1YS1hMzlhLTRlNmY4YWIwOWYxMQ.xml,true,Randers C,8900.0,"4, 2.",Thors Bakke,Ãrhus C,8100.0,Ãboulevarden 69,8230 ÃbyhÃ¸j,Bragesvej 17,DK-8900 Randers C,"Thors Bakke 4, 2.",Til kapitalejeren i MCS Holding Denmark ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-21,2007-05-31,2018-03-21,Statsautoriseret revisor,,20222670.0,30602366.0,20222670.0,mne27742,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for MCS Holding Denmark ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Rasborg,Morten la Cour Ãrnstrand-SÃ¸borg,Morten la Cour Ãrnstrand-SÃ¸borg,Danske Bank,MCS Holding Denmark ApS,BDO Statsautoriseret revisionsaktieselskab,,,Randers,2016-01-01,2016-12-31,32292.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2017-12-31,2017-01-01,false,2018-03-21,Randers,,urn:ofk:oid:25254481,indberetninger-20180424,2.5118417999999996,30602366.0,,2018-04-04T14:53:47.116Z,2018-04-03T10:49:47.635Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-97-RS,2018-04-03T10:49:47.771Z,,,,,,,,,,,,,,,,,,,
30602366,2016-12-31,2016-12-31,c172,,http://regnskaber.virk.dk/66320603/ZG9rdW1lbnRsYWdlcjovLzAzL2I4LzJkLzU4LzlmLzMyYzktNDJmYi1hMjg3LTY5Y2M1NjU3MjRkZg.pdf,http://regnskaber.virk.dk/66320603/ZG9rdW1lbnRsYWdlcjovLzAzLzdkLzViLzk2LzAxL2E4NjQtNDM1YS1hMzlhLTRlNmY4YWIwOWYxMQ.xml,true,Randers C,8900.0,"4, 2.",Thors Bakke,Ãrhus C,8100.0,Ãboulevarden 69,8230 ÃbyhÃ¸j,Bragesvej 17,DK-8900 Randers C,"Thors Bakke 4, 2.",Til kapitalejeren i MCS Holding Denmark ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-21,2007-05-31,2018-03-21,Statsautoriseret revisor,,20222670.0,30602366.0,20222670.0,mne27742,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for MCS Holding Denmark ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Rasborg,Morten la Cour Ãrnstrand-SÃ¸borg,Morten la Cour Ãrnstrand-SÃ¸borg,Danske Bank,MCS Holding Denmark ApS,BDO Statsautoriseret revisionsaktieselskab,,,Randers,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2017-12-31,2017-01-01,false,2018-03-21,Randers,,urn:ofk:oid:25254481,indberetninger-20180424,2.5118417999999996,30602366.0,,2018-04-04T14:53:47.116Z,2018-04-03T10:49:47.635Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-97-RS,2018-04-03T10:49:47.771Z,652391.0,7260.0,125000.0,0.0,611786.0,652391.0,40605.0,644131.0,6250.0,1000.0,486786.0,644131.0,40605.0,1000.0,34355.0,0.0,,,
30602366,2017-01-01,2017-01-01,c226,,http://regnskaber.virk.dk/66320603/ZG9rdW1lbnRsYWdlcjovLzAzL2I4LzJkLzU4LzlmLzMyYzktNDJmYi1hMjg3LTY5Y2M1NjU3MjRkZg.pdf,http://regnskaber.virk.dk/66320603/ZG9rdW1lbnRsYWdlcjovLzAzLzdkLzViLzk2LzAxL2E4NjQtNDM1YS1hMzlhLTRlNmY4YWIwOWYxMQ.xml,true,Randers C,8900.0,"4, 2.",Thors Bakke,Ãrhus C,8100.0,Ãboulevarden 69,8230 ÃbyhÃ¸j,Bragesvej 17,DK-8900 Randers C,"Thors Bakke 4, 2.",Til kapitalejeren i MCS Holding Denmark ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-21,2007-05-31,2018-03-21,Statsautoriseret revisor,,20222670.0,30602366.0,20222670.0,mne27742,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for MCS Holding Denmark ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Rasborg,Morten la Cour Ãrnstrand-SÃ¸borg,Morten la Cour Ãrnstrand-SÃ¸borg,Danske Bank,MCS Holding Denmark ApS,BDO Statsautoriseret revisionsaktieselskab,,,Randers,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2017-12-31,2017-01-01,false,2018-03-21,Randers,,urn:ofk:oid:25254481,indberetninger-20180424,2.5118417999999996,30602366.0,,2018-04-04T14:53:47.116Z,2018-04-03T10:49:47.635Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-97-RS,2018-04-03T10:49:47.771Z,,,,,125000.0,,,,,,,,,,,,,,
30602366,2017-01-01,2017-01-01,c253,,http://regnskaber.virk.dk/66320603/ZG9rdW1lbnRsYWdlcjovLzAzL2I4LzJkLzU4LzlmLzMyYzktNDJmYi1hMjg3LTY5Y2M1NjU3MjRkZg.pdf,http://regnskaber.virk.dk/66320603/ZG9rdW1lbnRsYWdlcjovLzAzLzdkLzViLzk2LzAxL2E4NjQtNDM1YS1hMzlhLTRlNmY4YWIwOWYxMQ.xml,true,Randers C,8900.0,"4, 2.",Thors Bakke,Ãrhus C,8100.0,Ãboulevarden 69,8230 ÃbyhÃ¸j,Bragesvej 17,DK-8900 Randers C,"Thors Bakke 4, 2.",Til kapitalejeren i MCS Holding Denmark ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-21,2007-05-31,2018-03-21,Statsautoriseret revisor,,20222670.0,30602366.0,20222670.0,mne27742,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for MCS Holding Denmark ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Rasborg,Morten la Cour Ãrnstrand-SÃ¸borg,Morten la Cour Ãrnstrand-SÃ¸borg,Danske Bank,MCS Holding Denmark ApS,BDO Statsautoriseret revisionsaktieselskab,,,Randers,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2017-12-31,2017-01-01,false,2018-03-21,Randers,,urn:ofk:oid:25254481,indberetninger-20180424,2.5118417999999996,30602366.0,,2018-04-04T14:53:47.116Z,2018-04-03T10:49:47.635Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-97-RS,2018-04-03T10:49:47.771Z,,,,,486786.0,,,,,,,,,,,,,,
30602366,2017-01-01,2017-12-31,c173,,http://regnskaber.virk.dk/66320603/ZG9rdW1lbnRsYWdlcjovLzAzL2I4LzJkLzU4LzlmLzMyYzktNDJmYi1hMjg3LTY5Y2M1NjU3MjRkZg.pdf,http://regnskaber.virk.dk/66320603/ZG9rdW1lbnRsYWdlcjovLzAzLzdkLzViLzk2LzAxL2E4NjQtNDM1YS1hMzlhLTRlNmY4YWIwOWYxMQ.xml,true,Randers C,8900.0,"4, 2.",Thors Bakke,Ãrhus C,8100.0,Ãboulevarden 69,8230 ÃbyhÃ¸j,Bragesvej 17,DK-8900 Randers C,"Thors Bakke 4, 2.",Til kapitalejeren i MCS Holding Denmark ApS,-3188.0,1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",0.0,2018-03-21,2007-05-31,2018-03-21,Statsautoriseret revisor,-9531.0,20222670.0,30602366.0,20222670.0,mne27742,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for MCS Holding Denmark ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Rasborg,Morten la Cour Ãrnstrand-SÃ¸borg,Morten la Cour Ãrnstrand-SÃ¸borg,Danske Bank,MCS Holding Denmark ApS,BDO Statsautoriseret revisionsaktieselskab,7659.0,2191.0,Randers,2016-01-01,2016-12-31,-11811.0,-14999.0,-9531.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2017-12-31,2017-01-01,false,2018-03-21,Randers,-3188.0,urn:ofk:oid:25254481,indberetninger-20180424,2.5118417999999996,30602366.0,,2018-04-04T14:53:47.116Z,2018-04-03T10:49:47.635Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-97-RS,2018-04-03T10:49:47.771Z,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning,
30602366,2017-01-01,2017-12-31,c194,,http://regnskaber.virk.dk/66320603/ZG9rdW1lbnRsYWdlcjovLzAzL2I4LzJkLzU4LzlmLzMyYzktNDJmYi1hMjg3LTY5Y2M1NjU3MjRkZg.pdf,http://regnskaber.virk.dk/66320603/ZG9rdW1lbnRsYWdlcjovLzAzLzdkLzViLzk2LzAxL2E4NjQtNDM1YS1hMzlhLTRlNmY4YWIwOWYxMQ.xml,true,Randers C,8900.0,"4, 2.",Thors Bakke,Ãrhus C,8100.0,Ãboulevarden 69,8230 ÃbyhÃ¸j,Bragesvej 17,DK-8900 Randers C,"Thors Bakke 4, 2.",Til kapitalejeren i MCS Holding Denmark ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-21,2007-05-31,2018-03-21,Statsautoriseret revisor,,20222670.0,30602366.0,20222670.0,mne27742,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for MCS Holding Denmark ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Rasborg,Morten la Cour Ãrnstrand-SÃ¸borg,Morten la Cour Ãrnstrand-SÃ¸borg,Danske Bank,MCS Holding Denmark ApS,BDO Statsautoriseret revisionsaktieselskab,,,Randers,2016-01-01,2016-12-31,-11811.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2017-12-31,2017-01-01,false,2018-03-21,Randers,,urn:ofk:oid:25254481,indberetninger-20180424,2.5118417999999996,30602366.0,,2018-04-04T14:53:47.116Z,2018-04-03T10:49:47.635Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-97-RS,2018-04-03T10:49:47.771Z,,,,,,,,,,,,,,,,,,,
30602366,2017-01-01,2017-12-31,c254,,http://regnskaber.virk.dk/66320603/ZG9rdW1lbnRsYWdlcjovLzAzL2I4LzJkLzU4LzlmLzMyYzktNDJmYi1hMjg3LTY5Y2M1NjU3MjRkZg.pdf,http://regnskaber.virk.dk/66320603/ZG9rdW1lbnRsYWdlcjovLzAzLzdkLzViLzk2LzAxL2E4NjQtNDM1YS1hMzlhLTRlNmY4YWIwOWYxMQ.xml,true,Randers C,8900.0,"4, 2.",Thors Bakke,Ãrhus C,8100.0,Ãboulevarden 69,8230 ÃbyhÃ¸j,Bragesvej 17,DK-8900 Randers C,"Thors Bakke 4, 2.",Til kapitalejeren i MCS Holding Denmark ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-21,2007-05-31,2018-03-21,Statsautoriseret revisor,,20222670.0,30602366.0,20222670.0,mne27742,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for MCS Holding Denmark ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Rasborg,Morten la Cour Ãrnstrand-SÃ¸borg,Morten la Cour Ãrnstrand-SÃ¸borg,Danske Bank,MCS Holding Denmark ApS,BDO Statsautoriseret revisionsaktieselskab,,,Randers,2016-01-01,2016-12-31,-11811.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2017-12-31,2017-01-01,false,2018-03-21,Randers,,urn:ofk:oid:25254481,indberetninger-20180424,2.5118417999999996,30602366.0,,2018-04-04T14:53:47.116Z,2018-04-03T10:49:47.635Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-97-RS,2018-04-03T10:49:47.771Z,,,,,,,,,,,,,,,,,,,
30602366,2017-01-01,2017-12-31,c305,,http://regnskaber.virk.dk/66320603/ZG9rdW1lbnRsYWdlcjovLzAzL2I4LzJkLzU4LzlmLzMyYzktNDJmYi1hMjg3LTY5Y2M1NjU3MjRkZg.pdf,http://regnskaber.virk.dk/66320603/ZG9rdW1lbnRsYWdlcjovLzAzLzdkLzViLzk2LzAxL2E4NjQtNDM1YS1hMzlhLTRlNmY4YWIwOWYxMQ.xml,true,Randers C,8900.0,"4, 2.",Thors Bakke,Ãrhus C,8100.0,Ãboulevarden 69,8230 ÃbyhÃ¸j,Bragesvej 17,DK-8900 Randers C,"Thors Bakke 4, 2.",Til kapitalejeren i MCS Holding Denmark ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-21,2007-05-31,2018-03-21,Statsautoriseret revisor,,20222670.0,30602366.0,20222670.0,mne27742,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for MCS Holding Denmark ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Rasborg,Morten la Cour Ãrnstrand-SÃ¸borg,Morten la Cour Ãrnstrand-SÃ¸borg,Danske Bank,MCS Holding Denmark ApS,BDO Statsautoriseret revisionsaktieselskab,,,Randers,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2017-12-31,2017-01-01,false,2018-03-21,Randers,,urn:ofk:oid:25254481,indberetninger-20180424,2.5118417999999996,30602366.0,,2018-04-04T14:53:47.116Z,2018-04-03T10:49:47.635Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-97-RS,2018-04-03T10:49:47.771Z,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,,
30602366,2017-01-01,2017-12-31,c637,,http://regnskaber.virk.dk/66320603/ZG9rdW1lbnRsYWdlcjovLzAzL2I4LzJkLzU4LzlmLzMyYzktNDJmYi1hMjg3LTY5Y2M1NjU3MjRkZg.pdf,http://regnskaber.virk.dk/66320603/ZG9rdW1lbnRsYWdlcjovLzAzLzdkLzViLzk2LzAxL2E4NjQtNDM1YS1hMzlhLTRlNmY4YWIwOWYxMQ.xml,true,Randers C,8900.0,"4, 2.",Thors Bakke,Ãrhus C,8100.0,Ãboulevarden 69,8230 ÃbyhÃ¸j,Bragesvej 17,DK-8900 Randers C,"Thors Bakke 4, 2.",Til kapitalejeren i MCS Holding Denmark ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-21,2007-05-31,2018-03-21,Statsautoriseret revisor,,20222670.0,30602366.0,20222670.0,mne27742,Bestyrelsen og direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2017 for MCS Holding Denmark ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",SÃ¸ren Rasborg,Morten la Cour Ãrnstrand-SÃ¸borg,Morten la Cour Ãrnstrand-SÃ¸borg,Danske Bank,MCS Holding Denmark ApS,BDO Statsautoriseret revisionsaktieselskab,,,Randers,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aarhus,2017-12-31,2017-01-01,false,2018-03-21,Randers,,urn:ofk:oid:25254481,indberetninger-20180424,2.5118417999999996,30602366.0,,2018-04-04T14:53:47.116Z,2018-04-03T10:49:47.635Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AG-97-RS,2018-04-03T10:49:47.771Z,,,,,,,,,,,,,,,,,,,
