entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Revenue,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
35241353,2016-01-01,2016-12-31,ID_6,,http://regnskaber.virk.dk/35314253/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzRmL2FkLzgxL2YyMzEtNDg3Yi04YWQ0LWRmZmNkMDgzNDhmMA.pdf,http://regnskaber.virk.dk/35314253/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzI3LzY3LzYwLzI5MzAtNGNlMy04YTgyLWM1YmY3ZDRkOWQzYQ.xml,true,"8000, Ãrhus C","SÃ¸ndergade 44, 4.",1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-05-31,2018-05-31,2015-05-15,2018-05-31,35241353.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Boligmaleren ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jim Gottschalck Hagen,Boligmaleren ApS,4audit,Viby,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aarhus, 0",2017-12-31,2017-01-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25908477,indberetninger-20180424,2.5095853999999997,35241353.0,AWQneOnn0wkEsASkuALq,2018-06-22T12:30:31.168Z,2018-06-22T12:29:50.598Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-97-QL,2018-06-22T12:29:50.737Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35241353,2016-01-01,2016-12-31,ID_7,,http://regnskaber.virk.dk/35314253/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzRmL2FkLzgxL2YyMzEtNDg3Yi04YWQ0LWRmZmNkMDgzNDhmMA.pdf,http://regnskaber.virk.dk/35314253/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzI3LzY3LzYwLzI5MzAtNGNlMy04YTgyLWM1YmY3ZDRkOWQzYQ.xml,true,"8000, Ãrhus C","SÃ¸ndergade 44, 4.",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-05-31,2018-05-31,2015-05-15,2018-05-31,35241353.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Boligmaleren ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jim Gottschalck Hagen,Boligmaleren ApS,4audit,Viby,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aarhus, 0",2017-12-31,2017-01-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25908477,indberetninger-20180424,2.5095853999999997,35241353.0,AWQneOnn0wkEsASkuALq,2018-06-22T12:30:31.168Z,2018-06-22T12:29:50.598Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-97-QL,2018-06-22T12:29:50.737Z,8000.0,0.0,28287.0,6848.0,8175.0,13439.0,20287.0,565314.0,5264.0,,,,,,,,,,,,,,,,,,,,,,,
35241353,2016-01-01,2016-12-31,ID_9,,http://regnskaber.virk.dk/35314253/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzRmL2FkLzgxL2YyMzEtNDg3Yi04YWQ0LWRmZmNkMDgzNDhmMA.pdf,http://regnskaber.virk.dk/35314253/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzI3LzY3LzYwLzI5MzAtNGNlMy04YTgyLWM1YmY3ZDRkOWQzYQ.xml,true,"8000, Ãrhus C","SÃ¸ndergade 44, 4.",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-05-31,2018-05-31,2015-05-15,2018-05-31,35241353.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Boligmaleren ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jim Gottschalck Hagen,Boligmaleren ApS,4audit,Viby,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aarhus, 0",2017-12-31,2017-01-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25908477,indberetninger-20180424,2.5095853999999997,35241353.0,AWQneOnn0wkEsASkuALq,2018-06-22T12:30:31.168Z,2018-06-22T12:29:50.598Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-97-QL,2018-06-22T12:29:50.737Z,,,,,-8175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35241353,2016-12-31,2016-12-31,ID_4,,http://regnskaber.virk.dk/35314253/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzRmL2FkLzgxL2YyMzEtNDg3Yi04YWQ0LWRmZmNkMDgzNDhmMA.pdf,http://regnskaber.virk.dk/35314253/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzI3LzY3LzYwLzI5MzAtNGNlMy04YTgyLWM1YmY3ZDRkOWQzYQ.xml,true,"8000, Ãrhus C","SÃ¸ndergade 44, 4.",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-05-31,2018-05-31,2015-05-15,2018-05-31,35241353.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Boligmaleren ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jim Gottschalck Hagen,Boligmaleren ApS,4audit,Viby,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aarhus, 0",2017-12-31,2017-01-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25908477,indberetninger-20180424,2.5095853999999997,35241353.0,AWQneOnn0wkEsASkuALq,2018-06-22T12:30:31.168Z,2018-06-22T12:29:50.598Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-97-QL,2018-06-22T12:29:50.737Z,,,,,,,,,,138675.0,56468.0,35000.0,80000.0,122675.0,192.0,1339.0,79823.0,16000.0,138675.0,58852.0,16000.0,32846.0,16000.0,0.0,0.0,-177.0,58852.0,66207.0,5994.0,20012.0,29676.0,
35241353,2017-01-01,2017-12-31,ID_0,,http://regnskaber.virk.dk/35314253/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzRmL2FkLzgxL2YyMzEtNDg3Yi04YWQ0LWRmZmNkMDgzNDhmMA.pdf,http://regnskaber.virk.dk/35314253/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzI3LzY3LzYwLzI5MzAtNGNlMy04YTgyLWM1YmY3ZDRkOWQzYQ.xml,true,"8000, Ãrhus C","SÃ¸ndergade 44, 4.",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-05-31,2018-05-31,2015-05-15,2018-05-31,35241353.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Boligmaleren ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jim Gottschalck Hagen,Boligmaleren ApS,4audit,Viby,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aarhus, 0",2017-12-31,2017-01-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25908477,indberetninger-20180424,2.5095853999999997,35241353.0,AWQneOnn0wkEsASkuALq,2018-06-22T12:30:31.168Z,2018-06-22T12:29:50.598Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-97-QL,2018-06-22T12:29:50.737Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jim Gottschalck Hagen
35241353,2017-01-01,2017-12-31,ID_1,,http://regnskaber.virk.dk/35314253/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzRmL2FkLzgxL2YyMzEtNDg3Yi04YWQ0LWRmZmNkMDgzNDhmMA.pdf,http://regnskaber.virk.dk/35314253/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzI3LzY3LzYwLzI5MzAtNGNlMy04YTgyLWM1YmY3ZDRkOWQzYQ.xml,true,"8000, Ãrhus C","SÃ¸ndergade 44, 4.",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-05-31,2018-05-31,2015-05-15,2018-05-31,35241353.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Boligmaleren ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jim Gottschalck Hagen,Boligmaleren ApS,4audit,Viby,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aarhus, 0",2017-12-31,2017-01-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25908477,indberetninger-20180424,2.5095853999999997,35241353.0,AWQneOnn0wkEsASkuALq,2018-06-22T12:30:31.168Z,2018-06-22T12:29:50.598Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-97-QL,2018-06-22T12:29:50.737Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35241353,2017-01-01,2017-12-31,ID_2,,http://regnskaber.virk.dk/35314253/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzRmL2FkLzgxL2YyMzEtNDg3Yi04YWQ0LWRmZmNkMDgzNDhmMA.pdf,http://regnskaber.virk.dk/35314253/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzI3LzY3LzYwLzI5MzAtNGNlMy04YTgyLWM1YmY3ZDRkOWQzYQ.xml,true,"8000, Ãrhus C","SÃ¸ndergade 44, 4.",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-05-31,2018-05-31,2015-05-15,2018-05-31,35241353.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Boligmaleren ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jim Gottschalck Hagen,Boligmaleren ApS,4audit,Viby,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aarhus, 0",2017-12-31,2017-01-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25908477,indberetninger-20180424,2.5095853999999997,35241353.0,AWQneOnn0wkEsASkuALq,2018-06-22T12:30:31.168Z,2018-06-22T12:29:50.598Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-97-QL,2018-06-22T12:29:50.737Z,8000.0,61367.0,103553.0,12351.0,10809.0,21835.0,34186.0,754962.0,11026.0,,,,,,,,,,,,,,,,,,,,,,,
35241353,2017-01-01,2017-12-31,ID_5,,http://regnskaber.virk.dk/35314253/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzRmL2FkLzgxL2YyMzEtNDg3Yi04YWQ0LWRmZmNkMDgzNDhmMA.pdf,http://regnskaber.virk.dk/35314253/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzI3LzY3LzYwLzI5MzAtNGNlMy04YTgyLWM1YmY3ZDRkOWQzYQ.xml,true,"8000, Ãrhus C","SÃ¸ndergade 44, 4.",1.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-05-31,2018-05-31,2015-05-15,2018-05-31,35241353.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Boligmaleren ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jim Gottschalck Hagen,Boligmaleren ApS,4audit,Viby,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aarhus, 0",2017-12-31,2017-01-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25908477,indberetninger-20180424,2.5095853999999997,35241353.0,AWQneOnn0wkEsASkuALq,2018-06-22T12:30:31.168Z,2018-06-22T12:29:50.598Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-97-QL,2018-06-22T12:29:50.737Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35241353,2017-01-01,2017-12-31,ID_8,,http://regnskaber.virk.dk/35314253/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzRmL2FkLzgxL2YyMzEtNDg3Yi04YWQ0LWRmZmNkMDgzNDhmMA.pdf,http://regnskaber.virk.dk/35314253/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzI3LzY3LzYwLzI5MzAtNGNlMy04YTgyLWM1YmY3ZDRkOWQzYQ.xml,true,"8000, Ãrhus C","SÃ¸ndergade 44, 4.",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-05-31,2018-05-31,2015-05-15,2018-05-31,35241353.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Boligmaleren ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jim Gottschalck Hagen,Boligmaleren ApS,4audit,Viby,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aarhus, 0",2017-12-31,2017-01-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25908477,indberetninger-20180424,2.5095853999999997,35241353.0,AWQneOnn0wkEsASkuALq,2018-06-22T12:30:31.168Z,2018-06-22T12:29:50.598Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-97-QL,2018-06-22T12:29:50.737Z,,,,,-10809.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
35241353,2017-12-31,2017-12-31,ID_3,,http://regnskaber.virk.dk/35314253/ZG9rdW1lbnRsYWdlcjovLzAzLzVmLzRmL2FkLzgxL2YyMzEtNDg3Yi04YWQ0LWRmZmNkMDgzNDhmMA.pdf,http://regnskaber.virk.dk/35314253/ZG9rdW1lbnRsYWdlcjovLzAzLzA2LzI3LzY3LzYwLzI5MzAtNGNlMy04YTgyLWM1YmY3ZDRkOWQzYQ.xml,true,"8000, Ãrhus C","SÃ¸ndergade 44, 4.",,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-05-31,2018-05-31,2015-05-15,2018-05-31,35241353.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Boligmaleren ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jim Gottschalck Hagen,Boligmaleren ApS,4audit,Viby,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Aarhus, 0",2017-12-31,2017-01-01,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:25908477,indberetninger-20180424,2.5095853999999997,35241353.0,AWQneOnn0wkEsASkuALq,2018-06-22T12:30:31.168Z,2018-06-22T12:29:50.598Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-97-QL,2018-06-22T12:29:50.737Z,,,,,,,,,,199873.0,84445.0,75000.0,80000.0,191873.0,0.0,0.0,90632.0,8000.0,199873.0,106745.0,8000.0,62909.0,8000.0,2496.0,2496.0,10632.0,106745.0,107428.0,8338.0,35498.0,32428.0,
