entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,NumberOfEmployees,OtherLongtermReceivables,OtherShorttermPayables,PropertyPlantAndEquipment,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,NameOfAuditFirm,TypeOfAuditorAssistance
30194853,2016-01-01,2016-12-31,c175,,http://regnskaber.virk.dk/35849103/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzE1LzdhLzljL2E3OTktNDI4YS05MDA2LWU1MmQ1MGVjYTJkMg.pdf,http://regnskaber.virk.dk/35849103/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2NjLzMxL2VmL2EwYzUtNDIzNy1hMGQ2LTgwMDI4OWFlZjZmYQ.xml,true,KÃ¸benhavn V,1561.0,Havneholmen 29,BrÃ¸ndby,2605.0,Park AllÃ© 290,3460  BirkerÃ¸d,BregnerÃ¸dvej 139,3460  BirkerÃ¸d,BregnerÃ¸dvej 139,Til kapitalejerne i Catering 133 ApS,-2101.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",10054.0,2018-03-04,2007-01-01,2018-05-07,-20345.0,3330.0,Statsautoriseret revisor,-1380807.0,1437365.0,20222670.0,30194853.0,30194853.0,mne32094,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2017 for Catering 133 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian Olsen Halling,Glenn Steven Nielsen,Steen Hansen,Handelsbanken,Catering 133 ApS,Catering 133 ApS,37896.0,BirkerÃ¸d,152528.0,2016-01-01,2016-12-31,28260.0,36213.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2017-12-31,2017-01-01,true,2018-03-04,KÃ¸benhavn,-7953.0,1190383.0,urn:ofk:oid:25416809,indberetninger-20180424,2.5118417999999996,30194853.0,AWM5f_KNx8uVRSOdgTUR,2018-05-07T07:28:10.920Z,2018-05-07T07:27:54.942Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-78-CV,2018-05-07T07:27:55.147Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30194853,2016-01-01,2016-12-31,c196,,http://regnskaber.virk.dk/35849103/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzE1LzdhLzljL2E3OTktNDI4YS05MDA2LWU1MmQ1MGVjYTJkMg.pdf,http://regnskaber.virk.dk/35849103/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2NjLzMxL2VmL2EwYzUtNDIzNy1hMGQ2LTgwMDI4OWFlZjZmYQ.xml,true,KÃ¸benhavn V,1561.0,Havneholmen 29,BrÃ¸ndby,2605.0,Park AllÃ© 290,3460  BirkerÃ¸d,BregnerÃ¸dvej 139,3460  BirkerÃ¸d,BregnerÃ¸dvej 139,Til kapitalejerne i Catering 133 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-04,2007-01-01,2018-05-07,,3330.0,Statsautoriseret revisor,,,20222670.0,30194853.0,30194853.0,mne32094,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2017 for Catering 133 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian Olsen Halling,Glenn Steven Nielsen,Steen Hansen,Handelsbanken,Catering 133 ApS,Catering 133 ApS,,BirkerÃ¸d,,2016-01-01,2016-12-31,28260.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2017-12-31,2017-01-01,true,2018-03-04,KÃ¸benhavn,,,urn:ofk:oid:25416809,indberetninger-20180424,2.5118417999999996,30194853.0,AWM5f_KNx8uVRSOdgTUR,2018-05-07T07:28:10.920Z,2018-05-07T07:27:54.942Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-78-CV,2018-05-07T07:27:55.147Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30194853,2016-12-31,2016-12-31,c172,,http://regnskaber.virk.dk/35849103/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzE1LzdhLzljL2E3OTktNDI4YS05MDA2LWU1MmQ1MGVjYTJkMg.pdf,http://regnskaber.virk.dk/35849103/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2NjLzMxL2VmL2EwYzUtNDIzNy1hMGQ2LTgwMDI4OWFlZjZmYQ.xml,true,KÃ¸benhavn V,1561.0,Havneholmen 29,BrÃ¸ndby,2605.0,Park AllÃ© 290,3460  BirkerÃ¸d,BregnerÃ¸dvej 139,3460  BirkerÃ¸d,BregnerÃ¸dvej 139,Til kapitalejerne i Catering 133 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-04,2007-01-01,2018-05-07,,3330.0,Statsautoriseret revisor,,,20222670.0,30194853.0,30194853.0,mne32094,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2017 for Catering 133 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian Olsen Halling,Glenn Steven Nielsen,Steen Hansen,Handelsbanken,Catering 133 ApS,Catering 133 ApS,,BirkerÃ¸d,,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2017-12-31,2017-01-01,true,2018-03-04,KÃ¸benhavn,,,urn:ofk:oid:25416809,indberetninger-20180424,2.5118417999999996,30194853.0,AWM5f_KNx8uVRSOdgTUR,2018-05-07T07:28:10.920Z,2018-05-07T07:27:54.942Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-78-CV,2018-05-07T07:27:55.147Z,941234.0,599317.0,125000.0,4527.0,5171.0,129315.0,11802.0,96547.0,941234.0,811919.0,21654.0,33456.0,4.0,21654.0,354633.0,11802.0,96547.0,4315.0,250218.0,811919.0,0.0,211914.0,10054.0,0.0,197014.0,202216.0,,,,
30194853,2017-01-01,2017-01-01,c227,,http://regnskaber.virk.dk/35849103/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzE1LzdhLzljL2E3OTktNDI4YS05MDA2LWU1MmQ1MGVjYTJkMg.pdf,http://regnskaber.virk.dk/35849103/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2NjLzMxL2VmL2EwYzUtNDIzNy1hMGQ2LTgwMDI4OWFlZjZmYQ.xml,true,KÃ¸benhavn V,1561.0,Havneholmen 29,BrÃ¸ndby,2605.0,Park AllÃ© 290,3460  BirkerÃ¸d,BregnerÃ¸dvej 139,3460  BirkerÃ¸d,BregnerÃ¸dvej 139,Til kapitalejerne i Catering 133 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-04,2007-01-01,2018-05-07,,3330.0,Statsautoriseret revisor,,,20222670.0,30194853.0,30194853.0,mne32094,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2017 for Catering 133 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian Olsen Halling,Glenn Steven Nielsen,Steen Hansen,Handelsbanken,Catering 133 ApS,Catering 133 ApS,,BirkerÃ¸d,,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2017-12-31,2017-01-01,true,2018-03-04,KÃ¸benhavn,,,urn:ofk:oid:25416809,indberetninger-20180424,2.5118417999999996,30194853.0,AWM5f_KNx8uVRSOdgTUR,2018-05-07T07:28:10.920Z,2018-05-07T07:27:54.942Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-78-CV,2018-05-07T07:27:55.147Z,,,,,,125000.0,,,,,,,,,,,,,,,,,,,,,,,,
30194853,2017-01-01,2017-01-01,c254,,http://regnskaber.virk.dk/35849103/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzE1LzdhLzljL2E3OTktNDI4YS05MDA2LWU1MmQ1MGVjYTJkMg.pdf,http://regnskaber.virk.dk/35849103/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2NjLzMxL2VmL2EwYzUtNDIzNy1hMGQ2LTgwMDI4OWFlZjZmYQ.xml,true,KÃ¸benhavn V,1561.0,Havneholmen 29,BrÃ¸ndby,2605.0,Park AllÃ© 290,3460  BirkerÃ¸d,BregnerÃ¸dvej 139,3460  BirkerÃ¸d,BregnerÃ¸dvej 139,Til kapitalejerne i Catering 133 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-04,2007-01-01,2018-05-07,,3330.0,Statsautoriseret revisor,,,20222670.0,30194853.0,30194853.0,mne32094,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2017 for Catering 133 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian Olsen Halling,Glenn Steven Nielsen,Steen Hansen,Handelsbanken,Catering 133 ApS,Catering 133 ApS,,BirkerÃ¸d,,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2017-12-31,2017-01-01,true,2018-03-04,KÃ¸benhavn,,,urn:ofk:oid:25416809,indberetninger-20180424,2.5118417999999996,30194853.0,AWM5f_KNx8uVRSOdgTUR,2018-05-07T07:28:10.920Z,2018-05-07T07:27:54.942Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-78-CV,2018-05-07T07:27:55.147Z,,,,,,4314.0,,,,,,,,,,,,,,,,,,,,,,,,
30194853,2017-01-01,2017-01-01,c457,,http://regnskaber.virk.dk/35849103/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzE1LzdhLzljL2E3OTktNDI4YS05MDA2LWU1MmQ1MGVjYTJkMg.pdf,http://regnskaber.virk.dk/35849103/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2NjLzMxL2VmL2EwYzUtNDIzNy1hMGQ2LTgwMDI4OWFlZjZmYQ.xml,true,KÃ¸benhavn V,1561.0,Havneholmen 29,BrÃ¸ndby,2605.0,Park AllÃ© 290,3460  BirkerÃ¸d,BregnerÃ¸dvej 139,3460  BirkerÃ¸d,BregnerÃ¸dvej 139,Til kapitalejerne i Catering 133 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-04,2007-01-01,2018-05-07,,3330.0,Statsautoriseret revisor,,,20222670.0,30194853.0,30194853.0,mne32094,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2017 for Catering 133 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian Olsen Halling,Glenn Steven Nielsen,Steen Hansen,Handelsbanken,Catering 133 ApS,Catering 133 ApS,,BirkerÃ¸d,,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2017-12-31,2017-01-01,true,2018-03-04,KÃ¸benhavn,,,urn:ofk:oid:25416809,indberetninger-20180424,2.5118417999999996,30194853.0,AWM5f_KNx8uVRSOdgTUR,2018-05-07T07:28:10.920Z,2018-05-07T07:27:54.942Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-78-CV,2018-05-07T07:27:55.147Z,,,,,,,,,,,,,,,,,,,,,,,,,,,116357.0,128159.0,,
30194853,2017-01-01,2017-12-31,c174,,http://regnskaber.virk.dk/35849103/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzE1LzdhLzljL2E3OTktNDI4YS05MDA2LWU1MmQ1MGVjYTJkMg.pdf,http://regnskaber.virk.dk/35849103/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2NjLzMxL2VmL2EwYzUtNDIzNy1hMGQ2LTgwMDI4OWFlZjZmYQ.xml,true,KÃ¸benhavn V,1561.0,Havneholmen 29,BrÃ¸ndby,2605.0,Park AllÃ© 290,3460  BirkerÃ¸d,BregnerÃ¸dvej 139,3460  BirkerÃ¸d,BregnerÃ¸dvej 139,Til kapitalejerne i Catering 133 ApS,1048.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",-430.0,2018-03-04,2007-01-01,2018-05-07,-3330.0,3330.0,Statsautoriseret revisor,-1544681.0,1550823.0,20222670.0,30194853.0,30194853.0,mne32094,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2017 for Catering 133 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian Olsen Halling,Glenn Steven Nielsen,Steen Hansen,Handelsbanken,Catering 133 ApS,Catering 133 ApS,35417.0,BirkerÃ¸d,85063.0,2016-01-01,2016-12-31,2194.0,2812.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2017-12-31,2017-01-01,true,2018-03-04,KÃ¸benhavn,-618.0,1424201.0,urn:ofk:oid:25416809,indberetninger-20180424,2.5118417999999996,30194853.0,AWM5f_KNx8uVRSOdgTUR,2018-05-07T07:28:10.920Z,2018-05-07T07:27:54.942Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-78-CV,2018-05-07T07:27:55.147Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning
30194853,2017-01-01,2017-12-31,c195,,http://regnskaber.virk.dk/35849103/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzE1LzdhLzljL2E3OTktNDI4YS05MDA2LWU1MmQ1MGVjYTJkMg.pdf,http://regnskaber.virk.dk/35849103/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2NjLzMxL2VmL2EwYzUtNDIzNy1hMGQ2LTgwMDI4OWFlZjZmYQ.xml,true,KÃ¸benhavn V,1561.0,Havneholmen 29,BrÃ¸ndby,2605.0,Park AllÃ© 290,3460  BirkerÃ¸d,BregnerÃ¸dvej 139,3460  BirkerÃ¸d,BregnerÃ¸dvej 139,Til kapitalejerne i Catering 133 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-04,2007-01-01,2018-05-07,,3330.0,Statsautoriseret revisor,,,20222670.0,30194853.0,30194853.0,mne32094,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2017 for Catering 133 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian Olsen Halling,Glenn Steven Nielsen,Steen Hansen,Handelsbanken,Catering 133 ApS,Catering 133 ApS,,BirkerÃ¸d,,2016-01-01,2016-12-31,2194.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2017-12-31,2017-01-01,true,2018-03-04,KÃ¸benhavn,,,urn:ofk:oid:25416809,indberetninger-20180424,2.5118417999999996,30194853.0,AWM5f_KNx8uVRSOdgTUR,2018-05-07T07:28:10.920Z,2018-05-07T07:27:54.942Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-78-CV,2018-05-07T07:27:55.147Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30194853,2017-01-01,2017-12-31,c255,,http://regnskaber.virk.dk/35849103/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzE1LzdhLzljL2E3OTktNDI4YS05MDA2LWU1MmQ1MGVjYTJkMg.pdf,http://regnskaber.virk.dk/35849103/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2NjLzMxL2VmL2EwYzUtNDIzNy1hMGQ2LTgwMDI4OWFlZjZmYQ.xml,true,KÃ¸benhavn V,1561.0,Havneholmen 29,BrÃ¸ndby,2605.0,Park AllÃ© 290,3460  BirkerÃ¸d,BregnerÃ¸dvej 139,3460  BirkerÃ¸d,BregnerÃ¸dvej 139,Til kapitalejerne i Catering 133 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-04,2007-01-01,2018-05-07,,3330.0,Statsautoriseret revisor,,,20222670.0,30194853.0,30194853.0,mne32094,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2017 for Catering 133 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian Olsen Halling,Glenn Steven Nielsen,Steen Hansen,Handelsbanken,Catering 133 ApS,Catering 133 ApS,,BirkerÃ¸d,,2016-01-01,2016-12-31,2194.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2017-12-31,2017-01-01,true,2018-03-04,KÃ¸benhavn,,,urn:ofk:oid:25416809,indberetninger-20180424,2.5118417999999996,30194853.0,AWM5f_KNx8uVRSOdgTUR,2018-05-07T07:28:10.920Z,2018-05-07T07:27:54.942Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-78-CV,2018-05-07T07:27:55.147Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30194853,2017-01-01,2017-12-31,c305,,http://regnskaber.virk.dk/35849103/ZG9rdW1lbnRsYWdlcjovLzAzLzNkLzE1LzdhLzljL2E3OTktNDI4YS05MDA2LWU1MmQ1MGVjYTJkMg.pdf,http://regnskaber.virk.dk/35849103/ZG9rdW1lbnRsYWdlcjovLzAzL2Y5L2NjLzMxL2VmL2EwYzUtNDIzNy1hMGQ2LTgwMDI4OWFlZjZmYQ.xml,true,KÃ¸benhavn V,1561.0,Havneholmen 29,BrÃ¸ndby,2605.0,Park AllÃ© 290,3460  BirkerÃ¸d,BregnerÃ¸dvej 139,3460  BirkerÃ¸d,BregnerÃ¸dvej 139,Til kapitalejerne i Catering 133 ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er min opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",,2018-03-04,2007-01-01,2018-05-07,,3330.0,Statsautoriseret revisor,,,20222670.0,30194853.0,30194853.0,mne32094,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2017 for Catering 133 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Brian Olsen Halling,Glenn Steven Nielsen,Steen Hansen,Handelsbanken,Catering 133 ApS,Catering 133 ApS,,BirkerÃ¸d,,2016-01-01,2016-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2017-12-31,2017-01-01,true,2018-03-04,KÃ¸benhavn,,,urn:ofk:oid:25416809,indberetninger-20180424,2.5118417999999996,30194853.0,AWM5f_KNx8uVRSOdgTUR,2018-05-07T07:28:10.920Z,2018-05-07T07:27:54.942Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AK-78-CV,2018-05-07T07:27:55.147Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,
