entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedImpairmentLossesAndDepreciationOfInvestments,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DebtRepaidByManagementCategory,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,Equity,ExtraordinaryDividendPaid,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,ImpairmentLossesOfInvestments,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,Dividend,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromOwnersAndManagement,ShorttermTaxReceivables,ShorttermTradePayables,InvestmentsGross
32328415,2016-01-01,2016-01-01,c720,,http://regnskaber.virk.dk/51482323/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzMwL2RlLzFiL2MxZTItNDY5My1hMmY4LTQyNzFiMzNhNTQ3MQ.pdf,http://regnskaber.virk.dk/51482323/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzU0L2Q0L2I0Lzk0NTctNGE2ZC1iYTY2LTU4YzM2NGM1NjI4Zg.xml,117604.0,Danmark,Herning,7400.0,15.0,Industrivej Nord,Aulum,7490.0,31.0,Havrevej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-04-30,2018-04-30,2013-12-10,2018-05-14,67714.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,80000.0,103400.0,15807776.0,32328415.0,15807776.0,mne32848,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for Habekost Holding ApS.,-117604.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peter Vinderslev,Michael Habekost,Michael Habekost,"Partner Revision, statsautoriseret revisionsaktieselskab",Habekost Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Aulum,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aulum,2017-12-31,2017-01-01,2018-04-30,Herning,97 12 50 22,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25481320,indberetninger-20180424,2.5118406,32328415.0,AWNuGJ-6x8uVRSOdgmOa,2018-05-17T12:35:29.166Z,2018-05-17T12:34:52.693Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-85-FR,2018-05-17T12:34:52.969Z,,,,,,,,,,,,,,,,,,,,,,,,,,
32328415,2016-01-01,2016-01-01,c741,,http://regnskaber.virk.dk/51482323/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzMwL2RlLzFiL2MxZTItNDY5My1hMmY4LTQyNzFiMzNhNTQ3MQ.pdf,http://regnskaber.virk.dk/51482323/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzU0L2Q0L2I0Lzk0NTctNGE2ZC1iYTY2LTU4YzM2NGM1NjI4Zg.xml,117604.0,Danmark,Herning,7400.0,15.0,Industrivej Nord,Aulum,7490.0,31.0,Havrevej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-04-30,2018-04-30,2013-12-10,2018-05-14,67714.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,145597.0,103400.0,15807776.0,32328415.0,15807776.0,mne32848,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for Habekost Holding ApS.,-117604.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peter Vinderslev,Michael Habekost,Michael Habekost,"Partner Revision, statsautoriseret revisionsaktieselskab",Habekost Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Aulum,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aulum,2017-12-31,2017-01-01,2018-04-30,Herning,97 12 50 22,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25481320,indberetninger-20180424,2.5118406,32328415.0,AWNuGJ-6x8uVRSOdgmOa,2018-05-17T12:35:29.166Z,2018-05-17T12:34:52.693Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-85-FR,2018-05-17T12:34:52.969Z,,,,,,,,,,,,,,,,,,,,,,,,,,
32328415,2016-01-01,2016-12-31,c123,,http://regnskaber.virk.dk/51482323/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzMwL2RlLzFiL2MxZTItNDY5My1hMmY4LTQyNzFiMzNhNTQ3MQ.pdf,http://regnskaber.virk.dk/51482323/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzU0L2Q0L2I0Lzk0NTctNGE2ZC1iYTY2LTU4YzM2NGM1NjI4Zg.xml,117604.0,Danmark,Herning,7400.0,15.0,Industrivej Nord,Aulum,7490.0,31.0,Havrevej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-04-30,2018-04-30,2013-12-10,2018-05-14,67714.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,,103400.0,15807776.0,32328415.0,15807776.0,mne32848,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for Habekost Holding ApS.,-117604.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peter Vinderslev,Michael Habekost,Michael Habekost,"Partner Revision, statsautoriseret revisionsaktieselskab",Habekost Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Aulum,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aulum,2017-12-31,2017-01-01,2018-04-30,Herning,97 12 50 22,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25481320,indberetninger-20180424,2.5118406,32328415.0,AWNuGJ-6x8uVRSOdgmOa,2018-05-17T12:35:29.166Z,2018-05-17T12:34:52.693Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-85-FR,2018-05-17T12:34:52.969Z,219067.0,,,,,,,,,,,,,,,,,,,,,,,,,
32328415,2016-01-01,2016-12-31,c2019,,http://regnskaber.virk.dk/51482323/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzMwL2RlLzFiL2MxZTItNDY5My1hMmY4LTQyNzFiMzNhNTQ3MQ.pdf,http://regnskaber.virk.dk/51482323/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzU0L2Q0L2I0Lzk0NTctNGE2ZC1iYTY2LTU4YzM2NGM1NjI4Zg.xml,117604.0,Danmark,Herning,7400.0,15.0,Industrivej Nord,Aulum,7490.0,31.0,Havrevej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-04-30,2018-04-30,2013-12-10,2018-05-14,67714.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,,103400.0,15807776.0,32328415.0,15807776.0,mne32848,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for Habekost Holding ApS.,-117604.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peter Vinderslev,Michael Habekost,Michael Habekost,"Partner Revision, statsautoriseret revisionsaktieselskab",Habekost Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Aulum,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aulum,2017-12-31,2017-01-01,2018-04-30,Herning,97 12 50 22,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25481320,indberetninger-20180424,2.5118406,32328415.0,AWNuGJ-6x8uVRSOdgmOa,2018-05-17T12:35:29.166Z,2018-05-17T12:34:52.693Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-85-FR,2018-05-17T12:34:52.969Z,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
32328415,2016-01-01,2016-12-31,c3,,http://regnskaber.virk.dk/51482323/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzMwL2RlLzFiL2MxZTItNDY5My1hMmY4LTQyNzFiMzNhNTQ3MQ.pdf,http://regnskaber.virk.dk/51482323/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzU0L2Q0L2I0Lzk0NTctNGE2ZC1iYTY2LTU4YzM2NGM1NjI4Zg.xml,117604.0,Danmark,Herning,7400.0,15.0,Industrivej Nord,Aulum,7490.0,31.0,Havrevej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-04-30,2018-04-30,2013-12-10,2018-05-14,67714.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,,103400.0,15807776.0,32328415.0,15807776.0,mne32848,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for Habekost Holding ApS.,-117604.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peter Vinderslev,Michael Habekost,Michael Habekost,"Partner Revision, statsautoriseret revisionsaktieselskab",Habekost Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Aulum,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aulum,2017-12-31,2017-01-01,2018-04-30,Herning,97 12 50 22,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25481320,indberetninger-20180424,2.5118406,32328415.0,AWNuGJ-6x8uVRSOdgmOa,2018-05-17T12:35:29.166Z,2018-05-17T12:34:52.693Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-85-FR,2018-05-17T12:34:52.969Z,219067.0,,-3170.0,483711.0,777316.0,290435.0,-3170.0,71368.0,,,,,,,,,,,,,,,,,,
32328415,2016-01-01,2016-12-31,c426,,http://regnskaber.virk.dk/51482323/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzMwL2RlLzFiL2MxZTItNDY5My1hMmY4LTQyNzFiMzNhNTQ3MQ.pdf,http://regnskaber.virk.dk/51482323/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzU0L2Q0L2I0Lzk0NTctNGE2ZC1iYTY2LTU4YzM2NGM1NjI4Zg.xml,117604.0,Danmark,Herning,7400.0,15.0,Industrivej Nord,Aulum,7490.0,31.0,Havrevej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-04-30,2018-04-30,2013-12-10,2018-05-14,67714.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,,103400.0,15807776.0,32328415.0,15807776.0,mne32848,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for Habekost Holding ApS.,-117604.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peter Vinderslev,Michael Habekost,Michael Habekost,"Partner Revision, statsautoriseret revisionsaktieselskab",Habekost Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Aulum,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aulum,2017-12-31,2017-01-01,2018-04-30,Herning,97 12 50 22,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25481320,indberetninger-20180424,2.5118406,32328415.0,AWNuGJ-6x8uVRSOdgmOa,2018-05-17T12:35:29.166Z,2018-05-17T12:34:52.693Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-85-FR,2018-05-17T12:34:52.969Z,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
32328415,2016-01-01,2016-12-31,c742,,http://regnskaber.virk.dk/51482323/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzMwL2RlLzFiL2MxZTItNDY5My1hMmY4LTQyNzFiMzNhNTQ3MQ.pdf,http://regnskaber.virk.dk/51482323/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzU0L2Q0L2I0Lzk0NTctNGE2ZC1iYTY2LTU4YzM2NGM1NjI4Zg.xml,117604.0,Danmark,Herning,7400.0,15.0,Industrivej Nord,Aulum,7490.0,31.0,Havrevej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-04-30,2018-04-30,2013-12-10,2018-05-14,67714.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,,103400.0,15807776.0,32328415.0,15807776.0,mne32848,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for Habekost Holding ApS.,-117604.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peter Vinderslev,Michael Habekost,Michael Habekost,"Partner Revision, statsautoriseret revisionsaktieselskab",Habekost Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Aulum,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aulum,2017-12-31,2017-01-01,2018-04-30,Herning,97 12 50 22,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25481320,indberetninger-20180424,2.5118406,32328415.0,AWNuGJ-6x8uVRSOdgmOa,2018-05-17T12:35:29.166Z,2018-05-17T12:34:52.693Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-85-FR,2018-05-17T12:34:52.969Z,219067.0,,,,,,,,,,,,,,,,,,,,,,,,,
32328415,2016-12-31,2016-12-31,c4,,http://regnskaber.virk.dk/51482323/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzMwL2RlLzFiL2MxZTItNDY5My1hMmY4LTQyNzFiMzNhNTQ3MQ.pdf,http://regnskaber.virk.dk/51482323/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzU0L2Q0L2I0Lzk0NTctNGE2ZC1iYTY2LTU4YzM2NGM1NjI4Zg.xml,117604.0,Danmark,Herning,7400.0,15.0,Industrivej Nord,Aulum,7490.0,31.0,Havrevej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-04-30,2018-04-30,2013-12-10,2018-05-14,67714.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,444664.0,103400.0,15807776.0,32328415.0,15807776.0,mne32848,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for Habekost Holding ApS.,-117604.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peter Vinderslev,Michael Habekost,Michael Habekost,"Partner Revision, statsautoriseret revisionsaktieselskab",Habekost Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Aulum,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aulum,2017-12-31,2017-01-01,2018-04-30,Herning,97 12 50 22,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25481320,indberetninger-20180424,2.5118406,32328415.0,AWNuGJ-6x8uVRSOdgmOa,2018-05-17T12:35:29.166Z,2018-05-17T12:34:52.693Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-85-FR,2018-05-17T12:34:52.969Z,,,,,,,,,1009902.0,11873.0,80000.0,127514.0,1009902.0,565238.0,882388.0,882388.0,882388.0,0.0,364664.0,561238.0,565238.0,115641.0,67714.0,47927.0,4000.0,
32328415,2016-12-31,2016-12-31,c722,,http://regnskaber.virk.dk/51482323/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzMwL2RlLzFiL2MxZTItNDY5My1hMmY4LTQyNzFiMzNhNTQ3MQ.pdf,http://regnskaber.virk.dk/51482323/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzU0L2Q0L2I0Lzk0NTctNGE2ZC1iYTY2LTU4YzM2NGM1NjI4Zg.xml,117604.0,Danmark,Herning,7400.0,15.0,Industrivej Nord,Aulum,7490.0,31.0,Havrevej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-04-30,2018-04-30,2013-12-10,2018-05-14,67714.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,80000.0,103400.0,15807776.0,32328415.0,15807776.0,mne32848,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for Habekost Holding ApS.,-117604.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peter Vinderslev,Michael Habekost,Michael Habekost,"Partner Revision, statsautoriseret revisionsaktieselskab",Habekost Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Aulum,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aulum,2017-12-31,2017-01-01,2018-04-30,Herning,97 12 50 22,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25481320,indberetninger-20180424,2.5118406,32328415.0,AWNuGJ-6x8uVRSOdgmOa,2018-05-17T12:35:29.166Z,2018-05-17T12:34:52.693Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-85-FR,2018-05-17T12:34:52.969Z,,,,,,,,,,,,,,,,,,,,,,,,,,
32328415,2016-12-31,2016-12-31,c743,,http://regnskaber.virk.dk/51482323/ZG9rdW1lbnRsYWdlcjovLzAzLzExLzMwL2RlLzFiL2MxZTItNDY5My1hMmY4LTQyNzFiMzNhNTQ3MQ.pdf,http://regnskaber.virk.dk/51482323/ZG9rdW1lbnRsYWdlcjovLzAzL2NkLzU0L2Q0L2I0Lzk0NTctNGE2ZC1iYTY2LTU4YzM2NGM1NjI4Zg.xml,117604.0,Danmark,Herning,7400.0,15.0,Industrivej Nord,Aulum,7490.0,31.0,Havrevej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2017 for opfyldt.,2018-04-30,2018-04-30,2013-12-10,2018-05-14,67714.0,statsautoriseret revisor,Andre eksterne omkostninger omfatter omkostninger til administration.,364664.0,103400.0,15807776.0,32328415.0,15807776.0,mne32848,Direktionen har dags dato aflagt Ã¥rsrapporten for 2017 for Habekost Holding ApS.,-117604.0,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peter Vinderslev,Michael Habekost,Michael Habekost,"Partner Revision, statsautoriseret revisionsaktieselskab",Habekost Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Aulum,2016-01-01,2016-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aulum,2017-12-31,2017-01-01,2018-04-30,Herning,97 12 50 22,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25481320,indberetninger-20180424,2.5118406,32328415.0,AWNuGJ-6x8uVRSOdgmOa,2018-05-17T12:35:29.166Z,2018-05-17T12:34:52.693Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-85-FR,2018-05-17T12:34:52.969Z,,,,,,,,,,,,,,,,,,,,,,,,,,
