entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermTradePayables,AccumulatedRevaluationsOfInvestments,InvestmentsGross
32328415,2013-12-10,2013-12-10,c720,,http://regnskaber.virk.dk/51482323/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2ZmL2MwL2E5LzgwYTgtNGUzZS1iMjFhLWU0Y2Y5ZTBhZjMzZA.pdf,http://regnskaber.virk.dk/51482323/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzljLzBmLzE1LzZlY2MtNDNhZi1hMWY1LWY3NDc5YTU4ZjAxZg.xml,Aulum,7490.0,31.0,Havrevej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-04-28,2016-04-28,2013-12-10,2016-05-16,Andre eksterne omkostninger omfatter omkostninger til administration.,80000.0,32328415.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for Habekost Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Michael Habekost,Michael Habekost,Habekost Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Aulum,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aulum,2015-12-31,2015-01-01,154478.0,2016-04-28,Herning,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22412341,indberetninger-20180424,2.5124277999999998,32328415.0,,2018-03-29T00:11:28.423Z,2016-05-23T09:42:38.738Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-47-PY,2016-05-23T09:42:38.930Z,,,,,,,,,,,,,,,,,,,,,,,
32328415,2013-12-10,2013-12-10,c741,,http://regnskaber.virk.dk/51482323/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2ZmL2MwL2E5LzgwYTgtNGUzZS1iMjFhLWU0Y2Y5ZTBhZjMzZA.pdf,http://regnskaber.virk.dk/51482323/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzljLzBmLzE1LzZlY2MtNDNhZi1hMWY1LWY3NDc5YTU4ZjAxZg.xml,Aulum,7490.0,31.0,Havrevej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-04-28,2016-04-28,2013-12-10,2016-05-16,Andre eksterne omkostninger omfatter omkostninger til administration.,0.0,32328415.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for Habekost Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Michael Habekost,Michael Habekost,Habekost Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Aulum,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aulum,2015-12-31,2015-01-01,154478.0,2016-04-28,Herning,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22412341,indberetninger-20180424,2.5124277999999998,32328415.0,,2018-03-29T00:11:28.423Z,2016-05-23T09:42:38.738Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-47-PY,2016-05-23T09:42:38.930Z,,,,,,,,,,,,,,,,,,,,,,,
32328415,2013-12-10,2014-12-31,c123,,http://regnskaber.virk.dk/51482323/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2ZmL2MwL2E5LzgwYTgtNGUzZS1iMjFhLWU0Y2Y5ZTBhZjMzZA.pdf,http://regnskaber.virk.dk/51482323/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzljLzBmLzE1LzZlY2MtNDNhZi1hMWY1LWY3NDc5YTU4ZjAxZg.xml,Aulum,7490.0,31.0,Havrevej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-04-28,2016-04-28,2013-12-10,2016-05-16,Andre eksterne omkostninger omfatter omkostninger til administration.,,32328415.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for Habekost Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Michael Habekost,Michael Habekost,Habekost Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Aulum,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aulum,2015-12-31,2015-01-01,154478.0,2016-04-28,Herning,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22412341,indberetninger-20180424,2.5124277999999998,32328415.0,,2018-03-29T00:11:28.423Z,2016-05-23T09:42:38.738Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-47-PY,2016-05-23T09:42:38.930Z,68324.0,,,,,,,,,,,,,,,,,,,,,,
32328415,2013-12-10,2014-12-31,c3,,http://regnskaber.virk.dk/51482323/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2ZmL2MwL2E5LzgwYTgtNGUzZS1iMjFhLWU0Y2Y5ZTBhZjMzZA.pdf,http://regnskaber.virk.dk/51482323/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzljLzBmLzE1LzZlY2MtNDNhZi1hMWY1LWY3NDc5YTU4ZjAxZg.xml,Aulum,7490.0,31.0,Havrevej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-04-28,2016-04-28,2013-12-10,2016-05-16,Andre eksterne omkostninger omfatter omkostninger til administration.,,32328415.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for Habekost Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Michael Habekost,Michael Habekost,Habekost Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Aulum,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aulum,2015-12-31,2015-01-01,154478.0,2016-04-28,Herning,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22412341,indberetninger-20180424,2.5124277999999998,32328415.0,,2018-03-29T00:11:28.423Z,2016-05-23T09:42:38.738Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-47-PY,2016-05-23T09:42:38.930Z,68324.0,-7482.0,76173.0,151979.0,76173.0,68324.0,-7482.0,,,,,,,,,,,,,,,,
32328415,2013-12-10,2014-12-31,c742,,http://regnskaber.virk.dk/51482323/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2ZmL2MwL2E5LzgwYTgtNGUzZS1iMjFhLWU0Y2Y5ZTBhZjMzZA.pdf,http://regnskaber.virk.dk/51482323/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzljLzBmLzE1LzZlY2MtNDNhZi1hMWY1LWY3NDc5YTU4ZjAxZg.xml,Aulum,7490.0,31.0,Havrevej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-04-28,2016-04-28,2013-12-10,2016-05-16,Andre eksterne omkostninger omfatter omkostninger til administration.,,32328415.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for Habekost Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Michael Habekost,Michael Habekost,Habekost Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Aulum,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aulum,2015-12-31,2015-01-01,154478.0,2016-04-28,Herning,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22412341,indberetninger-20180424,2.5124277999999998,32328415.0,,2018-03-29T00:11:28.423Z,2016-05-23T09:42:38.738Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-47-PY,2016-05-23T09:42:38.930Z,68324.0,,,,,,,,,,,,,,,,,,,,,,
32328415,2014-12-31,2014-12-31,c4,,http://regnskaber.virk.dk/51482323/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2ZmL2MwL2E5LzgwYTgtNGUzZS1iMjFhLWU0Y2Y5ZTBhZjMzZA.pdf,http://regnskaber.virk.dk/51482323/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzljLzBmLzE1LzZlY2MtNDNhZi1hMWY1LWY3NDc5YTU4ZjAxZg.xml,Aulum,7490.0,31.0,Havrevej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-04-28,2016-04-28,2013-12-10,2016-05-16,Andre eksterne omkostninger omfatter omkostninger til administration.,148324.0,32328415.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for Habekost Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Michael Habekost,Michael Habekost,Habekost Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Aulum,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aulum,2015-12-31,2015-01-01,154478.0,2016-04-28,Herning,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22412341,indberetninger-20180424,2.5124277999999998,32328415.0,,2018-03-29T00:11:28.423Z,2016-05-23T09:42:38.738Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-47-PY,2016-05-23T09:42:38.930Z,,,,,,,,1168018.0,16047.0,80000.0,16047.0,1168018.0,1019694.0,1151971.0,1151971.0,1151971.0,35164.0,68324.0,980530.0,1019694.0,4000.0,,
32328415,2014-12-31,2014-12-31,c722,,http://regnskaber.virk.dk/51482323/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2ZmL2MwL2E5LzgwYTgtNGUzZS1iMjFhLWU0Y2Y5ZTBhZjMzZA.pdf,http://regnskaber.virk.dk/51482323/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzljLzBmLzE1LzZlY2MtNDNhZi1hMWY1LWY3NDc5YTU4ZjAxZg.xml,Aulum,7490.0,31.0,Havrevej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-04-28,2016-04-28,2013-12-10,2016-05-16,Andre eksterne omkostninger omfatter omkostninger til administration.,80000.0,32328415.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for Habekost Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Michael Habekost,Michael Habekost,Habekost Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Aulum,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aulum,2015-12-31,2015-01-01,154478.0,2016-04-28,Herning,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22412341,indberetninger-20180424,2.5124277999999998,32328415.0,,2018-03-29T00:11:28.423Z,2016-05-23T09:42:38.738Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-47-PY,2016-05-23T09:42:38.930Z,,,,,,,,,,,,,,,,,,,,,,,
32328415,2014-12-31,2014-12-31,c743,,http://regnskaber.virk.dk/51482323/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2ZmL2MwL2E5LzgwYTgtNGUzZS1iMjFhLWU0Y2Y5ZTBhZjMzZA.pdf,http://regnskaber.virk.dk/51482323/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzljLzBmLzE1LzZlY2MtNDNhZi1hMWY1LWY3NDc5YTU4ZjAxZg.xml,Aulum,7490.0,31.0,Havrevej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-04-28,2016-04-28,2013-12-10,2016-05-16,Andre eksterne omkostninger omfatter omkostninger til administration.,68324.0,32328415.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for Habekost Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Michael Habekost,Michael Habekost,Habekost Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Aulum,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aulum,2015-12-31,2015-01-01,154478.0,2016-04-28,Herning,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22412341,indberetninger-20180424,2.5124277999999998,32328415.0,,2018-03-29T00:11:28.423Z,2016-05-23T09:42:38.738Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-47-PY,2016-05-23T09:42:38.930Z,,,,,,,,,,,,,,,,,,,,,,,
32328415,2015-01-01,2015-01-01,c136,,http://regnskaber.virk.dk/51482323/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2ZmL2MwL2E5LzgwYTgtNGUzZS1iMjFhLWU0Y2Y5ZTBhZjMzZA.pdf,http://regnskaber.virk.dk/51482323/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzljLzBmLzE1LzZlY2MtNDNhZi1hMWY1LWY3NDc5YTU4ZjAxZg.xml,Aulum,7490.0,31.0,Havrevej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-04-28,2016-04-28,2013-12-10,2016-05-16,Andre eksterne omkostninger omfatter omkostninger til administration.,,32328415.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for Habekost Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Michael Habekost,Michael Habekost,Habekost Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Aulum,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aulum,2015-12-31,2015-01-01,154478.0,2016-04-28,Herning,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22412341,indberetninger-20180424,2.5124277999999998,32328415.0,,2018-03-29T00:11:28.423Z,2016-05-23T09:42:38.738Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-47-PY,2016-05-23T09:42:38.930Z,,,,,,,,,,,,,,,,,,,,,,151979.0,999992.0
32328415,2015-01-01,2015-01-01,c181,,http://regnskaber.virk.dk/51482323/ZG9rdW1lbnRsYWdlcjovLzAzLzQ5L2ZmL2MwL2E5LzgwYTgtNGUzZS1iMjFhLWU0Y2Y5ZTBhZjMzZA.pdf,http://regnskaber.virk.dk/51482323/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzljLzBmLzE1LzZlY2MtNDNhZi1hMWY1LWY3NDc5YTU4ZjAxZg.xml,Aulum,7490.0,31.0,Havrevej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-04-28,2016-04-28,2013-12-10,2016-05-16,Andre eksterne omkostninger omfatter omkostninger til administration.,80000.0,32328415.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for Habekost Holding ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Michael Habekost,Michael Habekost,Habekost Holding ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Aulum,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Aulum,2015-12-31,2015-01-01,154478.0,2016-04-28,Herning,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22412341,indberetninger-20180424,2.5124277999999998,32328415.0,,2018-03-29T00:11:28.423Z,2016-05-23T09:42:38.738Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AW-47-PY,2016-05-23T09:42:38.930Z,,,,,,,,,,,,,,,,,,,,,,,
