entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,GrossProfitLoss,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermReceivablesFromGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
33266146,2016-05-01,2017-04-30,ID_11,,http://regnskaber.virk.dk/64166233/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzFjLzc3Lzg1LzRmMWEtNDNhOS1iM2ZkLWQ4YmNhMDU4MmZjNQ.pdf,http://regnskaber.virk.dk/64166233/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2RjLzE0Lzk5LzYwMTEtNDlhNC1hZTE5LTZmMjZjNzIzNzcyZg.xml,true,"2500, Valby","Gammel KÃ¸ge Landevej 55, 4",Til den daglige ledelse i DreamIT ApS,Vores erklÃ¦ring er udelukkende udarbejdet til brug for dem som DreamIT ApS's daglige ledelse og bÃ¸r ikke distribueres til andre parter.,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",2018-09-06,2018-09-06,2010-11-16,2018-09-06,30563670.0,33266146.0,30563670.0,mne15450,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for DreamIT ApS.,Ãrsrapport,Dorte Juel Viborg,Mark Horvat FrisbÃ¦k,Juel Viborg,DreamIT ApS,"Juel Viborg, Registreret revisionsvirksomhed",SolrÃ¸d Strand,2016-05-01,2017-04-30,-65539.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"SolrÃ¸d, 269",2018-04-30,2017-05-01,false,2018-09-06,Valby,Administrerende direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26099083,indberetninger-20180424,2.5097535,33266146.0,AWXC_azJ5OzuYdPkEn1m,2018-09-10T10:19:43.080Z,2018-09-10T10:18:48.365Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AW-59-DQ,2018-09-10T10:18:48.517Z,,,,,,,,,,,,,,,,,,,,,,,,,,
33266146,2016-05-01,2017-04-30,ID_8,,http://regnskaber.virk.dk/64166233/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzFjLzc3Lzg1LzRmMWEtNDNhOS1iM2ZkLWQ4YmNhMDU4MmZjNQ.pdf,http://regnskaber.virk.dk/64166233/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2RjLzE0Lzk5LzYwMTEtNDlhNC1hZTE5LTZmMjZjNzIzNzcyZg.xml,true,"2500, Valby","Gammel KÃ¸ge Landevej 55, 4",Til den daglige ledelse i DreamIT ApS,Vores erklÃ¦ring er udelukkende udarbejdet til brug for dem som DreamIT ApS's daglige ledelse og bÃ¸r ikke distribueres til andre parter.,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",2018-09-06,2018-09-06,2010-11-16,2018-09-06,30563670.0,33266146.0,30563670.0,mne15450,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for DreamIT ApS.,Ãrsrapport,Dorte Juel Viborg,Mark Horvat FrisbÃ¦k,Juel Viborg,DreamIT ApS,"Juel Viborg, Registreret revisionsvirksomhed",SolrÃ¸d Strand,2016-05-01,2017-04-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"SolrÃ¸d, 269",2018-04-30,2017-05-01,false,2018-09-06,Valby,Administrerende direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26099083,indberetninger-20180424,2.5097535,33266146.0,AWXC_azJ5OzuYdPkEn1m,2018-09-10T10:19:43.080Z,2018-09-10T10:18:48.365Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AW-59-DQ,2018-09-10T10:18:48.517Z,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
33266146,2016-05-01,2017-04-30,ID_9,,http://regnskaber.virk.dk/64166233/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzFjLzc3Lzg1LzRmMWEtNDNhOS1iM2ZkLWQ4YmNhMDU4MmZjNQ.pdf,http://regnskaber.virk.dk/64166233/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2RjLzE0Lzk5LzYwMTEtNDlhNC1hZTE5LTZmMjZjNzIzNzcyZg.xml,true,"2500, Valby","Gammel KÃ¸ge Landevej 55, 4",Til den daglige ledelse i DreamIT ApS,Vores erklÃ¦ring er udelukkende udarbejdet til brug for dem som DreamIT ApS's daglige ledelse og bÃ¸r ikke distribueres til andre parter.,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",2018-09-06,2018-09-06,2010-11-16,2018-09-06,30563670.0,33266146.0,30563670.0,mne15450,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for DreamIT ApS.,Ãrsrapport,Dorte Juel Viborg,Mark Horvat FrisbÃ¦k,Juel Viborg,DreamIT ApS,"Juel Viborg, Registreret revisionsvirksomhed",SolrÃ¸d Strand,2016-05-01,2017-04-30,65539.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"SolrÃ¸d, 269",2018-04-30,2017-05-01,false,2018-09-06,Valby,Administrerende direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26099083,indberetninger-20180424,2.5097535,33266146.0,AWXC_azJ5OzuYdPkEn1m,2018-09-10T10:19:43.080Z,2018-09-10T10:18:48.365Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AW-59-DQ,2018-09-10T10:18:48.517Z,,68174.0,251.0,67923.0,68174.0,2384.0,,,,,,,,,,,,,,,,,,,,
33266146,2017-04-30,2017-04-30,ID_5,,http://regnskaber.virk.dk/64166233/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzFjLzc3Lzg1LzRmMWEtNDNhOS1iM2ZkLWQ4YmNhMDU4MmZjNQ.pdf,http://regnskaber.virk.dk/64166233/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2RjLzE0Lzk5LzYwMTEtNDlhNC1hZTE5LTZmMjZjNzIzNzcyZg.xml,true,"2500, Valby","Gammel KÃ¸ge Landevej 55, 4",Til den daglige ledelse i DreamIT ApS,Vores erklÃ¦ring er udelukkende udarbejdet til brug for dem som DreamIT ApS's daglige ledelse og bÃ¸r ikke distribueres til andre parter.,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",2018-09-06,2018-09-06,2010-11-16,2018-09-06,30563670.0,33266146.0,30563670.0,mne15450,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for DreamIT ApS.,Ãrsrapport,Dorte Juel Viborg,Mark Horvat FrisbÃ¦k,Juel Viborg,DreamIT ApS,"Juel Viborg, Registreret revisionsvirksomhed",SolrÃ¸d Strand,2016-05-01,2017-04-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"SolrÃ¸d, 269",2018-04-30,2017-05-01,false,2018-09-06,Valby,Administrerende direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26099083,indberetninger-20180424,2.5097535,33266146.0,AWXC_azJ5OzuYdPkEn1m,2018-09-10T10:19:43.080Z,2018-09-10T10:18:48.365Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AW-59-DQ,2018-09-10T10:18:48.517Z,,,,,,,101657.0,87601.0,80000.0,89472.0,76840.0,101657.0,22433.0,12185.0,12185.0,12185.0,12433.0,1871.0,2384.0,2384.0,-3160.0,22433.0,1871.0,0.0,10000.0,
33266146,2017-05-01,2018-04-30,ID_0,,http://regnskaber.virk.dk/64166233/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzFjLzc3Lzg1LzRmMWEtNDNhOS1iM2ZkLWQ4YmNhMDU4MmZjNQ.pdf,http://regnskaber.virk.dk/64166233/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2RjLzE0Lzk5LzYwMTEtNDlhNC1hZTE5LTZmMjZjNzIzNzcyZg.xml,true,"2500, Valby","Gammel KÃ¸ge Landevej 55, 4",Til den daglige ledelse i DreamIT ApS,Vores erklÃ¦ring er udelukkende udarbejdet til brug for dem som DreamIT ApS's daglige ledelse og bÃ¸r ikke distribueres til andre parter.,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",2018-09-06,2018-09-06,2010-11-16,2018-09-06,30563670.0,33266146.0,30563670.0,mne15450,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for DreamIT ApS.,Ãrsrapport,Dorte Juel Viborg,Mark Horvat FrisbÃ¦k,Juel Viborg,DreamIT ApS,"Juel Viborg, Registreret revisionsvirksomhed",SolrÃ¸d Strand,2016-05-01,2017-04-30,56612.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"SolrÃ¸d, 269",2018-04-30,2017-05-01,false,2018-09-06,Valby,Administrerende direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26099083,indberetninger-20180424,2.5097535,33266146.0,AWXC_azJ5OzuYdPkEn1m,2018-09-10T10:19:43.080Z,2018-09-10T10:18:48.365Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AW-59-DQ,2018-09-10T10:18:48.517Z,,69658.0,118.0,69540.0,69658.0,12928.0,,,,,,,,,,,,,,,,,,,,
33266146,2017-05-01,2018-04-30,ID_1,,http://regnskaber.virk.dk/64166233/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzFjLzc3Lzg1LzRmMWEtNDNhOS1iM2ZkLWQ4YmNhMDU4MmZjNQ.pdf,http://regnskaber.virk.dk/64166233/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2RjLzE0Lzk5LzYwMTEtNDlhNC1hZTE5LTZmMjZjNzIzNzcyZg.xml,true,"2500, Valby","Gammel KÃ¸ge Landevej 55, 4",Til den daglige ledelse i DreamIT ApS,Vores erklÃ¦ring er udelukkende udarbejdet til brug for dem som DreamIT ApS's daglige ledelse og bÃ¸r ikke distribueres til andre parter.,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",2018-09-06,2018-09-06,2010-11-16,2018-09-06,30563670.0,33266146.0,30563670.0,mne15450,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for DreamIT ApS.,Ãrsrapport,Dorte Juel Viborg,Mark Horvat FrisbÃ¦k,Juel Viborg,DreamIT ApS,"Juel Viborg, Registreret revisionsvirksomhed",SolrÃ¸d Strand,2016-05-01,2017-04-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"SolrÃ¸d, 269",2018-04-30,2017-05-01,false,2018-09-06,Valby,Administrerende direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26099083,indberetninger-20180424,2.5097535,33266146.0,AWXC_azJ5OzuYdPkEn1m,2018-09-10T10:19:43.080Z,2018-09-10T10:18:48.365Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AW-59-DQ,2018-09-10T10:18:48.517Z,,,,,,,,,,,,,,,,,,,,,,,,,,
33266146,2017-05-01,2018-04-30,ID_10,,http://regnskaber.virk.dk/64166233/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzFjLzc3Lzg1LzRmMWEtNDNhOS1iM2ZkLWQ4YmNhMDU4MmZjNQ.pdf,http://regnskaber.virk.dk/64166233/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2RjLzE0Lzk5LzYwMTEtNDlhNC1hZTE5LTZmMjZjNzIzNzcyZg.xml,true,"2500, Valby","Gammel KÃ¸ge Landevej 55, 4",Til den daglige ledelse i DreamIT ApS,Vores erklÃ¦ring er udelukkende udarbejdet til brug for dem som DreamIT ApS's daglige ledelse og bÃ¸r ikke distribueres til andre parter.,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",2018-09-06,2018-09-06,2010-11-16,2018-09-06,30563670.0,33266146.0,30563670.0,mne15450,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for DreamIT ApS.,Ãrsrapport,Dorte Juel Viborg,Mark Horvat FrisbÃ¦k,Juel Viborg,DreamIT ApS,"Juel Viborg, Registreret revisionsvirksomhed",SolrÃ¸d Strand,2016-05-01,2017-04-30,-56612.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"SolrÃ¸d, 269",2018-04-30,2017-05-01,false,2018-09-06,Valby,Administrerende direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26099083,indberetninger-20180424,2.5097535,33266146.0,AWXC_azJ5OzuYdPkEn1m,2018-09-10T10:19:43.080Z,2018-09-10T10:18:48.365Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AW-59-DQ,2018-09-10T10:18:48.517Z,,,,,,,,,,,,,,,,,,,,,,,,,,
33266146,2017-05-01,2018-04-30,ID_2,,http://regnskaber.virk.dk/64166233/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzFjLzc3Lzg1LzRmMWEtNDNhOS1iM2ZkLWQ4YmNhMDU4MmZjNQ.pdf,http://regnskaber.virk.dk/64166233/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2RjLzE0Lzk5LzYwMTEtNDlhNC1hZTE5LTZmMjZjNzIzNzcyZg.xml,true,"2500, Valby","Gammel KÃ¸ge Landevej 55, 4",Til den daglige ledelse i DreamIT ApS,Vores erklÃ¦ring er udelukkende udarbejdet til brug for dem som DreamIT ApS's daglige ledelse og bÃ¸r ikke distribueres til andre parter.,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",2018-09-06,2018-09-06,2010-11-16,2018-09-06,30563670.0,33266146.0,30563670.0,mne15450,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for DreamIT ApS.,Ãrsrapport,Dorte Juel Viborg,Mark Horvat FrisbÃ¦k,Juel Viborg,DreamIT ApS,"Juel Viborg, Registreret revisionsvirksomhed",SolrÃ¸d Strand,2016-05-01,2017-04-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"SolrÃ¸d, 269",2018-04-30,2017-05-01,false,2018-09-06,Valby,Administrerende direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26099083,indberetninger-20180424,2.5097535,33266146.0,AWXC_azJ5OzuYdPkEn1m,2018-09-10T10:19:43.080Z,2018-09-10T10:18:48.365Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AW-59-DQ,2018-09-10T10:18:48.517Z,,,,,,,,,,,,,,,,,,,,,,,,,,
33266146,2017-05-01,2018-04-30,ID_3,,http://regnskaber.virk.dk/64166233/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzFjLzc3Lzg1LzRmMWEtNDNhOS1iM2ZkLWQ4YmNhMDU4MmZjNQ.pdf,http://regnskaber.virk.dk/64166233/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2RjLzE0Lzk5LzYwMTEtNDlhNC1hZTE5LTZmMjZjNzIzNzcyZg.xml,true,"2500, Valby","Gammel KÃ¸ge Landevej 55, 4",Til den daglige ledelse i DreamIT ApS,Vores erklÃ¦ring er udelukkende udarbejdet til brug for dem som DreamIT ApS's daglige ledelse og bÃ¸r ikke distribueres til andre parter.,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",2018-09-06,2018-09-06,2010-11-16,2018-09-06,30563670.0,33266146.0,30563670.0,mne15450,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for DreamIT ApS.,Ãrsrapport,Dorte Juel Viborg,Mark Horvat FrisbÃ¦k,Juel Viborg,DreamIT ApS,"Juel Viborg, Registreret revisionsvirksomhed",SolrÃ¸d Strand,2016-05-01,2017-04-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"SolrÃ¸d, 269",2018-04-30,2017-05-01,false,2018-09-06,Valby,Administrerende direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26099083,indberetninger-20180424,2.5097535,33266146.0,AWXC_azJ5OzuYdPkEn1m,2018-09-10T10:19:43.080Z,2018-09-10T10:18:48.365Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AW-59-DQ,2018-09-10T10:18:48.517Z,,,,,,,,,,,,,,,,,,,,,,,,,,Mark Horvat FrisbÃ¦k
33266146,2017-05-01,2018-04-30,ID_4,,http://regnskaber.virk.dk/64166233/ZG9rdW1lbnRsYWdlcjovLzAzL2RkLzFjLzc3Lzg1LzRmMWEtNDNhOS1iM2ZkLWQ4YmNhMDU4MmZjNQ.pdf,http://regnskaber.virk.dk/64166233/ZG9rdW1lbnRsYWdlcjovLzAzLzg0L2RjLzE0Lzk5LzYwMTEtNDlhNC1hZTE5LTZmMjZjNzIzNzcyZg.xml,true,"2500, Valby","Gammel KÃ¸ge Landevej 55, 4",Til den daglige ledelse i DreamIT ApS,Vores erklÃ¦ring er udelukkende udarbejdet til brug for dem som DreamIT ApS's daglige ledelse og bÃ¸r ikke distribueres til andre parter.,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. april 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018.",2018-09-06,2018-09-06,2010-11-16,2018-09-06,30563670.0,33266146.0,30563670.0,mne15450,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. maj 2017 - 30. april 2018 for DreamIT ApS.,Ãrsrapport,Dorte Juel Viborg,Mark Horvat FrisbÃ¦k,Juel Viborg,DreamIT ApS,"Juel Viborg, Registreret revisionsvirksomhed",SolrÃ¸d Strand,2016-05-01,2017-04-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"SolrÃ¸d, 269",2018-04-30,2017-05-01,false,2018-09-06,Valby,Administrerende direktÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26099083,indberetninger-20180424,2.5097535,33266146.0,AWXC_azJ5OzuYdPkEn1m,2018-09-10T10:19:43.080Z,2018-09-10T10:18:48.365Z,regnskab,0.0,,2018-04-30,2017-05-01,X18-AW-59-DQ,2018-09-10T10:18:48.517Z,,,,,,,,,,,,,,,,,,,,,,,,,,
