entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfMortgagesAndCollaterals,ExternalExpenses,FinanceExpensesArisingFromGroupEnterprises,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,RestOfOtherFinanceExpenses,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
30209869,2015-07-01,2016-06-30,c3,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzlhLzU4L2Q0L2YxNjgtNDk4Mi04MjFkLTRiOWEwNDEzNjc1ZA.xhtml,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzL2FjLzYyLzY4L2U4LzMwY2EtNDQ3YS1hYTUxLTE1MWRjMzRiOGJhMw.pdf,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzY4LzA5LzQwLzc1MmQtNDJlMC1hY2JjLTQ2MDlkM2MzYTZiOA.xml,true,Danmark,DK,Risskov,8240.0,3.0,Brunbjergvej,8000 Ãrhus C,SÃ¸nder AllÃ© 11,Hornslet,8543.0,12.0,Overblikket,8240 Risskov,Brunbjergvej 3,Til den daglige ledelse i 2 x J Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-09-29,2017-10-04,statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",7564.0,114.0,30209869.0,1014531323.0,-22795.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Tore Christensen,Jesper JÃ¸rgensen,Jesper Jessen JÃ¸rgensen,Spar Nord Bank A/S,2 X J HOLDING ApS,Joan SÃ¸rensen,Hornslet,2015-07-01,2016-06-30,-28980.0,-30670.0,-30359.0,2017-06-30,2016-07-01,197.0,true,false,2017-09-29,Risskov,-1690.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24562868,indberetninger-20180424,2.5953803,30209869.0,,2018-03-27T10:41:06.190Z,2017-10-04T13:14:44.929Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AU-34-EF,2017-10-04T13:14:45.226Z,,,,,,,,,,,,,,,,,,,
30209869,2015-07-01,2016-06-30,c5,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzlhLzU4L2Q0L2YxNjgtNDk4Mi04MjFkLTRiOWEwNDEzNjc1ZA.xhtml,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzL2FjLzYyLzY4L2U4LzMwY2EtNDQ3YS1hYTUxLTE1MWRjMzRiOGJhMw.pdf,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzY4LzA5LzQwLzc1MmQtNDJlMC1hY2JjLTQ2MDlkM2MzYTZiOA.xml,true,Danmark,DK,Risskov,8240.0,3.0,Brunbjergvej,8000 Ãrhus C,SÃ¸nder AllÃ© 11,Hornslet,8543.0,12.0,Overblikket,8240 Risskov,Brunbjergvej 3,Til den daglige ledelse i 2 x J Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-09-29,2017-10-04,statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,30209869.0,1014531323.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Tore Christensen,Jesper JÃ¸rgensen,Jesper Jessen JÃ¸rgensen,Spar Nord Bank A/S,2 X J HOLDING ApS,Joan SÃ¸rensen,Hornslet,2015-07-01,2016-06-30,0.0,,,2017-06-30,2016-07-01,,true,false,2017-09-29,Risskov,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24562868,indberetninger-20180424,2.5953803,30209869.0,,2018-03-27T10:41:06.190Z,2017-10-04T13:14:44.929Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AU-34-EF,2017-10-04T13:14:45.226Z,,,,,,,,,,,,,,,,,,,
30209869,2015-07-01,2016-06-30,c7,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzlhLzU4L2Q0L2YxNjgtNDk4Mi04MjFkLTRiOWEwNDEzNjc1ZA.xhtml,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzL2FjLzYyLzY4L2U4LzMwY2EtNDQ3YS1hYTUxLTE1MWRjMzRiOGJhMw.pdf,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzY4LzA5LzQwLzc1MmQtNDJlMC1hY2JjLTQ2MDlkM2MzYTZiOA.xml,true,Danmark,DK,Risskov,8240.0,3.0,Brunbjergvej,8000 Ãrhus C,SÃ¸nder AllÃ© 11,Hornslet,8543.0,12.0,Overblikket,8240 Risskov,Brunbjergvej 3,Til den daglige ledelse i 2 x J Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-09-29,2017-10-04,statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,30209869.0,1014531323.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Tore Christensen,Jesper JÃ¸rgensen,Jesper Jessen JÃ¸rgensen,Spar Nord Bank A/S,2 X J HOLDING ApS,Joan SÃ¸rensen,Hornslet,2015-07-01,2016-06-30,-28980.0,,,2017-06-30,2016-07-01,,true,false,2017-09-29,Risskov,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24562868,indberetninger-20180424,2.5953803,30209869.0,,2018-03-27T10:41:06.190Z,2017-10-04T13:14:44.929Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AU-34-EF,2017-10-04T13:14:45.226Z,,,,,,,,,,,,,,,,,,,
30209869,2016-06-30,2016-06-30,c9,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzlhLzU4L2Q0L2YxNjgtNDk4Mi04MjFkLTRiOWEwNDEzNjc1ZA.xhtml,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzL2FjLzYyLzY4L2U4LzMwY2EtNDQ3YS1hYTUxLTE1MWRjMzRiOGJhMw.pdf,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzY4LzA5LzQwLzc1MmQtNDJlMC1hY2JjLTQ2MDlkM2MzYTZiOA.xml,true,Danmark,DK,Risskov,8240.0,3.0,Brunbjergvej,8000 Ãrhus C,SÃ¸nder AllÃ© 11,Hornslet,8543.0,12.0,Overblikket,8240 Risskov,Brunbjergvej 3,Til den daglige ledelse i 2 x J Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-09-29,2017-10-04,statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,30209869.0,1014531323.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Tore Christensen,Jesper JÃ¸rgensen,Jesper Jessen JÃ¸rgensen,Spar Nord Bank A/S,2 X J HOLDING ApS,Joan SÃ¸rensen,Hornslet,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,,true,false,2017-09-29,Risskov,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24562868,indberetninger-20180424,2.5953803,30209869.0,,2018-03-27T10:41:06.190Z,2017-10-04T13:14:44.929Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AU-34-EF,2017-10-04T13:14:45.226Z,100639.0,125000.0,8747.0,3747.0,83313.0,100639.0,17326.0,91892.0,91892.0,91892.0,10197.0,-41687.0,17326.0,6729.0,400.0,8747.0,5000.0,,
30209869,2016-07-01,2016-07-01,c10,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzlhLzU4L2Q0L2YxNjgtNDk4Mi04MjFkLTRiOWEwNDEzNjc1ZA.xhtml,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzL2FjLzYyLzY4L2U4LzMwY2EtNDQ3YS1hYTUxLTE1MWRjMzRiOGJhMw.pdf,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzY4LzA5LzQwLzc1MmQtNDJlMC1hY2JjLTQ2MDlkM2MzYTZiOA.xml,true,Danmark,DK,Risskov,8240.0,3.0,Brunbjergvej,8000 Ãrhus C,SÃ¸nder AllÃ© 11,Hornslet,8543.0,12.0,Overblikket,8240 Risskov,Brunbjergvej 3,Til den daglige ledelse i 2 x J Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-09-29,2017-10-04,statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,30209869.0,1014531323.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Tore Christensen,Jesper JÃ¸rgensen,Jesper Jessen JÃ¸rgensen,Spar Nord Bank A/S,2 X J HOLDING ApS,Joan SÃ¸rensen,Hornslet,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,,true,false,2017-09-29,Risskov,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24562868,indberetninger-20180424,2.5953803,30209869.0,,2018-03-27T10:41:06.190Z,2017-10-04T13:14:44.929Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AU-34-EF,2017-10-04T13:14:45.226Z,,,,,125000.0,,,,,,,,,,,,,,
30209869,2016-07-01,2016-07-01,c11,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzlhLzU4L2Q0L2YxNjgtNDk4Mi04MjFkLTRiOWEwNDEzNjc1ZA.xhtml,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzL2FjLzYyLzY4L2U4LzMwY2EtNDQ3YS1hYTUxLTE1MWRjMzRiOGJhMw.pdf,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzY4LzA5LzQwLzc1MmQtNDJlMC1hY2JjLTQ2MDlkM2MzYTZiOA.xml,true,Danmark,DK,Risskov,8240.0,3.0,Brunbjergvej,8000 Ãrhus C,SÃ¸nder AllÃ© 11,Hornslet,8543.0,12.0,Overblikket,8240 Risskov,Brunbjergvej 3,Til den daglige ledelse i 2 x J Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-09-29,2017-10-04,statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,30209869.0,1014531323.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Tore Christensen,Jesper JÃ¸rgensen,Jesper Jessen JÃ¸rgensen,Spar Nord Bank A/S,2 X J HOLDING ApS,Joan SÃ¸rensen,Hornslet,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,,true,false,2017-09-29,Risskov,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24562868,indberetninger-20180424,2.5953803,30209869.0,,2018-03-27T10:41:06.190Z,2017-10-04T13:14:44.929Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AU-34-EF,2017-10-04T13:14:45.226Z,,,,,0.0,,,,,,,,,,,,,,
30209869,2016-07-01,2016-07-01,c12,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzlhLzU4L2Q0L2YxNjgtNDk4Mi04MjFkLTRiOWEwNDEzNjc1ZA.xhtml,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzL2FjLzYyLzY4L2U4LzMwY2EtNDQ3YS1hYTUxLTE1MWRjMzRiOGJhMw.pdf,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzY4LzA5LzQwLzc1MmQtNDJlMC1hY2JjLTQ2MDlkM2MzYTZiOA.xml,true,Danmark,DK,Risskov,8240.0,3.0,Brunbjergvej,8000 Ãrhus C,SÃ¸nder AllÃ© 11,Hornslet,8543.0,12.0,Overblikket,8240 Risskov,Brunbjergvej 3,Til den daglige ledelse i 2 x J Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-09-29,2017-10-04,statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,30209869.0,1014531323.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Tore Christensen,Jesper JÃ¸rgensen,Jesper Jessen JÃ¸rgensen,Spar Nord Bank A/S,2 X J HOLDING ApS,Joan SÃ¸rensen,Hornslet,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,,true,false,2017-09-29,Risskov,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24562868,indberetninger-20180424,2.5953803,30209869.0,,2018-03-27T10:41:06.190Z,2017-10-04T13:14:44.929Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AU-34-EF,2017-10-04T13:14:45.226Z,,,,,-41687.0,,,,,,,,,,,,,,
30209869,2016-07-01,2016-07-01,c13,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzlhLzU4L2Q0L2YxNjgtNDk4Mi04MjFkLTRiOWEwNDEzNjc1ZA.xhtml,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzL2FjLzYyLzY4L2U4LzMwY2EtNDQ3YS1hYTUxLTE1MWRjMzRiOGJhMw.pdf,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzY4LzA5LzQwLzc1MmQtNDJlMC1hY2JjLTQ2MDlkM2MzYTZiOA.xml,true,Danmark,DK,Risskov,8240.0,3.0,Brunbjergvej,8000 Ãrhus C,SÃ¸nder AllÃ© 11,Hornslet,8543.0,12.0,Overblikket,8240 Risskov,Brunbjergvej 3,Til den daglige ledelse i 2 x J Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-09-29,2017-10-04,statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,30209869.0,1014531323.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Tore Christensen,Jesper JÃ¸rgensen,Jesper Jessen JÃ¸rgensen,Spar Nord Bank A/S,2 X J HOLDING ApS,Joan SÃ¸rensen,Hornslet,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,,true,false,2017-09-29,Risskov,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24562868,indberetninger-20180424,2.5953803,30209869.0,,2018-03-27T10:41:06.190Z,2017-10-04T13:14:44.929Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AU-34-EF,2017-10-04T13:14:45.226Z,,,,,83313.0,,,,,,,,,,,,,,
30209869,2016-07-01,2017-06-30,c0,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzlhLzU4L2Q0L2YxNjgtNDk4Mi04MjFkLTRiOWEwNDEzNjc1ZA.xhtml,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzL2FjLzYyLzY4L2U4LzMwY2EtNDQ3YS1hYTUxLTE1MWRjMzRiOGJhMw.pdf,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzY4LzA5LzQwLzc1MmQtNDJlMC1hY2JjLTQ2MDlkM2MzYTZiOA.xml,true,Danmark,DK,Risskov,8240.0,3.0,Brunbjergvej,8000 Ãrhus C,SÃ¸nder AllÃ© 11,Hornslet,8543.0,12.0,Overblikket,8240 Risskov,Brunbjergvej 3,Til den daglige ledelse i 2 x J Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-09-29,2017-10-04,statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",7506.0,626.0,30209869.0,1014531323.0,-14339.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Tore Christensen,Jesper JÃ¸rgensen,Jesper Jessen JÃ¸rgensen,Spar Nord Bank A/S,2 X J HOLDING ApS,Joan SÃ¸rensen,Hornslet,2015-07-01,2016-06-30,-20844.0,-22633.0,-7506.0,2017-06-30,2016-07-01,162.0,true,false,2017-09-29,Risskov,-1789.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24562868,indberetninger-20180424,2.5953803,30209869.0,,2018-03-27T10:41:06.190Z,2017-10-04T13:14:44.929Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AU-34-EF,2017-10-04T13:14:45.226Z,,,,,,,,,,,,,,,,,,,
30209869,2016-07-01,2017-06-30,c1,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzL2QxLzlhLzU4L2Q0L2YxNjgtNDk4Mi04MjFkLTRiOWEwNDEzNjc1ZA.xhtml,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzL2FjLzYyLzY4L2U4LzMwY2EtNDQ3YS1hYTUxLTE1MWRjMzRiOGJhMw.pdf,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzLzlmLzY4LzA5LzQwLzc1MmQtNDJlMC1hY2JjLTQ2MDlkM2MzYTZiOA.xml,true,Danmark,DK,Risskov,8240.0,3.0,Brunbjergvej,8000 Ãrhus C,SÃ¸nder AllÃ© 11,Hornslet,8543.0,12.0,Overblikket,8240 Risskov,Brunbjergvej 3,Til den daglige ledelse i 2 x J Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-09-29,2017-10-04,statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,30209869.0,1014531323.0,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Tore Christensen,Jesper JÃ¸rgensen,Jesper Jessen JÃ¸rgensen,Spar Nord Bank A/S,2 X J HOLDING ApS,Joan SÃ¸rensen,Hornslet,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,,true,false,2017-09-29,Risskov,,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24562868,indberetninger-20180424,2.5953803,30209869.0,,2018-03-27T10:41:06.190Z,2017-10-04T13:14:44.929Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AU-34-EF,2017-10-04T13:14:45.226Z,,,,,,,,,,,,,,,,,,31574994.0,RISSKOV REVISION STATSAUTORISERET REVISIONSAKTIESELSKAB
