entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfMortgagesAndCollaterals,ExternalExpenses,FinanceExpensesArisingFromGroupEnterprises,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncomeFromGroupEnterprises,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,RestOfOtherFinanceExpenses,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
30209869,2014-07-01,2015-06-30,c3,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzUzLzk1L2FmL2Y0YjgtNDU4Ni04Yzc5LTJlYzQwNmEyYjM3NQ.xhtml,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzJmL2JlLzUwL2RmZmUtNGQ4MS1iZWUyLWMzNTkzMWU0NjEwMg.pdf,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzdhL2JmLzZhLzEwYTItNDQ5ZC04ZjEyLWEzYmE2YWU3YjdhOQ.xml,false,Danmark,DK,Risskov,8240.0,3.0,Brunbjergvej,8000 Ãrhus C,SÃ¸nder AllÃ© 11,Hornslet,8543.0,12.0,Overblikket,8240 Risskov,Brunbjergvej 3,Til den daglige ledelse i 2xJ Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-09-26,2016-10-31,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",9354.0,0.0,30209869.0,1014531323.0,-123521.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tore Christensen,Jesper JÃ¸rgensen,Jesper Jessen JÃ¸rgensen,Spar Nord Bank A/S,2 X J HOLDING ApS,"Risskov Revision, registreret revisor Tage AnsÃ¸",2.0,Hornslet,2014-07-01,2015-06-30,-130984.0,-133041.0,-132875.0,2016-06-30,2015-07-01,168.0,false,false,2016-09-26,Risskov,"Det indstilles pÃ¥ generalforsamlingen, at Ã¥rsregnskabet 2016/2017 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",-2057.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23104645,indberetninger-20180424,2.5949402000000004,30209869.0,,2018-03-28T18:55:09.381Z,2016-10-31T15:14:58.197Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BE-50-EL,2016-10-31T15:14:58.425Z,,,,,,,,,,,,,,,,,,,,
30209869,2014-07-01,2015-06-30,c5,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzUzLzk1L2FmL2Y0YjgtNDU4Ni04Yzc5LTJlYzQwNmEyYjM3NQ.xhtml,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzJmL2JlLzUwL2RmZmUtNGQ4MS1iZWUyLWMzNTkzMWU0NjEwMg.pdf,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzdhL2JmLzZhLzEwYTItNDQ5ZC04ZjEyLWEzYmE2YWU3YjdhOQ.xml,false,Danmark,DK,Risskov,8240.0,3.0,Brunbjergvej,8000 Ãrhus C,SÃ¸nder AllÃ© 11,Hornslet,8543.0,12.0,Overblikket,8240 Risskov,Brunbjergvej 3,Til den daglige ledelse i 2xJ Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-09-26,2016-10-31,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,30209869.0,1014531323.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tore Christensen,Jesper JÃ¸rgensen,Jesper Jessen JÃ¸rgensen,Spar Nord Bank A/S,2 X J HOLDING ApS,"Risskov Revision, registreret revisor Tage AnsÃ¸",,Hornslet,2014-07-01,2015-06-30,-95728.0,,,2016-06-30,2015-07-01,,false,false,2016-09-26,Risskov,"Det indstilles pÃ¥ generalforsamlingen, at Ã¥rsregnskabet 2016/2017 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23104645,indberetninger-20180424,2.5949402000000004,30209869.0,,2018-03-28T18:55:09.381Z,2016-10-31T15:14:58.197Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BE-50-EL,2016-10-31T15:14:58.425Z,,,,,,,,,,,,,,,,,,,,
30209869,2014-07-01,2015-06-30,c7,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzUzLzk1L2FmL2Y0YjgtNDU4Ni04Yzc5LTJlYzQwNmEyYjM3NQ.xhtml,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzJmL2JlLzUwL2RmZmUtNGQ4MS1iZWUyLWMzNTkzMWU0NjEwMg.pdf,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzdhL2JmLzZhLzEwYTItNDQ5ZC04ZjEyLWEzYmE2YWU3YjdhOQ.xml,false,Danmark,DK,Risskov,8240.0,3.0,Brunbjergvej,8000 Ãrhus C,SÃ¸nder AllÃ© 11,Hornslet,8543.0,12.0,Overblikket,8240 Risskov,Brunbjergvej 3,Til den daglige ledelse i 2xJ Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-09-26,2016-10-31,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,30209869.0,1014531323.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tore Christensen,Jesper JÃ¸rgensen,Jesper Jessen JÃ¸rgensen,Spar Nord Bank A/S,2 X J HOLDING ApS,"Risskov Revision, registreret revisor Tage AnsÃ¸",,Hornslet,2014-07-01,2015-06-30,-35256.0,,,2016-06-30,2015-07-01,,false,false,2016-09-26,Risskov,"Det indstilles pÃ¥ generalforsamlingen, at Ã¥rsregnskabet 2016/2017 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23104645,indberetninger-20180424,2.5949402000000004,30209869.0,,2018-03-28T18:55:09.381Z,2016-10-31T15:14:58.197Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BE-50-EL,2016-10-31T15:14:58.425Z,,,,,,,,,,,,,,,,,,,,
30209869,2015-06-30,2015-06-30,c9,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzUzLzk1L2FmL2Y0YjgtNDU4Ni04Yzc5LTJlYzQwNmEyYjM3NQ.xhtml,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzJmL2JlLzUwL2RmZmUtNGQ4MS1iZWUyLWMzNTkzMWU0NjEwMg.pdf,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzdhL2JmLzZhLzEwYTItNDQ5ZC04ZjEyLWEzYmE2YWU3YjdhOQ.xml,false,Danmark,DK,Risskov,8240.0,3.0,Brunbjergvej,8000 Ãrhus C,SÃ¸nder AllÃ© 11,Hornslet,8543.0,12.0,Overblikket,8240 Risskov,Brunbjergvej 3,Til den daglige ledelse i 2xJ Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-09-26,2016-10-31,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,30209869.0,1014531323.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tore Christensen,Jesper JÃ¸rgensen,Jesper Jessen JÃ¸rgensen,Spar Nord Bank A/S,2 X J HOLDING ApS,"Risskov Revision, registreret revisor Tage AnsÃ¸",,Hornslet,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,,false,false,2016-09-26,Risskov,"Det indstilles pÃ¥ generalforsamlingen, at Ã¥rsregnskabet 2016/2017 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23104645,indberetninger-20180424,2.5949402000000004,30209869.0,,2018-03-28T18:55:09.381Z,2016-10-31T15:14:58.197Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BE-50-EL,2016-10-31T15:14:58.425Z,117693.0,125000.0,3006.0,2057.0,112293.0,117693.0,5400.0,114687.0,114687.0,114687.0,5000.0,-12707.0,5400.0,0.0,400.0,3006.0,949.0,0.0,,
30209869,2015-07-01,2016-06-30,c0,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzUzLzk1L2FmL2Y0YjgtNDU4Ni04Yzc5LTJlYzQwNmEyYjM3NQ.xhtml,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzJmL2JlLzUwL2RmZmUtNGQ4MS1iZWUyLWMzNTkzMWU0NjEwMg.pdf,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzdhL2JmLzZhLzEwYTItNDQ5ZC04ZjEyLWEzYmE2YWU3YjdhOQ.xml,false,Danmark,DK,Risskov,8240.0,3.0,Brunbjergvej,8000 Ãrhus C,SÃ¸nder AllÃ© 11,Hornslet,8543.0,12.0,Overblikket,8240 Risskov,Brunbjergvej 3,Til den daglige ledelse i 2xJ Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-09-26,2016-10-31,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",7564.0,114.0,30209869.0,1014531323.0,-22795.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tore Christensen,Jesper JÃ¸rgensen,Jesper Jessen JÃ¸rgensen,Spar Nord Bank A/S,2 X J HOLDING ApS,"Risskov Revision, registreret revisor Tage AnsÃ¸",0.0,Hornslet,2014-07-01,2015-06-30,-28980.0,-30670.0,-30359.0,2016-06-30,2015-07-01,197.0,false,false,2016-09-26,Risskov,"Det indstilles pÃ¥ generalforsamlingen, at Ã¥rsregnskabet 2016/2017 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",-1690.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23104645,indberetninger-20180424,2.5949402000000004,30209869.0,,2018-03-28T18:55:09.381Z,2016-10-31T15:14:58.197Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BE-50-EL,2016-10-31T15:14:58.425Z,,,,,,,,,,,,,,,,,,,,
30209869,2015-07-01,2016-06-30,c1,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzUzLzk1L2FmL2Y0YjgtNDU4Ni04Yzc5LTJlYzQwNmEyYjM3NQ.xhtml,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzJmL2JlLzUwL2RmZmUtNGQ4MS1iZWUyLWMzNTkzMWU0NjEwMg.pdf,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzdhL2JmLzZhLzEwYTItNDQ5ZC04ZjEyLWEzYmE2YWU3YjdhOQ.xml,false,Danmark,DK,Risskov,8240.0,3.0,Brunbjergvej,8000 Ãrhus C,SÃ¸nder AllÃ© 11,Hornslet,8543.0,12.0,Overblikket,8240 Risskov,Brunbjergvej 3,Til den daglige ledelse i 2xJ Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-09-26,2016-10-31,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,30209869.0,1014531323.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tore Christensen,Jesper JÃ¸rgensen,Jesper Jessen JÃ¸rgensen,Spar Nord Bank A/S,2 X J HOLDING ApS,"Risskov Revision, registreret revisor Tage AnsÃ¸",,Hornslet,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,,false,false,2016-09-26,Risskov,"Det indstilles pÃ¥ generalforsamlingen, at Ã¥rsregnskabet 2016/2017 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23104645,indberetninger-20180424,2.5949402000000004,30209869.0,,2018-03-28T18:55:09.381Z,2016-10-31T15:14:58.197Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BE-50-EL,2016-10-31T15:14:58.425Z,,,,,,,,,,,,,,,,,,,31574994.0,RISSKOV REVISION STATSAUTORISERET REVISIONSAKTIESELSKAB
30209869,2015-07-01,2016-06-30,c2,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzUzLzk1L2FmL2Y0YjgtNDU4Ni04Yzc5LTJlYzQwNmEyYjM3NQ.xhtml,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzJmL2JlLzUwL2RmZmUtNGQ4MS1iZWUyLWMzNTkzMWU0NjEwMg.pdf,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzdhL2JmLzZhLzEwYTItNDQ5ZC04ZjEyLWEzYmE2YWU3YjdhOQ.xml,false,Danmark,DK,Risskov,8240.0,3.0,Brunbjergvej,8000 Ãrhus C,SÃ¸nder AllÃ© 11,Hornslet,8543.0,12.0,Overblikket,8240 Risskov,Brunbjergvej 3,Til den daglige ledelse i 2xJ Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-09-26,2016-10-31,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,30209869.0,1014531323.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tore Christensen,Jesper JÃ¸rgensen,Jesper Jessen JÃ¸rgensen,Spar Nord Bank A/S,2 X J HOLDING ApS,"Risskov Revision, registreret revisor Tage AnsÃ¸",,Hornslet,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,,false,false,2016-09-26,Risskov,"Det indstilles pÃ¥ generalforsamlingen, at Ã¥rsregnskabet 2016/2017 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23104645,indberetninger-20180424,2.5949402000000004,30209869.0,,2018-03-28T18:55:09.381Z,2016-10-31T15:14:58.197Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BE-50-EL,2016-10-31T15:14:58.425Z,,,,,,,,,,,,,,,,,,,,
30209869,2015-07-01,2016-06-30,c4,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzUzLzk1L2FmL2Y0YjgtNDU4Ni04Yzc5LTJlYzQwNmEyYjM3NQ.xhtml,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzJmL2JlLzUwL2RmZmUtNGQ4MS1iZWUyLWMzNTkzMWU0NjEwMg.pdf,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzdhL2JmLzZhLzEwYTItNDQ5ZC04ZjEyLWEzYmE2YWU3YjdhOQ.xml,false,Danmark,DK,Risskov,8240.0,3.0,Brunbjergvej,8000 Ãrhus C,SÃ¸nder AllÃ© 11,Hornslet,8543.0,12.0,Overblikket,8240 Risskov,Brunbjergvej 3,Til den daglige ledelse i 2xJ Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-09-26,2016-10-31,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,30209869.0,1014531323.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tore Christensen,Jesper JÃ¸rgensen,Jesper Jessen JÃ¸rgensen,Spar Nord Bank A/S,2 X J HOLDING ApS,"Risskov Revision, registreret revisor Tage AnsÃ¸",,Hornslet,2014-07-01,2015-06-30,0.0,,,2016-06-30,2015-07-01,,false,false,2016-09-26,Risskov,"Det indstilles pÃ¥ generalforsamlingen, at Ã¥rsregnskabet 2016/2017 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23104645,indberetninger-20180424,2.5949402000000004,30209869.0,,2018-03-28T18:55:09.381Z,2016-10-31T15:14:58.197Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BE-50-EL,2016-10-31T15:14:58.425Z,,,,,,,,,,,,,,,,,,,,
30209869,2015-07-01,2016-06-30,c6,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzUzLzk1L2FmL2Y0YjgtNDU4Ni04Yzc5LTJlYzQwNmEyYjM3NQ.xhtml,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzJmL2JlLzUwL2RmZmUtNGQ4MS1iZWUyLWMzNTkzMWU0NjEwMg.pdf,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzdhL2JmLzZhLzEwYTItNDQ5ZC04ZjEyLWEzYmE2YWU3YjdhOQ.xml,false,Danmark,DK,Risskov,8240.0,3.0,Brunbjergvej,8000 Ãrhus C,SÃ¸nder AllÃ© 11,Hornslet,8543.0,12.0,Overblikket,8240 Risskov,Brunbjergvej 3,Til den daglige ledelse i 2xJ Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-09-26,2016-10-31,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,30209869.0,1014531323.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tore Christensen,Jesper JÃ¸rgensen,Jesper Jessen JÃ¸rgensen,Spar Nord Bank A/S,2 X J HOLDING ApS,"Risskov Revision, registreret revisor Tage AnsÃ¸",,Hornslet,2014-07-01,2015-06-30,-28980.0,,,2016-06-30,2015-07-01,,false,false,2016-09-26,Risskov,"Det indstilles pÃ¥ generalforsamlingen, at Ã¥rsregnskabet 2016/2017 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23104645,indberetninger-20180424,2.5949402000000004,30209869.0,,2018-03-28T18:55:09.381Z,2016-10-31T15:14:58.197Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BE-50-EL,2016-10-31T15:14:58.425Z,,,,,,,,,,,,,,,,,,,,
30209869,2016-06-30,2016-06-30,c8,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzLzczLzUzLzk1L2FmL2Y0YjgtNDU4Ni04Yzc5LTJlYzQwNmEyYjM3NQ.xhtml,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzJmL2JlLzUwL2RmZmUtNGQ4MS1iZWUyLWMzNTkzMWU0NjEwMg.pdf,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzdhL2JmLzZhLzEwYTItNDQ5ZC04ZjEyLWEzYmE2YWU3YjdhOQ.xml,false,Danmark,DK,Risskov,8240.0,3.0,Brunbjergvej,8000 Ãrhus C,SÃ¸nder AllÃ© 11,Hornslet,8543.0,12.0,Overblikket,8240 Risskov,Brunbjergvej 3,Til den daglige ledelse i 2xJ Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsrapport,Regnskabsklasse B,2016-09-26,2016-10-31,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,30209869.0,1014531323.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tore Christensen,Jesper JÃ¸rgensen,Jesper Jessen JÃ¸rgensen,Spar Nord Bank A/S,2 X J HOLDING ApS,"Risskov Revision, registreret revisor Tage AnsÃ¸",,Hornslet,2014-07-01,2015-06-30,,,,2016-06-30,2015-07-01,,false,false,2016-09-26,Risskov,"Det indstilles pÃ¥ generalforsamlingen, at Ã¥rsregnskabet 2016/2017 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23104645,indberetninger-20180424,2.5949402000000004,30209869.0,,2018-03-28T18:55:09.381Z,2016-10-31T15:14:58.197Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BE-50-EL,2016-10-31T15:14:58.425Z,100639.0,125000.0,8747.0,3747.0,83313.0,100639.0,17326.0,91892.0,91892.0,91892.0,10197.0,-41687.0,17326.0,6729.0,400.0,8747.0,0.0,5000.0,,
