entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfMortgagesAndCollaterals,ExternalExpenses,FinanceExpensesArisingFromGroupEnterprises,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,OtherFinanceIncomeFromGroupEnterprises,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,RestOfOtherFinanceExpenses,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,ProposedDividend,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesDividendsFromGroupEnterprises,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,NameOfAuditFirm
30209869,2013-07-01,2014-06-30,c3,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzVkLzkxL2Q0L2I3ZTItNGNkMi05NmViLTBiYTQ0MWRlYWE3MQ.xhtml,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzL2UzLzgzLzViLzdhL2E1NzctNDZiMC04YWJhLTYzYTZjYzg0Nzk1Zg.pdf,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzM3LzJmL2RiL2U1ZDQtNDVjYi04ZmVmLWJkYTljYzk0NjliNQ.xml,Danmark,DK,Risskov,3.0,Brunbjergvej,8000 Ãrhus C,SÃ¸nder AllÃ© 11,EgÃ¥,8250.0,38.0,Muslingevej,8240 Risskov,Brunbjergvej 3,Til den daglige ledelse i 2xJ Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-12-14,2015-12-16,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",12458.0,417.0,31574994.0,30209869.0,1014531323.0,158600.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tore Christensen,Jesper Jessen JÃ¸rgensen,Jesper Jessen JÃ¸rgensen,Spar Nord Bank A/S,2 X J HOLDING ApS,"Risskov Revision, registreret revisor Tage AnsÃ¸",46.0,0.0,EgÃ¥,2013-07-01,2014-06-30,148907.0,145771.0,146142.0,2015-06-30,2014-07-01,0.0,2015-12-14,Risskov,"Det indstilles til generalforsamlingen, at Ã¥rsregnskabet for 2015/2016 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",-3136.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21797702,indberetninger-20180424,2.595548,30209869.0,,2018-03-30T22:49:08.232Z,2015-12-17T10:11:06.636Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AH-02-ML,2015-12-17T10:11:07.033Z,,,,,,,,,,,,,,,,,,,,,,
30209869,2013-07-01,2014-06-30,c5,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzVkLzkxL2Q0L2I3ZTItNGNkMi05NmViLTBiYTQ0MWRlYWE3MQ.xhtml,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzL2UzLzgzLzViLzdhL2E1NzctNDZiMC04YWJhLTYzYTZjYzg0Nzk1Zg.pdf,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzM3LzJmL2RiL2U1ZDQtNDVjYi04ZmVmLWJkYTljYzk0NjliNQ.xml,Danmark,DK,Risskov,3.0,Brunbjergvej,8000 Ãrhus C,SÃ¸nder AllÃ© 11,EgÃ¥,8250.0,38.0,Muslingevej,8240 Risskov,Brunbjergvej 3,Til den daglige ledelse i 2xJ Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-12-14,2015-12-16,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,31574994.0,30209869.0,1014531323.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tore Christensen,Jesper Jessen JÃ¸rgensen,Jesper Jessen JÃ¸rgensen,Spar Nord Bank A/S,2 X J HOLDING ApS,"Risskov Revision, registreret revisor Tage AnsÃ¸",,,EgÃ¥,2013-07-01,2014-06-30,49600.0,,,2015-06-30,2014-07-01,,2015-12-14,Risskov,"Det indstilles til generalforsamlingen, at Ã¥rsregnskabet for 2015/2016 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21797702,indberetninger-20180424,2.595548,30209869.0,,2018-03-30T22:49:08.232Z,2015-12-17T10:11:06.636Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AH-02-ML,2015-12-17T10:11:07.033Z,,,,,,,,,,,,,,,,,,,,,,
30209869,2013-07-01,2014-06-30,c7,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzVkLzkxL2Q0L2I3ZTItNGNkMi05NmViLTBiYTQ0MWRlYWE3MQ.xhtml,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzL2UzLzgzLzViLzdhL2E1NzctNDZiMC04YWJhLTYzYTZjYzg0Nzk1Zg.pdf,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzM3LzJmL2RiL2U1ZDQtNDVjYi04ZmVmLWJkYTljYzk0NjliNQ.xml,Danmark,DK,Risskov,3.0,Brunbjergvej,8000 Ãrhus C,SÃ¸nder AllÃ© 11,EgÃ¥,8250.0,38.0,Muslingevej,8240 Risskov,Brunbjergvej 3,Til den daglige ledelse i 2xJ Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-12-14,2015-12-16,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,31574994.0,30209869.0,1014531323.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tore Christensen,Jesper Jessen JÃ¸rgensen,Jesper Jessen JÃ¸rgensen,Spar Nord Bank A/S,2 X J HOLDING ApS,"Risskov Revision, registreret revisor Tage AnsÃ¸",,,EgÃ¥,2013-07-01,2014-06-30,95728.0,,,2015-06-30,2014-07-01,,2015-12-14,Risskov,"Det indstilles til generalforsamlingen, at Ã¥rsregnskabet for 2015/2016 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21797702,indberetninger-20180424,2.595548,30209869.0,,2018-03-30T22:49:08.232Z,2015-12-17T10:11:06.636Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AH-02-ML,2015-12-17T10:11:07.033Z,,,,,,,,,,,,,,,,,,,,,,
30209869,2013-07-01,2014-06-30,c9,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzVkLzkxL2Q0L2I3ZTItNGNkMi05NmViLTBiYTQ0MWRlYWE3MQ.xhtml,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzL2UzLzgzLzViLzdhL2E1NzctNDZiMC04YWJhLTYzYTZjYzg0Nzk1Zg.pdf,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzM3LzJmL2RiL2U1ZDQtNDVjYi04ZmVmLWJkYTljYzk0NjliNQ.xml,Danmark,DK,Risskov,3.0,Brunbjergvej,8000 Ãrhus C,SÃ¸nder AllÃ© 11,EgÃ¥,8250.0,38.0,Muslingevej,8240 Risskov,Brunbjergvej 3,Til den daglige ledelse i 2xJ Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-12-14,2015-12-16,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,31574994.0,30209869.0,1014531323.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tore Christensen,Jesper Jessen JÃ¸rgensen,Jesper Jessen JÃ¸rgensen,Spar Nord Bank A/S,2 X J HOLDING ApS,"Risskov Revision, registreret revisor Tage AnsÃ¸",,,EgÃ¥,2013-07-01,2014-06-30,3579.0,,,2015-06-30,2014-07-01,,2015-12-14,Risskov,"Det indstilles til generalforsamlingen, at Ã¥rsregnskabet for 2015/2016 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21797702,indberetninger-20180424,2.595548,30209869.0,,2018-03-30T22:49:08.232Z,2015-12-17T10:11:06.636Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AH-02-ML,2015-12-17T10:11:07.033Z,,,,,,,,,,,,,,,,,,,,,,
30209869,2014-06-30,2014-06-30,c11,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzVkLzkxL2Q0L2I3ZTItNGNkMi05NmViLTBiYTQ0MWRlYWE3MQ.xhtml,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzL2UzLzgzLzViLzdhL2E1NzctNDZiMC04YWJhLTYzYTZjYzg0Nzk1Zg.pdf,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzM3LzJmL2RiL2U1ZDQtNDVjYi04ZmVmLWJkYTljYzk0NjliNQ.xml,Danmark,DK,Risskov,3.0,Brunbjergvej,8000 Ãrhus C,SÃ¸nder AllÃ© 11,EgÃ¥,8250.0,38.0,Muslingevej,8240 Risskov,Brunbjergvej 3,Til den daglige ledelse i 2xJ Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-12-14,2015-12-16,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,31574994.0,30209869.0,1014531323.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tore Christensen,Jesper Jessen JÃ¸rgensen,Jesper Jessen JÃ¸rgensen,Spar Nord Bank A/S,2 X J HOLDING ApS,"Risskov Revision, registreret revisor Tage AnsÃ¸",,,EgÃ¥,2013-07-01,2014-06-30,,,,2015-06-30,2014-07-01,,2015-12-14,Risskov,"Det indstilles til generalforsamlingen, at Ã¥rsregnskabet for 2015/2016 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21797702,indberetninger-20180424,2.595548,30209869.0,,2018-03-30T22:49:08.232Z,2015-12-17T10:11:06.636Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AH-02-ML,2015-12-17T10:11:07.033Z,351973.0,8564.0,125000.0,113765.0,0.0,243277.0,351973.0,108696.0,238208.0,238208.0,238208.0,5000.0,49600.0,95728.0,22549.0,108696.0,0.0,105201.0,49200.0,56001.0,54096.0,
30209869,2014-07-01,2015-06-30,c0,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzVkLzkxL2Q0L2I3ZTItNGNkMi05NmViLTBiYTQ0MWRlYWE3MQ.xhtml,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzL2UzLzgzLzViLzdhL2E1NzctNDZiMC04YWJhLTYzYTZjYzg0Nzk1Zg.pdf,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzM3LzJmL2RiL2U1ZDQtNDVjYi04ZmVmLWJkYTljYzk0NjliNQ.xml,Danmark,DK,Risskov,3.0,Brunbjergvej,8000 Ãrhus C,SÃ¸nder AllÃ© 11,EgÃ¥,8250.0,38.0,Muslingevej,8240 Risskov,Brunbjergvej 3,Til den daglige ledelse i 2xJ Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-12-14,2015-12-16,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",9354.0,0.0,31574994.0,30209869.0,1014531323.0,-123521.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tore Christensen,Jesper Jessen JÃ¸rgensen,Jesper Jessen JÃ¸rgensen,Spar Nord Bank A/S,2 X J HOLDING ApS,"Risskov Revision, registreret revisor Tage AnsÃ¸",0.0,2.0,EgÃ¥,2013-07-01,2014-06-30,-130984.0,-133041.0,-132875.0,2015-06-30,2014-07-01,168.0,2015-12-14,Risskov,"Det indstilles til generalforsamlingen, at Ã¥rsregnskabet for 2015/2016 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",-2057.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21797702,indberetninger-20180424,2.595548,30209869.0,,2018-03-30T22:49:08.232Z,2015-12-17T10:11:06.636Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AH-02-ML,2015-12-17T10:11:07.033Z,,,,,,,,,,,,,,,,,,,,,,
30209869,2014-07-01,2015-06-30,c1,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzVkLzkxL2Q0L2I3ZTItNGNkMi05NmViLTBiYTQ0MWRlYWE3MQ.xhtml,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzL2UzLzgzLzViLzdhL2E1NzctNDZiMC04YWJhLTYzYTZjYzg0Nzk1Zg.pdf,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzM3LzJmL2RiL2U1ZDQtNDVjYi04ZmVmLWJkYTljYzk0NjliNQ.xml,Danmark,DK,Risskov,3.0,Brunbjergvej,8000 Ãrhus C,SÃ¸nder AllÃ© 11,EgÃ¥,8250.0,38.0,Muslingevej,8240 Risskov,Brunbjergvej 3,Til den daglige ledelse i 2xJ Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-12-14,2015-12-16,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,31574994.0,30209869.0,1014531323.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tore Christensen,Jesper Jessen JÃ¸rgensen,Jesper Jessen JÃ¸rgensen,Spar Nord Bank A/S,2 X J HOLDING ApS,"Risskov Revision, registreret revisor Tage AnsÃ¸",,,EgÃ¥,2013-07-01,2014-06-30,,,,2015-06-30,2014-07-01,,2015-12-14,Risskov,"Det indstilles til generalforsamlingen, at Ã¥rsregnskabet for 2015/2016 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21797702,indberetninger-20180424,2.595548,30209869.0,,2018-03-30T22:49:08.232Z,2015-12-17T10:11:06.636Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AH-02-ML,2015-12-17T10:11:07.033Z,,,,,,,,,,,,,,,,,,,,,,RISSKOV REVISION STATSAUTORISERET REVISIONSAKTIESELSKAB
30209869,2014-07-01,2015-06-30,c2,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzVkLzkxL2Q0L2I3ZTItNGNkMi05NmViLTBiYTQ0MWRlYWE3MQ.xhtml,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzL2UzLzgzLzViLzdhL2E1NzctNDZiMC04YWJhLTYzYTZjYzg0Nzk1Zg.pdf,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzM3LzJmL2RiL2U1ZDQtNDVjYi04ZmVmLWJkYTljYzk0NjliNQ.xml,Danmark,DK,Risskov,3.0,Brunbjergvej,8000 Ãrhus C,SÃ¸nder AllÃ© 11,EgÃ¥,8250.0,38.0,Muslingevej,8240 Risskov,Brunbjergvej 3,Til den daglige ledelse i 2xJ Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-12-14,2015-12-16,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,31574994.0,30209869.0,1014531323.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tore Christensen,Jesper Jessen JÃ¸rgensen,Jesper Jessen JÃ¸rgensen,Spar Nord Bank A/S,2 X J HOLDING ApS,"Risskov Revision, registreret revisor Tage AnsÃ¸",,,EgÃ¥,2013-07-01,2014-06-30,,,,2015-06-30,2014-07-01,,2015-12-14,Risskov,"Det indstilles til generalforsamlingen, at Ã¥rsregnskabet for 2015/2016 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21797702,indberetninger-20180424,2.595548,30209869.0,,2018-03-30T22:49:08.232Z,2015-12-17T10:11:06.636Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AH-02-ML,2015-12-17T10:11:07.033Z,,,,,,,,,,,,,,,,,,,,,,
30209869,2014-07-01,2015-06-30,c4,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzVkLzkxL2Q0L2I3ZTItNGNkMi05NmViLTBiYTQ0MWRlYWE3MQ.xhtml,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzL2UzLzgzLzViLzdhL2E1NzctNDZiMC04YWJhLTYzYTZjYzg0Nzk1Zg.pdf,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzM3LzJmL2RiL2U1ZDQtNDVjYi04ZmVmLWJkYTljYzk0NjliNQ.xml,Danmark,DK,Risskov,3.0,Brunbjergvej,8000 Ãrhus C,SÃ¸nder AllÃ© 11,EgÃ¥,8250.0,38.0,Muslingevej,8240 Risskov,Brunbjergvej 3,Til den daglige ledelse i 2xJ Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-12-14,2015-12-16,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,31574994.0,30209869.0,1014531323.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tore Christensen,Jesper Jessen JÃ¸rgensen,Jesper Jessen JÃ¸rgensen,Spar Nord Bank A/S,2 X J HOLDING ApS,"Risskov Revision, registreret revisor Tage AnsÃ¸",,,EgÃ¥,2013-07-01,2014-06-30,0.0,,,2015-06-30,2014-07-01,,2015-12-14,Risskov,"Det indstilles til generalforsamlingen, at Ã¥rsregnskabet for 2015/2016 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21797702,indberetninger-20180424,2.595548,30209869.0,,2018-03-30T22:49:08.232Z,2015-12-17T10:11:06.636Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AH-02-ML,2015-12-17T10:11:07.033Z,,,,,,,,,,,,,,,,,,,,,,
30209869,2014-07-01,2015-06-30,c6,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzLzBiLzVkLzkxL2Q0L2I3ZTItNGNkMi05NmViLTBiYTQ0MWRlYWE3MQ.xhtml,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzL2UzLzgzLzViLzdhL2E1NzctNDZiMC04YWJhLTYzYTZjYzg0Nzk1Zg.pdf,http://regnskaber.virk.dk/96890203/ZG9rdW1lbnRsYWdlcjovLzAzLzI4LzM3LzJmL2RiL2U1ZDQtNDVjYi04ZmVmLWJkYTljYzk0NjliNQ.xml,Danmark,DK,Risskov,3.0,Brunbjergvej,8000 Ãrhus C,SÃ¸nder AllÃ© 11,EgÃ¥,8250.0,38.0,Muslingevej,8240 Risskov,Brunbjergvej 3,Til den daglige ledelse i 2xJ Holding ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-12-14,2015-12-16,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,,31574994.0,30209869.0,1014531323.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Tore Christensen,Jesper Jessen JÃ¸rgensen,Jesper Jessen JÃ¸rgensen,Spar Nord Bank A/S,2 X J HOLDING ApS,"Risskov Revision, registreret revisor Tage AnsÃ¸",,,EgÃ¥,2013-07-01,2014-06-30,-95728.0,,,2015-06-30,2014-07-01,,2015-12-14,Risskov,"Det indstilles til generalforsamlingen, at Ã¥rsregnskabet for 2015/2016 ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21797702,indberetninger-20180424,2.595548,30209869.0,,2018-03-30T22:49:08.232Z,2015-12-17T10:11:06.636Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AH-02-ML,2015-12-17T10:11:07.033Z,,,,,,,,,,,,,,,,,,,,,,
