entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityPostcodeAndTown,AddressOfReportingEntityStreetAndNumber,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfGeneralMeeting,DescriptionOfAuditor,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,EmployeeBenefitsExpense,GrossResult,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Revenue,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ProposedDividend,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradeReceivables
32840477,2012-01-01,2012-12-31,ID_10,http://regnskaber.virk.dk/77404823/Y3ZyLmRrOi8vcGRmcy8zMjg0MDQ3NztBcFM0NzI1ODQ7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/77404823/Y3ZyLmRrOi8veGJybHMvWC03RTE1NDRGMC0yMDE0MDIwN18xNTEzNTRfMTAw.xml,"2450, KÃ¸benhavn SV","Teglholm Alle 9 E, 2 tv.","Kastrup, 2770","FuglebÃ¦kvej 3 A,  1. sal",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-02-07,Registreret revisor,28686668.0,32840477.0,28686668.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Pushkin ApS.,Ãrsrapport,Ernst Henriksen,Hans Chr. Enevoldsen,Hans Chr. Enevoldsen,"Ãkonomi og Administration, Registreret Revisionsanpartsselskab",Pushkin ApS,"Ãkonomi og Administration, Registreret Revisionsanpartsselskab",96600.0,2013-12-31,2013-01-01,2014-01-15,Kastrup,DirektÃ¸r,urn:ofk:oid:20673594,indberetninger-20180424,2.5097417999999996,32840477.0,,2018-03-31T19:25:47.468Z,2014-02-07T23:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-147.411,2014-02-07T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,
32840477,2012-01-01,2012-12-31,ID_12,http://regnskaber.virk.dk/77404823/Y3ZyLmRrOi8vcGRmcy8zMjg0MDQ3NztBcFM0NzI1ODQ7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/77404823/Y3ZyLmRrOi8veGJybHMvWC03RTE1NDRGMC0yMDE0MDIwN18xNTEzNTRfMTAw.xml,"2450, KÃ¸benhavn SV","Teglholm Alle 9 E, 2 tv.","Kastrup, 2770","FuglebÃ¦kvej 3 A,  1. sal",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-02-07,Registreret revisor,28686668.0,32840477.0,28686668.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Pushkin ApS.,Ãrsrapport,Ernst Henriksen,Hans Chr. Enevoldsen,Hans Chr. Enevoldsen,"Ãkonomi og Administration, Registreret Revisionsanpartsselskab",Pushkin ApS,"Ãkonomi og Administration, Registreret Revisionsanpartsselskab",282530.0,2013-12-31,2013-01-01,2014-01-15,Kastrup,DirektÃ¸r,urn:ofk:oid:20673594,indberetninger-20180424,2.5097417999999996,32840477.0,,2018-03-31T19:25:47.468Z,2014-02-07T23:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-147.411,2014-02-07T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,
32840477,2012-01-01,2012-12-31,ID_14,http://regnskaber.virk.dk/77404823/Y3ZyLmRrOi8vcGRmcy8zMjg0MDQ3NztBcFM0NzI1ODQ7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/77404823/Y3ZyLmRrOi8veGJybHMvWC03RTE1NDRGMC0yMDE0MDIwN18xNTEzNTRfMTAw.xml,"2450, KÃ¸benhavn SV","Teglholm Alle 9 E, 2 tv.","Kastrup, 2770","FuglebÃ¦kvej 3 A,  1. sal",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-02-07,Registreret revisor,28686668.0,32840477.0,28686668.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Pushkin ApS.,Ãrsrapport,Ernst Henriksen,Hans Chr. Enevoldsen,Hans Chr. Enevoldsen,"Ãkonomi og Administration, Registreret Revisionsanpartsselskab",Pushkin ApS,"Ãkonomi og Administration, Registreret Revisionsanpartsselskab",379130.0,2013-12-31,2013-01-01,2014-01-15,Kastrup,DirektÃ¸r,urn:ofk:oid:20673594,indberetninger-20180424,2.5097417999999996,32840477.0,,2018-03-31T19:25:47.468Z,2014-02-07T23:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-147.411,2014-02-07T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,
32840477,2012-01-01,2012-12-31,ID_8,http://regnskaber.virk.dk/77404823/Y3ZyLmRrOi8vcGRmcy8zMjg0MDQ3NztBcFM0NzI1ODQ7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/77404823/Y3ZyLmRrOi8veGJybHMvWC03RTE1NDRGMC0yMDE0MDIwN18xNTEzNTRfMTAw.xml,"2450, KÃ¸benhavn SV","Teglholm Alle 9 E, 2 tv.","Kastrup, 2770","FuglebÃ¦kvej 3 A,  1. sal",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-02-07,Registreret revisor,28686668.0,32840477.0,28686668.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Pushkin ApS.,Ãrsrapport,Ernst Henriksen,Hans Chr. Enevoldsen,Hans Chr. Enevoldsen,"Ãkonomi og Administration, Registreret Revisionsanpartsselskab",Pushkin ApS,"Ãkonomi og Administration, Registreret Revisionsanpartsselskab",-379130.0,2013-12-31,2013-01-01,2014-01-15,Kastrup,DirektÃ¸r,urn:ofk:oid:20673594,indberetninger-20180424,2.5097417999999996,32840477.0,,2018-03-31T19:25:47.468Z,2014-02-07T23:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-147.411,2014-02-07T23:00:00.000Z,483488.0,-990867.0,23834.0,962.0,-1276.0,-507693.0,-507379.0,-1014701.0,128563.0,,,,,,,,,,,,,,
32840477,2012-12-31,2012-12-31,ID_16,http://regnskaber.virk.dk/77404823/Y3ZyLmRrOi8vcGRmcy8zMjg0MDQ3NztBcFM0NzI1ODQ7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/77404823/Y3ZyLmRrOi8veGJybHMvWC03RTE1NDRGMC0yMDE0MDIwN18xNTEzNTRfMTAw.xml,"2450, KÃ¸benhavn SV","Teglholm Alle 9 E, 2 tv.","Kastrup, 2770","FuglebÃ¦kvej 3 A,  1. sal",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-02-07,Registreret revisor,28686668.0,32840477.0,28686668.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Pushkin ApS.,Ãrsrapport,Ernst Henriksen,Hans Chr. Enevoldsen,Hans Chr. Enevoldsen,"Ãkonomi og Administration, Registreret Revisionsanpartsselskab",Pushkin ApS,"Ãkonomi og Administration, Registreret Revisionsanpartsselskab",,2013-12-31,2013-01-01,2014-01-15,Kastrup,DirektÃ¸r,urn:ofk:oid:20673594,indberetninger-20180424,2.5097417999999996,32840477.0,,2018-03-31T19:25:47.468Z,2014-02-07T23:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-147.411,2014-02-07T23:00:00.000Z,,,,,,,,,,692885.0,597012.0,-90000.0,692885.0,-381223.0,-692885.0,-311662.0,-96600.0,-291223.0,-311662.0,-242.0,95873.0,-38825.0,95873.0
32840477,2013-01-01,2013-12-31,ID_0,http://regnskaber.virk.dk/77404823/Y3ZyLmRrOi8vcGRmcy8zMjg0MDQ3NztBcFM0NzI1ODQ7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/77404823/Y3ZyLmRrOi8veGJybHMvWC03RTE1NDRGMC0yMDE0MDIwN18xNTEzNTRfMTAw.xml,"2450, KÃ¸benhavn SV","Teglholm Alle 9 E, 2 tv.","Kastrup, 2770","FuglebÃ¦kvej 3 A,  1. sal",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-02-07,Registreret revisor,28686668.0,32840477.0,28686668.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Pushkin ApS.,Ãrsrapport,Ernst Henriksen,Hans Chr. Enevoldsen,Hans Chr. Enevoldsen,"Ãkonomi og Administration, Registreret Revisionsanpartsselskab",Pushkin ApS,"Ãkonomi og Administration, Registreret Revisionsanpartsselskab",,2013-12-31,2013-01-01,2014-01-15,Kastrup,DirektÃ¸r,urn:ofk:oid:20673594,indberetninger-20180424,2.5097417999999996,32840477.0,,2018-03-31T19:25:47.468Z,2014-02-07T23:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-147.411,2014-02-07T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,
32840477,2013-01-01,2013-12-31,ID_1,http://regnskaber.virk.dk/77404823/Y3ZyLmRrOi8vcGRmcy8zMjg0MDQ3NztBcFM0NzI1ODQ7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/77404823/Y3ZyLmRrOi8veGJybHMvWC03RTE1NDRGMC0yMDE0MDIwN18xNTEzNTRfMTAw.xml,"2450, KÃ¸benhavn SV","Teglholm Alle 9 E, 2 tv.","Kastrup, 2770","FuglebÃ¦kvej 3 A,  1. sal",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-02-07,Registreret revisor,28686668.0,32840477.0,28686668.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Pushkin ApS.,Ãrsrapport,Ernst Henriksen,Hans Chr. Enevoldsen,Hans Chr. Enevoldsen,"Ãkonomi og Administration, Registreret Revisionsanpartsselskab",Pushkin ApS,"Ãkonomi og Administration, Registreret Revisionsanpartsselskab",,2013-12-31,2013-01-01,2014-01-15,Kastrup,DirektÃ¸r,urn:ofk:oid:20673594,indberetninger-20180424,2.5097417999999996,32840477.0,,2018-03-31T19:25:47.468Z,2014-02-07T23:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-147.411,2014-02-07T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,
32840477,2013-01-01,2013-12-31,ID_11,http://regnskaber.virk.dk/77404823/Y3ZyLmRrOi8vcGRmcy8zMjg0MDQ3NztBcFM0NzI1ODQ7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/77404823/Y3ZyLmRrOi8veGJybHMvWC03RTE1NDRGMC0yMDE0MDIwN18xNTEzNTRfMTAw.xml,"2450, KÃ¸benhavn SV","Teglholm Alle 9 E, 2 tv.","Kastrup, 2770","FuglebÃ¦kvej 3 A,  1. sal",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-02-07,Registreret revisor,28686668.0,32840477.0,28686668.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Pushkin ApS.,Ãrsrapport,Ernst Henriksen,Hans Chr. Enevoldsen,Hans Chr. Enevoldsen,"Ãkonomi og Administration, Registreret Revisionsanpartsselskab",Pushkin ApS,"Ãkonomi og Administration, Registreret Revisionsanpartsselskab",265251.0,2013-12-31,2013-01-01,2014-01-15,Kastrup,DirektÃ¸r,urn:ofk:oid:20673594,indberetninger-20180424,2.5097417999999996,32840477.0,,2018-03-31T19:25:47.468Z,2014-02-07T23:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-147.411,2014-02-07T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,
32840477,2013-01-01,2013-12-31,ID_13,http://regnskaber.virk.dk/77404823/Y3ZyLmRrOi8vcGRmcy8zMjg0MDQ3NztBcFM0NzI1ODQ7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/77404823/Y3ZyLmRrOi8veGJybHMvWC03RTE1NDRGMC0yMDE0MDIwN18xNTEzNTRfMTAw.xml,"2450, KÃ¸benhavn SV","Teglholm Alle 9 E, 2 tv.","Kastrup, 2770","FuglebÃ¦kvej 3 A,  1. sal",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-02-07,Registreret revisor,28686668.0,32840477.0,28686668.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Pushkin ApS.,Ãrsrapport,Ernst Henriksen,Hans Chr. Enevoldsen,Hans Chr. Enevoldsen,"Ãkonomi og Administration, Registreret Revisionsanpartsselskab",Pushkin ApS,"Ãkonomi og Administration, Registreret Revisionsanpartsselskab",361851.0,2013-12-31,2013-01-01,2014-01-15,Kastrup,DirektÃ¸r,urn:ofk:oid:20673594,indberetninger-20180424,2.5097417999999996,32840477.0,,2018-03-31T19:25:47.468Z,2014-02-07T23:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-147.411,2014-02-07T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,
32840477,2013-01-01,2013-12-31,ID_17,http://regnskaber.virk.dk/77404823/Y3ZyLmRrOi8vcGRmcy8zMjg0MDQ3NztBcFM0NzI1ODQ7MjAxMzAxMDE7MjAxMzEyMzE7UjtS.pdf,http://regnskaber.virk.dk/77404823/Y3ZyLmRrOi8veGJybHMvWC03RTE1NDRGMC0yMDE0MDIwN18xNTEzNTRfMTAw.xml,"2450, KÃ¸benhavn SV","Teglholm Alle 9 E, 2 tv.","Kastrup, 2770","FuglebÃ¦kvej 3 A,  1. sal",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2013 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2014-02-07,Registreret revisor,28686668.0,32840477.0,28686668.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2013 - 31. december 2013 for Pushkin ApS.,Ãrsrapport,Ernst Henriksen,Hans Chr. Enevoldsen,Hans Chr. Enevoldsen,"Ãkonomi og Administration, Registreret Revisionsanpartsselskab",Pushkin ApS,"Ãkonomi og Administration, Registreret Revisionsanpartsselskab",,2013-12-31,2013-01-01,2014-01-15,Kastrup,DirektÃ¸r,urn:ofk:oid:20673594,indberetninger-20180424,2.5097417999999996,32840477.0,,2018-03-31T19:25:47.468Z,2014-02-07T23:00:00.000Z,regnskab,0.0,,2013-12-31,2013-01-01,14-147.411,2014-02-07T23:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,
