entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RestOfOtherFinanceExpenses,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
32840477,2016-01-01,2016-12-31,ID_11,,http://regnskaber.virk.dk/77404823/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzE5L2YxL2ZkL2Q3ZDktNDFkMC1iYjkxLWFiOWM1ZTVkYTc2ZQ.pdf,http://regnskaber.virk.dk/77404823/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2VjL2M0LzQ2LzQwYTItNGMxNC1hYjAxLWU1YWEwZmI4N2M4OQ.xml,true,"Kastrup, 2770","FuglebÃ¦kvej 3 A,  1. sal",Til den daglige ledelse i Pushkin ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2018-01-31,2018-01-31,2018-02-08,28686668.0,32840477.0,28686668.0,mne816,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for Pushkin ApS.,Ãrsrapport,Ernst Henriksen,Hans Chr. Enevoldsen,Ãkonomi og Administration,Pushkin ApS,"Ãkonomi og Administration, Registreret Revisionsanpartsselskab",KÃ¸benhavn,2016-01-01,2016-12-31,-307745.0,2017-12-31,2017-01-01,false,2018-01-31,Kastrup,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25038618,indberetninger-20180424,2.5097403999999996,32840477.0,,2018-04-03T19:30:55.035Z,2018-02-08T14:00:43.631Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-24-NC,2018-02-08T14:00:43.792Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
32840477,2016-01-01,2016-12-31,ID_7,,http://regnskaber.virk.dk/77404823/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzE5L2YxL2ZkL2Q3ZDktNDFkMC1iYjkxLWFiOWM1ZTVkYTc2ZQ.pdf,http://regnskaber.virk.dk/77404823/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2VjL2M0LzQ2LzQwYTItNGMxNC1hYjAxLWU1YWEwZmI4N2M4OQ.xml,true,"Kastrup, 2770","FuglebÃ¦kvej 3 A,  1. sal",Til den daglige ledelse i Pushkin ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2018-01-31,2018-01-31,2018-02-08,28686668.0,32840477.0,28686668.0,mne816,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for Pushkin ApS.,Ãrsrapport,Ernst Henriksen,Hans Chr. Enevoldsen,Ãkonomi og Administration,Pushkin ApS,"Ãkonomi og Administration, Registreret Revisionsanpartsselskab",KÃ¸benhavn,2016-01-01,2016-12-31,407745.0,2017-12-31,2017-01-01,false,2018-01-31,Kastrup,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25038618,indberetninger-20180424,2.5097403999999996,32840477.0,,2018-04-03T19:30:55.035Z,2018-02-08T14:00:43.631Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-24-NC,2018-02-08T14:00:43.792Z,400978.0,860111.0,75204.0,515611.0,459133.0,18726.0,107866.0,,,,,,,,,,,,,,,,,,,,
32840477,2016-01-01,2016-12-31,ID_9,,http://regnskaber.virk.dk/77404823/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzE5L2YxL2ZkL2Q3ZDktNDFkMC1iYjkxLWFiOWM1ZTVkYTc2ZQ.pdf,http://regnskaber.virk.dk/77404823/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2VjL2M0LzQ2LzQwYTItNGMxNC1hYjAxLWU1YWEwZmI4N2M4OQ.xml,true,"Kastrup, 2770","FuglebÃ¦kvej 3 A,  1. sal",Til den daglige ledelse i Pushkin ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2018-01-31,2018-01-31,2018-02-08,28686668.0,32840477.0,28686668.0,mne816,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for Pushkin ApS.,Ãrsrapport,Ernst Henriksen,Hans Chr. Enevoldsen,Ãkonomi og Administration,Pushkin ApS,"Ãkonomi og Administration, Registreret Revisionsanpartsselskab",KÃ¸benhavn,2016-01-01,2016-12-31,-100000.0,2017-12-31,2017-01-01,false,2018-01-31,Kastrup,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25038618,indberetninger-20180424,2.5097403999999996,32840477.0,,2018-04-03T19:30:55.035Z,2018-02-08T14:00:43.631Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-24-NC,2018-02-08T14:00:43.792Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
32840477,2016-12-31,2016-12-31,ID_5,,http://regnskaber.virk.dk/77404823/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzE5L2YxL2ZkL2Q3ZDktNDFkMC1iYjkxLWFiOWM1ZTVkYTc2ZQ.pdf,http://regnskaber.virk.dk/77404823/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2VjL2M0LzQ2LzQwYTItNGMxNC1hYjAxLWU1YWEwZmI4N2M4OQ.xml,true,"Kastrup, 2770","FuglebÃ¦kvej 3 A,  1. sal",Til den daglige ledelse i Pushkin ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2018-01-31,2018-01-31,2018-02-08,28686668.0,32840477.0,28686668.0,mne816,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for Pushkin ApS.,Ãrsrapport,Ernst Henriksen,Hans Chr. Enevoldsen,Ãkonomi og Administration,Pushkin ApS,"Ãkonomi og Administration, Registreret Revisionsanpartsselskab",KÃ¸benhavn,2016-01-01,2016-12-31,,2017-12-31,2017-01-01,false,2018-01-31,Kastrup,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25038618,indberetninger-20180424,2.5097403999999996,32840477.0,,2018-04-03T19:30:55.035Z,2018-02-08T14:00:43.631Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-24-NC,2018-02-08T14:00:43.792Z,,,,,,,,1268128.0,144557.0,90000.0,403640.0,996876.0,1268128.0,271252.0,864488.0,864488.0,864488.0,161088.0,100000.0,100000.0,806876.0,271252.0,2298.0,259083.0,107866.0,159083.0,
32840477,2017-01-01,2017-12-31,ID_0,,http://regnskaber.virk.dk/77404823/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzE5L2YxL2ZkL2Q3ZDktNDFkMC1iYjkxLWFiOWM1ZTVkYTc2ZQ.pdf,http://regnskaber.virk.dk/77404823/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2VjL2M0LzQ2LzQwYTItNGMxNC1hYjAxLWU1YWEwZmI4N2M4OQ.xml,true,"Kastrup, 2770","FuglebÃ¦kvej 3 A,  1. sal",Til den daglige ledelse i Pushkin ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2018-01-31,2018-01-31,2018-02-08,28686668.0,32840477.0,28686668.0,mne816,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for Pushkin ApS.,Ãrsrapport,Ernst Henriksen,Hans Chr. Enevoldsen,Ãkonomi og Administration,Pushkin ApS,"Ãkonomi og Administration, Registreret Revisionsanpartsselskab",KÃ¸benhavn,2016-01-01,2016-12-31,150897.0,2017-12-31,2017-01-01,false,2018-01-31,Kastrup,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25038618,indberetninger-20180424,2.5097403999999996,32840477.0,,2018-04-03T19:30:55.035Z,2018-02-08T14:00:43.631Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-24-NC,2018-02-08T14:00:43.792Z,400657.0,392968.0,201401.0,193445.0,-7689.0,267.0,42548.0,,,,,,,,,,,,,,,,,,,,
32840477,2017-01-01,2017-12-31,ID_1,,http://regnskaber.virk.dk/77404823/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzE5L2YxL2ZkL2Q3ZDktNDFkMC1iYjkxLWFiOWM1ZTVkYTc2ZQ.pdf,http://regnskaber.virk.dk/77404823/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2VjL2M0LzQ2LzQwYTItNGMxNC1hYjAxLWU1YWEwZmI4N2M4OQ.xml,true,"Kastrup, 2770","FuglebÃ¦kvej 3 A,  1. sal",Til den daglige ledelse i Pushkin ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2018-01-31,2018-01-31,2018-02-08,28686668.0,32840477.0,28686668.0,mne816,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for Pushkin ApS.,Ãrsrapport,Ernst Henriksen,Hans Chr. Enevoldsen,Ãkonomi og Administration,Pushkin ApS,"Ãkonomi og Administration, Registreret Revisionsanpartsselskab",KÃ¸benhavn,2016-01-01,2016-12-31,,2017-12-31,2017-01-01,false,2018-01-31,Kastrup,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25038618,indberetninger-20180424,2.5097403999999996,32840477.0,,2018-04-03T19:30:55.035Z,2018-02-08T14:00:43.631Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-24-NC,2018-02-08T14:00:43.792Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
32840477,2017-01-01,2017-12-31,ID_10,,http://regnskaber.virk.dk/77404823/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzE5L2YxL2ZkL2Q3ZDktNDFkMC1iYjkxLWFiOWM1ZTVkYTc2ZQ.pdf,http://regnskaber.virk.dk/77404823/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2VjL2M0LzQ2LzQwYTItNGMxNC1hYjAxLWU1YWEwZmI4N2M4OQ.xml,true,"Kastrup, 2770","FuglebÃ¦kvej 3 A,  1. sal",Til den daglige ledelse i Pushkin ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2018-01-31,2018-01-31,2018-02-08,28686668.0,32840477.0,28686668.0,mne816,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for Pushkin ApS.,Ãrsrapport,Ernst Henriksen,Hans Chr. Enevoldsen,Ãkonomi og Administration,Pushkin ApS,"Ãkonomi og Administration, Registreret Revisionsanpartsselskab",KÃ¸benhavn,2016-01-01,2016-12-31,-58097.0,2017-12-31,2017-01-01,false,2018-01-31,Kastrup,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25038618,indberetninger-20180424,2.5097403999999996,32840477.0,,2018-04-03T19:30:55.035Z,2018-02-08T14:00:43.631Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-24-NC,2018-02-08T14:00:43.792Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
32840477,2017-01-01,2017-12-31,ID_2,,http://regnskaber.virk.dk/77404823/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzE5L2YxL2ZkL2Q3ZDktNDFkMC1iYjkxLWFiOWM1ZTVkYTc2ZQ.pdf,http://regnskaber.virk.dk/77404823/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2VjL2M0LzQ2LzQwYTItNGMxNC1hYjAxLWU1YWEwZmI4N2M4OQ.xml,true,"Kastrup, 2770","FuglebÃ¦kvej 3 A,  1. sal",Til den daglige ledelse i Pushkin ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2018-01-31,2018-01-31,2018-02-08,28686668.0,32840477.0,28686668.0,mne816,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for Pushkin ApS.,Ãrsrapport,Ernst Henriksen,Hans Chr. Enevoldsen,Ãkonomi og Administration,Pushkin ApS,"Ãkonomi og Administration, Registreret Revisionsanpartsselskab",KÃ¸benhavn,2016-01-01,2016-12-31,,2017-12-31,2017-01-01,false,2018-01-31,Kastrup,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25038618,indberetninger-20180424,2.5097403999999996,32840477.0,,2018-04-03T19:30:55.035Z,2018-02-08T14:00:43.631Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-24-NC,2018-02-08T14:00:43.792Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
32840477,2017-01-01,2017-12-31,ID_3,,http://regnskaber.virk.dk/77404823/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzE5L2YxL2ZkL2Q3ZDktNDFkMC1iYjkxLWFiOWM1ZTVkYTc2ZQ.pdf,http://regnskaber.virk.dk/77404823/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2VjL2M0LzQ2LzQwYTItNGMxNC1hYjAxLWU1YWEwZmI4N2M4OQ.xml,true,"Kastrup, 2770","FuglebÃ¦kvej 3 A,  1. sal",Til den daglige ledelse i Pushkin ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2018-01-31,2018-01-31,2018-02-08,28686668.0,32840477.0,28686668.0,mne816,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for Pushkin ApS.,Ãrsrapport,Ernst Henriksen,Hans Chr. Enevoldsen,Ãkonomi og Administration,Pushkin ApS,"Ãkonomi og Administration, Registreret Revisionsanpartsselskab",KÃ¸benhavn,2016-01-01,2016-12-31,,2017-12-31,2017-01-01,false,2018-01-31,Kastrup,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25038618,indberetninger-20180424,2.5097403999999996,32840477.0,,2018-04-03T19:30:55.035Z,2018-02-08T14:00:43.631Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-24-NC,2018-02-08T14:00:43.792Z,,,,,,,,,,,,,,,,,,,,,,,,,,,
32840477,2017-01-01,2017-12-31,ID_4,,http://regnskaber.virk.dk/77404823/ZG9rdW1lbnRsYWdlcjovLzAzL2EyLzE5L2YxL2ZkL2Q3ZDktNDFkMC1iYjkxLWFiOWM1ZTVkYTc2ZQ.pdf,http://regnskaber.virk.dk/77404823/ZG9rdW1lbnRsYWdlcjovLzAzLzQ0L2VjL2M0LzQ2LzQwYTItNGMxNC1hYjAxLWU1YWEwZmI4N2M4OQ.xml,true,"Kastrup, 2770","FuglebÃ¦kvej 3 A,  1. sal",Til den daglige ledelse i Pushkin ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2017 - 31-12-2017.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2018-01-31,2018-01-31,2018-02-08,28686668.0,32840477.0,28686668.0,mne816,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2017 - 31-12-2017 for Pushkin ApS.,Ãrsrapport,Ernst Henriksen,Hans Chr. Enevoldsen,Ãkonomi og Administration,Pushkin ApS,"Ãkonomi og Administration, Registreret Revisionsanpartsselskab",KÃ¸benhavn,2016-01-01,2016-12-31,,2017-12-31,2017-01-01,false,2018-01-31,Kastrup,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25038618,indberetninger-20180424,2.5097403999999996,32840477.0,,2018-04-03T19:30:55.035Z,2018-02-08T14:00:43.631Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AD-24-NC,2018-02-08T14:00:43.792Z,,,,,,,,,,,,,,,,,,,,,,,,,,,Hans Chr. Enevoldsen
