entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,ExternalExpenses,GrossResult,IdentificationNumberCvrOfReportingEntity,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions
35830049,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/94003853/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzU1LzAzLzc3LzBlZTctNDllYi04ODgwLTg4ZjI4MDc1Y2Q3Yg.xhtml,http://regnskaber.virk.dk/94003853/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2NkL2ExL2RhLzM5M2UtNDA2Yy1hOWVmLTA0ODA0Y2Q5YjIyNQ.pdf,http://regnskaber.virk.dk/94003853/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzVkLzgwLzU3LzlkOWYtNDMwOS04NDMyLTgxZmMyOTdiZWNkMA.xml,true,Danmark,DK,Struer,7600.0,3.0,Ãstergade,Struer,7600.0,2.0,Morelbakken,7600.0,Morelbakken 2,Regnskabsklasse B,2017-05-31,2017-05-31,375.0,-375.0,35830049.0,-23011.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Dan Johnny Mark,Dan Johnny Mark,Jyske Bank,JMR INVEST ApS,Dan Johnny Mark,10500.0,Struer,2015-01-01,2015-12-31,-31494.0,-33886.0,-375.0,2016-12-31,2016-01-01,false,false,-2392.0,false,false,Ingen bistand,urn:ofk:oid:24183413,indberetninger-20180424,2.59278,35830049.0,,2018-03-29T08:57:04.132Z,2017-06-12T21:35:01.988Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-68-UF,2017-06-12T21:35:02.370Z,,,,,,,,,,,,,,,
35830049,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/94003853/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzU1LzAzLzc3LzBlZTctNDllYi04ODgwLTg4ZjI4MDc1Y2Q3Yg.xhtml,http://regnskaber.virk.dk/94003853/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2NkL2ExL2RhLzM5M2UtNDA2Yy1hOWVmLTA0ODA0Y2Q5YjIyNQ.pdf,http://regnskaber.virk.dk/94003853/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzVkLzgwLzU3LzlkOWYtNDMwOS04NDMyLTgxZmMyOTdiZWNkMA.xml,true,Danmark,DK,Struer,7600.0,3.0,Ãstergade,Struer,7600.0,2.0,Morelbakken,7600.0,Morelbakken 2,Regnskabsklasse B,2017-05-31,2017-05-31,,,35830049.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Dan Johnny Mark,Dan Johnny Mark,Jyske Bank,JMR INVEST ApS,Dan Johnny Mark,,Struer,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:24183413,indberetninger-20180424,2.59278,35830049.0,,2018-03-29T08:57:04.132Z,2017-06-12T21:35:01.988Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-68-UF,2017-06-12T21:35:02.370Z,,,,,,,,,,,,,,,
35830049,2015-01-01,2015-12-31,c6,http://regnskaber.virk.dk/94003853/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzU1LzAzLzc3LzBlZTctNDllYi04ODgwLTg4ZjI4MDc1Y2Q3Yg.xhtml,http://regnskaber.virk.dk/94003853/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2NkL2ExL2RhLzM5M2UtNDA2Yy1hOWVmLTA0ODA0Y2Q5YjIyNQ.pdf,http://regnskaber.virk.dk/94003853/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzVkLzgwLzU3LzlkOWYtNDMwOS04NDMyLTgxZmMyOTdiZWNkMA.xml,true,Danmark,DK,Struer,7600.0,3.0,Ãstergade,Struer,7600.0,2.0,Morelbakken,7600.0,Morelbakken 2,Regnskabsklasse B,2017-05-31,2017-05-31,,,35830049.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Dan Johnny Mark,Dan Johnny Mark,Jyske Bank,JMR INVEST ApS,Dan Johnny Mark,,Struer,2015-01-01,2015-12-31,-699.0,,,2016-12-31,2016-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:24183413,indberetninger-20180424,2.59278,35830049.0,,2018-03-29T08:57:04.132Z,2017-06-12T21:35:01.988Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-68-UF,2017-06-12T21:35:02.370Z,,,,,,,,,,,,,,,
35830049,2015-01-01,2015-12-31,c8,http://regnskaber.virk.dk/94003853/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzU1LzAzLzc3LzBlZTctNDllYi04ODgwLTg4ZjI4MDc1Y2Q3Yg.xhtml,http://regnskaber.virk.dk/94003853/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2NkL2ExL2RhLzM5M2UtNDA2Yy1hOWVmLTA0ODA0Y2Q5YjIyNQ.pdf,http://regnskaber.virk.dk/94003853/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzVkLzgwLzU3LzlkOWYtNDMwOS04NDMyLTgxZmMyOTdiZWNkMA.xml,true,Danmark,DK,Struer,7600.0,3.0,Ãstergade,Struer,7600.0,2.0,Morelbakken,7600.0,Morelbakken 2,Regnskabsklasse B,2017-05-31,2017-05-31,,,35830049.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Dan Johnny Mark,Dan Johnny Mark,Jyske Bank,JMR INVEST ApS,Dan Johnny Mark,,Struer,2015-01-01,2015-12-31,-30795.0,,,2016-12-31,2016-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:24183413,indberetninger-20180424,2.59278,35830049.0,,2018-03-29T08:57:04.132Z,2017-06-12T21:35:01.988Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-68-UF,2017-06-12T21:35:02.370Z,,,,,,,,,,,,,,,
35830049,2015-12-31,2015-12-31,c10,http://regnskaber.virk.dk/94003853/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzU1LzAzLzc3LzBlZTctNDllYi04ODgwLTg4ZjI4MDc1Y2Q3Yg.xhtml,http://regnskaber.virk.dk/94003853/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2NkL2ExL2RhLzM5M2UtNDA2Yy1hOWVmLTA0ODA0Y2Q5YjIyNQ.pdf,http://regnskaber.virk.dk/94003853/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzVkLzgwLzU3LzlkOWYtNDMwOS04NDMyLTgxZmMyOTdiZWNkMA.xml,true,Danmark,DK,Struer,7600.0,3.0,Ãstergade,Struer,7600.0,2.0,Morelbakken,7600.0,Morelbakken 2,Regnskabsklasse B,2017-05-31,2017-05-31,,,35830049.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Dan Johnny Mark,Dan Johnny Mark,Jyske Bank,JMR INVEST ApS,Dan Johnny Mark,,Struer,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:24183413,indberetninger-20180424,2.59278,35830049.0,,2018-03-29T08:57:04.132Z,2017-06-12T21:35:01.988Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-68-UF,2017-06-12T21:35:02.370Z,411668.0,33980.0,50000.0,33980.0,65192.0,411668.0,350000.0,377688.0,377688.0,377688.0,350000.0,-3524.0,-3524.0,15192.0,350000.0
35830049,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/94003853/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzU1LzAzLzc3LzBlZTctNDllYi04ODgwLTg4ZjI4MDc1Y2Q3Yg.xhtml,http://regnskaber.virk.dk/94003853/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2NkL2ExL2RhLzM5M2UtNDA2Yy1hOWVmLTA0ODA0Y2Q5YjIyNQ.pdf,http://regnskaber.virk.dk/94003853/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzVkLzgwLzU3LzlkOWYtNDMwOS04NDMyLTgxZmMyOTdiZWNkMA.xml,true,Danmark,DK,Struer,7600.0,3.0,Ãstergade,Struer,7600.0,2.0,Morelbakken,7600.0,Morelbakken 2,Regnskabsklasse B,2017-05-31,2017-05-31,-62.0,62.0,35830049.0,6960.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Dan Johnny Mark,Dan Johnny Mark,Jyske Bank,JMR INVEST ApS,Dan Johnny Mark,10500.0,Struer,2015-01-01,2015-12-31,-1182.0,-3478.0,62.0,2016-12-31,2016-01-01,false,false,-2296.0,false,false,Ingen bistand,urn:ofk:oid:24183413,indberetninger-20180424,2.59278,35830049.0,,2018-03-29T08:57:04.132Z,2017-06-12T21:35:01.988Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-68-UF,2017-06-12T21:35:02.370Z,,,,,,,,,,,,,,,
35830049,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/94003853/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzU1LzAzLzc3LzBlZTctNDllYi04ODgwLTg4ZjI4MDc1Y2Q3Yg.xhtml,http://regnskaber.virk.dk/94003853/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2NkL2ExL2RhLzM5M2UtNDA2Yy1hOWVmLTA0ODA0Y2Q5YjIyNQ.pdf,http://regnskaber.virk.dk/94003853/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzVkLzgwLzU3LzlkOWYtNDMwOS04NDMyLTgxZmMyOTdiZWNkMA.xml,true,Danmark,DK,Struer,7600.0,3.0,Ãstergade,Struer,7600.0,2.0,Morelbakken,7600.0,Morelbakken 2,Regnskabsklasse B,2017-05-31,2017-05-31,,,35830049.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Dan Johnny Mark,Dan Johnny Mark,Jyske Bank,JMR INVEST ApS,Dan Johnny Mark,,Struer,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:24183413,indberetninger-20180424,2.59278,35830049.0,,2018-03-29T08:57:04.132Z,2017-06-12T21:35:01.988Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-68-UF,2017-06-12T21:35:02.370Z,,,,,,,,,,,,,,,
35830049,2016-01-01,2016-12-31,c3,http://regnskaber.virk.dk/94003853/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzU1LzAzLzc3LzBlZTctNDllYi04ODgwLTg4ZjI4MDc1Y2Q3Yg.xhtml,http://regnskaber.virk.dk/94003853/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2NkL2ExL2RhLzM5M2UtNDA2Yy1hOWVmLTA0ODA0Y2Q5YjIyNQ.pdf,http://regnskaber.virk.dk/94003853/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzVkLzgwLzU3LzlkOWYtNDMwOS04NDMyLTgxZmMyOTdiZWNkMA.xml,true,Danmark,DK,Struer,7600.0,3.0,Ãstergade,Struer,7600.0,2.0,Morelbakken,7600.0,Morelbakken 2,Regnskabsklasse B,2017-05-31,2017-05-31,,,35830049.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Dan Johnny Mark,Dan Johnny Mark,Jyske Bank,JMR INVEST ApS,Dan Johnny Mark,,Struer,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:24183413,indberetninger-20180424,2.59278,35830049.0,,2018-03-29T08:57:04.132Z,2017-06-12T21:35:01.988Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-68-UF,2017-06-12T21:35:02.370Z,,,,,,,,,,,,,,,
35830049,2016-01-01,2016-12-31,c5,http://regnskaber.virk.dk/94003853/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzU1LzAzLzc3LzBlZTctNDllYi04ODgwLTg4ZjI4MDc1Y2Q3Yg.xhtml,http://regnskaber.virk.dk/94003853/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2NkL2ExL2RhLzM5M2UtNDA2Yy1hOWVmLTA0ODA0Y2Q5YjIyNQ.pdf,http://regnskaber.virk.dk/94003853/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzVkLzgwLzU3LzlkOWYtNDMwOS04NDMyLTgxZmMyOTdiZWNkMA.xml,true,Danmark,DK,Struer,7600.0,3.0,Ãstergade,Struer,7600.0,2.0,Morelbakken,7600.0,Morelbakken 2,Regnskabsklasse B,2017-05-31,2017-05-31,,,35830049.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Dan Johnny Mark,Dan Johnny Mark,Jyske Bank,JMR INVEST ApS,Dan Johnny Mark,,Struer,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:24183413,indberetninger-20180424,2.59278,35830049.0,,2018-03-29T08:57:04.132Z,2017-06-12T21:35:01.988Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-68-UF,2017-06-12T21:35:02.370Z,,,,,,,,,,,,,,,
35830049,2016-01-01,2016-12-31,c7,http://regnskaber.virk.dk/94003853/ZG9rdW1lbnRsYWdlcjovLzAzL2E3LzU1LzAzLzc3LzBlZTctNDllYi04ODgwLTg4ZjI4MDc1Y2Q3Yg.xhtml,http://regnskaber.virk.dk/94003853/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2NkL2ExL2RhLzM5M2UtNDA2Yy1hOWVmLTA0ODA0Y2Q5YjIyNQ.pdf,http://regnskaber.virk.dk/94003853/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzVkLzgwLzU3LzlkOWYtNDMwOS04NDMyLTgxZmMyOTdiZWNkMA.xml,true,Danmark,DK,Struer,7600.0,3.0,Ãstergade,Struer,7600.0,2.0,Morelbakken,7600.0,Morelbakken 2,Regnskabsklasse B,2017-05-31,2017-05-31,,,35830049.0,,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Dan Johnny Mark,Dan Johnny Mark,Jyske Bank,JMR INVEST ApS,Dan Johnny Mark,,Struer,2015-01-01,2015-12-31,-1182.0,,,2016-12-31,2016-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:24183413,indberetninger-20180424,2.59278,35830049.0,,2018-03-29T08:57:04.132Z,2017-06-12T21:35:01.988Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-68-UF,2017-06-12T21:35:02.370Z,,,,,,,,,,,,,,,
