entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,Assets,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,LiabilitiesAndEquity,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,ProfitLoss,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,NameAndSurnameOfMemberOfExecutiveBoard,TitleOfMemberOfExecutiveBoard
34608202,2014-01-01,2014-12-31,ID_0,http://regnskaber.virk.dk/20280643/Y3ZyLmRrOi8vcGRmcy8zNDYwODIwMjtBcFM1MTQ1NjA7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/20280643/Y3ZyLmRrOi8veGJybHMvWC0xRDY5QkNGNy0yMDE1MDIxMF8xOTMyMDFfODIx.xml,"6753, AgerbÃ¦k",FÃ¥borgvej 92,Til den daglige ledelse i Motorcentrum Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2014 - 31-12-2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2012-07-04,2015-02-10,0.0,34608202.0,10300142.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2014 - 31-12-2014 for Motorcentrum Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Jensen,Motorcentrum Holding ApS,Helle Revisionskontor ApS,0.0,"Varde, 573",2014-12-31,2014-01-01,2015-02-02,AgerbÃ¦k,75196094.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14707434,indberetninger-20180424,2.5124211,34608202.0,,2018-03-30T10:48:27.325Z,2015-02-10T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-139.606,2015-02-10T23:00:00.000Z,,
34608202,2014-01-01,2014-12-31,ID_1,http://regnskaber.virk.dk/20280643/Y3ZyLmRrOi8vcGRmcy8zNDYwODIwMjtBcFM1MTQ1NjA7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/20280643/Y3ZyLmRrOi8veGJybHMvWC0xRDY5QkNGNy0yMDE1MDIxMF8xOTMyMDFfODIx.xml,"6753, AgerbÃ¦k",FÃ¥borgvej 92,Til den daglige ledelse i Motorcentrum Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2014 - 31-12-2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2012-07-04,2015-02-10,0.0,34608202.0,10300142.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2014 - 31-12-2014 for Motorcentrum Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Jensen,Motorcentrum Holding ApS,Helle Revisionskontor ApS,0.0,"Varde, 573",2014-12-31,2014-01-01,2015-02-02,AgerbÃ¦k,75196094.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14707434,indberetninger-20180424,2.5124211,34608202.0,,2018-03-30T10:48:27.325Z,2015-02-10T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-139.606,2015-02-10T23:00:00.000Z,,
34608202,2014-01-01,2014-12-31,ID_10,http://regnskaber.virk.dk/20280643/Y3ZyLmRrOi8vcGRmcy8zNDYwODIwMjtBcFM1MTQ1NjA7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/20280643/Y3ZyLmRrOi8veGJybHMvWC0xRDY5QkNGNy0yMDE1MDIxMF8xOTMyMDFfODIx.xml,"6753, AgerbÃ¦k",FÃ¥borgvej 92,Til den daglige ledelse i Motorcentrum Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2014 - 31-12-2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2012-07-04,2015-02-10,0.0,34608202.0,10300142.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2014 - 31-12-2014 for Motorcentrum Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Jensen,Motorcentrum Holding ApS,Helle Revisionskontor ApS,0.0,"Varde, 573",2014-12-31,2014-01-01,2015-02-02,AgerbÃ¦k,75196094.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14707434,indberetninger-20180424,2.5124211,34608202.0,,2018-03-30T10:48:27.325Z,2015-02-10T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-139.606,2015-02-10T23:00:00.000Z,,
34608202,2014-01-01,2014-12-31,ID_11,http://regnskaber.virk.dk/20280643/Y3ZyLmRrOi8vcGRmcy8zNDYwODIwMjtBcFM1MTQ1NjA7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/20280643/Y3ZyLmRrOi8veGJybHMvWC0xRDY5QkNGNy0yMDE1MDIxMF8xOTMyMDFfODIx.xml,"6753, AgerbÃ¦k",FÃ¥borgvej 92,Til den daglige ledelse i Motorcentrum Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2014 - 31-12-2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2012-07-04,2015-02-10,0.0,34608202.0,10300142.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2014 - 31-12-2014 for Motorcentrum Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Jensen,Motorcentrum Holding ApS,Helle Revisionskontor ApS,0.0,"Varde, 573",2014-12-31,2014-01-01,2015-02-02,AgerbÃ¦k,75196094.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14707434,indberetninger-20180424,2.5124211,34608202.0,,2018-03-30T10:48:27.325Z,2015-02-10T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-139.606,2015-02-10T23:00:00.000Z,,
34608202,2014-01-01,2014-12-31,ID_2,http://regnskaber.virk.dk/20280643/Y3ZyLmRrOi8vcGRmcy8zNDYwODIwMjtBcFM1MTQ1NjA7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/20280643/Y3ZyLmRrOi8veGJybHMvWC0xRDY5QkNGNy0yMDE1MDIxMF8xOTMyMDFfODIx.xml,"6753, AgerbÃ¦k",FÃ¥borgvej 92,Til den daglige ledelse i Motorcentrum Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2014 - 31-12-2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2012-07-04,2015-02-10,0.0,34608202.0,10300142.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2014 - 31-12-2014 for Motorcentrum Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Jensen,Motorcentrum Holding ApS,Helle Revisionskontor ApS,0.0,"Varde, 573",2014-12-31,2014-01-01,2015-02-02,AgerbÃ¦k,75196094.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14707434,indberetninger-20180424,2.5124211,34608202.0,,2018-03-30T10:48:27.325Z,2015-02-10T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-139.606,2015-02-10T23:00:00.000Z,Henning Holm Nielsen,DirektÃ¸r
34608202,2014-01-01,2014-12-31,ID_3,http://regnskaber.virk.dk/20280643/Y3ZyLmRrOi8vcGRmcy8zNDYwODIwMjtBcFM1MTQ1NjA7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/20280643/Y3ZyLmRrOi8veGJybHMvWC0xRDY5QkNGNy0yMDE1MDIxMF8xOTMyMDFfODIx.xml,"6753, AgerbÃ¦k",FÃ¥borgvej 92,Til den daglige ledelse i Motorcentrum Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2014 - 31-12-2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2012-07-04,2015-02-10,0.0,34608202.0,10300142.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2014 - 31-12-2014 for Motorcentrum Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Jensen,Motorcentrum Holding ApS,Helle Revisionskontor ApS,0.0,"Varde, 573",2014-12-31,2014-01-01,2015-02-02,AgerbÃ¦k,75196094.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14707434,indberetninger-20180424,2.5124211,34608202.0,,2018-03-30T10:48:27.325Z,2015-02-10T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-139.606,2015-02-10T23:00:00.000Z,Ricky ElbÃ¦k,DirektÃ¸r
34608202,2014-01-01,2014-12-31,ID_4,http://regnskaber.virk.dk/20280643/Y3ZyLmRrOi8vcGRmcy8zNDYwODIwMjtBcFM1MTQ1NjA7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/20280643/Y3ZyLmRrOi8veGJybHMvWC0xRDY5QkNGNy0yMDE1MDIxMF8xOTMyMDFfODIx.xml,"6753, AgerbÃ¦k",FÃ¥borgvej 92,Til den daglige ledelse i Motorcentrum Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2014 - 31-12-2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2012-07-04,2015-02-10,0.0,34608202.0,10300142.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2014 - 31-12-2014 for Motorcentrum Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Jensen,Motorcentrum Holding ApS,Helle Revisionskontor ApS,0.0,"Varde, 573",2014-12-31,2014-01-01,2015-02-02,AgerbÃ¦k,75196094.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14707434,indberetninger-20180424,2.5124211,34608202.0,,2018-03-30T10:48:27.325Z,2015-02-10T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-139.606,2015-02-10T23:00:00.000Z,,
34608202,2014-01-01,2014-12-31,ID_5,http://regnskaber.virk.dk/20280643/Y3ZyLmRrOi8vcGRmcy8zNDYwODIwMjtBcFM1MTQ1NjA7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/20280643/Y3ZyLmRrOi8veGJybHMvWC0xRDY5QkNGNy0yMDE1MDIxMF8xOTMyMDFfODIx.xml,"6753, AgerbÃ¦k",FÃ¥borgvej 92,Til den daglige ledelse i Motorcentrum Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2014 - 31-12-2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2012-07-04,2015-02-10,0.0,34608202.0,10300142.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2014 - 31-12-2014 for Motorcentrum Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Jensen,Motorcentrum Holding ApS,Helle Revisionskontor ApS,0.0,"Varde, 573",2014-12-31,2014-01-01,2015-02-02,AgerbÃ¦k,75196094.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14707434,indberetninger-20180424,2.5124211,34608202.0,,2018-03-30T10:48:27.325Z,2015-02-10T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-139.606,2015-02-10T23:00:00.000Z,,
34608202,2014-01-01,2014-12-31,ID_6,http://regnskaber.virk.dk/20280643/Y3ZyLmRrOi8vcGRmcy8zNDYwODIwMjtBcFM1MTQ1NjA7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/20280643/Y3ZyLmRrOi8veGJybHMvWC0xRDY5QkNGNy0yMDE1MDIxMF8xOTMyMDFfODIx.xml,"6753, AgerbÃ¦k",FÃ¥borgvej 92,Til den daglige ledelse i Motorcentrum Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2014 - 31-12-2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2012-07-04,2015-02-10,0.0,34608202.0,10300142.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2014 - 31-12-2014 for Motorcentrum Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Jensen,Motorcentrum Holding ApS,Helle Revisionskontor ApS,0.0,"Varde, 573",2014-12-31,2014-01-01,2015-02-02,AgerbÃ¦k,75196094.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14707434,indberetninger-20180424,2.5124211,34608202.0,,2018-03-30T10:48:27.325Z,2015-02-10T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-139.606,2015-02-10T23:00:00.000Z,,
34608202,2014-01-01,2014-12-31,ID_7,http://regnskaber.virk.dk/20280643/Y3ZyLmRrOi8vcGRmcy8zNDYwODIwMjtBcFM1MTQ1NjA7MjAxNDAxMDE7MjAxNDEyMzE7UjtS.pdf,http://regnskaber.virk.dk/20280643/Y3ZyLmRrOi8veGJybHMvWC0xRDY5QkNGNy0yMDE1MDIxMF8xOTMyMDFfODIx.xml,"6753, AgerbÃ¦k",FÃ¥borgvej 92,Til den daglige ledelse i Motorcentrum Holding ApS,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2014 - 31-12-2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2012-07-04,2015-02-10,0.0,34608202.0,10300142.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2014 - 31-12-2014 for Motorcentrum Holding ApS.,Ãrsrapport,0.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Peter Jensen,Motorcentrum Holding ApS,Helle Revisionskontor ApS,0.0,"Varde, 573",2014-12-31,2014-01-01,2015-02-02,AgerbÃ¦k,75196094.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14707434,indberetninger-20180424,2.5124211,34608202.0,,2018-03-30T10:48:27.325Z,2015-02-10T23:00:00.000Z,regnskab,0.0,,2014-12-31,2014-01-01,15-139.606,2015-02-10T23:00:00.000Z,,
