entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,NameOfAuditFirm
31760534,2013-07-01,2014-06-30,c3,http://regnskaber.virk.dk/43506713/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzE5L2I4LzkxLzFiNmUtNGExZS1hNzI3LTExZWE0NzQ4ZWIxNQ.xhtml,http://regnskaber.virk.dk/43506713/ZG9rdW1lbnRsYWdlcjovLzAzLzY4L2MwLzE3L2EwLzQwZjEtNDRlYS1iN2UzLTQyNTNmZTEyMWJmZQ.pdf,http://regnskaber.virk.dk/43506713/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzkzL2I0LzdhL2NmYzEtNDk5OS1iZDM3LWJiZWMzOWQwZjk1ZQ.xml,Danmark,DK,RÃ¸dovre,"39, 1",EgegÃ¥rdsvej,Holte,2840.0,65.0,Kongevejen,2610 RÃ¸dovre,EgegÃ¥rdsvej 39C,Til den daglige ledelse i Forretningssystemer ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-10-27,2015-11-19,Registreret Revisor,353852.0,63778710.0,31760534.0,1004127790.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen Joost,Herbert Nathan,Herbert Michael Nathan,FORRETNINGSSYSTEMER ApS,JÃ¸rgen joost,30.0,64.0,Holte,2013-07-01,2014-06-30,307389.0,353886.0,353852.0,2015-06-30,2014-07-01,2015-10-27,RÃ¸dovre,Selskabet opfylder fortsat betingelserne for at fravÃ¦lge revision.,46497.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21758538,indberetninger-20180424,2.5955422,31760534.0,,2018-03-30T20:19:27.901Z,2015-12-08T17:29:02.848Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AJ-01-VL,2015-12-08T17:29:02.998Z,,,,,,,,,,,,,,,,,
31760534,2013-07-01,2014-06-30,c5,http://regnskaber.virk.dk/43506713/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzE5L2I4LzkxLzFiNmUtNGExZS1hNzI3LTExZWE0NzQ4ZWIxNQ.xhtml,http://regnskaber.virk.dk/43506713/ZG9rdW1lbnRsYWdlcjovLzAzLzY4L2MwLzE3L2EwLzQwZjEtNDRlYS1iN2UzLTQyNTNmZTEyMWJmZQ.pdf,http://regnskaber.virk.dk/43506713/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzkzL2I0LzdhL2NmYzEtNDk5OS1iZDM3LWJiZWMzOWQwZjk1ZQ.xml,Danmark,DK,RÃ¸dovre,"39, 1",EgegÃ¥rdsvej,Holte,2840.0,65.0,Kongevejen,2610 RÃ¸dovre,EgegÃ¥rdsvej 39C,Til den daglige ledelse i Forretningssystemer ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-10-27,2015-11-19,Registreret Revisor,,63778710.0,31760534.0,1004127790.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen Joost,Herbert Nathan,Herbert Michael Nathan,FORRETNINGSSYSTEMER ApS,JÃ¸rgen joost,,,Holte,2013-07-01,2014-06-30,140000.0,,,2015-06-30,2014-07-01,2015-10-27,RÃ¸dovre,Selskabet opfylder fortsat betingelserne for at fravÃ¦lge revision.,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21758538,indberetninger-20180424,2.5955422,31760534.0,,2018-03-30T20:19:27.901Z,2015-12-08T17:29:02.848Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AJ-01-VL,2015-12-08T17:29:02.998Z,,,,,,,,,,,,,,,,,
31760534,2013-07-01,2014-06-30,c7,http://regnskaber.virk.dk/43506713/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzE5L2I4LzkxLzFiNmUtNGExZS1hNzI3LTExZWE0NzQ4ZWIxNQ.xhtml,http://regnskaber.virk.dk/43506713/ZG9rdW1lbnRsYWdlcjovLzAzLzY4L2MwLzE3L2EwLzQwZjEtNDRlYS1iN2UzLTQyNTNmZTEyMWJmZQ.pdf,http://regnskaber.virk.dk/43506713/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzkzL2I0LzdhL2NmYzEtNDk5OS1iZDM3LWJiZWMzOWQwZjk1ZQ.xml,Danmark,DK,RÃ¸dovre,"39, 1",EgegÃ¥rdsvej,Holte,2840.0,65.0,Kongevejen,2610 RÃ¸dovre,EgegÃ¥rdsvej 39C,Til den daglige ledelse i Forretningssystemer ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-10-27,2015-11-19,Registreret Revisor,,63778710.0,31760534.0,1004127790.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen Joost,Herbert Nathan,Herbert Michael Nathan,FORRETNINGSSYSTEMER ApS,JÃ¸rgen joost,,,Holte,2013-07-01,2014-06-30,167389.0,,,2015-06-30,2014-07-01,2015-10-27,RÃ¸dovre,Selskabet opfylder fortsat betingelserne for at fravÃ¦lge revision.,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21758538,indberetninger-20180424,2.5955422,31760534.0,,2018-03-30T20:19:27.901Z,2015-12-08T17:29:02.848Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AJ-01-VL,2015-12-08T17:29:02.998Z,,,,,,,,,,,,,,,,,
31760534,2014-06-30,2014-06-30,c9,http://regnskaber.virk.dk/43506713/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzE5L2I4LzkxLzFiNmUtNGExZS1hNzI3LTExZWE0NzQ4ZWIxNQ.xhtml,http://regnskaber.virk.dk/43506713/ZG9rdW1lbnRsYWdlcjovLzAzLzY4L2MwLzE3L2EwLzQwZjEtNDRlYS1iN2UzLTQyNTNmZTEyMWJmZQ.pdf,http://regnskaber.virk.dk/43506713/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzkzL2I0LzdhL2NmYzEtNDk5OS1iZDM3LWJiZWMzOWQwZjk1ZQ.xml,Danmark,DK,RÃ¸dovre,"39, 1",EgegÃ¥rdsvej,Holte,2840.0,65.0,Kongevejen,2610 RÃ¸dovre,EgegÃ¥rdsvej 39C,Til den daglige ledelse i Forretningssystemer ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-10-27,2015-11-19,Registreret Revisor,,63778710.0,31760534.0,1004127790.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen Joost,Herbert Nathan,Herbert Michael Nathan,FORRETNINGSSYSTEMER ApS,JÃ¸rgen joost,,,Holte,2013-07-01,2014-06-30,,,,2015-06-30,2014-07-01,2015-10-27,RÃ¸dovre,Selskabet opfylder fortsat betingelserne for at fravÃ¦lge revision.,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21758538,indberetninger-20180424,2.5955422,31760534.0,,2018-03-30T20:19:27.901Z,2015-12-08T17:29:02.848Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AJ-01-VL,2015-12-08T17:29:02.998Z,336277.0,43947.0,125000.0,336277.0,271796.0,336277.0,64481.0,16116.0,140000.0,6796.0,64481.0,292330.0,276214.0,42481.0,0.0,22000.0,
31760534,2014-07-01,2015-06-30,c0,http://regnskaber.virk.dk/43506713/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzE5L2I4LzkxLzFiNmUtNGExZS1hNzI3LTExZWE0NzQ4ZWIxNQ.xhtml,http://regnskaber.virk.dk/43506713/ZG9rdW1lbnRsYWdlcjovLzAzLzY4L2MwLzE3L2EwLzQwZjEtNDRlYS1iN2UzLTQyNTNmZTEyMWJmZQ.pdf,http://regnskaber.virk.dk/43506713/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzkzL2I0LzdhL2NmYzEtNDk5OS1iZDM3LWJiZWMzOWQwZjk1ZQ.xml,Danmark,DK,RÃ¸dovre,"39, 1",EgegÃ¥rdsvej,Holte,2840.0,65.0,Kongevejen,2610 RÃ¸dovre,EgegÃ¥rdsvej 39C,Til den daglige ledelse i Forretningssystemer ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-10-27,2015-11-19,Registreret Revisor,-14908.0,63778710.0,31760534.0,1004127790.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen Joost,Herbert Nathan,Herbert Michael Nathan,FORRETNINGSSYSTEMER ApS,JÃ¸rgen joost,3.0,2.0,Holte,2013-07-01,2014-06-30,-11405.0,-14909.0,-14908.0,2015-06-30,2014-07-01,2015-10-27,RÃ¸dovre,Selskabet opfylder fortsat betingelserne for at fravÃ¦lge revision.,-3504.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21758538,indberetninger-20180424,2.5955422,31760534.0,,2018-03-30T20:19:27.901Z,2015-12-08T17:29:02.848Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AJ-01-VL,2015-12-08T17:29:02.998Z,,,,,,,,,,,,,,,,,
31760534,2014-07-01,2015-06-30,c1,http://regnskaber.virk.dk/43506713/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzE5L2I4LzkxLzFiNmUtNGExZS1hNzI3LTExZWE0NzQ4ZWIxNQ.xhtml,http://regnskaber.virk.dk/43506713/ZG9rdW1lbnRsYWdlcjovLzAzLzY4L2MwLzE3L2EwLzQwZjEtNDRlYS1iN2UzLTQyNTNmZTEyMWJmZQ.pdf,http://regnskaber.virk.dk/43506713/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzkzL2I0LzdhL2NmYzEtNDk5OS1iZDM3LWJiZWMzOWQwZjk1ZQ.xml,Danmark,DK,RÃ¸dovre,"39, 1",EgegÃ¥rdsvej,Holte,2840.0,65.0,Kongevejen,2610 RÃ¸dovre,EgegÃ¥rdsvej 39C,Til den daglige ledelse i Forretningssystemer ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-10-27,2015-11-19,Registreret Revisor,,63778710.0,31760534.0,1004127790.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen Joost,Herbert Nathan,Herbert Michael Nathan,FORRETNINGSSYSTEMER ApS,JÃ¸rgen joost,,,Holte,2013-07-01,2014-06-30,,,,2015-06-30,2014-07-01,2015-10-27,RÃ¸dovre,Selskabet opfylder fortsat betingelserne for at fravÃ¦lge revision.,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21758538,indberetninger-20180424,2.5955422,31760534.0,,2018-03-30T20:19:27.901Z,2015-12-08T17:29:02.848Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AJ-01-VL,2015-12-08T17:29:02.998Z,,,,,,,,,,,,,,,,,JOOST & PARTNER REGISTRERET REVISIONSANPARTSSELSKAB
31760534,2014-07-01,2015-06-30,c2,http://regnskaber.virk.dk/43506713/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzE5L2I4LzkxLzFiNmUtNGExZS1hNzI3LTExZWE0NzQ4ZWIxNQ.xhtml,http://regnskaber.virk.dk/43506713/ZG9rdW1lbnRsYWdlcjovLzAzLzY4L2MwLzE3L2EwLzQwZjEtNDRlYS1iN2UzLTQyNTNmZTEyMWJmZQ.pdf,http://regnskaber.virk.dk/43506713/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzkzL2I0LzdhL2NmYzEtNDk5OS1iZDM3LWJiZWMzOWQwZjk1ZQ.xml,Danmark,DK,RÃ¸dovre,"39, 1",EgegÃ¥rdsvej,Holte,2840.0,65.0,Kongevejen,2610 RÃ¸dovre,EgegÃ¥rdsvej 39C,Til den daglige ledelse i Forretningssystemer ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-10-27,2015-11-19,Registreret Revisor,,63778710.0,31760534.0,1004127790.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen Joost,Herbert Nathan,Herbert Michael Nathan,FORRETNINGSSYSTEMER ApS,JÃ¸rgen joost,,,Holte,2013-07-01,2014-06-30,,,,2015-06-30,2014-07-01,2015-10-27,RÃ¸dovre,Selskabet opfylder fortsat betingelserne for at fravÃ¦lge revision.,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21758538,indberetninger-20180424,2.5955422,31760534.0,,2018-03-30T20:19:27.901Z,2015-12-08T17:29:02.848Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AJ-01-VL,2015-12-08T17:29:02.998Z,,,,,,,,,,,,,,,,,
31760534,2014-07-01,2015-06-30,c4,http://regnskaber.virk.dk/43506713/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzE5L2I4LzkxLzFiNmUtNGExZS1hNzI3LTExZWE0NzQ4ZWIxNQ.xhtml,http://regnskaber.virk.dk/43506713/ZG9rdW1lbnRsYWdlcjovLzAzLzY4L2MwLzE3L2EwLzQwZjEtNDRlYS1iN2UzLTQyNTNmZTEyMWJmZQ.pdf,http://regnskaber.virk.dk/43506713/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzkzL2I0LzdhL2NmYzEtNDk5OS1iZDM3LWJiZWMzOWQwZjk1ZQ.xml,Danmark,DK,RÃ¸dovre,"39, 1",EgegÃ¥rdsvej,Holte,2840.0,65.0,Kongevejen,2610 RÃ¸dovre,EgegÃ¥rdsvej 39C,Til den daglige ledelse i Forretningssystemer ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-10-27,2015-11-19,Registreret Revisor,,63778710.0,31760534.0,1004127790.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen Joost,Herbert Nathan,Herbert Michael Nathan,FORRETNINGSSYSTEMER ApS,JÃ¸rgen joost,,,Holte,2013-07-01,2014-06-30,0.0,,,2015-06-30,2014-07-01,2015-10-27,RÃ¸dovre,Selskabet opfylder fortsat betingelserne for at fravÃ¦lge revision.,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21758538,indberetninger-20180424,2.5955422,31760534.0,,2018-03-30T20:19:27.901Z,2015-12-08T17:29:02.848Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AJ-01-VL,2015-12-08T17:29:02.998Z,,,,,,,,,,,,,,,,,
31760534,2014-07-01,2015-06-30,c6,http://regnskaber.virk.dk/43506713/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzE5L2I4LzkxLzFiNmUtNGExZS1hNzI3LTExZWE0NzQ4ZWIxNQ.xhtml,http://regnskaber.virk.dk/43506713/ZG9rdW1lbnRsYWdlcjovLzAzLzY4L2MwLzE3L2EwLzQwZjEtNDRlYS1iN2UzLTQyNTNmZTEyMWJmZQ.pdf,http://regnskaber.virk.dk/43506713/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzkzL2I0LzdhL2NmYzEtNDk5OS1iZDM3LWJiZWMzOWQwZjk1ZQ.xml,Danmark,DK,RÃ¸dovre,"39, 1",EgegÃ¥rdsvej,Holte,2840.0,65.0,Kongevejen,2610 RÃ¸dovre,EgegÃ¥rdsvej 39C,Til den daglige ledelse i Forretningssystemer ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-10-27,2015-11-19,Registreret Revisor,,63778710.0,31760534.0,1004127790.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen Joost,Herbert Nathan,Herbert Michael Nathan,FORRETNINGSSYSTEMER ApS,JÃ¸rgen joost,,,Holte,2013-07-01,2014-06-30,-11405.0,,,2015-06-30,2014-07-01,2015-10-27,RÃ¸dovre,Selskabet opfylder fortsat betingelserne for at fravÃ¦lge revision.,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21758538,indberetninger-20180424,2.5955422,31760534.0,,2018-03-30T20:19:27.901Z,2015-12-08T17:29:02.848Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AJ-01-VL,2015-12-08T17:29:02.998Z,,,,,,,,,,,,,,,,,
31760534,2015-06-30,2015-06-30,c8,http://regnskaber.virk.dk/43506713/ZG9rdW1lbnRsYWdlcjovLzAzL2QzLzE5L2I4LzkxLzFiNmUtNGExZS1hNzI3LTExZWE0NzQ4ZWIxNQ.xhtml,http://regnskaber.virk.dk/43506713/ZG9rdW1lbnRsYWdlcjovLzAzLzY4L2MwLzE3L2EwLzQwZjEtNDRlYS1iN2UzLTQyNTNmZTEyMWJmZQ.pdf,http://regnskaber.virk.dk/43506713/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzkzL2I0LzdhL2NmYzEtNDk5OS1iZDM3LWJiZWMzOWQwZjk1ZQ.xml,Danmark,DK,RÃ¸dovre,"39, 1",EgegÃ¥rdsvej,Holte,2840.0,65.0,Kongevejen,2610 RÃ¸dovre,EgegÃ¥rdsvej 39C,Til den daglige ledelse i Forretningssystemer ApS,Revisors erklÃ¦ring om opstilling af Ã¥rsregnskab,Regnskabsklasse B,2015-10-27,2015-11-19,Registreret Revisor,,63778710.0,31760534.0,1004127790.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,JÃ¸rgen Joost,Herbert Nathan,Herbert Michael Nathan,FORRETNINGSSYSTEMER ApS,JÃ¸rgen joost,,,Holte,2013-07-01,2014-06-30,,,,2015-06-30,2014-07-01,2015-10-27,RÃ¸dovre,Selskabet opfylder fortsat betingelserne for at fravÃ¦lge revision.,,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:21758538,indberetninger-20180424,2.5955422,31760534.0,,2018-03-30T20:19:27.901Z,2015-12-08T17:29:02.848Z,regnskab,0.0,,2015-06-30,2014-07-01,X15-AJ-01-VL,2015-12-08T17:29:02.998Z,142391.0,6313.0,125000.0,142391.0,120391.0,142391.0,22000.0,376.0,0.0,-4609.0,22000.0,136078.0,132198.0,0.0,3504.0,22000.0,
