entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DividendIncomeRelatedToInvestments,DividendPaid,ExternalExpenses,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ProfitLossRelatedToInvestments,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,NumberOfEmployees,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxReceivables,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,NameAndSurnameOfMemberOfExecutiveBoard
27765408,2015-01-01,2015-12-31,c175,,http://regnskaber.virk.dk/80456772/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzJmLzUzL2FmLzk4YjUtNGI3YS1iOGQ4LTgwYzU5ZGIxMmY5Yw.pdf,http://regnskaber.virk.dk/80456772/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2EzLzFjL2M4LzgwYTgtNDQ0OC04MmIwLTFiNTQxM2Y5OTE0NQ.xml,true,Herning,7400.0,30.0,Birk Centerpark,Vejle,7100.0,68.0,DÃ¦mningen,7323 Give,MÃ¸llebakken 5,DK-7400 Herning,Birk Centerpark 30,Til kapitalejerne i Helle & Annie Dorthe Holding ApS,3508.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",0.0,2017-05-02,2004-06-02,2017-05-02,Statsautoriseret revisor,-3200000.0,-3200000.0,-9819.0,20222670.0,27765408.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Helle & Annie Dorthe Holding ApS.,3307688.0,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,Annie Dorthe Hessellund Eskildsen,Nordea Bank Danmark A/S,Helle & Annie Dorthe Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-9975.0,35742.0,Vejle,2015-01-01,2015-12-31,3320128.0,3323636.0,3297869.0,2622174.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2016-12-31,2016-01-01,true,2017-05-02,Herning,-3508.0,urn:ofk:oid:23910990,indberetninger-20180424,2.5097551,27765408,,2018-03-28T05:05:34.232Z,2017-05-22T11:12:53.685Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-75-DP,2017-05-22T11:12:53.889Z,,,,,,,,,,,,,,,,,,,,,,,,,
27765408,2015-01-01,2015-12-31,c177,,http://regnskaber.virk.dk/80456772/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzJmLzUzL2FmLzk4YjUtNGI3YS1iOGQ4LTgwYzU5ZGIxMmY5Yw.pdf,http://regnskaber.virk.dk/80456772/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2EzLzFjL2M4LzgwYTgtNDQ0OC04MmIwLTFiNTQxM2Y5OTE0NQ.xml,true,Herning,7400.0,30.0,Birk Centerpark,Vejle,7100.0,68.0,DÃ¦mningen,7323 Give,MÃ¸llebakken 5,DK-7400 Herning,Birk Centerpark 30,Til kapitalejerne i Helle & Annie Dorthe Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-02,2004-06-02,2017-05-02,Statsautoriseret revisor,-3200000.0,-3200000.0,,20222670.0,27765408.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Helle & Annie Dorthe Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,Annie Dorthe Hessellund Eskildsen,Nordea Bank Danmark A/S,Helle & Annie Dorthe Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2015-01-01,2015-12-31,3200000.0,,,2622174.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2016-12-31,2016-01-01,true,2017-05-02,Herning,,urn:ofk:oid:23910990,indberetninger-20180424,2.5097551,27765408,,2018-03-28T05:05:34.232Z,2017-05-22T11:12:53.685Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-75-DP,2017-05-22T11:12:53.889Z,,,,,,,,,,,,,,,,,,,,,,,,,
27765408,2015-01-01,2015-12-31,c195,,http://regnskaber.virk.dk/80456772/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzJmLzUzL2FmLzk4YjUtNGI3YS1iOGQ4LTgwYzU5ZGIxMmY5Yw.pdf,http://regnskaber.virk.dk/80456772/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2EzLzFjL2M4LzgwYTgtNDQ0OC04MmIwLTFiNTQxM2Y5OTE0NQ.xml,true,Herning,7400.0,30.0,Birk Centerpark,Vejle,7100.0,68.0,DÃ¦mningen,7323 Give,MÃ¸llebakken 5,DK-7400 Herning,Birk Centerpark 30,Til kapitalejerne i Helle & Annie Dorthe Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-02,2004-06-02,2017-05-02,Statsautoriseret revisor,-3200000.0,-3200000.0,,20222670.0,27765408.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Helle & Annie Dorthe Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,Annie Dorthe Hessellund Eskildsen,Nordea Bank Danmark A/S,Helle & Annie Dorthe Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2015-01-01,2015-12-31,120128.0,,,2622174.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2016-12-31,2016-01-01,true,2017-05-02,Herning,,urn:ofk:oid:23910990,indberetninger-20180424,2.5097551,27765408,,2018-03-28T05:05:34.232Z,2017-05-22T11:12:53.685Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-75-DP,2017-05-22T11:12:53.889Z,,,,,,,,,,,,,,,,,,,,,,,,,
27765408,2015-12-31,2015-12-31,c172,,http://regnskaber.virk.dk/80456772/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzJmLzUzL2FmLzk4YjUtNGI3YS1iOGQ4LTgwYzU5ZGIxMmY5Yw.pdf,http://regnskaber.virk.dk/80456772/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2EzLzFjL2M4LzgwYTgtNDQ0OC04MmIwLTFiNTQxM2Y5OTE0NQ.xml,true,Herning,7400.0,30.0,Birk Centerpark,Vejle,7100.0,68.0,DÃ¦mningen,7323 Give,MÃ¸llebakken 5,DK-7400 Herning,Birk Centerpark 30,Til kapitalejerne i Helle & Annie Dorthe Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-02,2004-06-02,2017-05-02,Statsautoriseret revisor,-3200000.0,-3200000.0,,20222670.0,27765408.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Helle & Annie Dorthe Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,Annie Dorthe Hessellund Eskildsen,Nordea Bank Danmark A/S,Helle & Annie Dorthe Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2015-01-01,2015-12-31,,,,2622174.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2016-12-31,2016-01-01,true,2017-05-02,Herning,,urn:ofk:oid:23910990,indberetninger-20180424,2.5097551,27765408,,2018-03-28T05:05:34.232Z,2017-05-22T11:12:53.685Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-75-DP,2017-05-22T11:12:53.889Z,11613228.0,3217074.0,125000.0,88485.0,11602603.0,11613228.0,10625.0,7370490.0,7370490.0,7370490.0,1.0,926959.0,10625.0,8000.0,3200000.0,8277603.0,926959.0,10625.0,98705.0,2220.0,,,,,
27765408,2016-01-01,2016-01-01,c226,,http://regnskaber.virk.dk/80456772/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzJmLzUzL2FmLzk4YjUtNGI3YS1iOGQ4LTgwYzU5ZGIxMmY5Yw.pdf,http://regnskaber.virk.dk/80456772/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2EzLzFjL2M4LzgwYTgtNDQ0OC04MmIwLTFiNTQxM2Y5OTE0NQ.xml,true,Herning,7400.0,30.0,Birk Centerpark,Vejle,7100.0,68.0,DÃ¦mningen,7323 Give,MÃ¸llebakken 5,DK-7400 Herning,Birk Centerpark 30,Til kapitalejerne i Helle & Annie Dorthe Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-02,2004-06-02,2017-05-02,Statsautoriseret revisor,-3200000.0,-3200000.0,,20222670.0,27765408.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Helle & Annie Dorthe Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,Annie Dorthe Hessellund Eskildsen,Nordea Bank Danmark A/S,Helle & Annie Dorthe Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2015-01-01,2015-12-31,,,,2622174.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2016-12-31,2016-01-01,true,2017-05-02,Herning,,urn:ofk:oid:23910990,indberetninger-20180424,2.5097551,27765408,,2018-03-28T05:05:34.232Z,2017-05-22T11:12:53.685Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-75-DP,2017-05-22T11:12:53.889Z,,,,,125000.0,,,,,,,,,,,,,,,,,,,,
27765408,2016-01-01,2016-01-01,c253,,http://regnskaber.virk.dk/80456772/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzJmLzUzL2FmLzk4YjUtNGI3YS1iOGQ4LTgwYzU5ZGIxMmY5Yw.pdf,http://regnskaber.virk.dk/80456772/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2EzLzFjL2M4LzgwYTgtNDQ0OC04MmIwLTFiNTQxM2Y5OTE0NQ.xml,true,Herning,7400.0,30.0,Birk Centerpark,Vejle,7100.0,68.0,DÃ¦mningen,7323 Give,MÃ¸llebakken 5,DK-7400 Herning,Birk Centerpark 30,Til kapitalejerne i Helle & Annie Dorthe Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-02,2004-06-02,2017-05-02,Statsautoriseret revisor,-3200000.0,-3200000.0,,20222670.0,27765408.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Helle & Annie Dorthe Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,Annie Dorthe Hessellund Eskildsen,Nordea Bank Danmark A/S,Helle & Annie Dorthe Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2015-01-01,2015-12-31,,,,2622174.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2016-12-31,2016-01-01,true,2017-05-02,Herning,,urn:ofk:oid:23910990,indberetninger-20180424,2.5097551,27765408,,2018-03-28T05:05:34.232Z,2017-05-22T11:12:53.685Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-75-DP,2017-05-22T11:12:53.889Z,,,,,8277603.0,,,,,,,,,,,,,,,,,,,,
27765408,2016-01-01,2016-01-01,c257,,http://regnskaber.virk.dk/80456772/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzJmLzUzL2FmLzk4YjUtNGI3YS1iOGQ4LTgwYzU5ZGIxMmY5Yw.pdf,http://regnskaber.virk.dk/80456772/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2EzLzFjL2M4LzgwYTgtNDQ0OC04MmIwLTFiNTQxM2Y5OTE0NQ.xml,true,Herning,7400.0,30.0,Birk Centerpark,Vejle,7100.0,68.0,DÃ¦mningen,7323 Give,MÃ¸llebakken 5,DK-7400 Herning,Birk Centerpark 30,Til kapitalejerne i Helle & Annie Dorthe Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-02,2004-06-02,2017-05-02,Statsautoriseret revisor,-3200000.0,-3200000.0,,20222670.0,27765408.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Helle & Annie Dorthe Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,Annie Dorthe Hessellund Eskildsen,Nordea Bank Danmark A/S,Helle & Annie Dorthe Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2015-01-01,2015-12-31,,,,2622174.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2016-12-31,2016-01-01,true,2017-05-02,Herning,,urn:ofk:oid:23910990,indberetninger-20180424,2.5097551,27765408,,2018-03-28T05:05:34.232Z,2017-05-22T11:12:53.685Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-75-DP,2017-05-22T11:12:53.889Z,,,,,3200000.0,,,,,,,,,,,,,,,,,,,,
27765408,2016-01-01,2016-01-01,c567,,http://regnskaber.virk.dk/80456772/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzJmLzUzL2FmLzk4YjUtNGI3YS1iOGQ4LTgwYzU5ZGIxMmY5Yw.pdf,http://regnskaber.virk.dk/80456772/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2EzLzFjL2M4LzgwYTgtNDQ0OC04MmIwLTFiNTQxM2Y5OTE0NQ.xml,true,Herning,7400.0,30.0,Birk Centerpark,Vejle,7100.0,68.0,DÃ¦mningen,7323 Give,MÃ¸llebakken 5,DK-7400 Herning,Birk Centerpark 30,Til kapitalejerne i Helle & Annie Dorthe Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-02,2004-06-02,2017-05-02,Statsautoriseret revisor,-3200000.0,-3200000.0,,20222670.0,27765408.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Helle & Annie Dorthe Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,Annie Dorthe Hessellund Eskildsen,Nordea Bank Danmark A/S,Helle & Annie Dorthe Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2015-01-01,2015-12-31,,,,2622174.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2016-12-31,2016-01-01,true,2017-05-02,Herning,,urn:ofk:oid:23910990,indberetninger-20180424,2.5097551,27765408,,2018-03-28T05:05:34.232Z,2017-05-22T11:12:53.685Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-75-DP,2017-05-22T11:12:53.889Z,,,,,,,,,,,,,,,,,,,,,-53510.0,7424000.0,,,
27765408,2016-01-01,2016-12-31,c174,,http://regnskaber.virk.dk/80456772/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzJmLzUzL2FmLzk4YjUtNGI3YS1iOGQ4LTgwYzU5ZGIxMmY5Yw.pdf,http://regnskaber.virk.dk/80456772/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2EzLzFjL2M4LzgwYTgtNDQ0OC04MmIwLTFiNTQxM2Y5OTE0NQ.xml,true,Herning,7400.0,30.0,Birk Centerpark,Vejle,7100.0,68.0,DÃ¦mningen,7323 Give,MÃ¸llebakken 5,DK-7400 Herning,Birk Centerpark 30,Til kapitalejerne i Helle & Annie Dorthe Holding ApS,-12369.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",1568.0,2017-05-02,2004-06-02,2017-05-02,Statsautoriseret revisor,-3200000.0,-3200000.0,-9189.0,20222670.0,27765408.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Helle & Annie Dorthe Holding ApS.,2622174.0,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,Annie Dorthe Hessellund Eskildsen,Nordea Bank Danmark A/S,Helle & Annie Dorthe Holding ApS,BDO Statsautoriseret revisionsaktieselskab,-65976.0,26069.0,Vejle,2015-01-01,2015-12-31,2583879.0,2573078.0,2612985.0,2622174.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2016-12-31,2016-01-01,true,2017-05-02,Herning,10801.0,urn:ofk:oid:23910990,indberetninger-20180424,2.5097551,27765408,,2018-03-28T05:05:34.232Z,2017-05-22T11:12:53.685Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-75-DP,2017-05-22T11:12:53.889Z,,,,,,,,,,,,,,,,,,,,,,,BDO Statsautoriseret revisionsaktieselskab,RevisionspÃ¥tegning,
27765408,2016-01-01,2016-12-31,c176,,http://regnskaber.virk.dk/80456772/ZG9rdW1lbnRsYWdlcjovLzAzLzZkLzJmLzUzL2FmLzk4YjUtNGI3YS1iOGQ4LTgwYzU5ZGIxMmY5Yw.pdf,http://regnskaber.virk.dk/80456772/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2EzLzFjL2M4LzgwYTgtNDQ0OC04MmIwLTFiNTQxM2Y5OTE0NQ.xml,true,Herning,7400.0,30.0,Birk Centerpark,Vejle,7100.0,68.0,DÃ¦mningen,7323 Give,MÃ¸llebakken 5,DK-7400 Herning,Birk Centerpark 30,Til kapitalejerne i Helle & Annie Dorthe Holding ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",,2017-05-02,2004-06-02,2017-05-02,Statsautoriseret revisor,-3200000.0,-3200000.0,,20222670.0,27765408.0,20222670.0,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for 1. januar - 31. december 2016 for Helle & Annie Dorthe Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kirsten Ãstergaard,Annie Dorthe Hessellund Eskildsen,Nordea Bank Danmark A/S,Helle & Annie Dorthe Holding ApS,BDO Statsautoriseret revisionsaktieselskab,,,Vejle,2015-01-01,2015-12-31,3000000.0,,,2622174.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Vejle,2016-12-31,2016-01-01,true,2017-05-02,Herning,,urn:ofk:oid:23910990,indberetninger-20180424,2.5097551,27765408,,2018-03-28T05:05:34.232Z,2017-05-22T11:12:53.685Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AJ-75-DP,2017-05-22T11:12:53.889Z,,,,,,,,,,,,,,,,,,,,,,,,,
