entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfReportingEntity,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Dividend,DividendPaid,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables
27300405,2014-01-01,2014-01-01,c450,,http://regnskaber.virk.dk/50400372/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzBmL2E0LzJjLzQyZDAtNDM1YS04MDU4LWQwNTNlODQyZTU5NQ.pdf,http://regnskaber.virk.dk/50400372/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzc1Lzk2L2U3LzY4ZTAtNDExMC1iYWI1LTM0M2UyNmMxOGY3NA.xml,Herning,7400.0,22.0,Dalgasgade,Sunds,7451.0,83.0,Hjejlevej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-02-23,2016-02-23,2003-07-01,2016-02-24,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame og administration.",125000.0,27300405.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for Cottex ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Poul Kenneth Jensen,Poul Kenneth Jensen,Sydbank,Cottex ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Sunds,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2015-12-31,2015-01-01,2016-02-23,Herning,97251100.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22023597,indberetninger-20180424,2.5095882,27300405.0,,2018-03-28T22:05:51.943Z,2016-02-25T09:42:42.476Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AQ-91-HZ,2016-02-25T09:42:42.639Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27300405,2014-01-01,2014-01-01,c474,,http://regnskaber.virk.dk/50400372/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzBmL2E0LzJjLzQyZDAtNDM1YS04MDU4LWQwNTNlODQyZTU5NQ.pdf,http://regnskaber.virk.dk/50400372/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzc1Lzk2L2U3LzY4ZTAtNDExMC1iYWI1LTM0M2UyNmMxOGY3NA.xml,Herning,7400.0,22.0,Dalgasgade,Sunds,7451.0,83.0,Hjejlevej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-02-23,2016-02-23,2003-07-01,2016-02-24,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame og administration.",1354687.0,27300405.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for Cottex ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Poul Kenneth Jensen,Poul Kenneth Jensen,Sydbank,Cottex ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Sunds,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2015-12-31,2015-01-01,2016-02-23,Herning,97251100.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22023597,indberetninger-20180424,2.5095882,27300405.0,,2018-03-28T22:05:51.943Z,2016-02-25T09:42:42.476Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AQ-91-HZ,2016-02-25T09:42:42.639Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27300405,2014-01-01,2014-01-01,c477,,http://regnskaber.virk.dk/50400372/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzBmL2E0LzJjLzQyZDAtNDM1YS04MDU4LWQwNTNlODQyZTU5NQ.pdf,http://regnskaber.virk.dk/50400372/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzc1Lzk2L2U3LzY4ZTAtNDExMC1iYWI1LTM0M2UyNmMxOGY3NA.xml,Herning,7400.0,22.0,Dalgasgade,Sunds,7451.0,83.0,Hjejlevej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-02-23,2016-02-23,2003-07-01,2016-02-24,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame og administration.",98400.0,27300405.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for Cottex ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Poul Kenneth Jensen,Poul Kenneth Jensen,Sydbank,Cottex ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Sunds,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2015-12-31,2015-01-01,2016-02-23,Herning,97251100.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22023597,indberetninger-20180424,2.5095882,27300405.0,,2018-03-28T22:05:51.943Z,2016-02-25T09:42:42.476Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AQ-91-HZ,2016-02-25T09:42:42.639Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27300405,2014-01-01,2014-12-31,c109,,http://regnskaber.virk.dk/50400372/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzBmL2E0LzJjLzQyZDAtNDM1YS04MDU4LWQwNTNlODQyZTU5NQ.pdf,http://regnskaber.virk.dk/50400372/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzc1Lzk2L2U3LzY4ZTAtNDExMC1iYWI1LTM0M2UyNmMxOGY3NA.xml,Herning,7400.0,22.0,Dalgasgade,Sunds,7451.0,83.0,Hjejlevej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-02-23,2016-02-23,2003-07-01,2016-02-24,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame og administration.",,27300405.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for Cottex ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Poul Kenneth Jensen,Poul Kenneth Jensen,Sydbank,Cottex ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Sunds,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2015-12-31,2015-01-01,2016-02-23,Herning,97251100.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22023597,indberetninger-20180424,2.5095882,27300405.0,,2018-03-28T22:05:51.943Z,2016-02-25T09:42:42.476Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AQ-91-HZ,2016-02-25T09:42:42.639Z,99800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27300405,2014-01-01,2014-12-31,c123,,http://regnskaber.virk.dk/50400372/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzBmL2E0LzJjLzQyZDAtNDM1YS04MDU4LWQwNTNlODQyZTU5NQ.pdf,http://regnskaber.virk.dk/50400372/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzc1Lzk2L2U3LzY4ZTAtNDExMC1iYWI1LTM0M2UyNmMxOGY3NA.xml,Herning,7400.0,22.0,Dalgasgade,Sunds,7451.0,83.0,Hjejlevej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-02-23,2016-02-23,2003-07-01,2016-02-24,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame og administration.",,27300405.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for Cottex ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Poul Kenneth Jensen,Poul Kenneth Jensen,Sydbank,Cottex ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Sunds,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2015-12-31,2015-01-01,2016-02-23,Herning,97251100.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22023597,indberetninger-20180424,2.5095882,27300405.0,,2018-03-28T22:05:51.943Z,2016-02-25T09:42:42.476Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AQ-91-HZ,2016-02-25T09:42:42.639Z,317334.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27300405,2014-01-01,2014-12-31,c3,,http://regnskaber.virk.dk/50400372/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzBmL2E0LzJjLzQyZDAtNDM1YS04MDU4LWQwNTNlODQyZTU5NQ.pdf,http://regnskaber.virk.dk/50400372/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzc1Lzk2L2U3LzY4ZTAtNDExMC1iYWI1LTM0M2UyNmMxOGY3NA.xml,Herning,7400.0,22.0,Dalgasgade,Sunds,7451.0,83.0,Hjejlevej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-02-23,2016-02-23,2003-07-01,2016-02-24,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame og administration.",,27300405.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for Cottex ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Poul Kenneth Jensen,Poul Kenneth Jensen,Sydbank,Cottex ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Sunds,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2015-12-31,2015-01-01,2016-02-23,Herning,97251100.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22023597,indberetninger-20180424,2.5095882,27300405.0,,2018-03-28T22:05:51.943Z,2016-02-25T09:42:42.476Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AQ-91-HZ,2016-02-25T09:42:42.639Z,417134.0,655037.0,1110069.0,61000.0,14961.0,116885.0,556956.0,455032.0,4127.0,139822.0,589910.0,,,,,,,,,,,,,,,,,,
27300405,2014-01-01,2014-12-31,c475,,http://regnskaber.virk.dk/50400372/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzBmL2E0LzJjLzQyZDAtNDM1YS04MDU4LWQwNTNlODQyZTU5NQ.pdf,http://regnskaber.virk.dk/50400372/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzc1Lzk2L2U3LzY4ZTAtNDExMC1iYWI1LTM0M2UyNmMxOGY3NA.xml,Herning,7400.0,22.0,Dalgasgade,Sunds,7451.0,83.0,Hjejlevej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-02-23,2016-02-23,2003-07-01,2016-02-24,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame og administration.",,27300405.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for Cottex ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Poul Kenneth Jensen,Poul Kenneth Jensen,Sydbank,Cottex ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Sunds,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2015-12-31,2015-01-01,2016-02-23,Herning,97251100.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22023597,indberetninger-20180424,2.5095882,27300405.0,,2018-03-28T22:05:51.943Z,2016-02-25T09:42:42.476Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AQ-91-HZ,2016-02-25T09:42:42.639Z,317334.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27300405,2014-01-01,2014-12-31,c478,,http://regnskaber.virk.dk/50400372/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzBmL2E0LzJjLzQyZDAtNDM1YS04MDU4LWQwNTNlODQyZTU5NQ.pdf,http://regnskaber.virk.dk/50400372/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzc1Lzk2L2U3LzY4ZTAtNDExMC1iYWI1LTM0M2UyNmMxOGY3NA.xml,Herning,7400.0,22.0,Dalgasgade,Sunds,7451.0,83.0,Hjejlevej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-02-23,2016-02-23,2003-07-01,2016-02-24,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame og administration.",,27300405.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for Cottex ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Poul Kenneth Jensen,Poul Kenneth Jensen,Sydbank,Cottex ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Sunds,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2015-12-31,2015-01-01,2016-02-23,Herning,97251100.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22023597,indberetninger-20180424,2.5095882,27300405.0,,2018-03-28T22:05:51.943Z,2016-02-25T09:42:42.476Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AQ-91-HZ,2016-02-25T09:42:42.639Z,,,,,,,,,,,,99800.0,98400.0,,,,,,,,,,,,,,,,
27300405,2014-12-31,2014-12-31,c4,,http://regnskaber.virk.dk/50400372/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzBmL2E0LzJjLzQyZDAtNDM1YS04MDU4LWQwNTNlODQyZTU5NQ.pdf,http://regnskaber.virk.dk/50400372/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzc1Lzk2L2U3LzY4ZTAtNDExMC1iYWI1LTM0M2UyNmMxOGY3NA.xml,Herning,7400.0,22.0,Dalgasgade,Sunds,7451.0,83.0,Hjejlevej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-02-23,2016-02-23,2003-07-01,2016-02-24,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame og administration.",1896821.0,27300405.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for Cottex ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Poul Kenneth Jensen,Poul Kenneth Jensen,Sydbank,Cottex ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Sunds,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2015-12-31,2015-01-01,2016-02-23,Herning,97251100.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22023597,indberetninger-20180424,2.5095882,27300405.0,,2018-03-28T22:05:51.943Z,2016-02-25T09:42:42.476Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AQ-91-HZ,2016-02-25T09:42:42.639Z,,,,,,,,,,,,,,2659122.0,1264454.0,125000.0,2659122.0,2659122.0,762301.0,1360379.0,709316.0,34289.0,99800.0,1672021.0,0.0,1360379.0,762301.0,34289.0,52985.0
27300405,2014-12-31,2014-12-31,c452,,http://regnskaber.virk.dk/50400372/ZG9rdW1lbnRsYWdlcjovLzAzLzAzLzBmL2E0LzJjLzQyZDAtNDM1YS04MDU4LWQwNTNlODQyZTU5NQ.pdf,http://regnskaber.virk.dk/50400372/ZG9rdW1lbnRsYWdlcjovLzAzLzBkLzc1Lzk2L2U3LzY4ZTAtNDExMC1iYWI1LTM0M2UyNmMxOGY3NA.xml,Herning,7400.0,22.0,Dalgasgade,Sunds,7451.0,83.0,Hjejlevej,"7400, Herning","Industrivej Nord, 15",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2015.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015 for opfyldt.,2016-02-23,2016-02-23,2003-07-01,2016-02-24,"Andre eksterne omkostninger omfatter omkostninger til distribution, salg, reklame og administration.",125000.0,27300405.0,15807776.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2015 for Cottex ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Poul Kenneth Jensen,Poul Kenneth Jensen,Sydbank,Cottex ApS,"Partner Revision, statsautoriseret revisionsaktieselskab",Sunds,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2015-12-31,2015-01-01,2016-02-23,Herning,97251100.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22023597,indberetninger-20180424,2.5095882,27300405.0,,2018-03-28T22:05:51.943Z,2016-02-25T09:42:42.476Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AQ-91-HZ,2016-02-25T09:42:42.639Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
