entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfEquity,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecognisedButNotOwnedAssets,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,DividendPaid,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DeferredIncomeAssets,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermDebtToOtherCreditInstitutions,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,AccumulatedRevaluationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,LongtermLiabilitiesOtherThanProvisionsDueInOneYear
33508549,2017-01-01,2017-01-01,c704,,http://regnskaber.virk.dk/94580533/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzY2LzM4LzgxLzY5N2ItNDA1My04OTgyLTVkZWM0MmE3OTZjYg.pdf,http://regnskaber.virk.dk/94580533/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzZmL2NhL2JmLzA2OTAtNDIyMC04MGQ4LWMyOTdmN2ZiZDQ2ZQ.xml,Danmark,Herning,7400.0,15.0,Industrivej Nord,Herning,7400.0,57.0,TeglvÃ¦nget,"7400, Herning","Industrivej Nord, 15",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-09,2019-05-09,2011-03-02,2019-05-22,145413.0,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration og lokaler.,125000.0,15807776.0,33508549.0,15807776.0,mne32848,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for TeglvÃ¦nget 57, Herning ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peter Vinderslev,Dann Handberg Madsen,Dann Handberg Madsen,"Partner Revision, statsautoriseret revisionsaktieselskab","TeglvÃ¦nget 57, Herning ApS","Partner Revision, statsautoriseret revisionsaktieselskab",Herning,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2018-12-31,2018-01-01,2019-05-09,Herning,97 12 50 22,RevisionspÃ¥tegning,urn:ofk:oid:27221923,indberetninger-20180424,2.5124211,33508549.0,AWro7WBjRYGX6_YTH-x_,2019-05-24T08:20:55.520Z,2019-05-24T08:20:31.383Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-59-ZU,2019-05-24T08:20:31.709Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33508549,2017-01-01,2017-01-01,c725,,http://regnskaber.virk.dk/94580533/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzY2LzM4LzgxLzY5N2ItNDA1My04OTgyLTVkZWM0MmE3OTZjYg.pdf,http://regnskaber.virk.dk/94580533/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzZmL2NhL2JmLzA2OTAtNDIyMC04MGQ4LWMyOTdmN2ZiZDQ2ZQ.xml,Danmark,Herning,7400.0,15.0,Industrivej Nord,Herning,7400.0,57.0,TeglvÃ¦nget,"7400, Herning","Industrivej Nord, 15",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-09,2019-05-09,2011-03-02,2019-05-22,145413.0,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration og lokaler.,0.0,15807776.0,33508549.0,15807776.0,mne32848,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for TeglvÃ¦nget 57, Herning ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peter Vinderslev,Dann Handberg Madsen,Dann Handberg Madsen,"Partner Revision, statsautoriseret revisionsaktieselskab","TeglvÃ¦nget 57, Herning ApS","Partner Revision, statsautoriseret revisionsaktieselskab",Herning,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2018-12-31,2018-01-01,2019-05-09,Herning,97 12 50 22,RevisionspÃ¥tegning,urn:ofk:oid:27221923,indberetninger-20180424,2.5124211,33508549.0,AWro7WBjRYGX6_YTH-x_,2019-05-24T08:20:55.520Z,2019-05-24T08:20:31.383Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-59-ZU,2019-05-24T08:20:31.709Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33508549,2017-01-01,2017-01-01,c728,,http://regnskaber.virk.dk/94580533/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzY2LzM4LzgxLzY5N2ItNDA1My04OTgyLTVkZWM0MmE3OTZjYg.pdf,http://regnskaber.virk.dk/94580533/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzZmL2NhL2JmLzA2OTAtNDIyMC04MGQ4LWMyOTdmN2ZiZDQ2ZQ.xml,Danmark,Herning,7400.0,15.0,Industrivej Nord,Herning,7400.0,57.0,TeglvÃ¦nget,"7400, Herning","Industrivej Nord, 15",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-09,2019-05-09,2011-03-02,2019-05-22,145413.0,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration og lokaler.,246039.0,15807776.0,33508549.0,15807776.0,mne32848,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for TeglvÃ¦nget 57, Herning ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peter Vinderslev,Dann Handberg Madsen,Dann Handberg Madsen,"Partner Revision, statsautoriseret revisionsaktieselskab","TeglvÃ¦nget 57, Herning ApS","Partner Revision, statsautoriseret revisionsaktieselskab",Herning,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2018-12-31,2018-01-01,2019-05-09,Herning,97 12 50 22,RevisionspÃ¥tegning,urn:ofk:oid:27221923,indberetninger-20180424,2.5124211,33508549.0,AWro7WBjRYGX6_YTH-x_,2019-05-24T08:20:55.520Z,2019-05-24T08:20:31.383Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-59-ZU,2019-05-24T08:20:31.709Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33508549,2017-01-01,2017-12-31,c120,,http://regnskaber.virk.dk/94580533/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzY2LzM4LzgxLzY5N2ItNDA1My04OTgyLTVkZWM0MmE3OTZjYg.pdf,http://regnskaber.virk.dk/94580533/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzZmL2NhL2JmLzA2OTAtNDIyMC04MGQ4LWMyOTdmN2ZiZDQ2ZQ.xml,Danmark,Herning,7400.0,15.0,Industrivej Nord,Herning,7400.0,57.0,TeglvÃ¦nget,"7400, Herning","Industrivej Nord, 15",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-09,2019-05-09,2011-03-02,2019-05-22,145413.0,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration og lokaler.,,15807776.0,33508549.0,15807776.0,mne32848,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for TeglvÃ¦nget 57, Herning ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peter Vinderslev,Dann Handberg Madsen,Dann Handberg Madsen,"Partner Revision, statsautoriseret revisionsaktieselskab","TeglvÃ¦nget 57, Herning ApS","Partner Revision, statsautoriseret revisionsaktieselskab",Herning,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2018-12-31,2018-01-01,2019-05-09,Herning,97 12 50 22,RevisionspÃ¥tegning,urn:ofk:oid:27221923,indberetninger-20180424,2.5124211,33508549.0,AWro7WBjRYGX6_YTH-x_,2019-05-24T08:20:55.520Z,2019-05-24T08:20:31.383Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-59-ZU,2019-05-24T08:20:31.709Z,34978.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33508549,2017-01-01,2017-12-31,c3,,http://regnskaber.virk.dk/94580533/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzY2LzM4LzgxLzY5N2ItNDA1My04OTgyLTVkZWM0MmE3OTZjYg.pdf,http://regnskaber.virk.dk/94580533/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzZmL2NhL2JmLzA2OTAtNDIyMC04MGQ4LWMyOTdmN2ZiZDQ2ZQ.xml,Danmark,Herning,7400.0,15.0,Industrivej Nord,Herning,7400.0,57.0,TeglvÃ¦nget,"7400, Herning","Industrivej Nord, 15",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-09,2019-05-09,2011-03-02,2019-05-22,145413.0,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration og lokaler.,,15807776.0,33508549.0,15807776.0,mne32848,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for TeglvÃ¦nget 57, Herning ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peter Vinderslev,Dann Handberg Madsen,Dann Handberg Madsen,"Partner Revision, statsautoriseret revisionsaktieselskab","TeglvÃ¦nget 57, Herning ApS","Partner Revision, statsautoriseret revisionsaktieselskab",Herning,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2018-12-31,2018-01-01,2019-05-09,Herning,97 12 50 22,RevisionspÃ¥tegning,urn:ofk:oid:27221923,indberetninger-20180424,2.5124211,33508549.0,AWro7WBjRYGX6_YTH-x_,2019-05-24T08:20:55.520Z,2019-05-24T08:20:31.383Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-59-ZU,2019-05-24T08:20:31.709Z,34978.0,159769.0,349996.0,23415.0,157823.0,12574.0,134408.0,44978.0,190227.0,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33508549,2017-01-01,2017-12-31,c726,,http://regnskaber.virk.dk/94580533/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzY2LzM4LzgxLzY5N2ItNDA1My04OTgyLTVkZWM0MmE3OTZjYg.pdf,http://regnskaber.virk.dk/94580533/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzZmL2NhL2JmLzA2OTAtNDIyMC04MGQ4LWMyOTdmN2ZiZDQ2ZQ.xml,Danmark,Herning,7400.0,15.0,Industrivej Nord,Herning,7400.0,57.0,TeglvÃ¦nget,"7400, Herning","Industrivej Nord, 15",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-09,2019-05-09,2011-03-02,2019-05-22,145413.0,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration og lokaler.,,15807776.0,33508549.0,15807776.0,mne32848,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for TeglvÃ¦nget 57, Herning ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peter Vinderslev,Dann Handberg Madsen,Dann Handberg Madsen,"Partner Revision, statsautoriseret revisionsaktieselskab","TeglvÃ¦nget 57, Herning ApS","Partner Revision, statsautoriseret revisionsaktieselskab",Herning,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2018-12-31,2018-01-01,2019-05-09,Herning,97 12 50 22,RevisionspÃ¥tegning,urn:ofk:oid:27221923,indberetninger-20180424,2.5124211,33508549.0,AWro7WBjRYGX6_YTH-x_,2019-05-24T08:20:55.520Z,2019-05-24T08:20:31.383Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-59-ZU,2019-05-24T08:20:31.709Z,34978.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33508549,2017-01-01,2017-12-31,c729,,http://regnskaber.virk.dk/94580533/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzY2LzM4LzgxLzY5N2ItNDA1My04OTgyLTVkZWM0MmE3OTZjYg.pdf,http://regnskaber.virk.dk/94580533/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzZmL2NhL2JmLzA2OTAtNDIyMC04MGQ4LWMyOTdmN2ZiZDQ2ZQ.xml,Danmark,Herning,7400.0,15.0,Industrivej Nord,Herning,7400.0,57.0,TeglvÃ¦nget,"7400, Herning","Industrivej Nord, 15",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-09,2019-05-09,2011-03-02,2019-05-22,145413.0,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration og lokaler.,,15807776.0,33508549.0,15807776.0,mne32848,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for TeglvÃ¦nget 57, Herning ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peter Vinderslev,Dann Handberg Madsen,Dann Handberg Madsen,"Partner Revision, statsautoriseret revisionsaktieselskab","TeglvÃ¦nget 57, Herning ApS","Partner Revision, statsautoriseret revisionsaktieselskab",Herning,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2018-12-31,2018-01-01,2019-05-09,Herning,97 12 50 22,RevisionspÃ¥tegning,urn:ofk:oid:27221923,indberetninger-20180424,2.5124211,33508549.0,AWro7WBjRYGX6_YTH-x_,2019-05-24T08:20:55.520Z,2019-05-24T08:20:31.383Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-59-ZU,2019-05-24T08:20:31.709Z,,,,,,,,,,,246039.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33508549,2017-12-31,2017-12-31,c4,,http://regnskaber.virk.dk/94580533/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzY2LzM4LzgxLzY5N2ItNDA1My04OTgyLTVkZWM0MmE3OTZjYg.pdf,http://regnskaber.virk.dk/94580533/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzZmL2NhL2JmLzA2OTAtNDIyMC04MGQ4LWMyOTdmN2ZiZDQ2ZQ.xml,Danmark,Herning,7400.0,15.0,Industrivej Nord,Herning,7400.0,57.0,TeglvÃ¦nget,"7400, Herning","Industrivej Nord, 15",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-09,2019-05-09,2011-03-02,2019-05-22,145413.0,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration og lokaler.,159978.0,15807776.0,33508549.0,15807776.0,mne32848,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for TeglvÃ¦nget 57, Herning ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peter Vinderslev,Dann Handberg Madsen,Dann Handberg Madsen,"Partner Revision, statsautoriseret revisionsaktieselskab","TeglvÃ¦nget 57, Herning ApS","Partner Revision, statsautoriseret revisionsaktieselskab",Herning,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2018-12-31,2018-01-01,2019-05-09,Herning,97 12 50 22,RevisionspÃ¥tegning,urn:ofk:oid:27221923,indberetninger-20180424,2.5124211,33508549.0,AWro7WBjRYGX6_YTH-x_,2019-05-24T08:20:55.520Z,2019-05-24T08:20:31.383Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-59-ZU,2019-05-24T08:20:31.709Z,,,,,,,,,,,,5626656.0,78915.0,125000.0,249622.0,19246.0,5377034.0,5626656.0,4788578.0,2513202.0,863977.0,3377179.0,5377034.0,30550.0,72361.0,5377034.0,678100.0,678100.0,34978.0,1411399.0,265793.0,1105056.0,170707.0,79100.0,10000.0,,,,,
33508549,2017-12-31,2017-12-31,c706,,http://regnskaber.virk.dk/94580533/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzY2LzM4LzgxLzY5N2ItNDA1My04OTgyLTVkZWM0MmE3OTZjYg.pdf,http://regnskaber.virk.dk/94580533/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzZmL2NhL2JmLzA2OTAtNDIyMC04MGQ4LWMyOTdmN2ZiZDQ2ZQ.xml,Danmark,Herning,7400.0,15.0,Industrivej Nord,Herning,7400.0,57.0,TeglvÃ¦nget,"7400, Herning","Industrivej Nord, 15",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-09,2019-05-09,2011-03-02,2019-05-22,145413.0,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration og lokaler.,125000.0,15807776.0,33508549.0,15807776.0,mne32848,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for TeglvÃ¦nget 57, Herning ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peter Vinderslev,Dann Handberg Madsen,Dann Handberg Madsen,"Partner Revision, statsautoriseret revisionsaktieselskab","TeglvÃ¦nget 57, Herning ApS","Partner Revision, statsautoriseret revisionsaktieselskab",Herning,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2018-12-31,2018-01-01,2019-05-09,Herning,97 12 50 22,RevisionspÃ¥tegning,urn:ofk:oid:27221923,indberetninger-20180424,2.5124211,33508549.0,AWro7WBjRYGX6_YTH-x_,2019-05-24T08:20:55.520Z,2019-05-24T08:20:31.383Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-59-ZU,2019-05-24T08:20:31.709Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33508549,2017-12-31,2017-12-31,c727,,http://regnskaber.virk.dk/94580533/ZG9rdW1lbnRsYWdlcjovLzAzLzE4LzY2LzM4LzgxLzY5N2ItNDA1My04OTgyLTVkZWM0MmE3OTZjYg.pdf,http://regnskaber.virk.dk/94580533/ZG9rdW1lbnRsYWdlcjovLzAzLzljLzZmL2NhL2JmLzA2OTAtNDIyMC04MGQ4LWMyOTdmN2ZiZDQ2ZQ.xml,Danmark,Herning,7400.0,15.0,Industrivej Nord,Herning,7400.0,57.0,TeglvÃ¦nget,"7400, Herning","Industrivej Nord, 15",anpartshaveren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",2019-05-09,2019-05-09,2011-03-02,2019-05-22,145413.0,statsautoriseret revisor,Egenkapital,Andre eksterne omkostninger omfatter omkostninger til administration og lokaler.,34978.0,15807776.0,33508549.0,15807776.0,mne32848,"Direktionen har dags dato aflagt Ã¥rsrapporten for 2018 for TeglvÃ¦nget 57, Herning ApS.",Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Peter Vinderslev,Dann Handberg Madsen,Dann Handberg Madsen,"Partner Revision, statsautoriseret revisionsaktieselskab","TeglvÃ¦nget 57, Herning ApS","Partner Revision, statsautoriseret revisionsaktieselskab",Herning,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Herning,2018-12-31,2018-01-01,2019-05-09,Herning,97 12 50 22,RevisionspÃ¥tegning,urn:ofk:oid:27221923,indberetninger-20180424,2.5124211,33508549.0,AWro7WBjRYGX6_YTH-x_,2019-05-24T08:20:55.520Z,2019-05-24T08:20:31.383Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BG-59-ZU,2019-05-24T08:20:31.709Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
