entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AcquiredIntangibleAssets,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,IntangibleAssets,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard,NameAndSurnameOfMemberOfSupervisoryBoard,TitleOfMemberOfSupervisoryBoard
21408875,2016-01-01,2016-12-31,ID_11,,http://regnskaber.virk.dk/57880412/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzNmL2M4LzZkLzY3MWMtNDBhOC1hNmVhLTRkODViOGZmNDU2NA.pdf,http://regnskaber.virk.dk/57880412/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzgxL2VmLzFhL2Y0ZTgtNDVhNi1iMDVkLTFhZDM0ZTYzYTQ4OA.xml,true,"4930, Maribo",C. E. Christiansens Vej 56,Til kapitalejerne i Holmegaard Landbrug A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-05-08,2018-05-08,1998-10-01,2018-05-08,27005.0,1013571.0,12901038.0,21408875.0,12901038.0,mne26784,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Holmegaard Landbrug A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Henckel,Lars Peter Hansen,aage maagensen,Jyske Bank,Holmegaard Landbrug A/S,"aage maagensen, statsautoriseret revisionsaktieselskab",204888.0,71268.0,Gedser,2016-01-01,2016-12-31,663208.0,852946.0,986566.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"376, Guldborgsund",2017-12-31,2017-01-01,true,2018-05-08,Maribo,189738.0,54 17 81 18,Bestyrelsesmedlem,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25479458,indberetninger-20180424,2.5124211,21408875.0,AWNtpvVQx8uVRSOdgl6_,2018-05-17T10:31:02.192Z,2018-05-17T10:30:44.451Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-83-PJ,2018-05-17T10:30:44.744Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21408875,2016-01-01,2016-12-31,ID_13,,http://regnskaber.virk.dk/57880412/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzNmL2M4LzZkLzY3MWMtNDBhOC1hNmVhLTRkODViOGZmNDU2NA.pdf,http://regnskaber.virk.dk/57880412/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzgxL2VmLzFhL2Y0ZTgtNDVhNi1iMDVkLTFhZDM0ZTYzYTQ4OA.xml,true,"4930, Maribo",C. E. Christiansens Vej 56,Til kapitalejerne i Holmegaard Landbrug A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-05-08,2018-05-08,1998-10-01,2018-05-08,,,12901038.0,21408875.0,12901038.0,mne26784,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Holmegaard Landbrug A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Henckel,Lars Peter Hansen,aage maagensen,Jyske Bank,Holmegaard Landbrug A/S,"aage maagensen, statsautoriseret revisionsaktieselskab",,,Gedser,2016-01-01,2016-12-31,-663208.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"376, Guldborgsund",2017-12-31,2017-01-01,true,2018-05-08,Maribo,,54 17 81 18,Bestyrelsesmedlem,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25479458,indberetninger-20180424,2.5124211,21408875.0,AWNtpvVQx8uVRSOdgl6_,2018-05-17T10:31:02.192Z,2018-05-17T10:30:44.451Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-83-PJ,2018-05-17T10:30:44.744Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21408875,2016-12-31,2016-12-31,ID_10,,http://regnskaber.virk.dk/57880412/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzNmL2M4LzZkLzY3MWMtNDBhOC1hNmVhLTRkODViOGZmNDU2NA.pdf,http://regnskaber.virk.dk/57880412/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzgxL2VmLzFhL2Y0ZTgtNDVhNi1iMDVkLTFhZDM0ZTYzYTQ4OA.xml,true,"4930, Maribo",C. E. Christiansens Vej 56,Til kapitalejerne i Holmegaard Landbrug A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-05-08,2018-05-08,1998-10-01,2018-05-08,,,12901038.0,21408875.0,12901038.0,mne26784,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Holmegaard Landbrug A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Henckel,Lars Peter Hansen,aage maagensen,Jyske Bank,Holmegaard Landbrug A/S,"aage maagensen, statsautoriseret revisionsaktieselskab",,,Gedser,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"376, Guldborgsund",2017-12-31,2017-01-01,true,2018-05-08,Maribo,,54 17 81 18,Bestyrelsesmedlem,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25479458,indberetninger-20180424,2.5124211,21408875.0,AWNtpvVQx8uVRSOdgl6_,2018-05-17T10:31:02.192Z,2018-05-17T10:30:44.451Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-83-PJ,2018-05-17T10:30:44.744Z,195500.0,24123748.0,335826.0,500000.0,1364810.0,208332.0,7260911.0,195500.0,22563438.0,24123748.0,16862837.0,16375171.0,16375171.0,22758938.0,64828.0,820264.0,22563438.0,6760911.0,487666.0,323000.0,1028984.0,69838.0,0.0,30000.0,388.0,,,
21408875,2017-01-01,2017-12-31,ID_0,,http://regnskaber.virk.dk/57880412/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzNmL2M4LzZkLzY3MWMtNDBhOC1hNmVhLTRkODViOGZmNDU2NA.pdf,http://regnskaber.virk.dk/57880412/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzgxL2VmLzFhL2Y0ZTgtNDVhNi1iMDVkLTFhZDM0ZTYzYTQ4OA.xml,true,"4930, Maribo",C. E. Christiansens Vej 56,Til kapitalejerne i Holmegaard Landbrug A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-05-08,2018-05-08,1998-10-01,2018-05-08,27005.0,880463.0,12901038.0,21408875.0,12901038.0,mne26784,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Holmegaard Landbrug A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Henckel,Lars Peter Hansen,aage maagensen,Jyske Bank,Holmegaard Landbrug A/S,"aage maagensen, statsautoriseret revisionsaktieselskab",140524.0,2671.0,Gedser,2016-01-01,2016-12-31,556592.0,715605.0,853458.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"376, Guldborgsund",2017-12-31,2017-01-01,true,2018-05-08,Maribo,159013.0,54 17 81 18,Bestyrelsesmedlem,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25479458,indberetninger-20180424,2.5124211,21408875.0,AWNtpvVQx8uVRSOdgl6_,2018-05-17T10:31:02.192Z,2018-05-17T10:30:44.451Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-83-PJ,2018-05-17T10:30:44.744Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21408875,2017-01-01,2017-12-31,ID_1,,http://regnskaber.virk.dk/57880412/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzNmL2M4LzZkLzY3MWMtNDBhOC1hNmVhLTRkODViOGZmNDU2NA.pdf,http://regnskaber.virk.dk/57880412/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzgxL2VmLzFhL2Y0ZTgtNDVhNi1iMDVkLTFhZDM0ZTYzYTQ4OA.xml,true,"4930, Maribo",C. E. Christiansens Vej 56,Til kapitalejerne i Holmegaard Landbrug A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-05-08,2018-05-08,1998-10-01,2018-05-08,,,12901038.0,21408875.0,12901038.0,mne26784,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Holmegaard Landbrug A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Henckel,Lars Peter Hansen,aage maagensen,Jyske Bank,Holmegaard Landbrug A/S,"aage maagensen, statsautoriseret revisionsaktieselskab",,,Gedser,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"376, Guldborgsund",2017-12-31,2017-01-01,true,2018-05-08,Maribo,,54 17 81 18,Bestyrelsesmedlem,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25479458,indberetninger-20180424,2.5124211,21408875.0,AWNtpvVQx8uVRSOdgl6_,2018-05-17T10:31:02.192Z,2018-05-17T10:30:44.451Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-83-PJ,2018-05-17T10:30:44.744Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21408875,2017-01-01,2017-12-31,ID_12,,http://regnskaber.virk.dk/57880412/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzNmL2M4LzZkLzY3MWMtNDBhOC1hNmVhLTRkODViOGZmNDU2NA.pdf,http://regnskaber.virk.dk/57880412/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzgxL2VmLzFhL2Y0ZTgtNDVhNi1iMDVkLTFhZDM0ZTYzYTQ4OA.xml,true,"4930, Maribo",C. E. Christiansens Vej 56,Til kapitalejerne i Holmegaard Landbrug A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-05-08,2018-05-08,1998-10-01,2018-05-08,,,12901038.0,21408875.0,12901038.0,mne26784,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Holmegaard Landbrug A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Henckel,Lars Peter Hansen,aage maagensen,Jyske Bank,Holmegaard Landbrug A/S,"aage maagensen, statsautoriseret revisionsaktieselskab",,,Gedser,2016-01-01,2016-12-31,-556592.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"376, Guldborgsund",2017-12-31,2017-01-01,true,2018-05-08,Maribo,,54 17 81 18,Bestyrelsesmedlem,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25479458,indberetninger-20180424,2.5124211,21408875.0,AWNtpvVQx8uVRSOdgl6_,2018-05-17T10:31:02.192Z,2018-05-17T10:30:44.451Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-83-PJ,2018-05-17T10:30:44.744Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21408875,2017-01-01,2017-12-31,ID_2,,http://regnskaber.virk.dk/57880412/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzNmL2M4LzZkLzY3MWMtNDBhOC1hNmVhLTRkODViOGZmNDU2NA.pdf,http://regnskaber.virk.dk/57880412/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzgxL2VmLzFhL2Y0ZTgtNDVhNi1iMDVkLTFhZDM0ZTYzYTQ4OA.xml,true,"4930, Maribo",C. E. Christiansens Vej 56,Til kapitalejerne i Holmegaard Landbrug A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-05-08,2018-05-08,1998-10-01,2018-05-08,,,12901038.0,21408875.0,12901038.0,mne26784,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Holmegaard Landbrug A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Henckel,Lars Peter Hansen,aage maagensen,Jyske Bank,Holmegaard Landbrug A/S,"aage maagensen, statsautoriseret revisionsaktieselskab",,,Gedser,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"376, Guldborgsund",2017-12-31,2017-01-01,true,2018-05-08,Maribo,,54 17 81 18,Bestyrelsesmedlem,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25479458,indberetninger-20180424,2.5124211,21408875.0,AWNtpvVQx8uVRSOdgl6_,2018-05-17T10:31:02.192Z,2018-05-17T10:30:44.451Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-83-PJ,2018-05-17T10:30:44.744Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21408875,2017-01-01,2017-12-31,ID_3,,http://regnskaber.virk.dk/57880412/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzNmL2M4LzZkLzY3MWMtNDBhOC1hNmVhLTRkODViOGZmNDU2NA.pdf,http://regnskaber.virk.dk/57880412/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzgxL2VmLzFhL2Y0ZTgtNDVhNi1iMDVkLTFhZDM0ZTYzYTQ4OA.xml,true,"4930, Maribo",C. E. Christiansens Vej 56,Til kapitalejerne i Holmegaard Landbrug A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-05-08,2018-05-08,1998-10-01,2018-05-08,,,12901038.0,21408875.0,12901038.0,mne26784,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Holmegaard Landbrug A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Henckel,Lars Peter Hansen,aage maagensen,Jyske Bank,Holmegaard Landbrug A/S,"aage maagensen, statsautoriseret revisionsaktieselskab",,,Gedser,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"376, Guldborgsund",2017-12-31,2017-01-01,true,2018-05-08,Maribo,,54 17 81 18,Bestyrelsesmedlem,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25479458,indberetninger-20180424,2.5124211,21408875.0,AWNtpvVQx8uVRSOdgl6_,2018-05-17T10:31:02.192Z,2018-05-17T10:30:44.451Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-83-PJ,2018-05-17T10:30:44.744Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21408875,2017-01-01,2017-12-31,ID_4,,http://regnskaber.virk.dk/57880412/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzNmL2M4LzZkLzY3MWMtNDBhOC1hNmVhLTRkODViOGZmNDU2NA.pdf,http://regnskaber.virk.dk/57880412/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzgxL2VmLzFhL2Y0ZTgtNDVhNi1iMDVkLTFhZDM0ZTYzYTQ4OA.xml,true,"4930, Maribo",C. E. Christiansens Vej 56,Til kapitalejerne i Holmegaard Landbrug A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-05-08,2018-05-08,1998-10-01,2018-05-08,,,12901038.0,21408875.0,12901038.0,mne26784,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Holmegaard Landbrug A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Henckel,Lars Peter Hansen,aage maagensen,Jyske Bank,Holmegaard Landbrug A/S,"aage maagensen, statsautoriseret revisionsaktieselskab",,,Gedser,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"376, Guldborgsund",2017-12-31,2017-01-01,true,2018-05-08,Maribo,,54 17 81 18,Bestyrelsesmedlem,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25479458,indberetninger-20180424,2.5124211,21408875.0,AWNtpvVQx8uVRSOdgl6_,2018-05-17T10:31:02.192Z,2018-05-17T10:30:44.451Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-83-PJ,2018-05-17T10:30:44.744Z,,,,,,,,,,,,,,,,,,,,,,,,,,Lars Peter Hansen,,
21408875,2017-01-01,2017-12-31,ID_5,,http://regnskaber.virk.dk/57880412/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzNmL2M4LzZkLzY3MWMtNDBhOC1hNmVhLTRkODViOGZmNDU2NA.pdf,http://regnskaber.virk.dk/57880412/ZG9rdW1lbnRsYWdlcjovLzAzLzU3LzgxL2VmLzFhL2Y0ZTgtNDVhNi1iMDVkLTFhZDM0ZTYzYTQ4OA.xml,true,"4930, Maribo",C. E. Christiansens Vej 56,Til kapitalejerne i Holmegaard Landbrug A/S,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-05-08,2018-05-08,1998-10-01,2018-05-08,,,12901038.0,21408875.0,12901038.0,mne26784,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for Holmegaard Landbrug A/S.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Thomas Henckel,Lars Peter Hansen,aage maagensen,Jyske Bank,Holmegaard Landbrug A/S,"aage maagensen, statsautoriseret revisionsaktieselskab",,,Gedser,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"376, Guldborgsund",2017-12-31,2017-01-01,true,2018-05-08,Maribo,,54 17 81 18,Bestyrelsesmedlem,ErklÃ¦ring om udvidet gennemgang,urn:ofk:oid:25479458,indberetninger-20180424,2.5124211,21408875.0,AWNtpvVQx8uVRSOdgl6_,2018-05-17T10:31:02.192Z,2018-05-17T10:30:44.451Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AL-83-PJ,2018-05-17T10:30:44.744Z,,,,,,,,,,,,,,,,,,,,,,,,,,,Iver Alex Tesdorpf Unsgaard,Bestyrelsesformand
