entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmailOfReportingEntity,EmployeeBenefitsExpense,GrossProfitLoss,HomepageOfReportingEntity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TelephoneNumberOfReportingEntity,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,AssetsHeldForSaleInventories,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Inventories,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromOwnersAndManagement,ShorttermTaxPayables,ShorttermTaxReceivables,NameAndSurnameOfMemberOfExecutiveBoard
30205944,2014-10-01,2015-09-30,ID_2,,http://regnskaber.virk.dk/44950203/ZG9rdW1lbnRsYWdlcjovLzAzLzBjLzhkL2M0LzMxLzMzMTAtNDMwNC1hYjBlLWZlNTkwNWE4MTA5MQ.pdf,http://regnskaber.virk.dk/44950203/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2JkL2JjL2U5L2RmYWMtNDg4NC1hMmU2LTMzMzAxNDExMWZjYg.xml,"8850, Bjerringbro",NÃ¸rregade 14,Til den daglige ledelse i Johns Bodega Hammel ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2016-12-20,2007-01-01,2017-01-05,9425.0,johnsbodega@gmail.com,1061481.0,1101067.0,www.johnsbodega.dk,30205944.0,29538565.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Johns Bodega Hammel ApS.,Ãrsrapport,Dorte M. A. Mikkelsen,Johns Bodega Hammel ApS,Revisionsfirmaet JÃ¸rgen LÃ¸bner ApS,3558.0,9.0,"Hammel, den 20. december 2016",2014-10-01,2015-09-30,23427.0,26612.0,30161.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Favrskov, 710",2016-09-30,2015-10-01,2016-12-20,Bjerringbro,3185.0,86 96 22 34,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23369734,indberetninger-20180424,2.511692,30205944.0,,2018-03-27T10:37:52.048Z,2017-01-06T12:09:46.647Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AA-38-AH,2017-01-06T12:09:47.119Z,,,,,,,,,,,,,,,,,,,,,,,,,,
30205944,2014-10-01,2015-09-30,ID_4,,http://regnskaber.virk.dk/44950203/ZG9rdW1lbnRsYWdlcjovLzAzLzBjLzhkL2M0LzMxLzMzMTAtNDMwNC1hYjBlLWZlNTkwNWE4MTA5MQ.pdf,http://regnskaber.virk.dk/44950203/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2JkL2JjL2U5L2RmYWMtNDg4NC1hMmU2LTMzMzAxNDExMWZjYg.xml,"8850, Bjerringbro",NÃ¸rregade 14,Til den daglige ledelse i Johns Bodega Hammel ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2016-12-20,2007-01-01,2017-01-05,,johnsbodega@gmail.com,,,www.johnsbodega.dk,30205944.0,29538565.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Johns Bodega Hammel ApS.,Ãrsrapport,Dorte M. A. Mikkelsen,Johns Bodega Hammel ApS,Revisionsfirmaet JÃ¸rgen LÃ¸bner ApS,,,"Hammel, den 20. december 2016",2014-10-01,2015-09-30,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Favrskov, 710",2016-09-30,2015-10-01,2016-12-20,Bjerringbro,,86 96 22 34,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23369734,indberetninger-20180424,2.511692,30205944.0,,2018-03-27T10:37:52.048Z,2017-01-06T12:09:46.647Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AA-38-AH,2017-01-06T12:09:47.119Z,,,,,,,,,,,,,,,,,,,,,,,,,,
30205944,2014-10-01,2015-09-30,ID_6,,http://regnskaber.virk.dk/44950203/ZG9rdW1lbnRsYWdlcjovLzAzLzBjLzhkL2M0LzMxLzMzMTAtNDMwNC1hYjBlLWZlNTkwNWE4MTA5MQ.pdf,http://regnskaber.virk.dk/44950203/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2JkL2JjL2U5L2RmYWMtNDg4NC1hMmU2LTMzMzAxNDExMWZjYg.xml,"8850, Bjerringbro",NÃ¸rregade 14,Til den daglige ledelse i Johns Bodega Hammel ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2016-12-20,2007-01-01,2017-01-05,,johnsbodega@gmail.com,,,www.johnsbodega.dk,30205944.0,29538565.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Johns Bodega Hammel ApS.,Ãrsrapport,Dorte M. A. Mikkelsen,Johns Bodega Hammel ApS,Revisionsfirmaet JÃ¸rgen LÃ¸bner ApS,,,"Hammel, den 20. december 2016",2014-10-01,2015-09-30,-23427.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Favrskov, 710",2016-09-30,2015-10-01,2016-12-20,Bjerringbro,,86 96 22 34,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23369734,indberetninger-20180424,2.511692,30205944.0,,2018-03-27T10:37:52.048Z,2017-01-06T12:09:46.647Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AA-38-AH,2017-01-06T12:09:47.119Z,,,,,,,,,,,,,,,,,,,,,,,,,,
30205944,2015-09-30,2015-09-30,ID_8,,http://regnskaber.virk.dk/44950203/ZG9rdW1lbnRsYWdlcjovLzAzLzBjLzhkL2M0LzMxLzMzMTAtNDMwNC1hYjBlLWZlNTkwNWE4MTA5MQ.pdf,http://regnskaber.virk.dk/44950203/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2JkL2JjL2U5L2RmYWMtNDg4NC1hMmU2LTMzMzAxNDExMWZjYg.xml,"8850, Bjerringbro",NÃ¸rregade 14,Til den daglige ledelse i Johns Bodega Hammel ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2016-12-20,2007-01-01,2017-01-05,,johnsbodega@gmail.com,,,www.johnsbodega.dk,30205944.0,29538565.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Johns Bodega Hammel ApS.,Ãrsrapport,Dorte M. A. Mikkelsen,Johns Bodega Hammel ApS,Revisionsfirmaet JÃ¸rgen LÃ¸bner ApS,,,"Hammel, den 20. december 2016",2014-10-01,2015-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Favrskov, 710",2016-09-30,2015-10-01,2016-12-20,Bjerringbro,,86 96 22 34,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23369734,indberetninger-20180424,2.511692,30205944.0,,2018-03-27T10:37:52.048Z,2017-01-06T12:09:46.647Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AA-38-AH,2017-01-06T12:09:47.119Z,290942.0,110503.0,112670.0,125000.0,251562.0,2990.0,7977.0,132342.0,38100.0,110503.0,1280.0,290942.0,158600.0,39380.0,129638.0,15000.0,39380.0,0.0,7342.0,158600.0,28962.0,28389.0,0.0,0.0,2422.0,
30205944,2015-10-01,2016-09-30,ID_0,,http://regnskaber.virk.dk/44950203/ZG9rdW1lbnRsYWdlcjovLzAzLzBjLzhkL2M0LzMxLzMzMTAtNDMwNC1hYjBlLWZlNTkwNWE4MTA5MQ.pdf,http://regnskaber.virk.dk/44950203/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2JkL2JjL2U5L2RmYWMtNDg4NC1hMmU2LTMzMzAxNDExMWZjYg.xml,"8850, Bjerringbro",NÃ¸rregade 14,Til den daglige ledelse i Johns Bodega Hammel ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2016-12-20,2007-01-01,2017-01-05,6654.0,johnsbodega@gmail.com,1178967.0,1327135.0,www.johnsbodega.dk,30205944.0,29538565.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Johns Bodega Hammel ApS.,Ãrsrapport,Dorte M. A. Mikkelsen,Johns Bodega Hammel ApS,Revisionsfirmaet JÃ¸rgen LÃ¸bner ApS,4791.0,4158.0,"Hammel, den 20. december 2016",2014-10-01,2015-09-30,108005.0,140881.0,141514.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Favrskov, 710",2016-09-30,2015-10-01,2016-12-20,Bjerringbro,32876.0,86 96 22 34,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23369734,indberetninger-20180424,2.511692,30205944.0,,2018-03-27T10:37:52.048Z,2017-01-06T12:09:46.647Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AA-38-AH,2017-01-06T12:09:47.119Z,,,,,,,,,,,,,,,,,,,,,,,,,,
30205944,2015-10-01,2016-09-30,ID_1,,http://regnskaber.virk.dk/44950203/ZG9rdW1lbnRsYWdlcjovLzAzLzBjLzhkL2M0LzMxLzMzMTAtNDMwNC1hYjBlLWZlNTkwNWE4MTA5MQ.pdf,http://regnskaber.virk.dk/44950203/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2JkL2JjL2U5L2RmYWMtNDg4NC1hMmU2LTMzMzAxNDExMWZjYg.xml,"8850, Bjerringbro",NÃ¸rregade 14,Til den daglige ledelse i Johns Bodega Hammel ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2016-12-20,2007-01-01,2017-01-05,,johnsbodega@gmail.com,,,www.johnsbodega.dk,30205944.0,29538565.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Johns Bodega Hammel ApS.,Ãrsrapport,Dorte M. A. Mikkelsen,Johns Bodega Hammel ApS,Revisionsfirmaet JÃ¸rgen LÃ¸bner ApS,,,"Hammel, den 20. december 2016",2014-10-01,2015-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Favrskov, 710",2016-09-30,2015-10-01,2016-12-20,Bjerringbro,,86 96 22 34,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23369734,indberetninger-20180424,2.511692,30205944.0,,2018-03-27T10:37:52.048Z,2017-01-06T12:09:46.647Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AA-38-AH,2017-01-06T12:09:47.119Z,,,,,,,,,,,,,,,,,,,,,,,,,,Dorte Marianne Alstrup  Mikkelsen
30205944,2015-10-01,2016-09-30,ID_3,,http://regnskaber.virk.dk/44950203/ZG9rdW1lbnRsYWdlcjovLzAzLzBjLzhkL2M0LzMxLzMzMTAtNDMwNC1hYjBlLWZlNTkwNWE4MTA5MQ.pdf,http://regnskaber.virk.dk/44950203/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2JkL2JjL2U5L2RmYWMtNDg4NC1hMmU2LTMzMzAxNDExMWZjYg.xml,"8850, Bjerringbro",NÃ¸rregade 14,Til den daglige ledelse i Johns Bodega Hammel ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2016-12-20,2007-01-01,2017-01-05,,johnsbodega@gmail.com,,,www.johnsbodega.dk,30205944.0,29538565.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Johns Bodega Hammel ApS.,Ãrsrapport,Dorte M. A. Mikkelsen,Johns Bodega Hammel ApS,Revisionsfirmaet JÃ¸rgen LÃ¸bner ApS,,,"Hammel, den 20. december 2016",2014-10-01,2015-09-30,-50600.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Favrskov, 710",2016-09-30,2015-10-01,2016-12-20,Bjerringbro,,86 96 22 34,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23369734,indberetninger-20180424,2.511692,30205944.0,,2018-03-27T10:37:52.048Z,2017-01-06T12:09:46.647Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AA-38-AH,2017-01-06T12:09:47.119Z,,,,,,,,,,,,,,,,,,,,,,,,,,
30205944,2015-10-01,2016-09-30,ID_5,,http://regnskaber.virk.dk/44950203/ZG9rdW1lbnRsYWdlcjovLzAzLzBjLzhkL2M0LzMxLzMzMTAtNDMwNC1hYjBlLWZlNTkwNWE4MTA5MQ.pdf,http://regnskaber.virk.dk/44950203/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2JkL2JjL2U5L2RmYWMtNDg4NC1hMmU2LTMzMzAxNDExMWZjYg.xml,"8850, Bjerringbro",NÃ¸rregade 14,Til den daglige ledelse i Johns Bodega Hammel ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2016-12-20,2007-01-01,2017-01-05,,johnsbodega@gmail.com,,,www.johnsbodega.dk,30205944.0,29538565.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Johns Bodega Hammel ApS.,Ãrsrapport,Dorte M. A. Mikkelsen,Johns Bodega Hammel ApS,Revisionsfirmaet JÃ¸rgen LÃ¸bner ApS,,,"Hammel, den 20. december 2016",2014-10-01,2015-09-30,-57405.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Favrskov, 710",2016-09-30,2015-10-01,2016-12-20,Bjerringbro,,86 96 22 34,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23369734,indberetninger-20180424,2.511692,30205944.0,,2018-03-27T10:37:52.048Z,2017-01-06T12:09:46.647Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AA-38-AH,2017-01-06T12:09:47.119Z,,,,,,,,,,,,,,,,,,,,,,,,,,
30205944,2015-10-01,2016-09-30,ID_9,,http://regnskaber.virk.dk/44950203/ZG9rdW1lbnRsYWdlcjovLzAzLzBjLzhkL2M0LzMxLzMzMTAtNDMwNC1hYjBlLWZlNTkwNWE4MTA5MQ.pdf,http://regnskaber.virk.dk/44950203/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2JkL2JjL2U5L2RmYWMtNDg4NC1hMmU2LTMzMzAxNDExMWZjYg.xml,"8850, Bjerringbro",NÃ¸rregade 14,Til den daglige ledelse i Johns Bodega Hammel ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2016-12-20,2007-01-01,2017-01-05,,johnsbodega@gmail.com,,,www.johnsbodega.dk,30205944.0,29538565.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Johns Bodega Hammel ApS.,Ãrsrapport,Dorte M. A. Mikkelsen,Johns Bodega Hammel ApS,Revisionsfirmaet JÃ¸rgen LÃ¸bner ApS,,,"Hammel, den 20. december 2016",2014-10-01,2015-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Favrskov, 710",2016-09-30,2015-10-01,2016-12-20,Bjerringbro,,86 96 22 34,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23369734,indberetninger-20180424,2.511692,30205944.0,,2018-03-27T10:37:52.048Z,2017-01-06T12:09:46.647Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AA-38-AH,2017-01-06T12:09:47.119Z,,,,,,,,,,,,,,,,,,,,,,,,,,
30205944,2016-09-30,2016-09-30,ID_7,,http://regnskaber.virk.dk/44950203/ZG9rdW1lbnRsYWdlcjovLzAzLzBjLzhkL2M0LzMxLzMzMTAtNDMwNC1hYjBlLWZlNTkwNWE4MTA5MQ.pdf,http://regnskaber.virk.dk/44950203/ZG9rdW1lbnRsYWdlcjovLzAzLzk3L2JkL2JjL2U5L2RmYWMtNDg4NC1hMmU2LTMzMzAxNDExMWZjYg.xml,"8850, Bjerringbro",NÃ¸rregade 14,Til den daglige ledelse i Johns Bodega Hammel ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2016-12-20,2007-01-01,2017-01-05,,johnsbodega@gmail.com,,,www.johnsbodega.dk,30205944.0,29538565.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2015 - 30. september 2016 for Johns Bodega Hammel ApS.,Ãrsrapport,Dorte M. A. Mikkelsen,Johns Bodega Hammel ApS,Revisionsfirmaet JÃ¸rgen LÃ¸bner ApS,,,"Hammel, den 20. december 2016",2014-10-01,2015-09-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Favrskov, 710",2016-09-30,2015-10-01,2016-12-20,Bjerringbro,,86 96 22 34,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23369734,indberetninger-20180424,2.511692,30205944.0,,2018-03-27T10:37:52.048Z,2017-01-06T12:09:46.647Z,regnskab,0.0,,2016-09-30,2015-10-01,X17-AA-38-AH,2017-01-06T12:09:47.119Z,381447.0,149606.0,158677.0,125000.0,348721.0,1053.0,8202.0,240347.0,32726.0,149606.0,0.0,381447.0,141100.0,32726.0,106514.0,23000.0,32726.0,50600.0,64747.0,141100.0,0.0,40438.0,8183.0,34586.0,0.0,
