entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,AddressOfReportingEntityPostcodeAndTown,AddressOfReportingEntityStreetAndNumber,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,Assets,CashAndCashEquivalents,ClassOfReportingEntity,ContributedCapital,CurrentAssets,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DeferredIncomeAssets,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfAssetsAndLiabilities,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfIncomeStatementItems,DisclosureOfAccountingPolicies,DisclosureOfEmployeeBenefitsExpense,EmailOfReportingEntity,EmployeeBenefitsExpense,Equity,FixturesFittingsToolsAndEquipment,GrossResult,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,NoncurrentAssets,NumberOfEmployees,OtherEmployeeExpense,OtherFinanceIncome,OtherShorttermPayables,OtherShorttermReceivables,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,PropertyPlantAndEquipmentGross,Provisions,ProvisionsForDeferredTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,SocialSecurityContributions,StatementByExecutiveAndSupervisoryBoards,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AdditionsToPropertyPlantAndEquipment,DepreciationOfPropertyPlantAndEquipment,DisposalsOfPropertyPlantAndEquipment,ImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment,PropertyPlantAndEquipment
34043264,2011-10-20,2011-10-20,instantstart_FixturesFittingsToolsAndEquipmentMember,http://regnskaber.virk.dk/46234043/Y3ZyLmRrOi8vcGRmcy8zNDA0MzI2NDtBcFM1MDE5MjQ7MjAxMTEwMjA7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/46234043/Y3ZyLmRrOi8veGJybHMvWC1CMjFBNEE4OS0yMDEzMDUzMF8xNjU3MTJfMDM4.xml,0.0,2100  KBH Ã,Hornemansgade 36A,2100 KBH Ã,"Victor Bendix Gade 4, 3",-1095416.0,-244280.0,Regnskabsklasse B,-80000.0,-620758.0,2013-05-30,2011-10-20,2013-05-30,-149947.0,118663.0,BALANCEN,RESULTATOPGÃRELSEN,Anvendt regnskabspraksis,Note 1  -  Personaleomkostninger,mark@handypartners.dk,322269.0,9665.0,-80624.0,-356933.0,34043264.0,27682758.0,Ãrsrapport,-394034.0,-1095416.0,-1099111.0,Ledelsesberetning,Mark Williams,Annegrethe Williams,Dansk NLP Institut SjÃ¦lland ApS,Handy Partners I/S,-474658.0,-1.0,20889.0,-304.0,-44722.0,-43124.0,KÃ¸benhavn,54300.0,83695.0,83999.0,0.0,-5970.0,-5970.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2012-12-31,2011-10-20,89665.0,-1099111.0,-17981.0,-376478.0,-1036408.0,-183407.0,1080.0,LedelsespÃ¥tegning,Selskabet har fravalgt revisionen for efterfÃ¸lgende regnskabsÃ¥r. Betingelserne for fravalg af revision er opfyldt.,5970.0,246000.0,urn:ofk:oid:14388359,indberetninger-20180424,2.5097473,34043264.0,,2018-04-01T13:46:54.271Z,2013-06-01T22:00:00.000Z,regnskab,0.0,,2012-12-31,2011-10-20,13-1.111,2013-06-01T22:00:00.000Z,,,,,,
34043264,2011-10-20,2011-10-20,instantstart_LeaseholdImprovementsMember,http://regnskaber.virk.dk/46234043/Y3ZyLmRrOi8vcGRmcy8zNDA0MzI2NDtBcFM1MDE5MjQ7MjAxMTEwMjA7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/46234043/Y3ZyLmRrOi8veGJybHMvWC1CMjFBNEE4OS0yMDEzMDUzMF8xNjU3MTJfMDM4.xml,0.0,2100  KBH Ã,Hornemansgade 36A,2100 KBH Ã,"Victor Bendix Gade 4, 3",-1095416.0,-244280.0,Regnskabsklasse B,-80000.0,-620758.0,2013-05-30,2011-10-20,2013-05-30,-149947.0,118663.0,BALANCEN,RESULTATOPGÃRELSEN,Anvendt regnskabspraksis,Note 1  -  Personaleomkostninger,mark@handypartners.dk,322269.0,9665.0,-80624.0,-356933.0,34043264.0,27682758.0,Ãrsrapport,-394034.0,-1095416.0,-1099111.0,Ledelsesberetning,Mark Williams,Annegrethe Williams,Dansk NLP Institut SjÃ¦lland ApS,Handy Partners I/S,-474658.0,-1.0,20889.0,-304.0,-44722.0,-43124.0,KÃ¸benhavn,54300.0,83695.0,83999.0,0.0,-5970.0,-5970.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2012-12-31,2011-10-20,89665.0,-1099111.0,-17981.0,-376478.0,-1036408.0,-183407.0,1080.0,LedelsespÃ¥tegning,Selskabet har fravalgt revisionen for efterfÃ¸lgende regnskabsÃ¥r. Betingelserne for fravalg af revision er opfyldt.,5970.0,246000.0,urn:ofk:oid:14388359,indberetninger-20180424,2.5097473,34043264.0,,2018-04-01T13:46:54.271Z,2013-06-01T22:00:00.000Z,regnskab,0.0,,2012-12-31,2011-10-20,13-1.111,2013-06-01T22:00:00.000Z,,,,,,
34043264,2011-10-20,2012-12-31,duration,http://regnskaber.virk.dk/46234043/Y3ZyLmRrOi8vcGRmcy8zNDA0MzI2NDtBcFM1MDE5MjQ7MjAxMTEwMjA7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/46234043/Y3ZyLmRrOi8veGJybHMvWC1CMjFBNEE4OS0yMDEzMDUzMF8xNjU3MTJfMDM4.xml,,2100  KBH Ã,Hornemansgade 36A,2100 KBH Ã,"Victor Bendix Gade 4, 3",-1095416.0,-244280.0,Regnskabsklasse B,-80000.0,-620758.0,2013-05-30,2011-10-20,2013-05-30,-149947.0,118663.0,BALANCEN,RESULTATOPGÃRELSEN,Anvendt regnskabspraksis,Note 1  -  Personaleomkostninger,mark@handypartners.dk,322269.0,9665.0,-80624.0,-356933.0,34043264.0,27682758.0,Ãrsrapport,-394034.0,-1095416.0,-1099111.0,Ledelsesberetning,Mark Williams,Annegrethe Williams,Dansk NLP Institut SjÃ¦lland ApS,Handy Partners I/S,-474658.0,-1.0,20889.0,-304.0,-44722.0,-43124.0,KÃ¸benhavn,54300.0,83695.0,83999.0,,-5970.0,-5970.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2012-12-31,2011-10-20,89665.0,-1099111.0,-17981.0,-376478.0,-1036408.0,-183407.0,1080.0,LedelsespÃ¥tegning,Selskabet har fravalgt revisionen for efterfÃ¸lgende regnskabsÃ¥r. Betingelserne for fravalg af revision er opfyldt.,5970.0,246000.0,urn:ofk:oid:14388359,indberetninger-20180424,2.5097473,34043264.0,,2018-04-01T13:46:54.271Z,2013-06-01T22:00:00.000Z,regnskab,0.0,,2012-12-31,2011-10-20,13-1.111,2013-06-01T22:00:00.000Z,89665.0,,,,,
34043264,2011-10-20,2012-12-31,duration_FixturesFittingsToolsAndEquipmentMember,http://regnskaber.virk.dk/46234043/Y3ZyLmRrOi8vcGRmcy8zNDA0MzI2NDtBcFM1MDE5MjQ7MjAxMTEwMjA7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/46234043/Y3ZyLmRrOi8veGJybHMvWC1CMjFBNEE4OS0yMDEzMDUzMF8xNjU3MTJfMDM4.xml,,2100  KBH Ã,Hornemansgade 36A,2100 KBH Ã,"Victor Bendix Gade 4, 3",-1095416.0,-244280.0,Regnskabsklasse B,-80000.0,-620758.0,2013-05-30,2011-10-20,2013-05-30,-149947.0,118663.0,BALANCEN,RESULTATOPGÃRELSEN,Anvendt regnskabspraksis,Note 1  -  Personaleomkostninger,mark@handypartners.dk,322269.0,9665.0,-80624.0,-356933.0,34043264.0,27682758.0,Ãrsrapport,-394034.0,-1095416.0,-1099111.0,Ledelsesberetning,Mark Williams,Annegrethe Williams,Dansk NLP Institut SjÃ¦lland ApS,Handy Partners I/S,-474658.0,-1.0,20889.0,-304.0,-44722.0,-43124.0,KÃ¸benhavn,54300.0,83695.0,83999.0,,-5970.0,-5970.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2012-12-31,2011-10-20,89665.0,-1099111.0,-17981.0,-376478.0,-1036408.0,-183407.0,1080.0,LedelsespÃ¥tegning,Selskabet har fravalgt revisionen for efterfÃ¸lgende regnskabsÃ¥r. Betingelserne for fravalg af revision er opfyldt.,5970.0,246000.0,urn:ofk:oid:14388359,indberetninger-20180424,2.5097473,34043264.0,,2018-04-01T13:46:54.271Z,2013-06-01T22:00:00.000Z,regnskab,0.0,,2012-12-31,2011-10-20,13-1.111,2013-06-01T22:00:00.000Z,,-100779.0,20155.0,0.0,0.0,
34043264,2011-10-20,2012-12-31,duration_LeaseholdImprovementsMember,http://regnskaber.virk.dk/46234043/Y3ZyLmRrOi8vcGRmcy8zNDA0MzI2NDtBcFM1MDE5MjQ7MjAxMTEwMjA7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/46234043/Y3ZyLmRrOi8veGJybHMvWC1CMjFBNEE4OS0yMDEzMDUzMF8xNjU3MTJfMDM4.xml,,2100  KBH Ã,Hornemansgade 36A,2100 KBH Ã,"Victor Bendix Gade 4, 3",-1095416.0,-244280.0,Regnskabsklasse B,-80000.0,-620758.0,2013-05-30,2011-10-20,2013-05-30,-149947.0,118663.0,BALANCEN,RESULTATOPGÃRELSEN,Anvendt regnskabspraksis,Note 1  -  Personaleomkostninger,mark@handypartners.dk,322269.0,9665.0,-80624.0,-356933.0,34043264.0,27682758.0,Ãrsrapport,-394034.0,-1095416.0,-1099111.0,Ledelsesberetning,Mark Williams,Annegrethe Williams,Dansk NLP Institut SjÃ¦lland ApS,Handy Partners I/S,-474658.0,-1.0,20889.0,-304.0,-44722.0,-43124.0,KÃ¸benhavn,54300.0,83695.0,83999.0,,-5970.0,-5970.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2012-12-31,2011-10-20,89665.0,-1099111.0,-17981.0,-376478.0,-1036408.0,-183407.0,1080.0,LedelsespÃ¥tegning,Selskabet har fravalgt revisionen for efterfÃ¸lgende regnskabsÃ¥r. Betingelserne for fravalg af revision er opfyldt.,5970.0,246000.0,urn:ofk:oid:14388359,indberetninger-20180424,2.5097473,34043264.0,,2018-04-01T13:46:54.271Z,2013-06-01T22:00:00.000Z,regnskab,0.0,,2012-12-31,2011-10-20,13-1.111,2013-06-01T22:00:00.000Z,,-492542.0,98508.0,0.0,0.0,
34043264,2011-10-20,2012-12-31,duration_ProfitLoss_RetainedEarningsMember,http://regnskaber.virk.dk/46234043/Y3ZyLmRrOi8vcGRmcy8zNDA0MzI2NDtBcFM1MDE5MjQ7MjAxMTEwMjA7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/46234043/Y3ZyLmRrOi8veGJybHMvWC1CMjFBNEE4OS0yMDEzMDUzMF8xNjU3MTJfMDM4.xml,,2100  KBH Ã,Hornemansgade 36A,2100 KBH Ã,"Victor Bendix Gade 4, 3",-1095416.0,-244280.0,Regnskabsklasse B,-80000.0,-620758.0,2013-05-30,2011-10-20,2013-05-30,-149947.0,118663.0,BALANCEN,RESULTATOPGÃRELSEN,Anvendt regnskabspraksis,Note 1  -  Personaleomkostninger,mark@handypartners.dk,322269.0,9665.0,-80624.0,-356933.0,34043264.0,27682758.0,Ãrsrapport,-394034.0,-1095416.0,-1099111.0,Ledelsesberetning,Mark Williams,Annegrethe Williams,Dansk NLP Institut SjÃ¦lland ApS,Handy Partners I/S,-474658.0,-1.0,20889.0,-304.0,-44722.0,-43124.0,KÃ¸benhavn,54300.0,83695.0,83999.0,,-5970.0,-5970.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2012-12-31,2011-10-20,89665.0,-1099111.0,-17981.0,-376478.0,-1036408.0,-183407.0,1080.0,LedelsespÃ¥tegning,Selskabet har fravalgt revisionen for efterfÃ¸lgende regnskabsÃ¥r. Betingelserne for fravalg af revision er opfyldt.,5970.0,246000.0,urn:ofk:oid:14388359,indberetninger-20180424,2.5097473,34043264.0,,2018-04-01T13:46:54.271Z,2013-06-01T22:00:00.000Z,regnskab,0.0,,2012-12-31,2011-10-20,13-1.111,2013-06-01T22:00:00.000Z,89665.0,,,,,
34043264,2011-10-20,2012-12-31,duration_memberOfExecutiveBoardIdentifier_1,http://regnskaber.virk.dk/46234043/Y3ZyLmRrOi8vcGRmcy8zNDA0MzI2NDtBcFM1MDE5MjQ7MjAxMTEwMjA7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/46234043/Y3ZyLmRrOi8veGJybHMvWC1CMjFBNEE4OS0yMDEzMDUzMF8xNjU3MTJfMDM4.xml,,2100  KBH Ã,Hornemansgade 36A,2100 KBH Ã,"Victor Bendix Gade 4, 3",-1095416.0,-244280.0,Regnskabsklasse B,-80000.0,-620758.0,2013-05-30,2011-10-20,2013-05-30,-149947.0,118663.0,BALANCEN,RESULTATOPGÃRELSEN,Anvendt regnskabspraksis,Note 1  -  Personaleomkostninger,mark@handypartners.dk,322269.0,9665.0,-80624.0,-356933.0,34043264.0,27682758.0,Ãrsrapport,-394034.0,-1095416.0,-1099111.0,Ledelsesberetning,Mark Williams,Annegrethe Williams,Dansk NLP Institut SjÃ¦lland ApS,Handy Partners I/S,-474658.0,-1.0,20889.0,-304.0,-44722.0,-43124.0,KÃ¸benhavn,54300.0,83695.0,83999.0,,-5970.0,-5970.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2012-12-31,2011-10-20,89665.0,-1099111.0,-17981.0,-376478.0,-1036408.0,-183407.0,1080.0,LedelsespÃ¥tegning,Selskabet har fravalgt revisionen for efterfÃ¸lgende regnskabsÃ¥r. Betingelserne for fravalg af revision er opfyldt.,5970.0,246000.0,urn:ofk:oid:14388359,indberetninger-20180424,2.5097473,34043264.0,,2018-04-01T13:46:54.271Z,2013-06-01T22:00:00.000Z,regnskab,0.0,,2012-12-31,2011-10-20,13-1.111,2013-06-01T22:00:00.000Z,,,,,,
34043264,2012-12-31,2012-12-31,instant,http://regnskaber.virk.dk/46234043/Y3ZyLmRrOi8vcGRmcy8zNDA0MzI2NDtBcFM1MDE5MjQ7MjAxMTEwMjA7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/46234043/Y3ZyLmRrOi8veGJybHMvWC1CMjFBNEE4OS0yMDEzMDUzMF8xNjU3MTJfMDM4.xml,,2100  KBH Ã,Hornemansgade 36A,2100 KBH Ã,"Victor Bendix Gade 4, 3",-1095416.0,-244280.0,Regnskabsklasse B,-80000.0,-620758.0,2013-05-30,2011-10-20,2013-05-30,-149947.0,118663.0,BALANCEN,RESULTATOPGÃRELSEN,Anvendt regnskabspraksis,Note 1  -  Personaleomkostninger,mark@handypartners.dk,322269.0,9665.0,-80624.0,-356933.0,34043264.0,27682758.0,Ãrsrapport,-394034.0,-1095416.0,-1099111.0,Ledelsesberetning,Mark Williams,Annegrethe Williams,Dansk NLP Institut SjÃ¦lland ApS,Handy Partners I/S,-474658.0,-1.0,20889.0,-304.0,-44722.0,-43124.0,KÃ¸benhavn,54300.0,83695.0,83999.0,,-5970.0,-5970.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2012-12-31,2011-10-20,89665.0,-1099111.0,-17981.0,-376478.0,-1036408.0,-183407.0,1080.0,LedelsespÃ¥tegning,Selskabet har fravalgt revisionen for efterfÃ¸lgende regnskabsÃ¥r. Betingelserne for fravalg af revision er opfyldt.,5970.0,246000.0,urn:ofk:oid:14388359,indberetninger-20180424,2.5097473,34043264.0,,2018-04-01T13:46:54.271Z,2013-06-01T22:00:00.000Z,regnskab,0.0,,2012-12-31,2011-10-20,13-1.111,2013-06-01T22:00:00.000Z,,,,,,-474658.0
34043264,2012-12-31,2012-12-31,instant_FixturesFittingsToolsAndEquipmentMember,http://regnskaber.virk.dk/46234043/Y3ZyLmRrOi8vcGRmcy8zNDA0MzI2NDtBcFM1MDE5MjQ7MjAxMTEwMjA7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/46234043/Y3ZyLmRrOi8veGJybHMvWC1CMjFBNEE4OS0yMDEzMDUzMF8xNjU3MTJfMDM4.xml,20155.0,2100  KBH Ã,Hornemansgade 36A,2100 KBH Ã,"Victor Bendix Gade 4, 3",-1095416.0,-244280.0,Regnskabsklasse B,-80000.0,-620758.0,2013-05-30,2011-10-20,2013-05-30,-149947.0,118663.0,BALANCEN,RESULTATOPGÃRELSEN,Anvendt regnskabspraksis,Note 1  -  Personaleomkostninger,mark@handypartners.dk,322269.0,9665.0,-80624.0,-356933.0,34043264.0,27682758.0,Ãrsrapport,-394034.0,-1095416.0,-1099111.0,Ledelsesberetning,Mark Williams,Annegrethe Williams,Dansk NLP Institut SjÃ¦lland ApS,Handy Partners I/S,-474658.0,-1.0,20889.0,-304.0,-44722.0,-43124.0,KÃ¸benhavn,54300.0,83695.0,83999.0,-100779.0,-5970.0,-5970.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2012-12-31,2011-10-20,89665.0,-1099111.0,-17981.0,-376478.0,-1036408.0,-183407.0,1080.0,LedelsespÃ¥tegning,Selskabet har fravalgt revisionen for efterfÃ¸lgende regnskabsÃ¥r. Betingelserne for fravalg af revision er opfyldt.,5970.0,246000.0,urn:ofk:oid:14388359,indberetninger-20180424,2.5097473,34043264.0,,2018-04-01T13:46:54.271Z,2013-06-01T22:00:00.000Z,regnskab,0.0,,2012-12-31,2011-10-20,13-1.111,2013-06-01T22:00:00.000Z,,,,,,-80624.0
34043264,2012-12-31,2012-12-31,instant_LeaseholdImprovementsMember,http://regnskaber.virk.dk/46234043/Y3ZyLmRrOi8vcGRmcy8zNDA0MzI2NDtBcFM1MDE5MjQ7MjAxMTEwMjA7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/46234043/Y3ZyLmRrOi8veGJybHMvWC1CMjFBNEE4OS0yMDEzMDUzMF8xNjU3MTJfMDM4.xml,98508.0,2100  KBH Ã,Hornemansgade 36A,2100 KBH Ã,"Victor Bendix Gade 4, 3",-1095416.0,-244280.0,Regnskabsklasse B,-80000.0,-620758.0,2013-05-30,2011-10-20,2013-05-30,-149947.0,118663.0,BALANCEN,RESULTATOPGÃRELSEN,Anvendt regnskabspraksis,Note 1  -  Personaleomkostninger,mark@handypartners.dk,322269.0,9665.0,-80624.0,-356933.0,34043264.0,27682758.0,Ãrsrapport,-394034.0,-1095416.0,-1099111.0,Ledelsesberetning,Mark Williams,Annegrethe Williams,Dansk NLP Institut SjÃ¦lland ApS,Handy Partners I/S,-474658.0,-1.0,20889.0,-304.0,-44722.0,-43124.0,KÃ¸benhavn,54300.0,83695.0,83999.0,-492542.0,-5970.0,-5970.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,KÃ¸benhavn,2012-12-31,2011-10-20,89665.0,-1099111.0,-17981.0,-376478.0,-1036408.0,-183407.0,1080.0,LedelsespÃ¥tegning,Selskabet har fravalgt revisionen for efterfÃ¸lgende regnskabsÃ¥r. Betingelserne for fravalg af revision er opfyldt.,5970.0,246000.0,urn:ofk:oid:14388359,indberetninger-20180424,2.5097473,34043264.0,,2018-04-01T13:46:54.271Z,2013-06-01T22:00:00.000Z,regnskab,0.0,,2012-12-31,2011-10-20,13-1.111,2013-06-01T22:00:00.000Z,,,,,,-394034.0
