entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfMortgagesAndCollaterals,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RawMaterialsAndConsumablesUsed,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOfChangesInEquity,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,LongtermTaxPayables,NoncurrentAssets,NoncurrentDeferredTaxAssets,OtherLongtermInvestments,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermTradePayables
36500395,2016-01-01,2016-12-31,c3,http://regnskaber.virk.dk/59300563/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2U2LzE2L2EzLzA1MGQtNDBjYS1iNDEwLWFiYjY2ODA3MGExMw.xhtml,http://regnskaber.virk.dk/59300563/ZG9rdW1lbnRsYWdlcjovLzAzL2JhL2QyLzIxLzJjL2FhYWItNDhhMy05YTQxLTgzODQyNzg2MWViZg.pdf,http://regnskaber.virk.dk/59300563/ZG9rdW1lbnRsYWdlcjovLzAzLzhiL2Y4LzIzLzlkLzMyNzUtNDU3OS1hM2VmLWU5NzExNzc2YzhlNw.xml,true,Ringsted,4100.0,5.0,GrÃ¦sgangen,3000 HelsingÃ¸r,Klostermosevej 140,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-04-06,2018-04-06,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet sikkerhed eller givet pant.</p>",-42626.0,37092681.0,36500395.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Frank Poulsen,Bjarne Herluf Olsen,Bjarne Herluf Olsen,FP RÃ¥dgivning & Revision ApS,BHO INVEST ApS,Kira Nilsson,34675.0,76531.0,149926.0,Ringsted,2016-01-01,2016-12-31,23107.0,30769.0,-42626.0,7951.0,2017-12-31,2017-01-01,false,false,2018-03-25,HelsingÃ¸r,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen er opdelt i 50 kapitalandele a kr. 1.000</p>","Selskabet lever forsat op til reglerne, om fravalg af revision, hvorfor det indstilles til generalforsamlingens godkendelse, at revision fravÃ¦lges for det kommende regnskabsÃ¥r.",7662.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25657684,indberetninger-20180424,2.5949402000000004,36500395.0,AWO3c7Ia0wkEsASktQ-2,2018-05-31T18:27:15.469Z,2018-05-31T18:26:41.576Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-31-JU,2018-05-31T18:26:41.832Z,,,,,,,,,,,,,,,,,
36500395,2016-01-01,2016-12-31,c5,http://regnskaber.virk.dk/59300563/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2U2LzE2L2EzLzA1MGQtNDBjYS1iNDEwLWFiYjY2ODA3MGExMw.xhtml,http://regnskaber.virk.dk/59300563/ZG9rdW1lbnRsYWdlcjovLzAzL2JhL2QyLzIxLzJjL2FhYWItNDhhMy05YTQxLTgzODQyNzg2MWViZg.pdf,http://regnskaber.virk.dk/59300563/ZG9rdW1lbnRsYWdlcjovLzAzLzhiL2Y4LzIzLzlkLzMyNzUtNDU3OS1hM2VmLWU5NzExNzc2YzhlNw.xml,true,Ringsted,4100.0,5.0,GrÃ¦sgangen,3000 HelsingÃ¸r,Klostermosevej 140,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-04-06,2018-04-06,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet sikkerhed eller givet pant.</p>",,37092681.0,36500395.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Frank Poulsen,Bjarne Herluf Olsen,Bjarne Herluf Olsen,FP RÃ¥dgivning & Revision ApS,BHO INVEST ApS,Kira Nilsson,,,,Ringsted,2016-01-01,2016-12-31,23107.0,,,,2017-12-31,2017-01-01,false,false,2018-03-25,HelsingÃ¸r,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen er opdelt i 50 kapitalandele a kr. 1.000</p>","Selskabet lever forsat op til reglerne, om fravalg af revision, hvorfor det indstilles til generalforsamlingens godkendelse, at revision fravÃ¦lges for det kommende regnskabsÃ¥r.",,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25657684,indberetninger-20180424,2.5949402000000004,36500395.0,AWO3c7Ia0wkEsASktQ-2,2018-05-31T18:27:15.469Z,2018-05-31T18:26:41.576Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-31-JU,2018-05-31T18:26:41.832Z,,,,,,,,,,,,,,,,,
36500395,2016-12-31,2016-12-31,c7,http://regnskaber.virk.dk/59300563/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2U2LzE2L2EzLzA1MGQtNDBjYS1iNDEwLWFiYjY2ODA3MGExMw.xhtml,http://regnskaber.virk.dk/59300563/ZG9rdW1lbnRsYWdlcjovLzAzL2JhL2QyLzIxLzJjL2FhYWItNDhhMy05YTQxLTgzODQyNzg2MWViZg.pdf,http://regnskaber.virk.dk/59300563/ZG9rdW1lbnRsYWdlcjovLzAzLzhiL2Y4LzIzLzlkLzMyNzUtNDU3OS1hM2VmLWU5NzExNzc2YzhlNw.xml,true,Ringsted,4100.0,5.0,GrÃ¦sgangen,3000 HelsingÃ¸r,Klostermosevej 140,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-04-06,2018-04-06,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet sikkerhed eller givet pant.</p>",,37092681.0,36500395.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Frank Poulsen,Bjarne Herluf Olsen,Bjarne Herluf Olsen,FP RÃ¥dgivning & Revision ApS,BHO INVEST ApS,Kira Nilsson,,,,Ringsted,2016-01-01,2016-12-31,,,,,2017-12-31,2017-01-01,false,false,2018-03-25,HelsingÃ¸r,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen er opdelt i 50 kapitalandele a kr. 1.000</p>","Selskabet lever forsat op til reglerne, om fravalg af revision, hvorfor det indstilles til generalforsamlingens godkendelse, at revision fravÃ¦lges for det kommende regnskabsÃ¥r.",,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25657684,indberetninger-20180424,2.5949402000000004,36500395.0,AWO3c7Ia0wkEsASktQ-2,2018-05-31T18:27:15.469Z,2018-05-31T18:26:41.576Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-31-JU,2018-05-31T18:26:41.832Z,3699476.0,143499.0,50000.0,143499.0,64566.0,3699476.0,3634910.0,3555977.0,4890.0,4890.0,3555977.0,0.0,3555977.0,14566.0,3630020.0,3580020.0,50000.0
36500395,2017-01-01,2017-01-01,c10,http://regnskaber.virk.dk/59300563/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2U2LzE2L2EzLzA1MGQtNDBjYS1iNDEwLWFiYjY2ODA3MGExMw.xhtml,http://regnskaber.virk.dk/59300563/ZG9rdW1lbnRsYWdlcjovLzAzL2JhL2QyLzIxLzJjL2FhYWItNDhhMy05YTQxLTgzODQyNzg2MWViZg.pdf,http://regnskaber.virk.dk/59300563/ZG9rdW1lbnRsYWdlcjovLzAzLzhiL2Y4LzIzLzlkLzMyNzUtNDU3OS1hM2VmLWU5NzExNzc2YzhlNw.xml,true,Ringsted,4100.0,5.0,GrÃ¦sgangen,3000 HelsingÃ¸r,Klostermosevej 140,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-04-06,2018-04-06,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet sikkerhed eller givet pant.</p>",,37092681.0,36500395.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Frank Poulsen,Bjarne Herluf Olsen,Bjarne Herluf Olsen,FP RÃ¥dgivning & Revision ApS,BHO INVEST ApS,Kira Nilsson,,,,Ringsted,2016-01-01,2016-12-31,,,,,2017-12-31,2017-01-01,false,false,2018-03-25,HelsingÃ¸r,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen er opdelt i 50 kapitalandele a kr. 1.000</p>","Selskabet lever forsat op til reglerne, om fravalg af revision, hvorfor det indstilles til generalforsamlingens godkendelse, at revision fravÃ¦lges for det kommende regnskabsÃ¥r.",,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25657684,indberetninger-20180424,2.5949402000000004,36500395.0,AWO3c7Ia0wkEsASktQ-2,2018-05-31T18:27:15.469Z,2018-05-31T18:26:41.576Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-31-JU,2018-05-31T18:26:41.832Z,,,,,64566.0,,,,,,,,,,,,
36500395,2017-01-01,2017-01-01,c8,http://regnskaber.virk.dk/59300563/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2U2LzE2L2EzLzA1MGQtNDBjYS1iNDEwLWFiYjY2ODA3MGExMw.xhtml,http://regnskaber.virk.dk/59300563/ZG9rdW1lbnRsYWdlcjovLzAzL2JhL2QyLzIxLzJjL2FhYWItNDhhMy05YTQxLTgzODQyNzg2MWViZg.pdf,http://regnskaber.virk.dk/59300563/ZG9rdW1lbnRsYWdlcjovLzAzLzhiL2Y4LzIzLzlkLzMyNzUtNDU3OS1hM2VmLWU5NzExNzc2YzhlNw.xml,true,Ringsted,4100.0,5.0,GrÃ¦sgangen,3000 HelsingÃ¸r,Klostermosevej 140,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-04-06,2018-04-06,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet sikkerhed eller givet pant.</p>",,37092681.0,36500395.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Frank Poulsen,Bjarne Herluf Olsen,Bjarne Herluf Olsen,FP RÃ¥dgivning & Revision ApS,BHO INVEST ApS,Kira Nilsson,,,,Ringsted,2016-01-01,2016-12-31,,,,,2017-12-31,2017-01-01,false,false,2018-03-25,HelsingÃ¸r,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen er opdelt i 50 kapitalandele a kr. 1.000</p>","Selskabet lever forsat op til reglerne, om fravalg af revision, hvorfor det indstilles til generalforsamlingens godkendelse, at revision fravÃ¦lges for det kommende regnskabsÃ¥r.",,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25657684,indberetninger-20180424,2.5949402000000004,36500395.0,AWO3c7Ia0wkEsASktQ-2,2018-05-31T18:27:15.469Z,2018-05-31T18:26:41.576Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-31-JU,2018-05-31T18:26:41.832Z,,,,,50000.0,,,,,,,,,,,,
36500395,2017-01-01,2017-01-01,c9,http://regnskaber.virk.dk/59300563/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2U2LzE2L2EzLzA1MGQtNDBjYS1iNDEwLWFiYjY2ODA3MGExMw.xhtml,http://regnskaber.virk.dk/59300563/ZG9rdW1lbnRsYWdlcjovLzAzL2JhL2QyLzIxLzJjL2FhYWItNDhhMy05YTQxLTgzODQyNzg2MWViZg.pdf,http://regnskaber.virk.dk/59300563/ZG9rdW1lbnRsYWdlcjovLzAzLzhiL2Y4LzIzLzlkLzMyNzUtNDU3OS1hM2VmLWU5NzExNzc2YzhlNw.xml,true,Ringsted,4100.0,5.0,GrÃ¦sgangen,3000 HelsingÃ¸r,Klostermosevej 140,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-04-06,2018-04-06,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet sikkerhed eller givet pant.</p>",,37092681.0,36500395.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Frank Poulsen,Bjarne Herluf Olsen,Bjarne Herluf Olsen,FP RÃ¥dgivning & Revision ApS,BHO INVEST ApS,Kira Nilsson,,,,Ringsted,2016-01-01,2016-12-31,,,,,2017-12-31,2017-01-01,false,false,2018-03-25,HelsingÃ¸r,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen er opdelt i 50 kapitalandele a kr. 1.000</p>","Selskabet lever forsat op til reglerne, om fravalg af revision, hvorfor det indstilles til generalforsamlingens godkendelse, at revision fravÃ¦lges for det kommende regnskabsÃ¥r.",,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25657684,indberetninger-20180424,2.5949402000000004,36500395.0,AWO3c7Ia0wkEsASktQ-2,2018-05-31T18:27:15.469Z,2018-05-31T18:26:41.576Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-31-JU,2018-05-31T18:26:41.832Z,,,,,14566.0,,,,,,,,,,,,
36500395,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/59300563/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2U2LzE2L2EzLzA1MGQtNDBjYS1iNDEwLWFiYjY2ODA3MGExMw.xhtml,http://regnskaber.virk.dk/59300563/ZG9rdW1lbnRsYWdlcjovLzAzL2JhL2QyLzIxLzJjL2FhYWItNDhhMy05YTQxLTgzODQyNzg2MWViZg.pdf,http://regnskaber.virk.dk/59300563/ZG9rdW1lbnRsYWdlcjovLzAzLzhiL2Y4LzIzLzlkLzMyNzUtNDU3OS1hM2VmLWU5NzExNzc2YzhlNw.xml,true,Ringsted,4100.0,5.0,GrÃ¦sgangen,3000 HelsingÃ¸r,Klostermosevej 140,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-04-06,2018-04-06,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet sikkerhed eller givet pant.</p>",-20290.0,37092681.0,36500395.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Frank Poulsen,Bjarne Herluf Olsen,Bjarne Herluf Olsen,FP RÃ¥dgivning & Revision ApS,BHO INVEST ApS,Kira Nilsson,19625.0,325484.0,324675.0,Ringsted,2016-01-01,2016-12-31,-16457.0,-21099.0,-20290.0,665.0,2017-12-31,2017-01-01,false,false,2018-03-25,HelsingÃ¸r,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen er opdelt i 50 kapitalandele a kr. 1.000</p>","Selskabet lever forsat op til reglerne, om fravalg af revision, hvorfor det indstilles til generalforsamlingens godkendelse, at revision fravÃ¦lges for det kommende regnskabsÃ¥r.",-4642.0,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25657684,indberetninger-20180424,2.5949402000000004,36500395.0,AWO3c7Ia0wkEsASktQ-2,2018-05-31T18:27:15.469Z,2018-05-31T18:26:41.576Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-31-JU,2018-05-31T18:26:41.832Z,,,,,,,,,,,,,,,,,
36500395,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/59300563/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2U2LzE2L2EzLzA1MGQtNDBjYS1iNDEwLWFiYjY2ODA3MGExMw.xhtml,http://regnskaber.virk.dk/59300563/ZG9rdW1lbnRsYWdlcjovLzAzL2JhL2QyLzIxLzJjL2FhYWItNDhhMy05YTQxLTgzODQyNzg2MWViZg.pdf,http://regnskaber.virk.dk/59300563/ZG9rdW1lbnRsYWdlcjovLzAzLzhiL2Y4LzIzLzlkLzMyNzUtNDU3OS1hM2VmLWU5NzExNzc2YzhlNw.xml,true,Ringsted,4100.0,5.0,GrÃ¦sgangen,3000 HelsingÃ¸r,Klostermosevej 140,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-04-06,2018-04-06,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet sikkerhed eller givet pant.</p>",,37092681.0,36500395.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Frank Poulsen,Bjarne Herluf Olsen,Bjarne Herluf Olsen,FP RÃ¥dgivning & Revision ApS,BHO INVEST ApS,Kira Nilsson,,,,Ringsted,2016-01-01,2016-12-31,,,,,2017-12-31,2017-01-01,false,false,2018-03-25,HelsingÃ¸r,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen er opdelt i 50 kapitalandele a kr. 1.000</p>","Selskabet lever forsat op til reglerne, om fravalg af revision, hvorfor det indstilles til generalforsamlingens godkendelse, at revision fravÃ¦lges for det kommende regnskabsÃ¥r.",,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25657684,indberetninger-20180424,2.5949402000000004,36500395.0,AWO3c7Ia0wkEsASktQ-2,2018-05-31T18:27:15.469Z,2018-05-31T18:26:41.576Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-31-JU,2018-05-31T18:26:41.832Z,,,,,,,,,,,,,,,,,
36500395,2017-01-01,2017-12-31,c11,http://regnskaber.virk.dk/59300563/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2U2LzE2L2EzLzA1MGQtNDBjYS1iNDEwLWFiYjY2ODA3MGExMw.xhtml,http://regnskaber.virk.dk/59300563/ZG9rdW1lbnRsYWdlcjovLzAzL2JhL2QyLzIxLzJjL2FhYWItNDhhMy05YTQxLTgzODQyNzg2MWViZg.pdf,http://regnskaber.virk.dk/59300563/ZG9rdW1lbnRsYWdlcjovLzAzLzhiL2Y4LzIzLzlkLzMyNzUtNDU3OS1hM2VmLWU5NzExNzc2YzhlNw.xml,true,Ringsted,4100.0,5.0,GrÃ¦sgangen,3000 HelsingÃ¸r,Klostermosevej 140,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-04-06,2018-04-06,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet sikkerhed eller givet pant.</p>",,37092681.0,36500395.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Frank Poulsen,Bjarne Herluf Olsen,Bjarne Herluf Olsen,FP RÃ¥dgivning & Revision ApS,BHO INVEST ApS,Kira Nilsson,,,,Ringsted,2016-01-01,2016-12-31,0.0,,,,2017-12-31,2017-01-01,false,false,2018-03-25,HelsingÃ¸r,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen er opdelt i 50 kapitalandele a kr. 1.000</p>","Selskabet lever forsat op til reglerne, om fravalg af revision, hvorfor det indstilles til generalforsamlingens godkendelse, at revision fravÃ¦lges for det kommende regnskabsÃ¥r.",,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25657684,indberetninger-20180424,2.5949402000000004,36500395.0,AWO3c7Ia0wkEsASktQ-2,2018-05-31T18:27:15.469Z,2018-05-31T18:26:41.576Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-31-JU,2018-05-31T18:26:41.832Z,,,,,,,,,,,,,,,,,
36500395,2017-01-01,2017-12-31,c12,http://regnskaber.virk.dk/59300563/ZG9rdW1lbnRsYWdlcjovLzAzLzA2L2U2LzE2L2EzLzA1MGQtNDBjYS1iNDEwLWFiYjY2ODA3MGExMw.xhtml,http://regnskaber.virk.dk/59300563/ZG9rdW1lbnRsYWdlcjovLzAzL2JhL2QyLzIxLzJjL2FhYWItNDhhMy05YTQxLTgzODQyNzg2MWViZg.pdf,http://regnskaber.virk.dk/59300563/ZG9rdW1lbnRsYWdlcjovLzAzLzhiL2Y4LzIzLzlkLzMyNzUtNDU3OS1hM2VmLWU5NzExNzc2YzhlNw.xml,true,Ringsted,4100.0,5.0,GrÃ¦sgangen,3000 HelsingÃ¸r,Klostermosevej 140,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-04-06,2018-04-06,Registreret Revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet sikkerhed eller givet pant.</p>",,37092681.0,36500395.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Frank Poulsen,Bjarne Herluf Olsen,Bjarne Herluf Olsen,FP RÃ¥dgivning & Revision ApS,BHO INVEST ApS,Kira Nilsson,,,,Ringsted,2016-01-01,2016-12-31,-16457.0,,,,2017-12-31,2017-01-01,false,false,2018-03-25,HelsingÃ¸r,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabskapitalen er opdelt i 50 kapitalandele a kr. 1.000</p>","Selskabet lever forsat op til reglerne, om fravalg af revision, hvorfor det indstilles til generalforsamlingens godkendelse, at revision fravÃ¦lges for det kommende regnskabsÃ¥r.",,false,false,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:25657684,indberetninger-20180424,2.5949402000000004,36500395.0,AWO3c7Ia0wkEsASktQ-2,2018-05-31T18:27:15.469Z,2018-05-31T18:26:41.576Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AN-31-JU,2018-05-31T18:26:41.832Z,,,,,,,,,,,,,,,,,
