entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpenseOnOrdinaryActivities,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,RevaluationReserve,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,NameAndSurnameOfMemberOfExecutiveBoard
30236920,2015-01-01,2015-12-31,ID_3,,http://regnskaber.virk.dk/02963203/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzQ1LzRiLzg5LzA3YTQtNGUwYy04MTVkLTdhMGM5YzkyYTE5NQ.pdf,http://regnskaber.virk.dk/02963203/ZG9rdW1lbnRsYWdlcjovLzAzLzRiLzRhLzcxLzE1L2E2NWQtNDcyZC1hOGRmLTgxMGE2MDdmMjI3Zg.xml,"9200, Aalborg SV",Vandmanden 10A,Til den daglige ledelse i ABEL INVEST APS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2016 - 31-12-2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-01-30,2017-01-30,2007-01-01,2017-01-30,-5012.0,33357966.0,30236920.0,33357966.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2016 - 31-12-2016 for ABEL INVEST APS.,64221.0,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Abel Larsen,ATTIRI,ABEL INVEST APS,"ATTIRI, Statsautoriseret Revisionsaktieselskab",Aalborg,2015-01-01,2015-12-31,60092.0,58262.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-01-30,Aalborg,-1830.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23439196,indberetninger-20180424,2.5095853999999997,30236920.0,,2018-03-27T13:22:09.407Z,2017-01-31T14:45:43.503Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-79-YX,2017-01-31T14:45:44.086Z,,,,,,,,,,,,,,,,,,,
30236920,2015-01-01,2015-12-31,ID_5,,http://regnskaber.virk.dk/02963203/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzQ1LzRiLzg5LzA3YTQtNGUwYy04MTVkLTdhMGM5YzkyYTE5NQ.pdf,http://regnskaber.virk.dk/02963203/ZG9rdW1lbnRsYWdlcjovLzAzLzRiLzRhLzcxLzE1L2E2NWQtNDcyZC1hOGRmLTgxMGE2MDdmMjI3Zg.xml,"9200, Aalborg SV",Vandmanden 10A,Til den daglige ledelse i ABEL INVEST APS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2016 - 31-12-2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-01-30,2017-01-30,2007-01-01,2017-01-30,,33357966.0,30236920.0,33357966.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2016 - 31-12-2016 for ABEL INVEST APS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Abel Larsen,ATTIRI,ABEL INVEST APS,"ATTIRI, Statsautoriseret Revisionsaktieselskab",Aalborg,2015-01-01,2015-12-31,0.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-01-30,Aalborg,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23439196,indberetninger-20180424,2.5095853999999997,30236920.0,,2018-03-27T13:22:09.407Z,2017-01-31T14:45:43.503Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-79-YX,2017-01-31T14:45:44.086Z,,,,,,,,,,,,,,,,,,,
30236920,2015-01-01,2015-12-31,ID_7,,http://regnskaber.virk.dk/02963203/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzQ1LzRiLzg5LzA3YTQtNGUwYy04MTVkLTdhMGM5YzkyYTE5NQ.pdf,http://regnskaber.virk.dk/02963203/ZG9rdW1lbnRsYWdlcjovLzAzLzRiLzRhLzcxLzE1L2E2NWQtNDcyZC1hOGRmLTgxMGE2MDdmMjI3Zg.xml,"9200, Aalborg SV",Vandmanden 10A,Til den daglige ledelse i ABEL INVEST APS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2016 - 31-12-2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-01-30,2017-01-30,2007-01-01,2017-01-30,,33357966.0,30236920.0,33357966.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2016 - 31-12-2016 for ABEL INVEST APS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Abel Larsen,ATTIRI,ABEL INVEST APS,"ATTIRI, Statsautoriseret Revisionsaktieselskab",Aalborg,2015-01-01,2015-12-31,-18459.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-01-30,Aalborg,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23439196,indberetninger-20180424,2.5095853999999997,30236920.0,,2018-03-27T13:22:09.407Z,2017-01-31T14:45:43.503Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-79-YX,2017-01-31T14:45:44.086Z,,,,,,,,,,,,,,,,,,,
30236920,2015-01-01,2015-12-31,ID_9,,http://regnskaber.virk.dk/02963203/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzQ1LzRiLzg5LzA3YTQtNGUwYy04MTVkLTdhMGM5YzkyYTE5NQ.pdf,http://regnskaber.virk.dk/02963203/ZG9rdW1lbnRsYWdlcjovLzAzLzRiLzRhLzcxLzE1L2E2NWQtNDcyZC1hOGRmLTgxMGE2MDdmMjI3Zg.xml,"9200, Aalborg SV",Vandmanden 10A,Til den daglige ledelse i ABEL INVEST APS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2016 - 31-12-2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-01-30,2017-01-30,2007-01-01,2017-01-30,,33357966.0,30236920.0,33357966.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2016 - 31-12-2016 for ABEL INVEST APS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Abel Larsen,ATTIRI,ABEL INVEST APS,"ATTIRI, Statsautoriseret Revisionsaktieselskab",Aalborg,2015-01-01,2015-12-31,-41633.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-01-30,Aalborg,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23439196,indberetninger-20180424,2.5095853999999997,30236920.0,,2018-03-27T13:22:09.407Z,2017-01-31T14:45:43.503Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-79-YX,2017-01-31T14:45:44.086Z,,,,,,,,,,,,,,,,,,,
30236920,2015-12-31,2015-12-31,ID_11,,http://regnskaber.virk.dk/02963203/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzQ1LzRiLzg5LzA3YTQtNGUwYy04MTVkLTdhMGM5YzkyYTE5NQ.pdf,http://regnskaber.virk.dk/02963203/ZG9rdW1lbnRsYWdlcjovLzAzLzRiLzRhLzcxLzE1L2E2NWQtNDcyZC1hOGRmLTgxMGE2MDdmMjI3Zg.xml,"9200, Aalborg SV",Vandmanden 10A,Til den daglige ledelse i ABEL INVEST APS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2016 - 31-12-2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-01-30,2017-01-30,2007-01-01,2017-01-30,,33357966.0,30236920.0,33357966.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2016 - 31-12-2016 for ABEL INVEST APS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Abel Larsen,ATTIRI,ABEL INVEST APS,"ATTIRI, Statsautoriseret Revisionsaktieselskab",Aalborg,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-01-30,Aalborg,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23439196,indberetninger-20180424,2.5095853999999997,30236920.0,,2018-03-27T13:22:09.407Z,2017-01-31T14:45:43.503Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-79-YX,2017-01-31T14:45:44.086Z,102259.0,2422.0,156250.0,3811.0,1389.0,36816.0,102259.0,65443.0,98448.0,98448.0,98448.0,1500.0,0.0,-137893.0,18459.0,65443.0,63943.0,1389.0,
30236920,2016-01-01,2016-12-31,ID_0,,http://regnskaber.virk.dk/02963203/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzQ1LzRiLzg5LzA3YTQtNGUwYy04MTVkLTdhMGM5YzkyYTE5NQ.pdf,http://regnskaber.virk.dk/02963203/ZG9rdW1lbnRsYWdlcjovLzAzLzRiLzRhLzcxLzE1L2E2NWQtNDcyZC1hOGRmLTgxMGE2MDdmMjI3Zg.xml,"9200, Aalborg SV",Vandmanden 10A,Til den daglige ledelse i ABEL INVEST APS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2016 - 31-12-2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-01-30,2017-01-30,2007-01-01,2017-01-30,-5013.0,33357966.0,30236920.0,33357966.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2016 - 31-12-2016 for ABEL INVEST APS.,96940.0,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Abel Larsen,ATTIRI,ABEL INVEST APS,"ATTIRI, Statsautoriseret Revisionsaktieselskab",Aalborg,2015-01-01,2015-12-31,91984.0,90862.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-01-30,Aalborg,-1122.0,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23439196,indberetninger-20180424,2.5095853999999997,30236920.0,,2018-03-27T13:22:09.407Z,2017-01-31T14:45:43.503Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-79-YX,2017-01-31T14:45:44.086Z,,,,,,,,,,,,,,,,,,,
30236920,2016-01-01,2016-12-31,ID_1,,http://regnskaber.virk.dk/02963203/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzQ1LzRiLzg5LzA3YTQtNGUwYy04MTVkLTdhMGM5YzkyYTE5NQ.pdf,http://regnskaber.virk.dk/02963203/ZG9rdW1lbnRsYWdlcjovLzAzLzRiLzRhLzcxLzE1L2E2NWQtNDcyZC1hOGRmLTgxMGE2MDdmMjI3Zg.xml,"9200, Aalborg SV",Vandmanden 10A,Til den daglige ledelse i ABEL INVEST APS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2016 - 31-12-2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-01-30,2017-01-30,2007-01-01,2017-01-30,,33357966.0,30236920.0,33357966.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2016 - 31-12-2016 for ABEL INVEST APS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Abel Larsen,ATTIRI,ABEL INVEST APS,"ATTIRI, Statsautoriseret Revisionsaktieselskab",Aalborg,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-01-30,Aalborg,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23439196,indberetninger-20180424,2.5095853999999997,30236920.0,,2018-03-27T13:22:09.407Z,2017-01-31T14:45:43.503Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-79-YX,2017-01-31T14:45:44.086Z,,,,,,,,,,,,,,,,,,,Henrik Abel  Larsen
30236920,2016-01-01,2016-12-31,ID_12,,http://regnskaber.virk.dk/02963203/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzQ1LzRiLzg5LzA3YTQtNGUwYy04MTVkLTdhMGM5YzkyYTE5NQ.pdf,http://regnskaber.virk.dk/02963203/ZG9rdW1lbnRsYWdlcjovLzAzLzRiLzRhLzcxLzE1L2E2NWQtNDcyZC1hOGRmLTgxMGE2MDdmMjI3Zg.xml,"9200, Aalborg SV",Vandmanden 10A,Til den daglige ledelse i ABEL INVEST APS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2016 - 31-12-2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-01-30,2017-01-30,2007-01-01,2017-01-30,,33357966.0,30236920.0,33357966.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2016 - 31-12-2016 for ABEL INVEST APS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Abel Larsen,ATTIRI,ABEL INVEST APS,"ATTIRI, Statsautoriseret Revisionsaktieselskab",Aalborg,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-01-30,Aalborg,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23439196,indberetninger-20180424,2.5095853999999997,30236920.0,,2018-03-27T13:22:09.407Z,2017-01-31T14:45:43.503Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-79-YX,2017-01-31T14:45:44.086Z,,,,,,,,,,,,,,,,,,,
30236920,2016-01-01,2016-12-31,ID_2,,http://regnskaber.virk.dk/02963203/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzQ1LzRiLzg5LzA3YTQtNGUwYy04MTVkLTdhMGM5YzkyYTE5NQ.pdf,http://regnskaber.virk.dk/02963203/ZG9rdW1lbnRsYWdlcjovLzAzLzRiLzRhLzcxLzE1L2E2NWQtNDcyZC1hOGRmLTgxMGE2MDdmMjI3Zg.xml,"9200, Aalborg SV",Vandmanden 10A,Til den daglige ledelse i ABEL INVEST APS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2016 - 31-12-2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-01-30,2017-01-30,2007-01-01,2017-01-30,,33357966.0,30236920.0,33357966.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2016 - 31-12-2016 for ABEL INVEST APS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Abel Larsen,ATTIRI,ABEL INVEST APS,"ATTIRI, Statsautoriseret Revisionsaktieselskab",Aalborg,2015-01-01,2015-12-31,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-01-30,Aalborg,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23439196,indberetninger-20180424,2.5095853999999997,30236920.0,,2018-03-27T13:22:09.407Z,2017-01-31T14:45:43.503Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-79-YX,2017-01-31T14:45:44.086Z,,,,,,,,,,,,,,,,,,,
30236920,2016-01-01,2016-12-31,ID_4,,http://regnskaber.virk.dk/02963203/ZG9rdW1lbnRsYWdlcjovLzAzLzdhLzQ1LzRiLzg5LzA3YTQtNGUwYy04MTVkLTdhMGM5YzkyYTE5NQ.pdf,http://regnskaber.virk.dk/02963203/ZG9rdW1lbnRsYWdlcjovLzAzLzRiLzRhLzcxLzE1L2E2NWQtNDcyZC1hOGRmLTgxMGE2MDdmMjI3Zg.xml,"9200, Aalborg SV",Vandmanden 10A,Til den daglige ledelse i ABEL INVEST APS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2016 - 31-12-2016.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2017-01-30,2017-01-30,2007-01-01,2017-01-30,,33357966.0,30236920.0,33357966.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2016 - 31-12-2016 for ABEL INVEST APS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Henrik Abel Larsen,ATTIRI,ABEL INVEST APS,"ATTIRI, Statsautoriseret Revisionsaktieselskab",Aalborg,2015-01-01,2015-12-31,-51700.0,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-12-31,2016-01-01,2017-01-30,Aalborg,,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23439196,indberetninger-20180424,2.5095853999999997,30236920.0,,2018-03-27T13:22:09.407Z,2017-01-31T14:45:43.503Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AB-79-YX,2017-01-31T14:45:44.086Z,,,,,,,,,,,,,,,,,,,
