entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfContingentLiabilities,DisclosureOfMortgagesAndCollaterals,ExternalExpenses,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ReportingPeriodEndDate,ReportingPeriodStartDate,RestOfOtherFinanceExpenses,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
26287677,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/77678262/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2RiLzUyLzBjLzUxNzgtNDQ0OC1iYzRmLWY2OWU1NjRmNWE5OA.xhtml,http://regnskaber.virk.dk/77678262/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzNiLzVkLzcxL2JjZjItNDQ5MC1hZjljLWY5ODM4NTBmOTVhYQ.pdf,http://regnskaber.virk.dk/77678262/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2I1L2I1LzIwLzJhM2MtNGQwYS1hNDIwLTIyOTQ2ZmQ3NDIyNg.xml,true,Danmark,DK,Fredericia,7000.0,"60, 2",Prinsessegade,Fredericia,7000.0,33.0,Kampmannsvej,7000 Fredericia,Prinsessegade 60,Til kapitalejeren i JÃ¸rgen Bjeld Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-05-31,2017-05-31,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",27998.0,26287677.0,1016112433.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Carsten Pedersen,Carsten Pedersen,JÃ¸rgen Bjeld,JÃRGEN BJELD HOLDING ApS,Mette SÃ¸rensen,856292.0,Fredericia,2015-01-01,2015-12-31,135950.0,179373.0,2016-12-31,2016-01-01,648921.0,false,false,2017-05-31,Fredericia,43423.0,75944434.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24165005,indberetninger-20180424,2.595548,26287677,,2018-03-29T07:10:08.843Z,2017-06-09T14:24:28.185Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-13-MS,2017-06-09T14:24:28.378Z,,,,,,,,,,,,,,,,,,,,
26287677,2015-01-01,2015-12-31,c5,http://regnskaber.virk.dk/77678262/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2RiLzUyLzBjLzUxNzgtNDQ0OC1iYzRmLWY2OWU1NjRmNWE5OA.xhtml,http://regnskaber.virk.dk/77678262/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzNiLzVkLzcxL2JjZjItNDQ5MC1hZjljLWY5ODM4NTBmOTVhYQ.pdf,http://regnskaber.virk.dk/77678262/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2I1L2I1LzIwLzJhM2MtNGQwYS1hNDIwLTIyOTQ2ZmQ3NDIyNg.xml,true,Danmark,DK,Fredericia,7000.0,"60, 2",Prinsessegade,Fredericia,7000.0,33.0,Kampmannsvej,7000 Fredericia,Prinsessegade 60,Til kapitalejeren i JÃ¸rgen Bjeld Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-05-31,2017-05-31,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,26287677.0,1016112433.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Carsten Pedersen,Carsten Pedersen,JÃ¸rgen Bjeld,JÃRGEN BJELD HOLDING ApS,Mette SÃ¸rensen,,Fredericia,2015-01-01,2015-12-31,600000.0,,2016-12-31,2016-01-01,,false,false,2017-05-31,Fredericia,,75944434.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24165005,indberetninger-20180424,2.595548,26287677,,2018-03-29T07:10:08.843Z,2017-06-09T14:24:28.185Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-13-MS,2017-06-09T14:24:28.378Z,,,,,,,,,,,,,,,,,,,,
26287677,2015-01-01,2015-12-31,c7,http://regnskaber.virk.dk/77678262/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2RiLzUyLzBjLzUxNzgtNDQ0OC1iYzRmLWY2OWU1NjRmNWE5OA.xhtml,http://regnskaber.virk.dk/77678262/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzNiLzVkLzcxL2JjZjItNDQ5MC1hZjljLWY5ODM4NTBmOTVhYQ.pdf,http://regnskaber.virk.dk/77678262/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2I1L2I1LzIwLzJhM2MtNGQwYS1hNDIwLTIyOTQ2ZmQ3NDIyNg.xml,true,Danmark,DK,Fredericia,7000.0,"60, 2",Prinsessegade,Fredericia,7000.0,33.0,Kampmannsvej,7000 Fredericia,Prinsessegade 60,Til kapitalejeren i JÃ¸rgen Bjeld Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-05-31,2017-05-31,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,26287677.0,1016112433.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Carsten Pedersen,Carsten Pedersen,JÃ¸rgen Bjeld,JÃRGEN BJELD HOLDING ApS,Mette SÃ¸rensen,,Fredericia,2015-01-01,2015-12-31,-464050.0,,2016-12-31,2016-01-01,,false,false,2017-05-31,Fredericia,,75944434.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24165005,indberetninger-20180424,2.595548,26287677,,2018-03-29T07:10:08.843Z,2017-06-09T14:24:28.185Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-13-MS,2017-06-09T14:24:28.378Z,,,,,,,,,,,,,,,,,,,,
26287677,2015-12-31,2015-12-31,c9,http://regnskaber.virk.dk/77678262/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2RiLzUyLzBjLzUxNzgtNDQ0OC1iYzRmLWY2OWU1NjRmNWE5OA.xhtml,http://regnskaber.virk.dk/77678262/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzNiLzVkLzcxL2JjZjItNDQ5MC1hZjljLWY5ODM4NTBmOTVhYQ.pdf,http://regnskaber.virk.dk/77678262/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2I1L2I1LzIwLzJhM2MtNGQwYS1hNDIwLTIyOTQ2ZmQ3NDIyNg.xml,true,Danmark,DK,Fredericia,7000.0,"60, 2",Prinsessegade,Fredericia,7000.0,33.0,Kampmannsvej,7000 Fredericia,Prinsessegade 60,Til kapitalejeren i JÃ¸rgen Bjeld Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-05-31,2017-05-31,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,26287677.0,1016112433.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Carsten Pedersen,Carsten Pedersen,JÃ¸rgen Bjeld,JÃRGEN BJELD HOLDING ApS,Mette SÃ¸rensen,,Fredericia,2015-01-01,2015-12-31,,,2016-12-31,2016-01-01,,false,false,2017-05-31,Fredericia,,75944434.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24165005,indberetninger-20180424,2.595548,26287677,,2018-03-29T07:10:08.843Z,2017-06-09T14:24:28.185Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-13-MS,2017-06-09T14:24:28.378Z,12428441.0,255714.0,125000.0,12178441.0,12403663.0,12428441.0,24778.0,250000.0,250000.0,250000.0,24778.0,600000.0,11678663.0,11771818.0,24778.0,150909.0,0.0,150909.0,,
26287677,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/77678262/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2RiLzUyLzBjLzUxNzgtNDQ0OC1iYzRmLWY2OWU1NjRmNWE5OA.xhtml,http://regnskaber.virk.dk/77678262/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzNiLzVkLzcxL2JjZjItNDQ5MC1hZjljLWY5ODM4NTBmOTVhYQ.pdf,http://regnskaber.virk.dk/77678262/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2I1L2I1LzIwLzJhM2MtNGQwYS1hNDIwLTIyOTQ2ZmQ3NDIyNg.xml,true,Danmark,DK,Fredericia,7000.0,"60, 2",Prinsessegade,Fredericia,7000.0,33.0,Kampmannsvej,7000 Fredericia,Prinsessegade 60,Til kapitalejeren i JÃ¸rgen Bjeld Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-05-31,2017-05-31,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",27138.0,26287677.0,1016112433.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Carsten Pedersen,Carsten Pedersen,JÃ¸rgen Bjeld,JÃRGEN BJELD HOLDING ApS,Mette SÃ¸rensen,959133.0,Fredericia,2015-01-01,2015-12-31,716616.0,931995.0,2016-12-31,2016-01-01,0.0,false,false,2017-05-31,Fredericia,215379.0,75944434.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24165005,indberetninger-20180424,2.595548,26287677,,2018-03-29T07:10:08.843Z,2017-06-09T14:24:28.185Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-13-MS,2017-06-09T14:24:28.378Z,,,,,,,,,,,,,,,,,,,,
26287677,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/77678262/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2RiLzUyLzBjLzUxNzgtNDQ0OC1iYzRmLWY2OWU1NjRmNWE5OA.xhtml,http://regnskaber.virk.dk/77678262/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzNiLzVkLzcxL2JjZjItNDQ5MC1hZjljLWY5ODM4NTBmOTVhYQ.pdf,http://regnskaber.virk.dk/77678262/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2I1L2I1LzIwLzJhM2MtNGQwYS1hNDIwLTIyOTQ2ZmQ3NDIyNg.xml,true,Danmark,DK,Fredericia,7000.0,"60, 2",Prinsessegade,Fredericia,7000.0,33.0,Kampmannsvej,7000 Fredericia,Prinsessegade 60,Til kapitalejeren i JÃ¸rgen Bjeld Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-05-31,2017-05-31,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,26287677.0,1016112433.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Carsten Pedersen,Carsten Pedersen,JÃ¸rgen Bjeld,JÃRGEN BJELD HOLDING ApS,Mette SÃ¸rensen,,Fredericia,2015-01-01,2015-12-31,,,2016-12-31,2016-01-01,,false,false,2017-05-31,Fredericia,,75944434.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24165005,indberetninger-20180424,2.595548,26287677,,2018-03-29T07:10:08.843Z,2017-06-09T14:24:28.185Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-13-MS,2017-06-09T14:24:28.378Z,,,,,,,,,,,,,,,,,,,25492145.0,BRANDT STATSAUTORISERET REVISIONSPARTNERSELSKAB
26287677,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/77678262/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2RiLzUyLzBjLzUxNzgtNDQ0OC1iYzRmLWY2OWU1NjRmNWE5OA.xhtml,http://regnskaber.virk.dk/77678262/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzNiLzVkLzcxL2JjZjItNDQ5MC1hZjljLWY5ODM4NTBmOTVhYQ.pdf,http://regnskaber.virk.dk/77678262/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2I1L2I1LzIwLzJhM2MtNGQwYS1hNDIwLTIyOTQ2ZmQ3NDIyNg.xml,true,Danmark,DK,Fredericia,7000.0,"60, 2",Prinsessegade,Fredericia,7000.0,33.0,Kampmannsvej,7000 Fredericia,Prinsessegade 60,Til kapitalejeren i JÃ¸rgen Bjeld Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-05-31,2017-05-31,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,26287677.0,1016112433.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Carsten Pedersen,Carsten Pedersen,JÃ¸rgen Bjeld,JÃRGEN BJELD HOLDING ApS,Mette SÃ¸rensen,,Fredericia,2015-01-01,2015-12-31,,,2016-12-31,2016-01-01,,false,false,2017-05-31,Fredericia,,75944434.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24165005,indberetninger-20180424,2.595548,26287677,,2018-03-29T07:10:08.843Z,2017-06-09T14:24:28.185Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-13-MS,2017-06-09T14:24:28.378Z,,,,,,,,,,,,,,,,,,,,
26287677,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/77678262/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2RiLzUyLzBjLzUxNzgtNDQ0OC1iYzRmLWY2OWU1NjRmNWE5OA.xhtml,http://regnskaber.virk.dk/77678262/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzNiLzVkLzcxL2JjZjItNDQ5MC1hZjljLWY5ODM4NTBmOTVhYQ.pdf,http://regnskaber.virk.dk/77678262/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2I1L2I1LzIwLzJhM2MtNGQwYS1hNDIwLTIyOTQ2ZmQ3NDIyNg.xml,true,Danmark,DK,Fredericia,7000.0,"60, 2",Prinsessegade,Fredericia,7000.0,33.0,Kampmannsvej,7000 Fredericia,Prinsessegade 60,Til kapitalejeren i JÃ¸rgen Bjeld Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-05-31,2017-05-31,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,26287677.0,1016112433.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Carsten Pedersen,Carsten Pedersen,JÃ¸rgen Bjeld,JÃRGEN BJELD HOLDING ApS,Mette SÃ¸rensen,,Fredericia,2015-01-01,2015-12-31,0.0,,2016-12-31,2016-01-01,,false,false,2017-05-31,Fredericia,,75944434.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24165005,indberetninger-20180424,2.595548,26287677,,2018-03-29T07:10:08.843Z,2017-06-09T14:24:28.185Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-13-MS,2017-06-09T14:24:28.378Z,,,,,,,,,,,,,,,,,,,,
26287677,2016-01-01,2016-12-31,c6,http://regnskaber.virk.dk/77678262/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2RiLzUyLzBjLzUxNzgtNDQ0OC1iYzRmLWY2OWU1NjRmNWE5OA.xhtml,http://regnskaber.virk.dk/77678262/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzNiLzVkLzcxL2JjZjItNDQ5MC1hZjljLWY5ODM4NTBmOTVhYQ.pdf,http://regnskaber.virk.dk/77678262/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2I1L2I1LzIwLzJhM2MtNGQwYS1hNDIwLTIyOTQ2ZmQ3NDIyNg.xml,true,Danmark,DK,Fredericia,7000.0,"60, 2",Prinsessegade,Fredericia,7000.0,33.0,Kampmannsvej,7000 Fredericia,Prinsessegade 60,Til kapitalejeren i JÃ¸rgen Bjeld Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-05-31,2017-05-31,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,26287677.0,1016112433.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Carsten Pedersen,Carsten Pedersen,JÃ¸rgen Bjeld,JÃRGEN BJELD HOLDING ApS,Mette SÃ¸rensen,,Fredericia,2015-01-01,2015-12-31,716616.0,,2016-12-31,2016-01-01,,false,false,2017-05-31,Fredericia,,75944434.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24165005,indberetninger-20180424,2.595548,26287677,,2018-03-29T07:10:08.843Z,2017-06-09T14:24:28.185Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-13-MS,2017-06-09T14:24:28.378Z,,,,,,,,,,,,,,,,,,,,
26287677,2016-12-31,2016-12-31,c8,http://regnskaber.virk.dk/77678262/ZG9rdW1lbnRsYWdlcjovLzAzLzAxL2RiLzUyLzBjLzUxNzgtNDQ0OC1iYzRmLWY2OWU1NjRmNWE5OA.xhtml,http://regnskaber.virk.dk/77678262/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzNiLzVkLzcxL2JjZjItNDQ5MC1hZjljLWY5ODM4NTBmOTVhYQ.pdf,http://regnskaber.virk.dk/77678262/ZG9rdW1lbnRsYWdlcjovLzAzLzkxL2I1L2I1LzIwLzJhM2MtNGQwYS1hNDIwLTIyOTQ2ZmQ3NDIyNg.xml,true,Danmark,DK,Fredericia,7000.0,"60, 2",Prinsessegade,Fredericia,7000.0,33.0,Kampmannsvej,7000 Fredericia,Prinsessegade 60,Til kapitalejeren i JÃ¸rgen Bjeld Holding ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-05-31,2017-05-31,Statsautoriseret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,26287677.0,1016112433.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Carsten Pedersen,Carsten Pedersen,JÃ¸rgen Bjeld,JÃRGEN BJELD HOLDING ApS,Mette SÃ¸rensen,,Fredericia,2015-01-01,2015-12-31,,,2016-12-31,2016-01-01,,false,false,2017-05-31,Fredericia,,75944434.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24165005,indberetninger-20180424,2.595548,26287677,,2018-03-29T07:10:08.843Z,2017-06-09T14:24:28.185Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AM-13-MS,2017-06-09T14:24:28.378Z,12679042.0,564540.0,125000.0,12429042.0,12520279.0,12679042.0,158763.0,250000.0,250000.0,250000.0,23876.0,0.0,12395279.0,11864502.0,158763.0,0.0,134887.0,0.0,,
