entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdministrativeExpenses,ClassOfReportingEntity,CostOfProduction,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DevelopmentProjectsInProgress,DistributionCosts,EmailOfReportingEntity,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherOperatingExpenses,OtherOperatingIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,PropertyPlantAndEquipment,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,IntangibleAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,NoncurrentAssets,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,DividendPaid
35871187,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/78117853/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzY3LzQzL2Q0L2U3YzktNGRkOS1iNzQyLWEzMmIwMThhMGFiNg.xhtml,http://regnskaber.virk.dk/78117853/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2Q5L2NhLzVhLzdlYjctNDFiOS05MmE0LTMyOThkNGUxYTRlMQ.pdf,http://regnskaber.virk.dk/78117853/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzMwL2Y4Lzg4L2UzYzUtNDMzNS04NzNkLWQ0ZDVkMGQyZjNjMw.xml,true,Danmark,DK,Frederiksberg,2000.0,"7, st th",Nordre Fasanvej,2000 Frederiksberg,"nordre fasanvej 7, 1 tv",0.0,Regnskabsklasse B,173265.0,2017-02-01,2017-02-01,438752.0,52125.0,zaedo@dinesuperb.com,-173265.0,35871187.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Zaedo Musa Hajaya,Zaedo Musa Hajaya,Danske Bank,Superb Group ApS,Zaedo Musa,48000.0,-72000.0,Frederiksberg,2015-01-01,2015-12-31,-124125.0,-124125.0,-124125.0,54000.0,2016-12-31,2016-01-01,0.0,false,false,0.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23676736,indberetninger-20180424,2.5947342,35871187.0,,2018-03-27T09:57:47.921Z,2017-04-02T16:13:42.709Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-57-BP,2017-04-02T16:13:42.895Z,,,,,,,,,,,,,,
35871187,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/78117853/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzY3LzQzL2Q0L2U3YzktNGRkOS1iNzQyLWEzMmIwMThhMGFiNg.xhtml,http://regnskaber.virk.dk/78117853/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2Q5L2NhLzVhLzdlYjctNDFiOS05MmE0LTMyOThkNGUxYTRlMQ.pdf,http://regnskaber.virk.dk/78117853/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzMwL2Y4Lzg4L2UzYzUtNDMzNS04NzNkLWQ0ZDVkMGQyZjNjMw.xml,true,Danmark,DK,Frederiksberg,2000.0,"7, st th",Nordre Fasanvej,2000 Frederiksberg,"nordre fasanvej 7, 1 tv",0.0,Regnskabsklasse B,173265.0,2017-02-01,2017-02-01,438752.0,,zaedo@dinesuperb.com,-173265.0,35871187.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Zaedo Musa Hajaya,Zaedo Musa Hajaya,Danske Bank,Superb Group ApS,Zaedo Musa,48000.0,-72000.0,Frederiksberg,2015-01-01,2015-12-31,-124125.0,,,54000.0,2016-12-31,2016-01-01,0.0,false,false,0.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23676736,indberetninger-20180424,2.5947342,35871187.0,,2018-03-27T09:57:47.921Z,2017-04-02T16:13:42.709Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-57-BP,2017-04-02T16:13:42.895Z,,,,,,,,,,,,,,
35871187,2015-12-31,2015-12-31,c6,http://regnskaber.virk.dk/78117853/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzY3LzQzL2Q0L2U3YzktNGRkOS1iNzQyLWEzMmIwMThhMGFiNg.xhtml,http://regnskaber.virk.dk/78117853/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2Q5L2NhLzVhLzdlYjctNDFiOS05MmE0LTMyOThkNGUxYTRlMQ.pdf,http://regnskaber.virk.dk/78117853/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzMwL2Y4Lzg4L2UzYzUtNDMzNS04NzNkLWQ0ZDVkMGQyZjNjMw.xml,true,Danmark,DK,Frederiksberg,2000.0,"7, st th",Nordre Fasanvej,2000 Frederiksberg,"nordre fasanvej 7, 1 tv",0.0,Regnskabsklasse B,173265.0,2017-02-01,2017-02-01,438752.0,,zaedo@dinesuperb.com,-173265.0,35871187.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Zaedo Musa Hajaya,Zaedo Musa Hajaya,Danske Bank,Superb Group ApS,Zaedo Musa,48000.0,-72000.0,Frederiksberg,2015-01-01,2015-12-31,,,,54000.0,2016-12-31,2016-01-01,0.0,false,false,0.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23676736,indberetninger-20180424,2.5947342,35871187.0,,2018-03-27T09:57:47.921Z,2017-04-02T16:13:42.709Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-57-BP,2017-04-02T16:13:42.895Z,107425.0,50000.0,1300.0,1300.0,-282627.0,52125.0,107425.0,390052.0,106125.0,-332627.0,390052.0,390052.0,1300.0,
35871187,2016-01-01,2016-01-01,c7,http://regnskaber.virk.dk/78117853/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzY3LzQzL2Q0L2U3YzktNGRkOS1iNzQyLWEzMmIwMThhMGFiNg.xhtml,http://regnskaber.virk.dk/78117853/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2Q5L2NhLzVhLzdlYjctNDFiOS05MmE0LTMyOThkNGUxYTRlMQ.pdf,http://regnskaber.virk.dk/78117853/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzMwL2Y4Lzg4L2UzYzUtNDMzNS04NzNkLWQ0ZDVkMGQyZjNjMw.xml,true,Danmark,DK,Frederiksberg,2000.0,"7, st th",Nordre Fasanvej,2000 Frederiksberg,"nordre fasanvej 7, 1 tv",0.0,Regnskabsklasse B,173265.0,2017-02-01,2017-02-01,438752.0,,zaedo@dinesuperb.com,-173265.0,35871187.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Zaedo Musa Hajaya,Zaedo Musa Hajaya,Danske Bank,Superb Group ApS,Zaedo Musa,48000.0,-72000.0,Frederiksberg,2015-01-01,2015-12-31,,,,54000.0,2016-12-31,2016-01-01,0.0,false,false,0.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23676736,indberetninger-20180424,2.5947342,35871187.0,,2018-03-27T09:57:47.921Z,2017-04-02T16:13:42.709Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-57-BP,2017-04-02T16:13:42.895Z,,,,,50000.0,,,,,,,,,
35871187,2016-01-01,2016-01-01,c8,http://regnskaber.virk.dk/78117853/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzY3LzQzL2Q0L2U3YzktNGRkOS1iNzQyLWEzMmIwMThhMGFiNg.xhtml,http://regnskaber.virk.dk/78117853/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2Q5L2NhLzVhLzdlYjctNDFiOS05MmE0LTMyOThkNGUxYTRlMQ.pdf,http://regnskaber.virk.dk/78117853/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzMwL2Y4Lzg4L2UzYzUtNDMzNS04NzNkLWQ0ZDVkMGQyZjNjMw.xml,true,Danmark,DK,Frederiksberg,2000.0,"7, st th",Nordre Fasanvej,2000 Frederiksberg,"nordre fasanvej 7, 1 tv",0.0,Regnskabsklasse B,173265.0,2017-02-01,2017-02-01,438752.0,,zaedo@dinesuperb.com,-173265.0,35871187.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Zaedo Musa Hajaya,Zaedo Musa Hajaya,Danske Bank,Superb Group ApS,Zaedo Musa,48000.0,-72000.0,Frederiksberg,2015-01-01,2015-12-31,,,,54000.0,2016-12-31,2016-01-01,0.0,false,false,0.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23676736,indberetninger-20180424,2.5947342,35871187.0,,2018-03-27T09:57:47.921Z,2017-04-02T16:13:42.709Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-57-BP,2017-04-02T16:13:42.895Z,,,,,50000.0,,,,,,,,,
35871187,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/78117853/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzY3LzQzL2Q0L2U3YzktNGRkOS1iNzQyLWEzMmIwMThhMGFiNg.xhtml,http://regnskaber.virk.dk/78117853/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2Q5L2NhLzVhLzdlYjctNDFiOS05MmE0LTMyOThkNGUxYTRlMQ.pdf,http://regnskaber.virk.dk/78117853/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzMwL2Y4Lzg4L2UzYzUtNDMzNS04NzNkLWQ0ZDVkMGQyZjNjMw.xml,true,Danmark,DK,Frederiksberg,2000.0,"7, st th",Nordre Fasanvej,2000 Frederiksberg,"nordre fasanvej 7, 1 tv",0.0,Regnskabsklasse B,173265.0,2017-02-01,2017-02-01,438752.0,49265.0,zaedo@dinesuperb.com,-173265.0,35871187.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Zaedo Musa Hajaya,Zaedo Musa Hajaya,Danske Bank,Superb Group ApS,Zaedo Musa,48000.0,-72000.0,Frederiksberg,2015-01-01,2015-12-31,-270530.0,-270530.0,-270530.0,54000.0,2016-12-31,2016-01-01,0.0,false,false,0.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23676736,indberetninger-20180424,2.5947342,35871187.0,,2018-03-27T09:57:47.921Z,2017-04-02T16:13:42.709Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-57-BP,2017-04-02T16:13:42.895Z,,,,,,,,,,,,,,0.0
35871187,2016-01-01,2016-12-31,c1,http://regnskaber.virk.dk/78117853/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzY3LzQzL2Q0L2U3YzktNGRkOS1iNzQyLWEzMmIwMThhMGFiNg.xhtml,http://regnskaber.virk.dk/78117853/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2Q5L2NhLzVhLzdlYjctNDFiOS05MmE0LTMyOThkNGUxYTRlMQ.pdf,http://regnskaber.virk.dk/78117853/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzMwL2Y4Lzg4L2UzYzUtNDMzNS04NzNkLWQ0ZDVkMGQyZjNjMw.xml,true,Danmark,DK,Frederiksberg,2000.0,"7, st th",Nordre Fasanvej,2000 Frederiksberg,"nordre fasanvej 7, 1 tv",0.0,Regnskabsklasse B,173265.0,2017-02-01,2017-02-01,438752.0,,zaedo@dinesuperb.com,-173265.0,35871187.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Zaedo Musa Hajaya,Zaedo Musa Hajaya,Danske Bank,Superb Group ApS,Zaedo Musa,48000.0,-72000.0,Frederiksberg,2015-01-01,2015-12-31,,,,54000.0,2016-12-31,2016-01-01,0.0,false,false,0.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23676736,indberetninger-20180424,2.5947342,35871187.0,,2018-03-27T09:57:47.921Z,2017-04-02T16:13:42.709Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-57-BP,2017-04-02T16:13:42.895Z,,,,,,,,,,,,,,
35871187,2016-01-01,2016-12-31,c10,http://regnskaber.virk.dk/78117853/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzY3LzQzL2Q0L2U3YzktNGRkOS1iNzQyLWEzMmIwMThhMGFiNg.xhtml,http://regnskaber.virk.dk/78117853/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2Q5L2NhLzVhLzdlYjctNDFiOS05MmE0LTMyOThkNGUxYTRlMQ.pdf,http://regnskaber.virk.dk/78117853/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzMwL2Y4Lzg4L2UzYzUtNDMzNS04NzNkLWQ0ZDVkMGQyZjNjMw.xml,true,Danmark,DK,Frederiksberg,2000.0,"7, st th",Nordre Fasanvej,2000 Frederiksberg,"nordre fasanvej 7, 1 tv",0.0,Regnskabsklasse B,173265.0,2017-02-01,2017-02-01,438752.0,,zaedo@dinesuperb.com,-173265.0,35871187.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Zaedo Musa Hajaya,Zaedo Musa Hajaya,Danske Bank,Superb Group ApS,Zaedo Musa,48000.0,-72000.0,Frederiksberg,2015-01-01,2015-12-31,,,,54000.0,2016-12-31,2016-01-01,0.0,false,false,0.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23676736,indberetninger-20180424,2.5947342,35871187.0,,2018-03-27T09:57:47.921Z,2017-04-02T16:13:42.709Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-57-BP,2017-04-02T16:13:42.895Z,,,,,,,,,,,,,,0.0
35871187,2016-01-01,2016-12-31,c3,http://regnskaber.virk.dk/78117853/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzY3LzQzL2Q0L2U3YzktNGRkOS1iNzQyLWEzMmIwMThhMGFiNg.xhtml,http://regnskaber.virk.dk/78117853/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2Q5L2NhLzVhLzdlYjctNDFiOS05MmE0LTMyOThkNGUxYTRlMQ.pdf,http://regnskaber.virk.dk/78117853/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzMwL2Y4Lzg4L2UzYzUtNDMzNS04NzNkLWQ0ZDVkMGQyZjNjMw.xml,true,Danmark,DK,Frederiksberg,2000.0,"7, st th",Nordre Fasanvej,2000 Frederiksberg,"nordre fasanvej 7, 1 tv",0.0,Regnskabsklasse B,173265.0,2017-02-01,2017-02-01,438752.0,,zaedo@dinesuperb.com,-173265.0,35871187.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Zaedo Musa Hajaya,Zaedo Musa Hajaya,Danske Bank,Superb Group ApS,Zaedo Musa,48000.0,-72000.0,Frederiksberg,2015-01-01,2015-12-31,-270530.0,,,54000.0,2016-12-31,2016-01-01,0.0,false,false,0.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23676736,indberetninger-20180424,2.5947342,35871187.0,,2018-03-27T09:57:47.921Z,2017-04-02T16:13:42.709Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-57-BP,2017-04-02T16:13:42.895Z,,,,,,,,,,,,,,
35871187,2016-01-01,2016-12-31,c9,http://regnskaber.virk.dk/78117853/ZG9rdW1lbnRsYWdlcjovLzAzLzJlLzY3LzQzL2Q0L2U3YzktNGRkOS1iNzQyLWEzMmIwMThhMGFiNg.xhtml,http://regnskaber.virk.dk/78117853/ZG9rdW1lbnRsYWdlcjovLzAzLzg3L2Q5L2NhLzVhLzdlYjctNDFiOS05MmE0LTMyOThkNGUxYTRlMQ.pdf,http://regnskaber.virk.dk/78117853/ZG9rdW1lbnRsYWdlcjovLzAzLzJkLzMwL2Y4Lzg4L2UzYzUtNDMzNS04NzNkLWQ0ZDVkMGQyZjNjMw.xml,true,Danmark,DK,Frederiksberg,2000.0,"7, st th",Nordre Fasanvej,2000 Frederiksberg,"nordre fasanvej 7, 1 tv",0.0,Regnskabsklasse B,173265.0,2017-02-01,2017-02-01,438752.0,,zaedo@dinesuperb.com,-173265.0,35871187.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Zaedo Musa Hajaya,Zaedo Musa Hajaya,Danske Bank,Superb Group ApS,Zaedo Musa,48000.0,-72000.0,Frederiksberg,2015-01-01,2015-12-31,-270530.0,,,54000.0,2016-12-31,2016-01-01,0.0,false,false,0.0,false,false,DirektÃ¸r,Ingen bistand,urn:ofk:oid:23676736,indberetninger-20180424,2.5947342,35871187.0,,2018-03-27T09:57:47.921Z,2017-04-02T16:13:42.709Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AF-57-BP,2017-04-02T16:13:42.895Z,,,,,,,,,,,,,,0.0
