entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossResult,OtherEmployeeExpense,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherOperatingIncome,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RawMaterialsAndConsumablesUsed,Revenue,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,DepositsLongtermLiabilitiesOtherThanProvisions,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,RawMaterialsAndConsumables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross
25490444,2014-07-01,2014-07-01,c720,,http://regnskaber.virk.dk/44409452/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzczL2E1L2ZjLzY0ZTctNGI3NS1hNTdjLTc2MjZkMjQ4MDE4NQ.pdf,http://regnskaber.virk.dk/44409452/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzExLzU0L2Q0L2JjODItNGIwZi04NDM1LTM1Nzc5YTAyZjBmMQ.xml,Danmark,Roskilde,4000.0,70.0,Himmelev Bygade,Roskilde,4000.0,7.0,BlÃ¥gÃ¥rdsstrÃ¦de,"4000, Roskilde","Himmelev Bygade, 70",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-01,2016-12-01,2016-12-01,12293.0,statsautoriseret revisor,125000.0,33780524.0,25490444.0,33780524.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for NLP Skolen.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Dan Rasmus Petersen,Anne Marie Piepenbrinck,Anne Marie Piepenbrinck,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",NLP Skolen,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Roskilde,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,2016-12-01,Roskilde,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23245811,indberetninger-20180424,2.5124211,25490444.0,,2018-03-29T03:58:52.322Z,2016-12-05T08:59:50.776Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-12-FY,2016-12-05T08:59:50.903Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25490444,2014-07-01,2014-07-01,c741,,http://regnskaber.virk.dk/44409452/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzczL2E1L2ZjLzY0ZTctNGI3NS1hNTdjLTc2MjZkMjQ4MDE4NQ.pdf,http://regnskaber.virk.dk/44409452/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzExLzU0L2Q0L2JjODItNGIwZi04NDM1LTM1Nzc5YTAyZjBmMQ.xml,Danmark,Roskilde,4000.0,70.0,Himmelev Bygade,Roskilde,4000.0,7.0,BlÃ¥gÃ¥rdsstrÃ¦de,"4000, Roskilde","Himmelev Bygade, 70",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-01,2016-12-01,2016-12-01,12293.0,statsautoriseret revisor,-524000.0,33780524.0,25490444.0,33780524.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for NLP Skolen.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Dan Rasmus Petersen,Anne Marie Piepenbrinck,Anne Marie Piepenbrinck,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",NLP Skolen,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Roskilde,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,2016-12-01,Roskilde,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23245811,indberetninger-20180424,2.5124211,25490444.0,,2018-03-29T03:58:52.322Z,2016-12-05T08:59:50.776Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-12-FY,2016-12-05T08:59:50.903Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25490444,2014-07-01,2015-06-30,c123,,http://regnskaber.virk.dk/44409452/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzczL2E1L2ZjLzY0ZTctNGI3NS1hNTdjLTc2MjZkMjQ4MDE4NQ.pdf,http://regnskaber.virk.dk/44409452/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzExLzU0L2Q0L2JjODItNGIwZi04NDM1LTM1Nzc5YTAyZjBmMQ.xml,Danmark,Roskilde,4000.0,70.0,Himmelev Bygade,Roskilde,4000.0,7.0,BlÃ¥gÃ¥rdsstrÃ¦de,"4000, Roskilde","Himmelev Bygade, 70",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-01,2016-12-01,2016-12-01,12293.0,statsautoriseret revisor,,33780524.0,25490444.0,33780524.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for NLP Skolen.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Dan Rasmus Petersen,Anne Marie Piepenbrinck,Anne Marie Piepenbrinck,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",NLP Skolen,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Roskilde,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,2016-12-01,Roskilde,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23245811,indberetninger-20180424,2.5124211,25490444.0,,2018-03-29T03:58:52.322Z,2016-12-05T08:59:50.776Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-12-FY,2016-12-05T08:59:50.903Z,165000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25490444,2014-07-01,2015-06-30,c3,,http://regnskaber.virk.dk/44409452/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzczL2E1L2ZjLzY0ZTctNGI3NS1hNTdjLTc2MjZkMjQ4MDE4NQ.pdf,http://regnskaber.virk.dk/44409452/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzExLzU0L2Q0L2JjODItNGIwZi04NDM1LTM1Nzc5YTAyZjBmMQ.xml,Danmark,Roskilde,4000.0,70.0,Himmelev Bygade,Roskilde,4000.0,7.0,BlÃ¥gÃ¥rdsstrÃ¦de,"4000, Roskilde","Himmelev Bygade, 70",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-01,2016-12-01,2016-12-01,12293.0,statsautoriseret revisor,,33780524.0,25490444.0,33780524.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for NLP Skolen.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Dan Rasmus Petersen,Anne Marie Piepenbrinck,Anne Marie Piepenbrinck,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",NLP Skolen,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Roskilde,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,2016-12-01,Roskilde,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23245811,indberetninger-20180424,2.5124211,25490444.0,,2018-03-29T03:58:52.322Z,2016-12-05T08:59:50.776Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-12-FY,2016-12-05T08:59:50.903Z,165000.0,16000.0,610000.0,839000.0,37000.0,774000.0,1000.0,0.0,1000.0,18000.0,66000.0,212000.0,213000.0,22000.0,1617000.0,3000.0,47000.0,504000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
25490444,2014-07-01,2015-06-30,c742,,http://regnskaber.virk.dk/44409452/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzczL2E1L2ZjLzY0ZTctNGI3NS1hNTdjLTc2MjZkMjQ4MDE4NQ.pdf,http://regnskaber.virk.dk/44409452/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzExLzU0L2Q0L2JjODItNGIwZi04NDM1LTM1Nzc5YTAyZjBmMQ.xml,Danmark,Roskilde,4000.0,70.0,Himmelev Bygade,Roskilde,4000.0,7.0,BlÃ¥gÃ¥rdsstrÃ¦de,"4000, Roskilde","Himmelev Bygade, 70",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-01,2016-12-01,2016-12-01,12293.0,statsautoriseret revisor,,33780524.0,25490444.0,33780524.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for NLP Skolen.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Dan Rasmus Petersen,Anne Marie Piepenbrinck,Anne Marie Piepenbrinck,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",NLP Skolen,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Roskilde,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,2016-12-01,Roskilde,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23245811,indberetninger-20180424,2.5124211,25490444.0,,2018-03-29T03:58:52.322Z,2016-12-05T08:59:50.776Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-12-FY,2016-12-05T08:59:50.903Z,165000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25490444,2015-06-30,2015-06-30,c4,,http://regnskaber.virk.dk/44409452/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzczL2E1L2ZjLzY0ZTctNGI3NS1hNTdjLTc2MjZkMjQ4MDE4NQ.pdf,http://regnskaber.virk.dk/44409452/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzExLzU0L2Q0L2JjODItNGIwZi04NDM1LTM1Nzc5YTAyZjBmMQ.xml,Danmark,Roskilde,4000.0,70.0,Himmelev Bygade,Roskilde,4000.0,7.0,BlÃ¥gÃ¥rdsstrÃ¦de,"4000, Roskilde","Himmelev Bygade, 70",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-01,2016-12-01,2016-12-01,12293.0,statsautoriseret revisor,-234000.0,33780524.0,25490444.0,33780524.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for NLP Skolen.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Dan Rasmus Petersen,Anne Marie Piepenbrinck,Anne Marie Piepenbrinck,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",NLP Skolen,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Roskilde,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,2016-12-01,Roskilde,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23245811,indberetninger-20180424,2.5124211,25490444.0,,2018-03-29T03:58:52.322Z,2016-12-05T08:59:50.776Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-12-FY,2016-12-05T08:59:50.903Z,,,,,,,,,,,,,,,,,,,284000.0,21000.0,125000.0,208000.0,112000.0,8000.0,52000.0,0.0,24000.0,5000.0,284000.0,518000.0,52000.0,0.0,76000.0,88000.0,24000.0,5000.0,-359000.0,518000.0,204000.0,108000.0,182000.0,118000.0,62000.0,,
25490444,2015-06-30,2015-06-30,c722,,http://regnskaber.virk.dk/44409452/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzczL2E1L2ZjLzY0ZTctNGI3NS1hNTdjLTc2MjZkMjQ4MDE4NQ.pdf,http://regnskaber.virk.dk/44409452/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzExLzU0L2Q0L2JjODItNGIwZi04NDM1LTM1Nzc5YTAyZjBmMQ.xml,Danmark,Roskilde,4000.0,70.0,Himmelev Bygade,Roskilde,4000.0,7.0,BlÃ¥gÃ¥rdsstrÃ¦de,"4000, Roskilde","Himmelev Bygade, 70",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-01,2016-12-01,2016-12-01,12293.0,statsautoriseret revisor,125000.0,33780524.0,25490444.0,33780524.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for NLP Skolen.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Dan Rasmus Petersen,Anne Marie Piepenbrinck,Anne Marie Piepenbrinck,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",NLP Skolen,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Roskilde,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,2016-12-01,Roskilde,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23245811,indberetninger-20180424,2.5124211,25490444.0,,2018-03-29T03:58:52.322Z,2016-12-05T08:59:50.776Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-12-FY,2016-12-05T08:59:50.903Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25490444,2015-06-30,2015-06-30,c743,,http://regnskaber.virk.dk/44409452/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzczL2E1L2ZjLzY0ZTctNGI3NS1hNTdjLTc2MjZkMjQ4MDE4NQ.pdf,http://regnskaber.virk.dk/44409452/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzExLzU0L2Q0L2JjODItNGIwZi04NDM1LTM1Nzc5YTAyZjBmMQ.xml,Danmark,Roskilde,4000.0,70.0,Himmelev Bygade,Roskilde,4000.0,7.0,BlÃ¥gÃ¥rdsstrÃ¦de,"4000, Roskilde","Himmelev Bygade, 70",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-01,2016-12-01,2016-12-01,12293.0,statsautoriseret revisor,-359000.0,33780524.0,25490444.0,33780524.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for NLP Skolen.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Dan Rasmus Petersen,Anne Marie Piepenbrinck,Anne Marie Piepenbrinck,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",NLP Skolen,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Roskilde,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,2016-12-01,Roskilde,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23245811,indberetninger-20180424,2.5124211,25490444.0,,2018-03-29T03:58:52.322Z,2016-12-05T08:59:50.776Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-12-FY,2016-12-05T08:59:50.903Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25490444,2015-07-01,2015-07-01,c160,,http://regnskaber.virk.dk/44409452/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzczL2E1L2ZjLzY0ZTctNGI3NS1hNTdjLTc2MjZkMjQ4MDE4NQ.pdf,http://regnskaber.virk.dk/44409452/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzExLzU0L2Q0L2JjODItNGIwZi04NDM1LTM1Nzc5YTAyZjBmMQ.xml,Danmark,Roskilde,4000.0,70.0,Himmelev Bygade,Roskilde,4000.0,7.0,BlÃ¥gÃ¥rdsstrÃ¦de,"4000, Roskilde","Himmelev Bygade, 70",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-01,2016-12-01,2016-12-01,12293.0,statsautoriseret revisor,,33780524.0,25490444.0,33780524.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for NLP Skolen.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Dan Rasmus Petersen,Anne Marie Piepenbrinck,Anne Marie Piepenbrinck,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",NLP Skolen,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Roskilde,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,2016-12-01,Roskilde,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23245811,indberetninger-20180424,2.5124211,25490444.0,,2018-03-29T03:58:52.322Z,2016-12-05T08:59:50.776Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-12-FY,2016-12-05T08:59:50.903Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268641.0,291796.0
25490444,2015-07-01,2015-07-01,c181,,http://regnskaber.virk.dk/44409452/ZG9rdW1lbnRsYWdlcjovLzAzLzZiLzczL2E1L2ZjLzY0ZTctNGI3NS1hNTdjLTc2MjZkMjQ4MDE4NQ.pdf,http://regnskaber.virk.dk/44409452/ZG9rdW1lbnRsYWdlcjovLzAzLzUxLzExLzU0L2Q0L2JjODItNGIwZi04NDM1LTM1Nzc5YTAyZjBmMQ.xml,Danmark,Roskilde,4000.0,70.0,Himmelev Bygade,Roskilde,4000.0,7.0,BlÃ¥gÃ¥rdsstrÃ¦de,"4000, Roskilde","Himmelev Bygade, 70",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2015/16 for opfyldt.,2016-12-01,2016-12-01,2016-12-01,12293.0,statsautoriseret revisor,125000.0,33780524.0,25490444.0,33780524.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2015 - 30. juni 2016 for NLP Skolen.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Dan Rasmus Petersen,Anne Marie Piepenbrinck,Anne Marie Piepenbrinck,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",NLP Skolen,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Roskilde,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2016-06-30,2015-07-01,2016-12-01,Roskilde,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23245811,indberetninger-20180424,2.5124211,25490444.0,,2018-03-29T03:58:52.322Z,2016-12-05T08:59:50.776Z,regnskab,0.0,,2016-06-30,2015-07-01,X16-BJ-12-FY,2016-12-05T08:59:50.903Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
