entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationOfPropertyPlantAndEquipment,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfEquity,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossResult,InterestExpenseAssignedToGroupEnterprises,OtherEmployeeExpense,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherOperatingIncome,PostemploymentBenefitExpense,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RawMaterialsAndConsumablesUsed,Revenue,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,DepositsLongtermLiabilitiesOtherThanProvisions,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,NoncurrentAssets,OtherLongtermReceivables,OtherShorttermPayables,PropertyPlantAndEquipment,RawMaterialsAndConsumables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPrepaymentsReceivedFromCustomers,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross
25490444,2015-07-01,2015-07-01,c704,,http://regnskaber.virk.dk/44409452/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2ViL2EzLzYzL2QxMzQtNDUzMC04YzM0LTlkMWU2NmFhYmVhNw.pdf,http://regnskaber.virk.dk/44409452/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzIxL2I3LzUyL2I5MDctNDNmMS1iYTE0LWE5NmIzZTY2OGNjYQ.xml,Danmark,Roskilde,4000.0,70.0,Himmelev Bygade,Roskilde,4000.0,7.0,BlÃ¥gÃ¥rdsstrÃ¦de,"4000, Roskilde","Himmelev Bygade, 70",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-12-08,2017-12-08,2000-06-11,2017-12-08,7241.0,statsautoriseret revisor,Egenkapital,125000.0,33780524.0,25490444.0,33780524.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for NLP Skolen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Dan Rasmus Petersen,Anne Marie Piepenbrinck,Anne Marie Piepenbrinck,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",NLP Skolen ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Roskilde,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Roskilde,2017-06-30,2016-07-01,2017-12-08,Roskilde,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24827495,indberetninger-20180424,2.5124277999999998,25490444.0,,2018-03-28T03:01:33.916Z,2017-12-12T12:06:22.972Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-66-EF,2017-12-12T12:06:23.157Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25490444,2015-07-01,2015-07-01,c725,,http://regnskaber.virk.dk/44409452/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2ViL2EzLzYzL2QxMzQtNDUzMC04YzM0LTlkMWU2NmFhYmVhNw.pdf,http://regnskaber.virk.dk/44409452/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzIxL2I3LzUyL2I5MDctNDNmMS1iYTE0LWE5NmIzZTY2OGNjYQ.xml,Danmark,Roskilde,4000.0,70.0,Himmelev Bygade,Roskilde,4000.0,7.0,BlÃ¥gÃ¥rdsstrÃ¦de,"4000, Roskilde","Himmelev Bygade, 70",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-12-08,2017-12-08,2000-06-11,2017-12-08,7241.0,statsautoriseret revisor,Egenkapital,-358000.0,33780524.0,25490444.0,33780524.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for NLP Skolen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Dan Rasmus Petersen,Anne Marie Piepenbrinck,Anne Marie Piepenbrinck,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",NLP Skolen ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Roskilde,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Roskilde,2017-06-30,2016-07-01,2017-12-08,Roskilde,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24827495,indberetninger-20180424,2.5124277999999998,25490444.0,,2018-03-28T03:01:33.916Z,2017-12-12T12:06:22.972Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-66-EF,2017-12-12T12:06:23.157Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25490444,2015-07-01,2016-06-30,c120,,http://regnskaber.virk.dk/44409452/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2ViL2EzLzYzL2QxMzQtNDUzMC04YzM0LTlkMWU2NmFhYmVhNw.pdf,http://regnskaber.virk.dk/44409452/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzIxL2I3LzUyL2I5MDctNDNmMS1iYTE0LWE5NmIzZTY2OGNjYQ.xml,Danmark,Roskilde,4000.0,70.0,Himmelev Bygade,Roskilde,4000.0,7.0,BlÃ¥gÃ¥rdsstrÃ¦de,"4000, Roskilde","Himmelev Bygade, 70",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-12-08,2017-12-08,2000-06-11,2017-12-08,7241.0,statsautoriseret revisor,Egenkapital,,33780524.0,25490444.0,33780524.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for NLP Skolen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Dan Rasmus Petersen,Anne Marie Piepenbrinck,Anne Marie Piepenbrinck,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",NLP Skolen ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Roskilde,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Roskilde,2017-06-30,2016-07-01,2017-12-08,Roskilde,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24827495,indberetninger-20180424,2.5124277999999998,25490444.0,,2018-03-28T03:01:33.916Z,2017-12-12T12:06:22.972Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-66-EF,2017-12-12T12:06:23.157Z,186000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25490444,2015-07-01,2016-06-30,c3,,http://regnskaber.virk.dk/44409452/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2ViL2EzLzYzL2QxMzQtNDUzMC04YzM0LTlkMWU2NmFhYmVhNw.pdf,http://regnskaber.virk.dk/44409452/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzIxL2I3LzUyL2I5MDctNDNmMS1iYTE0LWE5NmIzZTY2OGNjYQ.xml,Danmark,Roskilde,4000.0,70.0,Himmelev Bygade,Roskilde,4000.0,7.0,BlÃ¥gÃ¥rdsstrÃ¦de,"4000, Roskilde","Himmelev Bygade, 70",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-12-08,2017-12-08,2000-06-11,2017-12-08,7241.0,statsautoriseret revisor,Egenkapital,,33780524.0,25490444.0,33780524.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for NLP Skolen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Dan Rasmus Petersen,Anne Marie Piepenbrinck,Anne Marie Piepenbrinck,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",NLP Skolen ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Roskilde,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Roskilde,2017-06-30,2016-07-01,2017-12-08,Roskilde,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24827495,indberetninger-20180424,2.5124277999999998,25490444.0,,2018-03-28T03:01:33.916Z,2017-12-12T12:06:22.972Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-66-EF,2017-12-12T12:06:23.157Z,186000.0,1.0,12000.0,281000.0,529000.0,0.0,4000.0,512000.0,0.0,0.0,0.0,86000.0,66000.0,236000.0,236000.0,20000.0,975000.0,2000.0,50000.0,209000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25490444,2015-07-01,2016-06-30,c726,,http://regnskaber.virk.dk/44409452/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2ViL2EzLzYzL2QxMzQtNDUzMC04YzM0LTlkMWU2NmFhYmVhNw.pdf,http://regnskaber.virk.dk/44409452/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzIxL2I3LzUyL2I5MDctNDNmMS1iYTE0LWE5NmIzZTY2OGNjYQ.xml,Danmark,Roskilde,4000.0,70.0,Himmelev Bygade,Roskilde,4000.0,7.0,BlÃ¥gÃ¥rdsstrÃ¦de,"4000, Roskilde","Himmelev Bygade, 70",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-12-08,2017-12-08,2000-06-11,2017-12-08,7241.0,statsautoriseret revisor,Egenkapital,,33780524.0,25490444.0,33780524.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for NLP Skolen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Dan Rasmus Petersen,Anne Marie Piepenbrinck,Anne Marie Piepenbrinck,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",NLP Skolen ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Roskilde,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Roskilde,2017-06-30,2016-07-01,2017-12-08,Roskilde,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24827495,indberetninger-20180424,2.5124277999999998,25490444.0,,2018-03-28T03:01:33.916Z,2017-12-12T12:06:22.972Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-66-EF,2017-12-12T12:06:23.157Z,186000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25490444,2016-06-30,2016-06-30,c4,,http://regnskaber.virk.dk/44409452/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2ViL2EzLzYzL2QxMzQtNDUzMC04YzM0LTlkMWU2NmFhYmVhNw.pdf,http://regnskaber.virk.dk/44409452/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzIxL2I3LzUyL2I5MDctNDNmMS1iYTE0LWE5NmIzZTY2OGNjYQ.xml,Danmark,Roskilde,4000.0,70.0,Himmelev Bygade,Roskilde,4000.0,7.0,BlÃ¥gÃ¥rdsstrÃ¦de,"4000, Roskilde","Himmelev Bygade, 70",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-12-08,2017-12-08,2000-06-11,2017-12-08,7241.0,statsautoriseret revisor,Egenkapital,-47000.0,33780524.0,25490444.0,33780524.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for NLP Skolen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Dan Rasmus Petersen,Anne Marie Piepenbrinck,Anne Marie Piepenbrinck,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",NLP Skolen ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Roskilde,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Roskilde,2017-06-30,2016-07-01,2017-12-08,Roskilde,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24827495,indberetninger-20180424,2.5124277999999998,25490444.0,,2018-03-28T03:01:33.916Z,2017-12-12T12:06:22.972Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-66-EF,2017-12-12T12:06:23.157Z,,,,,,,,,,,,,,,,,,,,,299000.0,137000.0,125000.0,236000.0,62000.0,8000.0,52000.0,27000.0,11000.0,5000.0,299000.0,346000.0,52000.0,27000.0,63000.0,0.0,55000.0,11000.0,5000.0,-172000.0,319000.0,204000.0,0.0,94000.0,60000.0,24000.0,,
25490444,2016-06-30,2016-06-30,c706,,http://regnskaber.virk.dk/44409452/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2ViL2EzLzYzL2QxMzQtNDUzMC04YzM0LTlkMWU2NmFhYmVhNw.pdf,http://regnskaber.virk.dk/44409452/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzIxL2I3LzUyL2I5MDctNDNmMS1iYTE0LWE5NmIzZTY2OGNjYQ.xml,Danmark,Roskilde,4000.0,70.0,Himmelev Bygade,Roskilde,4000.0,7.0,BlÃ¥gÃ¥rdsstrÃ¦de,"4000, Roskilde","Himmelev Bygade, 70",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-12-08,2017-12-08,2000-06-11,2017-12-08,7241.0,statsautoriseret revisor,Egenkapital,125000.0,33780524.0,25490444.0,33780524.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for NLP Skolen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Dan Rasmus Petersen,Anne Marie Piepenbrinck,Anne Marie Piepenbrinck,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",NLP Skolen ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Roskilde,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Roskilde,2017-06-30,2016-07-01,2017-12-08,Roskilde,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24827495,indberetninger-20180424,2.5124277999999998,25490444.0,,2018-03-28T03:01:33.916Z,2017-12-12T12:06:22.972Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-66-EF,2017-12-12T12:06:23.157Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25490444,2016-06-30,2016-06-30,c727,,http://regnskaber.virk.dk/44409452/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2ViL2EzLzYzL2QxMzQtNDUzMC04YzM0LTlkMWU2NmFhYmVhNw.pdf,http://regnskaber.virk.dk/44409452/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzIxL2I3LzUyL2I5MDctNDNmMS1iYTE0LWE5NmIzZTY2OGNjYQ.xml,Danmark,Roskilde,4000.0,70.0,Himmelev Bygade,Roskilde,4000.0,7.0,BlÃ¥gÃ¥rdsstrÃ¦de,"4000, Roskilde","Himmelev Bygade, 70",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-12-08,2017-12-08,2000-06-11,2017-12-08,7241.0,statsautoriseret revisor,Egenkapital,-172000.0,33780524.0,25490444.0,33780524.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for NLP Skolen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Dan Rasmus Petersen,Anne Marie Piepenbrinck,Anne Marie Piepenbrinck,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",NLP Skolen ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Roskilde,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Roskilde,2017-06-30,2016-07-01,2017-12-08,Roskilde,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24827495,indberetninger-20180424,2.5124277999999998,25490444.0,,2018-03-28T03:01:33.916Z,2017-12-12T12:06:22.972Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-66-EF,2017-12-12T12:06:23.157Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25490444,2016-07-01,2016-07-01,c157,,http://regnskaber.virk.dk/44409452/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2ViL2EzLzYzL2QxMzQtNDUzMC04YzM0LTlkMWU2NmFhYmVhNw.pdf,http://regnskaber.virk.dk/44409452/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzIxL2I3LzUyL2I5MDctNDNmMS1iYTE0LWE5NmIzZTY2OGNjYQ.xml,Danmark,Roskilde,4000.0,70.0,Himmelev Bygade,Roskilde,4000.0,7.0,BlÃ¥gÃ¥rdsstrÃ¦de,"4000, Roskilde","Himmelev Bygade, 70",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-12-08,2017-12-08,2000-06-11,2017-12-08,7241.0,statsautoriseret revisor,Egenkapital,,33780524.0,25490444.0,33780524.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for NLP Skolen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Dan Rasmus Petersen,Anne Marie Piepenbrinck,Anne Marie Piepenbrinck,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",NLP Skolen ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Roskilde,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Roskilde,2017-06-30,2016-07-01,2017-12-08,Roskilde,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24827495,indberetninger-20180424,2.5124277999999998,25490444.0,,2018-03-28T03:01:33.916Z,2017-12-12T12:06:22.972Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-66-EF,2017-12-12T12:06:23.157Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280934.0,291796.0
25490444,2016-07-01,2016-07-01,c177,,http://regnskaber.virk.dk/44409452/ZG9rdW1lbnRsYWdlcjovLzAzLzk0L2ViL2EzLzYzL2QxMzQtNDUzMC04YzM0LTlkMWU2NmFhYmVhNw.pdf,http://regnskaber.virk.dk/44409452/ZG9rdW1lbnRsYWdlcjovLzAzLzZhLzIxL2I3LzUyL2I5MDctNDNmMS1iYTE0LWE5NmIzZTY2OGNjYQ.xml,Danmark,Roskilde,4000.0,70.0,Himmelev Bygade,Roskilde,4000.0,7.0,BlÃ¥gÃ¥rdsstrÃ¦de,"4000, Roskilde","Himmelev Bygade, 70",ledelsen,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2016 - 30. juni 2017.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016/17 for opfyldt.,2017-12-08,2017-12-08,2000-06-11,2017-12-08,7241.0,statsautoriseret revisor,Egenkapital,125000.0,33780524.0,25490444.0,33780524.0,Direktionen har dags dato aflagt Ã¥rsrapporten for 2016/17 for NLP Skolen ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Dan Rasmus Petersen,Anne Marie Piepenbrinck,Anne Marie Piepenbrinck,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",NLP Skolen ApS,"RIR REVISION, Statsautoriseret Revisionspartnerselskab",Roskilde,2015-07-01,2016-06-30,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Roskilde,2017-06-30,2016-07-01,2017-12-08,Roskilde,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24827495,indberetninger-20180424,2.5124277999999998,25490444.0,,2018-03-28T03:01:33.916Z,2017-12-12T12:06:22.972Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BK-66-EF,2017-12-12T12:06:23.157Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
