entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfCollateralsAndAssetsPledgesAsSecurity,DisclosureOfContingentLiabilities,EmployeeBenefitsExpense,FaxNumberOfReportingEntity,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
28980086,2015-07-01,2016-06-30,c3,http://regnskaber.virk.dk/68008982/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzViL2M4LzE0L2I5ZDUtNDk3Ny1iMTMzLTc0ZmFjNDU3Zjk2MQ.xhtml,http://regnskaber.virk.dk/68008982/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzkzLzdkLzY2L2M3OTAtNDUxYy04MDc2LTNlM2M4M2YyMzExNA.pdf,http://regnskaber.virk.dk/68008982/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzNkL2I1L2JiL2ViNWQtNDc5Ny04YTFmLWMzZDY0NDNiMTUwNA.xml,true,Danmark,DK,Hedensted,8722.0,25.0,Ãsterbrogade,Hedensted,8722.0,22.0,HustedgÃ¥rdvej,8722 Hedensted,Ãsterbrogade 25,Til den daglige ledelse i TR-Electronic Danmark ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-08-16,2017-10-04,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",263845.0,75890636.0,336289.0,28980086.0,1000801855.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anne Marie Ottesen,Carl Peter Blicher Jensen,Carl Peter Blicher Jensen,TR-ELECTRONIC DANMARK ApS,SÃ¸ren Vestergaard,10158.0,Hedensted,2015-07-01,2016-06-30,64276.0,82602.0,72444.0,2017-06-30,2016-07-01,false,false,2017-08-16,Hedensted,Generalforsamlingen har besluttet at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.,18326.0,75890603.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24594825,indberetninger-20180424,2.5949402000000004,28980086.0,,2018-03-27T12:22:27.720Z,2017-10-13T10:17:44.041Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AR-73-AQ,2017-10-13T10:17:44.226Z,,,,,,,,,,,,,,,,,,,
28980086,2015-07-01,2016-06-30,c5,http://regnskaber.virk.dk/68008982/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzViL2M4LzE0L2I5ZDUtNDk3Ny1iMTMzLTc0ZmFjNDU3Zjk2MQ.xhtml,http://regnskaber.virk.dk/68008982/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzkzLzdkLzY2L2M3OTAtNDUxYy04MDc2LTNlM2M4M2YyMzExNA.pdf,http://regnskaber.virk.dk/68008982/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzNkL2I1L2JiL2ViNWQtNDc5Ny04YTFmLWMzZDY0NDNiMTUwNA.xml,true,Danmark,DK,Hedensted,8722.0,25.0,Ãsterbrogade,Hedensted,8722.0,22.0,HustedgÃ¥rdvej,8722 Hedensted,Ãsterbrogade 25,Til den daglige ledelse i TR-Electronic Danmark ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-08-16,2017-10-04,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,75890636.0,,28980086.0,1000801855.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anne Marie Ottesen,Carl Peter Blicher Jensen,Carl Peter Blicher Jensen,TR-ELECTRONIC DANMARK ApS,SÃ¸ren Vestergaard,,Hedensted,2015-07-01,2016-06-30,50600.0,,,2017-06-30,2016-07-01,false,false,2017-08-16,Hedensted,Generalforsamlingen har besluttet at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.,,75890603.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24594825,indberetninger-20180424,2.5949402000000004,28980086.0,,2018-03-27T12:22:27.720Z,2017-10-13T10:17:44.041Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AR-73-AQ,2017-10-13T10:17:44.226Z,,,,,,,,,,,,,,,,,,,
28980086,2015-07-01,2016-06-30,c7,http://regnskaber.virk.dk/68008982/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzViL2M4LzE0L2I5ZDUtNDk3Ny1iMTMzLTc0ZmFjNDU3Zjk2MQ.xhtml,http://regnskaber.virk.dk/68008982/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzkzLzdkLzY2L2M3OTAtNDUxYy04MDc2LTNlM2M4M2YyMzExNA.pdf,http://regnskaber.virk.dk/68008982/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzNkL2I1L2JiL2ViNWQtNDc5Ny04YTFmLWMzZDY0NDNiMTUwNA.xml,true,Danmark,DK,Hedensted,8722.0,25.0,Ãsterbrogade,Hedensted,8722.0,22.0,HustedgÃ¥rdvej,8722 Hedensted,Ãsterbrogade 25,Til den daglige ledelse i TR-Electronic Danmark ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-08-16,2017-10-04,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,75890636.0,,28980086.0,1000801855.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anne Marie Ottesen,Carl Peter Blicher Jensen,Carl Peter Blicher Jensen,TR-ELECTRONIC DANMARK ApS,SÃ¸ren Vestergaard,,Hedensted,2015-07-01,2016-06-30,13676.0,,,2017-06-30,2016-07-01,false,false,2017-08-16,Hedensted,Generalforsamlingen har besluttet at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.,,75890603.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24594825,indberetninger-20180424,2.5949402000000004,28980086.0,,2018-03-27T12:22:27.720Z,2017-10-13T10:17:44.041Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AR-73-AQ,2017-10-13T10:17:44.226Z,,,,,,,,,,,,,,,,,,,
28980086,2016-06-30,2016-06-30,c9,http://regnskaber.virk.dk/68008982/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzViL2M4LzE0L2I5ZDUtNDk3Ny1iMTMzLTc0ZmFjNDU3Zjk2MQ.xhtml,http://regnskaber.virk.dk/68008982/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzkzLzdkLzY2L2M3OTAtNDUxYy04MDc2LTNlM2M4M2YyMzExNA.pdf,http://regnskaber.virk.dk/68008982/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzNkL2I1L2JiL2ViNWQtNDc5Ny04YTFmLWMzZDY0NDNiMTUwNA.xml,true,Danmark,DK,Hedensted,8722.0,25.0,Ãsterbrogade,Hedensted,8722.0,22.0,HustedgÃ¥rdvej,8722 Hedensted,Ãsterbrogade 25,Til den daglige ledelse i TR-Electronic Danmark ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-08-16,2017-10-04,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,75890636.0,,28980086.0,1000801855.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anne Marie Ottesen,Carl Peter Blicher Jensen,Carl Peter Blicher Jensen,TR-ELECTRONIC DANMARK ApS,SÃ¸ren Vestergaard,,Hedensted,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,false,false,2017-08-16,Hedensted,Generalforsamlingen har besluttet at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.,,75890603.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24594825,indberetninger-20180424,2.5949402000000004,28980086.0,,2018-03-27T12:22:27.720Z,2017-10-13T10:17:44.041Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AR-73-AQ,2017-10-13T10:17:44.226Z,1920795.0,1721150.0,125000.0,1920795.0,1634388.0,27350.0,1920795.0,286407.0,27350.0,180525.0,50600.0,1458788.0,286407.0,172295.0,11326.0,94556.0,172295.0,,
28980086,2016-07-01,2017-06-30,c0,http://regnskaber.virk.dk/68008982/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzViL2M4LzE0L2I5ZDUtNDk3Ny1iMTMzLTc0ZmFjNDU3Zjk2MQ.xhtml,http://regnskaber.virk.dk/68008982/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzkzLzdkLzY2L2M3OTAtNDUxYy04MDc2LTNlM2M4M2YyMzExNA.pdf,http://regnskaber.virk.dk/68008982/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzNkL2I1L2JiL2ViNWQtNDc5Ny04YTFmLWMzZDY0NDNiMTUwNA.xml,true,Danmark,DK,Hedensted,8722.0,25.0,Ãsterbrogade,Hedensted,8722.0,22.0,HustedgÃ¥rdvej,8722 Hedensted,Ãsterbrogade 25,Til den daglige ledelse i TR-Electronic Danmark ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-08-16,2017-10-04,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",312792.0,75890636.0,567719.0,28980086.0,1000801855.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anne Marie Ottesen,Carl Peter Blicher Jensen,Carl Peter Blicher Jensen,TR-ELECTRONIC DANMARK ApS,SÃ¸ren Vestergaard,5236.0,Hedensted,2015-07-01,2016-06-30,202764.0,260163.0,254927.0,2017-06-30,2016-07-01,false,false,2017-08-16,Hedensted,Generalforsamlingen har besluttet at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.,57399.0,75890603.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24594825,indberetninger-20180424,2.5949402000000004,28980086.0,,2018-03-27T12:22:27.720Z,2017-10-13T10:17:44.041Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AR-73-AQ,2017-10-13T10:17:44.226Z,,,,,,,,,,,,,,,,,,,
28980086,2016-07-01,2017-06-30,c1,http://regnskaber.virk.dk/68008982/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzViL2M4LzE0L2I5ZDUtNDk3Ny1iMTMzLTc0ZmFjNDU3Zjk2MQ.xhtml,http://regnskaber.virk.dk/68008982/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzkzLzdkLzY2L2M3OTAtNDUxYy04MDc2LTNlM2M4M2YyMzExNA.pdf,http://regnskaber.virk.dk/68008982/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzNkL2I1L2JiL2ViNWQtNDc5Ny04YTFmLWMzZDY0NDNiMTUwNA.xml,true,Danmark,DK,Hedensted,8722.0,25.0,Ãsterbrogade,Hedensted,8722.0,22.0,HustedgÃ¥rdvej,8722 Hedensted,Ãsterbrogade 25,Til den daglige ledelse i TR-Electronic Danmark ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-08-16,2017-10-04,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,75890636.0,,28980086.0,1000801855.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anne Marie Ottesen,Carl Peter Blicher Jensen,Carl Peter Blicher Jensen,TR-ELECTRONIC DANMARK ApS,SÃ¸ren Vestergaard,,Hedensted,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,false,false,2017-08-16,Hedensted,Generalforsamlingen har besluttet at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.,,75890603.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24594825,indberetninger-20180424,2.5949402000000004,28980086.0,,2018-03-27T12:22:27.720Z,2017-10-13T10:17:44.041Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AR-73-AQ,2017-10-13T10:17:44.226Z,,,,,,,,,,,,,,,,,,14767134.0,AB REVISION. HEDENSTED ApS (REGISTRERET REVISORANPARTS- SELSKAB)
28980086,2016-07-01,2017-06-30,c2,http://regnskaber.virk.dk/68008982/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzViL2M4LzE0L2I5ZDUtNDk3Ny1iMTMzLTc0ZmFjNDU3Zjk2MQ.xhtml,http://regnskaber.virk.dk/68008982/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzkzLzdkLzY2L2M3OTAtNDUxYy04MDc2LTNlM2M4M2YyMzExNA.pdf,http://regnskaber.virk.dk/68008982/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzNkL2I1L2JiL2ViNWQtNDc5Ny04YTFmLWMzZDY0NDNiMTUwNA.xml,true,Danmark,DK,Hedensted,8722.0,25.0,Ãsterbrogade,Hedensted,8722.0,22.0,HustedgÃ¥rdvej,8722 Hedensted,Ãsterbrogade 25,Til den daglige ledelse i TR-Electronic Danmark ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-08-16,2017-10-04,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,75890636.0,,28980086.0,1000801855.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anne Marie Ottesen,Carl Peter Blicher Jensen,Carl Peter Blicher Jensen,TR-ELECTRONIC DANMARK ApS,SÃ¸ren Vestergaard,,Hedensted,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,false,false,2017-08-16,Hedensted,Generalforsamlingen har besluttet at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.,,75890603.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24594825,indberetninger-20180424,2.5949402000000004,28980086.0,,2018-03-27T12:22:27.720Z,2017-10-13T10:17:44.041Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AR-73-AQ,2017-10-13T10:17:44.226Z,,,,,,,,,,,,,,,,,,,
28980086,2016-07-01,2017-06-30,c4,http://regnskaber.virk.dk/68008982/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzViL2M4LzE0L2I5ZDUtNDk3Ny1iMTMzLTc0ZmFjNDU3Zjk2MQ.xhtml,http://regnskaber.virk.dk/68008982/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzkzLzdkLzY2L2M3OTAtNDUxYy04MDc2LTNlM2M4M2YyMzExNA.pdf,http://regnskaber.virk.dk/68008982/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzNkL2I1L2JiL2ViNWQtNDc5Ny04YTFmLWMzZDY0NDNiMTUwNA.xml,true,Danmark,DK,Hedensted,8722.0,25.0,Ãsterbrogade,Hedensted,8722.0,22.0,HustedgÃ¥rdvej,8722 Hedensted,Ãsterbrogade 25,Til den daglige ledelse i TR-Electronic Danmark ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-08-16,2017-10-04,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,75890636.0,,28980086.0,1000801855.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anne Marie Ottesen,Carl Peter Blicher Jensen,Carl Peter Blicher Jensen,TR-ELECTRONIC DANMARK ApS,SÃ¸ren Vestergaard,,Hedensted,2015-07-01,2016-06-30,51700.0,,,2017-06-30,2016-07-01,false,false,2017-08-16,Hedensted,Generalforsamlingen har besluttet at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.,,75890603.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24594825,indberetninger-20180424,2.5949402000000004,28980086.0,,2018-03-27T12:22:27.720Z,2017-10-13T10:17:44.041Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AR-73-AQ,2017-10-13T10:17:44.226Z,,,,,,,,,,,,,,,,,,,
28980086,2016-07-01,2017-06-30,c6,http://regnskaber.virk.dk/68008982/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzViL2M4LzE0L2I5ZDUtNDk3Ny1iMTMzLTc0ZmFjNDU3Zjk2MQ.xhtml,http://regnskaber.virk.dk/68008982/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzkzLzdkLzY2L2M3OTAtNDUxYy04MDc2LTNlM2M4M2YyMzExNA.pdf,http://regnskaber.virk.dk/68008982/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzNkL2I1L2JiL2ViNWQtNDc5Ny04YTFmLWMzZDY0NDNiMTUwNA.xml,true,Danmark,DK,Hedensted,8722.0,25.0,Ãsterbrogade,Hedensted,8722.0,22.0,HustedgÃ¥rdvej,8722 Hedensted,Ãsterbrogade 25,Til den daglige ledelse i TR-Electronic Danmark ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-08-16,2017-10-04,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,75890636.0,,28980086.0,1000801855.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anne Marie Ottesen,Carl Peter Blicher Jensen,Carl Peter Blicher Jensen,TR-ELECTRONIC DANMARK ApS,SÃ¸ren Vestergaard,,Hedensted,2015-07-01,2016-06-30,151064.0,,,2017-06-30,2016-07-01,false,false,2017-08-16,Hedensted,Generalforsamlingen har besluttet at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.,,75890603.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24594825,indberetninger-20180424,2.5949402000000004,28980086.0,,2018-03-27T12:22:27.720Z,2017-10-13T10:17:44.041Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AR-73-AQ,2017-10-13T10:17:44.226Z,,,,,,,,,,,,,,,,,,,
28980086,2017-06-30,2017-06-30,c8,http://regnskaber.virk.dk/68008982/ZG9rdW1lbnRsYWdlcjovLzAzLzMzLzViL2M4LzE0L2I5ZDUtNDk3Ny1iMTMzLTc0ZmFjNDU3Zjk2MQ.xhtml,http://regnskaber.virk.dk/68008982/ZG9rdW1lbnRsYWdlcjovLzAzLzRhLzkzLzdkLzY2L2M3OTAtNDUxYy04MDc2LTNlM2M4M2YyMzExNA.pdf,http://regnskaber.virk.dk/68008982/ZG9rdW1lbnRsYWdlcjovLzAzLzliLzNkL2I1L2JiL2ViNWQtNDc5Ny04YTFmLWMzZDY0NDNiMTUwNA.xml,true,Danmark,DK,Hedensted,8722.0,25.0,Ãsterbrogade,Hedensted,8722.0,22.0,HustedgÃ¥rdvej,8722 Hedensted,Ãsterbrogade 25,Til den daglige ledelse i TR-Electronic Danmark ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2017-08-16,2017-10-04,Registreret revisor,"<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Ingen.</p>",,75890636.0,,28980086.0,1000801855.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Anne Marie Ottesen,Carl Peter Blicher Jensen,Carl Peter Blicher Jensen,TR-ELECTRONIC DANMARK ApS,SÃ¸ren Vestergaard,,Hedensted,2015-07-01,2016-06-30,,,,2017-06-30,2016-07-01,false,false,2017-08-16,Hedensted,Generalforsamlingen har besluttet at Ã¥rsregnskabet for det kommende regnskabsÃ¥r ikke skal revideres.,,75890603.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:24594825,indberetninger-20180424,2.5949402000000004,28980086.0,,2018-03-27T12:22:27.720Z,2017-10-13T10:17:44.041Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-AR-73-AQ,2017-10-13T10:17:44.226Z,2333477.0,1991527.0,125000.0,2333477.0,1786552.0,25945.0,2333477.0,546925.0,25945.0,276022.0,51700.0,1609852.0,546925.0,316005.0,50392.0,220511.0,316005.0,,
