entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorCountry,AddressOfAuditorCountryIdentificationCode,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,IdentificationNumberPnrOfAuditFirm,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,ManufacturedGoodsAndGoodsForResale,OtherShorttermPayables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradePayables,ShorttermTradeReceivables,IdentificationNumberCvrOfAuditFirm,NameOfAuditFirm
28980086,2017-07-01,2018-06-30,c4,http://regnskaber.virk.dk/68008982/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzU4LzU4LzQ3L2EyMzMtNGZkZi1iZjQyLWY2ZGEwMzM4ZGFlNQ.xhtml,http://regnskaber.virk.dk/68008982/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzhiLzMyLzU4LzFmZjUtNGMxYi05YWYzLTI2MzdiMzBhZDQ1MQ.pdf,http://regnskaber.virk.dk/68008982/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzI1L2I5Lzk5L2FiN2UtNGRjYS1hZWZjLTUzMmM5OGJjNmU0Yw.xml,true,Danmark,DK,Hedensted,8722.0,23.0,Vejlevej,Hedensted,8722.0,22.0,HustedgÃ¥rdvej,8722 Hedensted,Vejlevej 23 A,Til den daglige ledelse i TR-Electronic Danmark ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-08-20,2019-09-18,Statsautoriseret revisor,340435.0,592306.0,28980086.0,mne44064,1002904069.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Daniel Beck Mortensen,Carl Peter Blicher Jensen,Carl Peter Blicher Jensen,TR-ELECTRONIC DANMARK ApS,SÃ¸ren Vestergaard,472.0,Hedensted,2017-07-01,2018-06-30,196507.0,252343.0,251871.0,2019-06-30,2018-07-01,false,2019-08-20,Hedensted,55836.0,75890603.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27835482,indberetninger-20180424,2.59262,28980086.0,AW1JFqL6IXJRhhXBN0ku,2019-09-19T10:35:21.489Z,2019-09-19T10:34:42.672Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CG-59-PE,2019-09-19T10:34:42.876Z,,,,,,,,,,,,,,,,,,,
28980086,2017-07-01,2018-06-30,c6,http://regnskaber.virk.dk/68008982/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzU4LzU4LzQ3L2EyMzMtNGZkZi1iZjQyLWY2ZGEwMzM4ZGFlNQ.xhtml,http://regnskaber.virk.dk/68008982/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzhiLzMyLzU4LzFmZjUtNGMxYi05YWYzLTI2MzdiMzBhZDQ1MQ.pdf,http://regnskaber.virk.dk/68008982/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzI1L2I5Lzk5L2FiN2UtNGRjYS1hZWZjLTUzMmM5OGJjNmU0Yw.xml,true,Danmark,DK,Hedensted,8722.0,23.0,Vejlevej,Hedensted,8722.0,22.0,HustedgÃ¥rdvej,8722 Hedensted,Vejlevej 23 A,Til den daglige ledelse i TR-Electronic Danmark ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-08-20,2019-09-18,Statsautoriseret revisor,,,28980086.0,mne44064,1002904069.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Daniel Beck Mortensen,Carl Peter Blicher Jensen,Carl Peter Blicher Jensen,TR-ELECTRONIC DANMARK ApS,SÃ¸ren Vestergaard,,Hedensted,2017-07-01,2018-06-30,52900.0,,,2019-06-30,2018-07-01,false,2019-08-20,Hedensted,,75890603.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27835482,indberetninger-20180424,2.59262,28980086.0,AW1JFqL6IXJRhhXBN0ku,2019-09-19T10:35:21.489Z,2019-09-19T10:34:42.672Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CG-59-PE,2019-09-19T10:34:42.876Z,,,,,,,,,,,,,,,,,,,
28980086,2017-07-01,2018-06-30,c8,http://regnskaber.virk.dk/68008982/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzU4LzU4LzQ3L2EyMzMtNGZkZi1iZjQyLWY2ZGEwMzM4ZGFlNQ.xhtml,http://regnskaber.virk.dk/68008982/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzhiLzMyLzU4LzFmZjUtNGMxYi05YWYzLTI2MzdiMzBhZDQ1MQ.pdf,http://regnskaber.virk.dk/68008982/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzI1L2I5Lzk5L2FiN2UtNGRjYS1hZWZjLTUzMmM5OGJjNmU0Yw.xml,true,Danmark,DK,Hedensted,8722.0,23.0,Vejlevej,Hedensted,8722.0,22.0,HustedgÃ¥rdvej,8722 Hedensted,Vejlevej 23 A,Til den daglige ledelse i TR-Electronic Danmark ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-08-20,2019-09-18,Statsautoriseret revisor,,,28980086.0,mne44064,1002904069.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Daniel Beck Mortensen,Carl Peter Blicher Jensen,Carl Peter Blicher Jensen,TR-ELECTRONIC DANMARK ApS,SÃ¸ren Vestergaard,,Hedensted,2017-07-01,2018-06-30,143607.0,,,2019-06-30,2018-07-01,false,2019-08-20,Hedensted,,75890603.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27835482,indberetninger-20180424,2.59262,28980086.0,AW1JFqL6IXJRhhXBN0ku,2019-09-19T10:35:21.489Z,2019-09-19T10:34:42.672Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CG-59-PE,2019-09-19T10:34:42.876Z,,,,,,,,,,,,,,,,,,,
28980086,2018-06-30,2018-06-30,c10,http://regnskaber.virk.dk/68008982/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzU4LzU4LzQ3L2EyMzMtNGZkZi1iZjQyLWY2ZGEwMzM4ZGFlNQ.xhtml,http://regnskaber.virk.dk/68008982/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzhiLzMyLzU4LzFmZjUtNGMxYi05YWYzLTI2MzdiMzBhZDQ1MQ.pdf,http://regnskaber.virk.dk/68008982/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzI1L2I5Lzk5L2FiN2UtNGRjYS1hZWZjLTUzMmM5OGJjNmU0Yw.xml,true,Danmark,DK,Hedensted,8722.0,23.0,Vejlevej,Hedensted,8722.0,22.0,HustedgÃ¥rdvej,8722 Hedensted,Vejlevej 23 A,Til den daglige ledelse i TR-Electronic Danmark ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-08-20,2019-09-18,Statsautoriseret revisor,,,28980086.0,mne44064,1002904069.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Daniel Beck Mortensen,Carl Peter Blicher Jensen,Carl Peter Blicher Jensen,TR-ELECTRONIC DANMARK ApS,SÃ¸ren Vestergaard,,Hedensted,2017-07-01,2018-06-30,,,,2019-06-30,2018-07-01,false,2019-08-20,Hedensted,,75890603.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27835482,indberetninger-20180424,2.59262,28980086.0,AW1JFqL6IXJRhhXBN0ku,2019-09-19T10:35:21.489Z,2019-09-19T10:34:42.672Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CG-59-PE,2019-09-19T10:34:42.876Z,2428787.0,2118431.0,125000.0,2428787.0,1931359.0,23336.0,2428787.0,497428.0,23336.0,239601.0,52900.0,1753459.0,497428.0,287020.0,50836.0,206991.0,287020.0,,
28980086,2018-07-01,2019-06-30,c0,http://regnskaber.virk.dk/68008982/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzU4LzU4LzQ3L2EyMzMtNGZkZi1iZjQyLWY2ZGEwMzM4ZGFlNQ.xhtml,http://regnskaber.virk.dk/68008982/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzhiLzMyLzU4LzFmZjUtNGMxYi05YWYzLTI2MzdiMzBhZDQ1MQ.pdf,http://regnskaber.virk.dk/68008982/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzI1L2I5Lzk5L2FiN2UtNGRjYS1hZWZjLTUzMmM5OGJjNmU0Yw.xml,true,Danmark,DK,Hedensted,8722.0,23.0,Vejlevej,Hedensted,8722.0,22.0,HustedgÃ¥rdvej,8722 Hedensted,Vejlevej 23 A,Til den daglige ledelse i TR-Electronic Danmark ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-08-20,2019-09-18,Statsautoriseret revisor,339083.0,594468.0,28980086.0,mne44064,1002904069.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Daniel Beck Mortensen,Carl Peter Blicher Jensen,Carl Peter Blicher Jensen,TR-ELECTRONIC DANMARK ApS,SÃ¸ren Vestergaard,1607.0,Hedensted,2017-07-01,2018-06-30,200322.0,256992.0,255385.0,2019-06-30,2018-07-01,false,2019-08-20,Hedensted,56670.0,75890603.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27835482,indberetninger-20180424,2.59262,28980086.0,AW1JFqL6IXJRhhXBN0ku,2019-09-19T10:35:21.489Z,2019-09-19T10:34:42.672Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CG-59-PE,2019-09-19T10:34:42.876Z,,,,,,,,,,,,,,,,,,,
28980086,2018-07-01,2019-06-30,c1,http://regnskaber.virk.dk/68008982/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzU4LzU4LzQ3L2EyMzMtNGZkZi1iZjQyLWY2ZGEwMzM4ZGFlNQ.xhtml,http://regnskaber.virk.dk/68008982/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzhiLzMyLzU4LzFmZjUtNGMxYi05YWYzLTI2MzdiMzBhZDQ1MQ.pdf,http://regnskaber.virk.dk/68008982/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzI1L2I5Lzk5L2FiN2UtNGRjYS1hZWZjLTUzMmM5OGJjNmU0Yw.xml,true,Danmark,DK,Hedensted,8722.0,23.0,Vejlevej,Hedensted,8722.0,22.0,HustedgÃ¥rdvej,8722 Hedensted,Vejlevej 23 A,Til den daglige ledelse i TR-Electronic Danmark ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-08-20,2019-09-18,Statsautoriseret revisor,,,28980086.0,mne44064,1002904069.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Daniel Beck Mortensen,Carl Peter Blicher Jensen,Carl Peter Blicher Jensen,TR-ELECTRONIC DANMARK ApS,SÃ¸ren Vestergaard,,Hedensted,2017-07-01,2018-06-30,,,,2019-06-30,2018-07-01,false,2019-08-20,Hedensted,,75890603.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27835482,indberetninger-20180424,2.59262,28980086.0,AW1JFqL6IXJRhhXBN0ku,2019-09-19T10:35:21.489Z,2019-09-19T10:34:42.672Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CG-59-PE,2019-09-19T10:34:42.876Z,,,,,,,,,,,,,,,,,,27521975.0,"REVISIONSFIRMAET RATHMANN & MORTENSEN, GODKENDT REVISIONSANPARTSSELSKAB"
28980086,2018-07-01,2019-06-30,c2,http://regnskaber.virk.dk/68008982/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzU4LzU4LzQ3L2EyMzMtNGZkZi1iZjQyLWY2ZGEwMzM4ZGFlNQ.xhtml,http://regnskaber.virk.dk/68008982/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzhiLzMyLzU4LzFmZjUtNGMxYi05YWYzLTI2MzdiMzBhZDQ1MQ.pdf,http://regnskaber.virk.dk/68008982/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzI1L2I5Lzk5L2FiN2UtNGRjYS1hZWZjLTUzMmM5OGJjNmU0Yw.xml,true,Danmark,DK,Hedensted,8722.0,23.0,Vejlevej,Hedensted,8722.0,22.0,HustedgÃ¥rdvej,8722 Hedensted,Vejlevej 23 A,Til den daglige ledelse i TR-Electronic Danmark ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-08-20,2019-09-18,Statsautoriseret revisor,,,28980086.0,mne44064,1002904069.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Daniel Beck Mortensen,Carl Peter Blicher Jensen,Carl Peter Blicher Jensen,TR-ELECTRONIC DANMARK ApS,SÃ¸ren Vestergaard,,Hedensted,2017-07-01,2018-06-30,,,,2019-06-30,2018-07-01,false,2019-08-20,Hedensted,,75890603.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27835482,indberetninger-20180424,2.59262,28980086.0,AW1JFqL6IXJRhhXBN0ku,2019-09-19T10:35:21.489Z,2019-09-19T10:34:42.672Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CG-59-PE,2019-09-19T10:34:42.876Z,,,,,,,,,,,,,,,,,,,
28980086,2018-07-01,2019-06-30,c3,http://regnskaber.virk.dk/68008982/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzU4LzU4LzQ3L2EyMzMtNGZkZi1iZjQyLWY2ZGEwMzM4ZGFlNQ.xhtml,http://regnskaber.virk.dk/68008982/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzhiLzMyLzU4LzFmZjUtNGMxYi05YWYzLTI2MzdiMzBhZDQ1MQ.pdf,http://regnskaber.virk.dk/68008982/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzI1L2I5Lzk5L2FiN2UtNGRjYS1hZWZjLTUzMmM5OGJjNmU0Yw.xml,true,Danmark,DK,Hedensted,8722.0,23.0,Vejlevej,Hedensted,8722.0,22.0,HustedgÃ¥rdvej,8722 Hedensted,Vejlevej 23 A,Til den daglige ledelse i TR-Electronic Danmark ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-08-20,2019-09-18,Statsautoriseret revisor,,,28980086.0,mne44064,1002904069.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Daniel Beck Mortensen,Carl Peter Blicher Jensen,Carl Peter Blicher Jensen,TR-ELECTRONIC DANMARK ApS,SÃ¸ren Vestergaard,,Hedensted,2017-07-01,2018-06-30,,,,2019-06-30,2018-07-01,false,2019-08-20,Hedensted,,75890603.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27835482,indberetninger-20180424,2.59262,28980086.0,AW1JFqL6IXJRhhXBN0ku,2019-09-19T10:35:21.489Z,2019-09-19T10:34:42.672Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CG-59-PE,2019-09-19T10:34:42.876Z,,,,,,,,,,,,,,,,,,27521975.0,"REVISIONSFIRMAET RATHMANN & MORTENSEN, GODKENDT REVISIONSANPARTSSELSKAB"
28980086,2018-07-01,2019-06-30,c5,http://regnskaber.virk.dk/68008982/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzU4LzU4LzQ3L2EyMzMtNGZkZi1iZjQyLWY2ZGEwMzM4ZGFlNQ.xhtml,http://regnskaber.virk.dk/68008982/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzhiLzMyLzU4LzFmZjUtNGMxYi05YWYzLTI2MzdiMzBhZDQ1MQ.pdf,http://regnskaber.virk.dk/68008982/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzI1L2I5Lzk5L2FiN2UtNGRjYS1hZWZjLTUzMmM5OGJjNmU0Yw.xml,true,Danmark,DK,Hedensted,8722.0,23.0,Vejlevej,Hedensted,8722.0,22.0,HustedgÃ¥rdvej,8722 Hedensted,Vejlevej 23 A,Til den daglige ledelse i TR-Electronic Danmark ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-08-20,2019-09-18,Statsautoriseret revisor,,,28980086.0,mne44064,1002904069.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Daniel Beck Mortensen,Carl Peter Blicher Jensen,Carl Peter Blicher Jensen,TR-ELECTRONIC DANMARK ApS,SÃ¸ren Vestergaard,,Hedensted,2017-07-01,2018-06-30,54000.0,,,2019-06-30,2018-07-01,false,2019-08-20,Hedensted,,75890603.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27835482,indberetninger-20180424,2.59262,28980086.0,AW1JFqL6IXJRhhXBN0ku,2019-09-19T10:35:21.489Z,2019-09-19T10:34:42.672Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CG-59-PE,2019-09-19T10:34:42.876Z,,,,,,,,,,,,,,,,,,,
28980086,2018-07-01,2019-06-30,c7,http://regnskaber.virk.dk/68008982/ZG9rdW1lbnRsYWdlcjovLzAzL2VkLzU4LzU4LzQ3L2EyMzMtNGZkZi1iZjQyLWY2ZGEwMzM4ZGFlNQ.xhtml,http://regnskaber.virk.dk/68008982/ZG9rdW1lbnRsYWdlcjovLzAzL2JmLzhiLzMyLzU4LzFmZjUtNGMxYi05YWYzLTI2MzdiMzBhZDQ1MQ.pdf,http://regnskaber.virk.dk/68008982/ZG9rdW1lbnRsYWdlcjovLzAzL2UxLzI1L2I5Lzk5L2FiN2UtNGRjYS1hZWZjLTUzMmM5OGJjNmU0Yw.xml,true,Danmark,DK,Hedensted,8722.0,23.0,Vejlevej,Hedensted,8722.0,22.0,HustedgÃ¥rdvej,8722 Hedensted,Vejlevej 23 A,Til den daglige ledelse i TR-Electronic Danmark ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,1.0,Regnskabsklasse B,Ledelsen anser betingelserne for at udelade revision for opfyldt.,2019-08-20,2019-09-18,Statsautoriseret revisor,,,28980086.0,mne44064,1002904069.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Daniel Beck Mortensen,Carl Peter Blicher Jensen,Carl Peter Blicher Jensen,TR-ELECTRONIC DANMARK ApS,SÃ¸ren Vestergaard,,Hedensted,2017-07-01,2018-06-30,146322.0,,,2019-06-30,2018-07-01,false,2019-08-20,Hedensted,,75890603.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27835482,indberetninger-20180424,2.59262,28980086.0,AW1JFqL6IXJRhhXBN0ku,2019-09-19T10:35:21.489Z,2019-09-19T10:34:42.672Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CG-59-PE,2019-09-19T10:34:42.876Z,,,,,,,,,,,,,,,,,,,
