entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTaxReceivables,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
36919582,2017-01-01,2017-12-31,ID_5,,http://regnskaber.virk.dk/28591963/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzNjLzdjLzNjLzI0ODItNDQ4Ny1hNDU2LTQzZmM5NDk2MDQ1Zg.pdf,http://regnskaber.virk.dk/28591963/ZG9rdW1lbnRsYWdlcjovLzAzLzE1L2RiL2E5L2MwLzkzMDEtNDcxZS1hNjQwLTQ0ZTNkZTBkYTk4MQ.xml,true,"Tilst, 8381",Anelystparken 47D,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-24,2019-04-24,2015-06-01,2019-05-09,-4000.0,36919582.0,36472960.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for TKM-Byg Holding ApS.,-160023.0,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kristoffer Broberg MÃ¸ller,TKM-Byg Holding ApS,Talium ApS,3280.0,0.0,Kirke Hyllinge,2017-01-01,2017-12-31,-167303.0,-167303.0,-4000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,Administrerende direktÃ¸r,Ingen bistand,urn:ofk:oid:27112917,indberetninger-20180424,2.5118406,36919582.0,AWqeMPW3RYGX6_YTHjV2,2019-05-09T20:03:15.531Z,2019-05-09T20:02:49.315Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-91-EB,2019-05-09T20:02:49.481Z,,,,,,,,,,,,,,,,,,,
36919582,2017-01-01,2017-12-31,ID_7,,http://regnskaber.virk.dk/28591963/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzNjLzdjLzNjLzI0ODItNDQ4Ny1hNDU2LTQzZmM5NDk2MDQ1Zg.pdf,http://regnskaber.virk.dk/28591963/ZG9rdW1lbnRsYWdlcjovLzAzLzE1L2RiL2E5L2MwLzkzMDEtNDcxZS1hNjQwLTQ0ZTNkZTBkYTk4MQ.xml,true,"Tilst, 8381",Anelystparken 47D,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-24,2019-04-24,2015-06-01,2019-05-09,,36919582.0,36472960.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for TKM-Byg Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kristoffer Broberg MÃ¸ller,TKM-Byg Holding ApS,Talium ApS,,,Kirke Hyllinge,2017-01-01,2017-12-31,-252256.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,Administrerende direktÃ¸r,Ingen bistand,urn:ofk:oid:27112917,indberetninger-20180424,2.5118406,36919582.0,AWqeMPW3RYGX6_YTHjV2,2019-05-09T20:03:15.531Z,2019-05-09T20:02:49.315Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-91-EB,2019-05-09T20:02:49.481Z,,,,,,,,,,,,,,,,,,,
36919582,2017-01-01,2017-12-31,ID_9,,http://regnskaber.virk.dk/28591963/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzNjLzdjLzNjLzI0ODItNDQ4Ny1hNDU2LTQzZmM5NDk2MDQ1Zg.pdf,http://regnskaber.virk.dk/28591963/ZG9rdW1lbnRsYWdlcjovLzAzLzE1L2RiL2E5L2MwLzkzMDEtNDcxZS1hNjQwLTQ0ZTNkZTBkYTk4MQ.xml,true,"Tilst, 8381",Anelystparken 47D,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-24,2019-04-24,2015-06-01,2019-05-09,,36919582.0,36472960.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for TKM-Byg Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kristoffer Broberg MÃ¸ller,TKM-Byg Holding ApS,Talium ApS,,,Kirke Hyllinge,2017-01-01,2017-12-31,84953.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,Administrerende direktÃ¸r,Ingen bistand,urn:ofk:oid:27112917,indberetninger-20180424,2.5118406,36919582.0,AWqeMPW3RYGX6_YTHjV2,2019-05-09T20:03:15.531Z,2019-05-09T20:02:49.315Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-91-EB,2019-05-09T20:02:49.481Z,,,,,,,,,,,,,,,,,,,
36919582,2017-12-31,2017-12-31,ID_4,,http://regnskaber.virk.dk/28591963/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzNjLzdjLzNjLzI0ODItNDQ4Ny1hNDU2LTQzZmM5NDk2MDQ1Zg.pdf,http://regnskaber.virk.dk/28591963/ZG9rdW1lbnRsYWdlcjovLzAzLzE1L2RiL2E5L2MwLzkzMDEtNDcxZS1hNjQwLTQ0ZTNkZTBkYTk4MQ.xml,true,"Tilst, 8381",Anelystparken 47D,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-24,2019-04-24,2015-06-01,2019-05-09,,36919582.0,36472960.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for TKM-Byg Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kristoffer Broberg MÃ¸ller,TKM-Byg Holding ApS,Talium ApS,,,Kirke Hyllinge,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,Administrerende direktÃ¸r,Ingen bistand,urn:ofk:oid:27112917,indberetninger-20180424,2.5118406,36919582.0,AWqeMPW3RYGX6_YTHjV2,2019-05-09T20:03:15.531Z,2019-05-09T20:02:49.315Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-91-EB,2019-05-09T20:02:49.481Z,140983.0,38500.0,50000.0,118250.0,128773.0,140983.0,12210.0,22733.0,22733.0,22733.0,8210.0,3750.0,78773.0,12210.0,79750.0,60000.0,16000.0,4000.0,
36919582,2018-01-01,2018-12-31,ID_0,,http://regnskaber.virk.dk/28591963/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzNjLzdjLzNjLzI0ODItNDQ4Ny1hNDU2LTQzZmM5NDk2MDQ1Zg.pdf,http://regnskaber.virk.dk/28591963/ZG9rdW1lbnRsYWdlcjovLzAzLzE1L2RiL2E5L2MwLzkzMDEtNDcxZS1hNjQwLTQ0ZTNkZTBkYTk4MQ.xml,true,"Tilst, 8381",Anelystparken 47D,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-24,2019-04-24,2015-06-01,2019-05-09,,36919582.0,36472960.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for TKM-Byg Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kristoffer Broberg MÃ¸ller,TKM-Byg Holding ApS,Talium ApS,,,Kirke Hyllinge,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,Administrerende direktÃ¸r,Ingen bistand,urn:ofk:oid:27112917,indberetninger-20180424,2.5118406,36919582.0,AWqeMPW3RYGX6_YTHjV2,2019-05-09T20:03:15.531Z,2019-05-09T20:02:49.315Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-91-EB,2019-05-09T20:02:49.481Z,,,,,,,,,,,,,,,,,,,Kristoffer Broberg MÃ¸ller
36919582,2018-01-01,2018-12-31,ID_1,,http://regnskaber.virk.dk/28591963/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzNjLzdjLzNjLzI0ODItNDQ4Ny1hNDU2LTQzZmM5NDk2MDQ1Zg.pdf,http://regnskaber.virk.dk/28591963/ZG9rdW1lbnRsYWdlcjovLzAzLzE1L2RiL2E5L2MwLzkzMDEtNDcxZS1hNjQwLTQ0ZTNkZTBkYTk4MQ.xml,true,"Tilst, 8381",Anelystparken 47D,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-24,2019-04-24,2015-06-01,2019-05-09,,36919582.0,36472960.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for TKM-Byg Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kristoffer Broberg MÃ¸ller,TKM-Byg Holding ApS,Talium ApS,,,Kirke Hyllinge,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,Administrerende direktÃ¸r,Ingen bistand,urn:ofk:oid:27112917,indberetninger-20180424,2.5118406,36919582.0,AWqeMPW3RYGX6_YTHjV2,2019-05-09T20:03:15.531Z,2019-05-09T20:02:49.315Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-91-EB,2019-05-09T20:02:49.481Z,,,,,,,,,,,,,,,,,,,
36919582,2018-01-01,2018-12-31,ID_2,,http://regnskaber.virk.dk/28591963/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzNjLzdjLzNjLzI0ODItNDQ4Ny1hNDU2LTQzZmM5NDk2MDQ1Zg.pdf,http://regnskaber.virk.dk/28591963/ZG9rdW1lbnRsYWdlcjovLzAzLzE1L2RiL2E5L2MwLzkzMDEtNDcxZS1hNjQwLTQ0ZTNkZTBkYTk4MQ.xml,true,"Tilst, 8381",Anelystparken 47D,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-24,2019-04-24,2015-06-01,2019-05-09,-4000.0,36919582.0,36472960.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for TKM-Byg Holding ApS.,-840.0,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kristoffer Broberg MÃ¸ller,TKM-Byg Holding ApS,Talium ApS,82732.0,16.0,Kirke Hyllinge,2017-01-01,2017-12-31,-87556.0,-87556.0,-4000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,Administrerende direktÃ¸r,Ingen bistand,urn:ofk:oid:27112917,indberetninger-20180424,2.5118406,36919582.0,AWqeMPW3RYGX6_YTHjV2,2019-05-09T20:03:15.531Z,2019-05-09T20:02:49.315Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-91-EB,2019-05-09T20:02:49.481Z,,,,,,,,,,,,,,,,,,,
36919582,2018-01-01,2018-12-31,ID_6,,http://regnskaber.virk.dk/28591963/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzNjLzdjLzNjLzI0ODItNDQ4Ny1hNDU2LTQzZmM5NDk2MDQ1Zg.pdf,http://regnskaber.virk.dk/28591963/ZG9rdW1lbnRsYWdlcjovLzAzLzE1L2RiL2E5L2MwLzkzMDEtNDcxZS1hNjQwLTQ0ZTNkZTBkYTk4MQ.xml,true,"Tilst, 8381",Anelystparken 47D,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-24,2019-04-24,2015-06-01,2019-05-09,,36919582.0,36472960.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for TKM-Byg Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kristoffer Broberg MÃ¸ller,TKM-Byg Holding ApS,Talium ApS,,,Kirke Hyllinge,2017-01-01,2017-12-31,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,Administrerende direktÃ¸r,Ingen bistand,urn:ofk:oid:27112917,indberetninger-20180424,2.5118406,36919582.0,AWqeMPW3RYGX6_YTHjV2,2019-05-09T20:03:15.531Z,2019-05-09T20:02:49.315Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-91-EB,2019-05-09T20:02:49.481Z,,,,,,,,,,,,,,,,,,,
36919582,2018-01-01,2018-12-31,ID_8,,http://regnskaber.virk.dk/28591963/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzNjLzdjLzNjLzI0ODItNDQ4Ny1hNDU2LTQzZmM5NDk2MDQ1Zg.pdf,http://regnskaber.virk.dk/28591963/ZG9rdW1lbnRsYWdlcjovLzAzLzE1L2RiL2E5L2MwLzkzMDEtNDcxZS1hNjQwLTQ0ZTNkZTBkYTk4MQ.xml,true,"Tilst, 8381",Anelystparken 47D,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-24,2019-04-24,2015-06-01,2019-05-09,,36919582.0,36472960.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for TKM-Byg Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kristoffer Broberg MÃ¸ller,TKM-Byg Holding ApS,Talium ApS,,,Kirke Hyllinge,2017-01-01,2017-12-31,-87556.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,Administrerende direktÃ¸r,Ingen bistand,urn:ofk:oid:27112917,indberetninger-20180424,2.5118406,36919582.0,AWqeMPW3RYGX6_YTHjV2,2019-05-09T20:03:15.531Z,2019-05-09T20:02:49.315Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-91-EB,2019-05-09T20:02:49.481Z,,,,,,,,,,,,,,,,,,,
36919582,2018-12-31,2018-12-31,ID_3,,http://regnskaber.virk.dk/28591963/ZG9rdW1lbnRsYWdlcjovLzAzLzU0LzNjLzdjLzNjLzI0ODItNDQ4Ny1hNDU2LTQzZmM5NDk2MDQ1Zg.pdf,http://regnskaber.virk.dk/28591963/ZG9rdW1lbnRsYWdlcjovLzAzLzE1L2RiL2E5L2MwLzkzMDEtNDcxZS1hNjQwLTQ0ZTNkZTBkYTk4MQ.xml,true,"Tilst, 8381",Anelystparken 47D,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018.",2019-04-24,2019-04-24,2015-06-01,2019-05-09,,36919582.0,36472960.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2018 - 31. december 2018 for TKM-Byg Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kristoffer Broberg MÃ¸ller,TKM-Byg Holding ApS,Talium ApS,,,Kirke Hyllinge,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-12-31,2018-01-01,false,Administrerende direktÃ¸r,Ingen bistand,urn:ofk:oid:27112917,indberetninger-20180424,2.5118406,36919582.0,AWqeMPW3RYGX6_YTHjV2,2019-05-09T20:03:15.531Z,2019-05-09T20:02:49.315Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-91-EB,2019-05-09T20:02:49.481Z,45216.0,45216.0,50000.0,45216.0,41216.0,45216.0,4000.0,0.0,0.0,0.0,0.0,0.0,-8784.0,4000.0,0.0,0.0,0.0,4000.0,
