entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,TaxExpenseOnOrdinaryActivities,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromAssociates,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTaxReceivablesFromGroupEnterprises,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
36919582,2016-01-01,2016-12-31,ID_5,,http://regnskaber.virk.dk/28591963/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2ExL2E2LzU0L2QxMjItNGU1OC1hZmYzLWJjOWEwZDE2NWJlMA.pdf,http://regnskaber.virk.dk/28591963/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2Q1LzlmL2IzL2Y5MzAtNDBkOC1iODZhLTMwNGEyMzM0YTU3NA.xml,true,"8210, Aarhus V","HaslegÃ¥rdsvej 8-10, D37",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-04-10,2018-04-10,2015-06-01,2018-04-11,-4000.0,36919582.0,36472960.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for TKM-Byg Holding ApS.,138934.0,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kristoffer Broberg MÃ¸ller,TKM-Byg Holding ApS,Talium ApS,0.0,Kirke Hyllinge,2016-01-01,2016-12-31,135814.0,134934.0,-4000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,-880.0,Administrerende direktÃ¸r,Ingen bistand,urn:ofk:oid:25288846,indberetninger-20180424,2.5097342,36919582.0,AWKzd80lx8uVRSOdfmV5,2018-04-11T06:50:30.628Z,2018-04-11T06:49:55.107Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-61-EC,2018-04-11T06:49:55.377Z,,,,,,,,,,,,,,,,,,,,,,,,
36919582,2016-01-01,2016-12-31,ID_7,,http://regnskaber.virk.dk/28591963/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2ExL2E2LzU0L2QxMjItNGU1OC1hZmYzLWJjOWEwZDE2NWJlMA.pdf,http://regnskaber.virk.dk/28591963/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2Q1LzlmL2IzL2Y5MzAtNDBkOC1iODZhLTMwNGEyMzM0YTU3NA.xml,true,"8210, Aarhus V","HaslegÃ¥rdsvej 8-10, D37",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-04-10,2018-04-10,2015-06-01,2018-04-11,,36919582.0,36472960.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for TKM-Byg Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kristoffer Broberg MÃ¸ller,TKM-Byg Holding ApS,Talium ApS,,Kirke Hyllinge,2016-01-01,2016-12-31,-138934.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,,Administrerende direktÃ¸r,Ingen bistand,urn:ofk:oid:25288846,indberetninger-20180424,2.5097342,36919582.0,AWKzd80lx8uVRSOdfmV5,2018-04-11T06:50:30.628Z,2018-04-11T06:49:55.107Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-61-EC,2018-04-11T06:49:55.377Z,,,,,,,,,,,,,,,,,,,,,,,,
36919582,2016-01-01,2016-12-31,ID_9,,http://regnskaber.virk.dk/28591963/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2ExL2E2LzU0L2QxMjItNGU1OC1hZmYzLWJjOWEwZDE2NWJlMA.pdf,http://regnskaber.virk.dk/28591963/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2Q1LzlmL2IzL2Y5MzAtNDBkOC1iODZhLTMwNGEyMzM0YTU3NA.xml,true,"8210, Aarhus V","HaslegÃ¥rdsvej 8-10, D37",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-04-10,2018-04-10,2015-06-01,2018-04-11,,36919582.0,36472960.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for TKM-Byg Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kristoffer Broberg MÃ¸ller,TKM-Byg Holding ApS,Talium ApS,,Kirke Hyllinge,2016-01-01,2016-12-31,3120.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,,Administrerende direktÃ¸r,Ingen bistand,urn:ofk:oid:25288846,indberetninger-20180424,2.5097342,36919582.0,AWKzd80lx8uVRSOdfmV5,2018-04-11T06:50:30.628Z,2018-04-11T06:49:55.107Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-61-EC,2018-04-11T06:49:55.377Z,,,,,,,,,,,,,,,,,,,,,,,,
36919582,2016-12-31,2016-12-31,ID_4,,http://regnskaber.virk.dk/28591963/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2ExL2E2LzU0L2QxMjItNGU1OC1hZmYzLWJjOWEwZDE2NWJlMA.pdf,http://regnskaber.virk.dk/28591963/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2Q1LzlmL2IzL2Y5MzAtNDBkOC1iODZhLTMwNGEyMzM0YTU3NA.xml,true,"8210, Aarhus V","HaslegÃ¥rdsvej 8-10, D37",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-04-10,2018-04-10,2015-06-01,2018-04-11,,36919582.0,36472960.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for TKM-Byg Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kristoffer Broberg MÃ¸ller,TKM-Byg Holding ApS,Talium ApS,,Kirke Hyllinge,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,,Administrerende direktÃ¸r,Ingen bistand,urn:ofk:oid:25288846,indberetninger-20180424,2.5097342,36919582.0,AWKzd80lx8uVRSOdfmV5,2018-04-11T06:50:30.628Z,2018-04-11T06:49:55.107Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-61-EC,2018-04-11T06:49:55.377Z,376134.0,0.0,50000.0,73878.0,296076.0,376134.0,80058.0,302256.0,0.0,302256.0,302256.0,0.0,0.0,252256.0,-6180.0,80058.0,4000.0,73878.0,0.0,72058.0,0.0,73878.0,4000.0,
36919582,2017-01-01,2017-12-31,ID_0,,http://regnskaber.virk.dk/28591963/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2ExL2E2LzU0L2QxMjItNGU1OC1hZmYzLWJjOWEwZDE2NWJlMA.pdf,http://regnskaber.virk.dk/28591963/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2Q1LzlmL2IzL2Y5MzAtNDBkOC1iODZhLTMwNGEyMzM0YTU3NA.xml,true,"8210, Aarhus V","HaslegÃ¥rdsvej 8-10, D37",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-04-10,2018-04-10,2015-06-01,2018-04-11,,36919582.0,36472960.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for TKM-Byg Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kristoffer Broberg MÃ¸ller,TKM-Byg Holding ApS,Talium ApS,,Kirke Hyllinge,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,,Administrerende direktÃ¸r,Ingen bistand,urn:ofk:oid:25288846,indberetninger-20180424,2.5097342,36919582.0,AWKzd80lx8uVRSOdfmV5,2018-04-11T06:50:30.628Z,2018-04-11T06:49:55.107Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-61-EC,2018-04-11T06:49:55.377Z,,,,,,,,,,,,,,,,,,,,,,,,Kristoffer Broberg MÃ¸ller
36919582,2017-01-01,2017-12-31,ID_1,,http://regnskaber.virk.dk/28591963/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2ExL2E2LzU0L2QxMjItNGU1OC1hZmYzLWJjOWEwZDE2NWJlMA.pdf,http://regnskaber.virk.dk/28591963/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2Q1LzlmL2IzL2Y5MzAtNDBkOC1iODZhLTMwNGEyMzM0YTU3NA.xml,true,"8210, Aarhus V","HaslegÃ¥rdsvej 8-10, D37",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-04-10,2018-04-10,2015-06-01,2018-04-11,,36919582.0,36472960.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for TKM-Byg Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kristoffer Broberg MÃ¸ller,TKM-Byg Holding ApS,Talium ApS,,Kirke Hyllinge,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,,Administrerende direktÃ¸r,Ingen bistand,urn:ofk:oid:25288846,indberetninger-20180424,2.5097342,36919582.0,AWKzd80lx8uVRSOdfmV5,2018-04-11T06:50:30.628Z,2018-04-11T06:49:55.107Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-61-EC,2018-04-11T06:49:55.377Z,,,,,,,,,,,,,,,,,,,,,,,,
36919582,2017-01-01,2017-12-31,ID_2,,http://regnskaber.virk.dk/28591963/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2ExL2E2LzU0L2QxMjItNGU1OC1hZmYzLWJjOWEwZDE2NWJlMA.pdf,http://regnskaber.virk.dk/28591963/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2Q1LzlmL2IzL2Y5MzAtNDBkOC1iODZhLTMwNGEyMzM0YTU3NA.xml,true,"8210, Aarhus V","HaslegÃ¥rdsvej 8-10, D37",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-04-10,2018-04-10,2015-06-01,2018-04-11,-4000.0,36919582.0,36472960.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for TKM-Byg Holding ApS.,-160023.0,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kristoffer Broberg MÃ¸ller,TKM-Byg Holding ApS,Talium ApS,3280.0,Kirke Hyllinge,2016-01-01,2016-12-31,-167303.0,-167303.0,-4000.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,0.0,Administrerende direktÃ¸r,Ingen bistand,urn:ofk:oid:25288846,indberetninger-20180424,2.5097342,36919582.0,AWKzd80lx8uVRSOdfmV5,2018-04-11T06:50:30.628Z,2018-04-11T06:49:55.107Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-61-EC,2018-04-11T06:49:55.377Z,,,,,,,,,,,,,,,,,,,,,,,,
36919582,2017-01-01,2017-12-31,ID_6,,http://regnskaber.virk.dk/28591963/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2ExL2E2LzU0L2QxMjItNGU1OC1hZmYzLWJjOWEwZDE2NWJlMA.pdf,http://regnskaber.virk.dk/28591963/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2Q1LzlmL2IzL2Y5MzAtNDBkOC1iODZhLTMwNGEyMzM0YTU3NA.xml,true,"8210, Aarhus V","HaslegÃ¥rdsvej 8-10, D37",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-04-10,2018-04-10,2015-06-01,2018-04-11,,36919582.0,36472960.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for TKM-Byg Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kristoffer Broberg MÃ¸ller,TKM-Byg Holding ApS,Talium ApS,,Kirke Hyllinge,2016-01-01,2016-12-31,252256.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,,Administrerende direktÃ¸r,Ingen bistand,urn:ofk:oid:25288846,indberetninger-20180424,2.5097342,36919582.0,AWKzd80lx8uVRSOdfmV5,2018-04-11T06:50:30.628Z,2018-04-11T06:49:55.107Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-61-EC,2018-04-11T06:49:55.377Z,,,,,,,,,,,,,,,,,,,,,,,,
36919582,2017-01-01,2017-12-31,ID_8,,http://regnskaber.virk.dk/28591963/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2ExL2E2LzU0L2QxMjItNGU1OC1hZmYzLWJjOWEwZDE2NWJlMA.pdf,http://regnskaber.virk.dk/28591963/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2Q1LzlmL2IzL2Y5MzAtNDBkOC1iODZhLTMwNGEyMzM0YTU3NA.xml,true,"8210, Aarhus V","HaslegÃ¥rdsvej 8-10, D37",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-04-10,2018-04-10,2015-06-01,2018-04-11,,36919582.0,36472960.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for TKM-Byg Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kristoffer Broberg MÃ¸ller,TKM-Byg Holding ApS,Talium ApS,,Kirke Hyllinge,2016-01-01,2016-12-31,-84953.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,,Administrerende direktÃ¸r,Ingen bistand,urn:ofk:oid:25288846,indberetninger-20180424,2.5097342,36919582.0,AWKzd80lx8uVRSOdfmV5,2018-04-11T06:50:30.628Z,2018-04-11T06:49:55.107Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-61-EC,2018-04-11T06:49:55.377Z,,,,,,,,,,,,,,,,,,,,,,,,
36919582,2017-12-31,2017-12-31,ID_3,,http://regnskaber.virk.dk/28591963/ZG9rdW1lbnRsYWdlcjovLzAzLzdiL2ExL2E2LzU0L2QxMjItNGU1OC1hZmYzLWJjOWEwZDE2NWJlMA.pdf,http://regnskaber.virk.dk/28591963/ZG9rdW1lbnRsYWdlcjovLzAzLzU2L2Q1LzlmL2IzL2Y5MzAtNDBkOC1iODZhLTMwNGEyMzM0YTU3NA.xml,true,"8210, Aarhus V","HaslegÃ¥rdsvej 8-10, D37",Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017.",2018-04-10,2018-04-10,2015-06-01,2018-04-11,,36919582.0,36472960.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2017 - 31. december 2017 for TKM-Byg Holding ApS.,,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Kristoffer Broberg MÃ¸ller,TKM-Byg Holding ApS,Talium ApS,,Kirke Hyllinge,2016-01-01,2016-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2017-12-31,2017-01-01,false,,Administrerende direktÃ¸r,Ingen bistand,urn:ofk:oid:25288846,indberetninger-20180424,2.5097342,36919582.0,AWKzd80lx8uVRSOdfmV5,2018-04-11T06:50:30.628Z,2018-04-11T06:49:55.107Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-61-EC,2018-04-11T06:49:55.377Z,140983.0,38500.0,50000.0,118250.0,128773.0,140983.0,12210.0,22733.0,22733.0,0.0,22733.0,8210.0,3750.0,0.0,78773.0,12210.0,0.0,79750.0,60000.0,0.0,16000.0,0.0,4000.0,
