entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisclosureOfEmployeeBenefitsExpense,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,EmployeeBenefitsExpense,GrossProfitLoss,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,OtherFinanceExpenses,OtherFinanceIncome,OtherOperatingExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpense,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,Provisions,ProvisionsForInvestmentsInGroupEnterprises,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,NameOfAuditFirm
27580351,2016-07-01,2017-06-30,c10,http://regnskaber.virk.dk/15308572/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzM4L2YzLzZkL2VmMjAtNGI5OC05YWUzLWZiMDAyYWI3YTRjMw.xhtml,http://regnskaber.virk.dk/15308572/ZG9rdW1lbnRsYWdlcjovLzAzL2E3Lzc3LzA5LzEwL2NmYjktNDA4Yy1hZGQ0LTBhMjg3YTk0NDg4ZQ.pdf,http://regnskaber.virk.dk/15308572/ZG9rdW1lbnRsYWdlcjovLzAzL2IxL2U4L2Y1L2I2LzZhZmQtNDFlMS04NTdjLThhZDQ5MmZmMmUzMg.xml,true,KÃ¸benhavn K,1057.0,"17, 1 th",Holbergsgade,4171 GlumsÃ¸,HjelmsÃ¸lillevej 1,Til kapitalejerne i Business Factory Holding ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-12-04,2018-12-05,Registreret revisor C.M.A.,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke haft ansatte i regnskabsÃ¥ret udover direktionen, der ikke har modtaget vederlag.</p>",14548599.0,27580351.0,mne3024,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik SÃ¸eborg,SÃ¸ren Westergaard Nielsen,SÃ¸ren Westergaard Nielsen,BUSINESS FACTORY HOLDING ApS,Henrik SÃ¸eborg,KÃ¸benhavn,2016-07-01,2017-06-30,-34359.0,2018-06-30,2017-07-01,false,false,2018-12-04,GlumsÃ¸,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26424171,indberetninger-20180424,2.59278,27580351.0,AWd-7p2Pet7j816DxURS,2018-12-05T15:14:41.811Z,2018-12-05T15:13:44.024Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EJ-35-SZ,2018-12-05T15:13:44.438Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27580351,2016-07-01,2017-06-30,c4,http://regnskaber.virk.dk/15308572/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzM4L2YzLzZkL2VmMjAtNGI5OC05YWUzLWZiMDAyYWI3YTRjMw.xhtml,http://regnskaber.virk.dk/15308572/ZG9rdW1lbnRsYWdlcjovLzAzL2E3Lzc3LzA5LzEwL2NmYjktNDA4Yy1hZGQ0LTBhMjg3YTk0NDg4ZQ.pdf,http://regnskaber.virk.dk/15308572/ZG9rdW1lbnRsYWdlcjovLzAzL2IxL2U4L2Y1L2I2LzZhZmQtNDFlMS04NTdjLThhZDQ5MmZmMmUzMg.xml,true,KÃ¸benhavn K,1057.0,"17, 1 th",Holbergsgade,4171 GlumsÃ¸,HjelmsÃ¸lillevej 1,Til kapitalejerne i Business Factory Holding ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-12-04,2018-12-05,Registreret revisor C.M.A.,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke haft ansatte i regnskabsÃ¥ret udover direktionen, der ikke har modtaget vederlag.</p>",14548599.0,27580351.0,mne3024,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik SÃ¸eborg,SÃ¸ren Westergaard Nielsen,SÃ¸ren Westergaard Nielsen,BUSINESS FACTORY HOLDING ApS,Henrik SÃ¸eborg,KÃ¸benhavn,2016-07-01,2017-06-30,72177.0,2018-06-30,2017-07-01,false,false,2018-12-04,GlumsÃ¸,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26424171,indberetninger-20180424,2.59278,27580351.0,AWd-7p2Pet7j816DxURS,2018-12-05T15:14:41.811Z,2018-12-05T15:13:44.024Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EJ-35-SZ,2018-12-05T15:13:44.438Z,0.0,0.0,72177.0,0.0,0.0,0.0,72177.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
27580351,2016-07-01,2017-06-30,c6,http://regnskaber.virk.dk/15308572/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzM4L2YzLzZkL2VmMjAtNGI5OC05YWUzLWZiMDAyYWI3YTRjMw.xhtml,http://regnskaber.virk.dk/15308572/ZG9rdW1lbnRsYWdlcjovLzAzL2E3Lzc3LzA5LzEwL2NmYjktNDA4Yy1hZGQ0LTBhMjg3YTk0NDg4ZQ.pdf,http://regnskaber.virk.dk/15308572/ZG9rdW1lbnRsYWdlcjovLzAzL2IxL2U4L2Y1L2I2LzZhZmQtNDFlMS04NTdjLThhZDQ5MmZmMmUzMg.xml,true,KÃ¸benhavn K,1057.0,"17, 1 th",Holbergsgade,4171 GlumsÃ¸,HjelmsÃ¸lillevej 1,Til kapitalejerne i Business Factory Holding ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-12-04,2018-12-05,Registreret revisor C.M.A.,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke haft ansatte i regnskabsÃ¥ret udover direktionen, der ikke har modtaget vederlag.</p>",14548599.0,27580351.0,mne3024,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik SÃ¸eborg,SÃ¸ren Westergaard Nielsen,SÃ¸ren Westergaard Nielsen,BUSINESS FACTORY HOLDING ApS,Henrik SÃ¸eborg,KÃ¸benhavn,2016-07-01,2017-06-30,0.0,2018-06-30,2017-07-01,false,false,2018-12-04,GlumsÃ¸,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26424171,indberetninger-20180424,2.59278,27580351.0,AWd-7p2Pet7j816DxURS,2018-12-05T15:14:41.811Z,2018-12-05T15:13:44.024Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EJ-35-SZ,2018-12-05T15:13:44.438Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27580351,2016-07-01,2017-06-30,c8,http://regnskaber.virk.dk/15308572/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzM4L2YzLzZkL2VmMjAtNGI5OC05YWUzLWZiMDAyYWI3YTRjMw.xhtml,http://regnskaber.virk.dk/15308572/ZG9rdW1lbnRsYWdlcjovLzAzL2E3Lzc3LzA5LzEwL2NmYjktNDA4Yy1hZGQ0LTBhMjg3YTk0NDg4ZQ.pdf,http://regnskaber.virk.dk/15308572/ZG9rdW1lbnRsYWdlcjovLzAzL2IxL2U4L2Y1L2I2LzZhZmQtNDFlMS04NTdjLThhZDQ5MmZmMmUzMg.xml,true,KÃ¸benhavn K,1057.0,"17, 1 th",Holbergsgade,4171 GlumsÃ¸,HjelmsÃ¸lillevej 1,Til kapitalejerne i Business Factory Holding ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-12-04,2018-12-05,Registreret revisor C.M.A.,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke haft ansatte i regnskabsÃ¥ret udover direktionen, der ikke har modtaget vederlag.</p>",14548599.0,27580351.0,mne3024,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik SÃ¸eborg,SÃ¸ren Westergaard Nielsen,SÃ¸ren Westergaard Nielsen,BUSINESS FACTORY HOLDING ApS,Henrik SÃ¸eborg,KÃ¸benhavn,2016-07-01,2017-06-30,106536.0,2018-06-30,2017-07-01,false,false,2018-12-04,GlumsÃ¸,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26424171,indberetninger-20180424,2.59278,27580351.0,AWd-7p2Pet7j816DxURS,2018-12-05T15:14:41.811Z,2018-12-05T15:13:44.024Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EJ-35-SZ,2018-12-05T15:13:44.438Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27580351,2017-06-30,2017-06-30,c12,http://regnskaber.virk.dk/15308572/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzM4L2YzLzZkL2VmMjAtNGI5OC05YWUzLWZiMDAyYWI3YTRjMw.xhtml,http://regnskaber.virk.dk/15308572/ZG9rdW1lbnRsYWdlcjovLzAzL2E3Lzc3LzA5LzEwL2NmYjktNDA4Yy1hZGQ0LTBhMjg3YTk0NDg4ZQ.pdf,http://regnskaber.virk.dk/15308572/ZG9rdW1lbnRsYWdlcjovLzAzL2IxL2U4L2Y1L2I2LzZhZmQtNDFlMS04NTdjLThhZDQ5MmZmMmUzMg.xml,true,KÃ¸benhavn K,1057.0,"17, 1 th",Holbergsgade,4171 GlumsÃ¸,HjelmsÃ¸lillevej 1,Til kapitalejerne i Business Factory Holding ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-12-04,2018-12-05,Registreret revisor C.M.A.,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke haft ansatte i regnskabsÃ¥ret udover direktionen, der ikke har modtaget vederlag.</p>",14548599.0,27580351.0,mne3024,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik SÃ¸eborg,SÃ¸ren Westergaard Nielsen,SÃ¸ren Westergaard Nielsen,BUSINESS FACTORY HOLDING ApS,Henrik SÃ¸eborg,KÃ¸benhavn,2016-07-01,2017-06-30,,2018-06-30,2017-07-01,false,false,2018-12-04,GlumsÃ¸,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26424171,indberetninger-20180424,2.59278,27580351.0,AWd-7p2Pet7j816DxURS,2018-12-05T15:14:41.811Z,2018-12-05T15:13:44.024Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EJ-35-SZ,2018-12-05T15:13:44.438Z,,,,,,,,,,5624355.0,0.0,125000.0,4730015.0,4649053.0,5624355.0,31413.0,894340.0,894340.0,0.0,894340.0,16028.0,0.0,943889.0,943889.0,790438.0,3733615.0,31413.0,4730015.0,4730015.0,15385.0,
27580351,2017-07-01,2017-07-01,c13,http://regnskaber.virk.dk/15308572/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzM4L2YzLzZkL2VmMjAtNGI5OC05YWUzLWZiMDAyYWI3YTRjMw.xhtml,http://regnskaber.virk.dk/15308572/ZG9rdW1lbnRsYWdlcjovLzAzL2E3Lzc3LzA5LzEwL2NmYjktNDA4Yy1hZGQ0LTBhMjg3YTk0NDg4ZQ.pdf,http://regnskaber.virk.dk/15308572/ZG9rdW1lbnRsYWdlcjovLzAzL2IxL2U4L2Y1L2I2LzZhZmQtNDFlMS04NTdjLThhZDQ5MmZmMmUzMg.xml,true,KÃ¸benhavn K,1057.0,"17, 1 th",Holbergsgade,4171 GlumsÃ¸,HjelmsÃ¸lillevej 1,Til kapitalejerne i Business Factory Holding ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-12-04,2018-12-05,Registreret revisor C.M.A.,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke haft ansatte i regnskabsÃ¥ret udover direktionen, der ikke har modtaget vederlag.</p>",14548599.0,27580351.0,mne3024,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik SÃ¸eborg,SÃ¸ren Westergaard Nielsen,SÃ¸ren Westergaard Nielsen,BUSINESS FACTORY HOLDING ApS,Henrik SÃ¸eborg,KÃ¸benhavn,2016-07-01,2017-06-30,,2018-06-30,2017-07-01,false,false,2018-12-04,GlumsÃ¸,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26424171,indberetninger-20180424,2.59278,27580351.0,AWd-7p2Pet7j816DxURS,2018-12-05T15:14:41.811Z,2018-12-05T15:13:44.024Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EJ-35-SZ,2018-12-05T15:13:44.438Z,,,,,,,,,,,,,,125000.0,,,,,,,,,,,,,,,,,
27580351,2017-07-01,2017-07-01,c14,http://regnskaber.virk.dk/15308572/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzM4L2YzLzZkL2VmMjAtNGI5OC05YWUzLWZiMDAyYWI3YTRjMw.xhtml,http://regnskaber.virk.dk/15308572/ZG9rdW1lbnRsYWdlcjovLzAzL2E3Lzc3LzA5LzEwL2NmYjktNDA4Yy1hZGQ0LTBhMjg3YTk0NDg4ZQ.pdf,http://regnskaber.virk.dk/15308572/ZG9rdW1lbnRsYWdlcjovLzAzL2IxL2U4L2Y1L2I2LzZhZmQtNDFlMS04NTdjLThhZDQ5MmZmMmUzMg.xml,true,KÃ¸benhavn K,1057.0,"17, 1 th",Holbergsgade,4171 GlumsÃ¸,HjelmsÃ¸lillevej 1,Til kapitalejerne i Business Factory Holding ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-12-04,2018-12-05,Registreret revisor C.M.A.,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke haft ansatte i regnskabsÃ¥ret udover direktionen, der ikke har modtaget vederlag.</p>",14548599.0,27580351.0,mne3024,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik SÃ¸eborg,SÃ¸ren Westergaard Nielsen,SÃ¸ren Westergaard Nielsen,BUSINESS FACTORY HOLDING ApS,Henrik SÃ¸eborg,KÃ¸benhavn,2016-07-01,2017-06-30,,2018-06-30,2017-07-01,false,false,2018-12-04,GlumsÃ¸,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26424171,indberetninger-20180424,2.59278,27580351.0,AWd-7p2Pet7j816DxURS,2018-12-05T15:14:41.811Z,2018-12-05T15:13:44.024Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EJ-35-SZ,2018-12-05T15:13:44.438Z,,,,,,,,,,,,,,790438.0,,,,,,,,,,,,,,,,,
27580351,2017-07-01,2017-07-01,c15,http://regnskaber.virk.dk/15308572/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzM4L2YzLzZkL2VmMjAtNGI5OC05YWUzLWZiMDAyYWI3YTRjMw.xhtml,http://regnskaber.virk.dk/15308572/ZG9rdW1lbnRsYWdlcjovLzAzL2E3Lzc3LzA5LzEwL2NmYjktNDA4Yy1hZGQ0LTBhMjg3YTk0NDg4ZQ.pdf,http://regnskaber.virk.dk/15308572/ZG9rdW1lbnRsYWdlcjovLzAzL2IxL2U4L2Y1L2I2LzZhZmQtNDFlMS04NTdjLThhZDQ5MmZmMmUzMg.xml,true,KÃ¸benhavn K,1057.0,"17, 1 th",Holbergsgade,4171 GlumsÃ¸,HjelmsÃ¸lillevej 1,Til kapitalejerne i Business Factory Holding ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-12-04,2018-12-05,Registreret revisor C.M.A.,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke haft ansatte i regnskabsÃ¥ret udover direktionen, der ikke har modtaget vederlag.</p>",14548599.0,27580351.0,mne3024,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik SÃ¸eborg,SÃ¸ren Westergaard Nielsen,SÃ¸ren Westergaard Nielsen,BUSINESS FACTORY HOLDING ApS,Henrik SÃ¸eborg,KÃ¸benhavn,2016-07-01,2017-06-30,,2018-06-30,2017-07-01,false,false,2018-12-04,GlumsÃ¸,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26424171,indberetninger-20180424,2.59278,27580351.0,AWd-7p2Pet7j816DxURS,2018-12-05T15:14:41.811Z,2018-12-05T15:13:44.024Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EJ-35-SZ,2018-12-05T15:13:44.438Z,,,,,,,,,,,,,,3733615.0,,,,,,,,,,,,,,,,,
27580351,2017-07-01,2017-07-01,c16,http://regnskaber.virk.dk/15308572/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzM4L2YzLzZkL2VmMjAtNGI5OC05YWUzLWZiMDAyYWI3YTRjMw.xhtml,http://regnskaber.virk.dk/15308572/ZG9rdW1lbnRsYWdlcjovLzAzL2E3Lzc3LzA5LzEwL2NmYjktNDA4Yy1hZGQ0LTBhMjg3YTk0NDg4ZQ.pdf,http://regnskaber.virk.dk/15308572/ZG9rdW1lbnRsYWdlcjovLzAzL2IxL2U4L2Y1L2I2LzZhZmQtNDFlMS04NTdjLThhZDQ5MmZmMmUzMg.xml,true,KÃ¸benhavn K,1057.0,"17, 1 th",Holbergsgade,4171 GlumsÃ¸,HjelmsÃ¸lillevej 1,Til kapitalejerne i Business Factory Holding ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-12-04,2018-12-05,Registreret revisor C.M.A.,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke haft ansatte i regnskabsÃ¥ret udover direktionen, der ikke har modtaget vederlag.</p>",14548599.0,27580351.0,mne3024,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik SÃ¸eborg,SÃ¸ren Westergaard Nielsen,SÃ¸ren Westergaard Nielsen,BUSINESS FACTORY HOLDING ApS,Henrik SÃ¸eborg,KÃ¸benhavn,2016-07-01,2017-06-30,,2018-06-30,2017-07-01,false,false,2018-12-04,GlumsÃ¸,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26424171,indberetninger-20180424,2.59278,27580351.0,AWd-7p2Pet7j816DxURS,2018-12-05T15:14:41.811Z,2018-12-05T15:13:44.024Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EJ-35-SZ,2018-12-05T15:13:44.438Z,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,
27580351,2017-07-01,2017-07-01,c17,http://regnskaber.virk.dk/15308572/ZG9rdW1lbnRsYWdlcjovLzAzLzdjLzM4L2YzLzZkL2VmMjAtNGI5OC05YWUzLWZiMDAyYWI3YTRjMw.xhtml,http://regnskaber.virk.dk/15308572/ZG9rdW1lbnRsYWdlcjovLzAzL2E3Lzc3LzA5LzEwL2NmYjktNDA4Yy1hZGQ0LTBhMjg3YTk0NDg4ZQ.pdf,http://regnskaber.virk.dk/15308572/ZG9rdW1lbnRsYWdlcjovLzAzL2IxL2U4L2Y1L2I2LzZhZmQtNDFlMS04NTdjLThhZDQ5MmZmMmUzMg.xml,true,KÃ¸benhavn K,1057.0,"17, 1 th",Holbergsgade,4171 GlumsÃ¸,HjelmsÃ¸lillevej 1,Til kapitalejerne i Business Factory Holding ApS.,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2018-12-04,2018-12-05,Registreret revisor C.M.A.,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke haft ansatte i regnskabsÃ¥ret udover direktionen, der ikke har modtaget vederlag.</p>",14548599.0,27580351.0,mne3024,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Henrik SÃ¸eborg,SÃ¸ren Westergaard Nielsen,SÃ¸ren Westergaard Nielsen,BUSINESS FACTORY HOLDING ApS,Henrik SÃ¸eborg,KÃ¸benhavn,2016-07-01,2017-06-30,,2018-06-30,2017-07-01,false,false,2018-12-04,GlumsÃ¸,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26424171,indberetninger-20180424,2.59278,27580351.0,AWd-7p2Pet7j816DxURS,2018-12-05T15:14:41.811Z,2018-12-05T15:13:44.024Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EJ-35-SZ,2018-12-05T15:13:44.438Z,,,,,,,,,,,,,,4649053.0,,,,,,,,,,,,,,,,,
