entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AdditionsToPropertyPlantAndEquipment,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DescriptionOfAuditor,DisposalsOfPropertyPlantAndEquipment,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ReportingPeriodEndDate,ReportingPeriodStartDate,ReversalsOfImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfSupervisoryBoard,TypeOfAuditorAssistance,TypeOfBasisForModifiedOpinionOnAuditedFinancialStatements,TypeOfModifiedOpinionOnAuditedFinancialStatements,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossResult,InterestExpenseAssignedToGroupEnterprises,OtherEmployeeExpense,OtherExternalExpenses,OtherFinanceExpenses,OtherFinanceIncome,OtherInterestExpenses,OtherOperatingExpenses,OtherOperatingIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RawMaterialsAndConsumablesUsed,Revenue,SocialSecurityContributions,WagesAndSalaries,Assets,CashAndCashEquivalents,ContractWorkInProgress,ContributedCapital,CurrentAssets,DeferredIncomeAssets,FixturesFittingsToolsAndEquipment,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermPayablesToGroupEnterprises,NoncurrentAssets,OtherProvisions,OtherShorttermPayables,OtherShorttermReceivables,PlantAndMachinery,PrepaymentsForGoods,PropertyPlantAndEquipment,Provisions,RawMaterialsAndConsumables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTradePayables,ShorttermTradeReceivables,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,DepreciationOfPropertyPlantAndEquipment,NameAndSurnameOfMemberOfSupervisoryBoard
33759142,2015-01-01,2015-01-01,c720,,http://regnskaber.virk.dk/24195733/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzZlL2Y5LzdiL2ZjZTUtNDhjNy04ZWNjLWUwNzA3NzliZjIzZQ.pdf,http://regnskaber.virk.dk/24195733/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2QxL2Q2LzU4LzAzZDEtNDhiZi04NWE2LTM1MDFlZjI0MGFjNw.xml,963.0,Danmark,SÃ¸borg,2860.0,"9, 1.",Knud HÃ¸jgaards Vej,KÃ¸benhavn K,1267.0,Rossi,"c/o Thyregod Advokater, adv. C.","2000, Frederiksberg","Dirch Passers AllÃ©, 76",kapitalejeren,Regnskabsklasse B,2017-06-16,2017-06-16,2017-06-16,statsautoriseret revisor,12146.0,2000000.0,32895468.0,33759142.0,29442789.0,Ãrsrapport,Kasper Rabing Christensen,Stefano Trevisani,Leonardo Biserna,"Beierholm, Statsautoriseret Revisionspartnerselskab",Trevi Foundations Denmark A/S,"Redmark, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,2015-01-01,2015-12-31,2016-12-31,2016-01-01,12146.0,2017-06-16,SÃ¸borg,Formand,RevisionspÃ¥tegning,Grundlag for manglende konklusion,Manglende konklusion,urn:ofk:oid:24248482,indberetninger-20180424,2.5124327999999996,33759142.0,,2018-03-29T14:47:12.943Z,2017-06-20T08:01:16.203Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-52-KM,2017-06-20T08:01:16.352Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33759142,2015-01-01,2015-01-01,c741,,http://regnskaber.virk.dk/24195733/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzZlL2Y5LzdiL2ZjZTUtNDhjNy04ZWNjLWUwNzA3NzliZjIzZQ.pdf,http://regnskaber.virk.dk/24195733/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2QxL2Q2LzU4LzAzZDEtNDhiZi04NWE2LTM1MDFlZjI0MGFjNw.xml,963.0,Danmark,SÃ¸borg,2860.0,"9, 1.",Knud HÃ¸jgaards Vej,KÃ¸benhavn K,1267.0,Rossi,"c/o Thyregod Advokater, adv. C.","2000, Frederiksberg","Dirch Passers AllÃ©, 76",kapitalejeren,Regnskabsklasse B,2017-06-16,2017-06-16,2017-06-16,statsautoriseret revisor,12146.0,-9885577.0,32895468.0,33759142.0,29442789.0,Ãrsrapport,Kasper Rabing Christensen,Stefano Trevisani,Leonardo Biserna,"Beierholm, Statsautoriseret Revisionspartnerselskab",Trevi Foundations Denmark A/S,"Redmark, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,2015-01-01,2015-12-31,2016-12-31,2016-01-01,12146.0,2017-06-16,SÃ¸borg,Formand,RevisionspÃ¥tegning,Grundlag for manglende konklusion,Manglende konklusion,urn:ofk:oid:24248482,indberetninger-20180424,2.5124327999999996,33759142.0,,2018-03-29T14:47:12.943Z,2017-06-20T08:01:16.203Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-52-KM,2017-06-20T08:01:16.352Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33759142,2015-01-01,2015-12-31,c123,,http://regnskaber.virk.dk/24195733/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzZlL2Y5LzdiL2ZjZTUtNDhjNy04ZWNjLWUwNzA3NzliZjIzZQ.pdf,http://regnskaber.virk.dk/24195733/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2QxL2Q2LzU4LzAzZDEtNDhiZi04NWE2LTM1MDFlZjI0MGFjNw.xml,963.0,Danmark,SÃ¸borg,2860.0,"9, 1.",Knud HÃ¸jgaards Vej,KÃ¸benhavn K,1267.0,Rossi,"c/o Thyregod Advokater, adv. C.","2000, Frederiksberg","Dirch Passers AllÃ©, 76",kapitalejeren,Regnskabsklasse B,2017-06-16,2017-06-16,2017-06-16,statsautoriseret revisor,12146.0,,32895468.0,33759142.0,29442789.0,Ãrsrapport,Kasper Rabing Christensen,Stefano Trevisani,Leonardo Biserna,"Beierholm, Statsautoriseret Revisionspartnerselskab",Trevi Foundations Denmark A/S,"Redmark, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,2015-01-01,2015-12-31,2016-12-31,2016-01-01,12146.0,2017-06-16,SÃ¸borg,Formand,RevisionspÃ¥tegning,Grundlag for manglende konklusion,Manglende konklusion,urn:ofk:oid:24248482,indberetninger-20180424,2.5124327999999996,33759142.0,,2018-03-29T14:47:12.943Z,2017-06-20T08:01:16.203Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-52-KM,2017-06-20T08:01:16.352Z,-19248311.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33759142,2015-01-01,2015-12-31,c3,,http://regnskaber.virk.dk/24195733/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzZlL2Y5LzdiL2ZjZTUtNDhjNy04ZWNjLWUwNzA3NzliZjIzZQ.pdf,http://regnskaber.virk.dk/24195733/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2QxL2Q2LzU4LzAzZDEtNDhiZi04NWE2LTM1MDFlZjI0MGFjNw.xml,963.0,Danmark,SÃ¸borg,2860.0,"9, 1.",Knud HÃ¸jgaards Vej,KÃ¸benhavn K,1267.0,Rossi,"c/o Thyregod Advokater, adv. C.","2000, Frederiksberg","Dirch Passers AllÃ©, 76",kapitalejeren,Regnskabsklasse B,2017-06-16,2017-06-16,2017-06-16,statsautoriseret revisor,12146.0,,32895468.0,33759142.0,29442789.0,Ãrsrapport,Kasper Rabing Christensen,Stefano Trevisani,Leonardo Biserna,"Beierholm, Statsautoriseret Revisionspartnerselskab",Trevi Foundations Denmark A/S,"Redmark, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,2015-01-01,2015-12-31,2016-12-31,2016-01-01,12146.0,2017-06-16,SÃ¸borg,Formand,RevisionspÃ¥tegning,Grundlag for manglende konklusion,Manglende konklusion,urn:ofk:oid:24248482,indberetninger-20180424,2.5124327999999996,33759142.0,,2018-03-29T14:47:12.943Z,2017-06-20T08:01:16.203Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-52-KM,2017-06-20T08:01:16.352Z,-19248311.0,5.0,1238795.0,5518540.0,-7127894.0,5850044.0,136137.0,32179636.0,5944991.0,581909.0,94947.0,0.0,19387965.0,-19248311.0,-13885229.0,3645679.0,9309456.0,711350.0,4671053.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33759142,2015-01-01,2015-12-31,c742,,http://regnskaber.virk.dk/24195733/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzZlL2Y5LzdiL2ZjZTUtNDhjNy04ZWNjLWUwNzA3NzliZjIzZQ.pdf,http://regnskaber.virk.dk/24195733/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2QxL2Q2LzU4LzAzZDEtNDhiZi04NWE2LTM1MDFlZjI0MGFjNw.xml,963.0,Danmark,SÃ¸borg,2860.0,"9, 1.",Knud HÃ¸jgaards Vej,KÃ¸benhavn K,1267.0,Rossi,"c/o Thyregod Advokater, adv. C.","2000, Frederiksberg","Dirch Passers AllÃ©, 76",kapitalejeren,Regnskabsklasse B,2017-06-16,2017-06-16,2017-06-16,statsautoriseret revisor,12146.0,,32895468.0,33759142.0,29442789.0,Ãrsrapport,Kasper Rabing Christensen,Stefano Trevisani,Leonardo Biserna,"Beierholm, Statsautoriseret Revisionspartnerselskab",Trevi Foundations Denmark A/S,"Redmark, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,2015-01-01,2015-12-31,2016-12-31,2016-01-01,12146.0,2017-06-16,SÃ¸borg,Formand,RevisionspÃ¥tegning,Grundlag for manglende konklusion,Manglende konklusion,urn:ofk:oid:24248482,indberetninger-20180424,2.5124327999999996,33759142.0,,2018-03-29T14:47:12.943Z,2017-06-20T08:01:16.203Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-52-KM,2017-06-20T08:01:16.352Z,-19248311.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33759142,2015-12-31,2015-12-31,c4,,http://regnskaber.virk.dk/24195733/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzZlL2Y5LzdiL2ZjZTUtNDhjNy04ZWNjLWUwNzA3NzliZjIzZQ.pdf,http://regnskaber.virk.dk/24195733/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2QxL2Q2LzU4LzAzZDEtNDhiZi04NWE2LTM1MDFlZjI0MGFjNw.xml,963.0,Danmark,SÃ¸borg,2860.0,"9, 1.",Knud HÃ¸jgaards Vej,KÃ¸benhavn K,1267.0,Rossi,"c/o Thyregod Advokater, adv. C.","2000, Frederiksberg","Dirch Passers AllÃ©, 76",kapitalejeren,Regnskabsklasse B,2017-06-16,2017-06-16,2017-06-16,statsautoriseret revisor,12146.0,-27133888.0,32895468.0,33759142.0,29442789.0,Ãrsrapport,Kasper Rabing Christensen,Stefano Trevisani,Leonardo Biserna,"Beierholm, Statsautoriseret Revisionspartnerselskab",Trevi Foundations Denmark A/S,"Redmark, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,2015-01-01,2015-12-31,2016-12-31,2016-01-01,12146.0,2017-06-16,SÃ¸borg,Formand,RevisionspÃ¥tegning,Grundlag for manglende konklusion,Manglende konklusion,urn:ofk:oid:24248482,indberetninger-20180424,2.5124327999999996,33759142.0,,2018-03-29T14:47:12.943Z,2017-06-20T08:01:16.203Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-52-KM,2017-06-20T08:01:16.352Z,,,,,,,,,,,,,,,,,,,,248004783.0,3836678.0,167941535.0,2000000.0,246337724.0,2932474.0,35873.0,3589216.0,248004783.0,260222371.0,130961529.0,130961529.0,1667059.0,14916300.0,1641899.0,449727.0,1631186.0,21383.0,1667059.0,14916300.0,3567833.0,-29133888.0,129260842.0,109295572.0,238911830.0,36021489.0,18323371.0,31566605.0,,,,
33759142,2015-12-31,2015-12-31,c722,,http://regnskaber.virk.dk/24195733/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzZlL2Y5LzdiL2ZjZTUtNDhjNy04ZWNjLWUwNzA3NzliZjIzZQ.pdf,http://regnskaber.virk.dk/24195733/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2QxL2Q2LzU4LzAzZDEtNDhiZi04NWE2LTM1MDFlZjI0MGFjNw.xml,963.0,Danmark,SÃ¸borg,2860.0,"9, 1.",Knud HÃ¸jgaards Vej,KÃ¸benhavn K,1267.0,Rossi,"c/o Thyregod Advokater, adv. C.","2000, Frederiksberg","Dirch Passers AllÃ©, 76",kapitalejeren,Regnskabsklasse B,2017-06-16,2017-06-16,2017-06-16,statsautoriseret revisor,12146.0,2000000.0,32895468.0,33759142.0,29442789.0,Ãrsrapport,Kasper Rabing Christensen,Stefano Trevisani,Leonardo Biserna,"Beierholm, Statsautoriseret Revisionspartnerselskab",Trevi Foundations Denmark A/S,"Redmark, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,2015-01-01,2015-12-31,2016-12-31,2016-01-01,12146.0,2017-06-16,SÃ¸borg,Formand,RevisionspÃ¥tegning,Grundlag for manglende konklusion,Manglende konklusion,urn:ofk:oid:24248482,indberetninger-20180424,2.5124327999999996,33759142.0,,2018-03-29T14:47:12.943Z,2017-06-20T08:01:16.203Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-52-KM,2017-06-20T08:01:16.352Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33759142,2015-12-31,2015-12-31,c743,,http://regnskaber.virk.dk/24195733/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzZlL2Y5LzdiL2ZjZTUtNDhjNy04ZWNjLWUwNzA3NzliZjIzZQ.pdf,http://regnskaber.virk.dk/24195733/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2QxL2Q2LzU4LzAzZDEtNDhiZi04NWE2LTM1MDFlZjI0MGFjNw.xml,963.0,Danmark,SÃ¸borg,2860.0,"9, 1.",Knud HÃ¸jgaards Vej,KÃ¸benhavn K,1267.0,Rossi,"c/o Thyregod Advokater, adv. C.","2000, Frederiksberg","Dirch Passers AllÃ©, 76",kapitalejeren,Regnskabsklasse B,2017-06-16,2017-06-16,2017-06-16,statsautoriseret revisor,12146.0,-29133888.0,32895468.0,33759142.0,29442789.0,Ãrsrapport,Kasper Rabing Christensen,Stefano Trevisani,Leonardo Biserna,"Beierholm, Statsautoriseret Revisionspartnerselskab",Trevi Foundations Denmark A/S,"Redmark, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,2015-01-01,2015-12-31,2016-12-31,2016-01-01,12146.0,2017-06-16,SÃ¸borg,Formand,RevisionspÃ¥tegning,Grundlag for manglende konklusion,Manglende konklusion,urn:ofk:oid:24248482,indberetninger-20180424,2.5124327999999996,33759142.0,,2018-03-29T14:47:12.943Z,2017-06-20T08:01:16.203Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-52-KM,2017-06-20T08:01:16.352Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33759142,2016-01-01,2016-01-01,c157,,http://regnskaber.virk.dk/24195733/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzZlL2Y5LzdiL2ZjZTUtNDhjNy04ZWNjLWUwNzA3NzliZjIzZQ.pdf,http://regnskaber.virk.dk/24195733/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2QxL2Q2LzU4LzAzZDEtNDhiZi04NWE2LTM1MDFlZjI0MGFjNw.xml,963.0,Danmark,SÃ¸borg,2860.0,"9, 1.",Knud HÃ¸jgaards Vej,KÃ¸benhavn K,1267.0,Rossi,"c/o Thyregod Advokater, adv. C.","2000, Frederiksberg","Dirch Passers AllÃ©, 76",kapitalejeren,Regnskabsklasse B,2017-06-16,2017-06-16,2017-06-16,statsautoriseret revisor,12146.0,,32895468.0,33759142.0,29442789.0,Ãrsrapport,Kasper Rabing Christensen,Stefano Trevisani,Leonardo Biserna,"Beierholm, Statsautoriseret Revisionspartnerselskab",Trevi Foundations Denmark A/S,"Redmark, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,2015-01-01,2015-12-31,2016-12-31,2016-01-01,12146.0,2017-06-16,SÃ¸borg,Formand,RevisionspÃ¥tegning,Grundlag for manglende konklusion,Manglende konklusion,urn:ofk:oid:24248482,indberetninger-20180424,2.5124327999999996,33759142.0,,2018-03-29T14:47:12.943Z,2017-06-20T08:01:16.203Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-52-KM,2017-06-20T08:01:16.352Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10092838.0,11724024.0,,
33759142,2016-01-01,2016-01-01,c160,,http://regnskaber.virk.dk/24195733/ZG9rdW1lbnRsYWdlcjovLzAzL2IyLzZlL2Y5LzdiL2ZjZTUtNDhjNy04ZWNjLWUwNzA3NzliZjIzZQ.pdf,http://regnskaber.virk.dk/24195733/ZG9rdW1lbnRsYWdlcjovLzAzL2JjL2QxL2Q2LzU4LzAzZDEtNDhiZi04NWE2LTM1MDFlZjI0MGFjNw.xml,963.0,Danmark,SÃ¸borg,2860.0,"9, 1.",Knud HÃ¸jgaards Vej,KÃ¸benhavn K,1267.0,Rossi,"c/o Thyregod Advokater, adv. C.","2000, Frederiksberg","Dirch Passers AllÃ©, 76",kapitalejeren,Regnskabsklasse B,2017-06-16,2017-06-16,2017-06-16,statsautoriseret revisor,12146.0,,32895468.0,33759142.0,29442789.0,Ãrsrapport,Kasper Rabing Christensen,Stefano Trevisani,Leonardo Biserna,"Beierholm, Statsautoriseret Revisionspartnerselskab",Trevi Foundations Denmark A/S,"Redmark, Statsautoriseret Revisionspartnerselskab",KÃ¸benhavn K,2015-01-01,2015-12-31,2016-12-31,2016-01-01,12146.0,2017-06-16,SÃ¸borg,Formand,RevisionspÃ¥tegning,Grundlag for manglende konklusion,Manglende konklusion,urn:ofk:oid:24248482,indberetninger-20180424,2.5124327999999996,33759142.0,,2018-03-29T14:47:12.943Z,2017-06-20T08:01:16.203Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AN-52-KM,2017-06-20T08:01:16.352Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108371.0,144244.0,,
