entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,DisclosureOfMortgagesAndCollaterals,EmailOfReportingEntity,GrossProfitLoss,IdentificationNumberCvrOfReportingEntity,IncomeFromInvestmentsInAssociates,IncomeFromInvestmentsInGroupEnterprises,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,ReserveForNetRevaluationAccordingToEquityMethod,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,DividendPaid
21846678,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/87664812/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzQwLzE0L2MxL2YwYTYtNDZlNS1iMDg0LTBhOTE2ZTc3ZmUwYQ.xhtml,http://regnskaber.virk.dk/87664812/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1LzViLzJiLzRjL2NiNTQtNDc0MC1hMmQxLTk2YTQyYTBjZWU5YQ.pdf,http://regnskaber.virk.dk/87664812/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzZkL2ZmL2Q5L2ZkZWItNDdkMi1iNjA5LWEzYzhkMDI1MzUzZg.xml,true,RÃ¸nnede,4683.0,30.0,Lyngvej,2300 KÃ¸benhavn S,Edvard Thomsens Vej 63,Regnskabsklasse B,2017-05-18,2017-06-13,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktiviteter er at virke som holdingselskab og anden konsulentvirksomhed.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet pant eller anden form for sikkerhed, udover hvad der er oplyst i Ã¥rsregnskabet.</p>",henrik@wivel.dk,-14987.0,21846678.0,-5293.0,83392.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Henrik Wivel,Henrik Wivel,WIVEL CONSULTING ApS,Jan Storgaard,208.0,RÃ¸nnede,2015-01-01,2015-12-31,64856.0,62904.0,-14987.0,2016-12-31,2016-01-01,true,false,-1952.0,20202772.0,false,false,Ingen bistand,urn:ofk:oid:24195876,indberetninger-20180424,2.5948195,21846678.0,,2018-03-29T10:04:35.899Z,2017-06-13T20:07:39.334Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-89-EM,2017-06-13T20:07:39.548Z,,,,,,,,,,,,,,,,,,,,,,
21846678,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/87664812/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzQwLzE0L2MxL2YwYTYtNDZlNS1iMDg0LTBhOTE2ZTc3ZmUwYQ.xhtml,http://regnskaber.virk.dk/87664812/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1LzViLzJiLzRjL2NiNTQtNDc0MC1hMmQxLTk2YTQyYTBjZWU5YQ.pdf,http://regnskaber.virk.dk/87664812/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzZkL2ZmL2Q5L2ZkZWItNDdkMi1iNjA5LWEzYzhkMDI1MzUzZg.xml,true,RÃ¸nnede,4683.0,30.0,Lyngvej,2300 KÃ¸benhavn S,Edvard Thomsens Vej 63,Regnskabsklasse B,2017-05-18,2017-06-13,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktiviteter er at virke som holdingselskab og anden konsulentvirksomhed.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet pant eller anden form for sikkerhed, udover hvad der er oplyst i Ã¥rsregnskabet.</p>",henrik@wivel.dk,,21846678.0,,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Henrik Wivel,Henrik Wivel,WIVEL CONSULTING ApS,Jan Storgaard,,RÃ¸nnede,2015-01-01,2015-12-31,50600.0,,,2016-12-31,2016-01-01,true,false,,20202772.0,false,false,Ingen bistand,urn:ofk:oid:24195876,indberetninger-20180424,2.5948195,21846678.0,,2018-03-29T10:04:35.899Z,2017-06-13T20:07:39.334Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-89-EM,2017-06-13T20:07:39.548Z,,,,,,,,,,,,,,,,,,,,,,
21846678,2015-01-01,2015-12-31,c6,http://regnskaber.virk.dk/87664812/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzQwLzE0L2MxL2YwYTYtNDZlNS1iMDg0LTBhOTE2ZTc3ZmUwYQ.xhtml,http://regnskaber.virk.dk/87664812/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1LzViLzJiLzRjL2NiNTQtNDc0MC1hMmQxLTk2YTQyYTBjZWU5YQ.pdf,http://regnskaber.virk.dk/87664812/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzZkL2ZmL2Q5L2ZkZWItNDdkMi1iNjA5LWEzYzhkMDI1MzUzZg.xml,true,RÃ¸nnede,4683.0,30.0,Lyngvej,2300 KÃ¸benhavn S,Edvard Thomsens Vej 63,Regnskabsklasse B,2017-05-18,2017-06-13,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktiviteter er at virke som holdingselskab og anden konsulentvirksomhed.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet pant eller anden form for sikkerhed, udover hvad der er oplyst i Ã¥rsregnskabet.</p>",henrik@wivel.dk,,21846678.0,,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Henrik Wivel,Henrik Wivel,WIVEL CONSULTING ApS,Jan Storgaard,,RÃ¸nnede,2015-01-01,2015-12-31,0.0,,,2016-12-31,2016-01-01,true,false,,20202772.0,false,false,Ingen bistand,urn:ofk:oid:24195876,indberetninger-20180424,2.5948195,21846678.0,,2018-03-29T10:04:35.899Z,2017-06-13T20:07:39.334Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-89-EM,2017-06-13T20:07:39.548Z,,,,,,,,,,,,,,,,,,,,,,
21846678,2015-01-01,2015-12-31,c8,http://regnskaber.virk.dk/87664812/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzQwLzE0L2MxL2YwYTYtNDZlNS1iMDg0LTBhOTE2ZTc3ZmUwYQ.xhtml,http://regnskaber.virk.dk/87664812/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1LzViLzJiLzRjL2NiNTQtNDc0MC1hMmQxLTk2YTQyYTBjZWU5YQ.pdf,http://regnskaber.virk.dk/87664812/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzZkL2ZmL2Q5L2ZkZWItNDdkMi1iNjA5LWEzYzhkMDI1MzUzZg.xml,true,RÃ¸nnede,4683.0,30.0,Lyngvej,2300 KÃ¸benhavn S,Edvard Thomsens Vej 63,Regnskabsklasse B,2017-05-18,2017-06-13,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktiviteter er at virke som holdingselskab og anden konsulentvirksomhed.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet pant eller anden form for sikkerhed, udover hvad der er oplyst i Ã¥rsregnskabet.</p>",henrik@wivel.dk,,21846678.0,,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Henrik Wivel,Henrik Wivel,WIVEL CONSULTING ApS,Jan Storgaard,,RÃ¸nnede,2015-01-01,2015-12-31,14256.0,,,2016-12-31,2016-01-01,true,false,,20202772.0,false,false,Ingen bistand,urn:ofk:oid:24195876,indberetninger-20180424,2.5948195,21846678.0,,2018-03-29T10:04:35.899Z,2017-06-13T20:07:39.334Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-89-EM,2017-06-13T20:07:39.548Z,,,,,,,,,,,,,,,,,,,,,,
21846678,2015-12-31,2015-12-31,c10,http://regnskaber.virk.dk/87664812/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzQwLzE0L2MxL2YwYTYtNDZlNS1iMDg0LTBhOTE2ZTc3ZmUwYQ.xhtml,http://regnskaber.virk.dk/87664812/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1LzViLzJiLzRjL2NiNTQtNDc0MC1hMmQxLTk2YTQyYTBjZWU5YQ.pdf,http://regnskaber.virk.dk/87664812/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzZkL2ZmL2Q5L2ZkZWItNDdkMi1iNjA5LWEzYzhkMDI1MzUzZg.xml,true,RÃ¸nnede,4683.0,30.0,Lyngvej,2300 KÃ¸benhavn S,Edvard Thomsens Vej 63,Regnskabsklasse B,2017-05-18,2017-06-13,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktiviteter er at virke som holdingselskab og anden konsulentvirksomhed.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet pant eller anden form for sikkerhed, udover hvad der er oplyst i Ã¥rsregnskabet.</p>",henrik@wivel.dk,,21846678.0,,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Henrik Wivel,Henrik Wivel,WIVEL CONSULTING ApS,Jan Storgaard,,RÃ¸nnede,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,true,false,,20202772.0,false,false,Ingen bistand,urn:ofk:oid:24195876,indberetninger-20180424,2.5948195,21846678.0,,2018-03-29T10:04:35.899Z,2017-06-13T20:07:39.334Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-89-EM,2017-06-13T20:07:39.548Z,439014.0,24008.0,200000.0,68160.0,23489.0,342738.0,439014.0,96276.0,370854.0,205380.0,165474.0,370854.0,8000.0,20000.0,50600.0,0.0,92138.0,96276.0,88276.0,44152.0,663.0,
21846678,2016-01-01,2016-01-01,c11,http://regnskaber.virk.dk/87664812/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzQwLzE0L2MxL2YwYTYtNDZlNS1iMDg0LTBhOTE2ZTc3ZmUwYQ.xhtml,http://regnskaber.virk.dk/87664812/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1LzViLzJiLzRjL2NiNTQtNDc0MC1hMmQxLTk2YTQyYTBjZWU5YQ.pdf,http://regnskaber.virk.dk/87664812/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzZkL2ZmL2Q5L2ZkZWItNDdkMi1iNjA5LWEzYzhkMDI1MzUzZg.xml,true,RÃ¸nnede,4683.0,30.0,Lyngvej,2300 KÃ¸benhavn S,Edvard Thomsens Vej 63,Regnskabsklasse B,2017-05-18,2017-06-13,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktiviteter er at virke som holdingselskab og anden konsulentvirksomhed.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet pant eller anden form for sikkerhed, udover hvad der er oplyst i Ã¥rsregnskabet.</p>",henrik@wivel.dk,,21846678.0,,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Henrik Wivel,Henrik Wivel,WIVEL CONSULTING ApS,Jan Storgaard,,RÃ¸nnede,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,true,false,,20202772.0,false,false,Ingen bistand,urn:ofk:oid:24195876,indberetninger-20180424,2.5948195,21846678.0,,2018-03-29T10:04:35.899Z,2017-06-13T20:07:39.334Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-89-EM,2017-06-13T20:07:39.548Z,,,,,,200000.0,,,,,,,,,,,,,,,,
21846678,2016-01-01,2016-01-01,c12,http://regnskaber.virk.dk/87664812/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzQwLzE0L2MxL2YwYTYtNDZlNS1iMDg0LTBhOTE2ZTc3ZmUwYQ.xhtml,http://regnskaber.virk.dk/87664812/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1LzViLzJiLzRjL2NiNTQtNDc0MC1hMmQxLTk2YTQyYTBjZWU5YQ.pdf,http://regnskaber.virk.dk/87664812/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzZkL2ZmL2Q5L2ZkZWItNDdkMi1iNjA5LWEzYzhkMDI1MzUzZg.xml,true,RÃ¸nnede,4683.0,30.0,Lyngvej,2300 KÃ¸benhavn S,Edvard Thomsens Vej 63,Regnskabsklasse B,2017-05-18,2017-06-13,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktiviteter er at virke som holdingselskab og anden konsulentvirksomhed.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet pant eller anden form for sikkerhed, udover hvad der er oplyst i Ã¥rsregnskabet.</p>",henrik@wivel.dk,,21846678.0,,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Henrik Wivel,Henrik Wivel,WIVEL CONSULTING ApS,Jan Storgaard,,RÃ¸nnede,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,true,false,,20202772.0,false,false,Ingen bistand,urn:ofk:oid:24195876,indberetninger-20180424,2.5948195,21846678.0,,2018-03-29T10:04:35.899Z,2017-06-13T20:07:39.334Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-89-EM,2017-06-13T20:07:39.548Z,,,,,,92138.0,,,,,,,,,,,,,,,,
21846678,2016-01-01,2016-01-01,c13,http://regnskaber.virk.dk/87664812/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzQwLzE0L2MxL2YwYTYtNDZlNS1iMDg0LTBhOTE2ZTc3ZmUwYQ.xhtml,http://regnskaber.virk.dk/87664812/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1LzViLzJiLzRjL2NiNTQtNDc0MC1hMmQxLTk2YTQyYTBjZWU5YQ.pdf,http://regnskaber.virk.dk/87664812/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzZkL2ZmL2Q5L2ZkZWItNDdkMi1iNjA5LWEzYzhkMDI1MzUzZg.xml,true,RÃ¸nnede,4683.0,30.0,Lyngvej,2300 KÃ¸benhavn S,Edvard Thomsens Vej 63,Regnskabsklasse B,2017-05-18,2017-06-13,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktiviteter er at virke som holdingselskab og anden konsulentvirksomhed.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet pant eller anden form for sikkerhed, udover hvad der er oplyst i Ã¥rsregnskabet.</p>",henrik@wivel.dk,,21846678.0,,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Henrik Wivel,Henrik Wivel,WIVEL CONSULTING ApS,Jan Storgaard,,RÃ¸nnede,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,true,false,,20202772.0,false,false,Ingen bistand,urn:ofk:oid:24195876,indberetninger-20180424,2.5948195,21846678.0,,2018-03-29T10:04:35.899Z,2017-06-13T20:07:39.334Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-89-EM,2017-06-13T20:07:39.548Z,,,,,,50600.0,,,,,,,,,,,,,,,,
21846678,2016-01-01,2016-01-01,c14,http://regnskaber.virk.dk/87664812/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzQwLzE0L2MxL2YwYTYtNDZlNS1iMDg0LTBhOTE2ZTc3ZmUwYQ.xhtml,http://regnskaber.virk.dk/87664812/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1LzViLzJiLzRjL2NiNTQtNDc0MC1hMmQxLTk2YTQyYTBjZWU5YQ.pdf,http://regnskaber.virk.dk/87664812/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzZkL2ZmL2Q5L2ZkZWItNDdkMi1iNjA5LWEzYzhkMDI1MzUzZg.xml,true,RÃ¸nnede,4683.0,30.0,Lyngvej,2300 KÃ¸benhavn S,Edvard Thomsens Vej 63,Regnskabsklasse B,2017-05-18,2017-06-13,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktiviteter er at virke som holdingselskab og anden konsulentvirksomhed.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet pant eller anden form for sikkerhed, udover hvad der er oplyst i Ã¥rsregnskabet.</p>",henrik@wivel.dk,,21846678.0,,,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Henrik Wivel,Henrik Wivel,WIVEL CONSULTING ApS,Jan Storgaard,,RÃ¸nnede,2015-01-01,2015-12-31,,,,2016-12-31,2016-01-01,true,false,,20202772.0,false,false,Ingen bistand,urn:ofk:oid:24195876,indberetninger-20180424,2.5948195,21846678.0,,2018-03-29T10:04:35.899Z,2017-06-13T20:07:39.334Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-89-EM,2017-06-13T20:07:39.548Z,,,,,,342738.0,,,,,,,,,,,,,,,,
21846678,2016-01-01,2016-12-31,c0,http://regnskaber.virk.dk/87664812/ZG9rdW1lbnRsYWdlcjovLzAzLzllLzQwLzE0L2MxL2YwYTYtNDZlNS1iMDg0LTBhOTE2ZTc3ZmUwYQ.xhtml,http://regnskaber.virk.dk/87664812/ZG9rdW1lbnRsYWdlcjovLzAzL2Y1LzViLzJiLzRjL2NiNTQtNDc0MC1hMmQxLTk2YTQyYTBjZWU5YQ.pdf,http://regnskaber.virk.dk/87664812/ZG9rdW1lbnRsYWdlcjovLzAzLzAwLzZkL2ZmL2Q5L2ZkZWItNDdkMi1iNjA5LWEzYzhkMDI1MzUzZg.xml,true,RÃ¸nnede,4683.0,30.0,Lyngvej,2300 KÃ¸benhavn S,Edvard Thomsens Vej 63,Regnskabsklasse B,2017-05-18,2017-06-13,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets vÃ¦sentligste aktiviteter er at virke som holdingselskab og anden konsulentvirksomhed.</p>","<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabet har ikke stillet pant eller anden form for sikkerhed, udover hvad der er oplyst i Ã¥rsregnskabet.</p>",henrik@wivel.dk,140928.0,21846678.0,-67287.0,327259.0,"Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.<br xmlns=""http://www.w3.org/1999/xhtml""/>Der er foretaget tilvalg af enkelte regler i regnskabsklasse C.<br xmlns=""http://www.w3.org/1999/xhtml""/>",Ãrsrapport,Henrik Wivel,Henrik Wivel,WIVEL CONSULTING ApS,Jan Storgaard,0.0,RÃ¸nnede,2015-01-01,2015-12-31,388169.0,400900.0,140928.0,2016-12-31,2016-01-01,true,false,12731.0,20202772.0,false,false,Ingen bistand,urn:ofk:oid:24195876,indberetninger-20180424,2.5948195,21846678.0,,2018-03-29T10:04:35.899Z,2017-06-13T20:07:39.334Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AH-89-EM,2017-06-13T20:07:39.548Z,,,,,,,,,,,,,,,,,,,,,,50600.0
