entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxPayables,NameAndSurnameOfMemberOfExecutiveBoard
31264987,2016-01-01,2016-12-31,c3,http://regnskaber.virk.dk/78946213/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2RmLzEyLzhiLzZhOWEtNDgxZS05NTFiLWMyZTY0OGM0ZmQ5Mg.xhtml,http://regnskaber.virk.dk/78946213/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzgyL2I0LzY1LzJjYTUtNDcwYy04MTczLWRmNjU3M2ExN2E4Mw.pdf,http://regnskaber.virk.dk/78946213/ZG9rdW1lbnRsYWdlcjovLzAzLzc4LzM0LzNlLzc3L2E2MGUtNDRmNy05ZWRjLWU0M2E2MWI3ZmY2Mg.xml,true,Skals,8832.0,14.0,NÃ¸rremarkvej,8832 Skals,VestervÃ¦nget 13,Regnskabsklasse B,2018-02-01,2018-04-14,-2500.0,31264987.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,poul Fredborg,FREDBORG FINANS ApS,Frede Kragh,117.0,6449.0,Nr. Rind,2016-01-01,2016-12-31,2996.0,3832.0,-2500.0,2017-12-31,2017-01-01,false,false,836.0,false,false,Ingen bistand,urn:ofk:oid:25305923,indberetninger-20180424,2.5926185,31264987,AWLDW1rYx8uVRSOdfsOO,2018-04-14T08:53:28.230Z,2018-04-14T08:52:42.577Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-83-FA,2018-04-14T08:52:43.045Z,,,,,,,,,,,,,,,
31264987,2016-01-01,2016-12-31,c5,http://regnskaber.virk.dk/78946213/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2RmLzEyLzhiLzZhOWEtNDgxZS05NTFiLWMyZTY0OGM0ZmQ5Mg.xhtml,http://regnskaber.virk.dk/78946213/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzgyL2I0LzY1LzJjYTUtNDcwYy04MTczLWRmNjU3M2ExN2E4Mw.pdf,http://regnskaber.virk.dk/78946213/ZG9rdW1lbnRsYWdlcjovLzAzLzc4LzM0LzNlLzc3L2E2MGUtNDRmNy05ZWRjLWU0M2E2MWI3ZmY2Mg.xml,true,Skals,8832.0,14.0,NÃ¸rremarkvej,8832 Skals,VestervÃ¦nget 13,Regnskabsklasse B,2018-02-01,2018-04-14,,31264987.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,poul Fredborg,FREDBORG FINANS ApS,Frede Kragh,,,Nr. Rind,2016-01-01,2016-12-31,2996.0,,,2017-12-31,2017-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:25305923,indberetninger-20180424,2.5926185,31264987,AWLDW1rYx8uVRSOdfsOO,2018-04-14T08:53:28.230Z,2018-04-14T08:52:42.577Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-83-FA,2018-04-14T08:52:43.045Z,,,,,,,,,,,,,,,
31264987,2016-12-31,2016-12-31,c7,http://regnskaber.virk.dk/78946213/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2RmLzEyLzhiLzZhOWEtNDgxZS05NTFiLWMyZTY0OGM0ZmQ5Mg.xhtml,http://regnskaber.virk.dk/78946213/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzgyL2I0LzY1LzJjYTUtNDcwYy04MTczLWRmNjU3M2ExN2E4Mw.pdf,http://regnskaber.virk.dk/78946213/ZG9rdW1lbnRsYWdlcjovLzAzLzc4LzM0LzNlLzc3L2E2MGUtNDRmNy05ZWRjLWU0M2E2MWI3ZmY2Mg.xml,true,Skals,8832.0,14.0,NÃ¸rremarkvej,8832 Skals,VestervÃ¦nget 13,Regnskabsklasse B,2018-02-01,2018-04-14,,31264987.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,poul Fredborg,FREDBORG FINANS ApS,Frede Kragh,,,Nr. Rind,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:25305923,indberetninger-20180424,2.5926185,31264987,AWLDW1rYx8uVRSOdfsOO,2018-04-14T08:53:28.230Z,2018-04-14T08:52:42.577Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-83-FA,2018-04-14T08:52:43.045Z,594458.0,8257.0,125000.0,594458.0,120705.0,594458.0,473753.0,472917.0,449635.0,-4295.0,473753.0,586201.0,136566.0,836.0,
31264987,2017-01-01,2017-01-01,c10,http://regnskaber.virk.dk/78946213/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2RmLzEyLzhiLzZhOWEtNDgxZS05NTFiLWMyZTY0OGM0ZmQ5Mg.xhtml,http://regnskaber.virk.dk/78946213/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzgyL2I0LzY1LzJjYTUtNDcwYy04MTczLWRmNjU3M2ExN2E4Mw.pdf,http://regnskaber.virk.dk/78946213/ZG9rdW1lbnRsYWdlcjovLzAzLzc4LzM0LzNlLzc3L2E2MGUtNDRmNy05ZWRjLWU0M2E2MWI3ZmY2Mg.xml,true,Skals,8832.0,14.0,NÃ¸rremarkvej,8832 Skals,VestervÃ¦nget 13,Regnskabsklasse B,2018-02-01,2018-04-14,,31264987.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,poul Fredborg,FREDBORG FINANS ApS,Frede Kragh,,,Nr. Rind,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:25305923,indberetninger-20180424,2.5926185,31264987,AWLDW1rYx8uVRSOdfsOO,2018-04-14T08:53:28.230Z,2018-04-14T08:52:42.577Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-83-FA,2018-04-14T08:52:43.045Z,,,,,120705.0,,,,,,,,,,
31264987,2017-01-01,2017-01-01,c8,http://regnskaber.virk.dk/78946213/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2RmLzEyLzhiLzZhOWEtNDgxZS05NTFiLWMyZTY0OGM0ZmQ5Mg.xhtml,http://regnskaber.virk.dk/78946213/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzgyL2I0LzY1LzJjYTUtNDcwYy04MTczLWRmNjU3M2ExN2E4Mw.pdf,http://regnskaber.virk.dk/78946213/ZG9rdW1lbnRsYWdlcjovLzAzLzc4LzM0LzNlLzc3L2E2MGUtNDRmNy05ZWRjLWU0M2E2MWI3ZmY2Mg.xml,true,Skals,8832.0,14.0,NÃ¸rremarkvej,8832 Skals,VestervÃ¦nget 13,Regnskabsklasse B,2018-02-01,2018-04-14,,31264987.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,poul Fredborg,FREDBORG FINANS ApS,Frede Kragh,,,Nr. Rind,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:25305923,indberetninger-20180424,2.5926185,31264987,AWLDW1rYx8uVRSOdfsOO,2018-04-14T08:53:28.230Z,2018-04-14T08:52:42.577Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-83-FA,2018-04-14T08:52:43.045Z,,,,,125000.0,,,,,,,,,,
31264987,2017-01-01,2017-01-01,c9,http://regnskaber.virk.dk/78946213/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2RmLzEyLzhiLzZhOWEtNDgxZS05NTFiLWMyZTY0OGM0ZmQ5Mg.xhtml,http://regnskaber.virk.dk/78946213/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzgyL2I0LzY1LzJjYTUtNDcwYy04MTczLWRmNjU3M2ExN2E4Mw.pdf,http://regnskaber.virk.dk/78946213/ZG9rdW1lbnRsYWdlcjovLzAzLzc4LzM0LzNlLzc3L2E2MGUtNDRmNy05ZWRjLWU0M2E2MWI3ZmY2Mg.xml,true,Skals,8832.0,14.0,NÃ¸rremarkvej,8832 Skals,VestervÃ¦nget 13,Regnskabsklasse B,2018-02-01,2018-04-14,,31264987.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,poul Fredborg,FREDBORG FINANS ApS,Frede Kragh,,,Nr. Rind,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:25305923,indberetninger-20180424,2.5926185,31264987,AWLDW1rYx8uVRSOdfsOO,2018-04-14T08:53:28.230Z,2018-04-14T08:52:42.577Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-83-FA,2018-04-14T08:52:43.045Z,,,,,-4295.0,,,,,,,,,,
31264987,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/78946213/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2RmLzEyLzhiLzZhOWEtNDgxZS05NTFiLWMyZTY0OGM0ZmQ5Mg.xhtml,http://regnskaber.virk.dk/78946213/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzgyL2I0LzY1LzJjYTUtNDcwYy04MTczLWRmNjU3M2ExN2E4Mw.pdf,http://regnskaber.virk.dk/78946213/ZG9rdW1lbnRsYWdlcjovLzAzLzc4LzM0LzNlLzc3L2E2MGUtNDRmNy05ZWRjLWU0M2E2MWI3ZmY2Mg.xml,true,Skals,8832.0,14.0,NÃ¸rremarkvej,8832 Skals,VestervÃ¦nget 13,Regnskabsklasse B,2018-02-01,2018-04-14,-2500.0,31264987.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,poul Fredborg,FREDBORG FINANS ApS,Frede Kragh,639.0,4673.0,Nr. Rind,2016-01-01,2016-12-31,1197.0,1534.0,-2500.0,2017-12-31,2017-01-01,false,false,337.0,false,false,Ingen bistand,urn:ofk:oid:25305923,indberetninger-20180424,2.5926185,31264987,AWLDW1rYx8uVRSOdfsOO,2018-04-14T08:53:28.230Z,2018-04-14T08:52:42.577Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-83-FA,2018-04-14T08:52:43.045Z,,,,,,,,,,,,,,,
31264987,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/78946213/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2RmLzEyLzhiLzZhOWEtNDgxZS05NTFiLWMyZTY0OGM0ZmQ5Mg.xhtml,http://regnskaber.virk.dk/78946213/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzgyL2I0LzY1LzJjYTUtNDcwYy04MTczLWRmNjU3M2ExN2E4Mw.pdf,http://regnskaber.virk.dk/78946213/ZG9rdW1lbnRsYWdlcjovLzAzLzc4LzM0LzNlLzc3L2E2MGUtNDRmNy05ZWRjLWU0M2E2MWI3ZmY2Mg.xml,true,Skals,8832.0,14.0,NÃ¸rremarkvej,8832 Skals,VestervÃ¦nget 13,Regnskabsklasse B,2018-02-01,2018-04-14,,31264987.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,poul Fredborg,FREDBORG FINANS ApS,Frede Kragh,,,Nr. Rind,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:25305923,indberetninger-20180424,2.5926185,31264987,AWLDW1rYx8uVRSOdfsOO,2018-04-14T08:53:28.230Z,2018-04-14T08:52:42.577Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-83-FA,2018-04-14T08:52:43.045Z,,,,,,,,,,,,,,,Poul Marius Fredborg
31264987,2017-01-01,2017-12-31,c11,http://regnskaber.virk.dk/78946213/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2RmLzEyLzhiLzZhOWEtNDgxZS05NTFiLWMyZTY0OGM0ZmQ5Mg.xhtml,http://regnskaber.virk.dk/78946213/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzgyL2I0LzY1LzJjYTUtNDcwYy04MTczLWRmNjU3M2ExN2E4Mw.pdf,http://regnskaber.virk.dk/78946213/ZG9rdW1lbnRsYWdlcjovLzAzLzc4LzM0LzNlLzc3L2E2MGUtNDRmNy05ZWRjLWU0M2E2MWI3ZmY2Mg.xml,true,Skals,8832.0,14.0,NÃ¸rremarkvej,8832 Skals,VestervÃ¦nget 13,Regnskabsklasse B,2018-02-01,2018-04-14,,31264987.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,poul Fredborg,FREDBORG FINANS ApS,Frede Kragh,,,Nr. Rind,2016-01-01,2016-12-31,1197.0,,,2017-12-31,2017-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:25305923,indberetninger-20180424,2.5926185,31264987,AWLDW1rYx8uVRSOdfsOO,2018-04-14T08:53:28.230Z,2018-04-14T08:52:42.577Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-83-FA,2018-04-14T08:52:43.045Z,,,,,,,,,,,,,,,
31264987,2017-01-01,2017-12-31,c2,http://regnskaber.virk.dk/78946213/ZG9rdW1lbnRsYWdlcjovLzAzLzIwL2RmLzEyLzhiLzZhOWEtNDgxZS05NTFiLWMyZTY0OGM0ZmQ5Mg.xhtml,http://regnskaber.virk.dk/78946213/ZG9rdW1lbnRsYWdlcjovLzAzL2FmLzgyL2I0LzY1LzJjYTUtNDcwYy04MTczLWRmNjU3M2ExN2E4Mw.pdf,http://regnskaber.virk.dk/78946213/ZG9rdW1lbnRsYWdlcjovLzAzLzc4LzM0LzNlLzc3L2E2MGUtNDRmNy05ZWRjLWU0M2E2MWI3ZmY2Mg.xml,true,Skals,8832.0,14.0,NÃ¸rremarkvej,8832 Skals,VestervÃ¦nget 13,Regnskabsklasse B,2018-02-01,2018-04-14,,31264987.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,poul Fredborg,FREDBORG FINANS ApS,Frede Kragh,,,Nr. Rind,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:25305923,indberetninger-20180424,2.5926185,31264987,AWLDW1rYx8uVRSOdfsOO,2018-04-14T08:53:28.230Z,2018-04-14T08:52:42.577Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AH-83-FA,2018-04-14T08:52:43.045Z,,,,,,,,,,,,,,,Hans Fredborg
