entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GainsLossesFromCurrentValueAdjustmentsOfInvestmentAssets,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,RestOfOtherFinanceExpenses,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpenseOnOrdinaryActivities,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,DepositsLongtermInvestmentsAndReceivables,DepositsShorttermLiabilitiesOtherThanProvisions,Equity,FixturesFittingsToolsAndEquipment,InvestmentProperty,LeaseholdImprovements,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard,TitleOfMemberOfExecutiveBoard
60298114,2016-07-01,2017-06-30,ID_10,,http://regnskaber.virk.dk/41189206/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzQ0L2JjLzQ1Lzg5YmQtNDc4OC1iMmUxLWZiMDJiN2NjMjgxNg.pdf,http://regnskaber.virk.dk/41189206/ZG9rdW1lbnRsYWdlcjovLzAzLzlmL2VmLzk4L2MyLzc5ZjktNGJlOC1hNmEwLTg1YjY1MWI5YzU5MQ.xml,true,"2970, HÃ¸rsholm",UsserÃ¸d Kongevej 157,Til den daglige ledelse i ApS af 20/5 1991,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-11-20,2018-11-20,2018-11-28,252475.0,346904.0,15834884.0,1246454.0,39463113.0,60298114.0,39463113.0,mne31406,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for ApS af 20/5 1991.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michel  Hansen,Thomas Niebuhr,Kreston CM,ApS af 20/5 1991,"Kreston CM, Statsautoriseret Revisionsinteressentskab",RÃ¸dovre,2016-07-01,2017-06-30,12392370.0,15876802.0,16481959.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,192374.0,false,2018-11-20,HÃ¸rsholm,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",3484432.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26427348,indberetninger-20180424,2.5097342,60298114.0,AWeDNLThet7j816DxU-_,2018-12-06T11:09:35.268Z,2018-12-06T11:08:45.117Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EJ-62-RS,2018-12-06T11:08:45.373Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60298114,2016-07-01,2017-06-30,ID_12,,http://regnskaber.virk.dk/41189206/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzQ0L2JjLzQ1Lzg5YmQtNDc4OC1iMmUxLWZiMDJiN2NjMjgxNg.pdf,http://regnskaber.virk.dk/41189206/ZG9rdW1lbnRsYWdlcjovLzAzLzlmL2VmLzk4L2MyLzc5ZjktNGJlOC1hNmEwLTg1YjY1MWI5YzU5MQ.xml,true,"2970, HÃ¸rsholm",UsserÃ¸d Kongevej 157,Til den daglige ledelse i ApS af 20/5 1991,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-11-20,2018-11-20,2018-11-28,,,,,39463113.0,60298114.0,39463113.0,mne31406,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for ApS af 20/5 1991.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michel  Hansen,Thomas Niebuhr,Kreston CM,ApS af 20/5 1991,"Kreston CM, Statsautoriseret Revisionsinteressentskab",RÃ¸dovre,2016-07-01,2017-06-30,-12392370.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,,false,2018-11-20,HÃ¸rsholm,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26427348,indberetninger-20180424,2.5097342,60298114.0,AWeDNLThet7j816DxU-_,2018-12-06T11:09:35.268Z,2018-12-06T11:08:45.117Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EJ-62-RS,2018-12-06T11:08:45.373Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60298114,2016-07-01,2017-06-30,ID_9,,http://regnskaber.virk.dk/41189206/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzQ0L2JjLzQ1Lzg5YmQtNDc4OC1iMmUxLWZiMDJiN2NjMjgxNg.pdf,http://regnskaber.virk.dk/41189206/ZG9rdW1lbnRsYWdlcjovLzAzLzlmL2VmLzk4L2MyLzc5ZjktNGJlOC1hNmEwLTg1YjY1MWI5YzU5MQ.xml,true,"2970, HÃ¸rsholm",UsserÃ¸d Kongevej 157,Til den daglige ledelse i ApS af 20/5 1991,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-11-20,2018-11-20,2018-11-28,,,,,39463113.0,60298114.0,39463113.0,mne31406,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for ApS af 20/5 1991.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michel  Hansen,Thomas Niebuhr,Kreston CM,ApS af 20/5 1991,"Kreston CM, Statsautoriseret Revisionsinteressentskab",RÃ¸dovre,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,,false,2018-11-20,HÃ¸rsholm,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26427348,indberetninger-20180424,2.5097342,60298114.0,AWeDNLThet7j816DxU-_,2018-12-06T11:09:35.268Z,2018-12-06T11:08:45.117Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EJ-62-RS,2018-12-06T11:08:45.373Z,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60298114,2017-06-30,2017-06-30,ID_7,,http://regnskaber.virk.dk/41189206/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzQ0L2JjLzQ1Lzg5YmQtNDc4OC1iMmUxLWZiMDJiN2NjMjgxNg.pdf,http://regnskaber.virk.dk/41189206/ZG9rdW1lbnRsYWdlcjovLzAzLzlmL2VmLzk4L2MyLzc5ZjktNGJlOC1hNmEwLTg1YjY1MWI5YzU5MQ.xml,true,"2970, HÃ¸rsholm",UsserÃ¸d Kongevej 157,Til den daglige ledelse i ApS af 20/5 1991,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-11-20,2018-11-20,2018-11-28,,,,,39463113.0,60298114.0,39463113.0,mne31406,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for ApS af 20/5 1991.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michel  Hansen,Thomas Niebuhr,Kreston CM,ApS af 20/5 1991,"Kreston CM, Statsautoriseret Revisionsinteressentskab",RÃ¸dovre,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,,false,2018-11-20,HÃ¸rsholm,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26427348,indberetninger-20180424,2.5097342,60298114.0,AWeDNLThet7j816DxU-_,2018-12-06T11:09:35.268Z,2018-12-06T11:08:45.117Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EJ-62-RS,2018-12-06T11:08:45.373Z,,34766427.0,281622.0,202000.0,909783.0,97078.0,342500.0,12808424.0,458174.0,32366000.0,935392.0,34766427.0,18540855.0,97078.0,4587014.0,4587014.0,33856644.0,348508.0,33759566.0,3417148.0,3417148.0,12606424.0,0.0,13953841.0,0.0,100000.0,12871659.0,246084.0,628161.0,45090.0,0.0,,
60298114,2017-07-01,2018-06-30,ID_0,,http://regnskaber.virk.dk/41189206/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzQ0L2JjLzQ1Lzg5YmQtNDc4OC1iMmUxLWZiMDJiN2NjMjgxNg.pdf,http://regnskaber.virk.dk/41189206/ZG9rdW1lbnRsYWdlcjovLzAzLzlmL2VmLzk4L2MyLzc5ZjktNGJlOC1hNmEwLTg1YjY1MWI5YzU5MQ.xml,true,"2970, HÃ¸rsholm",UsserÃ¸d Kongevej 157,Til den daglige ledelse i ApS af 20/5 1991,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-11-20,2018-11-20,2018-11-28,269340.0,464554.0,1348151.0,1068463.0,39463113.0,60298114.0,39463113.0,mne31406,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for ApS af 20/5 1991.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michel  Hansen,Thomas Niebuhr,Kreston CM,ApS af 20/5 1991,"Kreston CM, Statsautoriseret Revisionsinteressentskab",RÃ¸dovre,2016-07-01,2017-06-30,834978.0,1069465.0,1682720.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,133521.0,false,2018-11-20,HÃ¸rsholm,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",234487.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26427348,indberetninger-20180424,2.5097342,60298114.0,AWeDNLThet7j816DxU-_,2018-12-06T11:09:35.268Z,2018-12-06T11:08:45.117Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EJ-62-RS,2018-12-06T11:08:45.373Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60298114,2017-07-01,2018-06-30,ID_1,,http://regnskaber.virk.dk/41189206/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzQ0L2JjLzQ1Lzg5YmQtNDc4OC1iMmUxLWZiMDJiN2NjMjgxNg.pdf,http://regnskaber.virk.dk/41189206/ZG9rdW1lbnRsYWdlcjovLzAzLzlmL2VmLzk4L2MyLzc5ZjktNGJlOC1hNmEwLTg1YjY1MWI5YzU5MQ.xml,true,"2970, HÃ¸rsholm",UsserÃ¸d Kongevej 157,Til den daglige ledelse i ApS af 20/5 1991,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-11-20,2018-11-20,2018-11-28,,,,,39463113.0,60298114.0,39463113.0,mne31406,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for ApS af 20/5 1991.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michel  Hansen,Thomas Niebuhr,Kreston CM,ApS af 20/5 1991,"Kreston CM, Statsautoriseret Revisionsinteressentskab",RÃ¸dovre,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,,false,2018-11-20,HÃ¸rsholm,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26427348,indberetninger-20180424,2.5097342,60298114.0,AWeDNLThet7j816DxU-_,2018-12-06T11:09:35.268Z,2018-12-06T11:08:45.117Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EJ-62-RS,2018-12-06T11:08:45.373Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60298114,2017-07-01,2018-06-30,ID_11,,http://regnskaber.virk.dk/41189206/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzQ0L2JjLzQ1Lzg5YmQtNDc4OC1iMmUxLWZiMDJiN2NjMjgxNg.pdf,http://regnskaber.virk.dk/41189206/ZG9rdW1lbnRsYWdlcjovLzAzLzlmL2VmLzk4L2MyLzc5ZjktNGJlOC1hNmEwLTg1YjY1MWI5YzU5MQ.xml,true,"2970, HÃ¸rsholm",UsserÃ¸d Kongevej 157,Til den daglige ledelse i ApS af 20/5 1991,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-11-20,2018-11-20,2018-11-28,,,,,39463113.0,60298114.0,39463113.0,mne31406,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for ApS af 20/5 1991.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michel  Hansen,Thomas Niebuhr,Kreston CM,ApS af 20/5 1991,"Kreston CM, Statsautoriseret Revisionsinteressentskab",RÃ¸dovre,2016-07-01,2017-06-30,-834978.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,,false,2018-11-20,HÃ¸rsholm,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26427348,indberetninger-20180424,2.5097342,60298114.0,AWeDNLThet7j816DxU-_,2018-12-06T11:09:35.268Z,2018-12-06T11:08:45.117Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EJ-62-RS,2018-12-06T11:08:45.373Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60298114,2017-07-01,2018-06-30,ID_2,,http://regnskaber.virk.dk/41189206/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzQ0L2JjLzQ1Lzg5YmQtNDc4OC1iMmUxLWZiMDJiN2NjMjgxNg.pdf,http://regnskaber.virk.dk/41189206/ZG9rdW1lbnRsYWdlcjovLzAzLzlmL2VmLzk4L2MyLzc5ZjktNGJlOC1hNmEwLTg1YjY1MWI5YzU5MQ.xml,true,"2970, HÃ¸rsholm",UsserÃ¸d Kongevej 157,Til den daglige ledelse i ApS af 20/5 1991,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-11-20,2018-11-20,2018-11-28,,,,,39463113.0,60298114.0,39463113.0,mne31406,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for ApS af 20/5 1991.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michel  Hansen,Thomas Niebuhr,Kreston CM,ApS af 20/5 1991,"Kreston CM, Statsautoriseret Revisionsinteressentskab",RÃ¸dovre,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,,false,2018-11-20,HÃ¸rsholm,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26427348,indberetninger-20180424,2.5097342,60298114.0,AWeDNLThet7j816DxU-_,2018-12-06T11:09:35.268Z,2018-12-06T11:08:45.117Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EJ-62-RS,2018-12-06T11:08:45.373Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60298114,2017-07-01,2018-06-30,ID_3,,http://regnskaber.virk.dk/41189206/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzQ0L2JjLzQ1Lzg5YmQtNDc4OC1iMmUxLWZiMDJiN2NjMjgxNg.pdf,http://regnskaber.virk.dk/41189206/ZG9rdW1lbnRsYWdlcjovLzAzLzlmL2VmLzk4L2MyLzc5ZjktNGJlOC1hNmEwLTg1YjY1MWI5YzU5MQ.xml,true,"2970, HÃ¸rsholm",UsserÃ¸d Kongevej 157,Til den daglige ledelse i ApS af 20/5 1991,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-11-20,2018-11-20,2018-11-28,,,,,39463113.0,60298114.0,39463113.0,mne31406,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for ApS af 20/5 1991.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michel  Hansen,Thomas Niebuhr,Kreston CM,ApS af 20/5 1991,"Kreston CM, Statsautoriseret Revisionsinteressentskab",RÃ¸dovre,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,,false,2018-11-20,HÃ¸rsholm,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26427348,indberetninger-20180424,2.5097342,60298114.0,AWeDNLThet7j816DxU-_,2018-12-06T11:09:35.268Z,2018-12-06T11:08:45.117Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EJ-62-RS,2018-12-06T11:08:45.373Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thomas Niebuhr,DirektÃ¸r
60298114,2017-07-01,2018-06-30,ID_4,,http://regnskaber.virk.dk/41189206/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2LzQ0L2JjLzQ1Lzg5YmQtNDc4OC1iMmUxLWZiMDJiN2NjMjgxNg.pdf,http://regnskaber.virk.dk/41189206/ZG9rdW1lbnRsYWdlcjovLzAzLzlmL2VmLzk4L2MyLzc5ZjktNGJlOC1hNmEwLTg1YjY1MWI5YzU5MQ.xml,true,"2970, HÃ¸rsholm",UsserÃ¸d Kongevej 157,Til den daglige ledelse i ApS af 20/5 1991,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. juni 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2018-11-20,2018-11-20,2018-11-28,,,,,39463113.0,60298114.0,39463113.0,mne31406,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. juli 2017 - 30. juni 2018 for ApS af 20/5 1991.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Michel  Hansen,Thomas Niebuhr,Kreston CM,ApS af 20/5 1991,"Kreston CM, Statsautoriseret Revisionsinteressentskab",RÃ¸dovre,2016-07-01,2017-06-30,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2018-06-30,2017-07-01,,false,2018-11-20,HÃ¸rsholm,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26427348,indberetninger-20180424,2.5097342,60298114.0,AWeDNLThet7j816DxU-_,2018-12-06T11:09:35.268Z,2018-12-06T11:08:45.117Z,regnskab,0.0,,2018-06-30,2017-07-01,X18-EJ-62-RS,2018-12-06T11:08:45.373Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
