entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdministrativeExpenses,ClassOfReportingEntity,CostOfProduction,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,ExtraordinaryProfitLossBeforeTax,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,ContributedCapital,CurrentAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherLongtermInvestments,OtherReserves,OtherShorttermPayables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard
29628505,2012-12-01,2013-11-30,c4,http://regnskaber.virk.dk/50582692/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3L2YzLzM1L2MzL2U5ZDItNDZkYy1iN2M4LTZiOTQ1M2Q3MGVlYg.xhtml,http://regnskaber.virk.dk/50582692/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzE2L2UyLzg2L2NmMDMtNDM0ZS04M2MwLTkwMDViNDhjMmViOA.pdf,http://regnskaber.virk.dk/50582692/ZG9rdW1lbnRsYWdlcjovLzAzL2RlL2YxL2YxLzkwLzhhNWQtNDQ5My1iY2YyLWJkZTU3NDg5MmVkYQ.xml,Danmark,DK,Charlottenlund,2920.0,JÃ¦gersborg AllÃ© 23,Charlottenlund,2920.0,10.0,Kornvej,2920 Charlottenlund,Kornvej 10,7857.0,Regnskabsklasse B,152565.0,2015-03-31,2015-04-15,-528826.0,80740.0,29628505.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Berthelsen,Michael Visby Berthelsen,Jyske Bank,SKOVSHOVED PROPERTIES ApS,Michael Berthelsen,398918.0,-202791.0,Gentofte,2012-12-01,2013-11-30,-528826.0,-528826.0,72883.0,2014-11-30,2013-12-01,233305.0,Ingen bistand,urn:ofk:oid:5219628,indberetninger-20180424,2.5949402000000004,29628505.0,,2018-03-30T09:54:57.441Z,2015-05-11T06:53:05.254Z,regnskab,0.0,,2014-11-30,2013-12-01,X15-AB-54-PS,2015-05-11T06:53:05.314Z,,,,,,,,,,,,,,,,,,,,,
29628505,2012-12-01,2013-11-30,c7,http://regnskaber.virk.dk/50582692/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3L2YzLzM1L2MzL2U5ZDItNDZkYy1iN2M4LTZiOTQ1M2Q3MGVlYg.xhtml,http://regnskaber.virk.dk/50582692/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzE2L2UyLzg2L2NmMDMtNDM0ZS04M2MwLTkwMDViNDhjMmViOA.pdf,http://regnskaber.virk.dk/50582692/ZG9rdW1lbnRsYWdlcjovLzAzL2RlL2YxL2YxLzkwLzhhNWQtNDQ5My1iY2YyLWJkZTU3NDg5MmVkYQ.xml,Danmark,DK,Charlottenlund,2920.0,JÃ¦gersborg AllÃ© 23,Charlottenlund,2920.0,10.0,Kornvej,2920 Charlottenlund,Kornvej 10,,Regnskabsklasse B,,2015-03-31,2015-04-15,,,29628505.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Berthelsen,Michael Visby Berthelsen,Jyske Bank,SKOVSHOVED PROPERTIES ApS,Michael Berthelsen,,,Gentofte,2012-12-01,2013-11-30,-528826.0,,,2014-11-30,2013-12-01,,Ingen bistand,urn:ofk:oid:5219628,indberetninger-20180424,2.5949402000000004,29628505.0,,2018-03-30T09:54:57.441Z,2015-05-11T06:53:05.254Z,regnskab,0.0,,2014-11-30,2013-12-01,X15-AB-54-PS,2015-05-11T06:53:05.314Z,,,,,,,,,,,,,,,,,,,,,
29628505,2013-11-30,2013-11-30,c9,http://regnskaber.virk.dk/50582692/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3L2YzLzM1L2MzL2U5ZDItNDZkYy1iN2M4LTZiOTQ1M2Q3MGVlYg.xhtml,http://regnskaber.virk.dk/50582692/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzE2L2UyLzg2L2NmMDMtNDM0ZS04M2MwLTkwMDViNDhjMmViOA.pdf,http://regnskaber.virk.dk/50582692/ZG9rdW1lbnRsYWdlcjovLzAzL2RlL2YxL2YxLzkwLzhhNWQtNDQ5My1iY2YyLWJkZTU3NDg5MmVkYQ.xml,Danmark,DK,Charlottenlund,2920.0,JÃ¦gersborg AllÃ© 23,Charlottenlund,2920.0,10.0,Kornvej,2920 Charlottenlund,Kornvej 10,,Regnskabsklasse B,,2015-03-31,2015-04-15,,,29628505.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Berthelsen,Michael Visby Berthelsen,Jyske Bank,SKOVSHOVED PROPERTIES ApS,Michael Berthelsen,,,Gentofte,2012-12-01,2013-11-30,,,,2014-11-30,2013-12-01,,Ingen bistand,urn:ofk:oid:5219628,indberetninger-20180424,2.5949402000000004,29628505.0,,2018-03-30T09:54:57.441Z,2015-05-11T06:53:05.254Z,regnskab,0.0,,2014-11-30,2013-12-01,X15-AB-54-PS,2015-05-11T06:53:05.314Z,5416919.0,126000.0,12203.0,-496319.0,5404716.0,5416919.0,5913238.0,0.0,3240000.0,3240000.0,5404716.0,0.0,347109.0,1393982.0,5404716.0,-969428.0,1279256.0,2673238.0,12203.0,12203.0,
29628505,2013-12-01,2014-11-30,c0,http://regnskaber.virk.dk/50582692/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3L2YzLzM1L2MzL2U5ZDItNDZkYy1iN2M4LTZiOTQ1M2Q3MGVlYg.xhtml,http://regnskaber.virk.dk/50582692/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzE2L2UyLzg2L2NmMDMtNDM0ZS04M2MwLTkwMDViNDhjMmViOA.pdf,http://regnskaber.virk.dk/50582692/ZG9rdW1lbnRsYWdlcjovLzAzL2RlL2YxL2YxLzkwLzhhNWQtNDQ5My1iY2YyLWJkZTU3NDg5MmVkYQ.xml,Danmark,DK,Charlottenlund,2920.0,JÃ¦gersborg AllÃ© 23,Charlottenlund,2920.0,10.0,Kornvej,2920 Charlottenlund,Kornvej 10,4647.0,Regnskabsklasse B,119409.0,2015-03-31,2015-04-15,-410604.0,154111.0,29628505.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Berthelsen,Michael Visby Berthelsen,Jyske Bank,SKOVSHOVED PROPERTIES ApS,Michael Berthelsen,354716.0,-205352.0,Gentofte,2012-12-01,2013-11-30,-410604.0,-410604.0,149464.0,2014-11-30,2013-12-01,273520.0,Ingen bistand,urn:ofk:oid:5219628,indberetninger-20180424,2.5949402000000004,29628505.0,,2018-03-30T09:54:57.441Z,2015-05-11T06:53:05.254Z,regnskab,0.0,,2014-11-30,2013-12-01,X15-AB-54-PS,2015-05-11T06:53:05.314Z,,,,,,,,,,,,,,,,,,,,,
29628505,2013-12-01,2014-11-30,c1,http://regnskaber.virk.dk/50582692/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3L2YzLzM1L2MzL2U5ZDItNDZkYy1iN2M4LTZiOTQ1M2Q3MGVlYg.xhtml,http://regnskaber.virk.dk/50582692/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzE2L2UyLzg2L2NmMDMtNDM0ZS04M2MwLTkwMDViNDhjMmViOA.pdf,http://regnskaber.virk.dk/50582692/ZG9rdW1lbnRsYWdlcjovLzAzL2RlL2YxL2YxLzkwLzhhNWQtNDQ5My1iY2YyLWJkZTU3NDg5MmVkYQ.xml,Danmark,DK,Charlottenlund,2920.0,JÃ¦gersborg AllÃ© 23,Charlottenlund,2920.0,10.0,Kornvej,2920 Charlottenlund,Kornvej 10,,Regnskabsklasse B,,2015-03-31,2015-04-15,,,29628505.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Berthelsen,Michael Visby Berthelsen,Jyske Bank,SKOVSHOVED PROPERTIES ApS,Michael Berthelsen,,,Gentofte,2012-12-01,2013-11-30,,,,2014-11-30,2013-12-01,,Ingen bistand,urn:ofk:oid:5219628,indberetninger-20180424,2.5949402000000004,29628505.0,,2018-03-30T09:54:57.441Z,2015-05-11T06:53:05.254Z,regnskab,0.0,,2014-11-30,2013-12-01,X15-AB-54-PS,2015-05-11T06:53:05.314Z,,,,,,,,,,,,,,,,,,,,,
29628505,2013-12-01,2014-11-30,c2,http://regnskaber.virk.dk/50582692/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3L2YzLzM1L2MzL2U5ZDItNDZkYy1iN2M4LTZiOTQ1M2Q3MGVlYg.xhtml,http://regnskaber.virk.dk/50582692/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzE2L2UyLzg2L2NmMDMtNDM0ZS04M2MwLTkwMDViNDhjMmViOA.pdf,http://regnskaber.virk.dk/50582692/ZG9rdW1lbnRsYWdlcjovLzAzL2RlL2YxL2YxLzkwLzhhNWQtNDQ5My1iY2YyLWJkZTU3NDg5MmVkYQ.xml,Danmark,DK,Charlottenlund,2920.0,JÃ¦gersborg AllÃ© 23,Charlottenlund,2920.0,10.0,Kornvej,2920 Charlottenlund,Kornvej 10,,Regnskabsklasse B,,2015-03-31,2015-04-15,,,29628505.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Berthelsen,Michael Visby Berthelsen,Jyske Bank,SKOVSHOVED PROPERTIES ApS,Michael Berthelsen,,,Gentofte,2012-12-01,2013-11-30,,,,2014-11-30,2013-12-01,,Ingen bistand,urn:ofk:oid:5219628,indberetninger-20180424,2.5949402000000004,29628505.0,,2018-03-30T09:54:57.441Z,2015-05-11T06:53:05.254Z,regnskab,0.0,,2014-11-30,2013-12-01,X15-AB-54-PS,2015-05-11T06:53:05.314Z,,,,,,,,,,,,,,,,,,,,,Michael Visby Berthelsen
29628505,2013-12-01,2014-11-30,c3,http://regnskaber.virk.dk/50582692/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3L2YzLzM1L2MzL2U5ZDItNDZkYy1iN2M4LTZiOTQ1M2Q3MGVlYg.xhtml,http://regnskaber.virk.dk/50582692/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzE2L2UyLzg2L2NmMDMtNDM0ZS04M2MwLTkwMDViNDhjMmViOA.pdf,http://regnskaber.virk.dk/50582692/ZG9rdW1lbnRsYWdlcjovLzAzL2RlL2YxL2YxLzkwLzhhNWQtNDQ5My1iY2YyLWJkZTU3NDg5MmVkYQ.xml,Danmark,DK,Charlottenlund,2920.0,JÃ¦gersborg AllÃ© 23,Charlottenlund,2920.0,10.0,Kornvej,2920 Charlottenlund,Kornvej 10,,Regnskabsklasse B,,2015-03-31,2015-04-15,,,29628505.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Berthelsen,Michael Visby Berthelsen,Jyske Bank,SKOVSHOVED PROPERTIES ApS,Michael Berthelsen,,,Gentofte,2012-12-01,2013-11-30,,,,2014-11-30,2013-12-01,,Ingen bistand,urn:ofk:oid:5219628,indberetninger-20180424,2.5949402000000004,29628505.0,,2018-03-30T09:54:57.441Z,2015-05-11T06:53:05.254Z,regnskab,0.0,,2014-11-30,2013-12-01,X15-AB-54-PS,2015-05-11T06:53:05.314Z,,,,,,,,,,,,,,,,,,,,,Peter Schelde Kristensen
29628505,2013-12-01,2014-11-30,c5,http://regnskaber.virk.dk/50582692/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3L2YzLzM1L2MzL2U5ZDItNDZkYy1iN2M4LTZiOTQ1M2Q3MGVlYg.xhtml,http://regnskaber.virk.dk/50582692/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzE2L2UyLzg2L2NmMDMtNDM0ZS04M2MwLTkwMDViNDhjMmViOA.pdf,http://regnskaber.virk.dk/50582692/ZG9rdW1lbnRsYWdlcjovLzAzL2RlL2YxL2YxLzkwLzhhNWQtNDQ5My1iY2YyLWJkZTU3NDg5MmVkYQ.xml,Danmark,DK,Charlottenlund,2920.0,JÃ¦gersborg AllÃ© 23,Charlottenlund,2920.0,10.0,Kornvej,2920 Charlottenlund,Kornvej 10,,Regnskabsklasse B,,2015-03-31,2015-04-15,,,29628505.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Berthelsen,Michael Visby Berthelsen,Jyske Bank,SKOVSHOVED PROPERTIES ApS,Michael Berthelsen,,,Gentofte,2012-12-01,2013-11-30,-354716.0,,,2014-11-30,2013-12-01,,Ingen bistand,urn:ofk:oid:5219628,indberetninger-20180424,2.5949402000000004,29628505.0,,2018-03-30T09:54:57.441Z,2015-05-11T06:53:05.254Z,regnskab,0.0,,2014-11-30,2013-12-01,X15-AB-54-PS,2015-05-11T06:53:05.314Z,,,,,,,,,,,,,,,,,,,,,
29628505,2013-12-01,2014-11-30,c6,http://regnskaber.virk.dk/50582692/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3L2YzLzM1L2MzL2U5ZDItNDZkYy1iN2M4LTZiOTQ1M2Q3MGVlYg.xhtml,http://regnskaber.virk.dk/50582692/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzE2L2UyLzg2L2NmMDMtNDM0ZS04M2MwLTkwMDViNDhjMmViOA.pdf,http://regnskaber.virk.dk/50582692/ZG9rdW1lbnRsYWdlcjovLzAzL2RlL2YxL2YxLzkwLzhhNWQtNDQ5My1iY2YyLWJkZTU3NDg5MmVkYQ.xml,Danmark,DK,Charlottenlund,2920.0,JÃ¦gersborg AllÃ© 23,Charlottenlund,2920.0,10.0,Kornvej,2920 Charlottenlund,Kornvej 10,,Regnskabsklasse B,,2015-03-31,2015-04-15,,,29628505.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Berthelsen,Michael Visby Berthelsen,Jyske Bank,SKOVSHOVED PROPERTIES ApS,Michael Berthelsen,,,Gentofte,2012-12-01,2013-11-30,-55888.0,,,2014-11-30,2013-12-01,,Ingen bistand,urn:ofk:oid:5219628,indberetninger-20180424,2.5949402000000004,29628505.0,,2018-03-30T09:54:57.441Z,2015-05-11T06:53:05.254Z,regnskab,0.0,,2014-11-30,2013-12-01,X15-AB-54-PS,2015-05-11T06:53:05.314Z,,,,,,,,,,,,,,,,,,,,,
29628505,2014-11-30,2014-11-30,c8,http://regnskaber.virk.dk/50582692/ZG9rdW1lbnRsYWdlcjovLzAzLzQ3L2YzLzM1L2MzL2U5ZDItNDZkYy1iN2M4LTZiOTQ1M2Q3MGVlYg.xhtml,http://regnskaber.virk.dk/50582692/ZG9rdW1lbnRsYWdlcjovLzAzL2ViLzE2L2UyLzg2L2NmMDMtNDM0ZS04M2MwLTkwMDViNDhjMmViOA.pdf,http://regnskaber.virk.dk/50582692/ZG9rdW1lbnRsYWdlcjovLzAzL2RlL2YxL2YxLzkwLzhhNWQtNDQ5My1iY2YyLWJkZTU3NDg5MmVkYQ.xml,Danmark,DK,Charlottenlund,2920.0,JÃ¦gersborg AllÃ© 23,Charlottenlund,2920.0,10.0,Kornvej,2920 Charlottenlund,Kornvej 10,,Regnskabsklasse B,,2015-03-31,2015-04-15,,,29628505.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Berthelsen,Michael Visby Berthelsen,Jyske Bank,SKOVSHOVED PROPERTIES ApS,Michael Berthelsen,,,Gentofte,2012-12-01,2013-11-30,,,,2014-11-30,2013-12-01,,Ingen bistand,urn:ofk:oid:5219628,indberetninger-20180424,2.5949402000000004,29628505.0,,2018-03-30T09:54:57.441Z,2015-05-11T06:53:05.254Z,regnskab,0.0,,2014-11-30,2013-12-01,X15-AB-54-PS,2015-05-11T06:53:05.314Z,5657743.0,200000.0,7743.0,767077.0,5050000.0,5657743.0,4890666.0,600000.0,3240000.0,3240000.0,5650000.0,600000.0,0.0,393106.0,5050000.0,567077.0,1257560.0,1650666.0,7743.0,7743.0,
