entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfReportingEntityPostcodeAndTown,AddressOfReportingEntityStreetAndNumber,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnReviewOfFinancialStatements,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,Equity,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,GrossResult,OtherExternalExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,RetainedEarnings,SharePremium,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises
31071798,2011-01-01,2011-01-01,c476,http://regnskaber.virk.dk/89717013/Y3ZyLmRrOi8vcGRmcy8zMTA3MTc5ODtBcFM0MTkyOTQ7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/89717013/Y3ZyLmRrOi8veGJybHMvWC04NDFFRjdGQi0yMDEzMDYxMF8xNjMyNTNfMDU5.xml,3460  BirkerÃ¸d,Birkebakken 78,7800 Skive,Frugtparken 3,anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2012 for opfyldt.,2013-05-15,2013-05-15,2007-11-13,2013-05-27,125000.0,31071798.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2012 for FE Bremen 3 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Anne FrÃ¸lich,Bo Friis Nielsen,FE Bremen 3 ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",BirkerÃ¸d,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2012-12-31,2012-01-01,urn:ofk:oid:19091385,indberetninger-20180424,2.5097551,31071798.0,,2018-04-02T00:52:35.748Z,2013-06-10T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-117.645,2013-06-10T22:00:00.000Z,,,,,,,,,,,,,,,,,,
31071798,2011-01-01,2011-01-01,c479,http://regnskaber.virk.dk/89717013/Y3ZyLmRrOi8vcGRmcy8zMTA3MTc5ODtBcFM0MTkyOTQ7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/89717013/Y3ZyLmRrOi8veGJybHMvWC04NDFFRjdGQi0yMDEzMDYxMF8xNjMyNTNfMDU5.xml,3460  BirkerÃ¸d,Birkebakken 78,7800 Skive,Frugtparken 3,anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2012 for opfyldt.,2013-05-15,2013-05-15,2007-11-13,2013-05-27,10000.0,31071798.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2012 for FE Bremen 3 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Anne FrÃ¸lich,Bo Friis Nielsen,FE Bremen 3 ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",BirkerÃ¸d,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2012-12-31,2012-01-01,urn:ofk:oid:19091385,indberetninger-20180424,2.5097551,31071798.0,,2018-04-02T00:52:35.748Z,2013-06-10T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-117.645,2013-06-10T22:00:00.000Z,,,,,,,,,,,,,,,,,,
31071798,2011-01-01,2011-01-01,c494,http://regnskaber.virk.dk/89717013/Y3ZyLmRrOi8vcGRmcy8zMTA3MTc5ODtBcFM0MTkyOTQ7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/89717013/Y3ZyLmRrOi8veGJybHMvWC04NDFFRjdGQi0yMDEzMDYxMF8xNjMyNTNfMDU5.xml,3460  BirkerÃ¸d,Birkebakken 78,7800 Skive,Frugtparken 3,anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2012 for opfyldt.,2013-05-15,2013-05-15,2007-11-13,2013-05-27,-4208.0,31071798.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2012 for FE Bremen 3 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Anne FrÃ¸lich,Bo Friis Nielsen,FE Bremen 3 ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",BirkerÃ¸d,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2012-12-31,2012-01-01,urn:ofk:oid:19091385,indberetninger-20180424,2.5097551,31071798.0,,2018-04-02T00:52:35.748Z,2013-06-10T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-117.645,2013-06-10T22:00:00.000Z,,,,,,,,,,,,,,,,,,
31071798,2011-01-01,2011-12-31,c123,http://regnskaber.virk.dk/89717013/Y3ZyLmRrOi8vcGRmcy8zMTA3MTc5ODtBcFM0MTkyOTQ7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/89717013/Y3ZyLmRrOi8veGJybHMvWC04NDFFRjdGQi0yMDEzMDYxMF8xNjMyNTNfMDU5.xml,3460  BirkerÃ¸d,Birkebakken 78,7800 Skive,Frugtparken 3,anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2012 for opfyldt.,2013-05-15,2013-05-15,2007-11-13,2013-05-27,,31071798.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2012 for FE Bremen 3 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Anne FrÃ¸lich,Bo Friis Nielsen,FE Bremen 3 ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",BirkerÃ¸d,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2012-12-31,2012-01-01,urn:ofk:oid:19091385,indberetninger-20180424,2.5097551,31071798.0,,2018-04-02T00:52:35.748Z,2013-06-10T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-117.645,2013-06-10T22:00:00.000Z,3272.0,,,,,,,,,,,,,,,,,
31071798,2011-01-01,2011-12-31,c3,http://regnskaber.virk.dk/89717013/Y3ZyLmRrOi8vcGRmcy8zMTA3MTc5ODtBcFM0MTkyOTQ7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/89717013/Y3ZyLmRrOi8veGJybHMvWC04NDFFRjdGQi0yMDEzMDYxMF8xNjMyNTNfMDU5.xml,3460  BirkerÃ¸d,Birkebakken 78,7800 Skive,Frugtparken 3,anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2012 for opfyldt.,2013-05-15,2013-05-15,2007-11-13,2013-05-27,,31071798.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2012 for FE Bremen 3 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Anne FrÃ¸lich,Bo Friis Nielsen,FE Bremen 3 ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",BirkerÃ¸d,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2012-12-31,2012-01-01,urn:ofk:oid:19091385,indberetninger-20180424,2.5097551,31071798.0,,2018-04-02T00:52:35.748Z,2013-06-10T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-117.645,2013-06-10T22:00:00.000Z,3272.0,-10000.0,10000.0,13272.0,3272.0,-10000.0,,,,,,,,,,,,
31071798,2011-01-01,2011-12-31,c495,http://regnskaber.virk.dk/89717013/Y3ZyLmRrOi8vcGRmcy8zMTA3MTc5ODtBcFM0MTkyOTQ7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/89717013/Y3ZyLmRrOi8veGJybHMvWC04NDFFRjdGQi0yMDEzMDYxMF8xNjMyNTNfMDU5.xml,3460  BirkerÃ¸d,Birkebakken 78,7800 Skive,Frugtparken 3,anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2012 for opfyldt.,2013-05-15,2013-05-15,2007-11-13,2013-05-27,,31071798.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2012 for FE Bremen 3 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Anne FrÃ¸lich,Bo Friis Nielsen,FE Bremen 3 ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",BirkerÃ¸d,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2012-12-31,2012-01-01,urn:ofk:oid:19091385,indberetninger-20180424,2.5097551,31071798.0,,2018-04-02T00:52:35.748Z,2013-06-10T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-117.645,2013-06-10T22:00:00.000Z,3272.0,,,,,,,,,,,,,,,,,
31071798,2011-12-31,2011-12-31,c4,http://regnskaber.virk.dk/89717013/Y3ZyLmRrOi8vcGRmcy8zMTA3MTc5ODtBcFM0MTkyOTQ7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/89717013/Y3ZyLmRrOi8veGJybHMvWC04NDFFRjdGQi0yMDEzMDYxMF8xNjMyNTNfMDU5.xml,3460  BirkerÃ¸d,Birkebakken 78,7800 Skive,Frugtparken 3,anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2012 for opfyldt.,2013-05-15,2013-05-15,2007-11-13,2013-05-27,134064.0,31071798.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2012 for FE Bremen 3 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Anne FrÃ¸lich,Bo Friis Nielsen,FE Bremen 3 ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",BirkerÃ¸d,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2012-12-31,2012-01-01,urn:ofk:oid:19091385,indberetninger-20180424,2.5097551,31071798.0,,2018-04-02T00:52:35.748Z,2013-06-10T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-117.645,2013-06-10T22:00:00.000Z,,,,,,,144064.0,754.0,125000.0,144064.0,144064.0,10000.0,10000.0,-936.0,10000.0,10000.0,143310.0,143310.0
31071798,2011-12-31,2011-12-31,c472,http://regnskaber.virk.dk/89717013/Y3ZyLmRrOi8vcGRmcy8zMTA3MTc5ODtBcFM0MTkyOTQ7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/89717013/Y3ZyLmRrOi8veGJybHMvWC04NDFFRjdGQi0yMDEzMDYxMF8xNjMyNTNfMDU5.xml,3460  BirkerÃ¸d,Birkebakken 78,7800 Skive,Frugtparken 3,anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2012 for opfyldt.,2013-05-15,2013-05-15,2007-11-13,2013-05-27,125000.0,31071798.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2012 for FE Bremen 3 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Anne FrÃ¸lich,Bo Friis Nielsen,FE Bremen 3 ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",BirkerÃ¸d,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2012-12-31,2012-01-01,urn:ofk:oid:19091385,indberetninger-20180424,2.5097551,31071798.0,,2018-04-02T00:52:35.748Z,2013-06-10T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-117.645,2013-06-10T22:00:00.000Z,,,,,,,,,,,,,,,,,,
31071798,2011-12-31,2011-12-31,c481,http://regnskaber.virk.dk/89717013/Y3ZyLmRrOi8vcGRmcy8zMTA3MTc5ODtBcFM0MTkyOTQ7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/89717013/Y3ZyLmRrOi8veGJybHMvWC04NDFFRjdGQi0yMDEzMDYxMF8xNjMyNTNfMDU5.xml,3460  BirkerÃ¸d,Birkebakken 78,7800 Skive,Frugtparken 3,anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2012 for opfyldt.,2013-05-15,2013-05-15,2007-11-13,2013-05-27,10000.0,31071798.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2012 for FE Bremen 3 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Anne FrÃ¸lich,Bo Friis Nielsen,FE Bremen 3 ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",BirkerÃ¸d,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2012-12-31,2012-01-01,urn:ofk:oid:19091385,indberetninger-20180424,2.5097551,31071798.0,,2018-04-02T00:52:35.748Z,2013-06-10T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-117.645,2013-06-10T22:00:00.000Z,,,,,,,,,,,,,,,,,,
31071798,2011-12-31,2011-12-31,c496,http://regnskaber.virk.dk/89717013/Y3ZyLmRrOi8vcGRmcy8zMTA3MTc5ODtBcFM0MTkyOTQ7MjAxMjAxMDE7MjAxMjEyMzE7UjtS.pdf,http://regnskaber.virk.dk/89717013/Y3ZyLmRrOi8veGJybHMvWC04NDFFRjdGQi0yMDEzMDYxMF8xNjMyNTNfMDU5.xml,3460  BirkerÃ¸d,Birkebakken 78,7800 Skive,Frugtparken 3,anpartshaverne,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2012 for opfyldt.,2013-05-15,2013-05-15,2007-11-13,2013-05-27,-936.0,31071798.0,25492145.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2012 for FE Bremen 3 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Anne FrÃ¸lich,Bo Friis Nielsen,FE Bremen 3 ApS,"BRANDT, Statsautoriseret Revisionspartnerselskab",BirkerÃ¸d,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rudersdal,2012-12-31,2012-01-01,urn:ofk:oid:19091385,indberetninger-20180424,2.5097551,31071798.0,,2018-04-02T00:52:35.748Z,2013-06-10T22:00:00.000Z,regnskab,0.0,,2012-12-31,2012-01-01,13-117.645,2013-06-10T22:00:00.000Z,,,,,,,,,,,,,,,,,,
