entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfGeneralMeeting,DisclosureOfMainActivitiesAndAccountingAndFinancialMatters,EmailOfReportingEntity,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,NoncurrentAssets,OtherLongtermInvestments,OtherShorttermInvestments,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTradeReceivables
29618607,2014-01-01,2014-12-31,c1,http://regnskaber.virk.dk/70681692/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzVlLzhlLzBhL2IyMjgtNDNlOS1hMDlkLTVhNDZmYjM4ODAxZg.xhtml,http://regnskaber.virk.dk/70681692/ZG9rdW1lbnRsYWdlcjovLzAzLzE5LzNmL2Y1LzcxL2EzNjMtNDA3Yy04NTA0LWM2YjE0ZjMwMzc1MQ.pdf,http://regnskaber.virk.dk/70681692/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzM1LzcwLzI0LzBiOWQtNDk3ZS1hOTU3LWVmMzBkYzFjODQ4Nw.xml,true,Gentofte,2820.0,37.0,Vemmetofte Alle,2820 Gentofte,Vemmetofte Alle 37,Regnskabsklasse B,2016-06-12,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at fungere som holdingselskab.</p>",mikkelkjaersgaard@gmail.com,-21717.0,29618607.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mikkel Berg KjÃ¦rsgaard,Saxo Privatbank A/S,MIKKEL KJÃRSGAARD HOLDING ApS,Mikkel Berg KjÃ¦rsgaard,289963.0,1054824.0,2014-01-01,2014-12-31,743144.0,743144.0,-21717.0,2015-12-31,2015-01-01,false,false,0.0,false,true,Ingen bistand,urn:ofk:oid:22671257,indberetninger-20180424,2.59278,29618607.0,,2018-03-29T05:36:58.461Z,2016-06-12T19:59:41.865Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-95-WR,2016-06-12T19:59:41.983Z,,,,,,,,,,,,,,,,,,,,
29618607,2014-01-01,2014-12-31,c3,http://regnskaber.virk.dk/70681692/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzVlLzhlLzBhL2IyMjgtNDNlOS1hMDlkLTVhNDZmYjM4ODAxZg.xhtml,http://regnskaber.virk.dk/70681692/ZG9rdW1lbnRsYWdlcjovLzAzLzE5LzNmL2Y1LzcxL2EzNjMtNDA3Yy04NTA0LWM2YjE0ZjMwMzc1MQ.pdf,http://regnskaber.virk.dk/70681692/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzM1LzcwLzI0LzBiOWQtNDk3ZS1hOTU3LWVmMzBkYzFjODQ4Nw.xml,true,Gentofte,2820.0,37.0,Vemmetofte Alle,2820 Gentofte,Vemmetofte Alle 37,Regnskabsklasse B,2016-06-12,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at fungere som holdingselskab.</p>",mikkelkjaersgaard@gmail.com,,29618607.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mikkel Berg KjÃ¦rsgaard,Saxo Privatbank A/S,MIKKEL KJÃRSGAARD HOLDING ApS,Mikkel Berg KjÃ¦rsgaard,,,2014-01-01,2014-12-31,99600.0,,,2015-12-31,2015-01-01,false,false,,false,true,Ingen bistand,urn:ofk:oid:22671257,indberetninger-20180424,2.59278,29618607.0,,2018-03-29T05:36:58.461Z,2016-06-12T19:59:41.865Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-95-WR,2016-06-12T19:59:41.983Z,,,,,,,,,,,,,,,,,,,,
29618607,2014-01-01,2014-12-31,c5,http://regnskaber.virk.dk/70681692/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzVlLzhlLzBhL2IyMjgtNDNlOS1hMDlkLTVhNDZmYjM4ODAxZg.xhtml,http://regnskaber.virk.dk/70681692/ZG9rdW1lbnRsYWdlcjovLzAzLzE5LzNmL2Y1LzcxL2EzNjMtNDA3Yy04NTA0LWM2YjE0ZjMwMzc1MQ.pdf,http://regnskaber.virk.dk/70681692/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzM1LzcwLzI0LzBiOWQtNDk3ZS1hOTU3LWVmMzBkYzFjODQ4Nw.xml,true,Gentofte,2820.0,37.0,Vemmetofte Alle,2820 Gentofte,Vemmetofte Alle 37,Regnskabsklasse B,2016-06-12,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at fungere som holdingselskab.</p>",mikkelkjaersgaard@gmail.com,,29618607.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mikkel Berg KjÃ¦rsgaard,Saxo Privatbank A/S,MIKKEL KJÃRSGAARD HOLDING ApS,Mikkel Berg KjÃ¦rsgaard,,,2014-01-01,2014-12-31,0.0,,,2015-12-31,2015-01-01,false,false,,false,true,Ingen bistand,urn:ofk:oid:22671257,indberetninger-20180424,2.59278,29618607.0,,2018-03-29T05:36:58.461Z,2016-06-12T19:59:41.865Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-95-WR,2016-06-12T19:59:41.983Z,,,,,,,,,,,,,,,,,,,,
29618607,2014-01-01,2014-12-31,c7,http://regnskaber.virk.dk/70681692/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzVlLzhlLzBhL2IyMjgtNDNlOS1hMDlkLTVhNDZmYjM4ODAxZg.xhtml,http://regnskaber.virk.dk/70681692/ZG9rdW1lbnRsYWdlcjovLzAzLzE5LzNmL2Y1LzcxL2EzNjMtNDA3Yy04NTA0LWM2YjE0ZjMwMzc1MQ.pdf,http://regnskaber.virk.dk/70681692/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzM1LzcwLzI0LzBiOWQtNDk3ZS1hOTU3LWVmMzBkYzFjODQ4Nw.xml,true,Gentofte,2820.0,37.0,Vemmetofte Alle,2820 Gentofte,Vemmetofte Alle 37,Regnskabsklasse B,2016-06-12,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at fungere som holdingselskab.</p>",mikkelkjaersgaard@gmail.com,,29618607.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mikkel Berg KjÃ¦rsgaard,Saxo Privatbank A/S,MIKKEL KJÃRSGAARD HOLDING ApS,Mikkel Berg KjÃ¦rsgaard,,,2014-01-01,2014-12-31,644744.0,,,2015-12-31,2015-01-01,false,false,,false,true,Ingen bistand,urn:ofk:oid:22671257,indberetninger-20180424,2.59278,29618607.0,,2018-03-29T05:36:58.461Z,2016-06-12T19:59:41.865Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-95-WR,2016-06-12T19:59:41.983Z,,,,,,,,,,,,,,,,,,,,
29618607,2014-12-31,2014-12-31,c9,http://regnskaber.virk.dk/70681692/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzVlLzhlLzBhL2IyMjgtNDNlOS1hMDlkLTVhNDZmYjM4ODAxZg.xhtml,http://regnskaber.virk.dk/70681692/ZG9rdW1lbnRsYWdlcjovLzAzLzE5LzNmL2Y1LzcxL2EzNjMtNDA3Yy04NTA0LWM2YjE0ZjMwMzc1MQ.pdf,http://regnskaber.virk.dk/70681692/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzM1LzcwLzI0LzBiOWQtNDk3ZS1hOTU3LWVmMzBkYzFjODQ4Nw.xml,true,Gentofte,2820.0,37.0,Vemmetofte Alle,2820 Gentofte,Vemmetofte Alle 37,Regnskabsklasse B,2016-06-12,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at fungere som holdingselskab.</p>",mikkelkjaersgaard@gmail.com,,29618607.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mikkel Berg KjÃ¦rsgaard,Saxo Privatbank A/S,MIKKEL KJÃRSGAARD HOLDING ApS,Mikkel Berg KjÃ¦rsgaard,,,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,,false,true,Ingen bistand,urn:ofk:oid:22671257,indberetninger-20180424,2.59278,29618607.0,,2018-03-29T05:36:58.461Z,2016-06-12T19:59:41.865Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-95-WR,2016-06-12T19:59:41.983Z,2754525.0,21033.0,125000.0,1395165.0,2726563.0,2754525.0,27962.0,1359360.0,1359360.0,1359360.0,1183177.0,27962.0,137830.0,98400.0,2503163.0,1183177.0,27962.0,190955.0,0.0,53125.0
29618607,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/70681692/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzVlLzhlLzBhL2IyMjgtNDNlOS1hMDlkLTVhNDZmYjM4ODAxZg.xhtml,http://regnskaber.virk.dk/70681692/ZG9rdW1lbnRsYWdlcjovLzAzLzE5LzNmL2Y1LzcxL2EzNjMtNDA3Yy04NTA0LWM2YjE0ZjMwMzc1MQ.pdf,http://regnskaber.virk.dk/70681692/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzM1LzcwLzI0LzBiOWQtNDk3ZS1hOTU3LWVmMzBkYzFjODQ4Nw.xml,true,Gentofte,2820.0,37.0,Vemmetofte Alle,2820 Gentofte,Vemmetofte Alle 37,Regnskabsklasse B,2016-06-12,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at fungere som holdingselskab.</p>",mikkelkjaersgaard@gmail.com,3014769.0,29618607.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mikkel Berg KjÃ¦rsgaard,Saxo Privatbank A/S,MIKKEL KJÃRSGAARD HOLDING ApS,Mikkel Berg KjÃ¦rsgaard,13155.0,540070.0,2014-01-01,2014-12-31,2877074.0,3541684.0,3014769.0,2015-12-31,2015-01-01,false,false,664610.0,false,true,Ingen bistand,urn:ofk:oid:22671257,indberetninger-20180424,2.59278,29618607.0,,2018-03-29T05:36:58.461Z,2016-06-12T19:59:41.865Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-95-WR,2016-06-12T19:59:41.983Z,,,,,,,,,,,,,,,,,,,,
29618607,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/70681692/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzVlLzhlLzBhL2IyMjgtNDNlOS1hMDlkLTVhNDZmYjM4ODAxZg.xhtml,http://regnskaber.virk.dk/70681692/ZG9rdW1lbnRsYWdlcjovLzAzLzE5LzNmL2Y1LzcxL2EzNjMtNDA3Yy04NTA0LWM2YjE0ZjMwMzc1MQ.pdf,http://regnskaber.virk.dk/70681692/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzM1LzcwLzI0LzBiOWQtNDk3ZS1hOTU3LWVmMzBkYzFjODQ4Nw.xml,true,Gentofte,2820.0,37.0,Vemmetofte Alle,2820 Gentofte,Vemmetofte Alle 37,Regnskabsklasse B,2016-06-12,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at fungere som holdingselskab.</p>",mikkelkjaersgaard@gmail.com,,29618607.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mikkel Berg KjÃ¦rsgaard,Saxo Privatbank A/S,MIKKEL KJÃRSGAARD HOLDING ApS,Mikkel Berg KjÃ¦rsgaard,,,2014-01-01,2014-12-31,101200.0,,,2015-12-31,2015-01-01,false,false,,false,true,Ingen bistand,urn:ofk:oid:22671257,indberetninger-20180424,2.59278,29618607.0,,2018-03-29T05:36:58.461Z,2016-06-12T19:59:41.865Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-95-WR,2016-06-12T19:59:41.983Z,,,,,,,,,,,,,,,,,,,,
29618607,2015-01-01,2015-12-31,c4,http://regnskaber.virk.dk/70681692/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzVlLzhlLzBhL2IyMjgtNDNlOS1hMDlkLTVhNDZmYjM4ODAxZg.xhtml,http://regnskaber.virk.dk/70681692/ZG9rdW1lbnRsYWdlcjovLzAzLzE5LzNmL2Y1LzcxL2EzNjMtNDA3Yy04NTA0LWM2YjE0ZjMwMzc1MQ.pdf,http://regnskaber.virk.dk/70681692/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzM1LzcwLzI0LzBiOWQtNDk3ZS1hOTU3LWVmMzBkYzFjODQ4Nw.xml,true,Gentofte,2820.0,37.0,Vemmetofte Alle,2820 Gentofte,Vemmetofte Alle 37,Regnskabsklasse B,2016-06-12,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at fungere som holdingselskab.</p>",mikkelkjaersgaard@gmail.com,,29618607.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mikkel Berg KjÃ¦rsgaard,Saxo Privatbank A/S,MIKKEL KJÃRSGAARD HOLDING ApS,Mikkel Berg KjÃ¦rsgaard,,,2014-01-01,2014-12-31,0.0,,,2015-12-31,2015-01-01,false,false,,false,true,Ingen bistand,urn:ofk:oid:22671257,indberetninger-20180424,2.59278,29618607.0,,2018-03-29T05:36:58.461Z,2016-06-12T19:59:41.865Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-95-WR,2016-06-12T19:59:41.983Z,,,,,,,,,,,,,,,,,,,,
29618607,2015-01-01,2015-12-31,c6,http://regnskaber.virk.dk/70681692/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzVlLzhlLzBhL2IyMjgtNDNlOS1hMDlkLTVhNDZmYjM4ODAxZg.xhtml,http://regnskaber.virk.dk/70681692/ZG9rdW1lbnRsYWdlcjovLzAzLzE5LzNmL2Y1LzcxL2EzNjMtNDA3Yy04NTA0LWM2YjE0ZjMwMzc1MQ.pdf,http://regnskaber.virk.dk/70681692/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzM1LzcwLzI0LzBiOWQtNDk3ZS1hOTU3LWVmMzBkYzFjODQ4Nw.xml,true,Gentofte,2820.0,37.0,Vemmetofte Alle,2820 Gentofte,Vemmetofte Alle 37,Regnskabsklasse B,2016-06-12,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at fungere som holdingselskab.</p>",mikkelkjaersgaard@gmail.com,,29618607.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mikkel Berg KjÃ¦rsgaard,Saxo Privatbank A/S,MIKKEL KJÃRSGAARD HOLDING ApS,Mikkel Berg KjÃ¦rsgaard,,,2014-01-01,2014-12-31,2775874.0,,,2015-12-31,2015-01-01,false,false,,false,true,Ingen bistand,urn:ofk:oid:22671257,indberetninger-20180424,2.59278,29618607.0,,2018-03-29T05:36:58.461Z,2016-06-12T19:59:41.865Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-95-WR,2016-06-12T19:59:41.983Z,,,,,,,,,,,,,,,,,,,,
29618607,2015-12-31,2015-12-31,c8,http://regnskaber.virk.dk/70681692/ZG9rdW1lbnRsYWdlcjovLzAzLzZlLzVlLzhlLzBhL2IyMjgtNDNlOS1hMDlkLTVhNDZmYjM4ODAxZg.xhtml,http://regnskaber.virk.dk/70681692/ZG9rdW1lbnRsYWdlcjovLzAzLzE5LzNmL2Y1LzcxL2EzNjMtNDA3Yy04NTA0LWM2YjE0ZjMwMzc1MQ.pdf,http://regnskaber.virk.dk/70681692/ZG9rdW1lbnRsYWdlcjovLzAzLzc1LzM1LzcwLzI0LzBiOWQtNDk3ZS1hOTU3LWVmMzBkYzFjODQ4Nw.xml,true,Gentofte,2820.0,37.0,Vemmetofte Alle,2820 Gentofte,Vemmetofte Alle 37,Regnskabsklasse B,2016-06-12,"<p xmlns=""http://www.w3.org/1999/xhtml"">Selskabets formÃ¥l er at fungere som holdingselskab.</p>",mikkelkjaersgaard@gmail.com,,29618607.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Mikkel Berg KjÃ¦rsgaard,Saxo Privatbank A/S,MIKKEL KJÃRSGAARD HOLDING ApS,Mikkel Berg KjÃ¦rsgaard,,,2014-01-01,2014-12-31,,,,2015-12-31,2015-01-01,false,false,,false,true,Ingen bistand,urn:ofk:oid:22671257,indberetninger-20180424,2.59278,29618607.0,,2018-03-29T05:36:58.461Z,2016-06-12T19:59:41.865Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-95-WR,2016-06-12T19:59:41.983Z,6170729.0,2687521.0,125000.0,4811337.0,5505237.0,6170729.0,665492.0,1359392.0,1359392.0,1359392.0,1989103.0,882.0,134713.0,101200.0,5279037.0,1989103.0,665492.0,134713.0,664610.0,0.0
