entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfReportingEntity,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,OtherFinanceIncome,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermReceivablesFromGroupEnterprises,DividendPaid
35834354,2016-01-01,2016-12-31,c2,http://regnskaber.virk.dk/45343853/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzQyLzg3L2Y4LzhiOTktNDQ1MS1hZDA0LTY2YzFhYWU4ZTY0OQ.xhtml,http://regnskaber.virk.dk/45343853/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzE4L2UwL2JkLzNjMjgtNDFhOS1hOTAyLTc2MjNiMWUwMTkyYw.pdf,http://regnskaber.virk.dk/45343853/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzFhL2I1LzgxLzhjNzgtNDc0My05NjI3LTI3Y2ZmN2E0ZGZmMw.xml,true,Kgs. Lyngby,2800.0,"54, 1 sal",Lyngby Hovedgade,2800 Lyngby,"Lyngby Hovedgade 54 A, 1. sal",Regnskabsklasse B,2018-05-31,0.0,0.0,0.0,35834354.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Michael Bo Andersen,KONTORFÃLLESSKABET I LYNGBY ApS,MBA Revision ApS/Michael Bo Andersen,0.0,0.0,2016-01-01,2016-12-31,0.0,0.0,0.0,2017-12-31,2017-01-01,false,false,0.0,false,false,Ingen bistand,urn:ofk:oid:25834814,indberetninger-20180424,2.5949414,35834354.0,AWQCzZx60wkEsASktxVU,2018-06-15T09:36:27.525Z,2018-06-15T09:36:26.157Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-16-RC,2018-06-15T09:36:26.356Z,,,,,,,,,,,,,,,
35834354,2016-01-01,2016-12-31,c4,http://regnskaber.virk.dk/45343853/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzQyLzg3L2Y4LzhiOTktNDQ1MS1hZDA0LTY2YzFhYWU4ZTY0OQ.xhtml,http://regnskaber.virk.dk/45343853/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzE4L2UwL2JkLzNjMjgtNDFhOS1hOTAyLTc2MjNiMWUwMTkyYw.pdf,http://regnskaber.virk.dk/45343853/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzFhL2I1LzgxLzhjNzgtNDc0My05NjI3LTI3Y2ZmN2E0ZGZmMw.xml,true,Kgs. Lyngby,2800.0,"54, 1 sal",Lyngby Hovedgade,2800 Lyngby,"Lyngby Hovedgade 54 A, 1. sal",Regnskabsklasse B,2018-05-31,,,,35834354.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Michael Bo Andersen,KONTORFÃLLESSKABET I LYNGBY ApS,MBA Revision ApS/Michael Bo Andersen,,,2016-01-01,2016-12-31,0.0,,,2017-12-31,2017-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:25834814,indberetninger-20180424,2.5949414,35834354.0,AWQCzZx60wkEsASktxVU,2018-06-15T09:36:27.525Z,2018-06-15T09:36:26.157Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-16-RC,2018-06-15T09:36:26.356Z,,,,,,,,,,,,,,,
35834354,2016-12-31,2016-12-31,c6,http://regnskaber.virk.dk/45343853/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzQyLzg3L2Y4LzhiOTktNDQ1MS1hZDA0LTY2YzFhYWU4ZTY0OQ.xhtml,http://regnskaber.virk.dk/45343853/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzE4L2UwL2JkLzNjMjgtNDFhOS1hOTAyLTc2MjNiMWUwMTkyYw.pdf,http://regnskaber.virk.dk/45343853/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzFhL2I1LzgxLzhjNzgtNDc0My05NjI3LTI3Y2ZmN2E0ZGZmMw.xml,true,Kgs. Lyngby,2800.0,"54, 1 sal",Lyngby Hovedgade,2800 Lyngby,"Lyngby Hovedgade 54 A, 1. sal",Regnskabsklasse B,2018-05-31,,,,35834354.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Michael Bo Andersen,KONTORFÃLLESSKABET I LYNGBY ApS,MBA Revision ApS/Michael Bo Andersen,,,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:25834814,indberetninger-20180424,2.5949414,35834354.0,AWQCzZx60wkEsASktxVU,2018-06-15T09:36:27.525Z,2018-06-15T09:36:26.157Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-16-RC,2018-06-15T09:36:26.356Z,79521.0,0.0,50000.0,79521.0,50000.0,79521.0,29521.0,29521.0,15000.0,0.0,0.0,29521.0,79521.0,64521.0,
35834354,2017-01-01,2017-01-01,c10,http://regnskaber.virk.dk/45343853/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzQyLzg3L2Y4LzhiOTktNDQ1MS1hZDA0LTY2YzFhYWU4ZTY0OQ.xhtml,http://regnskaber.virk.dk/45343853/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzE4L2UwL2JkLzNjMjgtNDFhOS1hOTAyLTc2MjNiMWUwMTkyYw.pdf,http://regnskaber.virk.dk/45343853/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzFhL2I1LzgxLzhjNzgtNDc0My05NjI3LTI3Y2ZmN2E0ZGZmMw.xml,true,Kgs. Lyngby,2800.0,"54, 1 sal",Lyngby Hovedgade,2800 Lyngby,"Lyngby Hovedgade 54 A, 1. sal",Regnskabsklasse B,2018-05-31,,,,35834354.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Michael Bo Andersen,KONTORFÃLLESSKABET I LYNGBY ApS,MBA Revision ApS/Michael Bo Andersen,,,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:25834814,indberetninger-20180424,2.5949414,35834354.0,AWQCzZx60wkEsASktxVU,2018-06-15T09:36:27.525Z,2018-06-15T09:36:26.157Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-16-RC,2018-06-15T09:36:26.356Z,,,,,50000.0,,,,,,,,,,
35834354,2017-01-01,2017-01-01,c7,http://regnskaber.virk.dk/45343853/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzQyLzg3L2Y4LzhiOTktNDQ1MS1hZDA0LTY2YzFhYWU4ZTY0OQ.xhtml,http://regnskaber.virk.dk/45343853/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzE4L2UwL2JkLzNjMjgtNDFhOS1hOTAyLTc2MjNiMWUwMTkyYw.pdf,http://regnskaber.virk.dk/45343853/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzFhL2I1LzgxLzhjNzgtNDc0My05NjI3LTI3Y2ZmN2E0ZGZmMw.xml,true,Kgs. Lyngby,2800.0,"54, 1 sal",Lyngby Hovedgade,2800 Lyngby,"Lyngby Hovedgade 54 A, 1. sal",Regnskabsklasse B,2018-05-31,,,,35834354.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Michael Bo Andersen,KONTORFÃLLESSKABET I LYNGBY ApS,MBA Revision ApS/Michael Bo Andersen,,,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:25834814,indberetninger-20180424,2.5949414,35834354.0,AWQCzZx60wkEsASktxVU,2018-06-15T09:36:27.525Z,2018-06-15T09:36:26.157Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-16-RC,2018-06-15T09:36:26.356Z,,,,,50000.0,,,,,,,,,,
35834354,2017-01-01,2017-01-01,c8,http://regnskaber.virk.dk/45343853/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzQyLzg3L2Y4LzhiOTktNDQ1MS1hZDA0LTY2YzFhYWU4ZTY0OQ.xhtml,http://regnskaber.virk.dk/45343853/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzE4L2UwL2JkLzNjMjgtNDFhOS1hOTAyLTc2MjNiMWUwMTkyYw.pdf,http://regnskaber.virk.dk/45343853/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzFhL2I1LzgxLzhjNzgtNDc0My05NjI3LTI3Y2ZmN2E0ZGZmMw.xml,true,Kgs. Lyngby,2800.0,"54, 1 sal",Lyngby Hovedgade,2800 Lyngby,"Lyngby Hovedgade 54 A, 1. sal",Regnskabsklasse B,2018-05-31,,,,35834354.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Michael Bo Andersen,KONTORFÃLLESSKABET I LYNGBY ApS,MBA Revision ApS/Michael Bo Andersen,,,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:25834814,indberetninger-20180424,2.5949414,35834354.0,AWQCzZx60wkEsASktxVU,2018-06-15T09:36:27.525Z,2018-06-15T09:36:26.157Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-16-RC,2018-06-15T09:36:26.356Z,,,,,0.0,,,,,,,,,,
35834354,2017-01-01,2017-01-01,c9,http://regnskaber.virk.dk/45343853/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzQyLzg3L2Y4LzhiOTktNDQ1MS1hZDA0LTY2YzFhYWU4ZTY0OQ.xhtml,http://regnskaber.virk.dk/45343853/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzE4L2UwL2JkLzNjMjgtNDFhOS1hOTAyLTc2MjNiMWUwMTkyYw.pdf,http://regnskaber.virk.dk/45343853/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzFhL2I1LzgxLzhjNzgtNDc0My05NjI3LTI3Y2ZmN2E0ZGZmMw.xml,true,Kgs. Lyngby,2800.0,"54, 1 sal",Lyngby Hovedgade,2800 Lyngby,"Lyngby Hovedgade 54 A, 1. sal",Regnskabsklasse B,2018-05-31,,,,35834354.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Michael Bo Andersen,KONTORFÃLLESSKABET I LYNGBY ApS,MBA Revision ApS/Michael Bo Andersen,,,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:25834814,indberetninger-20180424,2.5949414,35834354.0,AWQCzZx60wkEsASktxVU,2018-06-15T09:36:27.525Z,2018-06-15T09:36:26.157Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-16-RC,2018-06-15T09:36:26.356Z,,,,,0.0,,,,,,,,,,
35834354,2017-01-01,2017-12-31,c0,http://regnskaber.virk.dk/45343853/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzQyLzg3L2Y4LzhiOTktNDQ1MS1hZDA0LTY2YzFhYWU4ZTY0OQ.xhtml,http://regnskaber.virk.dk/45343853/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzE4L2UwL2JkLzNjMjgtNDFhOS1hOTAyLTc2MjNiMWUwMTkyYw.pdf,http://regnskaber.virk.dk/45343853/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzFhL2I1LzgxLzhjNzgtNDc0My05NjI3LTI3Y2ZmN2E0ZGZmMw.xml,true,Kgs. Lyngby,2800.0,"54, 1 sal",Lyngby Hovedgade,2800 Lyngby,"Lyngby Hovedgade 54 A, 1. sal",Regnskabsklasse B,2018-05-31,0.0,0.0,0.0,35834354.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Michael Bo Andersen,KONTORFÃLLESSKABET I LYNGBY ApS,MBA Revision ApS/Michael Bo Andersen,0.0,0.0,2016-01-01,2016-12-31,0.0,0.0,0.0,2017-12-31,2017-01-01,false,false,0.0,false,false,Ingen bistand,urn:ofk:oid:25834814,indberetninger-20180424,2.5949414,35834354.0,AWQCzZx60wkEsASktxVU,2018-06-15T09:36:27.525Z,2018-06-15T09:36:26.157Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-16-RC,2018-06-15T09:36:26.356Z,,,,,,,,,,,,,,,0.0
35834354,2017-01-01,2017-12-31,c1,http://regnskaber.virk.dk/45343853/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzQyLzg3L2Y4LzhiOTktNDQ1MS1hZDA0LTY2YzFhYWU4ZTY0OQ.xhtml,http://regnskaber.virk.dk/45343853/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzE4L2UwL2JkLzNjMjgtNDFhOS1hOTAyLTc2MjNiMWUwMTkyYw.pdf,http://regnskaber.virk.dk/45343853/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzFhL2I1LzgxLzhjNzgtNDc0My05NjI3LTI3Y2ZmN2E0ZGZmMw.xml,true,Kgs. Lyngby,2800.0,"54, 1 sal",Lyngby Hovedgade,2800 Lyngby,"Lyngby Hovedgade 54 A, 1. sal",Regnskabsklasse B,2018-05-31,,,,35834354.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Michael Bo Andersen,KONTORFÃLLESSKABET I LYNGBY ApS,MBA Revision ApS/Michael Bo Andersen,,,2016-01-01,2016-12-31,,,,2017-12-31,2017-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:25834814,indberetninger-20180424,2.5949414,35834354.0,AWQCzZx60wkEsASktxVU,2018-06-15T09:36:27.525Z,2018-06-15T09:36:26.157Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-16-RC,2018-06-15T09:36:26.356Z,,,,,,,,,,,,,,,
35834354,2017-01-01,2017-12-31,c11,http://regnskaber.virk.dk/45343853/ZG9rdW1lbnRsYWdlcjovLzAzL2NiLzQyLzg3L2Y4LzhiOTktNDQ1MS1hZDA0LTY2YzFhYWU4ZTY0OQ.xhtml,http://regnskaber.virk.dk/45343853/ZG9rdW1lbnRsYWdlcjovLzAzL2UwLzE4L2UwL2JkLzNjMjgtNDFhOS1hOTAyLTc2MjNiMWUwMTkyYw.pdf,http://regnskaber.virk.dk/45343853/ZG9rdW1lbnRsYWdlcjovLzAzLzEzLzFhL2I1LzgxLzhjNzgtNDc0My05NjI3LTI3Y2ZmN2E0ZGZmMw.xml,true,Kgs. Lyngby,2800.0,"54, 1 sal",Lyngby Hovedgade,2800 Lyngby,"Lyngby Hovedgade 54 A, 1. sal",Regnskabsklasse B,2018-05-31,,,,35834354.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Bo Andersen,Michael Bo Andersen,KONTORFÃLLESSKABET I LYNGBY ApS,MBA Revision ApS/Michael Bo Andersen,,,2016-01-01,2016-12-31,0.0,,,2017-12-31,2017-01-01,false,false,,false,false,Ingen bistand,urn:ofk:oid:25834814,indberetninger-20180424,2.5949414,35834354.0,AWQCzZx60wkEsASktxVU,2018-06-15T09:36:27.525Z,2018-06-15T09:36:26.157Z,regnskab,0.0,,2017-12-31,2017-01-01,X18-AR-16-RC,2018-06-15T09:36:26.356Z,,,,,,,,,,,,,,,0.0
