entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,OtherFinanceIncome,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermReceivables,ProposedDividendRecognisedInEquity,ProposedExtraordinaryDividendRecognisedInEquity,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxReceivables,ShorttermTradePayables,NameAndSurnameOfMemberOfExecutiveBoard
33080409,2017-01-01,2017-12-31,ID_10,,http://regnskaber.virk.dk/90408033/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2JlLzkxLzM4LzE2MzYtNDAyZS05MjM1LWU1YzI2NTJmNjg4Nw.pdf,http://regnskaber.virk.dk/90408033/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2U5L2I3L2VmL2UxZTctNGQ3MC05MTY1LTYwNjA5NjUzMGIyZA.xml,true,"Hellerup, 2900","Tuborg Boulevard 12, 3.",Til den daglige ledelse i SpeciallÃ¦geselskabet A2 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-04-24,2019-04-24,2010-08-19,2019-04-24,28108303.0,33080409.0,28108303.0,mne2738,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for SpeciallÃ¦geselskabet A2 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Gilfelt,Peter Andreas Hartkopp,Gilfelt Revision ApS,Sydbank A/S,SpeciallÃ¦geselskabet A2 ApS,Gilfelt Revision ApS,HillerÃ¸d,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"219, HillerÃ¸d",2018-12-31,2018-01-01,false,2019-04-24,Hellerup,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27109938,indberetninger-20180424,2.5097342,33080409.0,AWqcfC5nRYGX6_YTHihr,2019-05-09T12:06:02.306Z,2019-05-09T12:05:44.551Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-86-YD,2019-05-09T12:05:44.724Z,,,,,,,,,,,,,,,,,,,,,,,,
33080409,2017-01-01,2017-12-31,ID_12,,http://regnskaber.virk.dk/90408033/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2JlLzkxLzM4LzE2MzYtNDAyZS05MjM1LWU1YzI2NTJmNjg4Nw.pdf,http://regnskaber.virk.dk/90408033/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2U5L2I3L2VmL2UxZTctNGQ3MC05MTY1LTYwNjA5NjUzMGIyZA.xml,true,"Hellerup, 2900","Tuborg Boulevard 12, 3.",Til den daglige ledelse i SpeciallÃ¦geselskabet A2 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-04-24,2019-04-24,2010-08-19,2019-04-24,28108303.0,33080409.0,28108303.0,mne2738,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for SpeciallÃ¦geselskabet A2 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Gilfelt,Peter Andreas Hartkopp,Gilfelt Revision ApS,Sydbank A/S,SpeciallÃ¦geselskabet A2 ApS,Gilfelt Revision ApS,HillerÃ¸d,2017-01-01,2017-12-31,-1.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"219, HillerÃ¸d",2018-12-31,2018-01-01,false,2019-04-24,Hellerup,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27109938,indberetninger-20180424,2.5097342,33080409.0,AWqcfC5nRYGX6_YTHihr,2019-05-09T12:06:02.306Z,2019-05-09T12:05:44.551Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-86-YD,2019-05-09T12:05:44.724Z,,,,,,,,,,,,,,,,,,,,,,,,
33080409,2017-01-01,2017-12-31,ID_14,,http://regnskaber.virk.dk/90408033/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2JlLzkxLzM4LzE2MzYtNDAyZS05MjM1LWU1YzI2NTJmNjg4Nw.pdf,http://regnskaber.virk.dk/90408033/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2U5L2I3L2VmL2UxZTctNGQ3MC05MTY1LTYwNjA5NjUzMGIyZA.xml,true,"Hellerup, 2900","Tuborg Boulevard 12, 3.",Til den daglige ledelse i SpeciallÃ¦geselskabet A2 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-04-24,2019-04-24,2010-08-19,2019-04-24,28108303.0,33080409.0,28108303.0,mne2738,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for SpeciallÃ¦geselskabet A2 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Gilfelt,Peter Andreas Hartkopp,Gilfelt Revision ApS,Sydbank A/S,SpeciallÃ¦geselskabet A2 ApS,Gilfelt Revision ApS,HillerÃ¸d,2017-01-01,2017-12-31,886216.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"219, HillerÃ¸d",2018-12-31,2018-01-01,false,2019-04-24,Hellerup,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27109938,indberetninger-20180424,2.5097342,33080409.0,AWqcfC5nRYGX6_YTHihr,2019-05-09T12:06:02.306Z,2019-05-09T12:05:44.551Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-86-YD,2019-05-09T12:05:44.724Z,,,,,,,,,,,,,,,,,,,,,,,,
33080409,2017-01-01,2017-12-31,ID_8,,http://regnskaber.virk.dk/90408033/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2JlLzkxLzM4LzE2MzYtNDAyZS05MjM1LWU1YzI2NTJmNjg4Nw.pdf,http://regnskaber.virk.dk/90408033/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2U5L2I3L2VmL2UxZTctNGQ3MC05MTY1LTYwNjA5NjUzMGIyZA.xml,true,"Hellerup, 2900","Tuborg Boulevard 12, 3.",Til den daglige ledelse i SpeciallÃ¦geselskabet A2 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-04-24,2019-04-24,2010-08-19,2019-04-24,28108303.0,33080409.0,28108303.0,mne2738,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for SpeciallÃ¦geselskabet A2 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Gilfelt,Peter Andreas Hartkopp,Gilfelt Revision ApS,Sydbank A/S,SpeciallÃ¦geselskabet A2 ApS,Gilfelt Revision ApS,HillerÃ¸d,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"219, HillerÃ¸d",2018-12-31,2018-01-01,false,2019-04-24,Hellerup,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27109938,indberetninger-20180424,2.5097342,33080409.0,AWqcfC5nRYGX6_YTHihr,2019-05-09T12:06:02.306Z,2019-05-09T12:05:44.551Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-86-YD,2019-05-09T12:05:44.724Z,6.0,,,,,,,,,,,,,,,,,,,,,,,
33080409,2017-01-01,2017-12-31,ID_9,,http://regnskaber.virk.dk/90408033/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2JlLzkxLzM4LzE2MzYtNDAyZS05MjM1LWU1YzI2NTJmNjg4Nw.pdf,http://regnskaber.virk.dk/90408033/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2U5L2I3L2VmL2UxZTctNGQ3MC05MTY1LTYwNjA5NjUzMGIyZA.xml,true,"Hellerup, 2900","Tuborg Boulevard 12, 3.",Til den daglige ledelse i SpeciallÃ¦geselskabet A2 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-04-24,2019-04-24,2010-08-19,2019-04-24,28108303.0,33080409.0,28108303.0,mne2738,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for SpeciallÃ¦geselskabet A2 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Gilfelt,Peter Andreas Hartkopp,Gilfelt Revision ApS,Sydbank A/S,SpeciallÃ¦geselskabet A2 ApS,Gilfelt Revision ApS,HillerÃ¸d,2017-01-01,2017-12-31,886215.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"219, HillerÃ¸d",2018-12-31,2018-01-01,false,2019-04-24,Hellerup,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27109938,indberetninger-20180424,2.5097342,33080409.0,AWqcfC5nRYGX6_YTHihr,2019-05-09T12:06:02.306Z,2019-05-09T12:05:44.551Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-86-YD,2019-05-09T12:05:44.724Z,,3986347.0,5106424.0,31.0,16111.0,1136157.0,1120077.0,249942.0,,,,,,,,,,,,,,,,
33080409,2017-12-31,2017-12-31,ID_6,,http://regnskaber.virk.dk/90408033/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2JlLzkxLzM4LzE2MzYtNDAyZS05MjM1LWU1YzI2NTJmNjg4Nw.pdf,http://regnskaber.virk.dk/90408033/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2U5L2I3L2VmL2UxZTctNGQ3MC05MTY1LTYwNjA5NjUzMGIyZA.xml,true,"Hellerup, 2900","Tuborg Boulevard 12, 3.",Til den daglige ledelse i SpeciallÃ¦geselskabet A2 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-04-24,2019-04-24,2010-08-19,2019-04-24,28108303.0,33080409.0,28108303.0,mne2738,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for SpeciallÃ¦geselskabet A2 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Gilfelt,Peter Andreas Hartkopp,Gilfelt Revision ApS,Sydbank A/S,SpeciallÃ¦geselskabet A2 ApS,Gilfelt Revision ApS,HillerÃ¸d,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"219, HillerÃ¸d",2018-12-31,2018-01-01,false,2019-04-24,Hellerup,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27109938,indberetninger-20180424,2.5097342,33080409.0,AWqcfC5nRYGX6_YTHihr,2019-05-09T12:06:02.306Z,2019-05-09T12:05:44.551Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-86-YD,2019-05-09T12:05:44.724Z,,,,,,,,,1006158.0,80000.0,1006158.0,966216.0,1006158.0,39942.0,1006158.0,886216.0,0.0,0.0,39942.0,1006158.0,29942.0,0.0,10000.0,
33080409,2018-01-01,2018-12-31,ID_0,,http://regnskaber.virk.dk/90408033/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2JlLzkxLzM4LzE2MzYtNDAyZS05MjM1LWU1YzI2NTJmNjg4Nw.pdf,http://regnskaber.virk.dk/90408033/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2U5L2I3L2VmL2UxZTctNGQ3MC05MTY1LTYwNjA5NjUzMGIyZA.xml,true,"Hellerup, 2900","Tuborg Boulevard 12, 3.",Til den daglige ledelse i SpeciallÃ¦geselskabet A2 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-04-24,2019-04-24,2010-08-19,2019-04-24,28108303.0,33080409.0,28108303.0,mne2738,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for SpeciallÃ¦geselskabet A2 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Gilfelt,Peter Andreas Hartkopp,Gilfelt Revision ApS,Sydbank A/S,SpeciallÃ¦geselskabet A2 ApS,Gilfelt Revision ApS,HillerÃ¸d,2017-01-01,2017-12-31,679912.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"219, HillerÃ¸d",2018-12-31,2018-01-01,false,2019-04-24,Hellerup,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27109938,indberetninger-20180424,2.5097342,33080409.0,AWqcfC5nRYGX6_YTHihr,2019-05-09T12:06:02.306Z,2019-05-09T12:05:44.551Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-86-YD,2019-05-09T12:05:44.724Z,,3401182.0,4263879.0,928.0,10159.0,871928.0,862697.0,192016.0,,,,,,,,,,,,,,,,
33080409,2018-01-01,2018-12-31,ID_1,,http://regnskaber.virk.dk/90408033/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2JlLzkxLzM4LzE2MzYtNDAyZS05MjM1LWU1YzI2NTJmNjg4Nw.pdf,http://regnskaber.virk.dk/90408033/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2U5L2I3L2VmL2UxZTctNGQ3MC05MTY1LTYwNjA5NjUzMGIyZA.xml,true,"Hellerup, 2900","Tuborg Boulevard 12, 3.",Til den daglige ledelse i SpeciallÃ¦geselskabet A2 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-04-24,2019-04-24,2010-08-19,2019-04-24,28108303.0,33080409.0,28108303.0,mne2738,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for SpeciallÃ¦geselskabet A2 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Gilfelt,Peter Andreas Hartkopp,Gilfelt Revision ApS,Sydbank A/S,SpeciallÃ¦geselskabet A2 ApS,Gilfelt Revision ApS,HillerÃ¸d,2017-01-01,2017-12-31,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"219, HillerÃ¸d",2018-12-31,2018-01-01,false,2019-04-24,Hellerup,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27109938,indberetninger-20180424,2.5097342,33080409.0,AWqcfC5nRYGX6_YTHihr,2019-05-09T12:06:02.306Z,2019-05-09T12:05:44.551Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-86-YD,2019-05-09T12:05:44.724Z,,,,,,,,,,,,,,,,,,,,,,,,
33080409,2018-01-01,2018-12-31,ID_11,,http://regnskaber.virk.dk/90408033/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2JlLzkxLzM4LzE2MzYtNDAyZS05MjM1LWU1YzI2NTJmNjg4Nw.pdf,http://regnskaber.virk.dk/90408033/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2U5L2I3L2VmL2UxZTctNGQ3MC05MTY1LTYwNjA5NjUzMGIyZA.xml,true,"Hellerup, 2900","Tuborg Boulevard 12, 3.",Til den daglige ledelse i SpeciallÃ¦geselskabet A2 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-04-24,2019-04-24,2010-08-19,2019-04-24,28108303.0,33080409.0,28108303.0,mne2738,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for SpeciallÃ¦geselskabet A2 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Gilfelt,Peter Andreas Hartkopp,Gilfelt Revision ApS,Sydbank A/S,SpeciallÃ¦geselskabet A2 ApS,Gilfelt Revision ApS,HillerÃ¸d,2017-01-01,2017-12-31,-10088.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"219, HillerÃ¸d",2018-12-31,2018-01-01,false,2019-04-24,Hellerup,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27109938,indberetninger-20180424,2.5097342,33080409.0,AWqcfC5nRYGX6_YTHihr,2019-05-09T12:06:02.306Z,2019-05-09T12:05:44.551Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-86-YD,2019-05-09T12:05:44.724Z,,,,,,,,,,,,,,,,,,,,,,,,
33080409,2018-01-01,2018-12-31,ID_13,,http://regnskaber.virk.dk/90408033/ZG9rdW1lbnRsYWdlcjovLzAzL2ZkL2JlLzkxLzM4LzE2MzYtNDAyZS05MjM1LWU1YzI2NTJmNjg4Nw.pdf,http://regnskaber.virk.dk/90408033/ZG9rdW1lbnRsYWdlcjovLzAzLzUzL2U5L2I3L2VmL2UxZTctNGQ3MC05MTY1LTYwNjA5NjUzMGIyZA.xml,true,"Hellerup, 2900","Tuborg Boulevard 12, 3.",Til den daglige ledelse i SpeciallÃ¦geselskabet A2 ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31-12-2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-01-2018 - 31-12-2018.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-04-24,2019-04-24,2010-08-19,2019-04-24,28108303.0,33080409.0,28108303.0,mne2738,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-01-2018 - 31-12-2018 for SpeciallÃ¦geselskabet A2 ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Steen Gilfelt,Peter Andreas Hartkopp,Gilfelt Revision ApS,Sydbank A/S,SpeciallÃ¦geselskabet A2 ApS,Gilfelt Revision ApS,HillerÃ¸d,2017-01-01,2017-12-31,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"219, HillerÃ¸d",2018-12-31,2018-01-01,false,2019-04-24,Hellerup,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:27109938,indberetninger-20180424,2.5097342,33080409.0,AWqcfC5nRYGX6_YTHihr,2019-05-09T12:06:02.306Z,2019-05-09T12:05:44.551Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-BB-86-YD,2019-05-09T12:05:44.724Z,,,,,,,,,,,,,,,,,,,,,,,,
