entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfFinancialStreetBuildingIdentifier,AddressOfFinancialStreetName,AddressOfLawFirmDistrictName,AddressOfLawFirmPostCodeIdentifier,AddressOfLawFirmStreetBuildingIdentifier,AddressOfLawFirmStreetName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnExtendedReviewOfFinancialStatements,AdjustmentsForCurrentTaxOfPriorPeriod,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,CurrentTaxExpense,DateOfApprovalOfAnnualReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossProfitLoss,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationNumberOfAuditor,IdentificationOfApprovedAnnualReport,IncomeFromInvestmentsInGroupEnterprisesAndAssociates,InformationOnTypeOfSubmittedReport,LongtermLiabilitiesOtherThanProvisionsDueAfterFiveYearsAndMore,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfFinancialInstitution,NameOfLawFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherEmployeeExpense,OtherFinanceExpenses,OtherFinanceIncome,PlaceOfSignatureOfStatement,PostemploymentBenefitExpense,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,RevaluationsOfInvestmentsOfTheYear,SelectedElementsFromReportingClassC,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,SocialSecurityContributions,TaxExpenseOnOrdinaryActivities,WagesAndSalaries,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AcquiredIntangibleAssets,Assets,CashAndCashEquivalents,ContributedCapital,CurrentDeferredTaxAssets,Equity,IntangibleAssets,Inventories,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherLongtermPayables,OtherShorttermReceivables,PlantAndMachinery,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,RetainedEarnings,SharePremium,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxPayablesToGroupEnterprises,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,IntangibleAssetsGross,AccumulatedImpairmentLossesAndDepreciationOfPropertyPlantAndEquipment,PropertyPlantAndEquipmentGross,AccumulatedRevaluationsOfInvestments,InvestmentsGross,NameOfAuditFirm,TypeOfAuditorAssistance,AdditionsToPropertyPlantAndEquipment,DepreciationOfPropertyPlantAndEquipment,DisposalsOfPropertyPlantAndEquipment,ImpairmentLossesAndDepreciationOfDisposedPropertyPlantAndEquipment,NameAndSurnameOfMemberOfExecutiveBoard
35481575,2017-01-01,2017-12-31,c174,,http://regnskaber.virk.dk/57518453/ZG9rdW1lbnRsYWdlcjovLzAzL2JhL2IyLzI4Lzc4LzllNDMtNGZmMi04ZDJlLTM5NGNmMjgwYjcxYw.pdf,http://regnskaber.virk.dk/57518453/ZG9rdW1lbnRsYWdlcjovLzAzLzM1LzFhLzI5LzhmLzg5ZGMtNDVjNS05MzcyLTM3MjgyMTI0NTc1ZA.xml,true,Ejstrupholm,7361.0,1-3,SÃ¸ndergade,Herning,7400.0,22.0,Dalgasgade,Frederikssund,3600.0,"7, 2. sal",Ny Ãstergade,7362 Hampen,Hedevej 8,DK-7361 Ejstrupholm,SÃ¸ndergade 1-3,Til kapitalejerne i Asklev Sten og Grus ApS,93772.0,6.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",0.0,2019-03-29,2013-09-23,2019-03-29,3002024.0,Statsautoriseret revisor,3922229.0,7736396.0,20222670.0,35481575.0,20222670.0,mne23368,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Asklev Sten og Grus ApS.,-12493.0,Ãrsrapport,3747733.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Jensen,Morten Uldahl SÃ¸rensen,Sydbank A/S,Herbst Thoregaard advokater,Asklev Sten og Grus ApS,BDO Statsautoriseret revisionsaktieselskab,55495.0,417472.0,116.0,Hampen,352910.0,2017-01-01,2017-12-31,288522.0,382294.0,812143.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,2018-12-31,2018-01-01,-6671.0,true,2019-03-29,Ejstrupholm,21277.0,93772.0,3492547.0,urn:ofk:oid:26954960,indberetninger-20180424,2.5097437,35481575,AWn8vBQzRYGX6_YTGsPA,2019-04-08T11:36:30.058Z,2019-04-08T11:36:17.723Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-66-AE,2019-04-08T11:36:17.951Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35481575,2017-01-01,2017-12-31,c213,,http://regnskaber.virk.dk/57518453/ZG9rdW1lbnRsYWdlcjovLzAzL2JhL2IyLzI4Lzc4LzllNDMtNGZmMi04ZDJlLTM5NGNmMjgwYjcxYw.pdf,http://regnskaber.virk.dk/57518453/ZG9rdW1lbnRsYWdlcjovLzAzLzM1LzFhLzI5LzhmLzg5ZGMtNDVjNS05MzcyLTM3MjgyMTI0NTc1ZA.xml,true,Ejstrupholm,7361.0,1-3,SÃ¸ndergade,Herning,7400.0,22.0,Dalgasgade,Frederikssund,3600.0,"7, 2. sal",Ny Ãstergade,7362 Hampen,Hedevej 8,DK-7361 Ejstrupholm,SÃ¸ndergade 1-3,Til kapitalejerne i Asklev Sten og Grus ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-29,2013-09-23,2019-03-29,,Statsautoriseret revisor,,,20222670.0,35481575.0,20222670.0,mne23368,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Asklev Sten og Grus ApS.,,Ãrsrapport,3747733.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Jensen,Morten Uldahl SÃ¸rensen,Sydbank A/S,Herbst Thoregaard advokater,Asklev Sten og Grus ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Hampen,,2017-01-01,2017-12-31,288522.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,2018-12-31,2018-01-01,-6671.0,true,2019-03-29,Ejstrupholm,,,,urn:ofk:oid:26954960,indberetninger-20180424,2.5097437,35481575,AWn8vBQzRYGX6_YTGsPA,2019-04-08T11:36:30.058Z,2019-04-08T11:36:17.723Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-66-AE,2019-04-08T11:36:17.951Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35481575,2017-01-01,2017-12-31,c218,,http://regnskaber.virk.dk/57518453/ZG9rdW1lbnRsYWdlcjovLzAzL2JhL2IyLzI4Lzc4LzllNDMtNGZmMi04ZDJlLTM5NGNmMjgwYjcxYw.pdf,http://regnskaber.virk.dk/57518453/ZG9rdW1lbnRsYWdlcjovLzAzLzM1LzFhLzI5LzhmLzg5ZGMtNDVjNS05MzcyLTM3MjgyMTI0NTc1ZA.xml,true,Ejstrupholm,7361.0,1-3,SÃ¸ndergade,Herning,7400.0,22.0,Dalgasgade,Frederikssund,3600.0,"7, 2. sal",Ny Ãstergade,7362 Hampen,Hedevej 8,DK-7361 Ejstrupholm,SÃ¸ndergade 1-3,Til kapitalejerne i Asklev Sten og Grus ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-29,2013-09-23,2019-03-29,,Statsautoriseret revisor,,,20222670.0,35481575.0,20222670.0,mne23368,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Asklev Sten og Grus ApS.,,Ãrsrapport,3747733.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Jensen,Morten Uldahl SÃ¸rensen,Sydbank A/S,Herbst Thoregaard advokater,Asklev Sten og Grus ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Hampen,,2017-01-01,2017-12-31,0.0,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,2018-12-31,2018-01-01,-6671.0,true,2019-03-29,Ejstrupholm,,,,urn:ofk:oid:26954960,indberetninger-20180424,2.5097437,35481575,AWn8vBQzRYGX6_YTGsPA,2019-04-08T11:36:30.058Z,2019-04-08T11:36:17.723Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-66-AE,2019-04-08T11:36:17.951Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35481575,2017-12-31,2017-12-31,c172,,http://regnskaber.virk.dk/57518453/ZG9rdW1lbnRsYWdlcjovLzAzL2JhL2IyLzI4Lzc4LzllNDMtNGZmMi04ZDJlLTM5NGNmMjgwYjcxYw.pdf,http://regnskaber.virk.dk/57518453/ZG9rdW1lbnRsYWdlcjovLzAzLzM1LzFhLzI5LzhmLzg5ZGMtNDVjNS05MzcyLTM3MjgyMTI0NTc1ZA.xml,true,Ejstrupholm,7361.0,1-3,SÃ¸ndergade,Herning,7400.0,22.0,Dalgasgade,Frederikssund,3600.0,"7, 2. sal",Ny Ãstergade,7362 Hampen,Hedevej 8,DK-7361 Ejstrupholm,SÃ¸ndergade 1-3,Til kapitalejerne i Asklev Sten og Grus ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-29,2013-09-23,2019-03-29,,Statsautoriseret revisor,,,20222670.0,35481575.0,20222670.0,mne23368,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Asklev Sten og Grus ApS.,,Ãrsrapport,3747733.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Jensen,Morten Uldahl SÃ¸rensen,Sydbank A/S,Herbst Thoregaard advokater,Asklev Sten og Grus ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Hampen,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,2018-12-31,2018-01-01,-6671.0,true,2019-03-29,Ejstrupholm,,,,urn:ofk:oid:26954960,indberetninger-20180424,2.5097437,35481575,AWn8vBQzRYGX6_YTGsPA,2019-04-08T11:36:30.058Z,2019-04-08T11:36:17.723Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-66-AE,2019-04-08T11:36:17.951Z,50000.0,29781458.0,121031.0,333333.0,125920.0,9624627.0,50000.0,2538080.0,9869216.0,29781458.0,20156831.0,1077465.0,1077465.0,13752662.0,3559478.0,24714911.0,10193184.0,47998.0,13718230.0,23587446.0,0.0,0.0,0.0,2538080.0,-622039.0,9913333.0,15942.0,6404169.0,2958315.0,940979.0,3765.0,2407436.0,0.0,0.0,26000.0,2104246.0,2207518.0,,,,,,,,,,,,
35481575,2018-01-01,2018-01-01,c230,,http://regnskaber.virk.dk/57518453/ZG9rdW1lbnRsYWdlcjovLzAzL2JhL2IyLzI4Lzc4LzllNDMtNGZmMi04ZDJlLTM5NGNmMjgwYjcxYw.pdf,http://regnskaber.virk.dk/57518453/ZG9rdW1lbnRsYWdlcjovLzAzLzM1LzFhLzI5LzhmLzg5ZGMtNDVjNS05MzcyLTM3MjgyMTI0NTc1ZA.xml,true,Ejstrupholm,7361.0,1-3,SÃ¸ndergade,Herning,7400.0,22.0,Dalgasgade,Frederikssund,3600.0,"7, 2. sal",Ny Ãstergade,7362 Hampen,Hedevej 8,DK-7361 Ejstrupholm,SÃ¸ndergade 1-3,Til kapitalejerne i Asklev Sten og Grus ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-29,2013-09-23,2019-03-29,,Statsautoriseret revisor,,,20222670.0,35481575.0,20222670.0,mne23368,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Asklev Sten og Grus ApS.,,Ãrsrapport,3747733.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Jensen,Morten Uldahl SÃ¸rensen,Sydbank A/S,Herbst Thoregaard advokater,Asklev Sten og Grus ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Hampen,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,2018-12-31,2018-01-01,-6671.0,true,2019-03-29,Ejstrupholm,,,,urn:ofk:oid:26954960,indberetninger-20180424,2.5097437,35481575,AWn8vBQzRYGX6_YTGsPA,2019-04-08T11:36:30.058Z,2019-04-08T11:36:17.723Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-66-AE,2019-04-08T11:36:17.951Z,,,,,,333333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35481575,2018-01-01,2018-01-01,c242,,http://regnskaber.virk.dk/57518453/ZG9rdW1lbnRsYWdlcjovLzAzL2JhL2IyLzI4Lzc4LzllNDMtNGZmMi04ZDJlLTM5NGNmMjgwYjcxYw.pdf,http://regnskaber.virk.dk/57518453/ZG9rdW1lbnRsYWdlcjovLzAzLzM1LzFhLzI5LzhmLzg5ZGMtNDVjNS05MzcyLTM3MjgyMTI0NTc1ZA.xml,true,Ejstrupholm,7361.0,1-3,SÃ¸ndergade,Herning,7400.0,22.0,Dalgasgade,Frederikssund,3600.0,"7, 2. sal",Ny Ãstergade,7362 Hampen,Hedevej 8,DK-7361 Ejstrupholm,SÃ¸ndergade 1-3,Til kapitalejerne i Asklev Sten og Grus ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-29,2013-09-23,2019-03-29,,Statsautoriseret revisor,,,20222670.0,35481575.0,20222670.0,mne23368,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Asklev Sten og Grus ApS.,,Ãrsrapport,3747733.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Jensen,Morten Uldahl SÃ¸rensen,Sydbank A/S,Herbst Thoregaard advokater,Asklev Sten og Grus ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Hampen,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,2018-12-31,2018-01-01,-6671.0,true,2019-03-29,Ejstrupholm,,,,urn:ofk:oid:26954960,indberetninger-20180424,2.5097437,35481575,AWn8vBQzRYGX6_YTGsPA,2019-04-08T11:36:30.058Z,2019-04-08T11:36:17.723Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-66-AE,2019-04-08T11:36:17.951Z,,,,,,9913333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35481575,2018-01-01,2018-01-01,c248,,http://regnskaber.virk.dk/57518453/ZG9rdW1lbnRsYWdlcjovLzAzL2JhL2IyLzI4Lzc4LzllNDMtNGZmMi04ZDJlLTM5NGNmMjgwYjcxYw.pdf,http://regnskaber.virk.dk/57518453/ZG9rdW1lbnRsYWdlcjovLzAzLzM1LzFhLzI5LzhmLzg5ZGMtNDVjNS05MzcyLTM3MjgyMTI0NTc1ZA.xml,true,Ejstrupholm,7361.0,1-3,SÃ¸ndergade,Herning,7400.0,22.0,Dalgasgade,Frederikssund,3600.0,"7, 2. sal",Ny Ãstergade,7362 Hampen,Hedevej 8,DK-7361 Ejstrupholm,SÃ¸ndergade 1-3,Til kapitalejerne i Asklev Sten og Grus ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-29,2013-09-23,2019-03-29,,Statsautoriseret revisor,,,20222670.0,35481575.0,20222670.0,mne23368,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Asklev Sten og Grus ApS.,,Ãrsrapport,3747733.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Jensen,Morten Uldahl SÃ¸rensen,Sydbank A/S,Herbst Thoregaard advokater,Asklev Sten og Grus ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Hampen,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,2018-12-31,2018-01-01,-6671.0,true,2019-03-29,Ejstrupholm,,,,urn:ofk:oid:26954960,indberetninger-20180424,2.5097437,35481575,AWn8vBQzRYGX6_YTGsPA,2019-04-08T11:36:30.058Z,2019-04-08T11:36:17.723Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-66-AE,2019-04-08T11:36:17.951Z,,,,,,-622039.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35481575,2018-01-01,2018-01-01,c254,,http://regnskaber.virk.dk/57518453/ZG9rdW1lbnRsYWdlcjovLzAzL2JhL2IyLzI4Lzc4LzllNDMtNGZmMi04ZDJlLTM5NGNmMjgwYjcxYw.pdf,http://regnskaber.virk.dk/57518453/ZG9rdW1lbnRsYWdlcjovLzAzLzM1LzFhLzI5LzhmLzg5ZGMtNDVjNS05MzcyLTM3MjgyMTI0NTc1ZA.xml,true,Ejstrupholm,7361.0,1-3,SÃ¸ndergade,Herning,7400.0,22.0,Dalgasgade,Frederikssund,3600.0,"7, 2. sal",Ny Ãstergade,7362 Hampen,Hedevej 8,DK-7361 Ejstrupholm,SÃ¸ndergade 1-3,Til kapitalejerne i Asklev Sten og Grus ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-29,2013-09-23,2019-03-29,,Statsautoriseret revisor,,,20222670.0,35481575.0,20222670.0,mne23368,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Asklev Sten og Grus ApS.,,Ãrsrapport,3747733.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Jensen,Morten Uldahl SÃ¸rensen,Sydbank A/S,Herbst Thoregaard advokater,Asklev Sten og Grus ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Hampen,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,2018-12-31,2018-01-01,-6671.0,true,2019-03-29,Ejstrupholm,,,,urn:ofk:oid:26954960,indberetninger-20180424,2.5097437,35481575,AWn8vBQzRYGX6_YTGsPA,2019-04-08T11:36:30.058Z,2019-04-08T11:36:17.723Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-66-AE,2019-04-08T11:36:17.951Z,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35481575,2018-01-01,2018-01-01,c325,,http://regnskaber.virk.dk/57518453/ZG9rdW1lbnRsYWdlcjovLzAzL2JhL2IyLzI4Lzc4LzllNDMtNGZmMi04ZDJlLTM5NGNmMjgwYjcxYw.pdf,http://regnskaber.virk.dk/57518453/ZG9rdW1lbnRsYWdlcjovLzAzLzM1LzFhLzI5LzhmLzg5ZGMtNDVjNS05MzcyLTM3MjgyMTI0NTc1ZA.xml,true,Ejstrupholm,7361.0,1-3,SÃ¸ndergade,Herning,7400.0,22.0,Dalgasgade,Frederikssund,3600.0,"7, 2. sal",Ny Ãstergade,7362 Hampen,Hedevej 8,DK-7361 Ejstrupholm,SÃ¸ndergade 1-3,Til kapitalejerne i Asklev Sten og Grus ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-29,2013-09-23,2019-03-29,,Statsautoriseret revisor,,,20222670.0,35481575.0,20222670.0,mne23368,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Asklev Sten og Grus ApS.,,Ãrsrapport,3747733.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Jensen,Morten Uldahl SÃ¸rensen,Sydbank A/S,Herbst Thoregaard advokater,Asklev Sten og Grus ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Hampen,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,2018-12-31,2018-01-01,-6671.0,true,2019-03-29,Ejstrupholm,,,,urn:ofk:oid:26954960,indberetninger-20180424,2.5097437,35481575,AWn8vBQzRYGX6_YTGsPA,2019-04-08T11:36:30.058Z,2019-04-08T11:36:17.723Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-66-AE,2019-04-08T11:36:17.951Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50000.0,,,,,,,,,,,
35481575,2018-01-01,2018-01-01,c521,,http://regnskaber.virk.dk/57518453/ZG9rdW1lbnRsYWdlcjovLzAzL2JhL2IyLzI4Lzc4LzllNDMtNGZmMi04ZDJlLTM5NGNmMjgwYjcxYw.pdf,http://regnskaber.virk.dk/57518453/ZG9rdW1lbnRsYWdlcjovLzAzLzM1LzFhLzI5LzhmLzg5ZGMtNDVjNS05MzcyLTM3MjgyMTI0NTc1ZA.xml,true,Ejstrupholm,7361.0,1-3,SÃ¸ndergade,Herning,7400.0,22.0,Dalgasgade,Frederikssund,3600.0,"7, 2. sal",Ny Ãstergade,7362 Hampen,Hedevej 8,DK-7361 Ejstrupholm,SÃ¸ndergade 1-3,Til kapitalejerne i Asklev Sten og Grus ApS,,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2018 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2018.",,2019-03-29,2013-09-23,2019-03-29,,Statsautoriseret revisor,,,20222670.0,35481575.0,20222670.0,mne23368,Direktionen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2018 for Asklev Sten og Grus ApS.,,Ãrsrapport,3747733.0,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Bent Jensen,Morten Uldahl SÃ¸rensen,Sydbank A/S,Herbst Thoregaard advokater,Asklev Sten og Grus ApS,BDO Statsautoriseret revisionsaktieselskab,,,,Hampen,,2017-01-01,2017-12-31,,,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Silkeborg,2018-12-31,2018-01-01,-6671.0,true,2019-03-29,Ejstrupholm,,,,urn:ofk:oid:26954960,indberetninger-20180424,2.5097437,35481575,AWn8vBQzRYGX6_YTGsPA,2019-04-08T11:36:30.058Z,2019-04-08T11:36:17.723Z,regnskab,0.0,,2018-12-31,2018-01-01,X19-AW-66-AE,2019-04-08T11:36:17.951Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1253927.0,11123143.0,,,,,,,,,
