entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermPayablesToShareholdersAndManagement,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToAssociates,NameAndSurnameOfMemberOfExecutiveBoard
32320635,2013-10-01,2014-09-30,ID_10,,http://regnskaber.virk.dk/53602323/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2MxLzA1L2FiL2I2MTUtNDFiYS05M2VlLWU4Y2U2NjEyZmVhNg.pdf,http://regnskaber.virk.dk/53602323/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2NiLzQ2LzZhLzZlOTgtNGZjZC1hMjM2LTI1MmUyNTAyZGU4Ng.xml,"Frederiksberg, 2000",Lindevangs Alle 4,Til den daglige ledelse i Dodophonic ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-03-14,2011-02-02,2016-03-14,32320635.0,77926410.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for Dodophonic ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Rud,Dodophonic ApS,"Revisionsfirmaet Albrechtsen , Statsautoriseret Revisionsaktieselskab","Lyngby, den 14. marts 2016",2013-10-01,2014-09-30,40840.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-09-30,2014-10-01,2016-03-14,Frederiksberg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22112025,indberetninger-20180424,2.5097403999999996,32320635.0,,2018-03-29T04:54:09.617Z,2016-03-16T10:06:00.779Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AS-36-MW,2016-03-16T10:06:00.964Z,,,,,,,,,,,,,,,,,,,
32320635,2013-10-01,2014-09-30,ID_12,,http://regnskaber.virk.dk/53602323/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2MxLzA1L2FiL2I2MTUtNDFiYS05M2VlLWU4Y2U2NjEyZmVhNg.pdf,http://regnskaber.virk.dk/53602323/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2NiLzQ2LzZhLzZlOTgtNGZjZC1hMjM2LTI1MmUyNTAyZGU4Ng.xml,"Frederiksberg, 2000",Lindevangs Alle 4,Til den daglige ledelse i Dodophonic ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-03-14,2011-02-02,2016-03-14,32320635.0,77926410.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for Dodophonic ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Rud,Dodophonic ApS,"Revisionsfirmaet Albrechtsen , Statsautoriseret Revisionsaktieselskab","Lyngby, den 14. marts 2016",2013-10-01,2014-09-30,40840.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-09-30,2014-10-01,2016-03-14,Frederiksberg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22112025,indberetninger-20180424,2.5097403999999996,32320635.0,,2018-03-29T04:54:09.617Z,2016-03-16T10:06:00.779Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AS-36-MW,2016-03-16T10:06:00.964Z,,,,,,,,,,,,,,,,,,,
32320635,2013-10-01,2014-09-30,ID_8,,http://regnskaber.virk.dk/53602323/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2MxLzA1L2FiL2I2MTUtNDFiYS05M2VlLWU4Y2U2NjEyZmVhNg.pdf,http://regnskaber.virk.dk/53602323/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2NiLzQ2LzZhLzZlOTgtNGZjZC1hMjM2LTI1MmUyNTAyZGU4Ng.xml,"Frederiksberg, 2000",Lindevangs Alle 4,Til den daglige ledelse i Dodophonic ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-03-14,2011-02-02,2016-03-14,32320635.0,77926410.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for Dodophonic ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Rud,Dodophonic ApS,"Revisionsfirmaet Albrechtsen , Statsautoriseret Revisionsaktieselskab","Lyngby, den 14. marts 2016",2013-10-01,2014-09-30,-40840.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-09-30,2014-10-01,2016-03-14,Frederiksberg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22112025,indberetninger-20180424,2.5097403999999996,32320635.0,,2018-03-29T04:54:09.617Z,2016-03-16T10:06:00.779Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AS-36-MW,2016-03-16T10:06:00.964Z,-16993.0,1395.0,-18388.0,-16993.0,22452.0,,,,,,,,,,,,,,
32320635,2014-09-30,2014-09-30,ID_14,,http://regnskaber.virk.dk/53602323/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2MxLzA1L2FiL2I2MTUtNDFiYS05M2VlLWU4Y2U2NjEyZmVhNg.pdf,http://regnskaber.virk.dk/53602323/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2NiLzQ2LzZhLzZlOTgtNGZjZC1hMjM2LTI1MmUyNTAyZGU4Ng.xml,"Frederiksberg, 2000",Lindevangs Alle 4,Til den daglige ledelse i Dodophonic ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-03-14,2011-02-02,2016-03-14,32320635.0,77926410.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for Dodophonic ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Rud,Dodophonic ApS,"Revisionsfirmaet Albrechtsen , Statsautoriseret Revisionsaktieselskab","Lyngby, den 14. marts 2016",2013-10-01,2014-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-09-30,2014-10-01,2016-03-14,Frederiksberg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22112025,indberetninger-20180424,2.5097403999999996,32320635.0,,2018-03-29T04:54:09.617Z,2016-03-16T10:06:00.779Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AS-36-MW,2016-03-16T10:06:00.964Z,,,,,,1115.0,1115.0,80000.0,1115.0,-52588.0,1115.0,53703.0,35552.0,35552.0,18151.0,-132588.0,18151.0,0.0,
32320635,2014-10-01,2015-09-30,ID_0,,http://regnskaber.virk.dk/53602323/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2MxLzA1L2FiL2I2MTUtNDFiYS05M2VlLWU4Y2U2NjEyZmVhNg.pdf,http://regnskaber.virk.dk/53602323/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2NiLzQ2LzZhLzZlOTgtNGZjZC1hMjM2LTI1MmUyNTAyZGU4Ng.xml,"Frederiksberg, 2000",Lindevangs Alle 4,Til den daglige ledelse i Dodophonic ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-03-14,2011-02-02,2016-03-14,32320635.0,77926410.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for Dodophonic ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Rud,Dodophonic ApS,"Revisionsfirmaet Albrechtsen , Statsautoriseret Revisionsaktieselskab","Lyngby, den 14. marts 2016",2013-10-01,2014-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-09-30,2014-10-01,2016-03-14,Frederiksberg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22112025,indberetninger-20180424,2.5097403999999996,32320635.0,,2018-03-29T04:54:09.617Z,2016-03-16T10:06:00.779Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AS-36-MW,2016-03-16T10:06:00.964Z,,,,,,,,,,,,,,,,,,,
32320635,2014-10-01,2015-09-30,ID_1,,http://regnskaber.virk.dk/53602323/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2MxLzA1L2FiL2I2MTUtNDFiYS05M2VlLWU4Y2U2NjEyZmVhNg.pdf,http://regnskaber.virk.dk/53602323/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2NiLzQ2LzZhLzZlOTgtNGZjZC1hMjM2LTI1MmUyNTAyZGU4Ng.xml,"Frederiksberg, 2000",Lindevangs Alle 4,Til den daglige ledelse i Dodophonic ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-03-14,2011-02-02,2016-03-14,32320635.0,77926410.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for Dodophonic ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Rud,Dodophonic ApS,"Revisionsfirmaet Albrechtsen , Statsautoriseret Revisionsaktieselskab","Lyngby, den 14. marts 2016",2013-10-01,2014-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-09-30,2014-10-01,2016-03-14,Frederiksberg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22112025,indberetninger-20180424,2.5097403999999996,32320635.0,,2018-03-29T04:54:09.617Z,2016-03-16T10:06:00.779Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AS-36-MW,2016-03-16T10:06:00.964Z,,,,,,,,,,,,,,,,,,,
32320635,2014-10-01,2015-09-30,ID_11,,http://regnskaber.virk.dk/53602323/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2MxLzA1L2FiL2I2MTUtNDFiYS05M2VlLWU4Y2U2NjEyZmVhNg.pdf,http://regnskaber.virk.dk/53602323/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2NiLzQ2LzZhLzZlOTgtNGZjZC1hMjM2LTI1MmUyNTAyZGU4Ng.xml,"Frederiksberg, 2000",Lindevangs Alle 4,Til den daglige ledelse i Dodophonic ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-03-14,2011-02-02,2016-03-14,32320635.0,77926410.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for Dodophonic ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Rud,Dodophonic ApS,"Revisionsfirmaet Albrechtsen , Statsautoriseret Revisionsaktieselskab","Lyngby, den 14. marts 2016",2013-10-01,2014-09-30,15370.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-09-30,2014-10-01,2016-03-14,Frederiksberg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22112025,indberetninger-20180424,2.5097403999999996,32320635.0,,2018-03-29T04:54:09.617Z,2016-03-16T10:06:00.779Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AS-36-MW,2016-03-16T10:06:00.964Z,,,,,,,,,,,,,,,,,,,
32320635,2014-10-01,2015-09-30,ID_15,,http://regnskaber.virk.dk/53602323/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2MxLzA1L2FiL2I2MTUtNDFiYS05M2VlLWU4Y2U2NjEyZmVhNg.pdf,http://regnskaber.virk.dk/53602323/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2NiLzQ2LzZhLzZlOTgtNGZjZC1hMjM2LTI1MmUyNTAyZGU4Ng.xml,"Frederiksberg, 2000",Lindevangs Alle 4,Til den daglige ledelse i Dodophonic ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-03-14,2011-02-02,2016-03-14,32320635.0,77926410.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for Dodophonic ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Rud,Dodophonic ApS,"Revisionsfirmaet Albrechtsen , Statsautoriseret Revisionsaktieselskab","Lyngby, den 14. marts 2016",2013-10-01,2014-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-09-30,2014-10-01,2016-03-14,Frederiksberg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22112025,indberetninger-20180424,2.5097403999999996,32320635.0,,2018-03-29T04:54:09.617Z,2016-03-16T10:06:00.779Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AS-36-MW,2016-03-16T10:06:00.964Z,,,,,,,,,,,,,,,,,,,
32320635,2014-10-01,2015-09-30,ID_16,,http://regnskaber.virk.dk/53602323/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2MxLzA1L2FiL2I2MTUtNDFiYS05M2VlLWU4Y2U2NjEyZmVhNg.pdf,http://regnskaber.virk.dk/53602323/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2NiLzQ2LzZhLzZlOTgtNGZjZC1hMjM2LTI1MmUyNTAyZGU4Ng.xml,"Frederiksberg, 2000",Lindevangs Alle 4,Til den daglige ledelse i Dodophonic ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-03-14,2011-02-02,2016-03-14,32320635.0,77926410.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for Dodophonic ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Rud,Dodophonic ApS,"Revisionsfirmaet Albrechtsen , Statsautoriseret Revisionsaktieselskab","Lyngby, den 14. marts 2016",2013-10-01,2014-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-09-30,2014-10-01,2016-03-14,Frederiksberg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22112025,indberetninger-20180424,2.5097403999999996,32320635.0,,2018-03-29T04:54:09.617Z,2016-03-16T10:06:00.779Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AS-36-MW,2016-03-16T10:06:00.964Z,,,,,,,,,,,,,,,,,,,
32320635,2014-10-01,2015-09-30,ID_17,,http://regnskaber.virk.dk/53602323/ZG9rdW1lbnRsYWdlcjovLzAzLzgzL2MxLzA1L2FiL2I2MTUtNDFiYS05M2VlLWU4Y2U2NjEyZmVhNg.pdf,http://regnskaber.virk.dk/53602323/ZG9rdW1lbnRsYWdlcjovLzAzLzQ1L2NiLzQ2LzZhLzZlOTgtNGZjZC1hMjM2LTI1MmUyNTAyZGU4Ng.xml,"Frederiksberg, 2000",Lindevangs Alle 4,Til den daglige ledelse i Dodophonic ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2015 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2016-03-14,2011-02-02,2016-03-14,32320635.0,77926410.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2014 - 30. september 2015 for Dodophonic ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Rud,Dodophonic ApS,"Revisionsfirmaet Albrechtsen , Statsautoriseret Revisionsaktieselskab","Lyngby, den 14. marts 2016",2013-10-01,2014-09-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,2015-09-30,2014-10-01,2016-03-14,Frederiksberg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:22112025,indberetninger-20180424,2.5097403999999996,32320635.0,,2018-03-29T04:54:09.617Z,2016-03-16T10:06:00.779Z,regnskab,0.0,,2015-09-30,2014-10-01,X16-AS-36-MW,2016-03-16T10:06:00.964Z,,,,,,,,,,,,,,,,,,,
