entity,start_date,end_date,context,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,GrossProfitLoss,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,NameAndSurnameOfMemberOfExecutiveBoard
32320635,2012-10-01,2013-09-30,ID_11,http://regnskaber.virk.dk/53602323/Y3ZyLmRrOi8vcGRmcy8zMjMyMDYzNTtBcFM0ODgwODY7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/53602323/Y3ZyLmRrOi8veGJybHMvWC0zRUM3OTAwMi0yMDE1MDQwMV8xOTM0MThfNjc3.xml,"2000, Frederiksberg",Lindevangs Alle 4,Til den daglige ledelse i DodoPhonic ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-03-24,2011-02-02,2015-03-26,32320635.0,77926410.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for DodoPhonic ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Rud,DodoPhonic ApS,"Revisionsfirmaet Albrechtsen, Statsautoriseret Revisionsaktieselskab","Kongens Lyngby, den 24. marts 2015",21986.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"173, Lyngby-TÃ¥rbÃ¦k",2014-09-30,2013-10-01,2015-03-24,Frederiksberg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14000516,indberetninger-20180424,2.5118417999999996,32320635.0,,2018-03-30T07:41:23.667Z,2015-04-01T22:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-377.043,2015-04-01T22:00:00.000Z,,,,,,,,,,,,,,,,,,
32320635,2012-10-01,2013-09-30,ID_7,http://regnskaber.virk.dk/53602323/Y3ZyLmRrOi8vcGRmcy8zMjMyMDYzNTtBcFM0ODgwODY7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/53602323/Y3ZyLmRrOi8veGJybHMvWC0zRUM3OTAwMi0yMDE1MDQwMV8xOTM0MThfNjc3.xml,"2000, Frederiksberg",Lindevangs Alle 4,Til den daglige ledelse i DodoPhonic ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-03-24,2011-02-02,2015-03-26,32320635.0,77926410.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for DodoPhonic ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Rud,DodoPhonic ApS,"Revisionsfirmaet Albrechtsen, Statsautoriseret Revisionsaktieselskab","Kongens Lyngby, den 24. marts 2015",-21986.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"173, Lyngby-TÃ¥rbÃ¦k",2014-09-30,2013-10-01,2015-03-24,Frederiksberg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14000516,indberetninger-20180424,2.5118417999999996,32320635.0,,2018-03-30T07:41:23.667Z,2015-04-01T22:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-377.043,2015-04-01T22:00:00.000Z,-20780.0,1206.0,-21986.0,-20780.0,0.0,,,,,,,,,,,,,
32320635,2012-10-01,2013-09-30,ID_9,http://regnskaber.virk.dk/53602323/Y3ZyLmRrOi8vcGRmcy8zMjMyMDYzNTtBcFM0ODgwODY7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/53602323/Y3ZyLmRrOi8veGJybHMvWC0zRUM3OTAwMi0yMDE1MDQwMV8xOTM0MThfNjc3.xml,"2000, Frederiksberg",Lindevangs Alle 4,Til den daglige ledelse i DodoPhonic ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-03-24,2011-02-02,2015-03-26,32320635.0,77926410.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for DodoPhonic ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Rud,DodoPhonic ApS,"Revisionsfirmaet Albrechtsen, Statsautoriseret Revisionsaktieselskab","Kongens Lyngby, den 24. marts 2015",21986.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"173, Lyngby-TÃ¥rbÃ¦k",2014-09-30,2013-10-01,2015-03-24,Frederiksberg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14000516,indberetninger-20180424,2.5118417999999996,32320635.0,,2018-03-30T07:41:23.667Z,2015-04-01T22:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-377.043,2015-04-01T22:00:00.000Z,,,,,,,,,,,,,,,,,,
32320635,2013-09-30,2013-09-30,ID_13,http://regnskaber.virk.dk/53602323/Y3ZyLmRrOi8vcGRmcy8zMjMyMDYzNTtBcFM0ODgwODY7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/53602323/Y3ZyLmRrOi8veGJybHMvWC0zRUM3OTAwMi0yMDE1MDQwMV8xOTM0MThfNjc3.xml,"2000, Frederiksberg",Lindevangs Alle 4,Til den daglige ledelse i DodoPhonic ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-03-24,2011-02-02,2015-03-26,32320635.0,77926410.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for DodoPhonic ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Rud,DodoPhonic ApS,"Revisionsfirmaet Albrechtsen, Statsautoriseret Revisionsaktieselskab","Kongens Lyngby, den 24. marts 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"173, Lyngby-TÃ¥rbÃ¦k",2014-09-30,2013-10-01,2015-03-24,Frederiksberg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14000516,indberetninger-20180424,2.5118417999999996,32320635.0,,2018-03-30T07:41:23.667Z,2015-04-01T22:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-377.043,2015-04-01T22:00:00.000Z,,,,,,24678.0,2226.0,80000.0,24678.0,22452.0,-11748.0,24678.0,36426.0,36426.0,-91748.0,36426.0,22452.0,
32320635,2013-10-01,2014-09-30,ID_0,http://regnskaber.virk.dk/53602323/Y3ZyLmRrOi8vcGRmcy8zMjMyMDYzNTtBcFM0ODgwODY7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/53602323/Y3ZyLmRrOi8veGJybHMvWC0zRUM3OTAwMi0yMDE1MDQwMV8xOTM0MThfNjc3.xml,"2000, Frederiksberg",Lindevangs Alle 4,Til den daglige ledelse i DodoPhonic ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-03-24,2011-02-02,2015-03-26,32320635.0,77926410.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for DodoPhonic ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Rud,DodoPhonic ApS,"Revisionsfirmaet Albrechtsen, Statsautoriseret Revisionsaktieselskab","Kongens Lyngby, den 24. marts 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"173, Lyngby-TÃ¥rbÃ¦k",2014-09-30,2013-10-01,2015-03-24,Frederiksberg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14000516,indberetninger-20180424,2.5118417999999996,32320635.0,,2018-03-30T07:41:23.667Z,2015-04-01T22:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-377.043,2015-04-01T22:00:00.000Z,,,,,,,,,,,,,,,,,,
32320635,2013-10-01,2014-09-30,ID_1,http://regnskaber.virk.dk/53602323/Y3ZyLmRrOi8vcGRmcy8zMjMyMDYzNTtBcFM0ODgwODY7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/53602323/Y3ZyLmRrOi8veGJybHMvWC0zRUM3OTAwMi0yMDE1MDQwMV8xOTM0MThfNjc3.xml,"2000, Frederiksberg",Lindevangs Alle 4,Til den daglige ledelse i DodoPhonic ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-03-24,2011-02-02,2015-03-26,32320635.0,77926410.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for DodoPhonic ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Rud,DodoPhonic ApS,"Revisionsfirmaet Albrechtsen, Statsautoriseret Revisionsaktieselskab","Kongens Lyngby, den 24. marts 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"173, Lyngby-TÃ¥rbÃ¦k",2014-09-30,2013-10-01,2015-03-24,Frederiksberg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14000516,indberetninger-20180424,2.5118417999999996,32320635.0,,2018-03-30T07:41:23.667Z,2015-04-01T22:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-377.043,2015-04-01T22:00:00.000Z,,,,,,,,,,,,,,,,,,
32320635,2013-10-01,2014-09-30,ID_10,http://regnskaber.virk.dk/53602323/Y3ZyLmRrOi8vcGRmcy8zMjMyMDYzNTtBcFM0ODgwODY7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/53602323/Y3ZyLmRrOi8veGJybHMvWC0zRUM3OTAwMi0yMDE1MDQwMV8xOTM0MThfNjc3.xml,"2000, Frederiksberg",Lindevangs Alle 4,Til den daglige ledelse i DodoPhonic ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-03-24,2011-02-02,2015-03-26,32320635.0,77926410.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for DodoPhonic ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Rud,DodoPhonic ApS,"Revisionsfirmaet Albrechtsen, Statsautoriseret Revisionsaktieselskab","Kongens Lyngby, den 24. marts 2015",40840.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"173, Lyngby-TÃ¥rbÃ¦k",2014-09-30,2013-10-01,2015-03-24,Frederiksberg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14000516,indberetninger-20180424,2.5118417999999996,32320635.0,,2018-03-30T07:41:23.667Z,2015-04-01T22:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-377.043,2015-04-01T22:00:00.000Z,,,,,,,,,,,,,,,,,,
32320635,2013-10-01,2014-09-30,ID_14,http://regnskaber.virk.dk/53602323/Y3ZyLmRrOi8vcGRmcy8zMjMyMDYzNTtBcFM0ODgwODY7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/53602323/Y3ZyLmRrOi8veGJybHMvWC0zRUM3OTAwMi0yMDE1MDQwMV8xOTM0MThfNjc3.xml,"2000, Frederiksberg",Lindevangs Alle 4,Til den daglige ledelse i DodoPhonic ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-03-24,2011-02-02,2015-03-26,32320635.0,77926410.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for DodoPhonic ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Rud,DodoPhonic ApS,"Revisionsfirmaet Albrechtsen, Statsautoriseret Revisionsaktieselskab","Kongens Lyngby, den 24. marts 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"173, Lyngby-TÃ¥rbÃ¦k",2014-09-30,2013-10-01,2015-03-24,Frederiksberg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14000516,indberetninger-20180424,2.5118417999999996,32320635.0,,2018-03-30T07:41:23.667Z,2015-04-01T22:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-377.043,2015-04-01T22:00:00.000Z,,,,,,,,,,,,,,,,,,
32320635,2013-10-01,2014-09-30,ID_15,http://regnskaber.virk.dk/53602323/Y3ZyLmRrOi8vcGRmcy8zMjMyMDYzNTtBcFM0ODgwODY7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/53602323/Y3ZyLmRrOi8veGJybHMvWC0zRUM3OTAwMi0yMDE1MDQwMV8xOTM0MThfNjc3.xml,"2000, Frederiksberg",Lindevangs Alle 4,Til den daglige ledelse i DodoPhonic ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-03-24,2011-02-02,2015-03-26,32320635.0,77926410.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for DodoPhonic ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Rud,DodoPhonic ApS,"Revisionsfirmaet Albrechtsen, Statsautoriseret Revisionsaktieselskab","Kongens Lyngby, den 24. marts 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"173, Lyngby-TÃ¥rbÃ¦k",2014-09-30,2013-10-01,2015-03-24,Frederiksberg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14000516,indberetninger-20180424,2.5118417999999996,32320635.0,,2018-03-30T07:41:23.667Z,2015-04-01T22:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-377.043,2015-04-01T22:00:00.000Z,,,,,,,,,,,,,,,,,,
32320635,2013-10-01,2014-09-30,ID_16,http://regnskaber.virk.dk/53602323/Y3ZyLmRrOi8vcGRmcy8zMjMyMDYzNTtBcFM0ODgwODY7MjAxMzEwMDE7MjAxNDA5MzA7UjtS.pdf,http://regnskaber.virk.dk/53602323/Y3ZyLmRrOi8veGJybHMvWC0zRUM3OTAwMi0yMDE1MDQwMV8xOTM0MThfNjc3.xml,"2000, Frederiksberg",Lindevangs Alle 4,Til den daglige ledelse i DodoPhonic ApS,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30. september 2014 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014.","Det er pÃ¥ generalforsamlingen vedtaget, at selskabets Ã¥rsregnskaber ikke skal revideres. Betingelserne for at undlade revision af Ã¥rsregnskabet er opfyldt.",2015-03-24,2011-02-02,2015-03-26,32320635.0,77926410.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. oktober 2013 - 30. september 2014 for DodoPhonic ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter vores opfattelse en retvisende redegÃ¸relse for de forhold, beretningen omhandler.",Jens Rud,DodoPhonic ApS,"Revisionsfirmaet Albrechtsen, Statsautoriseret Revisionsaktieselskab","Kongens Lyngby, den 24. marts 2015",,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"173, Lyngby-TÃ¥rbÃ¦k",2014-09-30,2013-10-01,2015-03-24,Frederiksberg,DirektÃ¸r,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:14000516,indberetninger-20180424,2.5118417999999996,32320635.0,,2018-03-30T07:41:23.667Z,2015-04-01T22:00:00.000Z,regnskab,0.0,,2014-09-30,2013-10-01,14-377.043,2015-04-01T22:00:00.000Z,,,,,,,,,,,,,,,,,,
