entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TitleOfMemberOfExecutiveBoard,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,AverageNumberOfEmployees,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,GrossProfitLoss,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DeferredIncomeAssets,DepositsLongtermInvestmentsAndReceivables,DepositsShorttermLiabilitiesOtherThanProvisions,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermPayablesToGroupEnterprises,LongtermPayablesToShareholdersAndManagement,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermContractWorkInProgressLiabilities,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxPayablesToGroupEnterprises,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
33157401,2017-07-01,2018-06-30,ID_11,,http://regnskaber.virk.dk/10475133/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzQ5LzgwLzk1LzAyNTAtNDU2YS05NmMyLTk4NmEwYTBjNmM5YQ.pdf,http://regnskaber.virk.dk/10475133/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzU5LzU3LzIxL2ZiMTUtNDRlMy04ZTgxLTkwYTJjNzhiZDljYQ.xml,false,"Ullerslev, 5540",Granvej 37,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2018 - 30-06-2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-10-04,2019-10-04,2010-09-15,2019-10-04,33157401.0,21627992.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2018 - 30-06-2019 for Thogo Ejendomme ApS.,Ãrsrapport,Goran Ristivojevic,Thogo Ejendomme ApS,BÃ¦kkelund Revision ApS,Odense,2017-07-01,2018-06-30,38314.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"461, Odense",2019-06-30,2018-07-01,false,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,Ingen bistand,urn:ofk:oid:27899343,indberetninger-20180424,2.5117279999999997,33157401.0,AW2qrCU7IXJRhhXBOWXY,2019-10-08T09:21:22.108Z,2019-10-08T09:21:11.010Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CZ-74-QT,2019-10-08T09:21:11.235Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33157401,2017-07-01,2018-06-30,ID_6,,http://regnskaber.virk.dk/10475133/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzQ5LzgwLzk1LzAyNTAtNDU2YS05NmMyLTk4NmEwYTBjNmM5YQ.pdf,http://regnskaber.virk.dk/10475133/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzU5LzU3LzIxL2ZiMTUtNDRlMy04ZTgxLTkwYTJjNzhiZDljYQ.xml,false,"Ullerslev, 5540",Granvej 37,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2018 - 30-06-2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-10-04,2019-10-04,2010-09-15,2019-10-04,33157401.0,21627992.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2018 - 30-06-2019 for Thogo Ejendomme ApS.,Ãrsrapport,Goran Ristivojevic,Thogo Ejendomme ApS,BÃ¦kkelund Revision ApS,Odense,2017-07-01,2018-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"461, Odense",2019-06-30,2018-07-01,false,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,Ingen bistand,urn:ofk:oid:27899343,indberetninger-20180424,2.5117279999999997,33157401.0,AW2qrCU7IXJRhhXBOWXY,2019-10-08T09:21:22.108Z,2019-10-08T09:21:11.010Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CZ-74-QT,2019-10-08T09:21:11.235Z,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33157401,2017-07-01,2018-06-30,ID_7,,http://regnskaber.virk.dk/10475133/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzQ5LzgwLzk1LzAyNTAtNDU2YS05NmMyLTk4NmEwYTBjNmM5YQ.pdf,http://regnskaber.virk.dk/10475133/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzU5LzU3LzIxL2ZiMTUtNDRlMy04ZTgxLTkwYTJjNzhiZDljYQ.xml,false,"Ullerslev, 5540",Granvej 37,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2018 - 30-06-2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-10-04,2019-10-04,2010-09-15,2019-10-04,33157401.0,21627992.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2018 - 30-06-2019 for Thogo Ejendomme ApS.,Ãrsrapport,Goran Ristivojevic,Thogo Ejendomme ApS,BÃ¦kkelund Revision ApS,Odense,2017-07-01,2018-06-30,38314.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"461, Odense",2019-06-30,2018-07-01,false,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,Ingen bistand,urn:ofk:oid:27899343,indberetninger-20180424,2.5117279999999997,33157401.0,AW2qrCU7IXJRhhXBOWXY,2019-10-08T09:21:22.108Z,2019-10-08T09:21:11.010Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CZ-74-QT,2019-10-08T09:21:11.235Z,,99676.0,117580.0,541608.0,274488.0,49864.0,324352.0,11550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33157401,2018-06-30,2018-06-30,ID_3,,http://regnskaber.virk.dk/10475133/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzQ5LzgwLzk1LzAyNTAtNDU2YS05NmMyLTk4NmEwYTBjNmM5YQ.pdf,http://regnskaber.virk.dk/10475133/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzU5LzU3LzIxL2ZiMTUtNDRlMy04ZTgxLTkwYTJjNzhiZDljYQ.xml,false,"Ullerslev, 5540",Granvej 37,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2018 - 30-06-2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-10-04,2019-10-04,2010-09-15,2019-10-04,33157401.0,21627992.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2018 - 30-06-2019 for Thogo Ejendomme ApS.,Ãrsrapport,Goran Ristivojevic,Thogo Ejendomme ApS,BÃ¦kkelund Revision ApS,Odense,2017-07-01,2018-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"461, Odense",2019-06-30,2018-07-01,false,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,Ingen bistand,urn:ofk:oid:27899343,indberetninger-20180424,2.5117279999999997,33157401.0,AW2qrCU7IXJRhhXBOWXY,2019-10-08T09:21:22.108Z,2019-10-08T09:21:11.010Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CZ-74-QT,2019-10-08T09:21:11.235Z,,,,,,,,,11080912.0,0.0,80000.0,174819.0,91603.0,13623.0,4200.0,322950.0,254310.0,10901893.0,11080912.0,10826602.0,4200.0,9509917.0,5327018.0,2648432.0,1534467.0,10906093.0,38869.0,16343.0,10901893.0,174310.0,415000.0,181627.0,1316685.0,273000.0,174819.0,35387.0,49852.0,53250.0,
33157401,2018-07-01,2018-07-01,ID_8,,http://regnskaber.virk.dk/10475133/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzQ5LzgwLzk1LzAyNTAtNDU2YS05NmMyLTk4NmEwYTBjNmM5YQ.pdf,http://regnskaber.virk.dk/10475133/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzU5LzU3LzIxL2ZiMTUtNDRlMy04ZTgxLTkwYTJjNzhiZDljYQ.xml,false,"Ullerslev, 5540",Granvej 37,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2018 - 30-06-2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-10-04,2019-10-04,2010-09-15,2019-10-04,33157401.0,21627992.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2018 - 30-06-2019 for Thogo Ejendomme ApS.,Ãrsrapport,Goran Ristivojevic,Thogo Ejendomme ApS,BÃ¦kkelund Revision ApS,Odense,2017-07-01,2018-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"461, Odense",2019-06-30,2018-07-01,false,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,Ingen bistand,urn:ofk:oid:27899343,indberetninger-20180424,2.5117279999999997,33157401.0,AW2qrCU7IXJRhhXBOWXY,2019-10-08T09:21:22.108Z,2019-10-08T09:21:11.010Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CZ-74-QT,2019-10-08T09:21:11.235Z,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
33157401,2018-07-01,2019-06-30,ID_0,,http://regnskaber.virk.dk/10475133/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzQ5LzgwLzk1LzAyNTAtNDU2YS05NmMyLTk4NmEwYTBjNmM5YQ.pdf,http://regnskaber.virk.dk/10475133/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzU5LzU3LzIxL2ZiMTUtNDRlMy04ZTgxLTkwYTJjNzhiZDljYQ.xml,false,"Ullerslev, 5540",Granvej 37,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2018 - 30-06-2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-10-04,2019-10-04,2010-09-15,2019-10-04,33157401.0,21627992.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2018 - 30-06-2019 for Thogo Ejendomme ApS.,Ãrsrapport,Goran Ristivojevic,Thogo Ejendomme ApS,BÃ¦kkelund Revision ApS,Odense,2017-07-01,2018-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"461, Odense",2019-06-30,2018-07-01,false,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,Ingen bistand,urn:ofk:oid:27899343,indberetninger-20180424,2.5117279999999997,33157401.0,AW2qrCU7IXJRhhXBOWXY,2019-10-08T09:21:22.108Z,2019-10-08T09:21:11.010Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CZ-74-QT,2019-10-08T09:21:11.235Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Goran Ristivojevic
33157401,2018-07-01,2019-06-30,ID_1,,http://regnskaber.virk.dk/10475133/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzQ5LzgwLzk1LzAyNTAtNDU2YS05NmMyLTk4NmEwYTBjNmM5YQ.pdf,http://regnskaber.virk.dk/10475133/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzU5LzU3LzIxL2ZiMTUtNDRlMy04ZTgxLTkwYTJjNzhiZDljYQ.xml,false,"Ullerslev, 5540",Granvej 37,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2018 - 30-06-2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-10-04,2019-10-04,2010-09-15,2019-10-04,33157401.0,21627992.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2018 - 30-06-2019 for Thogo Ejendomme ApS.,Ãrsrapport,Goran Ristivojevic,Thogo Ejendomme ApS,BÃ¦kkelund Revision ApS,Odense,2017-07-01,2018-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"461, Odense",2019-06-30,2018-07-01,false,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,Ingen bistand,urn:ofk:oid:27899343,indberetninger-20180424,2.5117279999999997,33157401.0,AW2qrCU7IXJRhhXBOWXY,2019-10-08T09:21:22.108Z,2019-10-08T09:21:11.010Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CZ-74-QT,2019-10-08T09:21:11.235Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33157401,2018-07-01,2019-06-30,ID_10,,http://regnskaber.virk.dk/10475133/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzQ5LzgwLzk1LzAyNTAtNDU2YS05NmMyLTk4NmEwYTBjNmM5YQ.pdf,http://regnskaber.virk.dk/10475133/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzU5LzU3LzIxL2ZiMTUtNDRlMy04ZTgxLTkwYTJjNzhiZDljYQ.xml,false,"Ullerslev, 5540",Granvej 37,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2018 - 30-06-2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-10-04,2019-10-04,2010-09-15,2019-10-04,33157401.0,21627992.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2018 - 30-06-2019 for Thogo Ejendomme ApS.,Ãrsrapport,Goran Ristivojevic,Thogo Ejendomme ApS,BÃ¦kkelund Revision ApS,Odense,2017-07-01,2018-06-30,251202.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"461, Odense",2019-06-30,2018-07-01,false,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,Ingen bistand,urn:ofk:oid:27899343,indberetninger-20180424,2.5117279999999997,33157401.0,AW2qrCU7IXJRhhXBOWXY,2019-10-08T09:21:22.108Z,2019-10-08T09:21:11.010Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CZ-74-QT,2019-10-08T09:21:11.235Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33157401,2018-07-01,2019-06-30,ID_2,,http://regnskaber.virk.dk/10475133/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzQ5LzgwLzk1LzAyNTAtNDU2YS05NmMyLTk4NmEwYTBjNmM5YQ.pdf,http://regnskaber.virk.dk/10475133/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzU5LzU3LzIxL2ZiMTUtNDRlMy04ZTgxLTkwYTJjNzhiZDljYQ.xml,false,"Ullerslev, 5540",Granvej 37,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2018 - 30-06-2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-10-04,2019-10-04,2010-09-15,2019-10-04,33157401.0,21627992.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2018 - 30-06-2019 for Thogo Ejendomme ApS.,Ãrsrapport,Goran Ristivojevic,Thogo Ejendomme ApS,BÃ¦kkelund Revision ApS,Odense,2017-07-01,2018-06-30,251202.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"461, Odense",2019-06-30,2018-07-01,false,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,Ingen bistand,urn:ofk:oid:27899343,indberetninger-20180424,2.5117279999999997,33157401.0,AW2qrCU7IXJRhhXBOWXY,2019-10-08T09:21:22.108Z,2019-10-08T09:21:11.010Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CZ-74-QT,2019-10-08T09:21:11.235Z,,120148.0,46345.0,730579.0,233398.0,330688.0,564086.0,79486.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33157401,2018-07-01,2019-06-30,ID_5,,http://regnskaber.virk.dk/10475133/ZG9rdW1lbnRsYWdlcjovLzAzL2U1LzQ5LzgwLzk1LzAyNTAtNDU2YS05NmMyLTk4NmEwYTBjNmM5YQ.pdf,http://regnskaber.virk.dk/10475133/ZG9rdW1lbnRsYWdlcjovLzAzLzA5LzU5LzU3LzIxL2ZiMTUtNDRlMy04ZTgxLTkwYTJjNzhiZDljYQ.xml,false,"Ullerslev, 5540",Granvej 37,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2019 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2018 - 30-06-2019.",Betingelserne for at undlade revision af Ã¥rsregnskabet anses som opfyldt.,2019-10-04,2019-10-04,2010-09-15,2019-10-04,33157401.0,21627992.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2018 - 30-06-2019 for Thogo Ejendomme ApS.,Ãrsrapport,Goran Ristivojevic,Thogo Ejendomme ApS,BÃ¦kkelund Revision ApS,Odense,2017-07-01,2018-06-30,,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"461, Odense",2019-06-30,2018-07-01,false,"Der trÃ¦ffes pÃ¥ generalforsamlingen beslutning om, at Ã¥rsregnskabet for det kommende regnskabsÃ¥r og fremover ikke skal revideres. Direktionen anser betingelserne for at undlade revision for opfyldt.",DirektÃ¸r,Ingen bistand,urn:ofk:oid:27899343,indberetninger-20180424,2.5117279999999997,33157401.0,AW2qrCU7IXJRhhXBOWXY,2019-10-08T09:21:22.108Z,2019-10-08T09:21:11.010Z,regnskab,0.0,,2019-06-30,2018-07-01,X19-CZ-74-QT,2019-10-08T09:21:11.235Z,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
