entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AdditionsToDisposalsOfEquityThroughMergersAndBusinessCombinations,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AdjustmentsOfCollateralsBySaleOfInvestments,AdjustmentsOfHedgingInstruments,AdjustmentsOfHedgingInstrumentsAtFairValue,BonusShares,CashPaymentsConcerningFormationOfEntity,ChangesInEquityOfTax,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ContributionFromGroup,CostRelatedToIncreaseOfCapital,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DecreaseOfCapital,DissolutionOfPreviousYearsRevaluations,DistributedDividendsFromAssociates,DistributedDividendsFromGroupEnterprises,Dividend,DividendPaid,DividendsFromTreasuryShares,EquityTransfersToReserves,ExtraordinaryDividendPaid,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,IncreaseDecreaseOfEquityByDivisionAndSaleOfOtherCompany,IncreaseDecreaseOfEquityThroughChangesInAccountingPolicies,IncreaseDecreaseOfEquityThroughCorrectionsOfErrors,IncreaseDecreaseOfInvestmentsThroughNetExchangeDifferencesEquity,IncreaseDecreaseOfReservesThroughApplicationOfUnitingOfInterestsMethodEquity,IncreaseOfCapital,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherAdjustmentsOfEquity,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLlossFromGroupEnterprises,ProfitLoss,ProfitLossFromAssociates,PurchaseOfMinorityShares,PurchaseOfTreasuryShares,ReceivablesShareCapitalPaid,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,Revaluations,ReversedRevaluationsDuringReportingPeriod,SaleOfMinorityShares,SalesOfTreasuryShares,SelectedElementsFromReportingClassC,TitleOfMemberOfExecutiveBoard,TransferToCoverageOfLosses,TransferredFromSharePremium,TypeOfAuditorAssistance,ValueAdjustmentsOfEquity,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,GrossProfitLoss,OtherFinanceExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,CurrentDeferredTaxAssets,DepositsLongtermInvestmentsAndReceivables,DepositsShorttermLiabilitiesOtherThanProvisions,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermInvestmentsAndReceivables,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermPayablesToGroupEnterprises,LongtermPayablesToShareholdersAndManagement,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RetainedEarnings,ShorttermContractWorkInProgressLiabilities,ShorttermDeferredIncome,ShorttermLiabilitiesOtherThanProvisions,ShorttermReceivables,ShorttermTaxPayables,ShorttermTaxPayablesToGroupEnterprises,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
33157401,2015-07-01,2016-06-30,ID_10,,http://regnskaber.virk.dk/10475133/ZG9rdW1lbnRsYWdlcjovLzAzLzU5L2UwL2EyL2FhLzViOGUtNDAzMC1iZGY0LTYyYWRmYzFiODllYg.pdf,http://regnskaber.virk.dk/10475133/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzQyLzQ1LzU5LzU5MTItNDNiOS05ODMyLTVjYjk4NjEwM2E2Mg.xml,false,0.0,"5540, Ullerslev",Granvej 37,0.0,0.0,0.0,0.0,0.0,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.",0.0,0.0,2017-11-22,2017-11-22,2010-09-15,2017-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33157401.0,21627992.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for Thogo Ejendomme ApS.,0.0,0.0,0.0,0.0,0.0,0.0,Ãrsrapport,Goran Ristivojevic,Thogo Ejendomme ApS,BÃ¦kkelund Revision ApS,0.0,Odense,2015-07-01,2016-06-30,0.0,-10545.0,0.0,0.0,0.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"461, Odense",2017-06-30,2016-07-01,0.0,0.0,0.0,0.0,false,DirektÃ¸r,0.0,0.0,Ingen bistand,0.0,urn:ofk:oid:24725631,indberetninger-20180424,2.5097342,33157401.0,,2018-03-27T19:08:55.253Z,2017-11-23T07:50:54.826Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BG-76-PS,2017-11-23T07:50:55.260Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33157401,2015-07-01,2016-06-30,ID_6,,http://regnskaber.virk.dk/10475133/ZG9rdW1lbnRsYWdlcjovLzAzLzU5L2UwL2EyL2FhLzViOGUtNDAzMC1iZGY0LTYyYWRmYzFiODllYg.pdf,http://regnskaber.virk.dk/10475133/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzQyLzQ1LzU5LzU5MTItNDNiOS05ODMyLTVjYjk4NjEwM2E2Mg.xml,false,0.0,"5540, Ullerslev",Granvej 37,0.0,0.0,0.0,0.0,0.0,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.",0.0,0.0,2017-11-22,2017-11-22,2010-09-15,2017-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33157401.0,21627992.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for Thogo Ejendomme ApS.,0.0,0.0,0.0,0.0,0.0,0.0,Ãrsrapport,Goran Ristivojevic,Thogo Ejendomme ApS,BÃ¦kkelund Revision ApS,0.0,Odense,2015-07-01,2016-06-30,0.0,10545.0,0.0,0.0,0.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"461, Odense",2017-06-30,2016-07-01,0.0,0.0,0.0,0.0,false,DirektÃ¸r,0.0,0.0,Ingen bistand,0.0,urn:ofk:oid:24725631,indberetninger-20180424,2.5097342,33157401.0,,2018-03-27T19:08:55.253Z,2017-11-23T07:50:54.826Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BG-76-PS,2017-11-23T07:50:55.260Z,64176.0,259374.0,172536.0,22662.0,195198.0,12117.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33157401,2016-06-30,2016-06-30,ID_5,,http://regnskaber.virk.dk/10475133/ZG9rdW1lbnRsYWdlcjovLzAzLzU5L2UwL2EyL2FhLzViOGUtNDAzMC1iZGY0LTYyYWRmYzFiODllYg.pdf,http://regnskaber.virk.dk/10475133/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzQyLzQ1LzU5LzU5MTItNDNiOS05ODMyLTVjYjk4NjEwM2E2Mg.xml,false,0.0,"5540, Ullerslev",Granvej 37,0.0,0.0,0.0,0.0,0.0,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.",0.0,0.0,2017-11-22,2017-11-22,2010-09-15,2017-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33157401.0,21627992.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for Thogo Ejendomme ApS.,0.0,0.0,0.0,0.0,0.0,0.0,Ãrsrapport,Goran Ristivojevic,Thogo Ejendomme ApS,BÃ¦kkelund Revision ApS,0.0,Odense,2015-07-01,2016-06-30,0.0,,0.0,0.0,0.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"461, Odense",2017-06-30,2016-07-01,0.0,0.0,0.0,0.0,false,DirektÃ¸r,0.0,0.0,Ingen bistand,0.0,urn:ofk:oid:24725631,indberetninger-20180424,2.5097342,33157401.0,,2018-03-27T19:08:55.253Z,2017-11-23T07:50:54.826Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BG-76-PS,2017-11-23T07:50:55.260Z,,,,,,,6793396.0,21613.0,80000.0,115632.0,51669.0,0.0,184850.0,110253.0,6677764.0,6793396.0,6683143.0,0.0,6440023.0,3992994.0,1356594.0,1090435.0,6677764.0,10158.0,0.0,6677764.0,30253.0,0.0,2166.0,243120.0,94019.0,45946.0,0.0,42350.0,
33157401,2016-07-01,2016-07-01,ID_7,,http://regnskaber.virk.dk/10475133/ZG9rdW1lbnRsYWdlcjovLzAzLzU5L2UwL2EyL2FhLzViOGUtNDAzMC1iZGY0LTYyYWRmYzFiODllYg.pdf,http://regnskaber.virk.dk/10475133/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzQyLzQ1LzU5LzU5MTItNDNiOS05ODMyLTVjYjk4NjEwM2E2Mg.xml,false,0.0,"5540, Ullerslev",Granvej 37,0.0,0.0,0.0,0.0,0.0,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.",0.0,0.0,2017-11-22,2017-11-22,2010-09-15,2017-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33157401.0,21627992.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for Thogo Ejendomme ApS.,0.0,0.0,0.0,0.0,0.0,0.0,Ãrsrapport,Goran Ristivojevic,Thogo Ejendomme ApS,BÃ¦kkelund Revision ApS,0.0,Odense,2015-07-01,2016-06-30,0.0,,0.0,0.0,0.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"461, Odense",2017-06-30,2016-07-01,0.0,0.0,0.0,0.0,false,DirektÃ¸r,0.0,0.0,Ingen bistand,0.0,urn:ofk:oid:24725631,indberetninger-20180424,2.5097342,33157401.0,,2018-03-27T19:08:55.253Z,2017-11-23T07:50:54.826Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BG-76-PS,2017-11-23T07:50:55.260Z,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
33157401,2016-07-01,2017-06-30,ID_0,,http://regnskaber.virk.dk/10475133/ZG9rdW1lbnRsYWdlcjovLzAzLzU5L2UwL2EyL2FhLzViOGUtNDAzMC1iZGY0LTYyYWRmYzFiODllYg.pdf,http://regnskaber.virk.dk/10475133/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzQyLzQ1LzU5LzU5MTItNDNiOS05ODMyLTVjYjk4NjEwM2E2Mg.xml,false,0.0,"5540, Ullerslev",Granvej 37,0.0,0.0,0.0,0.0,0.0,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.",0.0,0.0,2017-11-22,2017-11-22,2010-09-15,2017-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33157401.0,21627992.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for Thogo Ejendomme ApS.,0.0,0.0,0.0,0.0,0.0,0.0,Ãrsrapport,Goran Ristivojevic,Thogo Ejendomme ApS,BÃ¦kkelund Revision ApS,0.0,Odense,2015-07-01,2016-06-30,0.0,,0.0,0.0,0.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"461, Odense",2017-06-30,2016-07-01,0.0,0.0,0.0,0.0,false,DirektÃ¸r,0.0,0.0,Ingen bistand,0.0,urn:ofk:oid:24725631,indberetninger-20180424,2.5097342,33157401.0,,2018-03-27T19:08:55.253Z,2017-11-23T07:50:54.826Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BG-76-PS,2017-11-23T07:50:55.260Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Goran Ristivojevic
33157401,2016-07-01,2017-06-30,ID_1,,http://regnskaber.virk.dk/10475133/ZG9rdW1lbnRsYWdlcjovLzAzLzU5L2UwL2EyL2FhLzViOGUtNDAzMC1iZGY0LTYyYWRmYzFiODllYg.pdf,http://regnskaber.virk.dk/10475133/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzQyLzQ1LzU5LzU5MTItNDNiOS05ODMyLTVjYjk4NjEwM2E2Mg.xml,false,0.0,"5540, Ullerslev",Granvej 37,0.0,0.0,0.0,0.0,0.0,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.",0.0,0.0,2017-11-22,2017-11-22,2010-09-15,2017-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33157401.0,21627992.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for Thogo Ejendomme ApS.,0.0,0.0,0.0,0.0,0.0,0.0,Ãrsrapport,Goran Ristivojevic,Thogo Ejendomme ApS,BÃ¦kkelund Revision ApS,0.0,Odense,2015-07-01,2016-06-30,0.0,,0.0,0.0,0.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"461, Odense",2017-06-30,2016-07-01,0.0,0.0,0.0,0.0,false,DirektÃ¸r,0.0,0.0,Ingen bistand,0.0,urn:ofk:oid:24725631,indberetninger-20180424,2.5097342,33157401.0,,2018-03-27T19:08:55.253Z,2017-11-23T07:50:54.826Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BG-76-PS,2017-11-23T07:50:55.260Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33157401,2016-07-01,2017-06-30,ID_2,,http://regnskaber.virk.dk/10475133/ZG9rdW1lbnRsYWdlcjovLzAzLzU5L2UwL2EyL2FhLzViOGUtNDAzMC1iZGY0LTYyYWRmYzFiODllYg.pdf,http://regnskaber.virk.dk/10475133/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzQyLzQ1LzU5LzU5MTItNDNiOS05ODMyLTVjYjk4NjEwM2E2Mg.xml,false,0.0,"5540, Ullerslev",Granvej 37,0.0,0.0,0.0,0.0,0.0,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.",0.0,0.0,2017-11-22,2017-11-22,2010-09-15,2017-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33157401.0,21627992.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for Thogo Ejendomme ApS.,0.0,0.0,0.0,0.0,0.0,0.0,Ãrsrapport,Goran Ristivojevic,Thogo Ejendomme ApS,BÃ¦kkelund Revision ApS,0.0,Odense,2015-07-01,2016-06-30,0.0,105743.0,0.0,0.0,0.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"461, Odense",2017-06-30,2016-07-01,0.0,0.0,0.0,0.0,false,DirektÃ¸r,0.0,0.0,Ingen bistand,0.0,urn:ofk:oid:24725631,indberetninger-20180424,2.5097342,33157401.0,,2018-03-27T19:08:55.253Z,2017-11-23T07:50:54.826Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BG-76-PS,2017-11-23T07:50:55.260Z,81841.0,418361.0,197022.0,139498.0,336520.0,33755.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33157401,2016-07-01,2017-06-30,ID_3,,http://regnskaber.virk.dk/10475133/ZG9rdW1lbnRsYWdlcjovLzAzLzU5L2UwL2EyL2FhLzViOGUtNDAzMC1iZGY0LTYyYWRmYzFiODllYg.pdf,http://regnskaber.virk.dk/10475133/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzQyLzQ1LzU5LzU5MTItNDNiOS05ODMyLTVjYjk4NjEwM2E2Mg.xml,false,0.0,"5540, Ullerslev",Granvej 37,0.0,0.0,0.0,0.0,0.0,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.",0.0,0.0,2017-11-22,2017-11-22,2010-09-15,2017-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33157401.0,21627992.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for Thogo Ejendomme ApS.,0.0,0.0,0.0,0.0,0.0,0.0,Ãrsrapport,Goran Ristivojevic,Thogo Ejendomme ApS,BÃ¦kkelund Revision ApS,0.0,Odense,2015-07-01,2016-06-30,0.0,-105743.0,0.0,0.0,0.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"461, Odense",2017-06-30,2016-07-01,0.0,0.0,0.0,0.0,false,DirektÃ¸r,0.0,0.0,Ingen bistand,0.0,urn:ofk:oid:24725631,indberetninger-20180424,2.5097342,33157401.0,,2018-03-27T19:08:55.253Z,2017-11-23T07:50:54.826Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BG-76-PS,2017-11-23T07:50:55.260Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33157401,2016-07-01,2017-06-30,ID_9,,http://regnskaber.virk.dk/10475133/ZG9rdW1lbnRsYWdlcjovLzAzLzU5L2UwL2EyL2FhLzViOGUtNDAzMC1iZGY0LTYyYWRmYzFiODllYg.pdf,http://regnskaber.virk.dk/10475133/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzQyLzQ1LzU5LzU5MTItNDNiOS05ODMyLTVjYjk4NjEwM2E2Mg.xml,false,0.0,"5540, Ullerslev",Granvej 37,0.0,0.0,0.0,0.0,0.0,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.",0.0,0.0,2017-11-22,2017-11-22,2010-09-15,2017-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33157401.0,21627992.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for Thogo Ejendomme ApS.,0.0,0.0,0.0,0.0,0.0,0.0,Ãrsrapport,Goran Ristivojevic,Thogo Ejendomme ApS,BÃ¦kkelund Revision ApS,0.0,Odense,2015-07-01,2016-06-30,0.0,-105743.0,0.0,0.0,0.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"461, Odense",2017-06-30,2016-07-01,0.0,0.0,0.0,0.0,false,DirektÃ¸r,0.0,0.0,Ingen bistand,0.0,urn:ofk:oid:24725631,indberetninger-20180424,2.5097342,33157401.0,,2018-03-27T19:08:55.253Z,2017-11-23T07:50:54.826Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BG-76-PS,2017-11-23T07:50:55.260Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33157401,2017-06-30,2017-06-30,ID_4,,http://regnskaber.virk.dk/10475133/ZG9rdW1lbnRsYWdlcjovLzAzLzU5L2UwL2EyL2FhLzViOGUtNDAzMC1iZGY0LTYyYWRmYzFiODllYg.pdf,http://regnskaber.virk.dk/10475133/ZG9rdW1lbnRsYWdlcjovLzAzLzg4LzQyLzQ1LzU5LzU5MTItNDNiOS05ODMyLTVjYjk4NjEwM2E2Mg.xml,false,0.0,"5540, Ullerslev",Granvej 37,0.0,0.0,0.0,0.0,0.0,0.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 30-06-2017 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 01-07-2016 - 30-06-2017.",0.0,0.0,2017-11-22,2017-11-22,2010-09-15,2017-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33157401.0,21627992.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 01-07-2016 - 30-06-2017 for Thogo Ejendomme ApS.,0.0,0.0,0.0,0.0,0.0,0.0,Ãrsrapport,Goran Ristivojevic,Thogo Ejendomme ApS,BÃ¦kkelund Revision ApS,0.0,Odense,2015-07-01,2016-06-30,0.0,,0.0,0.0,0.0,0.0,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"461, Odense",2017-06-30,2016-07-01,0.0,0.0,0.0,0.0,false,DirektÃ¸r,0.0,0.0,Ingen bistand,0.0,urn:ofk:oid:24725631,indberetninger-20180424,2.5097342,33157401.0,,2018-03-27T19:08:55.253Z,2017-11-23T07:50:54.826Z,regnskab,0.0,,2017-06-30,2016-07-01,X17-BG-76-PS,2017-11-23T07:50:55.260Z,,,,,,,8721425.0,63440.0,80000.0,197627.0,67766.0,1400.0,225850.0,215996.0,8522398.0,8721425.0,8505429.0,1400.0,7792575.0,3839347.0,2603131.0,1350097.0,8523798.0,10916.0,12921.0,8522398.0,135996.0,400000.0,0.0,712854.0,134187.0,49852.0,26236.0,53500.0,
