entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnAuditedFinancialStatements,AverageNumberOfEmployees,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,NameAndSurnameOfChairmanOfGeneralMeeting,NameOfAuditFirm,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmployeeBenefitsExpense,FinanceExpensesArisingFromGroupEnterprises,GrossProfitLoss,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,Assets,ContractWorkInProgress,ContributedCapital,CurrentAssets,DeferredIncomeAssets,Equity,FixturesFittingsToolsAndEquipment,Goodwill,IntangibleAssets,Inventories,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermDebtToBanks,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,RawMaterialsAndConsumables,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermPartOfLongtermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermPayablesToShareholdersAndManagement,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfExecutiveBoard
35413626,2015-01-01,2015-12-31,ID_3,,http://regnskaber.virk.dk/62631453/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzZmL2ViLzUyLzNmNTctNGUzNy04ODQwLWVhZmU3NTVhZDJkYg.pdf,http://regnskaber.virk.dk/62631453/ZG9rdW1lbnRsYWdlcjovLzAzLzRmL2U0LzBlL2NjLzM2ZDItNGZiMC04MjQyLTM2ODhmOTg0YjllNA.xml,"NykÃ¸bing F, 4800",Slotsgade 11,Til kapitalejerne i Erik Frederiksens Eftf. ApS,5.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-02-01,2017-02-01,2013-08-15,2017-02-01,12901038.0,35413626.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Erik Frederiksens Eftf. ApS.,Ãrsrapport,Martin SÃ¸ndergaard Nielsen,aage maagensen,Lollands Bank,Erik Frederiksens Eftf. ApSÂ,"aage maagensen, statsautoriseret revisionsaktieselskab",SakskÃ¸bing,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Guldborgsund, 376",2016-12-31,2016-01-01,2017-02-01,NykÃ¸bing F.,RevisionspÃ¥tegning,urn:ofk:oid:23471870,indberetninger-20180424,2.5118417999999996,35413626.0,,2018-03-27T15:01:14.760Z,2017-02-10T10:05:45.440Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-37-UM,2017-02-10T10:05:45.642Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35413626,2015-01-01,2015-12-31,ID_5,,http://regnskaber.virk.dk/62631453/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzZmL2ViLzUyLzNmNTctNGUzNy04ODQwLWVhZmU3NTVhZDJkYg.pdf,http://regnskaber.virk.dk/62631453/ZG9rdW1lbnRsYWdlcjovLzAzLzRmL2U0LzBlL2NjLzM2ZDItNGZiMC04MjQyLTM2ODhmOTg0YjllNA.xml,"NykÃ¸bing F, 4800",Slotsgade 11,Til kapitalejerne i Erik Frederiksens Eftf. ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-02-01,2017-02-01,2013-08-15,2017-02-01,12901038.0,35413626.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Erik Frederiksens Eftf. ApS.,Ãrsrapport,Martin SÃ¸ndergaard Nielsen,aage maagensen,Lollands Bank,Erik Frederiksens Eftf. ApSÂ,"aage maagensen, statsautoriseret revisionsaktieselskab",SakskÃ¸bing,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Guldborgsund, 376",2016-12-31,2016-01-01,2017-02-01,NykÃ¸bing F.,RevisionspÃ¥tegning,urn:ofk:oid:23471870,indberetninger-20180424,2.5118417999999996,35413626.0,,2018-03-27T15:01:14.760Z,2017-02-10T10:05:45.440Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-37-UM,2017-02-10T10:05:45.642Z,271787.0,1726661.0,0.0,1926591.0,-104033.0,-128916.0,-71857.0,-24883.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35413626,2015-01-01,2015-12-31,ID_7,,http://regnskaber.virk.dk/62631453/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzZmL2ViLzUyLzNmNTctNGUzNy04ODQwLWVhZmU3NTVhZDJkYg.pdf,http://regnskaber.virk.dk/62631453/ZG9rdW1lbnRsYWdlcjovLzAzLzRmL2U0LzBlL2NjLzM2ZDItNGZiMC04MjQyLTM2ODhmOTg0YjllNA.xml,"NykÃ¸bing F, 4800",Slotsgade 11,Til kapitalejerne i Erik Frederiksens Eftf. ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-02-01,2017-02-01,2013-08-15,2017-02-01,12901038.0,35413626.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Erik Frederiksens Eftf. ApS.,Ãrsrapport,Martin SÃ¸ndergaard Nielsen,aage maagensen,Lollands Bank,Erik Frederiksens Eftf. ApSÂ,"aage maagensen, statsautoriseret revisionsaktieselskab",SakskÃ¸bing,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Guldborgsund, 376",2016-12-31,2016-01-01,2017-02-01,NykÃ¸bing F.,RevisionspÃ¥tegning,urn:ofk:oid:23471870,indberetninger-20180424,2.5118417999999996,35413626.0,,2018-03-27T15:01:14.760Z,2017-02-10T10:05:45.440Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-37-UM,2017-02-10T10:05:45.642Z,,,,,104033.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35413626,2015-12-31,2015-12-31,ID_9,,http://regnskaber.virk.dk/62631453/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzZmL2ViLzUyLzNmNTctNGUzNy04ODQwLWVhZmU3NTVhZDJkYg.pdf,http://regnskaber.virk.dk/62631453/ZG9rdW1lbnRsYWdlcjovLzAzLzRmL2U0LzBlL2NjLzM2ZDItNGZiMC04MjQyLTM2ODhmOTg0YjllNA.xml,"NykÃ¸bing F, 4800",Slotsgade 11,Til kapitalejerne i Erik Frederiksens Eftf. ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-02-01,2017-02-01,2013-08-15,2017-02-01,12901038.0,35413626.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Erik Frederiksens Eftf. ApS.,Ãrsrapport,Martin SÃ¸ndergaard Nielsen,aage maagensen,Lollands Bank,Erik Frederiksens Eftf. ApSÂ,"aage maagensen, statsautoriseret revisionsaktieselskab",SakskÃ¸bing,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Guldborgsund, 376",2016-12-31,2016-01-01,2017-02-01,NykÃ¸bing F.,RevisionspÃ¥tegning,urn:ofk:oid:23471870,indberetninger-20180424,2.5118417999999996,35413626.0,,2018-03-27T15:01:14.760Z,2017-02-10T10:05:45.440Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-37-UM,2017-02-10T10:05:45.642Z,,,,,,,,,1934491.0,0.0,80000.0,734751.0,26213.0,19894.0,965740.0,234000.0,234000.0,10000.0,1934491.0,1914597.0,165569.0,1062063.0,896494.0,1199740.0,327266.0,3195.0,965740.0,10000.0,-60106.0,143255.0,852534.0,60300.0,27625.0,0.0,724751.0,11589.0,294088.0,683754.0,
35413626,2016-01-01,2016-12-31,ID_0,,http://regnskaber.virk.dk/62631453/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzZmL2ViLzUyLzNmNTctNGUzNy04ODQwLWVhZmU3NTVhZDJkYg.pdf,http://regnskaber.virk.dk/62631453/ZG9rdW1lbnRsYWdlcjovLzAzLzRmL2U0LzBlL2NjLzM2ZDItNGZiMC04MjQyLTM2ODhmOTg0YjllNA.xml,"NykÃ¸bing F, 4800",Slotsgade 11,Til kapitalejerne i Erik Frederiksens Eftf. ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-02-01,2017-02-01,2013-08-15,2017-02-01,12901038.0,35413626.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Erik Frederiksens Eftf. ApS.,Ãrsrapport,Martin SÃ¸ndergaard Nielsen,aage maagensen,Lollands Bank,Erik Frederiksens Eftf. ApSÂ,"aage maagensen, statsautoriseret revisionsaktieselskab",SakskÃ¸bing,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Guldborgsund, 376",2016-12-31,2016-01-01,2017-02-01,NykÃ¸bing F.,RevisionspÃ¥tegning,urn:ofk:oid:23471870,indberetninger-20180424,2.5118417999999996,35413626.0,,2018-03-27T15:01:14.760Z,2017-02-10T10:05:45.440Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-37-UM,2017-02-10T10:05:45.642Z,360850.0,1711324.0,1028.0,2116385.0,-18521.0,-23159.0,44211.0,-4638.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35413626,2016-01-01,2016-12-31,ID_1,,http://regnskaber.virk.dk/62631453/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzZmL2ViLzUyLzNmNTctNGUzNy04ODQwLWVhZmU3NTVhZDJkYg.pdf,http://regnskaber.virk.dk/62631453/ZG9rdW1lbnRsYWdlcjovLzAzLzRmL2U0LzBlL2NjLzM2ZDItNGZiMC04MjQyLTM2ODhmOTg0YjllNA.xml,"NykÃ¸bing F, 4800",Slotsgade 11,Til kapitalejerne i Erik Frederiksens Eftf. ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-02-01,2017-02-01,2013-08-15,2017-02-01,12901038.0,35413626.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Erik Frederiksens Eftf. ApS.,Ãrsrapport,Martin SÃ¸ndergaard Nielsen,aage maagensen,Lollands Bank,Erik Frederiksens Eftf. ApSÂ,"aage maagensen, statsautoriseret revisionsaktieselskab",SakskÃ¸bing,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Guldborgsund, 376",2016-12-31,2016-01-01,2017-02-01,NykÃ¸bing F.,RevisionspÃ¥tegning,urn:ofk:oid:23471870,indberetninger-20180424,2.5118417999999996,35413626.0,,2018-03-27T15:01:14.760Z,2017-02-10T10:05:45.440Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-37-UM,2017-02-10T10:05:45.642Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Martin SÃ¸ndergaard Nielsen
35413626,2016-01-01,2016-12-31,ID_10,,http://regnskaber.virk.dk/62631453/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzZmL2ViLzUyLzNmNTctNGUzNy04ODQwLWVhZmU3NTVhZDJkYg.pdf,http://regnskaber.virk.dk/62631453/ZG9rdW1lbnRsYWdlcjovLzAzLzRmL2U0LzBlL2NjLzM2ZDItNGZiMC04MjQyLTM2ODhmOTg0YjllNA.xml,"NykÃ¸bing F, 4800",Slotsgade 11,Til kapitalejerne i Erik Frederiksens Eftf. ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-02-01,2017-02-01,2013-08-15,2017-02-01,12901038.0,35413626.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Erik Frederiksens Eftf. ApS.,Ãrsrapport,Martin SÃ¸ndergaard Nielsen,aage maagensen,Lollands Bank,Erik Frederiksens Eftf. ApSÂ,"aage maagensen, statsautoriseret revisionsaktieselskab",SakskÃ¸bing,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Guldborgsund, 376",2016-12-31,2016-01-01,2017-02-01,NykÃ¸bing F.,RevisionspÃ¥tegning,urn:ofk:oid:23471870,indberetninger-20180424,2.5118417999999996,35413626.0,,2018-03-27T15:01:14.760Z,2017-02-10T10:05:45.440Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-37-UM,2017-02-10T10:05:45.642Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35413626,2016-01-01,2016-12-31,ID_2,,http://regnskaber.virk.dk/62631453/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzZmL2ViLzUyLzNmNTctNGUzNy04ODQwLWVhZmU3NTVhZDJkYg.pdf,http://regnskaber.virk.dk/62631453/ZG9rdW1lbnRsYWdlcjovLzAzLzRmL2U0LzBlL2NjLzM2ZDItNGZiMC04MjQyLTM2ODhmOTg0YjllNA.xml,"NykÃ¸bing F, 4800",Slotsgade 11,Til kapitalejerne i Erik Frederiksens Eftf. ApS,5.0,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-02-01,2017-02-01,2013-08-15,2017-02-01,12901038.0,35413626.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Erik Frederiksens Eftf. ApS.,Ãrsrapport,Martin SÃ¸ndergaard Nielsen,aage maagensen,Lollands Bank,Erik Frederiksens Eftf. ApSÂ,"aage maagensen, statsautoriseret revisionsaktieselskab",SakskÃ¸bing,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Guldborgsund, 376",2016-12-31,2016-01-01,2017-02-01,NykÃ¸bing F.,RevisionspÃ¥tegning,urn:ofk:oid:23471870,indberetninger-20180424,2.5118417999999996,35413626.0,,2018-03-27T15:01:14.760Z,2017-02-10T10:05:45.440Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-37-UM,2017-02-10T10:05:45.642Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35413626,2016-01-01,2016-12-31,ID_4,,http://regnskaber.virk.dk/62631453/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzZmL2ViLzUyLzNmNTctNGUzNy04ODQwLWVhZmU3NTVhZDJkYg.pdf,http://regnskaber.virk.dk/62631453/ZG9rdW1lbnRsYWdlcjovLzAzLzRmL2U0LzBlL2NjLzM2ZDItNGZiMC04MjQyLTM2ODhmOTg0YjllNA.xml,"NykÃ¸bing F, 4800",Slotsgade 11,Til kapitalejerne i Erik Frederiksens Eftf. ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-02-01,2017-02-01,2013-08-15,2017-02-01,12901038.0,35413626.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Erik Frederiksens Eftf. ApS.,Ãrsrapport,Martin SÃ¸ndergaard Nielsen,aage maagensen,Lollands Bank,Erik Frederiksens Eftf. ApSÂ,"aage maagensen, statsautoriseret revisionsaktieselskab",SakskÃ¸bing,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Guldborgsund, 376",2016-12-31,2016-01-01,2017-02-01,NykÃ¸bing F.,RevisionspÃ¥tegning,urn:ofk:oid:23471870,indberetninger-20180424,2.5118417999999996,35413626.0,,2018-03-27T15:01:14.760Z,2017-02-10T10:05:45.440Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-37-UM,2017-02-10T10:05:45.642Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35413626,2016-01-01,2016-12-31,ID_6,,http://regnskaber.virk.dk/62631453/ZG9rdW1lbnRsYWdlcjovLzAzLzM2LzZmL2ViLzUyLzNmNTctNGUzNy04ODQwLWVhZmU3NTVhZDJkYg.pdf,http://regnskaber.virk.dk/62631453/ZG9rdW1lbnRsYWdlcjovLzAzLzRmL2U0LzBlL2NjLzM2ZDItNGZiMC04MjQyLTM2ODhmOTg0YjllNA.xml,"NykÃ¸bing F, 4800",Slotsgade 11,Til kapitalejerne i Erik Frederiksens Eftf. ApS,,Regnskabsklasse B,Ãrsrapporten aflÃ¦gges i overensstemmelse med Ã¥rsregnskabsloven.,"Det er vores opfattelse, at Ã¥rsregnskabet giver et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016.",2017-02-01,2017-02-01,2013-08-15,2017-02-01,12901038.0,35413626.0,12901038.0,Ledelsen har dags dato behandlet og godkendt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar 2016 - 31. december 2016 for Erik Frederiksens Eftf. ApS.,Ãrsrapport,Martin SÃ¸ndergaard Nielsen,aage maagensen,Lollands Bank,Erik Frederiksens Eftf. ApSÂ,"aage maagensen, statsautoriseret revisionsaktieselskab",SakskÃ¸bing,2015-01-01,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,"Guldborgsund, 376",2016-12-31,2016-01-01,2017-02-01,NykÃ¸bing F.,RevisionspÃ¥tegning,urn:ofk:oid:23471870,indberetninger-20180424,2.5118417999999996,35413626.0,,2018-03-27T15:01:14.760Z,2017-02-10T10:05:45.440Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AC-37-UM,2017-02-10T10:05:45.642Z,,,,,18521.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
