entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfFinancialCountry,AddressOfFinancialCountryIdentificationCode,AddressOfFinancialDistrictName,AddressOfFinancialPostCodeIdentifier,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,ClassOfReportingEntity,ContractWorkInProgress,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,EmailOfReportingEntity,EmployeeBenefitsExpense,ExternalExpenses,FixturesFittingsToolsAndEquipment,Goodwill,GrossProfitLoss,GrossResult,IdentificationNumberCvrOfReportingEntity,ImpairmentOfFinancialAssets,IncomeFromOtherLongtermInvestmentsAndReceivables,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,IntangibleAssets,Inventories,LandAndBuildings,LongtermDebtToBanks,LongtermInvestmentsAndReceivables,LongtermInvestmentsInAssociates,LongtermInvestmentsInGroupEnterprises,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,LongtermTaxPayables,ManufacturedGoodsAndGoodsForResale,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfFinancialInstitution,NameOfReportingEntity,NameOfSubmittingEnterprise,NoncurrentAssets,OtherFinanceExpenses,OtherFinanceIncome,OtherLongtermInvestments,OtherShorttermInvestments,OtherShorttermReceivables,PlaceOfSignatureOfStatement,PlantAndMachinery,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,PropertyPlantAndEquipment,Provisions,ProvisionsForDeferredTax,RawMaterialsAndConsumables,ReportingPeriodEndDate,ReportingPeriodStartDate,Revenue,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,ShorttermDebtToBanks,ShorttermInvestments,ShorttermMortgageDebt,ShorttermReceivablesFromAssociates,ShorttermReceivablesFromGroupEnterprises,ShorttermTaxReceivables,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TelephoneNumberOfReportingEntity,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpense,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermPayables,RetainedEarnings,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTradePayables,ShorttermTradeReceivables,NameAndSurnameOfMemberOfSupervisoryBoard
35465707,2013-08-20,2014-12-31,c10,http://regnskaber.virk.dk/70756453/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzRiL2ViL2UyLzg5NTItNGQ5MC1iNDg1LTJiZmNkZTY4MTk3YQ.xhtml,http://regnskaber.virk.dk/70756453/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzU1Lzg5L2FhLzljYmUtNDU0Mi1iNmM2LTU3YjI0NTUzNGE4ZA.pdf,http://regnskaber.virk.dk/70756453/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzZmL2QyL2U1LzBhMDEtNGYzMC1iOTQwLWYxMjZiZDI5Yzg2MA.xml,true,Danmark,DK,Greve,2670.0,Greve,2670.0,1.0,HÃ¸jager,2670 Greve,"HÃ¸jager 1,",Regnskabsklasse B,0.0,2016-05-25,2016-05-25,0.0,mail@albedosoft.dk,0.0,-208794.0,0.0,0.0,44121.0,193494.0,35465707.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mitat Ucar,Mitat Ucar,Nykredit Bank,ALBEDOSOFT ApS,Mitat Ucar,0.0,0.0,0.0,0.0,0.0,0.0,Greve,0.0,2013-08-20,2014-12-31,193494.0,0.0,0.0,0.0,0.0,2015-12-31,2015-01-01,-15300.0,false,false,0.0,0.0,0.0,0.0,0.0,0.0,Revision er fravalgt for regnskabsÃ¥ret 2015,25101616.0,false,false,Ingen bistand,urn:ofk:oid:22606743,indberetninger-20180424,2.5954075,35465707.0,,2018-03-28T23:19:24.300Z,2016-06-05T20:59:41.810Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-09-UU,2016-06-05T20:59:41.968Z,,,,,,,,,,,,,,,,,,
35465707,2013-08-20,2014-12-31,c4,http://regnskaber.virk.dk/70756453/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzRiL2ViL2UyLzg5NTItNGQ5MC1iNDg1LTJiZmNkZTY4MTk3YQ.xhtml,http://regnskaber.virk.dk/70756453/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzU1Lzg5L2FhLzljYmUtNDU0Mi1iNmM2LTU3YjI0NTUzNGE4ZA.pdf,http://regnskaber.virk.dk/70756453/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzZmL2QyL2U1LzBhMDEtNGYzMC1iOTQwLWYxMjZiZDI5Yzg2MA.xml,true,Danmark,DK,Greve,2670.0,Greve,2670.0,1.0,HÃ¸jager,2670 Greve,"HÃ¸jager 1,",Regnskabsklasse B,0.0,2016-05-25,2016-05-25,0.0,mail@albedosoft.dk,0.0,-208794.0,0.0,0.0,44121.0,193494.0,35465707.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mitat Ucar,Mitat Ucar,Nykredit Bank,ALBEDOSOFT ApS,Mitat Ucar,0.0,0.0,0.0,0.0,0.0,0.0,Greve,0.0,2013-08-20,2014-12-31,193494.0,0.0,0.0,0.0,0.0,2015-12-31,2015-01-01,-15300.0,false,false,0.0,0.0,0.0,0.0,0.0,0.0,Revision er fravalgt for regnskabsÃ¥ret 2015,25101616.0,false,false,Ingen bistand,urn:ofk:oid:22606743,indberetninger-20180424,2.5954075,35465707.0,,2018-03-28T23:19:24.300Z,2016-06-05T20:59:41.810Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-09-UU,2016-06-05T20:59:41.968Z,193494.0,193494.0,0.0,,,,,,,,,,,,,,,
35465707,2013-08-20,2014-12-31,c6,http://regnskaber.virk.dk/70756453/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzRiL2ViL2UyLzg5NTItNGQ5MC1iNDg1LTJiZmNkZTY4MTk3YQ.xhtml,http://regnskaber.virk.dk/70756453/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzU1Lzg5L2FhLzljYmUtNDU0Mi1iNmM2LTU3YjI0NTUzNGE4ZA.pdf,http://regnskaber.virk.dk/70756453/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzZmL2QyL2U1LzBhMDEtNGYzMC1iOTQwLWYxMjZiZDI5Yzg2MA.xml,true,Danmark,DK,Greve,2670.0,Greve,2670.0,1.0,HÃ¸jager,2670 Greve,"HÃ¸jager 1,",Regnskabsklasse B,0.0,2016-05-25,2016-05-25,0.0,mail@albedosoft.dk,0.0,-208794.0,0.0,0.0,44121.0,193494.0,35465707.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mitat Ucar,Mitat Ucar,Nykredit Bank,ALBEDOSOFT ApS,Mitat Ucar,0.0,0.0,0.0,0.0,0.0,0.0,Greve,0.0,2013-08-20,2014-12-31,0.0,0.0,0.0,0.0,0.0,2015-12-31,2015-01-01,-15300.0,false,false,0.0,0.0,0.0,0.0,0.0,0.0,Revision er fravalgt for regnskabsÃ¥ret 2015,25101616.0,false,false,Ingen bistand,urn:ofk:oid:22606743,indberetninger-20180424,2.5954075,35465707.0,,2018-03-28T23:19:24.300Z,2016-06-05T20:59:41.810Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-09-UU,2016-06-05T20:59:41.968Z,,,,,,,,,,,,,,,,,,
35465707,2013-08-20,2014-12-31,c8,http://regnskaber.virk.dk/70756453/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzRiL2ViL2UyLzg5NTItNGQ5MC1iNDg1LTJiZmNkZTY4MTk3YQ.xhtml,http://regnskaber.virk.dk/70756453/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzU1Lzg5L2FhLzljYmUtNDU0Mi1iNmM2LTU3YjI0NTUzNGE4ZA.pdf,http://regnskaber.virk.dk/70756453/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzZmL2QyL2U1LzBhMDEtNGYzMC1iOTQwLWYxMjZiZDI5Yzg2MA.xml,true,Danmark,DK,Greve,2670.0,Greve,2670.0,1.0,HÃ¸jager,2670 Greve,"HÃ¸jager 1,",Regnskabsklasse B,0.0,2016-05-25,2016-05-25,0.0,mail@albedosoft.dk,0.0,-208794.0,0.0,0.0,44121.0,193494.0,35465707.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mitat Ucar,Mitat Ucar,Nykredit Bank,ALBEDOSOFT ApS,Mitat Ucar,0.0,0.0,0.0,0.0,0.0,0.0,Greve,0.0,2013-08-20,2014-12-31,0.0,0.0,0.0,0.0,0.0,2015-12-31,2015-01-01,-15300.0,false,false,0.0,0.0,0.0,0.0,0.0,0.0,Revision er fravalgt for regnskabsÃ¥ret 2015,25101616.0,false,false,Ingen bistand,urn:ofk:oid:22606743,indberetninger-20180424,2.5954075,35465707.0,,2018-03-28T23:19:24.300Z,2016-06-05T20:59:41.810Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-09-UU,2016-06-05T20:59:41.968Z,,,,,,,,,,,,,,,,,,
35465707,2014-12-31,2014-12-31,c12,http://regnskaber.virk.dk/70756453/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzRiL2ViL2UyLzg5NTItNGQ5MC1iNDg1LTJiZmNkZTY4MTk3YQ.xhtml,http://regnskaber.virk.dk/70756453/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzU1Lzg5L2FhLzljYmUtNDU0Mi1iNmM2LTU3YjI0NTUzNGE4ZA.pdf,http://regnskaber.virk.dk/70756453/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzZmL2QyL2U1LzBhMDEtNGYzMC1iOTQwLWYxMjZiZDI5Yzg2MA.xml,true,Danmark,DK,Greve,2670.0,Greve,2670.0,1.0,HÃ¸jager,2670 Greve,"HÃ¸jager 1,",Regnskabsklasse B,0.0,2016-05-25,2016-05-25,0.0,mail@albedosoft.dk,0.0,-208794.0,0.0,0.0,44121.0,193494.0,35465707.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mitat Ucar,Mitat Ucar,Nykredit Bank,ALBEDOSOFT ApS,Mitat Ucar,0.0,0.0,0.0,0.0,0.0,0.0,Greve,0.0,2013-08-20,2014-12-31,,0.0,0.0,0.0,0.0,2015-12-31,2015-01-01,-15300.0,false,false,0.0,0.0,0.0,0.0,0.0,0.0,Revision er fravalgt for regnskabsÃ¥ret 2015,25101616.0,false,false,Ingen bistand,urn:ofk:oid:22606743,indberetninger-20180424,2.5954075,35465707.0,,2018-03-28T23:19:24.300Z,2016-06-05T20:59:41.810Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-09-UU,2016-06-05T20:59:41.968Z,,,,6454.0,6454.0,80000.0,6454.0,-113494.0,6454.0,119948.0,-896.0,-193494.0,119948.0,119767.0,0.0,1077.0,0.0,
35465707,2015-01-01,2015-12-31,c0,http://regnskaber.virk.dk/70756453/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzRiL2ViL2UyLzg5NTItNGQ5MC1iNDg1LTJiZmNkZTY4MTk3YQ.xhtml,http://regnskaber.virk.dk/70756453/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzU1Lzg5L2FhLzljYmUtNDU0Mi1iNmM2LTU3YjI0NTUzNGE4ZA.pdf,http://regnskaber.virk.dk/70756453/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzZmL2QyL2U1LzBhMDEtNGYzMC1iOTQwLWYxMjZiZDI5Yzg2MA.xml,true,Danmark,DK,Greve,2670.0,Greve,2670.0,1.0,HÃ¸jager,2670 Greve,"HÃ¸jager 1,",Regnskabsklasse B,0.0,2016-05-25,2016-05-25,0.0,mail@albedosoft.dk,0.0,-208794.0,0.0,0.0,44121.0,193494.0,35465707.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mitat Ucar,Mitat Ucar,Nykredit Bank,ALBEDOSOFT ApS,Mitat Ucar,0.0,0.0,0.0,0.0,0.0,0.0,Greve,0.0,2013-08-20,2014-12-31,44121.0,0.0,0.0,0.0,0.0,2015-12-31,2015-01-01,-15300.0,false,false,0.0,0.0,0.0,0.0,0.0,0.0,Revision er fravalgt for regnskabsÃ¥ret 2015,25101616.0,false,false,Ingen bistand,urn:ofk:oid:22606743,indberetninger-20180424,2.5954075,35465707.0,,2018-03-28T23:19:24.300Z,2016-06-05T20:59:41.810Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-09-UU,2016-06-05T20:59:41.968Z,44121.0,44121.0,0.0,,,,,,,,,,,,,,,
35465707,2015-01-01,2015-12-31,c1,http://regnskaber.virk.dk/70756453/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzRiL2ViL2UyLzg5NTItNGQ5MC1iNDg1LTJiZmNkZTY4MTk3YQ.xhtml,http://regnskaber.virk.dk/70756453/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzU1Lzg5L2FhLzljYmUtNDU0Mi1iNmM2LTU3YjI0NTUzNGE4ZA.pdf,http://regnskaber.virk.dk/70756453/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzZmL2QyL2U1LzBhMDEtNGYzMC1iOTQwLWYxMjZiZDI5Yzg2MA.xml,true,Danmark,DK,Greve,2670.0,Greve,2670.0,1.0,HÃ¸jager,2670 Greve,"HÃ¸jager 1,",Regnskabsklasse B,0.0,2016-05-25,2016-05-25,0.0,mail@albedosoft.dk,0.0,-208794.0,0.0,0.0,44121.0,193494.0,35465707.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mitat Ucar,Mitat Ucar,Nykredit Bank,ALBEDOSOFT ApS,Mitat Ucar,0.0,0.0,0.0,0.0,0.0,0.0,Greve,0.0,2013-08-20,2014-12-31,,0.0,0.0,0.0,0.0,2015-12-31,2015-01-01,-15300.0,false,false,0.0,0.0,0.0,0.0,0.0,0.0,Revision er fravalgt for regnskabsÃ¥ret 2015,25101616.0,false,false,Ingen bistand,urn:ofk:oid:22606743,indberetninger-20180424,2.5954075,35465707.0,,2018-03-28T23:19:24.300Z,2016-06-05T20:59:41.810Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-09-UU,2016-06-05T20:59:41.968Z,,,,,,,,,,,,,,,,,,
35465707,2015-01-01,2015-12-31,c2,http://regnskaber.virk.dk/70756453/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzRiL2ViL2UyLzg5NTItNGQ5MC1iNDg1LTJiZmNkZTY4MTk3YQ.xhtml,http://regnskaber.virk.dk/70756453/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzU1Lzg5L2FhLzljYmUtNDU0Mi1iNmM2LTU3YjI0NTUzNGE4ZA.pdf,http://regnskaber.virk.dk/70756453/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzZmL2QyL2U1LzBhMDEtNGYzMC1iOTQwLWYxMjZiZDI5Yzg2MA.xml,true,Danmark,DK,Greve,2670.0,Greve,2670.0,1.0,HÃ¸jager,2670 Greve,"HÃ¸jager 1,",Regnskabsklasse B,0.0,2016-05-25,2016-05-25,0.0,mail@albedosoft.dk,0.0,-208794.0,0.0,0.0,44121.0,193494.0,35465707.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mitat Ucar,Mitat Ucar,Nykredit Bank,ALBEDOSOFT ApS,Mitat Ucar,0.0,0.0,0.0,0.0,0.0,0.0,Greve,0.0,2013-08-20,2014-12-31,,0.0,0.0,0.0,0.0,2015-12-31,2015-01-01,-15300.0,false,false,0.0,0.0,0.0,0.0,0.0,0.0,Revision er fravalgt for regnskabsÃ¥ret 2015,25101616.0,false,false,Ingen bistand,urn:ofk:oid:22606743,indberetninger-20180424,2.5954075,35465707.0,,2018-03-28T23:19:24.300Z,2016-06-05T20:59:41.810Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-09-UU,2016-06-05T20:59:41.968Z,,,,,,,,,,,,,,,,,,Mitat Ucar
35465707,2015-01-01,2015-12-31,c3,http://regnskaber.virk.dk/70756453/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzRiL2ViL2UyLzg5NTItNGQ5MC1iNDg1LTJiZmNkZTY4MTk3YQ.xhtml,http://regnskaber.virk.dk/70756453/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzU1Lzg5L2FhLzljYmUtNDU0Mi1iNmM2LTU3YjI0NTUzNGE4ZA.pdf,http://regnskaber.virk.dk/70756453/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzZmL2QyL2U1LzBhMDEtNGYzMC1iOTQwLWYxMjZiZDI5Yzg2MA.xml,true,Danmark,DK,Greve,2670.0,Greve,2670.0,1.0,HÃ¸jager,2670 Greve,"HÃ¸jager 1,",Regnskabsklasse B,0.0,2016-05-25,2016-05-25,0.0,mail@albedosoft.dk,0.0,-208794.0,0.0,0.0,44121.0,193494.0,35465707.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mitat Ucar,Mitat Ucar,Nykredit Bank,ALBEDOSOFT ApS,Mitat Ucar,0.0,0.0,0.0,0.0,0.0,0.0,Greve,0.0,2013-08-20,2014-12-31,,0.0,0.0,0.0,0.0,2015-12-31,2015-01-01,-15300.0,false,false,0.0,0.0,0.0,0.0,0.0,0.0,Revision er fravalgt for regnskabsÃ¥ret 2015,25101616.0,false,false,Ingen bistand,urn:ofk:oid:22606743,indberetninger-20180424,2.5954075,35465707.0,,2018-03-28T23:19:24.300Z,2016-06-05T20:59:41.810Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-09-UU,2016-06-05T20:59:41.968Z,,,,,,,,,,,,,,,,,,Birol Saglicak
35465707,2015-01-01,2015-12-31,c9,http://regnskaber.virk.dk/70756453/ZG9rdW1lbnRsYWdlcjovLzAzLzY5LzRiL2ViL2UyLzg5NTItNGQ5MC1iNDg1LTJiZmNkZTY4MTk3YQ.xhtml,http://regnskaber.virk.dk/70756453/ZG9rdW1lbnRsYWdlcjovLzAzL2MzLzU1Lzg5L2FhLzljYmUtNDU0Mi1iNmM2LTU3YjI0NTUzNGE4ZA.pdf,http://regnskaber.virk.dk/70756453/ZG9rdW1lbnRsYWdlcjovLzAzL2M4LzZmL2QyL2U1LzBhMDEtNGYzMC1iOTQwLWYxMjZiZDI5Yzg2MA.xml,true,Danmark,DK,Greve,2670.0,Greve,2670.0,1.0,HÃ¸jager,2670 Greve,"HÃ¸jager 1,",Regnskabsklasse B,0.0,2016-05-25,2016-05-25,0.0,mail@albedosoft.dk,0.0,-208794.0,0.0,0.0,44121.0,193494.0,35465707.0,0.0,0.0,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mitat Ucar,Mitat Ucar,Nykredit Bank,ALBEDOSOFT ApS,Mitat Ucar,0.0,0.0,0.0,0.0,0.0,0.0,Greve,0.0,2013-08-20,2014-12-31,44121.0,0.0,0.0,0.0,0.0,2015-12-31,2015-01-01,-15300.0,false,false,0.0,0.0,0.0,0.0,0.0,0.0,Revision er fravalgt for regnskabsÃ¥ret 2015,25101616.0,false,false,Ingen bistand,urn:ofk:oid:22606743,indberetninger-20180424,2.5954075,35465707.0,,2018-03-28T23:19:24.300Z,2016-06-05T20:59:41.810Z,regnskab,0.0,,2015-12-31,2015-01-01,X16-AY-09-UU,2016-06-05T20:59:41.968Z,,,,,,,,,,,,,,,,,,
