entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AccountingPoliciesAreUnchangedFromPreviousPeriod,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,AuditorsReportsOtherReports,ClassOfReportingEntity,DateOfApprovalOfAnnualReport,DateOfGeneralMeeting,DepreciationAmortisationExpenseAndImpairmentLossesOfPropertyPlantAndEquipmentAndIntangibleAssetsRecognisedInProfitOrLoss,DescriptionOfAuditor,EmployeeBenefitsExpense,GrossResult,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberOfAuditor,InformationOnReportingClassOfEntity,InformationOnTypeOfSubmittedReport,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,OtherFinanceExpenses,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,ProfitLoss,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,ReportingPeriodEndDate,ReportingPeriodStartDate,SelectedElementsFromReportingClassC,SelectedElementsFromReportingClassD,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,StatementOnOptingOutOfAuditingFinancialStatementsInNextReportingPeriodDueToExemption,TaxExpense,TheCompanyHasPresentedTheAnnualReportEtcWithReferenceToTheDanishFinancialStatementsAct78aConcerningTheExceptionForReportingClassCMediumsizeSubsidiariesWhichChoosesToPresentTheAnnualReportEtcAccordingToReportingClassB,TheReportingEntityAppliesTheExceptionConcerningOptingOutOfTheStatementByManagementEtc,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,Assets,CashAndCashEquivalents,ContributedCapital,CurrentAssets,Equity,LandAndBuildings,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,LongtermLiabilitiesOtherThanProvisions,LongtermMortgageDebt,NoncurrentAssets,OtherShorttermPayables,OtherShorttermReceivables,PropertyPlantAndEquipment,ProposedDividendRecognisedInEquity,Provisions,ProvisionsForDeferredTax,RetainedEarnings,ShorttermDebtToBanks,ShorttermLiabilitiesOtherThanProvisions,ShorttermMortgageDebt,ShorttermReceivables,ShorttermTaxReceivables,ShorttermTradePayables
36468327,2016-10-01,2017-09-30,c3,http://regnskaber.virk.dk/72386463/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2L2IwLzE5L2FkLzc2NTEtNDFmYy1iY2M2LWVlZjZlNWRjOThjNw.xhtml,http://regnskaber.virk.dk/72386463/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2Y4LzY1LzMyL2MxOTEtNDM3ZC1hNzExLTc5N2RhZDI3MjY1Nw.pdf,http://regnskaber.virk.dk/72386463/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzY5L2Q0LzUxLzk0YmYtNDAwYS04ZTk4LTk3ZjExMzAzMzYzNw.xml,true,RudkÃ¸bing,5900.0,35.0,Ãstergade,5900 RudkÃ¸bing,NÃ¸rrebro 55,Til den daglige ledelse i Ejendomsselskabet Ãstergade 27 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2019-01-28,2019-02-28,62928.0,"Registrerede revisorer, medlem af FSR",512720.0,254101.0,11157203.0,36468327.0,mne11207,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Aalund,Torben Hartung,Torben Hartung,REVISIONSFIRMAET HARTVIG & AALUND ApS,Ejendomsselskabet Ãstergade 27 ApS,Peter JÃ¸rgensen,6576.0,RudkÃ¸bing,2016-10-01,2017-09-30,-254427.0,-328123.0,-321547.0,2018-09-30,2017-10-01,false,false,2019-01-28,RudkÃ¸bing,"Ledelsen anser fortsat, at betingelserne for at undlade revision er opfyldt.",-73696.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26755874,indberetninger-20180424,2.59278,36468327.0,AWk4ygTmRYGX6_YTFdht,2019-03-01T10:26:18.733Z,2019-03-01T10:25:56.974Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EP-06-HT,2019-03-01T10:25:57.188Z,,,,,,,,,,,,,,,,,,,,,,,,
36468327,2016-10-01,2017-09-30,c5,http://regnskaber.virk.dk/72386463/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2L2IwLzE5L2FkLzc2NTEtNDFmYy1iY2M2LWVlZjZlNWRjOThjNw.xhtml,http://regnskaber.virk.dk/72386463/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2Y4LzY1LzMyL2MxOTEtNDM3ZC1hNzExLTc5N2RhZDI3MjY1Nw.pdf,http://regnskaber.virk.dk/72386463/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzY5L2Q0LzUxLzk0YmYtNDAwYS04ZTk4LTk3ZjExMzAzMzYzNw.xml,true,RudkÃ¸bing,5900.0,35.0,Ãstergade,5900 RudkÃ¸bing,NÃ¸rrebro 55,Til den daglige ledelse i Ejendomsselskabet Ãstergade 27 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2019-01-28,2019-02-28,,"Registrerede revisorer, medlem af FSR",,,11157203.0,36468327.0,mne11207,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Aalund,Torben Hartung,Torben Hartung,REVISIONSFIRMAET HARTVIG & AALUND ApS,Ejendomsselskabet Ãstergade 27 ApS,Peter JÃ¸rgensen,,RudkÃ¸bing,2016-10-01,2017-09-30,0.0,,,2018-09-30,2017-10-01,false,false,2019-01-28,RudkÃ¸bing,"Ledelsen anser fortsat, at betingelserne for at undlade revision er opfyldt.",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26755874,indberetninger-20180424,2.59278,36468327.0,AWk4ygTmRYGX6_YTFdht,2019-03-01T10:26:18.733Z,2019-03-01T10:25:56.974Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EP-06-HT,2019-03-01T10:25:57.188Z,,,,,,,,,,,,,,,,,,,,,,,,
36468327,2016-10-01,2017-09-30,c7,http://regnskaber.virk.dk/72386463/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2L2IwLzE5L2FkLzc2NTEtNDFmYy1iY2M2LWVlZjZlNWRjOThjNw.xhtml,http://regnskaber.virk.dk/72386463/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2Y4LzY1LzMyL2MxOTEtNDM3ZC1hNzExLTc5N2RhZDI3MjY1Nw.pdf,http://regnskaber.virk.dk/72386463/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzY5L2Q0LzUxLzk0YmYtNDAwYS04ZTk4LTk3ZjExMzAzMzYzNw.xml,true,RudkÃ¸bing,5900.0,35.0,Ãstergade,5900 RudkÃ¸bing,NÃ¸rrebro 55,Til den daglige ledelse i Ejendomsselskabet Ãstergade 27 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2019-01-28,2019-02-28,,"Registrerede revisorer, medlem af FSR",,,11157203.0,36468327.0,mne11207,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Aalund,Torben Hartung,Torben Hartung,REVISIONSFIRMAET HARTVIG & AALUND ApS,Ejendomsselskabet Ãstergade 27 ApS,Peter JÃ¸rgensen,,RudkÃ¸bing,2016-10-01,2017-09-30,-254427.0,,,2018-09-30,2017-10-01,false,false,2019-01-28,RudkÃ¸bing,"Ledelsen anser fortsat, at betingelserne for at undlade revision er opfyldt.",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26755874,indberetninger-20180424,2.59278,36468327.0,AWk4ygTmRYGX6_YTFdht,2019-03-01T10:26:18.733Z,2019-03-01T10:25:56.974Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EP-06-HT,2019-03-01T10:25:57.188Z,,,,,,,,,,,,,,,,,,,,,,,,
36468327,2017-09-30,2017-09-30,c9,http://regnskaber.virk.dk/72386463/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2L2IwLzE5L2FkLzc2NTEtNDFmYy1iY2M2LWVlZjZlNWRjOThjNw.xhtml,http://regnskaber.virk.dk/72386463/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2Y4LzY1LzMyL2MxOTEtNDM3ZC1hNzExLTc5N2RhZDI3MjY1Nw.pdf,http://regnskaber.virk.dk/72386463/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzY5L2Q0LzUxLzk0YmYtNDAwYS04ZTk4LTk3ZjExMzAzMzYzNw.xml,true,RudkÃ¸bing,5900.0,35.0,Ãstergade,5900 RudkÃ¸bing,NÃ¸rrebro 55,Til den daglige ledelse i Ejendomsselskabet Ãstergade 27 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2019-01-28,2019-02-28,,"Registrerede revisorer, medlem af FSR",,,11157203.0,36468327.0,mne11207,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Aalund,Torben Hartung,Torben Hartung,REVISIONSFIRMAET HARTVIG & AALUND ApS,Ejendomsselskabet Ãstergade 27 ApS,Peter JÃ¸rgensen,,RudkÃ¸bing,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,false,false,2019-01-28,RudkÃ¸bing,"Ledelsen anser fortsat, at betingelserne for at undlade revision er opfyldt.",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26755874,indberetninger-20180424,2.59278,36468327.0,AWk4ygTmRYGX6_YTFdht,2019-03-01T10:26:18.733Z,2019-03-01T10:25:56.974Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EP-06-HT,2019-03-01T10:25:57.188Z,3420839.0,6014.0,50000.0,1896363.0,1973738.0,1524476.0,3420839.0,1446229.0,941155.0,941155.0,1524476.0,318910.0,1816287.0,1524476.0,0.0,872.0,872.0,1923738.0,117051.0,505074.0,49113.0,1890349.0,74062.0,20000.0
36468327,2017-10-01,2018-09-30,c0,http://regnskaber.virk.dk/72386463/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2L2IwLzE5L2FkLzc2NTEtNDFmYy1iY2M2LWVlZjZlNWRjOThjNw.xhtml,http://regnskaber.virk.dk/72386463/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2Y4LzY1LzMyL2MxOTEtNDM3ZC1hNzExLTc5N2RhZDI3MjY1Nw.pdf,http://regnskaber.virk.dk/72386463/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzY5L2Q0LzUxLzk0YmYtNDAwYS04ZTk4LTk3ZjExMzAzMzYzNw.xml,true,RudkÃ¸bing,5900.0,35.0,Ãstergade,5900 RudkÃ¸bing,NÃ¸rrebro 55,Til den daglige ledelse i Ejendomsselskabet Ãstergade 27 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2019-01-28,2019-02-28,26971.0,"Registrerede revisorer, medlem af FSR",-2900.0,155323.0,11157203.0,36468327.0,mne11207,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Aalund,Torben Hartung,Torben Hartung,REVISIONSFIRMAET HARTVIG & AALUND ApS,Ejendomsselskabet Ãstergade 27 ApS,Peter JÃ¸rgensen,27361.0,RudkÃ¸bing,2016-10-01,2017-09-30,75047.0,103891.0,131252.0,2018-09-30,2017-10-01,false,false,2019-01-28,RudkÃ¸bing,"Ledelsen anser fortsat, at betingelserne for at undlade revision er opfyldt.",28844.0,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26755874,indberetninger-20180424,2.59278,36468327.0,AWk4ygTmRYGX6_YTFdht,2019-03-01T10:26:18.733Z,2019-03-01T10:25:56.974Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EP-06-HT,2019-03-01T10:25:57.188Z,,,,,,,,,,,,,,,,,,,,,,,,
36468327,2017-10-01,2018-09-30,c1,http://regnskaber.virk.dk/72386463/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2L2IwLzE5L2FkLzc2NTEtNDFmYy1iY2M2LWVlZjZlNWRjOThjNw.xhtml,http://regnskaber.virk.dk/72386463/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2Y4LzY1LzMyL2MxOTEtNDM3ZC1hNzExLTc5N2RhZDI3MjY1Nw.pdf,http://regnskaber.virk.dk/72386463/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzY5L2Q0LzUxLzk0YmYtNDAwYS04ZTk4LTk3ZjExMzAzMzYzNw.xml,true,RudkÃ¸bing,5900.0,35.0,Ãstergade,5900 RudkÃ¸bing,NÃ¸rrebro 55,Til den daglige ledelse i Ejendomsselskabet Ãstergade 27 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2019-01-28,2019-02-28,,"Registrerede revisorer, medlem af FSR",,,11157203.0,36468327.0,mne11207,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Aalund,Torben Hartung,Torben Hartung,REVISIONSFIRMAET HARTVIG & AALUND ApS,Ejendomsselskabet Ãstergade 27 ApS,Peter JÃ¸rgensen,,RudkÃ¸bing,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,false,false,2019-01-28,RudkÃ¸bing,"Ledelsen anser fortsat, at betingelserne for at undlade revision er opfyldt.",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26755874,indberetninger-20180424,2.59278,36468327.0,AWk4ygTmRYGX6_YTFdht,2019-03-01T10:26:18.733Z,2019-03-01T10:25:56.974Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EP-06-HT,2019-03-01T10:25:57.188Z,,,,,,,,,,,,,,,,,,,,,,,,
36468327,2017-10-01,2018-09-30,c2,http://regnskaber.virk.dk/72386463/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2L2IwLzE5L2FkLzc2NTEtNDFmYy1iY2M2LWVlZjZlNWRjOThjNw.xhtml,http://regnskaber.virk.dk/72386463/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2Y4LzY1LzMyL2MxOTEtNDM3ZC1hNzExLTc5N2RhZDI3MjY1Nw.pdf,http://regnskaber.virk.dk/72386463/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzY5L2Q0LzUxLzk0YmYtNDAwYS04ZTk4LTk3ZjExMzAzMzYzNw.xml,true,RudkÃ¸bing,5900.0,35.0,Ãstergade,5900 RudkÃ¸bing,NÃ¸rrebro 55,Til den daglige ledelse i Ejendomsselskabet Ãstergade 27 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2019-01-28,2019-02-28,,"Registrerede revisorer, medlem af FSR",,,11157203.0,36468327.0,mne11207,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Aalund,Torben Hartung,Torben Hartung,REVISIONSFIRMAET HARTVIG & AALUND ApS,Ejendomsselskabet Ãstergade 27 ApS,Peter JÃ¸rgensen,,RudkÃ¸bing,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,false,false,2019-01-28,RudkÃ¸bing,"Ledelsen anser fortsat, at betingelserne for at undlade revision er opfyldt.",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26755874,indberetninger-20180424,2.59278,36468327.0,AWk4ygTmRYGX6_YTFdht,2019-03-01T10:26:18.733Z,2019-03-01T10:25:56.974Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EP-06-HT,2019-03-01T10:25:57.188Z,,,,,,,,,,,,,,,,,,,,,,,,
36468327,2017-10-01,2018-09-30,c4,http://regnskaber.virk.dk/72386463/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2L2IwLzE5L2FkLzc2NTEtNDFmYy1iY2M2LWVlZjZlNWRjOThjNw.xhtml,http://regnskaber.virk.dk/72386463/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2Y4LzY1LzMyL2MxOTEtNDM3ZC1hNzExLTc5N2RhZDI3MjY1Nw.pdf,http://regnskaber.virk.dk/72386463/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzY5L2Q0LzUxLzk0YmYtNDAwYS04ZTk4LTk3ZjExMzAzMzYzNw.xml,true,RudkÃ¸bing,5900.0,35.0,Ãstergade,5900 RudkÃ¸bing,NÃ¸rrebro 55,Til den daglige ledelse i Ejendomsselskabet Ãstergade 27 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2019-01-28,2019-02-28,,"Registrerede revisorer, medlem af FSR",,,11157203.0,36468327.0,mne11207,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Aalund,Torben Hartung,Torben Hartung,REVISIONSFIRMAET HARTVIG & AALUND ApS,Ejendomsselskabet Ãstergade 27 ApS,Peter JÃ¸rgensen,,RudkÃ¸bing,2016-10-01,2017-09-30,1500000.0,,,2018-09-30,2017-10-01,false,false,2019-01-28,RudkÃ¸bing,"Ledelsen anser fortsat, at betingelserne for at undlade revision er opfyldt.",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26755874,indberetninger-20180424,2.59278,36468327.0,AWk4ygTmRYGX6_YTFdht,2019-03-01T10:26:18.733Z,2019-03-01T10:25:56.974Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EP-06-HT,2019-03-01T10:25:57.188Z,,,,,,,,,,,,,,,,,,,,,,,,
36468327,2017-10-01,2018-09-30,c6,http://regnskaber.virk.dk/72386463/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2L2IwLzE5L2FkLzc2NTEtNDFmYy1iY2M2LWVlZjZlNWRjOThjNw.xhtml,http://regnskaber.virk.dk/72386463/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2Y4LzY1LzMyL2MxOTEtNDM3ZC1hNzExLTc5N2RhZDI3MjY1Nw.pdf,http://regnskaber.virk.dk/72386463/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzY5L2Q0LzUxLzk0YmYtNDAwYS04ZTk4LTk3ZjExMzAzMzYzNw.xml,true,RudkÃ¸bing,5900.0,35.0,Ãstergade,5900 RudkÃ¸bing,NÃ¸rrebro 55,Til den daglige ledelse i Ejendomsselskabet Ãstergade 27 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2019-01-28,2019-02-28,,"Registrerede revisorer, medlem af FSR",,,11157203.0,36468327.0,mne11207,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Aalund,Torben Hartung,Torben Hartung,REVISIONSFIRMAET HARTVIG & AALUND ApS,Ejendomsselskabet Ãstergade 27 ApS,Peter JÃ¸rgensen,,RudkÃ¸bing,2016-10-01,2017-09-30,-1424953.0,,,2018-09-30,2017-10-01,false,false,2019-01-28,RudkÃ¸bing,"Ledelsen anser fortsat, at betingelserne for at undlade revision er opfyldt.",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26755874,indberetninger-20180424,2.59278,36468327.0,AWk4ygTmRYGX6_YTFdht,2019-03-01T10:26:18.733Z,2019-03-01T10:25:56.974Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EP-06-HT,2019-03-01T10:25:57.188Z,,,,,,,,,,,,,,,,,,,,,,,,
36468327,2018-09-30,2018-09-30,c8,http://regnskaber.virk.dk/72386463/ZG9rdW1lbnRsYWdlcjovLzAzLzQ2L2IwLzE5L2FkLzc2NTEtNDFmYy1iY2M2LWVlZjZlNWRjOThjNw.xhtml,http://regnskaber.virk.dk/72386463/ZG9rdW1lbnRsYWdlcjovLzAzLzBhL2Y4LzY1LzMyL2MxOTEtNDM3ZC1hNzExLTc5N2RhZDI3MjY1Nw.pdf,http://regnskaber.virk.dk/72386463/ZG9rdW1lbnRsYWdlcjovLzAzL2M1LzY5L2Q0LzUxLzk0YmYtNDAwYS04ZTk4LTk3ZjExMzAzMzYzNw.xml,true,RudkÃ¸bing,5900.0,35.0,Ãstergade,5900 RudkÃ¸bing,NÃ¸rrebro 55,Til den daglige ledelse i Ejendomsselskabet Ãstergade 27 ApS,Revisors erklÃ¦ring om opstilling af finansielle oplysninger,Regnskabsklasse B,2019-01-28,2019-02-28,,"Registrerede revisorer, medlem af FSR",,,11157203.0,36468327.0,mne11207,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabslovens bestemmelser for Regnskabsklasse B.,Ãrsrapport,Michael Aalund,Torben Hartung,Torben Hartung,REVISIONSFIRMAET HARTVIG & AALUND ApS,Ejendomsselskabet Ãstergade 27 ApS,Peter JÃ¸rgensen,,RudkÃ¸bing,2016-10-01,2017-09-30,,,,2018-09-30,2017-10-01,false,false,2019-01-28,RudkÃ¸bing,"Ledelsen anser fortsat, at betingelserne for at undlade revision er opfyldt.",,false,false,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:26755874,indberetninger-20180424,2.59278,36468327.0,AWk4ygTmRYGX6_YTFdht,2019-03-01T10:26:18.733Z,2019-03-01T10:25:56.974Z,regnskab,0.0,,2018-09-30,2017-10-01,X18-EP-06-HT,2019-03-01T10:25:57.188Z,3181472.0,6014.0,50000.0,1683967.0,2048785.0,1497505.0,3181472.0,1113072.0,891948.0,891948.0,1497505.0,83483.0,1616287.0,1497505.0,1500000.0,19615.0,19615.0,498785.0,78434.0,221124.0,49207.0,1677953.0,61666.0,10000.0
