entity,start_date,end_date,context,AARSRAPPORT_html,AARSRAPPORT_pdf,AARSRAPPORT_xml,AddressOfAuditorCountry,AddressOfAuditorDistrictName,AddressOfAuditorPostCodeIdentifier,AddressOfAuditorStreetBuildingIdentifier,AddressOfAuditorStreetName,AddressOfReportingEntityDistrictName,AddressOfReportingEntityPostCodeIdentifier,AddressOfReportingEntityStreetBuildingIdentifier,AddressOfReportingEntityStreetName,AddressOfSubmittingEnterprisePostcodeAndTown,AddressOfSubmittingEnterpriseStreetAndNumber,AddresseeOfAuditorsReportOnOtherReport,ClassOfReportingEntity,ConfirmationThatAnnualReportIsPresentedInAccordanceWithRequirementsProvidedForByLegislationAnyStandardsAndRequirementsProvidedByArticlesOfAssociationOrByAgreement,ConfirmationThatFinancialStatementGivesTrueAndFairViewOfAssetsLiabilitiesEquityFinancialPositionAndResults,ConfirmationThatFinancialStatementsAreExemptedFromAuditing,DateOfApprovalOfAnnualReport,DateOfApprovalOfReport,DateOfFoundationOfReportingEntity,DateOfGeneralMeeting,DescriptionOfAuditor,DescriptionOfMethodsOfRecognitionAndMeasurementBasisOfExternalExpenses,EmailOfAuditor,Equity,IdentificationNumberCvrOfAuditFirm,IdentificationNumberCvrOfReportingEntity,IdentificationNumberCvrOfSubmittingEnterprise,IdentificationOfApprovedAnnualReport,InformationOnTypeOfSubmittedReport,ManagementsStatementAboutManagementsReview,NameAndSurnameOfAuditor,NameAndSurnameOfChairmanOfGeneralMeeting,NameAndSurnameOfMemberOfExecutiveBoard,NameOfAuditFirm,NameOfReportingEntity,NameOfSubmittingEnterprise,PlaceOfSignatureOfStatement,PrecedingReportingPeriodStartDate,PredingReportingPeriodEndDate,RecommendationForApprovalOfAnnualReportByGeneralMeeting,RegisteredOfficeOfReportingEntity,ReportingPeriodEndDate,ReportingPeriodStartDate,SignatureOfAuditorsDate,SignatureOfAuditorsPlace,TelephoneNumberOfAuditor,TypeOfAuditorAssistance,_id,_index,_score,cvrNummer,indlaesningsId,indlaesningsTidspunkt,offentliggoerelsesTidspunkt,offentliggoerelsestype,omgoerelse,regNummer,regnskabsperiode_slutDato,regnskabsperiode_startDato,sagsNummer,sidstOpdateret,ProfitLoss,GrossProfitLoss,InterestExpenseAssignedToGroupEnterprises,OtherFinanceExpenses,OtherInterestExpenses,ProfitLossFromOrdinaryActivitiesBeforeTax,ProfitLossFromOrdinaryOperatingActivities,TaxExpenseOnOrdinaryActivities,ValueAdjustmentsOfEquity,Assets,ContributedCapital,CurrentAssets,LiabilitiesAndEquity,LiabilitiesOtherThanProvisions,OtherShorttermInvestments,RetainedEarnings,ShorttermDebtToBanks,ShorttermInvestments,ShorttermLiabilitiesOtherThanProvisions,ShorttermPayablesToGroupEnterprises,ShorttermReceivables,ShorttermTaxReceivables
36891181,2015-05-11,2015-05-11,c720,,http://regnskaber.virk.dk/18119863/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzZjLzBjLzQyLzVkMDYtNDg0MC1hYjJiLTY2YjgxZDI3NmJhNQ.pdf,http://regnskaber.virk.dk/18119863/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzk2L2Q0LzU5LzhlMTMtNGMwNi05MGJhLWY5N2FlMzI4ZTJjYw.xml,Danmark,Viborg,8800.0,1.0,Agerlandsvej,StÃ¸vring,9530.0,164.0,Hulvejen,"8800, Viborg","Agerlandsvej, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-03-07,2017-03-07,2015-05-11,2017-03-09,statsautoriseret revisor,Andre eksterne omkostninger omfatter administration,uw@uw.dk,50000.0,32093272.0,36891181.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for TP Invest Int ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Claus SÃ¸ndergaard Nielsen,Thomas Pedersen,Thomas Pedersen,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",TP Invest Int ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",StÃ¸vring,2015-05-11,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rebild,2016-12-31,2016-01-01,2017-03-07,Viborg,86629222.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23588120,indberetninger-20180424,2.5118417999999996,36891181.0,,2018-03-27T23:33:00.544Z,2017-03-13T12:09:42.871Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-28-SR,2017-03-13T12:09:43.047Z,,,,,,,,,,,,,,,,,,,,,,
36891181,2015-05-11,2015-05-11,c741,,http://regnskaber.virk.dk/18119863/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzZjLzBjLzQyLzVkMDYtNDg0MC1hYjJiLTY2YjgxZDI3NmJhNQ.pdf,http://regnskaber.virk.dk/18119863/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzk2L2Q0LzU5LzhlMTMtNGMwNi05MGJhLWY5N2FlMzI4ZTJjYw.xml,Danmark,Viborg,8800.0,1.0,Agerlandsvej,StÃ¸vring,9530.0,164.0,Hulvejen,"8800, Viborg","Agerlandsvej, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-03-07,2017-03-07,2015-05-11,2017-03-09,statsautoriseret revisor,Andre eksterne omkostninger omfatter administration,uw@uw.dk,0.0,32093272.0,36891181.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for TP Invest Int ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Claus SÃ¸ndergaard Nielsen,Thomas Pedersen,Thomas Pedersen,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",TP Invest Int ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",StÃ¸vring,2015-05-11,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rebild,2016-12-31,2016-01-01,2017-03-07,Viborg,86629222.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23588120,indberetninger-20180424,2.5118417999999996,36891181.0,,2018-03-27T23:33:00.544Z,2017-03-13T12:09:42.871Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-28-SR,2017-03-13T12:09:43.047Z,,,,,,,,,,,,,,,,,,,,,,
36891181,2015-05-11,2015-12-31,c123,,http://regnskaber.virk.dk/18119863/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzZjLzBjLzQyLzVkMDYtNDg0MC1hYjJiLTY2YjgxZDI3NmJhNQ.pdf,http://regnskaber.virk.dk/18119863/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzk2L2Q0LzU5LzhlMTMtNGMwNi05MGJhLWY5N2FlMzI4ZTJjYw.xml,Danmark,Viborg,8800.0,1.0,Agerlandsvej,StÃ¸vring,9530.0,164.0,Hulvejen,"8800, Viborg","Agerlandsvej, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-03-07,2017-03-07,2015-05-11,2017-03-09,statsautoriseret revisor,Andre eksterne omkostninger omfatter administration,uw@uw.dk,,32093272.0,36891181.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for TP Invest Int ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Claus SÃ¸ndergaard Nielsen,Thomas Pedersen,Thomas Pedersen,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",TP Invest Int ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",StÃ¸vring,2015-05-11,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rebild,2016-12-31,2016-01-01,2017-03-07,Viborg,86629222.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23588120,indberetninger-20180424,2.5118417999999996,36891181.0,,2018-03-27T23:33:00.544Z,2017-03-13T12:09:42.871Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-28-SR,2017-03-13T12:09:43.047Z,-55142.0,,,,,,,,,,,,,,,,,,,,,
36891181,2015-05-11,2015-12-31,c3,,http://regnskaber.virk.dk/18119863/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzZjLzBjLzQyLzVkMDYtNDg0MC1hYjJiLTY2YjgxZDI3NmJhNQ.pdf,http://regnskaber.virk.dk/18119863/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzk2L2Q0LzU5LzhlMTMtNGMwNi05MGJhLWY5N2FlMzI4ZTJjYw.xml,Danmark,Viborg,8800.0,1.0,Agerlandsvej,StÃ¸vring,9530.0,164.0,Hulvejen,"8800, Viborg","Agerlandsvej, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-03-07,2017-03-07,2015-05-11,2017-03-09,statsautoriseret revisor,Andre eksterne omkostninger omfatter administration,uw@uw.dk,,32093272.0,36891181.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for TP Invest Int ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Claus SÃ¸ndergaard Nielsen,Thomas Pedersen,Thomas Pedersen,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",TP Invest Int ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",StÃ¸vring,2015-05-11,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rebild,2016-12-31,2016-01-01,2017-03-07,Viborg,86629222.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23588120,indberetninger-20180424,2.5118417999999996,36891181.0,,2018-03-27T23:33:00.544Z,2017-03-13T12:09:42.871Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-28-SR,2017-03-13T12:09:43.047Z,-55142.0,-16749.0,50651.0,50660.0,9.0,-67409.0,-16749.0,-12267.0,,,,,,,,,,,,,,
36891181,2015-05-11,2015-12-31,c742,,http://regnskaber.virk.dk/18119863/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzZjLzBjLzQyLzVkMDYtNDg0MC1hYjJiLTY2YjgxZDI3NmJhNQ.pdf,http://regnskaber.virk.dk/18119863/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzk2L2Q0LzU5LzhlMTMtNGMwNi05MGJhLWY5N2FlMzI4ZTJjYw.xml,Danmark,Viborg,8800.0,1.0,Agerlandsvej,StÃ¸vring,9530.0,164.0,Hulvejen,"8800, Viborg","Agerlandsvej, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-03-07,2017-03-07,2015-05-11,2017-03-09,statsautoriseret revisor,Andre eksterne omkostninger omfatter administration,uw@uw.dk,,32093272.0,36891181.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for TP Invest Int ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Claus SÃ¸ndergaard Nielsen,Thomas Pedersen,Thomas Pedersen,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",TP Invest Int ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",StÃ¸vring,2015-05-11,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rebild,2016-12-31,2016-01-01,2017-03-07,Viborg,86629222.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23588120,indberetninger-20180424,2.5118417999999996,36891181.0,,2018-03-27T23:33:00.544Z,2017-03-13T12:09:42.871Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-28-SR,2017-03-13T12:09:43.047Z,-55142.0,,,,,,,,3000.0,,,,,,,,,,,,,
36891181,2015-12-31,2015-12-31,c4,,http://regnskaber.virk.dk/18119863/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzZjLzBjLzQyLzVkMDYtNDg0MC1hYjJiLTY2YjgxZDI3NmJhNQ.pdf,http://regnskaber.virk.dk/18119863/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzk2L2Q0LzU5LzhlMTMtNGMwNi05MGJhLWY5N2FlMzI4ZTJjYw.xml,Danmark,Viborg,8800.0,1.0,Agerlandsvej,StÃ¸vring,9530.0,164.0,Hulvejen,"8800, Viborg","Agerlandsvej, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-03-07,2017-03-07,2015-05-11,2017-03-09,statsautoriseret revisor,Andre eksterne omkostninger omfatter administration,uw@uw.dk,-2142.0,32093272.0,36891181.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for TP Invest Int ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Claus SÃ¸ndergaard Nielsen,Thomas Pedersen,Thomas Pedersen,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",TP Invest Int ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",StÃ¸vring,2015-05-11,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rebild,2016-12-31,2016-01-01,2017-03-07,Viborg,86629222.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23588120,indberetninger-20180424,2.5118417999999996,36891181.0,,2018-03-27T23:33:00.544Z,2017-03-13T12:09:42.871Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-28-SR,2017-03-13T12:09:43.047Z,,,,,,,,,,4282206.0,50000.0,4282206.0,4282206.0,4284348.0,4269939.0,-52142.0,9.0,4269939.0,4284348.0,4284339.0,12267.0,12267.0
36891181,2015-12-31,2015-12-31,c722,,http://regnskaber.virk.dk/18119863/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzZjLzBjLzQyLzVkMDYtNDg0MC1hYjJiLTY2YjgxZDI3NmJhNQ.pdf,http://regnskaber.virk.dk/18119863/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzk2L2Q0LzU5LzhlMTMtNGMwNi05MGJhLWY5N2FlMzI4ZTJjYw.xml,Danmark,Viborg,8800.0,1.0,Agerlandsvej,StÃ¸vring,9530.0,164.0,Hulvejen,"8800, Viborg","Agerlandsvej, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-03-07,2017-03-07,2015-05-11,2017-03-09,statsautoriseret revisor,Andre eksterne omkostninger omfatter administration,uw@uw.dk,50000.0,32093272.0,36891181.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for TP Invest Int ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Claus SÃ¸ndergaard Nielsen,Thomas Pedersen,Thomas Pedersen,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",TP Invest Int ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",StÃ¸vring,2015-05-11,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rebild,2016-12-31,2016-01-01,2017-03-07,Viborg,86629222.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23588120,indberetninger-20180424,2.5118417999999996,36891181.0,,2018-03-27T23:33:00.544Z,2017-03-13T12:09:42.871Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-28-SR,2017-03-13T12:09:43.047Z,,,,,,,,,,,,,,,,,,,,,,
36891181,2015-12-31,2015-12-31,c743,,http://regnskaber.virk.dk/18119863/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzZjLzBjLzQyLzVkMDYtNDg0MC1hYjJiLTY2YjgxZDI3NmJhNQ.pdf,http://regnskaber.virk.dk/18119863/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzk2L2Q0LzU5LzhlMTMtNGMwNi05MGJhLWY5N2FlMzI4ZTJjYw.xml,Danmark,Viborg,8800.0,1.0,Agerlandsvej,StÃ¸vring,9530.0,164.0,Hulvejen,"8800, Viborg","Agerlandsvej, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-03-07,2017-03-07,2015-05-11,2017-03-09,statsautoriseret revisor,Andre eksterne omkostninger omfatter administration,uw@uw.dk,-52142.0,32093272.0,36891181.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for TP Invest Int ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Claus SÃ¸ndergaard Nielsen,Thomas Pedersen,Thomas Pedersen,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",TP Invest Int ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",StÃ¸vring,2015-05-11,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rebild,2016-12-31,2016-01-01,2017-03-07,Viborg,86629222.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23588120,indberetninger-20180424,2.5118417999999996,36891181.0,,2018-03-27T23:33:00.544Z,2017-03-13T12:09:42.871Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-28-SR,2017-03-13T12:09:43.047Z,,,,,,,,,,,,,,,,,,,,,,
36891181,2016-01-01,2016-01-01,c181,,http://regnskaber.virk.dk/18119863/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzZjLzBjLzQyLzVkMDYtNDg0MC1hYjJiLTY2YjgxZDI3NmJhNQ.pdf,http://regnskaber.virk.dk/18119863/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzk2L2Q0LzU5LzhlMTMtNGMwNi05MGJhLWY5N2FlMzI4ZTJjYw.xml,Danmark,Viborg,8800.0,1.0,Agerlandsvej,StÃ¸vring,9530.0,164.0,Hulvejen,"8800, Viborg","Agerlandsvej, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-03-07,2017-03-07,2015-05-11,2017-03-09,statsautoriseret revisor,Andre eksterne omkostninger omfatter administration,uw@uw.dk,50000.0,32093272.0,36891181.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for TP Invest Int ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Claus SÃ¸ndergaard Nielsen,Thomas Pedersen,Thomas Pedersen,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",TP Invest Int ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",StÃ¸vring,2015-05-11,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rebild,2016-12-31,2016-01-01,2017-03-07,Viborg,86629222.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23588120,indberetninger-20180424,2.5118417999999996,36891181.0,,2018-03-27T23:33:00.544Z,2017-03-13T12:09:42.871Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-28-SR,2017-03-13T12:09:43.047Z,,,,,,,,,,,,,,,,,,,,,,
36891181,2016-01-01,2016-01-01,c199,,http://regnskaber.virk.dk/18119863/ZG9rdW1lbnRsYWdlcjovLzAzL2NjLzZjLzBjLzQyLzVkMDYtNDg0MC1hYjJiLTY2YjgxZDI3NmJhNQ.pdf,http://regnskaber.virk.dk/18119863/ZG9rdW1lbnRsYWdlcjovLzAzL2VhLzk2L2Q0LzU5LzhlMTMtNGMwNi05MGJhLWY5N2FlMzI4ZTJjYw.xml,Danmark,Viborg,8800.0,1.0,Agerlandsvej,StÃ¸vring,9530.0,164.0,Hulvejen,"8800, Viborg","Agerlandsvej, 1",kapitalejeren,Regnskabsklasse B,Ãrsrapporten er aflagt i overensstemmelse med Ã¥rsregnskabsloven.,"Jeg anser den valgte regnskabspraksis for hensigtsmÃ¦ssig, og efter min opfattelse giver Ã¥rsregnskabet et retvisende billede af selskabets aktiver, passiver og finansielle stilling pr. 31. december 2016 samt af resultatet af selskabets aktiviteter for regnskabsÃ¥ret 1. januar - 31. december 2016.",Direktionen anser betingelserne for at undlade revision af Ã¥rsregnskabet for 2016 for opfyldt.,2017-03-07,2017-03-07,2015-05-11,2017-03-09,statsautoriseret revisor,Andre eksterne omkostninger omfatter administration,uw@uw.dk,-52142.0,32093272.0,36891181.0,32093272.0,Direktionen har dags dato aflagt Ã¥rsrapporten for regnskabsÃ¥ret 1. januar - 31. december 2016 for TP Invest Int ApS.,Ãrsrapport,"Ledelsesberetningen indeholder efter min opfattelse en retvisende redegÃ¸relse for de forhold, som beretningen omhandler.",Claus SÃ¸ndergaard Nielsen,Thomas Pedersen,Thomas Pedersen,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",TP Invest Int ApS,"Ullits & Winther, Statsautoriseret Revisionspartnerselskab",StÃ¸vring,2015-05-11,2015-12-31,Ãrsrapporten indstilles til generalforsamlingens godkendelse.,Rebild,2016-12-31,2016-01-01,2017-03-07,Viborg,86629222.0,Andre erklÃ¦ringer uden sikkerhed,urn:ofk:oid:23588120,indberetninger-20180424,2.5118417999999996,36891181.0,,2018-03-27T23:33:00.544Z,2017-03-13T12:09:42.871Z,regnskab,0.0,,2016-12-31,2016-01-01,X17-AE-28-SR,2017-03-13T12:09:43.047Z,,,,,,,,,,,,,,,,,,,,,,
